G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	W	d1	m2	Fc	Fg	d2
1.000000000000000000e+00	1.000000000000000000e+00	2.866973848110053513e+00	7.538050792802163613e+00	5.362582334279530905e+00	6.242337517320528661e+00	7.047475134809385366e+00	2.542409980852664120e+00	2.135315533946987449e-02	-3.002225684510003489e+00	5.109025787705923527e+00	-1.020434829984044889e+01	1.049623290731449554e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.424201572952315420e+00	9.290509128127169447e+00	4.700327364338654057e+00	4.423901318327017940e+00	3.195066469951407306e+00	2.768176399166436763e+00	6.294947999700814534e-02	-1.712626046543145097e+00	7.534450490693219038e+00	-2.696103008519706190e+00	1.118690729790327992e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.796173143517171944e+00	2.359723228895613367e+00	4.313930555482381912e+00	7.908085778137382782e+00	8.722385974755376026e+00	1.336158209366687499e+00	6.487490605609091791e-03	-8.149482786955401181e+00	2.866824121578563478e+00	1.295225030471653715e+00	-3.002521998875717218e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.341759324064843106e+00	6.261905546944643852e+00	8.732859623666460180e+00	4.612599843992571280e+00	9.105513087301417841e+00	4.221666500279190437e+00	2.792331854145665981e-02	-5.409035898065453374e+00	5.964941737365100138e+00	-5.842711819301310072e+01	6.396325948196622813e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.350609527317827130e+00	9.426174773531482032e+00	1.067969424779148691e+00	1.483007662675307481e+00	3.617311832626667556e+00	6.262349449585148164e+00	3.452256436379865234e-01	-1.440015508608521522e+01	6.065417694564368745e+00	9.042928522515207845e+00	4.713862534404809623e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.076043199927218197e+00	1.212501808027201422e+00	6.905882647281369913e+00	7.888882033648143555e+00	2.942651177831515863e+00	9.250653255282257348e+00	1.190505922554174340e-01	-2.534916036489051727e+00	1.745988661020066557e+00	8.981427341115655327e-01	3.399911483163619241e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.410674727048990995e+00	7.293847046819565527e+00	1.045777388007206632e+01	2.871969338128672611e+00	4.760694972928774860e+00	6.593564547980335533e+00	1.418346644724383099e-01	-2.751145090396901249e+00	4.991771862304766216e+00	-3.816391711706087264e+00	4.587058892721474490e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.003310010447237222e+00	3.515762780911627416e+00	6.103182545009770088e+00	4.990669964922727075e+00	2.836987975918662475e+00	4.555454467287480824e+00	1.046828077846992111e-01	-5.933501060369401614e-01	8.326403741646918988e+00	-4.855793727479684208e+02	3.931741493492203476e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.811886195797741461e+00	9.014916941014439189e+00	8.905306496162474161e+00	7.380204177555448553e+00	6.582515803794859899e+00	9.880392320068215994e+00	6.948895702621198101e-02	-2.522982157290646121e+00	8.230597134974299678e+00	-5.644226504346539386e+00	2.892941471061799552e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.817906086001858768e+00	9.601261818863479292e+00	8.759562856629943273e-01	4.029431206353923045e+00	9.017059733655152343e+00	7.870642280134183544e+00	6.436812664897681446e-02	-2.490897985660904013e+01	1.884851065847532592e+00	1.587201935961509491e+00	3.712263761584139871e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.281860003485584265e+00	9.518963258936555150e+00	4.970817869371346731e+00	1.485902333311669654e+00	7.086203991138453340e+00	9.380574172594350557e+00	2.878681206547299420e-01	-7.992382982720082296e+00	2.375168334364131439e+00	-3.867063552061723586e-01	4.320425819036721182e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.867952767255024682e+00	4.857620396051355982e+00	4.027494151236781228e+00	4.401392170379690327e+00	8.466591739488311674e+00	4.523336339899953096e+00	5.987693025259010343e-02	-1.942692276263972317e+01	3.692909238488069068e+00	2.168323859172827550e+00	1.767578934546298539e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.424172140430902012e+00	8.640441361246349317e+00	7.499816520290711885e+00	9.269095611981155614e+00	4.359956689133335672e+00	3.126181714160359171e+00	2.293000628935404003e-02	-2.032070027361674747e+00	8.653006042073826620e+00	-1.557961175020155409e+01	1.062327114885827650e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.275989421749311070e+00	8.625375224786010264e+00	9.737579458817943845e+00	6.640395580314017110e+00	2.651338681659698882e+00	1.567469114981437706e+00	1.724415572954689224e-02	-8.008277176614676529e-01	2.300493357028746466e+00	-7.821270084491603214e+00	8.769775996095566239e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.090040611206680943e+00	4.204208217204424614e+00	3.427699804561560093e+00	6.998291183589441466e+00	7.496265209045424704e+00	7.288046564958316154e+00	5.540695399514575237e-02	-1.447458077749152139e+01	7.306989092113763462e+00	4.273225969982749284e+00	-2.988726191423833958e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.450864397655884597e+00	8.373289272254442750e+00	6.667175680574610297e+00	6.879107972620610134e+00	3.485470484714452866e+00	2.142508754710295005e+00	3.103496002475632926e-02	-9.606438296201225135e-02	2.026471218880895986e+00	-2.943708570099086708e-01	6.711809853678425697e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.190002610328684263e+00	9.865112690724702205e-01	2.080481926744178089e+00	3.164143151964692535e+00	6.887007376746153042e+00	4.245767034845392196e+00	6.746050139802001189e-02	-1.648654363395186095e+01	6.745430254744933407e+00	3.524492306929054575e+00	1.097200458593488789e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.331305556250175215e+00	6.308110344777782430e+00	6.374342915361209450e+00	4.702981614851895031e+00	3.359153361264584081e+00	6.183439266320478467e+00	1.185009191107259802e-01	-2.041647655873025879e+00	4.456597798928926046e+00	-2.435734538195066801e+00	3.105988211993570558e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.753376767422203164e+00	2.912483876008885364e+00	5.006103477974386706e+00	7.475667372071947980e+00	1.684744883400836724e+00	6.301635729219451143e+00	1.608896642643740105e-01	-5.294812630594794012e-01	7.674382401629590511e+00	5.886419629955503829e+00	5.125602250398340054e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.204630784467934035e+00	2.238694735082243703e+00	1.003796721628612509e+01	1.922004553063659138e+00	9.879035852045948474e+00	6.387569751473723301e+00	1.199716268380381645e-01	-1.028631332036035850e+01	2.758988056755507845e+00	3.125026273383591402e+00	-3.493188038808471285e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.384027952149619267e+00	1.598587812094257377e+00	6.266650256059076440e+00	4.045122808316548024e+00	2.230172753968803878e+00	2.360606059746991559e+00	1.081161732589868141e-01	-2.581897859167520792e+00	6.732262101213214223e+00	3.401581545887794711e+00	-6.677024142793741568e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.167725386417284739e+00	6.512633766148575809e+00	4.179178445303549871e+00	3.227623688872825802e+00	9.693837620936841759e+00	4.625494660797119018e+00	4.686145660099422239e-02	-1.951516745133386621e+01	2.840335042406333610e+00	3.185032636189609079e+00	5.388472044960389631e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.659136921691096056e+00	5.085728772882400328e+00	2.262866266750044542e+00	5.127939776766208269e+00	9.714365676287282980e+00	6.561714022243917199e+00	4.637009902902190089e-02	-1.778639749311161822e+01	7.121110378683081166e+00	4.671438615331008570e+00	-9.425114607066995692e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.152374886808863241e+00	7.562500398185023620e+00	2.656726708597664910e+00	1.018492147249027369e+01	7.696221813905104625e+00	9.744747246261734830e+00	3.813029133550476651e-02	-6.185178095197962911e+00	8.937044520647843271e+00	8.285670913613179422e+00	-2.789867435103862148e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.914370210217256840e+00	1.613016383155475353e+00	3.092176481671587762e+00	1.510078140171271066e+00	6.401660408614637809e+00	7.123167805217921256e+00	2.180773531185959957e-01	-1.665814973276879130e+01	1.892064613313665156e+00	1.247796259388378903e+00	5.542928988478690311e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.766453548694291165e+00	3.408857852830927460e+00	3.309289071729344833e+00	5.478644689392785594e+00	6.226968607260309874e+00	9.107431680997429169e+00	9.125991202172113737e-02	-9.490098986589845964e+00	9.413418989554289240e+00	5.444778224504950082e+00	-5.586324855458114219e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.255753029684399280e+00	5.448040283598116318e+00	8.826634599051129015e+00	2.769904959005029088e+00	8.826161654139564661e+00	8.066150628065287265e+00	1.174721789624670609e-01	-2.090173393310427397e+00	6.197162018185649046e+00	-5.598871647742752478e-01	3.268394938678329531e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.673461874753486178e+00	8.090932161386968247e+00	6.179154211103921490e+00	9.831693659966154186e+00	3.844458147275942039e+00	6.023420153814969424e+00	5.796888937975031020e-02	-2.511812183241502794e+00	2.070494271681770471e+00	1.862473847085974743e+00	-7.021612144507023423e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.696131603163032464e+00	3.962281203957398912e+00	5.354045751077833870e+00	2.207785211417533588e+00	5.139528363428413016e+00	2.801096173859623839e+00	9.012979537733574464e-02	-1.634417842944900112e+00	4.928804447431676117e+00	-1.361896668507410757e-01	1.959096711486339737e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.310834835464888215e+00	6.828320905401949581e+00	1.681720075786860669e+00	5.193697404257903827e+00	6.249428457723445796e+00	7.113324326907902950e+00	7.461650326467811345e-02	-2.997788010960293548e+01	2.037595397504915251e+00	1.446100217706073332e+00	4.246705085681874714e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.364298358619511209e+00	9.039844863386923279e+00	8.158982768322060153e+00	7.686179145384825162e+00	4.172456522359172304e+00	6.739584865331347707e+00	6.656757393220492924e-02	-1.928196569780209702e+00	7.441438622406213454e+00	-5.773252527449786342e+00	2.348649835925152862e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.118314836631554954e+00	6.212889630873195124e+00	7.716948233970533977e+00	7.018291814787835925e+00	4.604935507535500072e+00	6.575908058203820516e+00	5.485065970642474115e-02	-4.753019961135084515e+00	7.922688646986891570e+00	7.063585329543806246e+00	-3.619605702328092534e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.733033643467190466e+00	2.399998379592704900e+00	1.499761164377568567e+00	4.822595097519318585e+00	4.087634161695834045e+00	5.580263728547865121e+00	8.809918839150200631e-02	-9.949948631133958443e+00	1.857161429976704303e+00	1.088827629203903191e+00	7.385518674171535208e-03
1.000000000000000000e+00	1.000000000000000000e+00	5.606255834078528899e+00	1.191729403056595693e+00	7.596958048945920972e+00	4.184099390733719837e+00	6.470661204093172358e+00	5.586797368157014887e+00	7.522027274551737475e-02	-5.712766907603382904e+00	5.629763878349967499e+00	3.080751181739446842e+00	-4.649906704825040871e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.440290851274251160e+00	8.682360657136570126e+00	6.003301415380132511e+00	4.921494388277036336e+00	8.669900771284231311e+00	3.607391854750579441e+00	3.871810200048091816e-02	-9.391627000851045182e+00	8.448113622818429036e+00	9.827417503139348298e+01	-1.595423099458711247e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.905462260259675134e+00	8.402305428837103518e-01	1.458775568749937523e+00	3.325228392815725798e+00	2.483237354579911127e+00	5.434195586978956882e+00	1.919769512637403142e-01	-3.900732069606760888e+00	9.815823424605060410e+00	4.599248705543407922e+00	-1.060110503729913556e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.783485707359398376e+00	9.102645893392246279e+00	5.091514450766682742e+00	2.737274561995753697e+00	9.170253265964085188e+00	2.978227118296198128e+00	4.087023561035769276e-02	-1.786232040972981849e+01	6.301704360592347953e+00	1.504376993448792099e+01	1.306719996303892448e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.186474239955781940e+00	5.322175267689741140e+00	5.236698136014310556e+00	4.976217885576954991e+00	6.970646032328041031e+00	7.917166527527652597e+00	6.149406767567058146e-02	-1.039477450569274986e+01	9.263796441573834528e+00	7.226967328044773708e+00	-5.324707383104058250e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.693488648749379877e+00	9.623223977230791704e+00	2.323774871752842142e+00	3.564971347928372225e+00	8.298888971900998612e+00	2.386543694062506660e+00	2.951250290895472000e-02	-3.213015953024777360e+01	5.468336534282636663e+00	4.503096236026733479e+00	2.157326410186065357e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.040699700169909647e+00	7.796808261048296274e+00	9.763978203287885904e+00	4.493410105618892203e+00	6.310989179239069991e+00	1.477729874235715446e+00	1.880043786536000211e-02	-5.754008418627442722e+00	4.575661211736016476e+00	-1.030044694533816418e+01	5.307365511423275395e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.149485051864244767e+00	1.001870480208697600e+01	9.342950866904526919e+00	6.850556141813902045e+00	8.342170175777512853e+00	4.419846796131596811e+00	1.393652718183985978e-02	-5.300011946265595242e+00	8.068385247773472102e+00	1.946627657406071137e+02	1.477484876515003975e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.703160008347685661e+00	4.416198570829665826e+00	7.329365417589176701e+00	9.839166082311308514e+00	1.098890135757879749e+00	6.610133316239834578e+00	2.095290028495738477e-01	-9.268699020700602587e-01	5.613478174989817937e+00	2.798673719190250875e+00	-4.231271390823704848e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.962649106364594553e+00	7.810695816669177560e+00	5.153217866640175338e+00	6.284453564608912579e+00	8.415282487620268981e+00	5.213869317036393447e+00	2.952656356388982939e-02	-2.553901979471219441e+00	5.277879321142725288e+00	-3.070514130948654774e+00	1.290728027828443591e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.827233480867262561e+00	5.087442581920512907e+00	5.053618017804048179e+00	1.346011384770297248e+00	1.144036915390202358e+00	3.294172180448699194e+00	4.965495371724148455e-01	-7.225302233959374210e-01	5.512710306646278369e+00	9.606913293414887089e-01	2.916364027191312713e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.290157865565603190e+00	5.852355596665086424e+00	7.331663777417998240e+00	1.797786628202168169e+00	8.543531279225874187e+00	5.543791148004985736e+00	1.295292263885532147e-01	-1.651284792966645210e+00	8.538496799716359220e+00	-2.476390050022736766e-01	3.207058204988851857e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.035463685191217564e+00	6.713521243213918410e+00	5.524477506629752455e+00	9.570438678048484249e+00	1.041471402222225429e+01	3.982672495502078025e+00	1.713538779715756410e-02	-6.458576178609964025e+00	8.556835357476369808e+00	8.617307567007737035e+00	-2.767828738007533929e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.246914239154209625e+00	9.013684586772702900e+00	1.898619008660248797e+00	3.029922100762759030e+00	3.014083861488469740e+00	9.535856916522655879e+00	2.314494502400762654e-01	-1.057498287138265525e+01	4.760123889940320652e+00	3.763424107589389944e+00	1.447670082610621745e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.415154070259734276e+00	1.015179565124902084e+01	5.825019635011996044e+00	2.264387364560245697e+00	2.392880681562613354e+00	8.801608776781325361e+00	5.850660355043352245e-01	-1.927915993566392538e+00	4.054102901618027666e+00	-2.184188743461455418e-01	3.545221893974948579e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.302123512347550971e+00	8.065897155131123597e+00	8.585651530646316587e+00	6.503989846728643442e+00	8.377516725294817945e+00	5.782847996953170977e+00	3.410650226230082377e-02	-7.653589651714059805e+00	5.061500222710303198e+00	6.586810808617110879e+00	-1.244945128754948449e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.824127055627659644e+00	4.881523645929418898e+00	5.357693396494784821e+00	6.632840217765452628e+00	3.281762232181450578e+00	3.555681914510561370e+00	5.726507016727307164e-02	-3.180912777250738621e+00	6.201736279094426152e+00	4.849066129843505379e+00	-2.615749349865158280e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.926201162042247006e+00	4.646439034519855404e+00	1.404737188799481951e+00	6.722327420597033587e+00	8.483421457887825312e+00	7.525707000511522970e+00	3.876328942707624875e-02	-2.056751874853866369e+01	3.649292859601466432e+00	1.810060980601996050e+00	2.147082796450880751e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.171941822182081872e+00	7.168889449885923248e+00	8.637743955643378158e+00	3.516318708981121421e+00	2.111515885590375508e+00	1.218425687723223128e+00	6.384578086049362555e-02	-1.507630332085818425e+00	8.211115744715604237e+00	-4.368626084736260573e+00	6.552087814685969569e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	2.344135824217969510e+00	5.118912964453366854e+00	7.206391413023273129e-01	-2.220480490448886179e+00	5.415622506001228409e+00	8.501303296308981849e-02	6.108910412061107076e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	9.449410535982885051e+00	4.009134859586676924e+00	8.002256330275842391e-03	-2.444578828250446989e+01	4.430722987701886773e+00	2.080971305412055994e+00	4.042607820909671981e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	6.919431029697859614e+00	9.498389097812582449e+00	1.321806390124976582e-01	-5.087806533510565998e+00	1.758589726706075940e+00	1.925474941934072248e+01	2.568318072606689650e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	8.860628298496035171e+00	1.096835008212901030e+00	2.195693400830494961e-03	-2.166993532984624693e+01	3.391588951786173034e+00	1.711640387488705839e+00	6.098928485565598134e-03
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	3.696482247888437378e+00	5.809192131780357649e+00	6.260798313575657859e-02	-4.214732047648915625e+00	9.399333593537249953e+00	5.906606563633372886e+00	-1.937637502790480193e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	7.165200309218814567e+00	7.791427099575192194e+00	6.015578279625087565e-02	-3.724137635442748451e+00	4.041435872713496913e+00	3.320828589640336226e+00	8.319089838030382378e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	6.736220337542667913e+00	5.422016200307241185e+00	8.124003882453878500e-02	-2.460197908092124131e+00	2.736793901667855966e+00	1.898581177211646098e+00	5.879043438673396960e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	5.776764068180731293e+00	1.584976404501921676e+00	2.666022679181059840e-02	-6.047565255219494951e+00	5.033919813447236713e+00	2.828555168990241508e+00	-7.076578814293855990e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	7.049854049129619327e+00	9.763756171642132387e+00	7.174406931418855771e-02	-5.607067250877170395e+00	3.691451195147810171e+00	2.913330010322415120e+01	-2.321772809431133844e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	6.249488442688763357e+00	5.455719545141845650e+00	3.056670184734810308e-02	-5.380382800517899966e+00	1.582387211507692903e+00	9.391353859532441950e-01	-1.782539689263923366e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	4.373501337748299633e+00	6.290196257723543738e+00	5.343224622840624105e-02	-1.213573477419441993e+01	3.403644766252895693e+00	2.108372917264169200e+00	1.755052240569287408e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	3.339065967420057568e+00	3.350526581474233545e+00	1.637896356657436714e-01	-1.144026333475834489e+00	5.776777773195581389e+00	-3.540601036035861959e-02	1.653624081264417067e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	8.201698464975475389e+00	5.474087602269129604e+00	9.314984770183963592e-02	-3.186280125787869899e+00	6.134158067101798117e+00	-5.058386710980052214e+00	5.105196964537498383e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	2.844633473871043261e+00	5.073667512871000262e+00	5.303318417837663001e-02	-7.626832519313936354e-01	4.125228644233994935e+00	-1.601371630371144716e+00	1.357837783712288471e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	6.826936321626067006e+00	1.848284056808459308e+00	1.217044445656120799e-02	-5.119184020667733392e+01	5.062406162908073881e+00	2.677203207235748561e+00	1.082329789523302742e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	3.407974501397186717e+00	1.712070934407087464e+00	2.427701855354997759e-02	-1.326151152963497104e+01	9.134490701012527580e+00	4.877476837367147766e+00	2.022766866097420319e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	6.749030408375221057e+00	8.811913345111998197e+00	1.490442966362800215e-01	-5.014697992475325883e+00	4.163727676314441517e+00	-1.967966124005519291e+01	2.656832142263822139e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	7.704951568368648473e+00	3.076743255194398952e+00	2.451204984139149570e-02	-8.381079891106890667e-01	3.508844957676098275e+00	-4.167078531292653376e-01	6.781737177697538810e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	2.941628242182539932e+00	3.009517270589155746e+00	4.795977097990732074e-02	-2.015281679813114124e+00	2.986937671286993279e+00	-2.294779622134939473e+03	1.237612480500403372e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	1.819539762489491341e+00	5.509882445316598876e+00	1.638483886129522560e-01	-1.369495945840919937e+00	4.765626824792597915e+00	3.901657594444122967e+00	5.309360164971268503e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	2.258977712115775915e+00	8.004627639777531556e+00	2.745335063176495560e-01	-8.554696635177892361e+00	8.124427159567783718e+00	4.530417139569321350e+00	1.945232881397204461e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.025280893575921226e+00	2.538558792367747063e+00	6.793068832122894918e+00	6.575975946386181104e-01	6.629803496316989175e+00	1.651669186871220552e+00	6.142769830357816541e-02	-6.505837710242397876e+00	2.994154038668944473e+00	-8.057964102994864319e+00	-3.497621559934491309e+00
