G	c	dx1dt	d2x1dt2	dx2dt	d1	Fc	W	Fg	d2	m1	m2	p
1.000000000000000000e+00	1.000000000000000000e+00	9.457380777874639932e-01	3.183573884766340178e+00	1.158365920618600775e+00	6.124500762420490574e+00	1.357265882658931888e+00	2.729135357057301814e+00	1.920684947696757572e+00	4.253955124238072982e-01	8.566076128069616047e+00	3.219547551919671236e+00	-2.746834141931231343e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.396172426732116278e+00	9.897547718018389062e+00	1.865884069202902396e+00	3.861311295667164689e+00	4.525299165594772077e+00	7.514784932262965178e+00	6.433637379415795721e+00	9.193375987393286319e-01	8.336869190637752780e+00	8.354351544036472177e+00	1.445930067303289768e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.704881572523648359e+00	9.574173023429887408e+00	9.236757055290196305e+00	3.606110971016487365e+00	7.097563963920148211e+00	6.058262611700225619e+00	8.357223621036615313e+00	7.769912598656134595e-01	9.417263118048669668e+00	3.493564369751344323e+00	-1.182003259015400403e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.363754473623769226e+00	1.330439041284316559e+00	1.959182025389068382e+00	4.296027688864377581e+00	2.671122550931642969e+00	7.086107325193546913e+00	4.314002464419156802e+00	2.127425846439649160e+00	5.181440842149360293e+00	2.123659364583209808e+00	-2.906222518175706782e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.579676869228509251e+00	7.412657658924625359e+00	5.525502729657130629e+00	6.496029692837592684e+00	6.574393223345213144e+00	3.072140177103256153e+00	7.028603088646565134e+00	4.315251033021540450e-01	5.145822382416564977e+00	5.188275596908648701e+00	9.206992987339944534e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.794480917856724034e+00	9.605413942400884864e+00	5.217077694647389130e+00	4.246093592332691458e+00	3.522890140474242315e+00	2.629074926389451949e+00	3.729705146919441994e+00	3.679881729665401835e-01	8.051978675332998492e+00	9.051191281373242248e+00	4.698575275354705205e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.874981540179126771e+00	2.272966505950427152e+00	4.425147487077640385e+00	7.509434990654093589e+00	8.726308026484726810e+00	1.229787773073259372e+00	8.791409218293027905e+00	1.296290020606104987e+00	2.686097699856493382e+00	3.106881483929615051e+00	-3.636580767222311827e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.143289338309464220e+00	5.696239071250557728e+00	9.330837480186847444e+00	4.483726789008963820e+00	9.081306605254628295e+00	3.931931650593571970e+00	9.954782032189315899e+00	9.816510383239049897e-01	5.600639625714512349e+00	1.757486352902015714e+00	-1.006371189729158289e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.710914272903221622e+00	9.357852228615493928e+00	1.199791737021213445e+00	1.604542453071605923e+00	3.827975990024497399e+00	7.060280262015521835e+00	7.722853976005007226e+00	3.805541917642134564e-01	5.954245491070467189e+00	4.206666009407610929e+00	1.720198067315971571e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.561559615227150477e+00	1.706220769181087338e+00	7.390570359089355001e+00	7.690695248775779369e+00	3.110884108943859250e+00	8.933290556137489347e+00	4.310851818053285101e+00	2.804864199241294376e+00	1.525151611157550713e+00	7.508456662499487066e+00	4.209382546594684804e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.414458788932348554e+00	7.747632507113154432e+00	9.365919073489942903e+00	3.534315104847225442e+00	4.457735667357466625e+00	7.031612732493063511e+00	6.070560183134166010e+00	9.213011378894908621e-01	4.517440219197601081e+00	5.831473757489046505e+00	1.703731090279092797e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.275840289503085145e+00	3.335561833065481263e+00	6.249394860977699473e+00	4.992909116387834523e+00	3.355140096686715090e+00	5.103252239201385265e+00	4.380340286764401014e+00	4.964118661976892888e-01	8.412113237204208005e+00	8.438991806881421809e+00	9.823609654935077984e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.307008655833067579e+00	9.207503265373944146e+00	9.309022068113856463e+00	7.404465756689643463e+00	7.028212542676905095e+00	9.412641404707022375e+00	8.651969128905484752e+00	4.573695454223957180e-01	8.614467247517021420e+00	9.751434079261573018e+00	1.478600594168366378e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.305594553773188338e+00	9.328068967848436088e+00	1.401605800973971805e+00	4.059490224602479103e+00	7.652206470819426620e+00	7.545192494780549985e+00	1.078373889213540693e+01	5.596913959413389872e-01	1.653168793383637647e+00	8.718413756075957366e+00	3.457291349030845673e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.873331952983076754e+00	9.345241488329564916e+00	4.969517640411687864e+00	1.121510384848815045e+00	6.790015908547856860e+00	9.633359278471848697e+00	1.294189663209502150e+01	5.331752609299141854e-01	2.490706744835320396e+00	6.306638645631888807e+00	6.976554324988322620e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.754158864579681953e+00	5.580256891619336912e+00	3.301786393091542315e+00	4.731306987712119216e+00	8.800748744852684879e+00	5.740337982185422128e+00	9.716592976671700299e+00	1.540842367359469334e+00	3.239232543642864837e+00	5.886246507100288738e+00	1.344520538024840661e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.136049131086617869e+00	8.754797910010742257e+00	7.457375622687507644e+00	9.888760498591690151e+00	4.977180647108939482e+00	3.122609088205018146e+00	5.117772434934945380e+00	4.198469557849140443e-01	9.141559318540934953e+00	1.130833549539444816e+00	-1.123281486409988439e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.395582406604137127e+00	8.496948603274235623e+00	9.694969410618911709e+00	6.806078020694650732e+00	2.550137757623364809e+00	1.454078624915764895e+00	2.443991565500816421e+00	5.778385487711491519e-01	1.980739012028700508e+00	9.989386689440280520e+00	5.272760867230111836e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.511308002911553316e+00	4.023524107904898450e+00	2.760375108264875532e+00	6.839785225168110827e+00	7.855097673496839406e+00	7.447100913639033593e+00	8.900291667941901963e+00	1.560496352175853696e+00	8.087388028617885638e+00	4.498833967380602594e+00	1.248573790026550370e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.234118735753988227e+00	8.239089339891673802e+00	7.098278631793785820e+00	6.546647006233511590e+00	4.032304211539217143e+00	1.719454687316485098e+00	4.548684159184247733e+00	1.105876996979127114e-01	2.002712517660991676e+00	2.336439422795070886e+00	-2.475489161292065976e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.125117046349573435e+00	1.776168047229744529e+00	2.504965665668675623e+00	2.735842092638030909e+00	6.970587775192176316e+00	3.568194236983523560e+00	8.086308799893929589e+00	4.854409971327924289e+00	6.835876885496841027e+00	6.998868515492946862e+00	8.210236544740247666e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.698493471567876778e+00	6.368455281759401565e+00	6.601046747368990886e+00	4.840431628693289134e+00	3.772244355697287332e+00	5.410177059355071982e+00	4.390747406841802203e+00	4.004761254260515435e-01	4.043839122436482469e+00	3.392314820219846982e+00	-5.517631525626600819e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.414775034678864563e+00	2.958317342418953722e+00	5.095987566141726433e+00	7.676043532915601375e+00	1.847063616868803715e+00	5.740485295484389461e+00	2.942414847326362271e+00	4.788349719803851601e-01	8.365806751940688457e+00	6.513407317185333945e+00	2.162672441417094760e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.655096590377043597e+00	2.248338654643236456e+00	1.010956148337656835e+01	1.680017380732775178e+00	9.950924683171198382e+00	6.092277405508912835e+00	1.294149373116196422e+01	4.554887232449137180e+00	3.194300163766290002e+00	6.055876686073300874e+00	8.757345736383715717e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.825801977213094673e+00	1.953848569987891359e+00	5.977303501078060854e+00	3.777571808587593782e+00	2.354936749950291563e+00	2.757838261359442988e+00	2.719015417694160330e+00	5.688741256666959956e+00	6.649738744736191087e+00	5.096369014448232981e+00	1.666804811814893128e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.423403944549958666e+00	7.710531921423009472e+00	4.347507067340652398e+00	3.556511235247888258e+00	1.021565334021934035e+01	4.826128049344207582e+00	1.128062799954092910e+01	1.105439353676059611e+00	2.827424242207137173e+00	8.726932189721184230e+00	3.047068205596784374e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.668958743497028330e+00	4.000470183628493714e+00	2.299785073891856158e+00	4.603326107532079270e+00	1.010110192430009945e+01	6.133387528947732648e+00	1.112599318627028389e+01	8.696011562169418951e-01	7.358333333298411993e+00	3.754378210153872963e+00	-7.904837639100070135e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.064740901237193782e+00	7.824996019260739288e+00	2.721112667131623919e+00	9.902167313326378562e+00	8.321299349027986736e+00	1.016182841312355656e+01	8.685637049112331809e+00	1.981142808293623880e-01	8.775210845607617216e+00	5.297220660950787696e+00	8.311280288762044677e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.908441951107410439e+00	1.616359868017547941e+00	2.605987488236692240e+00	1.651336298366430588e+00	6.952856501611344164e+00	7.239645296329335622e+00	1.145281875267167315e+01	4.371089692473842270e+00	2.377582302518105539e+00	5.992106047842552741e+00	8.781703107447171419e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.297257704831572767e+00	3.667552926152161774e+00	3.064691577943495115e+00	5.473954450455963183e+00	6.103101750396584535e+00	9.508309756733279272e+00	7.561928490033513306e+00	1.277631617253101926e+00	8.736192068480262307e+00	6.802305469417601280e+00	2.749742856520589029e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.289640052820656191e+00	5.639345453924797802e+00	8.814708873278341628e+00	2.937744790308703280e+00	8.983654391363154801e+00	7.930833468193506874e+00	1.158175248166231874e+01	2.255006486997171988e-01	5.819538582588702269e+00	7.845892211894891943e+00	1.230307417766256961e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.501403538816066252e+00	7.811373992588530157e+00	6.091987334017002986e+00	9.772599205791548727e+00	3.304853414024999658e+00	6.499872534179283790e+00	5.119121943839502364e+00	7.232748206730937879e-01	2.319748270785392918e+00	4.249188955727577266e+00	2.449145988342502278e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.144400092073468045e+00	3.662464568397886033e+00	5.791509686033188942e+00	1.961098826258498296e+00	4.965497142225152594e+00	2.408436485458321563e+00	6.456315223476750020e+00	3.004387858976232950e-01	5.199603756582929392e+00	6.484791171261410803e+00	4.726021980684446788e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.785766954776416782e+00	6.943364875210962239e+00	1.933450995500008318e+00	4.609813117806211835e+00	6.179308767757571985e+00	6.503024919662026448e+00	7.783925268841846545e+00	1.376457498452858808e+00	1.994590648012055212e+00	2.355123608056697293e+00	-1.043602745017352795e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.777890279245164074e+00	9.170376509113076224e+00	9.169405717663355659e+00	7.761119273779801375e+00	5.037125892454933584e+00	6.390171070761193839e+00	6.258042745058939538e+00	3.456158522458188109e-01	7.793997834513660905e+00	9.199564065085414910e+00	8.940641761968988632e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.976703109408127546e+00	6.197516002183049544e+00	8.225480592321826379e+00	7.321452053866858378e+00	4.651106412142865132e+00	6.539316451095563920e+00	6.026334382847858606e+00	1.047597940107863890e+00	8.209687106105530319e+00	4.767802586215995397e+00	1.123320467832168674e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.251586634414314503e+00	2.610863035831162637e+00	1.637722305350594709e+00	4.782757072966912659e+00	4.082592478344343689e+00	5.944869276868767649e+00	5.346333793694674874e+00	1.314713517790586872e+00	1.780576092856505532e+00	7.411071393195863166e+00	2.933704866504735165e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.643116412540804205e+00	9.102140269285972085e-01	7.495697585811830876e+00	4.407240965499680918e+00	6.043891086292577874e+00	5.475446968912448753e+00	7.190845596107660498e+00	4.565921539790261718e+00	5.251403570643538465e+00	1.208242342788090840e+00	-1.135749914995187204e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.822609572092324548e+00	8.614834644979927347e+00	5.907371878217563044e+00	4.194593653196539762e+00	9.444307946321206515e+00	3.982870725885241825e+00	9.938926029524571604e+00	5.601333392579234127e-01	8.618023762022330558e+00	2.776006731463033006e+00	-2.897271740499431658e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.657095785361923923e+00	1.107068980974810435e+00	2.090032881092328321e+00	3.039730019245747261e+00	2.934107199311668523e+00	5.468335049055936814e+00	4.772618915869289324e+00	2.243828320709848612e+00	9.052937889886091938e+00	5.008819217522642475e+00	3.863737392354595102e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.031598821981356906e+01	9.198556172392548191e+00	5.353610330182177357e+00	3.058296168145256733e+00	8.902748164806645548e+00	2.773277852682014988e+00	1.043568010610121277e+01	1.062559275371922407e+00	5.439879529392931623e+00	9.195225662637170672e+00	3.228508785165857375e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.179672309897727089e+00	5.608082500448690944e+00	5.067857484263511125e+00	6.001252373985176192e+00	7.521915746481713683e+00	7.716937739531708473e+00	8.156354303456048171e+00	1.409083971008806113e+00	9.194812216099691682e+00	5.931036509455220873e+00	4.514884626568309045e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.202850584089546260e+00	9.919053440520141152e+00	2.322814510163345503e+00	3.654043746713174556e+00	8.304019353530049941e+00	3.082919389445327951e+00	9.184654122526417552e+00	1.049093606067073248e+00	5.822807589061001821e+00	9.585297862730985941e+00	2.897349172973477494e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.061051500573007900e+00	7.721688435690705177e+00	9.232634060682432420e+00	4.091738084642245532e+00	5.950994066524854631e+00	1.771289923082520756e+00	7.089941959233772906e+00	1.030392273287099814e+00	4.946228659248185444e+00	5.513062557593794821e+00	5.867090230713255750e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.471062373975038362e+00	9.884432139435743281e+00	9.393771833353286027e+00	6.793233738943480482e+00	7.832493346959084057e+00	5.177801054586280038e+00	8.803930734867467578e+00	6.802917794278811048e-01	8.735801406487802012e+00	5.211208648816660904e+00	3.009613465260903808e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.011006503328840012e+00	4.374912819641902040e+00	7.196599554250340702e+00	9.544398010117033593e+00	1.199078139910991769e+00	6.861071850497069136e+00	1.729569177472487063e+00	2.167327311509720023e+00	5.713749432103082171e+00	1.880078607342673402e+00	-1.952115637533891501e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.001866617904538792e+00	8.140351338407095128e+00	4.996201461761723195e+00	6.556304083148995154e+00	8.415130797627394799e+00	4.991742420771934974e+00	9.055068628050957358e+00	2.323279740536269844e-01	5.151436204336314439e+00	8.344617082998304625e+00	6.131963114451387753e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.542534065167902035e+00	4.523996768717386985e+00	4.519381721896248649e+00	1.950938192393390169e+00	1.185455702035072001e+00	3.800447097311332900e+00	3.368845937947817060e+00	5.145410061050628148e-01	5.439277697082867569e+00	3.634751267094868510e+00	-2.432554792287330159e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.981603327626610289e-01	5.597526098585130505e+00	7.081071524719582122e+00	1.325256648797400683e+00	8.870828553482979828e+00	6.059671772677811319e+00	1.232035823173975153e+01	2.735155276799008384e-01	8.287487466212802190e+00	9.199594540596534031e+00	1.019270232337097859e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.948575895856012430e+00	6.873467935319732547e+00	6.158719506669984689e+00	9.505097434966092607e+00	9.955249744511975862e+00	4.169024377437966500e+00	1.034469539488152812e+01	5.894720331646047251e-01	8.461121975345914592e+00	9.458733922699932961e+00	6.702186663552857304e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.475862965196364840e+00	8.673358525664708552e+00	1.780801583951595601e+00	3.668304406424523378e+00	3.008570342100212347e+00	9.178024020555216822e+00	6.696810161753083968e+00	4.325774645290609843e-01	4.428784282499528047e+00	9.349347980609872266e+00	7.937082392912311768e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.441864747476587549e+00	9.944351025947678835e+00	5.495034867869486916e+00	1.644853902716233662e+00	2.500278928785074406e+00	9.157209056460619223e+00	8.435964442364019433e+00	2.569285959493104454e-01	3.956106985393211151e+00	5.975273905174848466e+00	2.215519256105281798e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.251712933468809297e+00	8.110176234230236147e+00	8.342070661432170908e+00	6.239225388901469493e+00	8.343088267302567473e+00	5.243521914809992523e+00	8.493879078642949665e+00	1.119754322408427871e+00	5.365063460493749936e+00	6.981817988068459435e+00	9.671353111100414068e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.041614808241763335e+00	4.590076039967875943e+00	5.163780625954990988e+00	6.841031532002419091e+00	3.366518250263033973e+00	3.748511068464330354e+00	4.311533886282502337e+00	8.538599917596830791e-01	6.069428409039187677e+00	8.070781482762100723e+00	6.055674860803839543e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.833785689663823604e+00	5.263502838252763105e+00	1.209124023869220688e+00	6.963672301486885097e+00	8.647103854767435038e+00	7.977415161251434128e+00	1.016732785907909609e+01	8.050355564299518374e-01	3.718267173799636893e+00	2.081342106053311714e+00	-1.318761932783131563e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.003629331749103848e+00	7.405878279314584312e+00	7.820714982516705049e+00	3.622734115452735271e+00	1.463659588862978200e+00	1.826534337628766380e+00	2.532958413048314483e+00	7.334519254405219568e-01	8.626348423083380013e+00	6.646078824381788763e+00	4.488503872995505795e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.009407750911876622e+00	3.189074867586264794e+00	2.926010411027985647e+00	1.227177618590788777e+00	2.118259209171679647e+00	4.930782298562681909e+00	6.923142125894995225e+00	8.087986811126454123e-01	5.763520008595654609e+00	1.549778845717413756e+00	-1.056994929872694122e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.691884114061400268e+00	1.646631727017647817e+00	3.381824230659659758e+00	9.448775018076952747e+00	1.008067849992438347e+01	4.135309735137053799e+00	9.909613148443030539e+00	4.057269353067225914e+00	4.494646193433228021e+00	5.083695585215964208e+00	1.090675057987372298e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.423500584773097488e+00	4.220349864157295627e+00	2.635127946177785674e+00	3.372558193256882220e+00	7.783330987879905294e+00	9.197677356049902997e+00	9.775513010067978570e+00	4.986997065523187667e-01	2.347423616586377104e+00	2.747527152385312643e+00	-1.134913163205681563e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.924549989039284981e+00	3.288336195305568754e+00	4.190323258790385808e+00	6.826534773764846520e+00	9.137281658834805143e+00	1.491228328690306748e+00	9.063558983974061789e+00	2.768210920078066017e+00	3.143520051772315416e+00	3.280966276156994432e+00	-2.548636498060315336e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.779192434302698800e+00	3.584958768860491141e+00	8.224716967951790636e+00	7.275286936714266517e+00	3.677409140553617117e+00	6.012327254303105661e+00	4.317670373205466205e+00	2.195335699950672570e+00	9.509556514223790558e+00	4.190530545249078642e+00	1.998151979849498332e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.596398821095970977e+00	2.661145292970062748e+00	5.460259057770230129e+00	6.209586599637523463e+00	6.953324039108170318e+00	7.663921576757740439e+00	7.913208671910383352e+00	8.305694614755855243e-01	3.809923453483178513e+00	4.858070012819252881e+00	3.222517136599664411e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.902631332880983628e-01	1.601313035706287469e+00	3.017928703704598092e+00	3.650818301799191090e+00	5.947417467671719749e+00	5.160864949757452358e+00	7.858912848007625129e+00	8.108336941479941107e-01	2.462429624347370005e+00	6.939562341620018948e+00	5.199723012691841006e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.319477070264715834e+00	1.259967480303632037e+00	9.107311439764540495e+00	3.464356078459684962e+00	6.199128514985537741e+00	1.348446188419569092e+00	6.672194356231316625e+00	7.235465510367030006e+00	4.863174239970141421e+00	1.687687139159183003e+00	-3.901536634865595765e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.574048524960018014e+00	1.019197322351180723e+01	8.830062921428247336e+00	6.255186120110975523e+00	7.084824858946316972e+00	9.960884799583363147e+00	8.953655787353817175e+00	7.223555655602009740e-01	3.844463050228819512e+00	5.532164443824960642e+00	2.392095328948126465e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.560951066936015152e+00	4.753213484984097015e+00	8.868850131730638964e+00	8.555816215448551532e+00	6.078243755303655682e+00	5.758919086967481782e+00	6.563806462613907655e+00	1.414016009506244842e+00	8.904655775714154231e-01	3.150243497596108444e+00	-5.466850286627193967e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.958194234887473684e+00	4.774328294734195843e+00	3.070052075277873271e+00	9.828569803842668762e+00	5.421117374118558985e+00	6.631212532340535759e+00	5.630866636568645944e+00	1.705376213960716925e+00	3.945743969073028712e+00	5.804088800740982101e+00	1.178716160391277334e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605551181666446725e+00	7.127751479249878841e+00	5.643299166345411066e+00	1.920782496776417547e+00	3.125070213016900134e+00	2.965087209731469109e+00	5.197901744115935863e+00	1.585017328680470849e-01	5.626410359970821951e+00	6.525935668928434019e+00	6.716657024273794185e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.091057886657225140e+00	2.995763400111719488e+00	9.893854910956045856e+00	2.250563874234509321e+00	7.904950624227704559e+00	5.311497170546049418e+00	9.988056694467628560e+00	1.456231740483818760e+00	5.943369670496058355e+00	6.121969950634657209e+00	1.585980731299748570e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.284816934902816676e+00	1.013769105526378134e+01	8.072764983828378149e+00	9.209654692439556811e+00	2.474473978730321821e+00	5.079343337055276741e+00	3.466088358512589895e+00	1.823223800546341367e-01	4.261035518863873328e+00	7.212133033597236675e+00	5.588099982304533420e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.968836298925214834e+00	7.942288736023795259e+00	1.171625325085823288e+00	7.122126504194316254e+00	7.321306002146804381e+00	1.943464933120311988e+00	7.217812357066633489e+00	1.055254949069617920e+00	4.929752555044601969e+00	3.920864839249683875e+00	4.107011990641625516e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.163167483241699607e+00	2.146126308136279803e+00	1.454422573051592948e+00	8.886843227579374727e+00	2.734585445400682602e+00	1.632177785784602708e+00	3.312185591111640459e+00	3.624010795140149899e+00	9.243460387545539447e+00	7.783895576539648253e+00	4.884262533615829405e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.143310351749535769e+00	4.891655081675128969e+00	4.815922140223344527e+00	2.450652946667506882e+00	6.928268932917978518e+00	8.363519591378585361e+00	9.322152769071811562e+00	9.358639041400328429e-01	4.073008272033201926e+00	5.151761575265643600e+00	4.191188987760056506e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.437146534518036534e+00	8.752984970613512772e+00	9.486636413999548267e+00	6.480998873714522546e+00	7.644444256114481639e+00	2.777122010394374563e+00	8.149447021270985303e+00	1.794740534737389592e-01	3.448678534186158995e+00	5.542698507504489669e+00	7.716595077531719582e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.554028279800327095e+00	9.136618533106995343e+00	6.060468384351806570e+00	7.318238695411889871e+00	2.586598236484164204e+00	2.809833083805828302e+00	3.601502500251644090e+00	4.132031969807211658e-01	3.039585267583511996e+00	6.383385072128650251e+00	3.103841763653406360e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.184531609596084500e+00	4.919252948248314716e+00	5.397185087769101663e+00	7.542806567634531056e+00	9.668243646295882066e-01	5.786785035857781700e+00	1.928869977813076453e+00	7.120855900169785757e-01	5.272426460888262945e+00	9.801152424271932784e-01	-1.001741589279795797e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.345907568376568442e+00	6.835208499953655981e+00	1.700686857134859231e+00	4.733744459489122924e+00	1.912234319175635466e+00	7.842269999622729415e+00	3.706442843205849158e+00	1.158360703065389297e+00	7.838319984392982498e+00	6.701656881615738470e+00	2.148490810081950997e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.957144496991703342e+00	2.985742244719893357e+00	6.960690549553189221e+00	9.418704567188312948e-01	6.519167472043815970e+00	1.375691117062801228e+00	7.999389953270028109e+00	2.625361404696449519e+00	2.800085566185646080e+00	6.509426118418596197e+00	1.764070956435871640e+00
