G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	W	Fg	d2	d1	Fc	m1
1.000000000000000000e+00	1.000000000000000000e+00	4.421347536537632905e+00	9.904983872275217038e+00	2.001488864278124336e+00	3.857565543570552258e+00	7.848258824725105498e+00	7.511034604344130727e+00	5.124506022721680765e+00	1.566357783349142174e+01	1.458684093619246447e+00	7.276134943027921451e-03
1.000000000000000000e+00	1.000000000000000000e+00	4.854482832631550338e+00	9.445398969086925334e+00	4.949950517997478094e+00	1.529282088395813810e+00	7.256778633586471905e+00	9.347803967223294208e+00	3.042181674762954202e+00	1.356688198069096885e+01	1.572921143543404510e+00	-1.645669878473889763e-03
1.000000000000000000e+00	1.000000000000000000e+00	7.723227333215806567e+00	4.937175057022448854e+00	4.158978953539134160e+00	3.966028832580126728e+00	9.095946015540778973e+00	5.784880059514656558e+00	5.908217104490852023e+00	1.173797886682374347e+01	3.714120648980520745e+00	9.521685013800752773e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.733595897171523514e+00	9.046623296913656631e+00	7.196963405449663398e+00	9.385270180800196371e+00	4.496406791013835225e+00	3.096090887267651137e+00	5.269768130379156368e+00	6.397370130103999131e+00	8.754402970096043290e+00	1.990624959742115230e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.160509613492538783e+00	8.699275598440278756e+00	9.472439541866600976e+00	6.799382453547738514e+00	2.314031411884905243e+00	1.338407675078475911e+00	6.781121459126287832e+00	3.986786661614773575e+00	1.576480616654494460e+00	1.221447913697055465e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.110030086504075086e+00	3.838722732518529135e+00	3.062197281604417398e+00	7.366669470227227734e+00	7.758878754787671639e+00	7.489137010010131768e+00	3.904552354587879748e+00	8.008124565673664819e+00	7.875073635752539047e+00	2.392824437546187122e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.735736829747009047e+00	8.023238864933468051e+00	6.921044957894440408e+00	6.605930391347566655e+00	4.026856602625218606e+00	2.282831648572328120e+00	7.321731107135233785e+00	6.877139846957899039e+00	2.203405321068866662e+00	8.906822872721877060e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.896758700044416379e+00	1.125880022890584975e+00	2.499363314510596901e+00	2.453702391493826518e+00	6.348543546253421432e+00	4.103209439278695747e+00	7.399613957649285645e+00	7.397217302864067534e+00	6.801616522061188164e+00	1.392749567235445296e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.547021054410883778e+00	6.927908682123518957e+00	5.880451299945217869e+00	4.708256361931584699e+00	3.718291734506793400e+00	5.729380849728841874e+00	2.292434517282313067e+00	6.100638881594636409e+00	4.230283083317031512e+00	5.301325217170084481e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.401486985914752958e+00	2.650522449540299696e+00	5.346697070116145589e+00	7.605105572495441280e+00	1.564068154573856395e+00	5.793155192942867515e+00	1.090401308562545690e+00	1.566830587877328096e+00	8.551930553643297017e+00	5.893066914450214577e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.678746736473302192e+00	2.015187210529511219e+00	9.405934203475027289e+00	2.061813571142984802e+00	1.021923302536270306e+01	6.415027006245149543e+00	6.146430053636712465e+00	1.528806143800961159e+01	3.445544379801736667e+00	1.349093225336376878e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.743455685446365422e+00	1.688034890489474638e+00	6.163889774777521424e+00	3.409214560432087371e+00	2.198560799911141395e+00	3.048068126097487784e+00	3.671090128082959758e+00	2.145144881129103176e+00	7.173816249736461259e+00	1.683206605756103258e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.043089320666547692e+00	7.355742094631257721e+00	4.035527744140167350e+00	2.753206242483141608e+00	9.928955178148187954e+00	4.154901695302819498e+00	8.748785267712413827e+00	1.769087652082366802e+01	3.310311274648270352e+00	6.194479970156532844e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.563241697341568148e+00	3.642424915245470629e+00	1.942810632529301973e+00	5.887377818558206855e+00	1.002833064419425035e+01	6.797742147338557750e+00	5.892684296048418702e+00	1.370175246163712934e+01	7.456341668044329296e+00	2.078848340192254174e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.001794745343848270e+00	7.571349422085794423e+00	2.640069201767450302e+00	9.861851967240831129e+00	8.435870233426637554e+00	1.009483581108377592e+01	2.879440677373330981e+00	1.099287031379100199e+01	8.754533864809511456e+00	9.819330823021248100e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.410700635167541073e+00	1.119203705364810952e+00	2.779201427655630496e+00	1.631664276522962309e+00	6.998260516689316368e+00	7.449924916568491540e+00	3.116434555121179173e+00	9.800063164128403059e+00	1.796082891342178467e+00	1.121651952014579429e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.874020424739526902e+00	3.864713618371335535e+00	3.059843196003174004e+00	5.251097406510191412e+00	6.250168140431505925e+00	9.111218737703831394e+00	2.693759667224163934e+00	7.563567922142118150e+00	8.935912073696153257e+00	1.939677597950446308e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.079635499297125545e+00	5.673952068393838921e+00	8.816133504520198727e+00	2.217868976013568805e+00	8.963689273933546531e+00	8.017624324286046544e+00	4.508555941247303522e+00	1.589790167294043144e+01	6.501388033064741556e+00	7.873446673863185308e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.637536116974899869e+00	7.875660200602720984e+00	6.272256099902138615e+00	9.711201198586440597e+00	3.731371053602788646e+00	6.422343266841921583e+00	2.530442764699849523e+00	4.650288265332998883e+00	2.048857753125251868e+00	5.052529308307724537e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.262819074393349394e+00	4.100983423674667172e+00	6.104964132348650097e+00	2.110722621528460685e+00	4.857481254842955565e+00	2.918793142147707353e+00	7.564549588758752385e+00	9.154440367152767877e+00	5.014791175455065364e+00	2.518018947291019716e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.102881116724919508e+00	6.567486678666300648e+00	2.162435806376466374e+00	4.822449391499890048e+00	6.228061404382073007e+00	7.569008072189418179e+00	3.416366151389925498e+00	1.100215752042579176e+01	2.357393931177548918e+00	2.417464974544310599e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.124612934924510199e+00	9.105566079324324491e+00	8.777248485589721483e+00	7.705231819012865913e+00	4.126317527063267931e+00	6.656238466373070040e+00	2.291270061267171254e+00	7.570145196153731604e+00	7.539061770975143517e+00	7.433856477883421521e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.753600163713331384e+00	6.683746542224857201e+00	7.664086815064117708e+00	7.019992330804999625e+00	5.056134547394528056e+00	6.095184499906426190e+00	2.765257299342493980e+00	7.177626615013864786e+00	7.589889749139773656e+00	1.223182444807895120e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.527640585934268991e+00	3.449882722491510290e+00	1.535187243494609666e+00	4.126676829671306557e+00	3.864786036944333425e+00	5.426352763696381309e+00	3.058742339434873614e+00	5.089930835757185079e+00	1.665189972261465812e+00	7.968179877506333109e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.627516989663938318e+00	8.835207300742065062e-01	7.294657334537693494e+00	4.091590449817508635e+00	6.301464933291952342e+00	5.824170647524583799e+00	4.633505743798282950e+00	1.667879160998411825e+00	5.489823907933807590e+00	2.511123339481295069e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.289798380581756554e+00	9.086521233202136116e+00	5.402043013549108430e+00	4.433981141897047173e+00	8.765120273077062762e+00	4.357578527181045658e+00	8.649048300758806818e+00	1.453682661875141768e+01	8.557045992433394588e+00	1.157031062919331582e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.119404713138996144e+00	1.196003628473122138e+00	1.982184689431464308e+00	3.036747632510834904e+00	2.540747104439774695e+00	5.619839981493459646e+00	1.637580290738136268e+00	1.322731848088523954e+00	9.110290496124481052e+00	2.406755363220081545e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.676581446301094402e+00	8.767136753391765680e+00	5.183085900426512183e+00	3.072125952244587399e+00	9.377155083387547663e+00	2.665792153371703499e+00	1.329821254257900875e+01	1.757301057594669302e+01	5.907164099177454553e+00	1.239048347844595582e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.075898208033084558e+00	5.440761228501647118e+00	5.576793582894114643e+00	4.920897856904153933e+00	7.077919278970004058e+00	7.870438698501345698e+00	3.251190547759053917e+00	1.062740531141689715e+01	9.105747142589944332e+00	1.398280146939629709e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.483222730427797842e+00	9.620337261857418554e+00	1.714574643047832581e+00	3.583797997826100534e+00	8.243538482082650276e+00	2.822152856598560078e+00	1.247326334820175830e+01	1.492323526442788406e+01	5.754088571551956299e+00	1.204974413651549170e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.617164699313073939e+00	7.932525187730292693e+00	9.498279359115471721e+00	3.205474666664276384e+00	6.254992348916939449e+00	2.683140042262444069e+00	1.393269111705302521e+01	1.031840228089602540e+01	4.163373318814524104e+00	1.756505050323713124e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.961111936460789629e+00	1.012543892449509464e+01	8.413484368327447172e+00	6.947098189798151857e+00	8.699444754107338085e+00	4.865155525287772953e+00	6.850479444585957367e+00	1.259002993551626837e+01	7.923964300105085456e+00	1.233516016087608941e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.310087269804064647e+00	4.692647482142690230e+00	7.435701068965102856e+00	9.969633672348189535e+00	1.449798734291938063e+00	7.048742280718492736e+00	6.127334374185842147e-01	5.382196487772434867e-01	5.536515241747430593e+00	2.438202069738721611e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.681444351964955564e+00	8.177282845174183024e+00	5.330234638709598016e+00	6.341266814618869319e+00	8.358082323567357363e+00	4.789175926811329198e+00	6.826583701045645824e+00	1.368814769508869844e+01	5.198759938344431397e+00	9.438686731418188813e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.275736622586387092e+00	5.004416513089871899e+00	4.770558185782440397e+00	2.150223725530150176e+00	1.704273387602189160e+00	3.139319179086673461e+00	1.332368060682812994e+00	2.214223778788150909e+00	5.032816889550697503e+00	1.870072089538174498e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.343025307974852645e+00	5.118883802092058843e+00	6.739512032841482814e+00	2.199364455614494673e+00	9.475724964967099595e+00	6.142655494987979026e+00	5.495033620877650904e+00	1.596406664469024683e+01	8.480551744914755830e+00	1.515951292817483975e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.455924506500906546e+00	6.859709306430588072e+00	6.018549113767261538e+00	9.627004855884528922e+00	9.548456174347165870e+00	4.130753320408845575e+00	1.014145480061345772e+01	1.252992625739413590e+01	8.607645471782864988e+00	2.457407538945576286e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.369176738436948426e+00	8.544821729856803216e+00	1.304202069739900605e+00	3.822153223162763958e+00	3.980193163700896264e+00	8.741430190544972945e+00	8.901008515467776494e-01	6.721374754897905035e+00	4.531547278444776339e+00	2.924823811056841485e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.959612265393426700e+00	9.791806132441976729e+00	5.584991409043723820e+00	2.115703635759216272e+00	3.102487902902738348e+00	9.745451659398248978e+00	7.201803009074201345e-01	4.856500861093700827e+00	3.945659666493520845e+00	1.856161215990349486e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.595683872623979482e+00	8.398809102286151074e+00	8.097956505823233897e+00	6.538760497409854544e+00	8.211851400215007146e+00	5.635449160482644437e+00	6.227052412922202684e+00	1.293555231671989958e+01	5.318976424790545110e+00	8.976149887048301412e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.363215429289931002e+00	4.590824996818574810e+00	5.758897204122296998e+00	6.731187084551700117e+00	3.498733790158846002e+00	3.971226165940997976e+00	3.322656577964980151e+00	3.757790633500588839e+00	5.996572828575264857e+00	2.369253557578416547e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.389919357068554184e+00	5.101345397117875713e+00	1.873436164215578126e+00	6.694694158572739973e+00	8.728040047996728390e+00	7.518439669892676314e+00	4.284533520803082141e+00	1.116743114429726802e+01	2.983109723271702762e+00	8.265063382337668740e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.040387451808450159e+00	7.920750757953541665e+00	8.369992678584521784e+00	2.949903626990990624e+00	2.479230354631259736e+00	1.441592320314427855e+00	5.984112090513042048e+00	3.274385887909696091e+00	7.975684961985895605e+00	4.481469828388103260e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.726392425714843526e+00	3.447941958106720328e+00	2.400825132846244436e+00	7.597407422356245998e-01	2.226085566445780373e+00	5.396743031398568036e+00	1.838994553142046851e+00	3.679671938179967405e+00	5.173498329094805115e+00	1.640156024752575104e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.180580272667951292e+00	1.641840553787604629e+00	3.566166232275356229e+00	1.032997077624457560e+01	9.694076167268271149e+00	4.136996622784802291e+00	9.366728860778978927e+00	-4.225489912596252395e+00	3.729717022381304314e+00	-1.170760385944144000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.579109768421750326e+00	4.337688158607086564e+00	2.534168679243103739e+00	3.345316979966476367e+00	7.202351874402196152e+00	9.577783095545010283e+00	2.891523309959826538e+00	1.166459491342275712e+01	1.858111374893892442e+00	2.196444016130003063e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.815204674750985347e+00	3.541591809406531954e+00	4.309711607867308558e+00	7.017737743915316351e+00	8.886814510895467478e+00	1.463331832957343925e+00	3.137542667619960568e+01	8.710745823207243888e+00	2.975553117660504121e+00	7.773289429166508890e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.388630149412446002e+00	3.969546957398880860e+00	7.899771218593884647e+00	7.701612067220958480e+00	3.944772332173147600e+00	6.525486148063695424e+00	2.390458438676929198e+00	3.686361507581576546e+00	9.252040335111946234e+00	4.308066988663742380e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.019912380931869311e+00	2.642118510792472730e+00	5.672618109450406010e+00	6.287211881198730978e+00	7.195423419993130842e+00	7.436418870927785640e+00	3.779075460057345737e+00	6.927731300715109342e+00	3.954244722993456307e+00	1.583376272529291584e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.441463620623866904e+00	1.481141775426868978e+00	2.908475240936048589e+00	3.973995748389014260e+00	6.372242994628422252e+00	5.207867196436193780e+00	5.139222547859581880e+00	3.986353799087586136e+00	2.854996997845208551e+00	5.495105510951668881e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.424024010613043956e+00	1.223833435526901603e+00	8.401966808185068913e+00	3.460759752892857755e+00	6.248581173484682338e+00	1.867702796330163562e+00	1.385632116844575279e+01	3.090799876340761365e+00	5.146027166440689804e+00	4.834211416167234709e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.372356515388666764e+00	9.335935041851373128e+00	8.704370017214300148e+00	6.503529618577396754e+00	6.918970389417648192e+00	9.538440859946229367e+00	2.832410480335378899e+00	1.199720096703500083e+01	3.781869610030211604e+00	3.139911643235474004e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.675790316482276943e+00	4.603671632897435195e+00	8.938277267517175773e+00	8.703805053959605686e+00	5.796179198470516880e+00	5.492566771071077270e+00	4.439242141837183908e+00	6.483106246049606725e+00	1.128063484949623385e+00	4.123861416459342205e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.231034552286951467e+00	3.949868729934210343e+00	3.463731173906702487e+00	9.259490936977973874e+00	5.274990122066494536e+00	6.658035960840586576e+00	2.467979627743384086e+00	4.220463197173268455e+00	4.198527727879151072e+00	1.474809717528312580e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.599527855826982536e+00	6.914784156406430959e+00	4.909172541965963532e+00	1.730426737534932258e+00	3.422457144439076782e+00	3.376597223687475502e+00	4.301197905055668791e+00	6.779514530914244830e+00	6.369743724500998461e+00	1.422176387347499626e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.596576699087742135e+00	3.117053999030720668e+00	9.853640841458078725e+00	2.181284535980259509e+00	6.983740829337099498e+00	5.701481316485160100e+00	6.215661233706629041e+00	1.279950056975368256e+01	5.920861233894082254e+00	2.413356608597573283e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.141820940456838684e+00	9.603993116241598571e+00	7.506106170518337173e+00	9.501822359212807712e+00	3.144446621234763484e+00	4.809509558898949599e+00	2.297071563902769675e+00	4.840254580936147022e+00	4.067202581831122821e+00	6.082872339754967494e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.116754791267704050e+00	8.124225081590322972e+00	1.647397079628384997e+00	7.207619862421745793e+00	7.333544292941398091e+00	1.801109615599101099e+00	1.685487232733726159e+01	1.127672868888272539e+01	5.118602318487845082e+00	2.363986301772355303e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.848770110461086524e+00	1.515484986645853072e+00	1.894326007267814749e+00	8.609304449244884694e+00	2.591640553699704697e+00	2.022033816662361705e+00	6.663760611027335301e+00	-1.804529678524863900e+00	9.724729082858377893e+00	-5.744500380503430037e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.633776827576247204e+00	5.069889009524097823e+00	5.355416561238802942e+00	2.860375905119884266e+00	6.401270590923121340e+00	8.542096276485347417e+00	3.232200646701536506e+00	1.165076577888700449e+01	4.260099523552568712e+00	6.577501306543676041e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.804530572394923871e+00	8.906829929908870014e+00	9.295293950518573212e+00	6.253715192577979920e+00	7.485049364034003005e+00	2.934540895473465749e+00	9.762220302825729945e+00	1.261508686980818972e+01	3.452201392910482447e+00	8.525376400835910085e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.042805597871196532e+00	9.511963177841915140e+00	6.276947926434979230e+00	7.361746085676775131e+00	2.766270327904635451e+00	2.495893130343691535e+00	4.282400654378168525e+00	5.130498586347969514e+00	3.446371928530595152e+00	7.303132566053097130e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.015923933360772580e+00	5.468193063298028456e+00	5.258063061206565969e+00	7.108815091898287086e+00	1.869786056842434263e+00	5.727077965636102164e+00	1.403953220705991711e+00	1.981044908176525121e+00	4.906147566386648506e+00	1.272950819976491621e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.713584060560065403e+00	6.244951960349282238e+00	1.697155304541208887e+00	5.355166377954249768e+00	2.138217277586859311e+00	7.690274311957440823e+00	1.184558117444462599e+00	3.689820440741904406e+00	8.527086563354146165e+00	8.970897287228575545e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.035388651640988478e+00	2.566877851965294610e+00	7.204088057859722838e+00	1.172858166229446608e+00	6.337616402000761262e+00	1.070093808308481886e+00	1.675913114696711048e+01	1.156414917221531979e+01	2.436950289858351937e+00	4.069571021368873498e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.850790174516866671e+00	1.003830702967834654e+01	8.673441050517990192e+00	6.143729486974713438e+00	8.950697637112511984e+00	6.182558862530187938e+00	5.387784344969931638e+00	1.486197838111403158e+01	7.152014650048537092e+00	6.423340146268312345e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.464648653607129702e+00	2.933291280480088581e+00	4.094276733253948919e+00	3.305287066102845284e+00	1.539878058096932456e+00	2.472079531338565506e+00	2.164328915149650534e+00	1.473481842952074850e+00	1.253985135370222048e+00	1.113595543119076242e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.391080283322529088e+00	9.666048706100889731e+00	7.833807454713214824e+00	5.328358198335891416e+00	7.133210436417726896e+00	5.614967748277877035e-01	2.308852110023031656e+01	1.261949573226555543e+01	5.381521522429307147e+00	2.158339520763520036e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.895508632402921556e+00	6.979535365423092941e+00	1.014661907399688090e+01	9.604796284815950713e+00	3.903931968081316484e+00	1.395603975297012411e+00	1.135860128006877723e+01	5.526192322755512087e+00	7.829767122921158951e+00	6.117922386479122121e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.547824211397028193e+00	6.441488059584244752e+00	2.947552306737223127e+00	4.776652443639518353e+00	5.394440865769757565e+00	8.692694498085861809e+00	2.431060064106951302e+00	8.859126032190724587e+00	3.758725349977823704e+00	3.318932548646318093e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.162045538348743356e+00	5.577437800807255819e+00	5.927288260212111304e+00	8.665411734640102281e+00	9.105393404640400590e+00	1.561550830191562600e+00	1.841197276352932377e+01	1.130553589348658328e+01	6.223021538213716397e+00	4.145544266702586578e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.678510788691177424e+00	3.221657168071883071e+00	3.264249063966475628e+00	2.618259022593135033e+00	4.540487499951867179e+00	1.347843136795085828e+00	1.124641166323554131e+01	6.358900003422675695e+00	2.777198161189412762e+00	4.110058323796529356e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.172483562422738324e+00	2.808071649858727703e+00	8.316977882342346362e+00	7.082155096271849359e+00	5.218774647249154519e+00	4.628535579765053143e+00	4.174035559023311137e+00	2.801318541645746674e+00	7.858900736362129713e+00	9.261714680022570256e-01
