G	c	dx1dt	d2x1dt2	dx2dt	m1	d1	W	Fg	Fc	d2
1.000000000000000000e+00	1.000000000000000000e+00	7.798091356531576146e+00	5.636702877700662029e+00	3.913567768788321466e+00	4.219690159431094045e+00	8.051754865389202820e+00	9.642205281523790195e-01	5.802559086668318322e+00	4.987879735826092342e-01	2.999398725553456213e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.865662277722681672e+00	9.589934069547023654e+00	8.914369421523236525e+00	9.800708482423814871e+00	4.520361755150923422e+00	3.574811239662141649e+00	2.435895076612781818e+00	-4.539878514687373245e-02	7.086390214034763879e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.234773781384131297e+00	8.573199074776681528e+00	9.586816483190958138e+00	7.074081611134031000e+00	2.120273600713088236e+00	5.881513087874739476e+00	8.055520250117949033e-01	1.088884091541396926e-01	1.148925385215257577e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.478649759608765990e+00	3.647481204700756763e+00	2.857765526195116035e+00	7.717282479482794777e+00	7.157698499291659466e+00	2.414669480709518368e+00	7.202792182661394094e+00	5.409993241634850625e-01	2.470299348506338699e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.085669760736522438e+00	9.144547837072702023e+00	6.736914916817482002e+00	7.697018038807661888e+00	4.105730277501955960e+00	2.544345908727518868e+00	2.449585836230386171e+00	1.810531537791599532e-01	5.500656821005224906e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.009134582105810196e+00	2.470978729354559533e+00	2.829838154053669008e+00	2.508855104266315195e+00	7.078708885876913826e+00	3.945222698544957329e-01	4.064309558866667338e+00	2.030124420150207776e+00	5.283382760713942083e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.380490489076091620e+00	7.543039067182131241e+00	5.460972132396016754e+00	4.838017225455809367e+00	3.345346522917321597e+00	2.820427978456150342e+00	5.655391833448161876e+00	3.982366052190891015e-01	4.597829426298842392e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.424467537629802383e+00	2.861732959790789010e+00	4.922236550215170148e+00	7.653760364257426119e+00	1.586519102872947062e+00	8.958638335525625607e+00	7.374339962955307470e+00	5.388458578355037609e-01	8.757389449886614941e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.003804231558485505e+01	1.932649111124729480e+00	1.030843886800538378e+01	1.312928884237537730e+00	1.005633494008309547e+01	2.704066094293861022e-01	7.261952918256964651e+00	3.143717848141360349e+00	4.660383295174835183e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.575782522314716161e+00	1.120039775236093327e+00	6.547080597583293304e+00	3.806289871722199347e+00	2.695267636112314236e+00	2.425343635684430676e+00	3.176540120133591216e+00	8.107175630760905527e-01	2.358450965351311979e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.768750632479958895e+00	7.332273326695233351e+00	4.847020246223552320e+00	3.907944439208461684e+00	9.272606237052542610e+00	7.949674762742017231e-01	4.802030343666899626e+00	3.581017776143157194e-01	3.666194455866123025e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.511112324988204136e+00	3.461325579406989483e+00	2.228274157466406891e+00	4.305154565795481503e+00	9.658040674852367502e+00	1.245678961508407179e+00	6.806312318371399606e+00	6.393502532976987895e-01	2.144625620825943990e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.925362017630427802e+00	7.229926554248168102e+00	1.759959289141378225e+00	9.620588117879830037e+00	7.069385487860721184e+00	3.206673556352918730e+00	9.939903749303631741e+00	2.225188126820175083e-01	1.110491002928370552e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.190940538608448840e+00	1.978256496566844991e+00	2.709797524127540935e+00	1.351963137857248753e+00	6.846466229258930447e+00	8.283735469883781732e-01	6.558408696980152719e+00	5.893423940343026857e+00	6.149336071947305804e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.299997210831912220e+00	4.054563547021047043e+00	3.395864435203315157e+00	4.851742027372176302e+00	6.282255837185696024e+00	1.466037297550145890e+00	8.726680246416139042e+00	8.584994984303747634e-01	2.593831745493182073e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.144901251315862734e+00	4.848089166590439980e+00	8.035689840123726668e+00	2.594589725467912444e+00	9.105270114249851332e+00	5.911806525909831800e-01	7.738040271383664681e+00	1.190883738189020269e+00	1.283380767511441256e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.998117494581499898e+00	8.990086542278273640e+00	5.359517772448841200e+00	9.116126594748141798e+00	3.688895775260422116e+00	5.566706031443148461e+00	6.395605877835872199e+00	1.370822277201677042e-01	4.079810009980641361e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.638639524330330666e+00	3.264059677137141513e+00	5.052226598450413775e+00	2.105800794174909729e+00	5.507719327491725991e+00	5.834173191113958268e-01	2.659931226340149557e+00	6.503958571992086712e-01	8.458471159185902977e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.248803355411240545e+00	6.098439881939455631e+00	2.317729058972157308e+00	4.778094605087185975e+00	6.610037427713385760e+00	1.626844246923219162e+00	7.149546824117095412e+00	4.448385647269797460e-01	7.531545025620796086e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.136430968403884911e+00	8.284568041198262733e+00	8.539032265667103161e+00	7.853722847852878886e+00	4.332762938644670214e+00	3.447238991613695624e+00	5.456507464316103118e+00	2.989930135980756187e-01	1.026506928297264309e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.786920377154951112e+00	6.174886469502276931e+00	8.158231794734861708e+00	7.579894113358847996e+00	4.239534017453302717e+00	3.374101654041613330e+00	6.699639088843698964e+00	3.786598797127016525e-01	9.135753740845222737e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.979801822824580171e+00	2.597727914105425029e+00	1.114043161651534497e+00	5.633313415984728678e+00	3.829305805502248639e+00	2.642715370190898305e+00	5.442162594096309647e+00	8.648158684768775251e-01	6.412154371328767644e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.497054052946025671e+00	7.342587188237359452e-01	6.013625083839237107e+00	3.680966994983351004e+00	5.660699694064939003e+00	1.434829515277167289e+00	5.655071010978637958e+00	2.296830466489837352e+00	4.445060571260094662e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.484513942743232562e+00	7.459976947454479479e+00	5.819673148013048802e+00	4.167916727315394532e+00	8.589960371959865171e+00	8.799852261849044899e-01	4.518722851094458370e+00	2.437236071258216674e-01	3.267331632261951668e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.281175347422669919e+00	1.263705331772803531e+00	2.645250586253805825e+00	3.733151184352430541e+00	2.545832558726611516e+00	2.040608491663598478e+00	5.100215754186249839e+00	2.744888573870536419e+00	2.017850274581218351e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.408187853547584467e+00	9.001416517188864930e+00	5.143793797415763258e+00	2.776549895365651111e+00	9.638168594261895095e+00	6.664299068782580937e-01	2.648038360202838781e+00	1.948877621842517727e-01	3.807383284725449624e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.767147708055590627e+00	7.009032634132102757e+00	4.604644503791970322e+00	5.956538820525075550e+00	7.228454426781402375e+00	1.372329019733714128e+00	8.402606651476153488e+00	4.565876455958138291e-01	4.532028735008063691e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.826061895852761907e+00	9.722168361590711072e+00	1.595101923932292998e+00	3.720867030783892915e+00	8.653206743653001354e+00	7.268945413481243678e-01	2.204015197548401250e+00	1.989428122793363285e-01	8.246064791892260271e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.471669862441331134e+00	7.912788914132109497e+00	1.017272301417711233e+01	4.625500653637424797e+00	6.246680884080826779e+00	1.507585700580990062e+00	6.656259627718836835e-01	1.228642155123665231e-01	1.049573065392042892e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.219988340436978014e+00	9.313430546763298068e+00	8.203939891156846187e+00	6.861365051395057257e+00	7.917783339128339648e+00	2.106289282374787852e+00	4.293635634317674921e+00	1.588254921089076455e-01	6.817367883020827080e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.804473564059788870e+00	4.102846245941795367e+00	7.872526693757967209e+00	8.914552329488312665e+00	1.081346389416911080e+00	1.661604017675516332e+01	6.889260078261585818e+00	2.830822305448291720e-01	1.290929415924603418e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.154464988669635872e+00	8.154326132069684263e+00	5.521827659587004611e+00	6.617147626082655165e+00	8.638645171585260130e+00	1.479218989944524054e+00	4.802834696244880242e+00	2.544338406563814159e-01	3.501961653284229481e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.604824184476145277e+00	4.337357543595751430e+00	4.280960842683478873e+00	1.654015287458987071e+00	2.693539922957053356e+00	2.366274380328129645e+00	3.480766105902812324e+00	7.229932162260885864e-01	4.533429831804743237e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.855989913131383950e+00	5.352824745760782044e+00	7.503213494792508875e+00	1.969590662708164075e+00	8.470445807329843646e+00	4.608740945953849200e-01	5.661849489786211720e+00	1.330169715466170688e+00	8.871699935560448225e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.349006058808431607e+00	7.703076803145170182e+00	5.398743006552021662e+00	9.921503136401609524e+00	9.950406547995591211e+00	1.294153343134862855e+00	3.403089407876689787e+00	1.221764170795824750e-01	5.454472460415064283e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.736725050888942690e+00	8.649407583948475420e+00	7.612888311434555799e-01	3.386245930229554890e+00	2.995311052535689189e+00	1.608303106411980155e+00	9.470974412117879382e+00	4.338791834530791869e-01	-4.205514600946884674e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.528804300469443600e+00	8.807108593005704478e+00	5.133937236840279361e+00	1.282390225951994589e+00	2.881476162142643016e+00	1.231431159516867879e+00	9.212448741106150862e+00	1.059537479549246042e+00	1.902928262657041403e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.437759435830630927e+00	8.400395024074228445e+00	8.682102151224851738e+00	6.312396665488710923e+00	7.521112807427137170e+00	1.839826631479606123e+00	5.871274103392083887e+00	2.060500582018989502e-01	9.861040893516870298e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.430656606656060426e+00	4.934762955752477254e+00	5.761504617157579666e+00	5.323810624637652644e+00	3.211924672574999029e+00	4.056626194986384881e+00	3.540762589655690018e+00	2.907197156445568420e-01	6.454953910394788608e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.848219449411949711e+00	3.841474147189921862e+00	1.248936745609146914e+00	6.880211595670989055e+00	8.874658179782858980e+00	1.742882615382024047e+00	6.525515871120859401e+00	6.074490695752743363e-01	8.009648431442568661e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.880967311876222681e+00	7.876145548068118174e+00	7.044887388102804238e+00	3.186056723485621855e+00	1.659014540638163560e+00	3.593325035252710187e+00	-9.843723932071846150e-02	1.252136660959571879e-01	9.395140698238034105e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.626000659912925528e+00	2.593867276242139752e+00	1.952681848030688894e+00	1.602453211440604930e+00	1.161992711908687026e+00	1.420979173716400368e+00	5.052667796325463812e+00	3.016813193129885384e+00	4.292702862585913159e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.337084024461233867e+00	2.239781545875949131e+00	2.738070828932814393e+00	8.610123964103459926e+00	1.058884585674759826e+01	2.388665240537107159e+00	4.097083823852748274e+00	5.146278207623073975e-01	5.054189998732595335e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.570095492898968548e+00	5.252639815126238787e+00	1.767857194542922450e+00	3.261472364416980962e+00	7.521699878524634286e+00	7.101756095780178413e-01	9.157372129472745925e+00	1.394569564141886264e+00	4.280153305208334036e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.041002139828670892e+01	3.486700123069953694e+00	4.118496984342723266e+00	7.937505971488370449e+00	8.550870088185231310e+00	1.889853422252227189e+00	7.979755163937685136e-01	2.602502360038039253e-02	5.015930373043312684e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.560062937342413747e+00	4.269413719590527734e+00	8.880923582899182378e+00	7.725288925404512952e+00	3.431607997155365908e+00	3.897702421724271282e+00	5.102272779184202633e+00	3.268633902985587092e-01	1.527332019777036365e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.001651905590766223e+00	2.419043131822403048e+00	6.113872834146951263e+00	7.020941318623787453e+00	7.134666201375491568e+00	2.530051821004479784e+00	6.629434039906546339e+00	7.879215323437420704e-01	1.041404234340189738e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.600261499978768764e+00	5.335621744754989182e-01	2.220961712294510004e+00	4.000077060411493690e+00	6.544805182360544649e+00	9.796730894856803262e-01	5.566655460587280224e+00	2.010954294837506762e+00	5.588103084727187309e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.195592396553667669e+00	2.283160023626687796e+00	8.517060598765434420e+00	2.540415509007463157e+00	6.847772504522171566e+00	1.037645390219101627e+00	1.643761129351443806e+00	9.765808348531315186e-01	6.886778714905361198e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.236946449502510426e+00	1.006074379615156822e+01	8.640545775424852692e+00	6.469163033403284579e+00	7.612440061039782435e+00	1.498112140498726319e+00	9.552719804556627281e+00	2.755766987899874731e-01	7.590041332715657951e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.893749294538642935e+00	5.204147604177641107e+00	9.050116330261333886e+00	9.015991326514196658e+00	6.750530469806571787e+00	2.575575796147758112e+00	4.816261492539760880e+00	2.644733865220116886e-01	1.721143980461597778e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.996393277948126155e+00	5.099827769413586509e+00	4.016758012406183909e+00	8.936920134457331244e+00	3.913324116469659497e+00	4.024266848674415087e+00	5.997570397766180506e+00	2.255774611563339804e-01	1.529218409539146339e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.370881953480186821e+00	6.823193940780051925e+00	4.803071897735495810e+00	1.884643893380043789e+00	3.317366678419084280e+00	1.178787852440217998e+00	3.154233099835371146e+00	4.259650193104353444e-01	4.255940644381594140e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.866064942572193797e+00	3.423310071832009083e+00	1.071456610912190399e+01	8.229990636358137657e-01	8.458168823240733047e+00	7.556971388702540260e-01	5.507628216617583838e+00	1.441875767786147122e+00	3.220959490518335855e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.065234067978692245e+00	9.924353767704960916e+00	9.109818607303333593e+00	9.321766444318555500e+00	2.533354493407022012e+00	6.404056366413001022e+00	4.772240330608388703e+00	4.694967784786820836e-02	7.125449930954057542e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.756754135061118660e+00	7.356785042070752567e+00	1.051300411465681872e+00	7.392590379296314573e+00	7.895317457285972118e+00	2.044227254641692415e+00	2.430743697215078214e+00	5.060152870020719063e-02	-7.522852443951466572e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.682068675478373798e+00	2.646396312951019070e+00	1.379423450150984998e+00	9.706029227450208907e+00	4.086098655461471552e+00	5.704556767113712290e+00	1.639716846671997574e+00	1.992955609373441017e-01	1.372846965039711264e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.072640480016249676e+00	5.485253838930628234e+00	4.976260941650132885e+00	2.497146397748781776e+00	7.276841551744880121e+00	5.811783899213839311e-01	9.243253831648189589e+00	1.456742930895011057e+00	6.859197423120809489e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.752213215198809237e+00	8.197912876480467403e+00	9.217486642539439501e+00	6.144083764342146203e+00	8.084069248068853852e+00	1.432666642246440025e+00	3.277356587578200919e+00	1.718235891415081373e-01	9.569136527985577345e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.279776288029875975e+00	9.614010666775820724e+00	5.650542164045688764e+00	7.267366838374949900e+00	2.724670689323726691e+00	4.909494462203601195e+00	2.813948397194641959e+00	1.560053372939147476e-01	4.700061402964016644e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.534369902133025487e+00	5.078060343369998009e+00	5.968524553687498013e+00	6.801444578668320418e+00	1.692894720371726835e+00	9.306102261513107266e+00	6.055801845215656343e+00	2.912281871839667580e-01	5.743953186625044616e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.546496064851700325e+00	7.309729035157980448e+00	1.094052638319415571e+00	5.063015339759179945e+00	1.445552947576360880e+00	4.488250151149902223e+00	7.576316657748684236e+00	5.271879956889136132e-01	1.127991881063152291e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.726465775641495171e+00	1.718560081212167745e+00	6.615821248687399958e+00	5.999743254781075841e-02	6.028505800340507648e+00	5.227088849314858177e-01	1.376911713379631585e+00	1.062561156382966221e+00	1.923967126225831947e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.399342160518564526e+00	1.192459722431066638e+01	8.580687233884583875e+00	6.861606150439918395e+00	8.257846706141087623e+00	1.879531936496344313e+00	5.520014303857793792e+00	3.854007108456387609e-01	7.686080108646319076e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.835307685017365742e+00	2.987977049049081124e+00	4.904210415452515903e+00	3.271483778615554616e+00	1.438727528181414472e+00	4.394762102829488093e+00	2.585968450777712757e+00	4.022681646869822880e-01	4.570516116342590252e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.468632731576043238e+00	9.895394516969387766e+00	9.192666574159142456e+00	5.756918681788827818e+00	7.393744416642795692e+00	1.263366277643055424e+00	1.512213797667989690e+00	1.274075674559112942e-02	7.200885727685966131e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.953897856362208252e+00	7.618706771889893758e+00	8.968535077322366433e+00	8.131049242167453173e+00	4.214359943516532425e+00	4.477214048040964123e+00	2.076964807335661245e+00	-8.530602770869651075e-03	1.281192359568118455e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.734291315718089699e+00	6.360593662773866619e+00	2.473863030283087294e+00	3.272495465422622374e+00	5.784903028305889094e+00	2.086759868036234256e+00	8.619868728755957221e+00	5.965276669850491098e-01	1.356002485559248960e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.139119729751453036e+00	5.550252638864052734e+00	4.458535946605051592e+00	8.400155503948518287e+00	8.973151054857796183e+00	1.688528067907546948e+00	2.666901208425618730e+00	1.863048901608565511e-01	6.308467668941824869e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.025613874383942914e+00	2.796295652355025307e+00	2.971410629192332564e+00	2.970736443100550517e+00	4.068685781157332038e+00	1.674856520685338968e+00	9.963859851277727664e-01	4.159220120705428569e-01	5.421777348289751330e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.658317834855753681e+00	2.096153971368701630e+00	7.158950861891920425e+00	6.751738566994628599e+00	4.961456268315240337e+00	3.123980951070664425e+00	5.482716465877062184e+00	4.878234040188014209e-01	2.576943521552217575e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.375020724842045183e+00	3.135615358027350918e+00	5.910498033836197429e+00	1.010912025714124240e+01	1.226722249607615334e+00	1.755405266331364800e+01	8.377692804113015868e+00	5.330135540970125652e-01	1.161243511332992284e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.678403222329037270e+00	2.602693399087878223e+00	6.585146237485371756e+00	2.448257723005305309e+00	2.108143119500140994e+00	2.292391312675175818e+00	3.363064455958541199e+00	1.397771065861055595e+00	1.619526038063071383e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.046748460444195672e+00	7.732887460148195835e+00	8.440443712400194087e+00	1.435410038416334633e+00	3.829116655919786893e+00	6.568752893037360652e-01	5.195002534336217614e+00	1.261668250786005308e+00	7.960429446112658347e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.032341284621028699e+00	3.900249062104550912e+00	4.398857994506469637e+00	4.958148248429261606e+00	1.615781331702921042e+00	7.750909340672516024e+00	2.636398490749440882e+00	1.233400047320947490e-01	5.199803387785960851e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.244474126406457382e+00	1.841151735033389247e+00	9.495293500140180143e+00	1.885382761734473611e+00	6.907873745341245986e+00	4.267550101830759335e-01	5.491602430487397157e+00	3.701798767148708702e+00	5.603011705798309094e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.731829291803027360e+00	9.278226656851863652e+00	5.860247589983583083e+00	7.402647488492801742e+00	4.064002439055728999e+00	3.156933638716659107e+00	6.700144514679728047e+00	6.117624364413183635e-02	3.917718616346503424e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.206843642307330988e+00	8.816682612954313214e+00	1.851028343483904326e+00	9.200961769390850975e+00	5.344346901235573988e+00	3.620609744588564993e+00	5.838959295380394821e+00	8.887843172200381170e-02	1.585295193839132644e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.598681270675548660e+00	9.849713216479678124e+00	6.331990480374730446e+00	4.351734118050909039e+00	2.122899054705190913e+00	3.524635197881105242e+00	4.077972160125477252e+00	1.026527310409733607e-01	5.962871602113273717e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.718835112682386423e+00	1.009170577944897751e+01	8.461641011066632245e+00	2.903601258227698434e+00	3.858726818348312104e+00	1.874208919963104014e+00	3.787204117669376924e+00	2.609398632150240482e-01	7.490990221189230525e+00
