G	c	dx1dt	d2x1dt2	dx2dt	m2	p	m1	Fc	Fg	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	1.218601664753165892e+00	2.992903253553188314e+00	1.250420001368842682e+00	5.993409531392163814e+00	6.752219652643029590e+00	1.361544823607162558e+00	1.325998329278369070e+01	0.000000000000000000e+00	8.880170193189089289e+00	2.477439197040498087e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.744866495254468575e+00	9.914469612655162578e+00	1.499211032493663387e+00	3.621231811907934084e+00	3.492440574319617497e+01	4.552099204100903407e+00	1.340234151842725225e+02	0.000000000000000000e+00	5.508411604046565380e+00	7.384589792242823414e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.443680808409684602e+00	9.420304551816098382e+00	9.227126892512247380e+00	3.836061043367944734e+00	3.190301565332452682e+01	7.264507110620480823e+00	2.063423881579604995e+02	0.000000000000000000e+00	5.554364735118901386e+00	5.831516522817368653e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.961787324404431043e+00	1.354473228033174603e+00	2.195924424645747219e+00	4.139667096590035733e+00	1.194373309040153508e+01	2.671940193803991725e+00	1.051575864014439787e+01	0.000000000000000000e+00	6.265947092464728030e+00	6.689832067397583515e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.716659151290575114e+00	7.416418639260586865e+00	5.894148402213705396e+00	6.607687236569346645e+00	1.712321030682611678e+01	6.710282370977633803e+00	1.488977121855615735e+02	0.000000000000000000e+00	9.934542524279779130e+00	2.736273545983081146e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.701407485367283812e+00	9.425229953811978589e+00	4.547658149653288184e+00	4.029541412528292454e+00	1.088702657303965005e+01	3.285657064468352928e+00	9.239101531668192990e+01	0.000000000000000000e+00	6.130181194043429649e+00	2.851536487229947348e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.791740363380653012e+00	2.617945230175643179e+00	4.204640689575321666e+00	7.631928900030665375e+00	2.789513125908958457e+01	8.962046917536261148e+00	7.186262766015028092e+01	0.000000000000000000e+00	1.145459462498449632e+01	1.351819253689708011e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.692540851919241085e+00	6.113825860474485729e+00	9.125384744814262206e+00	4.701770429361659787e+00	2.669716130483211813e+01	9.119828394963809259e+00	1.673487930820622012e+02	0.000000000000000000e+00	7.049945645228851809e+00	3.851663728229034689e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.945738049140958381e+00	9.362414580454235136e+00	1.202958940781120534e+00	1.576350611953552860e+00	8.126266969048572264e+00	3.733344504939838604e+00	1.017012384249980812e+02	0.000000000000000000e+00	2.492950478952352000e+00	6.090922617262319427e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.628951167925340116e+00	1.368651415389869230e+00	6.964418976628264701e+00	8.047658114776815808e+00	2.909985142249946932e+01	2.980147171701535314e+00	1.166388743801646122e+01	0.000000000000000000e+00	1.198257635121226095e+01	8.671976207068912146e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.534363015807474362e+00	7.242441908013406149e+00	9.774949423707218088e+00	3.538795223587228200e+00	2.325594798094437365e+01	4.663975691302036708e+00	1.009779748822155625e+02	0.000000000000000000e+00	5.386944606001000224e+00	7.009055776209576649e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.275223050444688866e+00	3.641706056582330042e+00	6.080554976308121695e+00	4.892053841774520961e+00	1.137875305932122494e+01	3.125557474445416428e+00	3.553991498286305273e+01	0.000000000000000000e+00	7.411264675210132324e+00	4.921546120102152422e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.622726582482803881e+00	9.372780096351245760e+00	9.381530404065429707e+00	7.206803738618494215e+00	2.581333760951581979e+01	6.913560575866614322e+00	1.986636414113574460e+02	0.000000000000000000e+00	1.067582397248871118e+01	9.629962052199912748e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.250710598811421548e+00	9.683278639800915855e+00	1.375408692028007307e+00	3.902566258627229168e+00	1.698002291785991602e+01	8.465418473048954340e+00	2.458629323721003175e+02	0.000000000000000000e+00	5.941081251915997008e+00	7.532971519581299624e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.100184369982657451e+00	9.558910333272997661e+00	4.778929604291224820e+00	1.569325357967293888e+00	7.560085616782304285e+00	7.044420982610982485e+00	2.010072731839089215e+02	0.000000000000000000e+00	2.198686638453482889e+00	9.409668996636495919e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.119990237633427199e+00	5.286525577643860885e+00	3.341360975738589811e+00	4.303621214783406757e+00	3.555207725625378856e+01	8.412991214973454035e+00	1.334521975621489673e+02	0.000000000000000000e+00	6.610671604339569463e+00	5.767654045604909463e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773170005344875122e+00	8.787185472434641653e+00	7.493466863184584881e+00	9.483398130634734358e+00	2.694826466498845718e+01	4.646238355392756425e+00	1.217335715881708893e+02	0.000000000000000000e+00	1.424443022928115710e+01	3.272607850640053329e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.676460664116009802e+00	8.586662088658567171e+00	9.828615172549925560e+00	6.842948826528217232e+00	3.772767728323052694e+01	2.411662885947349455e+00	6.228656844713759000e+01	0.000000000000000000e+00	1.013736151077928405e+01	1.416800038716929722e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.371623662094196838e+00	3.836866125209872358e+00	3.277079889523076606e+00	7.061068737480964863e+00	4.488917181868206541e+01	7.618096865970477971e+00	8.894111626598862586e+01	0.000000000000000000e+00	1.046089609344705629e+01	7.488367535979215006e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.401874294416756594e+00	8.541572208183431769e+00	6.888084375199256648e+00	6.708919410796422511e+00	9.725843168881629808e+00	4.275431319981490397e+00	1.078868460465296550e+02	0.000000000000000000e+00	1.003033664408402359e+01	2.132978722524846216e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.543069822721340856e+00	1.319342330798205509e+00	2.822961662245366377e+00	2.727017529745112689e+00	1.850355119972413931e+01	7.099113627843669505e+00	2.685516936204230376e+01	0.000000000000000000e+00	4.140305347167030803e+00	3.728999162152948799e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.515473825587338563e+00	6.343567951673319882e+00	6.170389010075411740e+00	4.708484488483175134e+00	1.219000405335449777e+01	3.451943913872319580e+00	6.429632718065482777e+01	0.000000000000000000e+00	7.167266496358164929e+00	5.839894273307261408e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.667165680401283989e+00	3.065621390103191679e+00	5.225578065427949781e+00	7.809411932509543242e+00	1.228787928704597476e+01	1.768606508394740873e+00	1.520360633035813080e+01	0.000000000000000000e+00	1.154487764173420850e+01	6.134764857087305678e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.563466133606196351e+00	2.095840091868257371e+00	9.708212525763029177e+00	1.880463528061965039e+00	1.857707264538247216e+01	9.925307165954723843e+00	6.306299746947307483e+01	0.000000000000000000e+00	2.882980220612234579e+00	6.365421739113262589e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.689829587470793371e+00	1.635232402726850331e+00	6.497115657873770544e+00	3.473883542251177570e+00	3.412732822865415727e+01	2.401354821201129308e+00	1.190897998087071130e+01	0.000000000000000000e+00	5.215369400256520294e+00	2.498057625472717813e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.227525576168130073e+00	7.235174299009857535e+00	4.149041905342546244e+00	3.539054280180712997e+00	2.950913070498812019e+01	9.901945129209702046e+00	2.152411988041904749e+02	0.000000000000000000e+00	5.128864260751767823e+00	4.416923783346479837e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.736747003638703379e+00	4.024492583165467430e+00	1.953306541128709828e+00	4.831334588099879035e+00	1.856818633960664400e+01	9.754497284182527039e+00	1.187752753595169963e+02	0.000000000000000000e+00	7.224479218000170455e+00	6.536765016009602469e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868020935553700301e+00	7.569925199839515173e+00	2.383210486668754235e+00	9.837893378532296396e+00	1.850317922957861327e+01	8.113420919807722953e+00	1.836816460791047518e+02	0.000000000000000000e+00	1.463940320125361616e+01	9.699027336130198407e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.089994351747056278e+00	1.538919592486740928e+00	3.130371346646182662e+00	1.609845654652384717e+00	1.116514585453886710e+01	7.009859046257410853e+00	3.460045235019877197e+01	0.000000000000000000e+00	2.394524646203492146e+00	7.613678064247218380e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.949594420934560368e+00	3.739936939526459447e+00	3.260490434087833567e+00	5.668163561576005094e+00	2.795354729081665468e+01	6.309635772458941361e+00	7.124417479884419890e+01	0.000000000000000000e+00	8.512288325673850409e+00	9.306285072685973603e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.054839798302722897e+00	5.745989095785187573e+00	8.567519307594556821e+00	2.586217272884148155e+00	5.067806547644248205e+00	8.881640100892063572e+00	1.537737258151259141e+02	0.000000000000000000e+00	3.943333059331318502e+00	7.860629666813933270e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.488307875134030844e+00	8.034708943042835116e+00	6.052676420542887570e+00	9.704699172077718927e+00	5.306328453208154627e+01	3.532878551152746738e+00	8.780207938457905925e+01	0.000000000000000000e+00	1.462910689112630003e+01	6.281410888524670888e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.380196625490779150e+00	3.944517020772129179e+00	5.643501241735154217e+00	1.961355639312390098e+00	2.914313630606675254e+00	5.131792009792774500e+00	6.206606635051447540e+01	0.000000000000000000e+00	2.968004742232907667e+00	2.765253692033467381e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.117479152675825205e+00	6.633923988370503899e+00	2.080605136727158300e+00	4.658537489928392006e+00	4.254243702835178453e+01	6.509652397564529736e+00	1.303661432934734421e+02	0.000000000000000000e+00	7.034556514474312294e+00	6.945028859263660870e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.421695214946267161e+00	9.001684997376843356e+00	8.770238455872162220e+00	7.604795435831424477e+00	2.573424145073391500e+01	4.708034293947497062e+00	1.254682866411670830e+02	0.000000000000000000e+00	1.142553830804129156e+01	6.635373027973957782e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.955742980822193999e+00	6.572614337820456676e+00	7.495891672408876438e+00	7.393431633300648897e+00	5.121134666795058621e+01	4.694388324712440053e+00	9.468703209635208395e+01	0.000000000000000000e+00	1.104803724476751725e+01	6.448678502647074318e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.752628510026832398e+00	3.099760868884634757e+00	1.590729523231066755e+00	4.792401722551952403e+00	1.816596430164721099e+01	3.940490295413540345e+00	3.702264382040451807e+01	0.000000000000000000e+00	7.193507075143040552e+00	5.385441490206111403e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.721624220014980722e+00	1.215446829998057865e+00	7.358797041427091123e+00	4.061419611268131113e+00	2.342233545974196929e+01	6.154730315225637405e+00	2.286889542237200956e+01	0.000000000000000000e+00	6.208576951203318650e+00	5.775336406226418084e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.896229014182146955e+00	8.888998502103826027e+00	5.892300848743865060e+00	4.565637651734910207e+00	2.724396289530824689e+01	8.708683681289725698e+00	2.302206445921540876e+02	0.000000000000000000e+00	6.850363535689861116e+00	4.020168906961948174e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.659266258543259376e+00	1.199546680096694962e+00	1.692887983090441528e+00	3.356245127330011790e+00	9.039754126310826976e+00	2.786025279605740756e+00	9.099504990311185537e+00	0.000000000000000000e+00	5.099692950541746761e+00	5.671654835115312210e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.704380862284645914e+00	8.950149021816358186e+00	5.048078880701152293e+00	2.902623006152668328e+00	2.774420709081408987e+01	9.386292704884143134e+00	2.495919740953491157e+02	0.000000000000000000e+00	4.271394689099956565e+00	2.778713280102047989e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.931991029571262786e+00	5.794971946777199179e+00	5.425141567868966064e+00	5.327381914418809927e+00	4.242777618188511468e+01	7.232686240254484034e+00	1.241602617477937684e+02	0.000000000000000000e+00	8.087120288242974908e+00	8.249959042276429955e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.494675426399043161e+00	9.417240321110362800e+00	2.470690361065427609e+00	3.401851495089295963e+00	3.218156148769642755e+01	8.460402511852215923e+00	2.390755926145198202e+02	0.000000000000000000e+00	5.058727967526031044e+00	2.679119778726862577e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.037950633461520056e+00	8.161392779983422940e+00	9.520506858125434846e+00	3.663567302536549608e+00	3.313331730236818373e+01	5.976676520774151236e+00	1.463894488073419780e+02	0.000000000000000000e+00	5.237016185913641486e+00	1.768001596517724705e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.303343776041701041e+00	9.940936989816192337e+00	8.665530615235660150e+00	6.938318988298256329e+00	4.445601239588721398e+01	8.002884514894351042e+00	2.394662371708435558e+02	0.000000000000000000e+00	1.028716966290762258e+01	4.865654259124931436e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.326693196587696022e+00	4.224140432749183383e+00	7.038981888757832373e+00	9.806844508941635397e+00	8.990726106110797389e+01	1.114973324960979895e+00	1.374446359199925105e+01	0.000000000000000000e+00	1.466205085029441157e+01	6.916416392635274413e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.731182678155210652e+00	7.882160984635078194e+00	5.095845910545342861e+00	6.500891642901253320e+00	1.086719576898519790e+01	8.292905909519946661e+00	1.992407796959151938e+02	0.000000000000000000e+00	9.636551936227713000e+00	4.953986978235905170e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.701427756112456446e+00	4.572957934720841777e+00	4.613355815830211704e+00	1.644789758418389258e+00	4.700851811253257573e+00	1.349280402524910327e+00	1.933997566374810617e+01	0.000000000000000000e+00	2.546698326531854129e+00	3.496124625159090282e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.471593132727070374e+00	5.336670330470895784e+00	6.826255650174031686e+00	1.733842276320081588e+00	2.624188857319680324e+00	8.993101371053873194e+00	1.445844928192013299e+02	0.000000000000000000e+00	2.434822831612164507e+00	6.075865119820968552e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.863223368204679709e+00	6.642143612538158770e+00	5.930736631903793743e+00	9.645379383644469229e+00	3.741115436389159754e+01	9.858998101758476906e+00	1.992098282493560077e+02	0.000000000000000000e+00	1.434953650387662805e+01	4.157040088952456358e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.372722456993618501e+00	8.879481335134615350e+00	1.520263094968719697e+00	3.758594039491323535e+00	1.683057568770402312e+01	3.681798852085051532e+00	9.668076369636358436e+01	0.000000000000000000e+00	5.430372637438070527e+00	9.348056972665292008e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.475852478083034214e+00	9.961884510792058833e+00	5.592926319625494358e+00	1.882092215198670537e+00	6.311668683050873696e+00	2.919193235569709888e+00	8.445542991532808230e+01	0.000000000000000000e+00	2.671790317446624208e+00	9.294664796252449790e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.442191552319499692e+00	7.965256271009371503e+00	8.375094510299891937e+00	6.443776932084949394e+00	5.401509693828952408e+01	7.926165759656703891e+00	1.862127345450857661e+02	0.000000000000000000e+00	9.554420000803158786e+00	5.504265889532375944e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.198999772333386282e+00	4.761403679203799477e+00	5.031261023737802596e+00	6.596454821425819404e+00	2.806523620627701732e+01	3.235400677878624176e+00	4.511470357299517531e+01	0.000000000000000000e+00	9.955400688397007869e+00	3.950717384178848324e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.511388856968823635e+00	4.713860233566916413e+00	1.425918853775187234e+00	6.791212743991519751e+00	2.396735833193264753e+01	8.682017116194334250e+00	1.259514198286820204e+02	0.000000000000000000e+00	1.029962547201674106e+01	7.634028165026325752e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.896803442913285842e+00	7.610427017606342659e+00	8.181227657664905450e+00	3.387551404198987814e+00	1.996201333961169766e+01	1.951038613166814040e+00	4.377235057849843969e+01	0.000000000000000000e+00	5.156946191355086029e+00	1.363965671975672311e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.227578528876894559e+00	3.188550912113799818e+00	2.809811456743195102e+00	1.045874881236927623e+00	2.771816476803807383e+00	2.097422896416190063e+00	2.087726368309658653e+01	0.000000000000000000e+00	1.575040807049977731e+00	5.282649603906953928e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.299664727910057493e+00	1.929120183108531617e+00	3.288605469272498194e+00	9.757828881678751287e+00	7.960050071144894446e+01	9.763849770792504046e+00	5.872091109520612662e+01	0.000000000000000000e+00	1.452716633835995808e+01	4.094420468921294187e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.591057635149898397e+00	4.310704932070517970e+00	2.546892526846513682e+00	3.242701698540273458e+00	5.999482534533354894e+00	6.996079053909729062e+00	8.838626800530332162e+01	0.000000000000000000e+00	4.871077310869858401e+00	9.298044836908156086e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.906060435064727443e+00	3.585952935832702693e+00	3.974985212243735244e+00	7.154141170405821981e+00	7.020820184135621389e+01	8.606988345329567025e+00	9.262712548923710187e+01	0.000000000000000000e+00	1.050194072030534187e+01	1.062459555647153664e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.984956492754764490e+00	3.669490592193891842e+00	7.791531174158587980e+00	7.293003134467487492e+00	5.869384283766017774e+01	4.004880596131872750e+00	4.215840719630107003e+01	0.000000000000000000e+00	1.104080109195091985e+01	5.949698022191043378e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.747326429532294334e+00	3.065383249639392016e+00	5.685094681812590700e+00	6.548673301471399810e+00	1.808276345161344878e+01	7.060822177895246021e+00	6.691323764206934754e+01	0.000000000000000000e+00	9.714765281809864206e+00	7.699097187671707587e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.942913786876945714e-01	1.406473005060954407e+00	2.807592994824877675e+00	3.789376802042843106e+00	4.260376432954426029e+00	6.288815445937721016e+00	2.553962269198885338e+01	0.000000000000000000e+00	5.765786027582950446e+00	5.276605707007216317e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.394205471334961643e+00	1.096443965956231947e+00	8.844288389107756387e+00	3.370338542021567463e+00	2.859169316503813718e+01	6.463861552717078851e+00	2.134344570304097033e+01	0.000000000000000000e+00	5.166396743894788202e+00	1.694789842442599115e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.308087644431850549e+00	1.000993785647550105e+01	8.909964263501565895e+00	6.467096548850920890e+00	4.704266476414640863e+01	7.152205134849318746e+00	2.126649461219256807e+02	0.000000000000000000e+00	9.523916646068157021e+00	9.752739378080933719e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.528229983056820451e+00	4.923244504805945887e+00	8.779382100835361413e+00	8.854803637840397812e+00	6.623187159214191411e+01	6.062795318592125504e+00	9.041830669100174589e+01	0.000000000000000000e+00	1.326746359555721178e+01	5.714263182910581662e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.989457022654844032e+00	4.513697764253279843e+00	3.149756347414950586e+00	9.532068678836706610e+00	7.590970956979535345e+01	4.897638978975127344e+00	6.345374284884509564e+01	0.000000000000000000e+00	1.410053973712139630e+01	6.599382521723338613e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.668282172902567639e+00	7.039473808863818682e+00	5.080723195673017223e+00	1.954989425135320369e+00	3.339301311612147938e+00	3.599240780484770141e+00	7.515318389863010395e+01	0.000000000000000000e+00	2.924509990990785901e+00	3.117577227053907940e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.128924591894846508e+00	2.975712450159482270e+00	9.912009935765881963e+00	2.417249837370659016e+00	1.069211304722849221e+01	7.775582142831282795e+00	6.972767353563821757e+01	0.000000000000000000e+00	3.447009180903347403e+00	5.409681745530896535e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.137377778965183328e+00	9.616914019430902627e+00	8.010392377276213338e+00	9.513162305616525316e+00	2.010831868984546489e+01	2.969143606635923138e+00	8.664857313704847286e+01	0.000000000000000000e+00	1.417986883036632406e+01	4.866310177903131695e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.739245010108009026e+00	8.110100507106993817e+00	1.222103434229648622e+00	7.585928188159955177e+00	6.711106312074505809e+01	7.076030973475170960e+00	1.753924808841563561e+02	0.000000000000000000e+00	1.148584080408217112e+01	1.590046391361232159e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.587884671031112305e+00	1.748950129759667016e+00	1.614417254365182020e+00	8.924638483669157907e+00	5.915637918412020468e+01	3.095893607433508166e+00	1.732088470139754222e+01	0.000000000000000000e+00	1.331695095998601275e+01	1.955000086638512435e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.991926054057881146e+00	4.722061251894103862e+00	5.202577818427589484e+00	2.929834727369055258e+00	1.095758481824520381e+01	6.681917352347792161e+00	9.502013174350366853e+01	0.000000000000000000e+00	4.119933774103233581e+00	8.503298263756727593e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.605856237615647775e+00	8.886922858768146583e+00	9.201082857153803474e+00	6.432926716553573954e+00	1.014860154140679249e+01	7.729450970878793292e+00	2.064568402719675646e+02	0.000000000000000000e+00	9.625824696751564602e+00	3.208755372615666790e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.904981923663164434e+00	9.469018013434272518e+00	5.821842102075648562e+00	7.394849462912787885e+00	2.783169274316855990e+01	3.044246280489729450e+00	8.423428892965080195e+01	0.000000000000000000e+00	1.085500937069073757e+01	2.753215848898108220e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.836801882476923886e+00	5.291661947649634712e+00	5.423546247852439883e+00	7.146895027276615409e+00	2.811826722519386834e+01	1.584729351623411331e+00	2.442408019453001344e+01	0.000000000000000000e+00	1.081553383956537218e+01	5.474094441585458881e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.611158695573546851e+00	6.413833547177110184e+00	1.976982095013272156e+00	4.655081596849022674e+00	3.586417141493237182e+01	2.271478767945344757e+00	4.251279443230417598e+01	0.000000000000000000e+00	6.996064905497729747e+00	7.836447119948594775e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.778231220392748391e+00	2.539795313310127423e+00	6.816773937134668948e+00	1.095345230934933856e+00	7.431692863948161865e+00	6.517168786105066225e+00	5.012207118136109329e+01	0.000000000000000000e+00	1.665214583931607928e+00	1.556367671687848286e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.977490891211459711e+00	9.848624790535842166e+00	8.384139289860309319e+00	6.206693313916364474e+00	5.585381398874284287e+01	8.623069560973648962e+00	2.578261610134580337e+02	0.000000000000000000e+00	9.415525182817562566e+00	6.058493783379749864e+00	0.000000000000000000e+00
