G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	m1	Fc	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	1.834921873320037422e+00	7.511565480916056359e+00	2.407894892914207663e+00	9.844876505720298709e+00	8.159028037425184010e+00	1.325401754996820891e+00	4.041460165892988243e+01	9.720817675310359007e+00	1.429318582532657089e+00	1.698724529874795763e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.136384508400485771e+00	1.518206082336289953e+00	2.978932604264686201e+00	1.708031564154401938e+00	6.937143799702971236e+00	1.794821886333125560e+00	9.237681563493848103e+01	7.642060951912294620e+00	5.425529916156504839e+01	3.260582196455166781e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.007829060863204340e+00	3.825506755105877232e+00	3.161752567131416836e+00	5.670064323823806873e+00	6.200117159911408216e+00	6.548928879937524483e-01	5.087053270536053873e+01	9.295138848656595343e+00	1.147909519169621184e+01	2.692269786254741337e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.145737337980242909e+00	5.810704807196120925e+00	8.546928412872784264e+00	2.527983046508182952e+00	8.766674991220472890e+00	4.793633606958000115e+00	3.844697312664187621e+02	7.816770825839936876e+00	2.773886989215871068e+01	1.041645908368746376e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.409721231123024054e+00	8.149108114769784805e+00	5.969815822723637311e+00	9.737727466804747323e+00	3.573371280352208856e+00	2.011549523831091812e-01	5.099879742040445052e+01	6.326837740755197892e+00	1.351879058641753240e+01	3.219839371810671924e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.363509061392820909e+00	3.941442947350489501e+00	5.785697595076902289e+00	1.954028742031204358e+00	5.150392975792286165e+00	5.919054938579670022e+00	1.251267714290489863e+02	2.824497372829061437e+00	1.382820583954895177e+01	1.116660018002200383e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.162054978630903790e+00	6.564767160049839845e+00	2.033814721949179116e+00	4.679159228320958874e+00	6.600800232515002364e+00	4.635672283228765567e-01	1.231386800172594604e+02	6.972584998810174461e+00	1.639965878168209912e+01	7.651954033928152210e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.394597510263278828e+00	9.069058075787893358e+00	8.768934467895762808e+00	7.669377772502143031e+00	4.664320541623032668e+00	5.658731349999707172e-01	1.150734016100959849e+02	6.545624024673382557e+00	1.491005032478576631e+01	2.776809086332519882e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.906810746519052024e+00	6.535617195743457231e+00	7.534951712819573544e+00	7.331737847157985932e+00	4.900145104829160658e+00	2.883006811233612132e-01	9.117518266369633295e+01	6.394737245141162596e+00	2.855133263004602640e+01	1.159412031639376117e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.798725675250459233e+00	3.042393311794481914e+00	1.612117540192321563e+00	4.786630564999585502e+00	3.960330613870750138e+00	6.473081015559035700e-01	1.719532518797974063e+01	5.415137020869241979e+00	5.290889201099854944e+00	4.399504366126548049e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.654082820373241169e+00	1.261762108599302490e+00	7.366386717385575267e+00	4.107228470462545467e+00	6.020433103261023433e+00	7.803314417508033785e-01	3.863673088795045629e+01	5.795667580167053856e+00	4.111398119743703461e+01	6.180345123922079686e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.977548136630933762e+00	8.806052912037582558e+00	5.949519069645325509e+00	4.578959339443675169e+00	8.642217151733012415e+00	9.632070846855346202e-01	2.968626713194926197e+02	4.065222189570964595e+00	3.103347324250123762e+01	3.570778961466465895e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.635395565270454377e+00	1.186877561410380366e+00	1.743589495643651954e+00	3.336682389093691192e+00	2.791376222406859231e+00	9.395614374890431941e-01	5.406490013309409370e+00	5.616444293848961600e+00	5.446332338662249306e+00	7.517412514006080571e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.723964204452451909e+00	8.849824421625386961e+00	5.201959057439615286e+00	2.772872165685527079e+00	9.464862687125332741e+00	1.020801827815106533e+00	5.849971898304387423e+02	2.725838059601584984e+00	7.023442908084025760e+01	7.764709112441484096e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.003625608786975931e+00	5.714997806809857472e+00	5.396546646203713493e+00	5.408999329000784506e+00	7.181689631929091711e+00	4.979166628456044297e-01	1.458410785220437447e+02	8.228834829276383545e+00	3.114457034647779565e+01	7.662698014101250177e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.485001543840599680e+00	9.491886372512338355e+00	2.457858302582285326e+00	3.395940598231757424e+00	8.394413874433036327e+00	7.760182003704338971e-01	3.371460685188324078e+02	2.709545112178290527e+00	2.798606465359571871e+01	1.156035872292646982e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.101450765621903471e+00	8.173121727052667040e+00	9.483833311540077915e+00	3.596197650358418318e+00	6.082602443676238479e+00	5.801498060244115740e-01	3.842186077004041067e+02	1.695570303647411903e+00	9.570490049956300993e+01	1.513627320298513435e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.392526535256000564e+00	9.901483813266615641e+00	8.609610268347976714e+00	6.926247953050411965e+00	8.043335366208641091e+00	5.590992736707550703e-01	2.738412391281277678e+02	4.892895190060766453e+00	3.185547938058417827e+01	4.732003539918060997e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.274231196399890464e+00	4.187062672966823662e+00	7.088429799043160173e+00	9.734268167524868787e+00	1.236370310473586143e+00	2.149634546136570609e-02	1.068210218762974151e+01	6.892247969679184294e+00	2.700877783476543925e+01	4.907501871674019966e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.777505743402280736e+00	7.837626176160593872e+00	5.138294547839230120e+00	6.369191634953446979e+00	8.434003345448070732e+00	2.145126987858002821e+00	1.227854834166234639e+02	4.991117461144992440e+00	5.648264311100763990e+00	3.135499860601377531e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.765235225021335008e+00	4.553220560432066577e+00	4.661800984559115513e+00	1.602095680287922264e+00	1.312926445995993063e+00	8.736979800218979131e-01	4.491408970491401220e+01	3.519768528326356449e+00	3.064699746940977221e+01	2.325096915057082825e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.420554315995778527e+00	5.385227120624953123e+00	6.876418229116407765e+00	1.648384383510724582e+00	9.063142497305564760e+00	1.144212867706473880e+01	4.309404016565138136e+02	6.073120279618890116e+00	2.234269522789395168e+01	9.147881175547014632e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.920007595687602819e+00	6.580994918149773554e+00	5.903521590979487144e+00	9.584230340869101639e+00	1.001074720568372456e+01	7.870523644171453226e-01	1.069782415328951259e+02	4.196463308676698034e+00	9.567775800014528542e+00	1.158035879447827377e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.499134958477370105e+00	8.734226594828028212e+00	1.576722996796174225e+00	3.636210450732229038e+00	3.730098692769685087e+00	6.731608285799207669e-01	6.785909657199168521e+01	9.379040694382602794e+00	7.278394929439370387e+00	4.939782864742148227e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.360022823056072916e+00	9.891401974493183147e+00	5.716872778432619207e+00	1.809389644643412787e+00	2.946688083458144369e+00	1.379471212757610310e+00	2.293588001334266551e+02	9.238663016232795400e+00	4.274767672895595894e+01	2.067314646281044777e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.494756909988510074e+00	7.897556324161399743e+00	8.308049148171024356e+00	6.506559875516604308e+00	7.940970743483312333e+00	4.358986293683452251e-01	2.448762870192911123e+02	5.456556585435486717e+00	4.386678383829149652e+01	3.676612792953242170e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.220582296675301492e+00	4.747792546620918763e+00	5.134650328686217513e+00	6.512939276842669933e+00	3.260751280627983917e+00	3.615775719180110981e-01	3.312348515198776511e+01	3.850114052986482349e+00	1.366385244590233583e+01	2.368987623184577007e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.582634912359246027e+00	4.774716873294667430e+00	1.389840968586971703e+00	6.795670555178064731e+00	8.744449684115501498e+00	1.087220269690836183e+00	3.717333561159900768e+01	7.609022954097087066e+00	3.279783443800568854e+00	4.704795289399218206e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.884273437156807063e+00	7.651128869525363640e+00	8.048897603098556175e+00	3.509288548650475459e+00	1.906398236133924673e+00	2.849622525132858852e-01	9.577088320494760865e+01	1.309337344202628595e+00	5.532348296009842414e+01	3.461844951331914388e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.174230571750953800e+00	3.107119366239284197e+00	2.851535528035608280e+00	1.133581866448153175e+00	2.042916580395252257e+00	2.491534555858450961e+00	4.579304498692314240e+01	5.316127650664383530e+00	2.224958571499327320e+01	2.769209355302006959e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.200372614707973185e+00	2.076385589468903614e+00	3.262926704458267491e+00	9.646920702512213452e+00	9.885505361276422320e+00	3.694152906337170306e-01	2.886314547417164889e+01	4.027838494468001684e+00	1.097832534020624351e+01	5.849181051041227875e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.660134964817514769e+00	4.109474419203526629e+00	2.600574099230791081e+00	3.321307259385671617e+00	7.049119260087338468e+00	3.914443400879966450e+00	5.862936638057087890e+01	9.257922666977956183e+00	4.966163300503373179e+00	6.944714615057318241e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.922190652312105286e+00	3.609900004491726655e+00	3.972731612352057073e+00	7.087226420878288913e+00	8.692323132069018854e+00	3.772738091691912321e-01	7.741251686270811661e+01	1.101663350618077519e+00	2.209139392561550608e+01	4.151515446749714372e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.838153319041393452e+00	3.702495271526450971e+00	7.813460788053464334e+00	7.340813588922443955e+00	3.851885259601719902e+00	2.079984104333797990e-01	4.813391146299404966e+01	5.918333920347918387e+00	3.323791308001770517e+01	1.078371594772543407e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790669892693714793e+00	3.060209149414037544e+00	5.637662915470165181e+00	6.500480402230992105e+00	7.147323765433076126e+00	1.174492976692868451e+00	4.722815233643405719e+01	7.722227884331838155e+00	9.473481595411838541e+00	3.196468881886264768e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.077500739832004673e+00	1.321886768378934152e+00	2.871359597971831601e+00	3.780540649410931930e+00	6.321220558366404951e+00	4.764033063788039257e+00	1.399642440068860516e+01	5.322045144411926110e+00	3.588683510111458919e+00	8.225741010257333841e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.303351091783826021e+00	1.217452395747218086e+00	8.836529875475068962e+00	3.384785668800290193e+00	6.358392147445917075e+00	6.686673697460451260e-01	5.758023037559990343e+01	1.706088583955602145e+00	8.627273349249433920e+01	8.088027195537918212e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.365755188476852844e+00	9.834378383023404169e+00	9.035774514876788288e+00	6.372865111830310347e+00	7.231420412623240423e+00	4.594782736101578613e-01	2.792214828003640719e+02	9.797022990174150792e+00	4.109678942460507045e+01	8.267696766995091817e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.527127356707906003e+00	4.816208540118372738e+00	8.907945378534396497e+00	8.740131638966309069e+00	6.238547249754049062e+00	2.684312014788294842e-01	8.312957857040973408e+01	5.693593564278172536e+00	3.094613836856781219e+01	7.916062927800215920e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.901946378620246847e+00	4.508302199534022670e+00	3.203515319774976167e+00	9.521182429113432377e+00	4.873097542790254977e+00	2.045762112050738823e-01	3.330824319117834875e+01	6.433111710558496732e+00	1.037986093470201432e+01	1.960103755627451649e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.644296925775567075e+00	7.118758248930020294e+00	4.984379455458999963e+00	1.972337598045572404e+00	3.485152828922719159e+00	3.213942771175695601e+00	1.524728409906529407e+02	3.176394972125638372e+00	1.671846428312445099e+01	1.605685394023271373e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.187726713472136097e+00	2.864307088781969490e+00	9.876249115001282775e+00	2.439636875130005489e+00	7.941171861754027006e+00	2.370385622907641210e+00	2.314215756478862716e+02	5.310797659966675077e+00	6.980242193116025362e+01	2.283491544589315025e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.079821075285307685e+00	9.646842281194457414e+00	8.014873827655174310e+00	9.563685144033557961e+00	3.047053187243725425e+00	4.961316501341114793e-01	5.308800836611412421e+01	4.841821380723437152e+00	6.698689070250902766e+00	7.443549960970213597e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.728152963571947254e+00	8.047619806016022892e+00	1.277256003387685857e+00	7.606853019910544411e+00	7.188033901527412617e+00	3.328961922847757937e-01	8.237488623567242030e+01	1.684322840497282314e+00	5.461740355993915941e+00	3.397322226144138813e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.560814860607948162e+00	1.782293004682244275e+00	1.531508347241814727e+00	8.973979607679455128e+00	3.077551127531233277e+00	1.580317235842406964e-01	6.016866355785492004e+00	1.987626479347075481e+00	3.973173922208495412e+00	1.528111010848748563e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.073767981993936083e+00	4.772456656331859115e+00	5.139486478181190421e+00	2.850355853223382585e+00	6.734770808838136169e+00	1.759525235071446092e+00	1.613611609344206954e+02	8.561692471179505048e+00	2.879754668361216829e+01	1.100664318523348228e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.624023367933636663e+00	8.946838765752383793e+00	9.158027511298662660e+00	6.306018897816564106e+00	7.869255385660388846e+00	2.354154145483124072e+00	2.183909414411544390e+02	3.155646446492917701e+00	8.767923088681749633e+00	1.556814680348308944e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.698090045218631605e+00	9.611687486075251030e+00	5.814996445549310167e+00	7.284301412051313207e+00	3.053542739378222848e+00	3.230359394320523325e-01	6.165321931221943430e+01	2.731327740907939727e+00	1.219034243308948895e+01	2.028666246146212160e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885258277172730867e+00	5.114261423351019076e+00	5.564726410048447036e+00	7.065353799637460241e+00	1.565538318880858037e+00	1.712147510910771719e-01	1.786812538129459682e+01	5.566818230905973053e+00	1.189207192868958174e+01	7.952068360665834668e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.579578455191529507e+00	6.566651507773959118e+00	1.843191648532998217e+00	4.700540466920312355e+00	2.160366676145467402e+00	2.042755436491429100e-01	3.713004220747968276e+01	7.912229209668523389e+00	1.329590639678862196e+01	3.518580009723631274e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.755539864576715736e+00	2.544640296491376130e+00	6.947238509243200077e+00	1.046155151436250597e+00	6.410495940189459674e+00	2.514584265937978902e+00	2.933021890126091762e+02	1.656563672534573373e+00	1.618439817237735383e+02	1.805552300781938790e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.904244600782654118e+00	9.912886942378566602e+00	8.327571960861664735e+00	6.231835355965789525e+00	8.605130618600229653e+00	4.517304511732815886e-01	3.534621913972840730e+02	6.223442736184225055e+00	4.875253993490392901e+01	3.666464210361752851e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.312639474206276802e+00	3.128842571793615246e+00	4.370703112488140363e+00	3.139676216028828293e+00	1.374835188866575741e+00	2.422717103275436323e-01	1.873041899967744328e+01	2.022233742946955459e+00	2.837354706661323078e+01	1.221144413805961060e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.121011905343859638e+00	9.536561088699922806e+00	7.869536186699288116e+00	4.979943739569469230e+00	7.724534114646896654e+00	2.184763781232426538e+00	2.564331903489376145e+02	1.301947465064768217e+00	1.304793967011120870e+01	3.854044703812119499e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.445285095305299805e+00	6.769939097912918591e+00	9.649973017574039247e+00	9.570746586888860818e+00	4.170255065667058503e+00	1.774163278418932066e-01	7.731525677063871171e+01	1.477339479784429477e+00	3.009027020589863710e+01	2.984269157495656466e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.920495777935944837e+00	6.566973385921716755e+00	2.917315467426643938e+00	4.650687658789459888e+00	5.347404725111948309e+00	4.318204989081987355e-01	1.011435147665913803e+02	8.578766110666853351e+00	1.866655679468474105e+01	1.277760708675369727e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.075974111883194695e+00	5.527480228140739804e+00	5.724589351849055596e+00	8.595464330724203350e+00	9.307411850730382241e+00	5.506724366797216552e-01	1.071609365704679817e+02	2.139168116470440140e+00	1.611566871618176933e+01	3.306326496088193290e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.962983203209952343e+00	3.012868897059655549e+00	3.518072271245514138e+00	2.666878885927245424e+00	4.036387831073586341e+00	5.452856454995723690e-01	7.050856106945302315e+01	1.384629614603291259e+00	4.197382590246012057e+01	1.797947007707087486e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.528466785107187143e+00	2.574188633991230990e+00	8.191853120175379033e+00	7.091628005282593072e+00	5.175035064769078375e+00	3.959788995331027239e-01	4.091483194055998496e+01	4.889878122577221653e+00	2.475550123150012283e+01	1.039935473432544777e+00
