G	c	dx1dt	d2x1dt2	dx2dt	Fc	W	d1	Fg	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	9.731433549041442532e+00	9.880858298058075917e+00	1.555637973415921582e+00	3.591939611616764783e+00	4.532014761450971818e+00	7.360468242490700419e+00	2.971975494314190058e+00	1.752727570717812489e+00	1.238895917735645336e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.500666948962734892e+00	9.486692557636958512e+00	9.152408169402649563e+00	3.763077397587175188e+00	7.285646265236402463e+00	5.821270591440371511e+00	2.517369817341274629e+00	8.061419318649741816e-01	6.945981276885476730e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.909508981792487958e+00	1.356881567386562848e+00	2.248116334214782075e+00	4.172242290836678080e+00	2.737138973480741200e+00	6.721481435149704531e+00	3.768333968090553210e+00	2.848223095193312204e+01	9.808711361341748702e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.637175090572816849e+00	7.348040995026840605e+00	5.786515071492047468e+00	6.599313812512714428e+00	6.772999369976015593e+00	2.767735434430884212e+00	4.144157406734214177e+00	1.524430524447520918e+00	8.743581357428570344e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.644762138877613467e+00	9.328360177412056586e+00	4.702721844463183309e+00	4.008037714705738885e+00	3.336969344863224052e+00	2.899365268719022115e+00	2.853768499060181263e+00	1.030514940930340240e+00	7.022353844903511666e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.733480893400627387e+00	2.625078557455822637e+00	4.123294940393868124e+00	7.598242246203957606e+00	8.964128413732796119e+00	1.369733944609953902e+00	1.052385063734098791e+00	4.729892223826691611e-01	1.707980338606253756e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.723337275764564858e+00	6.106075204458422334e+00	9.097508893072104641e+00	4.648281460333716808e+00	9.059518784780649980e+00	3.904929812520070431e+00	2.315891593904443546e+00	7.362008989610536736e-01	8.821008668907860395e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.893479999448049789e+00	9.239142923269975327e+00	1.201348211771952501e+00	1.615297292406683072e+00	3.680383939834062534e+00	6.035043190266335955e+00	1.007704505380491611e+00	2.970533892760263694e-01	1.308416219211428633e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.619675188993521697e+00	1.298653875389027101e+00	6.969875814054750762e+00	8.055554360207063169e+00	3.072888353071217438e+00	8.722201044994836394e+00	7.706222437293089200e+00	1.349992748829328661e+02	8.119971257993380265e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.505399196849892540e+00	7.284520605866596554e+00	9.669089179732344164e+00	3.576209901550470693e+00	4.705107863771348597e+00	6.996445817396931943e+00	2.891407754086852577e+00	2.108721640506935557e+00	2.072329136982880571e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.253242561337372329e+00	3.668597595783949394e+00	6.043533249188643985e+00	4.890977974818873086e+00	3.162738892145307013e+00	4.920413465307855283e+00	4.246979395448084560e+00	8.794758154939989581e+00	1.372101916027085589e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.626407571668317065e+00	9.318476576044735893e+00	9.420681499173436890e+00	7.169287551943595460e+00	7.047880862536102242e+00	9.575570089927129658e+00	6.430471824349988985e+00	6.713959245992525027e+00	2.353054520577314568e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.298853066658552713e+00	9.733725890825573046e+00	1.457152292835720786e+00	3.992785051634235138e+00	8.441495729520559266e+00	7.478949264777500439e+00	2.863448590292823503e+00	1.055314744563013774e+00	9.579943529390249068e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	1.504095406126780832e+00	7.055120319412465868e+00	9.375730707128095531e+00	7.555752565094896456e-01	1.607222964093991957e-01	1.704398417256740217e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	4.377835658047215972e+00	8.420755879544547184e+00	5.745572227750433747e+00	2.900168372536488182e+00	1.662655837421042948e+00	1.066474533024518889e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	9.492419032250351663e+00	4.573819135496421495e+00	3.329443568295447076e+00	8.128469522339557329e+00	6.424504890386714351e+00	1.315671806592294824e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	6.768582456222335786e+00	2.414814636436642292e+00	1.472416656884317998e+00	5.140729984525520102e+00	2.487317208715077221e+00	1.682946997875768569e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	7.050426741854222357e+00	7.646849762504678516e+00	7.526976393414273048e+00	6.032863561631877758e+00	1.081507262515427037e+01	2.929597873588462020e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	6.694400557997031598e+00	4.237215343772172460e+00	2.087022896146634388e+00	4.663192929631498451e+00	1.826976174063411840e+00	5.458909455135853017e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	2.785375317265117889e+00	7.034968889768403066e+00	3.726063606018803487e+00	8.993230620650439766e-01	9.757906654957023695e-01	1.441320859910027341e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	4.768292263433193234e+00	3.438948771619621425e+00	5.794022602284956136e+00	4.178215979437812422e+00	5.265033656700927267e+00	2.475634543240859964e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	7.766404215533701638e+00	1.730716266186516972e+00	6.080564250597541687e+00	7.479937650018124273e+00	6.633296954811950741e+01	2.547537108719232987e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	1.912192254707570926e+00	9.930756863005838042e+00	6.403593408032546286e+00	3.652796409229936425e-01	2.228696092032365628e-01	3.220324240665938476e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	3.514743384033899076e+00	2.411345642173063464e+00	2.501416941726655185e+00	2.524886077944227036e+00	5.441991893893724175e+00	1.805659305895545089e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	3.477538986153435374e+00	9.896810031488188386e+00	4.417985242351547548e+00	1.253103913491076637e+00	2.541363806525238078e-01	4.777430363732822372e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.891926276837802234e+00	9.795805122653520769e+00	6.558606217369773894e+00	3.396923549307244272e+00	2.735043217584233854e+00	3.087570129686740827e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	9.829633525833569863e+00	8.148610625979546995e+00	9.718638529631038026e+00	8.994142582700654032e+00	1.400266762965902956e+01	1.277926437553550620e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	1.612348099176532212e+00	6.932763460846554260e+00	7.527161244608301160e+00	6.937792213094083893e-01	7.349477345704423792e-01	3.225911245751028833e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	5.667202695730419570e+00	6.208807091198907280e+00	9.304990722316825114e+00	5.008153591390931858e+00	1.109460534394848885e+01	3.434693226138502697e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.612709871217459678e+00	8.790621455651079330e+00	7.852091998592213073e+00	1.498826921659714095e+00	6.038605559405215706e-01	6.402616321384670073e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	9.738493234556466760e+00	3.608533948400404423e+00	6.324287171632070326e+00	9.171554075739219769e+00	1.929861700805662750e+01	5.999526986092160175e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	2.024147525294864636e+00	5.216940922773948053e+00	2.726552961133838160e+00	1.183247502969036191e-01	4.641616376173599706e-02	6.296956684856542807e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	4.635670434897131820e+00	6.567007663222746316e+00	7.008879636076095210e+00	3.694079771038090154e+00	2.737996048338228405e+00	9.082638386318304669e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	7.646595083831684292e+00	4.698844151183826590e+00	6.612610543249878958e+00	6.923588500431139714e+00	8.279928959314261760e+00	9.237262728920478394e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	7.335474324408161273e+00	4.853599634163595411e+00	6.423132462542421983e+00	6.584981845252110055e+00	9.789673945830532631e+00	1.033086259466471091e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	4.803324720177970519e+00	3.978865460762648798e+00	5.412664694469726534e+00	4.071551128303935840e+00	8.592318657062167020e+00	3.150192176681914091e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.113628850849336160e+00	6.077152222399073267e+00	5.759931084239332755e+00	3.063409670445235378e+00	9.788977552771054746e+00	8.238091533931972410e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	4.576421236584768515e+00	8.651169034826821758e+00	4.007471841450332306e+00	2.415134817371384024e+00	5.803325321184406027e-01	1.749754127407598281e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	3.383982141831658463e+00	2.818962332622952260e+00	5.679692540250451671e+00	2.876063020553733196e+00	1.647490228766871567e+01	1.638754131252315449e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.848581007503277363e+00	9.416344080302534891e+00	2.771914860596563113e+00	-5.422471205578408560e-01	-7.398742900127286415e-02	-1.024854049939412981e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	5.361469187342978060e+00	7.195445019415990906e+00	8.248342972385451333e+00	4.477270860520123463e+00	4.750238087611907467e+00	2.691966291951860546e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	3.417850781276128735e+00	8.402901255074237241e+00	2.663502342923707022e+00	2.758440166992982001e-01	1.679850930581888377e-02	3.078885256140074489e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.587478114559694564e+00	6.006943191411592053e+00	1.765815482794341085e+00	1.875526678820542692e-01	2.655693072813276531e-02	5.231414849462447947e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	6.911379378007171503e+00	8.019078404582554498e+00	4.927273015990605742e+00	5.287878967686682863e+00	2.240083754849379272e+00	3.248317581795551190e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	9.713383292093102028e+00	1.144174566273321147e+00	6.933964294357948255e+00	9.551049172000057652e+00	1.349622086767054157e+02	-6.718083942331236347e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	6.432421718703607461e+00	8.369123898048348664e+00	4.930865690895172015e+00	4.732194634538505973e+00	2.297187016798575954e+00	1.924587646215198289e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.698920339996090378e+00	1.357381652898465463e+00	3.487490614551639112e+00	1.301045091017340560e+00	1.233357941695780724e+00	3.309094994689347757e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.680869486014570979e+00	8.997701764134804492e+00	6.028054044206259121e+00	1.835521530292466563e-01	1.965675942005501442e-02	1.442505642786944122e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	9.558513694593642640e+00	9.925355762942931648e+00	4.124860630960711205e+00	7.152965238413591109e+00	4.293391163782150244e+00	4.710653928847441940e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	3.670609279644931888e+00	3.646951582207858422e+00	9.396798396039143242e+00	3.287725243002180164e+00	3.532464872821308610e+00	1.445897860784619349e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.826165758141166329e+00	2.891364524108847700e+00	9.298560727044174357e+00	1.519429298908783643e+00	9.057476202309231450e-01	1.527081283681601898e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	6.391801130501007400e+00	7.881959418382472826e+00	5.518105043957186595e+00	4.966116634807892893e+00	2.821644930926998196e+00	3.060598417589091014e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	6.619300332024594447e+00	3.267347324618052884e+00	3.957786469579785305e+00	5.782250491143915205e+00	9.679572563748861214e+00	6.266333114217653710e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	6.829286811724780470e+00	8.787261235065034981e+00	7.633909141270672549e+00	5.677545285907015682e+00	7.020630931310333445e+00	1.807508506981304830e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.404886910285444213e+00	1.930472814223102240e+00	1.332475781008924942e+00	1.957339029580392298e+00	5.942629520717962466e-01	6.808117002206841295e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	1.136777364313496630e+00	2.140439212008506509e+00	5.272289106048054563e+00	7.315376589915113525e-01	6.735956805321271501e-01	2.629212860214612313e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	9.675211792251866783e+00	9.818833412927229887e+00	4.020419929431601425e+00	7.253316424582597399e+00	1.442801035741804583e+01	1.537782650875612334e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	3.253524829536591056e+00	7.060105863268395510e+00	9.289946022459304231e+00	2.494902575022046154e+00	2.551008643989223668e+00	6.252289138628842835e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.080556098083928163e+00	8.615700841759696971e+00	1.110788073645990748e+00	-6.951032512721405654e-01	-1.766070416673197752e-01	-1.408844265284233233e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	7.355359943535277445e+00	3.921669542874676839e+00	5.987983019632745929e+00	6.704968570789837656e+00	2.050933417257804692e+01	1.075488685258640248e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	6.491105520148273023e+00	7.091813106676437606e+00	7.660400567337685374e+00	5.565590171149693788e+00	1.258549592424737895e+01	2.759494949121530372e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	3.815297380554890427e+00	6.350356152991935232e+00	5.369674673440024470e+00	2.636655214424740823e+00	6.159605982850440142e+00	1.820361876713246785e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	3.436860307855619912e+00	6.417380582271659861e+00	1.761431903196340354e+00	-1.974244237617018283e-01	-1.658100047414666489e-01	-1.023318558798651745e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.381331262367491597e+00	7.138070264828130895e+00	9.753015741655989501e+00	5.644288653198961114e+00	4.955035545048798618e+00	2.063681063838552487e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	8.804188350340369951e+00	6.178070846706005703e+00	5.667451171311957303e+00	7.703656396071385970e+00	1.280543272968112767e+01	3.015619891453686155e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	9.529477470951016826e+00	4.864215172123598663e+00	6.516308092934470331e+00	8.773289598271889034e+00	2.517302180154396041e+01	3.743685915596581260e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.942743554531831895e+00	3.487483733229768568e+00	3.128363743475953029e+00	8.421190992499749672e-01	2.179747716230106824e-01	6.247332186744483096e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	2.396581418381246387e+00	7.918017721420710586e+00	5.348392899794524702e+00	9.111672828513419642e-01	4.887449359843939467e-01	2.085104282897461303e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	9.501662623095620930e+00	3.038253632161406426e+00	4.858494365626610190e+00	8.879045746552808538e+00	1.413119080648094616e+01	5.413438530863642212e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	7.629656974120884172e+00	7.231651017730466258e+00	1.676175926103670388e+00	3.308872556164086376e+00	7.200539173264475235e-01	1.538876750849655917e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	8.944788364412078252e+00	3.103729933012731035e+00	1.961591463960083326e+00	7.362485406385946618e+00	2.304074075861719706e+01	4.943061141674048864e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	2.824330261399865982e+00	6.629675692904343443e+00	8.536521488924421419e+00	2.045501674500040501e+00	1.572989798321818178e+00	1.774784459888288257e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	6.289092465077800398e+00	7.724062469609549453e+00	3.159506905611886296e+00	3.841456472620275786e+00	1.117540600443764021e+00	1.503512544765543746e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	7.307122266781676423e+00	2.966963209132278401e+00	2.755251558440882764e+00	6.233024042087639494e+00	4.460466157813622878e+00	8.594475087734020080e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	7.116154595940452410e+00	1.539932500157175976e+00	5.544212954361229073e+00	6.844137171846397472e+00	3.371192339172521457e+01	3.009110189489724169e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	4.670936261816209800e+00	2.181403233994833712e+00	7.912747849769234065e+00	4.398207715075450608e+00	1.145815748071102469e+01	6.434310943202134481e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.139822163346434492e+00	6.455429634508692338e+00	1.563599797051373308e+00	-2.998398964079985962e+00	-3.215980474967993774e-01	-6.121500832947156523e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	6.249577102078666790e+00	8.647092001660855232e+00	6.192890775043739637e+00	4.846060486775427556e+00	2.180187349931595797e+00	3.722194031305373629e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	3.282533348387055128e+00	1.412285126027146731e+00	2.075060381091813344e+00	2.599875280623312523e+00	4.058435193581921396e+00	6.576453553139859770e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	5.049612983871432981e+00	7.608805664072984420e+00	1.323724802678707402e+00	-6.817766639291259478e-01	-5.381130316592219742e-02	-9.699537335693699802e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	9.619765697206544175e+00	4.068332748869786464e+00	1.472176204052063397e+00	6.858554556028445326e+00	3.504044447137180551e+00	4.546050142592333865e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	4.596528247882485374e+00	5.311568290130144199e+00	8.506510666016286137e+00	3.963095410988817235e+00	4.499955745178173316e+00	4.315071262068466695e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	8.564524262766578744e+00	9.352294338829400644e+00	2.053335865171610042e+00	4.017405301967423625e+00	1.359622493893068995e+00	4.299932348590199127e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	2.696546965672974139e+00	3.981853137653386998e+00	1.397101419166133729e+00	-1.401204816303879552e-01	-2.191997727439648144e-02	-4.592438891142691659e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.448479363066793368e+00	2.588943525197947348e+00	8.135621862248500591e+00	7.050948493628528269e+00	5.189861752554332242e+00	4.937803168476009752e+00	6.003289119123718542e+00	1.557252450677231437e+01	-1.195962516117311802e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.709593773975666586e+00	2.985269264027971658e+00	6.197385896414347783e+00	9.794097217231506391e+00	1.125954515746772966e+00	8.598807893188823215e+00	9.660198824247556715e+00	2.426558616702465088e+02	1.649142486585256778e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.842182871960758028e+00	2.685522114709013586e+00	6.708835620296412117e+00	1.910814111814656213e+00	1.727606750848870387e+00	3.358092160451141339e+00	1.398734368717579279e+00	1.945595486839001964e+00	5.536304238288983909e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.233474205206454899e+00	8.014944858295166341e+00	8.183669759614048189e+00	1.073831399029967493e+00	3.325239133124665347e+00	4.789824210890880174e+00	3.867493328402341057e-01	6.677175674671473327e-02	2.158703708248243913e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.964602020702347129e+00	4.150461867399301674e+00	4.559588982713123073e+00	4.906275855714924639e+00	1.247368862940982259e+00	1.354833277534903679e+00	3.983297725647026333e+00	5.103496937948762913e+00	1.451378784051653159e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.286044327702266843e+00	1.514446903470127115e+00	9.229449690973117626e+00	1.837104450817818924e+00	6.679727029423586870e+00	5.039208539321654357e+00	5.059723571776790774e-01	4.677693885370365345e-01	6.144430545441145419e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.731047917789651613e+00	9.726488536934876805e+00	5.797862128150672589e+00	7.733996089991040712e+00	4.842724937928849727e+00	6.196576395892881450e+00	6.954016693453083597e+00	7.070749265478436740e+00	1.543512600075415686e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.818859192423782023e+00	8.955098300028952352e+00	2.423724602354089264e+00	9.232116560360404733e+00	5.937155118453205205e+00	6.150043921352570386e+00	8.270872999438489970e+00	8.796015595474063531e+00	4.622188448216769108e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.577639452410937615e+00	9.347433870335226658e+00	7.256595036639387430e+00	4.901724608109620185e+00	2.571720512482542631e+00	3.997626069024216466e+00	4.260980601972861770e+00	3.471445012066661118e+00	3.688763672949143396e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.165562624278601689e+00	9.943574398033891981e+00	8.144476742946780590e+00	3.332213047110321735e+00	3.660414433825923464e+00	3.845420725651922833e+00	2.371598934417450621e+00	8.318704624467104791e-01	1.925626716543066830e-01
