G	c	dx1dt	d2x1dt2	m1	m2	d1	Fg	Fc	d2	p	W
1.000000000000000000e+00	1.000000000000000000e+00	5.063379489064411487e+00	9.492426529078166197e+00	4.818652948808580305e+00	1.408560694812818870e+00	1.473200657514446288e+00	7.081843739005361016e+00	9.380824464008670205e+00	1.774842854704139494e+00	1.838780635291659582e+00	-1.147720936600730823e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.941602393384615155e+00	5.354233508835794630e+00	3.304460048783061321e+00	1.256476392381573381e+00	4.455111970452214187e+00	8.427080564338005786e+00	5.720126944888456855e+00	3.515073501314093463e+00	3.354933019502143843e+00	-1.442450340855254183e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.802412702662744337e+00	8.770947792968179613e+00	7.674095386004435859e+00	1.574184349912929548e+00	9.545987962553420303e+00	4.592143580997953833e+00	3.273586084261218332e+00	7.934416690836989083e+00	8.838019457251682809e+00	-6.179940459413136296e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.585474039082747311e+00	8.525755900131828824e+00	9.826998578088527836e+00	1.641445884313577075e+00	6.797061247458810129e+00	2.430224961802974093e+00	1.456856127272918355e+00	5.147263411972412328e+00	2.078816504970069534e+00	-4.655894408350065419e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.289307183167157866e+00	3.805304017903934355e+00	3.223757794222930073e+00	1.250383223798930299e+00	7.083810886012008368e+00	7.689565831013511321e+00	7.573071767021349210e+00	7.005966719764818329e+00	7.405562010760036173e+00	-2.272624413548553548e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.398857313029454819e+00	8.553310292791671543e+00	6.821605151950111079e+00	1.580532716677493621e+00	6.691278612350965105e+00	4.258783728928828616e+00	2.094130705660706582e+00	4.391698499542661338e+00	1.876647483559422014e+00	-3.056976886035453731e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.460668716467147910e+00	1.298514013747442020e+00	2.785288539545682784e+00	1.158328450855995895e+00	2.860547970338617407e+00	7.053687386783742852e+00	3.804564713556870981e+00	1.946422415960933350e+00	6.570221903925029139e+00	-8.429167953773404065e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.534225521119531255e+00	6.313970388958453306e+00	6.095692954240464978e+00	1.527153794563254952e+00	4.795697550264026887e+00	3.438980695454725289e+00	5.834250271884121375e+00	5.999839061620609648e+00	4.150252944388834742e+00	-2.828610617891788479e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.537620075319058754e+00	3.152268076503506933e+00	5.284149958578438167e+00	1.432128943343739413e+00	7.668343570576892532e+00	1.723527161694437870e+00	6.115886256346414029e+00	1.202813863001776262e+01	8.120738791880622642e+00	-2.623232819019431759e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.528051419852975101e+00	2.141350871168699044e+00	9.690705655383867523e+00	1.662500644547946660e+00	1.928393309291505764e+00	9.883571004404283045e+00	6.316980156951604641e+00	1.521055676442928162e+00	3.131188954546714864e+00	-1.095596669438505586e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.595571117108478987e+00	1.763456732257852044e+00	6.478924415133602288e+00	1.538797194869095053e+00	3.543114389499698369e+00	2.402498101192453106e+00	2.480653658602193445e+00	3.550653262926485976e+00	6.727867868625991399e+00	-7.977621502250890728e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.292410525265974997e+00	7.213746670544121109e+00	4.087059791613946835e+00	1.349006880751487669e+00	3.471227259040158941e+00	9.908930658237913747e+00	4.359243249407757759e+00	2.114002138436427813e+00	3.226410827417607319e+00	-1.278609168028761900e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.586933469312489464e+00	3.974030667892171298e+00	1.999659375735388656e+00	1.002550620869303799e+00	4.895005054392289168e+00	9.817425083881294867e+00	6.544708171881824299e+00	3.962423587583075335e+00	7.327924323065801993e+00	-1.401284636095549558e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.863380932380713562e+00	7.530309199205354354e+00	2.454204527446957496e+00	1.092873983662081994e+00	9.790142365896180365e+00	8.154182957662019504e+00	9.690335401153214789e+00	1.065136589100097453e+01	8.866266297883793612e+00	-3.769348014296659244e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.207846434737638752e+00	1.606850658730010206e+00	2.965107843491573636e+00	1.230605856934508413e+00	1.532946871218794360e+00	6.922117721779774691e+00	7.527964151065975607e+00	1.650640217675363175e+00	2.129325908750092200e+00	-1.063270819310439776e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.904037648854678189e+00	3.857896406194538663e+00	3.291114387019525189e+00	1.243515285402780668e+00	5.584381229398310609e+00	6.197154337409773284e+00	9.361651111863507069e+00	6.806806494759610082e+00	8.769404286021966755e+00	-2.048628293762943997e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.137119526247408974e+00	5.937655304558897562e+00	8.677239495220067766e+00	1.617467281694946468e+00	2.531074879247309006e+00	8.764757074419119220e+00	7.885981588468631287e+00	2.542801498769895918e+00	6.304225969150425435e+00	-1.952431802402817596e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.519144015361992395e+00	8.020056316501801064e+00	6.049670428065465622e+00	1.500541816778076187e+00	9.772306813703870887e+00	3.622016837610169571e+00	6.380704834434849815e+00	1.241391174338411929e+01	2.143615817712388072e+00	-6.992779152289743934e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.130462923824214538e+00	3.916598704648389884e+00	5.739199680277715210e+00	1.516096115550553680e+00	1.884923241863710963e+00	5.197086170626446844e+00	2.640393956964956601e+00	1.417377835495384764e+00	4.835608483361967025e+00	-5.650666497038864122e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.175691391977501610e+00	6.572015430839289074e+00	1.968867566774347377e+00	1.010029639728883710e+00	4.596329959388610220e+00	6.584344780236983219e+00	7.003351466444212470e+00	4.761362368688833335e+00	2.426425420803282496e+00	-1.402894504222792591e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.173374086534321847e+00	9.021405618677043492e+00	8.832713597176354625e+00	1.619378546914130190e+00	7.599517173178381491e+00	4.755227500385786676e+00	6.663451269240628250e+00	8.926718744794772675e+00	7.232483514838947691e+00	-7.889721316978359482e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.956302753685339901e+00	6.516346108799174530e+00	7.611611990827480412e+00	1.563337832404521066e+00	7.325715495005762357e+00	4.808739679745708706e+00	6.504860641288155776e+00	8.364162081781161717e+00	7.741791494182463040e+00	-5.036239936523226106e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.805011551904088574e+00	3.051352751262272012e+00	1.611616217266874873e+00	8.663974019248039671e-01	4.704062120603027530e+00	4.005063696538457840e+00	5.323141888149300449e+00	5.555862755838063549e+00	1.936474019773919197e+00	-8.967760400063906445e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.546249238920083258e+00	1.185677192510479205e+00	7.504311356855217774e+00	1.578160479750380318e+00	4.140581488884938821e+00	6.079895291196885765e+00	5.738626413634474233e+00	3.991088294302571171e+00	5.533385528322297908e+00	-1.587216176982110198e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.024570709519793787e+00	8.750468323043941510e+00	5.869811028092574823e+00	1.502206618941953620e+00	4.509590403905702871e+00	8.765264112390157791e+00	4.066722281108020809e+00	2.972660628493522417e+00	8.320907129161861704e+00	-2.211283689846765981e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.679170159240599869e+00	1.193673824889582402e+00	1.757638569335316259e+00	9.237114109981031662e-01	3.439787733307468454e+00	2.801973633794336838e+00	5.663265494884030637e+00	4.496493608708404643e+00	9.419558583647795302e+00	-1.334251467393036990e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.680309878543798874e+00	8.829330025866028109e+00	5.203769694469116303e+00	1.438366147684881691e+00	2.814337939036579694e+00	9.447762602685109812e+00	2.728055993977620552e+00	1.204770835144631347e+00	5.593237824439856176e+00	-9.725505726937923612e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.055506272344402419e+00	5.804177205216720203e+00	5.336921953176474887e+00	1.440492080266219777e+00	5.342181388082844151e+00	7.202625174518476392e+00	8.161533828828424930e+00	5.859254160390679367e+00	9.540958514389085821e+00	-2.828466131732337772e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.358306334414546512e+00	9.487216606652614459e+00	2.415686535183881656e+00	1.111361748928500814e+00	3.417008093023518711e+00	8.333838686695635545e+00	2.619945112325859249e+00	1.629806339627903222e+00	5.774770671612707851e+00	-8.757291177912905766e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.986919615774311865e+00	8.282963926098000584e+00	9.422289919906722488e+00	1.659177835971472392e+00	3.600376665145259114e+00	5.977354566229897692e+00	1.672040417639565790e+00	1.701255237388108466e+00	4.630613742532827537e+00	-1.589300111500797357e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.256646172203147671e+00	1.000178635845151476e+01	8.763570001599006787e+00	1.616999667157064557e+00	6.912808297216902709e+00	8.063609112414621194e+00	4.929421486126116747e+00	5.338037181320021141e+00	8.590324058940048246e+00	-5.554891923140520475e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.394346250904716200e+00	4.185372455119907187e+00	6.991990142257581198e+00	1.579992732663198396e+00	9.693714892496439361e+00	1.122234938151024375e+00	6.973940153758965366e+00	1.672639358528706310e+01	5.416663857219186973e+00	-5.406019073156602417e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.814420132507617467e+00	7.982584333138015076e+00	5.150404313151679681e+00	1.429808309245775622e+00	6.451305314873190255e+00	8.244487615215176035e+00	4.870272069894645561e+00	4.765473473724775921e+00	5.207750085439474930e+00	-2.962214796648898982e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.799534622285723362e+00	4.582460366657541861e+00	4.644446915188679803e+00	1.407432220876861928e+00	1.718049494229351160e+00	1.359539224028117443e+00	3.504926708554069403e+00	2.451489070141577908e+00	5.372526396799160331e+00	-7.542221740333091873e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.423336716813039748e+00	5.236086457711023989e+00	6.911125190373898164e+00	1.560208708341889405e+00	1.638832907925117155e+00	8.949721400923847270e+00	6.069913753566567927e+00	1.276716450674460157e+00	8.622405466903625637e+00	-1.046244782766828081e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.959027064060314238e+00	6.658680714148745849e+00	5.865731808036338535e+00	1.493170279272935552e+00	9.585889880753272863e+00	9.934844773221604086e+00	4.122872436303206989e+00	5.721226373648224062e+00	8.481912564354132655e+00	-3.771871694205946142e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.502321417120509039e+00	8.783950714406191906e+00	1.533332117492349322e+00	8.739408497498097894e-01	3.740129404043224248e+00	3.731097333424361118e+00	9.307443615245970747e+00	5.249196185923882041e+00	4.606686297628075799e+00	-1.233623196983878216e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.456804390159874618e+00	9.993267650297697813e+00	5.629062313836270981e+00	1.454777280776549553e+00	1.866815572972943427e+00	2.934778948856105352e+00	9.324994522624587390e+00	2.775862821932490121e+00	3.984278270972432257e+00	-1.868235118680053120e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.464461410441396438e+00	7.995432356875562974e+00	8.198879651725352602e+00	1.628829513070496615e+00	6.441874252245706423e+00	7.971971112441569751e+00	5.518348350025695126e+00	5.268681187334387950e+00	5.388195949629961845e+00	-4.424670229044813823e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.177841071056116462e+00	4.880286413738317286e+00	5.123298209374165246e+00	1.436887618918563980e+00	6.622145720993613871e+00	3.246651802722218871e+00	3.942369822639254728e+00	7.223316896884982796e+00	6.176805579102074617e+00	-2.329975113960352644e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.525887113645419735e+00	4.795687042570731862e+00	1.545034327322444057e+00	8.539035957097240725e-01	6.785866041765377332e+00	8.782263254392079332e+00	7.604191252188807759e+00	6.319432303173473819e+00	3.256832854595849369e+00	-1.790734788517033849e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.899072533657215622e+00	7.668869976516556441e+00	8.100150505514109867e+00	1.612346101173463442e+00	3.362789155748937553e+00	1.868693434478656767e+00	1.335177804772193388e+00	2.860302595133981107e+00	8.098006323075752633e+00	-1.872423783166879048e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.274301279924742847e+00	3.123432976103708736e+00	2.819482130493668581e+00	1.160097675361629888e+00	1.153312896655005027e+00	2.096337279914027185e+00	5.300890580182315404e+00	1.669556077869139177e+00	5.399775620892906858e+00	-5.959182743351449574e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.139791237509314215e+00	2.043385502059008374e+00	3.339451590528241809e+00	1.246457697133487752e+00	9.736173669859310209e+00	9.761877066063544106e+00	4.158065819441773669e+00	5.653946895702381958e+00	4.008855064173510563e+00	-2.014305349470849933e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.598160955756180224e+00	4.123976857947956098e+00	2.460870495999864183e+00	1.126079105671729641e+00	3.408849281050532642e+00	6.993373560629052577e+00	9.290985709921727675e+00	3.678596690832769855e+00	1.997760924871312405e+00	-1.195611628886061197e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.940589154166152852e+00	3.443674685091646204e+00	4.082156155204286208e+00	1.314740504044065394e+00	7.137386297905507604e+00	8.696382518812974638e+00	1.190931180176690862e+00	1.671768818800441814e+00	3.187510440995083627e+00	-9.287097299188182831e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.933587453686832269e+00	3.622784616733973451e+00	7.765919063335416261e+00	1.621730907752547246e+00	7.296308748280983636e+00	3.805016412576164520e+00	5.994960969276378115e+00	8.863812771221313724e+00	9.554704547903531520e+00	-3.461561671984969735e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.820088272465494317e+00	3.021499503702848699e+00	5.686119347659755796e+00	1.468483927284106150e+00	6.448531405087580382e+00	7.162984502344945881e+00	7.660511926393524185e+00	6.830174117060696659e+00	3.743731028442416786e+00	-2.468756491838162219e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.905901460546006065e-01	1.461058076151275698e+00	2.850282780949586758e+00	1.157902195823920177e+00	3.939511246547751089e+00	6.416048630482458215e+00	5.373311475353888866e+00	3.501996437676485829e+00	2.496100466869513923e+00	-1.137929853214129992e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.259421653430939259e+00	1.261874374679660793e+00	8.956171050459419192e+00	1.634874276991387987e+00	3.428260602231965493e+00	6.455574526656900680e+00	1.701600608714126439e+00	1.551779001572805017e+00	5.104442963119444343e+00	-5.186283637877175323e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.316058034785645425e+00	9.811454380689152543e+00	8.977150110724897658e+00	1.664132719690428308e+00	6.381586685563769734e+00	7.082085509730541517e+00	9.768932556233430375e+00	7.357994084830840720e+00	3.758521499537121890e+00	-7.624625789287746329e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.549018600688473413e+00	4.921818351047867246e+00	8.833437863190557238e+00	1.604388880156836006e+00	8.742869726406059527e+00	6.092052305943715496e+00	5.552805596806130950e+00	8.415397366545196434e+00	1.246554449402381914e+00	-4.807183626383266528e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.905433671852763133e+00	4.511866848380676309e+00	3.165215490878649174e+00	1.221223768752942362e+00	9.605328483209726542e+00	4.831690057182836284e+00	6.480348767333437898e+00	1.098048810229522054e+01	3.876002503272533151e+00	-2.776625528449907279e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.736433550265245929e+00	7.029496418157314963e+00	5.079294644282432714e+00	1.440110968450661000e+00	1.980237154912675379e+00	3.517354235588519451e+00	3.135514230249149659e+00	1.968833917525399047e+00	5.957188017150900627e+00	-8.928797880275735110e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.235907915770161125e+00	2.942573799426371206e+00	9.739447165398265938e+00	1.663337001880892174e+00	2.351525430953980145e+00	7.917398854735334446e+00	5.416986791482013786e+00	2.016116589466205866e+00	5.970770197659962086e+00	-1.238753851125833734e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.142891810885632076e+00	9.517375248553694433e+00	7.860373821224113655e+00	1.603198744684493526e+00	9.448826835996968043e+00	2.979612996132972924e+00	4.940832065303370157e+00	1.174731253323608016e+01	4.257589266542358253e+00	-9.599165320815455971e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.789818648838334525e+00	8.118717279002060749e+00	1.211097281433643591e+00	7.572107570904456075e-01	7.645447162926887863e+00	7.293730876441255617e+00	1.661085207904647421e+00	2.900502958738882864e+00	5.105670197655266307e+00	-1.018262276008034348e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.479108435436592650e+00	1.736340110928690894e+00	1.555831798065409277e+00	8.765136511787681162e-01	8.949337466209472680e+00	3.191742882374718704e+00	1.963986113067579753e+00	6.893583574672920378e+00	9.680031247853525755e+00	-7.812501363495610462e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.035238454698047761e+00	4.752726541843938612e+00	5.109162193738872482e+00	1.440484530847545130e+00	2.868738960048653031e+00	6.615628791587242041e+00	8.591256580897054462e+00	3.195365796759910282e+00	4.407414368337526867e+00	-1.475520454994352519e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.490323551980530681e+00	8.873905165226506853e+00	9.224371187558194407e+00	1.626678132566180324e+00	6.317882296933512443e+00	7.729659924177821217e+00	3.085441154188126589e+00	3.600156992396585931e+00	3.307621568766889730e+00	-3.812118228922593062e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.811318094372218468e+00	9.528920907243898952e+00	5.848433151826628595e+00	1.489718164590741800e+00	7.295939035782872395e+00	2.886238798265940098e+00	2.776829618316753123e+00	7.057746831815472355e+00	3.146999437991328641e+00	-4.382903567658150337e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.884721605181051363e+00	5.194553121631264148e+00	5.468457885228696469e+00	1.459883489249798938e+00	7.091568948043944332e+00	1.516918281456132611e+00	5.498783363755805453e+00	1.117092187559870275e+01	5.068042137477776876e+00	-3.624036108624543431e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.682425751732042229e+00	6.490925947863505741e+00	1.879902783003430500e+00	9.806483322799736113e-01	4.664706951041952543e+00	2.206567089678360016e+00	7.909297548072135697e+00	7.222543384555710766e+00	7.881546861573509588e+00	-1.410685447972871032e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.815932727901042654e+00	2.491439489295700582e+00	6.908561327819673359e+00	1.555552853499789556e+00	1.108743608349972654e+00	6.473301560878620187e+00	1.532335826387865696e+00	4.448160194569019676e-01	2.865242524146819125e+00	-1.451667053195258106e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.944765054794274306e+00	1.003378587385573439e+01	8.253892070851316376e+00	1.590150490783102333e+00	6.239286537016332623e+00	8.617365256732709256e+00	6.215155812247371792e+00	5.235991930191470800e+00	7.484116276348813379e+00	-5.424856505164068494e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.243041339491664843e+00	3.061852533936211707e+00	4.414782190363042425e+00	1.374143505587407166e+00	3.278803859190327241e+00	1.390033488965626951e+00	2.103084642318439279e+00	3.902850156880377508e+00	1.243225896648127327e+00	-7.391964162961134832e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.089586613288335393e+00	9.426673228377993041e+00	7.983995442018580135e+00	1.631286539979954320e+00	5.003679849640372268e+00	7.583001994163304005e+00	1.377035643771390427e+00	1.521530279818935183e+00	4.730620425302884513e+00	-1.575236513737388009e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.465933727329021607e+00	6.879277158129335490e+00	9.693647592445133299e+00	1.642513042972018500e+00	9.652370208696071430e+00	4.056699982115214986e+00	1.493798385889403724e+00	5.041003389566016679e+00	8.028498352099159519e+00	-4.003153486183609857e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.848643231568584788e+00	6.461646649105394324e+00	2.747533880968197284e+00	1.190299389307075240e+00	4.571265217119395707e+00	5.329808709200992922e+00	8.516894205488409142e+00	5.612611873688252651e+00	4.032001163201276661e+00	-1.814797525598766867e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.996024301326066563e+00	5.535464932249007930e+00	5.722380276792416787e+00	1.481947347499744660e+00	8.512640099433564700e+00	9.252565229985574291e+00	2.163467440399758246e+00	3.146470369091179720e+00	6.139828395651614201e+00	-2.032829581783041419e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.899868129334383759e+00	3.200169926604083503e+00	3.526737414301762463e+00	1.275354822562395407e+00	2.677831619867721447e+00	3.983693760662197381e+00	1.322733191425129462e+00	1.406295846234330238e+00	2.818357609184136248e+00	-3.872984036927535101e+01
