G	c	dx1dt	d2x1dt2	dx2dt	d1	Fc	d2	W	m1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.409173411302242496e+00	9.369094157176148796e-01	6.892356777186546601e+00	2.820779034476980307e+00	7.983171908355502389e+00	3.033126923942501385e+00	1.754368530306246399e+01	7.447014033130816557e+00	1.187381503839925578e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.791460748501606304e+00	7.332300807233042228e+00	9.865215864227440790e+00	9.223253786596385950e-01	3.570894888959451841e+00	4.920284745491169787e+00	1.881388551185371938e+01	5.498897698680319301e+00	9.446299256516104137e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.166268514415104374e+00	3.353570539572004350e+00	5.936470934105160246e+00	6.161515030056676778e-01	5.030202806539289639e+00	3.340283832156735411e+00	9.711354275496420385e+00	6.262147673972887851e+00	3.343210987509388499e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.825897656584667850e+00	9.186961491964749982e+00	1.001124122577492948e+01	3.348316259683086771e-01	7.429328412363339851e+00	6.816609830319012353e+00	2.096042579539121675e+01	2.608281545554135494e+00	3.125632989804256301e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.191194977338303929e+00	5.317541242873931928e+00	3.402709169993226368e+00	1.502110033835164282e+00	4.163092674023220141e+00	8.596952900462847325e+00	-4.422614007376013490e+01	3.013330693828264017e+00	1.259184774600156764e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.596538109722142718e+00	8.700653953043159916e+00	7.475288386929316964e+00	1.723569348593777806e-01	9.597968530812670096e+00	4.345029326660857727e+00	1.810338484056409669e+01	1.175502269263728250e+00	2.005956282693647008e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.195236403149689153e+00	3.939951909888201431e+00	3.136476480383997512e+00	1.649566817092622539e+00	6.907786831720043708e+00	7.202582036568647261e+00	-5.707414619127895605e+01	3.802083206417609773e+00	9.737174485755751618e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.718925690938496009e+00	8.645088890906293955e+00	6.590059280397568386e+00	1.692075644598060591e-01	6.639993557762045029e+00	4.144177132768462002e+00	9.257838701508189772e+00	6.616242966754379395e+00	3.492961058983027556e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.354381810560565391e+00	6.051791774072085239e+00	5.887784681627449501e+00	4.095410576449475815e-01	4.807984458405312189e+00	3.741947761320783883e+00	1.114295600422970978e+01	8.219531698785997875e+00	8.080214977630024720e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.187134689017188549e+00	1.570708781671694698e+00	2.916024555841162158e+00	4.537541787872203969e+00	1.605736637095608321e+00	7.113639515620042708e+00	-2.056370966264825029e+01	6.797007554261980111e+00	8.377316043640169241e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.916367353417752994e+00	4.950719107608467340e+00	8.500039104779142818e+00	3.817015951731123069e-01	2.811020360142485686e+00	8.794485392156792258e+00	9.474076241997506642e+00	5.434368433153840883e+00	1.896329897601552350e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.383583900603473360e+00	8.183714609054748124e+00	5.841116619499717721e+00	6.656049438481077551e-01	9.866367397132670192e+00	3.491350334708666736e+00	5.470030569475384397e+01	9.565951949752339090e+00	2.324759978505408498e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.298761919850527580e+00	3.787034433553071455e+00	6.379827110516501421e+00	3.414230383840864969e-01	1.616349432117909934e+00	5.102871050947916487e+00	5.430546165862820018e+00	7.281206682128208207e+00	1.987920683866239102e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.146967443921331320e+00	8.706573880211280425e+00	8.412765592607586385e+00	2.860091262624518960e-01	7.277795008770055141e+00	4.730372031979040770e+00	1.791140051343274564e+01	9.689345890622226065e+00	1.031327441141567647e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.457264202348426352e+00	1.305395236018396909e+00	7.417276204727943245e+00	4.622424349825672074e+00	4.019831327540761556e+00	5.786800957880674723e+00	3.034856153470714801e+01	5.763312260975108181e+00	2.627443597160550759e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.730261786673927826e+00	1.510073519946023568e+00	1.924479797133853420e+00	2.238771906512441845e+00	3.867579177561883075e+00	2.718851780565208820e+00	-1.780240113360311938e+01	3.235412320421477528e+00	3.010366265943496877e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.779755201027583666e+00	5.631089273592896127e+00	5.563204549929753107e+00	1.340132223857454452e+00	5.119586479273555923e+00	7.143018726469283486e+00	-4.745217330219720253e+01	1.527756943006854717e+00	4.054403248078230604e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.864931070651971723e+00	7.932321359799369809e+00	9.492593846268851721e+00	1.157594836327185295e+00	3.531462744015765320e+00	5.637376239475521800e+00	5.241700766633886133e+01	7.355784013216984718e+00	1.961888029215823792e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.162726864910480273e+00	1.002624813759033096e+01	8.573019615332393428e+00	5.994510257826304311e-01	6.767350911376396105e+00	7.787066297580106600e+00	4.684409373702953161e+01	1.815009530781560576e+00	5.049319854834642740e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.778315324357087279e+00	7.541779645182334235e+00	5.304656058386600037e+00	2.403480663721274668e-01	6.284547464624663071e+00	8.477339241641253409e+00	1.970571818087208271e+01	3.694082264834153584e+00	3.916566377438466251e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.983299692476361731e+00	4.437937460055223049e+00	4.790882156503736944e+00	6.056269813611722119e-01	1.740488049411052174e+00	1.363842918711265950e+00	4.339359345381503807e+00	5.517286860682601102e+00	5.825343360379875435e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.757382636172704071e+00	5.651035275198053043e+00	6.776180653620242467e+00	3.096881239476259595e-01	2.054911070800379935e+00	8.925043448802517432e+00	5.958101038237954228e+00	6.082657449169103892e+00	1.408959895854081434e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.759163715694380237e+00	6.664444692417976768e+00	5.410812344388328476e+00	6.453887595622559425e-01	9.684764466300979535e+00	9.679184587690704333e+00	5.787998059228229408e+01	6.501633382027348418e+00	9.649832475946427124e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.942187218121132819e+00	9.346056952491959890e+00	5.463305541697797807e+00	3.912059687573090638e-01	1.613686658374176019e+00	3.322759564168884516e+00	7.496001582331484947e+00	2.728296777692412967e+00	4.440174489528531332e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.977139958227114303e+00	4.271617207067618160e+00	4.767530366585543966e+00	7.572214922828599537e-01	7.349230856198481376e+00	3.048780929730384948e+00	2.991814353160241069e+01	4.724387761740607594e+00	6.543454666462475977e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.136239501134642005e+00	7.682283109077864047e+00	7.863750283380260164e+00	8.426157358667184516e-01	3.427633817283447293e+00	1.994174436628592950e+00	1.147215030237163980e+01	6.444403709831824756e+00	1.235772082026495866e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.620613588842187092e+00	3.336801052820071778e+00	5.685067447810214780e+00	9.911840717501321230e-01	6.335680488397391841e+00	6.955347242361443527e+00	2.437867933301717471e+01	9.864190861336147975e+00	4.572119150366422247e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.471694267682938762e-01	9.392938700184274570e-01	2.958330450841893722e+00	7.321233445775298110e-01	4.193852560701162524e+00	6.358067181205115048e+00	1.361254846806106045e+01	7.682627197064810787e+00	1.171643084750237485e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.165962879836135002e+00	1.283062636703229620e+00	9.468247277837438247e+00	7.197882878398359274e+00	3.314406422156529697e+00	6.553108059125644758e+00	4.760225505058213713e+01	9.392587574740870693e+00	3.242515444320343221e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.349519593228371228e+00	1.025098634379833484e+01	8.744860755142683573e+00	6.905012782973535268e-01	6.823785333095545802e+00	6.769222573994429837e+00	5.080322095252089554e+01	7.729514465407129720e+00	2.162988358934849487e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.695934652236345208e+00	5.362932772848955310e+00	9.082229679401462974e+00	1.441117838521694949e+00	8.561994439337723861e+00	6.176428790197706853e+00	6.250220829120081589e+01	6.045858811940346023e+00	9.221708006487975950e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.822176926225188565e+00	7.206826358303010771e+00	5.158723066940726909e+00	1.894569220605959725e-01	2.335634967424649044e+00	3.807929570639355443e+00	5.315107056386429107e+00	2.864735039785785808e+00	1.612596372382858023e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.823301708450063785e+00	9.687360545175486948e+00	8.361398810401633241e+00	1.812371299769777455e-01	9.556399494243606796e+00	3.516685647419889538e+00	9.657521101901958005e+00	6.535971555034159941e+00	6.557283364919563873e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.747941024372821506e+00	4.178591860242546474e+00	5.359138555518105917e+00	8.145743065465508304e-01	3.169004678939738806e+00	6.592526151414624280e+00	2.481920870753826236e+01	6.537574325306711565e+00	8.783934261489106277e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.358864593118529474e+00	9.482615681517733819e+00	8.861382676317012042e+00	1.183780930471411696e-01	6.796928139091573229e+00	7.735067841426404911e+00	1.120827620215661824e+01	5.727735583952886955e+00	2.870854397237601496e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.772945891862606427e+00	9.346214313960475195e+00	5.298846289682931143e+00	3.553964489435995078e-01	7.007323818680604610e+00	3.571295094765242872e+00	2.043951269078268140e+01	5.044624045475846863e+00	1.116000333057406202e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.689146418873400890e+00	2.249659993139820457e+00	7.010280581976344294e+00	2.690982091486802119e+00	1.479778027304846422e+00	6.763384228007211618e+00	3.152125600019269314e+01	5.519363594318411614e+00	5.456664999363373347e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.855388815533791202e+00	9.415240611772709656e+00	7.811986546829421840e+00	1.723190148128598831e-01	4.675456082572257976e+00	7.439072609146695214e+00	1.271300980027432637e+01	4.308248480408446213e+00	3.855041136584639094e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.481898319843445222e+00	7.257576167074722306e+00	9.367673234781936031e+00	1.116481931117031534e+00	9.338144233123390592e+00	3.903115927372068139e+00	3.866806432953125494e+01	5.860952480393491371e+00	9.772547909391791521e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.373216507655312668e+00	7.069607888354935810e+00	2.429674580287487284e+00	1.254148544397364562e+00	4.376434145779104945e+00	5.567536974924838233e+00	-3.340152919279080379e+01	2.627354757756275028e+00	1.695639431184075718e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.326790865864523994e+00	2.622828703649535687e+00	8.187023969724968708e+00	2.247020298116233938e+00	7.186849529437152384e+00	4.912395930773115538e+00	3.169268207090483003e+01	8.444929405070503492e+00	6.114958332200860269e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.603784069545423741e+00	3.255578234293571960e+00	6.679139972706497730e+00	1.979591175140395842e+00	9.801893173431087902e+00	1.419685905470960741e+00	2.770101259598382626e+01	2.913391036878892226e+00	2.493814753422573638e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.978016165603846410e+00	2.689683890632929675e+00	6.580918399420313314e+00	1.825002828762106510e+00	1.872334898220022747e+00	1.825527828175902423e+00	6.780889435356320050e+00	1.721002106290918876e+00	8.522788470655358051e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.098821710454025879e+00	7.734267434862284851e+00	8.369461391717120335e+00	1.157586298384876422e-01	1.113992263056565291e+00	3.468469214067955608e+00	1.628852092710018296e+00	4.549717971095958546e+00	2.054883978194917749e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.126587777951421288e+00	4.552392444906250724e+00	4.531122074073219430e+00	4.925881573694078641e-01	5.060394255055554069e+00	1.180677486658521014e+00	6.319769817165423298e+00	6.868223009688235514e+00	4.249598143785541460e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.115768519786778823e+00	1.351537789122146949e+00	8.824633772119817365e+00	8.634236402383931308e-01	2.012362170660042082e+00	6.510670396801502058e+00	4.926874818002934475e+00	4.912828545711352746e+00	1.109550732087449809e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.003188096985023314e+00	9.767009468579720632e+00	7.497419351005969901e+00	5.654440717368868219e-01	5.198839814470969323e+00	2.970404054060070909e+00	1.826082330624025829e+01	3.155608191630635773e+00	8.553336947469771800e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.248274271393626123e+00	1.030701385293463446e+01	7.790260885380614120e+00	9.684470546414283287e-01	3.815199945045529617e+00	3.596120903258413826e+00	-2.952843522891006600e+01	6.123362914944524782e+00	2.194627679113443364e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.099446274107747978e+00	2.731904971862543885e+00	3.857751703403335508e+00	1.179959201005117198e+00	4.903916188291571387e+00	6.862388086085522865e+00	4.487978585259764941e+01	4.199118811329835665e+00	2.668925899269932511e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.556548477300064626e+00	5.063152546966366074e+00	8.605704330330318896e+00	1.013085595503373959e+00	7.371657428479961638e+00	9.665876945168275114e+00	3.645213028643888009e+01	9.516843276243736938e+00	8.044412598332694841e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.680478231396875799e+00	8.430725881616730533e+00	9.440086765908009880e+00	1.030538538571575069e+00	1.245586740394321712e+00	1.506374092716037616e+00	5.127590782870668384e+00	9.379662344433020493e+00	1.988044693742052971e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.378410777081594318e+00	7.216567920210898102e+00	3.154701865498752866e+00	4.037333438679827080e-01	5.999038076062851665e+00	8.732427659609180992e+00	6.822737136723431206e+01	5.719834907686534464e+00	1.211955379773664454e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.155948763112749855e+00	2.800197243570695438e+00	2.942787281166064695e+00	7.990872288550223690e-01	2.996669285677816319e+00	5.348507342382615271e+00	2.949164056634820597e+01	3.902185797360480546e+00	2.550791194764392422e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.117756332598705882e+00	5.326204950261237414e+00	8.778100621370457546e+00	1.410043769600592301e+00	2.089822559845302852e+00	1.640399158856467698e+00	1.266912216143826342e+01	7.689069322775575976e+00	1.279315379241411144e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.570021958286364594e+00	6.946391046051935803e+00	6.725644332328897690e+00	1.006918515266431946e+00	2.760233064657392710e+00	6.638654667832048162e+00	5.678725851078822728e+01	1.222246815668474929e+00	2.508092243295195978e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.850432007874540652e+00	2.046162606917251825e+00	7.782501985661089527e+00	2.774192822133983327e+00	2.606509450293586827e+00	7.190931780253492889e+00	2.074035359335316286e+01	5.113960310278126364e+00	2.621522674131517405e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.798985826381971354e+00	9.067564098794649752e+00	1.037129825377635228e+01	3.793221668167447436e-01	1.164266848322587977e+00	6.801824548146594651e+00	9.005883060274140206e+00	4.390861682102213059e+00	5.277481543635798467e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.643688423060867487e+00	8.084228590756001864e+00	4.935418384086056598e+00	2.594796473306822948e-01	5.143494644711980257e+00	8.566093016442172470e+00	2.283818229550037415e+01	8.728998469415563122e+00	1.074961262772076331e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.958439339891398845e+00	7.315159874796856698e+00	9.612289982342982597e+00	4.674411483976125270e-01	7.900018347343173097e+00	7.728854756652323132e+00	2.030685460028858813e+01	1.346471396218748007e+00	6.772961175935930944e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.820819998199505463e+00	5.767478337640567609e+00	6.652633484214548254e+00	7.556660491311890659e-01	6.762431739743120396e+00	7.458442304524460553e+00	3.698129591209517031e+01	5.806571229936322354e+00	8.459969641687731468e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.216071322589652226e+00	1.459063427035109051e+00	6.553981802132106793e+00	4.694659407605359824e+00	7.085501646525718122e+00	7.121117003964360315e+00	-6.190935062185539550e+01	7.461991419844539841e+00	5.282684568692759264e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.222275984427354079e+00	4.297540671965106363e+00	9.165958755960826210e+00	1.890000981518867862e-01	1.010072885532775899e+01	3.799071142635219722e+00	7.275561797978188139e+00	5.436300651610448398e+00	9.887402305633419264e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.970503677451116431e+00	7.366285369216665657e+00	1.856725186513756398e+00	7.174749989661965976e-01	8.217777116518705682e+00	3.593852313446106450e+00	-3.710537535604859727e+01	1.363512191061583056e+00	8.020076670128123197e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.020308035478653785e+00	3.143677143983905076e+00	5.701446108360338272e+00	1.285567195857928890e+00	5.861223744575563721e+00	6.718721678658330809e+00	3.553204913773043927e+01	9.530226410392394598e+00	6.848883353705635280e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.962437887521574886e+00	1.671212559871956715e+00	9.576970422604922817e+00	2.279972476084136002e+00	5.864353853765940983e+00	1.125803555445489268e+00	6.889624570208191301e+00	5.431161377903744203e+00	1.320852576150669977e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.243494058892681053e+00	6.502231192889334821e+00	8.361984237845296875e+00	1.465186173537004422e+00	1.496474648466194157e+00	6.293972441778729277e+00	-2.556647323432673602e+01	6.467464603553650271e+00	1.502867899734011203e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.168114942846418369e+00	4.051205663069821661e+00	5.892778136199543049e+00	7.086131971419049602e-01	9.514783472454462654e+00	2.250988894494762693e+00	1.682213731939998169e+01	2.910794296138865977e+00	2.472934865744125243e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.708903700353153532e+00	6.921420447363702877e+00	8.094808556957991286e+00	8.671965314406052672e-01	6.678344725584027586e+00	2.231202464448564182e+00	1.723708867288095803e+01	5.786923920046556979e+00	9.455241241566968213e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.609436354696141436e+00	5.933020898954461053e+00	4.030740693592657742e+00	6.415308403570707529e-01	5.622928987224415032e+00	8.652920287697078550e+00	1.039189382775120691e+02	5.351063065747349690e+00	1.009116481246955743e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.392117280417395797e+00	3.958911188853857954e+00	5.280667502918876544e+00	1.055592749431591981e+00	3.543317835940881899e+00	9.097149654526127449e+00	2.833714113558057690e+01	1.124160069443407295e+00	5.665295476094917015e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.861649718817822041e+00	8.968853985123239170e+00	8.556295655538368905e+00	1.098088265284601628e-01	4.596043523755336757e+00	6.712560036498708804e+00	8.384330267262251724e+00	2.103477492937276594e+00	8.869228412529759353e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.909097926482430374e+00	7.637800512951674392e+00	5.005553022139938690e+00	8.481372008539685980e-01	9.061112585947048714e+00	1.732580151536639690e+00	-3.128756564611858337e+01	8.770775278148672527e+00	2.905766238492487474e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.572041382188110070e+00	8.513882843419544599e+00	5.862357290108378471e+00	1.192004020058934355e-01	7.475786192135770669e+00	7.892389818025216108e+00	1.908145335282406307e+01	3.306050135029377834e+00	2.840179025271651003e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.568902826962199626e+00	7.303563882018870856e+00	7.280782034717038442e+00	3.646264238952763859e-01	7.415288829117089975e+00	7.298805399732605892e+00	1.974138960798345011e+01	2.575643519432835760e+00	2.418573736172985100e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.353221966558807665e+00	7.068939805687077360e+00	1.280965083743110577e+00	1.450197057788847887e+00	5.186565485212372373e+00	3.072646373875584924e+00	-3.026607990035169138e+01	5.477818691832353259e+00	6.309440888770065925e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.955596052647677219e+00	9.126112777650742913e+00	4.928374404970880640e+00	3.158032154868830044e-01	8.169286907628878325e+00	9.705865093375598107e+00	4.709418060493158009e+01	7.715222978527856768e+00	1.418673395777403634e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.444660370107241576e+00	1.012773680198094883e+00	7.431150712010237136e+00	6.025764381498277089e+00	3.563470610701445107e+00	6.065214139123004777e+00	6.757987946356224995e+01	1.443223424624147766e+00	1.039855786523959491e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.255171988884329792e+00	9.089473467574185506e+00	6.770657037981924198e+00	5.633944905208234655e-01	4.686220624342698038e+00	5.710459413775979876e+00	2.551921704904840738e+01	5.862208501378693981e+00	1.024235852755634291e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.708037693663723822e+00	7.683107324422258522e+00	8.490407500276372588e+00	7.930759871761327018e-01	4.836257295947951285e+00	4.935026864204822061e+00	2.515878736333332455e+01	2.041675956662839297e+00	2.825768924999043197e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.219609807296453408e+00	2.785495446172363554e+00	5.623436174479654603e+00	6.772898685612890324e-01	1.780272183245706685e+00	6.713145699650604925e+00	6.601122855260896038e+00	9.194466503133196245e-01	-2.013820362382499618e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.607490896887529885e+00	8.047860928616101361e+00	1.003366946171383489e+01	9.916315688751944357e-01	5.418858959325579150e+00	4.505900948665499506e+00	3.747856485483855238e+01	1.420266862597612256e+00	3.553047572978331292e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.493400800814829399e+00	4.058369506796372095e-01	7.169551974244430248e+00	1.302174610153956635e+00	8.307288301350201465e+00	3.450291117825496912e+00	8.842539041168112846e+00	8.167911982404092441e+00	8.833395863858635177e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.470594233408009543e+00	6.169639140811328915e+00	7.176005494545748320e+00	1.031906874607139146e+00	7.125866899899885532e+00	2.455769057012096912e+00	7.708068744762205426e+01	2.117998245594514994e+00	3.110102997503275013e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.659723837603261254e-01	8.947485469167684613e+00	1.289106341866219418e+00	1.998525951670975520e-01	3.247390752924792068e+00	1.007987611900953340e+01	3.015484005202211293e+01	1.221586949080057494e+00	3.852984763210980379e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.836109117707574345e+00	3.912135327305981125e+00	8.006070557946022959e+00	7.648817875577959002e-01	2.421915635135531986e+00	5.467587962175329608e+00	8.485194715338272076e+00	5.020125376977496501e+00	1.979059769559706750e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.946078493855134317e+00	5.918161932984673079e+00	8.569456234486626300e+00	3.913424099283671076e-01	2.822252837033357942e+00	1.054380738217048119e+01	1.223279495648269055e+01	8.890088561159080527e+00	4.347617814548343063e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.362302139951575342e+00	7.598004139464866746e+00	7.500761863910660132e+00	1.170632046259135972e+00	8.585738406047159543e+00	3.946399570774789645e+00	-4.711403016868146665e+01	3.793942284392701314e+00	1.149071273899927625e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.447238337307036993e+00	5.994387536946647721e+00	5.579345701203438423e+00	2.090565788016340021e-01	7.252511811154064070e+00	3.765013033099896766e+00	1.505200773170122019e+01	4.107895991540328140e+00	4.234165793769943065e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.179978460599313550e+00	6.745043438780191636e+00	1.128142091784836598e+00	1.308237819542171554e+00	4.083969079587049578e+00	6.957979417951270840e+00	-4.514389552018597129e+01	1.132434888915318183e+00	2.204092795103453284e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.819923923932468046e+00	2.091309390674742641e+00	7.026592292578681231e+00	1.765436809486330416e+00	5.555702509068777495e+00	2.334313670212070146e+00	9.979607068441845641e+00	4.959279167773449792e+00	2.056377058870234809e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.295329726626704314e+00	7.519628914458790447e+00	8.814266160112435244e+00	1.163705756670762481e+00	3.945273025692149993e+00	1.839229675115548357e+00	2.888248851835713893e+01	6.323708745776837503e+00	1.342450583026761279e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.030989750951588846e+00	1.531755305258914568e+00	8.432157529809353846e+00	3.818666714730249101e+00	4.166768238883184594e+00	6.796641725955833380e+00	2.913423841084605215e+01	5.689332128695996360e+00	2.316197347194360212e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.859686606727082303e+00	7.134476287115492532e+00	7.377974409930029509e+00	5.243068230193697055e-01	8.158515356503084348e+00	7.664649602944492379e+00	2.799756009976946913e+01	3.724749819460987155e+00	4.044686724573678838e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.904716819580636322e+00	1.831080915408929366e+00	3.648563555591370466e+00	1.170500334128350861e+00	3.448794120182507861e+00	8.049595234383478015e+00	2.078968748280283663e+01	3.875250649110751233e+00	1.905763234112476834e+00
