G	c	dx1dt	d2x1dt2	dx2dt	d1	Fc	d2	W	m1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	2.805797404636078074e+00	9.153766466093035348e+00	6.621801043409326404e+00	2.004103940558610297e-01	9.332874508041754780e+00	4.953662171637300382e+00	1.836514755245072905e+01	2.356848820044163961e+00	6.288437463553786522e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.458605079293444184e+00	3.790946225966189687e+00	4.801194442469881807e+00	1.506623934163944245e+00	8.129511168215186601e+00	7.665448433730376543e+00	-5.624466174986705624e+01	3.319322260960222426e+00	1.087194411436090391e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.863766370002226669e+00	8.032641053865750891e+00	6.774476888836527877e+00	2.566064007991225027e-01	6.810679537335088796e+00	5.035277257834412268e+00	1.003370336900545468e+01	5.526235394987584648e+00	3.062244059742504909e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.938210545543561203e+00	6.244964924060770528e+00	6.249264529844678506e+00	4.017221657665143164e-01	4.672716401559294574e+00	3.853341078455438495e+00	1.067249850306154890e+01	8.961218126666523176e+00	6.655914903240955027e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.535098292066969350e+00	1.577622665622034681e+00	2.586546500466655907e+00	4.583710531213687212e+00	1.103823790300230812e+00	7.293961059870206931e+00	-2.052160289409641081e+01	7.804021133293371548e+00	9.165775520338740989e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.833751144036219083e+00	4.806852488127275613e+00	8.968037084746192988e+00	4.325476799754294777e-01	2.884921330169905929e+00	7.917638810511247627e+00	5.784967459735664619e+00	4.917426134739010912e+00	2.924303349941007379e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.966273916564066582e+00	8.038918023209092212e+00	6.663321342209409082e+00	4.278791325394603051e-01	1.028761097936852131e+01	3.449471601557157374e+00	5.362443612480895183e+01	8.909428971215451298e+00	2.397065471425396055e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.465096692931052491e+00	3.138196269950224604e+00	5.901724896410096122e+00	2.005273459362281741e-01	2.487574280591761777e+00	4.628776628085457645e+00	3.451582789168074150e+00	7.359735484912239833e+00	1.964987768346011521e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.231569903851323033e+00	9.331944653313312799e+00	9.851557348498177547e+00	2.474742891885169938e-01	7.502524640911151899e+00	4.600931061503103159e+00	1.780670851613819039e+01	8.811284999188501388e+00	1.090575604650725161e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.406195966778126305e+00	3.712649096210338673e-01	7.162121779152353263e+00	4.558995105343603527e+00	4.311962016829657962e+00	5.700074140059507855e+00	2.929717732586490797e+01	5.384492122180054352e+00	1.213997750803758269e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.046597827428667582e+00	1.741768083028525815e+00	1.567864563966415048e+00	2.184854923001545934e+00	4.272706332887334035e+00	2.607864445639470397e+00	-1.890673431628345114e+01	3.164764088869871372e+00	3.541992875069997382e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.562653663232696388e+00	5.538075148286717209e+00	5.509855002240092503e+00	1.505549970231518042e+00	5.920203819533258915e+00	7.780393069195461919e+00	-4.759022862501873163e+01	9.699608909254257005e-01	5.247173906390931286e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.805621282890971457e+00	7.893971221676764571e+00	9.807830736627019874e+00	1.250572923230871991e+00	3.167683188767479230e+00	6.264848586846418321e+00	5.075721413659234571e+01	7.111644292022442748e+00	2.055526582080841180e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.854147779148867414e+00	1.014142712099264365e+01	8.795160593235728186e+00	6.038585163015363078e-01	5.548871329003770114e+00	8.564784396441583070e+00	4.873875327564874738e+01	2.132267598338215997e+00	5.851120491051451822e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.119304363789341394e+00	7.434051768682045314e+00	4.341474291772849270e+00	1.968562093158610637e-01	6.591487181716865429e+00	7.492643496873484743e+00	2.219821172719329994e+01	3.841938673987839614e+00	3.885853364721140402e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.090145938032122785e+00	4.768861445251845410e+00	4.905208601099169563e+00	5.132164382578556783e-01	2.119992856530106273e+00	1.392860717934073955e+00	6.260590883552056951e+00	5.017705164090928704e+00	4.112392478533807072e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.998625076307966930e-01	4.921019099486746207e+00	6.620117408590596497e+00	2.753297284918156951e-01	1.097594196572832193e+00	9.536321026771267029e+00	6.685388801303853157e+00	6.295349688215311268e+00	2.783099129768936031e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.433719826233607719e+00	6.344994105801182727e+00	5.538346079040633363e+00	6.153956476280221244e-01	9.558107215240074339e+00	1.074897997217029300e+01	5.745906341128384298e+01	6.197506867922005114e+00	9.538108630536303423e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.248918688854375070e+00	1.007703926395925720e+01	5.633240536778993501e+00	4.468010434545754417e-01	1.687542457975409027e+00	2.048764215778080988e+00	9.694916194894728889e+00	2.888063438685179563e+00	6.170812539612235526e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.589262974273011331e+00	4.141144057336799911e+00	4.519910319796390574e+00	9.812479903009225790e-01	6.668624831223549876e+00	3.085588891909951226e+00	2.952486949720643139e+01	4.842165740890623127e+00	6.478702149426143642e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.982544865474870299e+00	6.951141841445358516e+00	7.352363708318955915e+00	4.918102989878445630e-01	3.115244132177553027e+00	2.489500501137540844e+00	9.901011384493056511e+00	6.258560580307584331e+00	1.265590629341046380e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.260355378165516349e+00	3.237366883615913959e+00	4.006355442898925645e+00	8.803229775031398141e-01	7.180399165266456940e+00	6.983513056023438637e+00	2.445088541227667278e+01	1.006241769361042415e+01	3.423145598132359524e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.348508628528708897e+00	1.364220096609427779e+00	3.958300194843796582e+00	9.287697555501210900e-01	3.895319470772655723e+00	5.851766743814985183e+00	1.334201021242907892e+01	7.093442157110023238e+00	1.200228745554419829e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.747768174897303517e+00	1.252540783280805092e+00	9.254910014751091651e+00	7.130553221773969774e+00	2.969654208036678344e+00	5.583206418802684645e+00	4.675556032389651051e+01	1.002345597974796831e+01	2.869257161681947554e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.203459462677324510e+00	1.006755569580279186e+01	8.841765819417934935e+00	8.822465984368484948e-01	6.869792120020663084e+00	6.625507970941106883e+00	5.043889763561686834e+01	7.425241446951832636e+00	2.162068263926912337e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.466457946525091316e+00	4.881138707012267375e+00	8.409658198007935681e+00	1.521914805034715545e+00	8.118609449065353090e+00	5.257350634205128159e+00	6.003816743915075449e+01	6.517320689109409315e+00	8.376146761300658383e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.643531386751527323e+00	7.447290957196659456e+00	3.226852385826477487e+00	2.553155340145074059e-01	2.640266187629932038e+00	3.515180101077788333e+00	5.558420118948992794e+00	2.626165740249762237e+00	1.881800332357211669e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.202129884822321859e+00	9.602602006484740826e+00	7.483464596432695792e+00	7.635081439156463090e-02	1.003277326191585317e+01	3.525169398884521854e+00	8.593106317181735676e+00	6.447060446984902882e+00	6.141643651587868291e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.538086791959132782e+00	3.667365991884143916e+00	5.631954055615954857e+00	7.030326861208854305e-01	3.567125527365273996e+00	5.940418852436485153e+00	2.305847620920183871e+01	7.100443217814370378e+00	7.668879477569149117e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.578239502399974015e+00	7.962184128432105545e+00	9.783890244151530524e+00	2.641782014430524850e-01	6.203622185572747583e+00	7.864232806619956939e+00	1.260406051002466121e+01	6.088183256669856824e+00	3.375799007065118484e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.547089287119183698e+00	1.055032419460262538e+01	6.257962939607357278e+00	5.064700570970396276e-01	7.044870342022687915e+00	3.429313178337039414e+00	2.240163066116812018e+01	4.483367620659553410e+00	9.755274474434161291e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.631927628210781300e+00	2.503344565855397441e+00	7.012041584921732351e+00	2.694845906727830531e+00	1.183499749382860511e+00	6.452495981490453225e+00	3.250254036206695218e+01	4.190321447225588081e+00	3.932760929976175213e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.688901363764262253e+00	1.000099085882058603e+01	8.812103229996312237e+00	7.038638709591032994e-02	5.007120491271388474e+00	6.729122358614771038e+00	1.329287616409178341e+01	3.534027432624741838e+00	3.890781408276267950e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.334679988110678117e+00	6.658948484721477712e+00	9.470752468111946598e+00	1.088898809544055268e+00	9.269061238778434131e+00	4.282451556136204651e+00	3.882316756363707810e+01	6.422199905380554519e+00	8.813839991148315178e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.869338118771538326e+00	6.438103087305339756e+00	3.526019668931752893e+00	1.365034513474712607e+00	4.295168411997895674e+00	5.276958815099101585e+00	-3.554190516487403073e+01	3.462113690536128274e+00	1.771351795438694765e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.313149449860709694e+00	2.342373146904281001e+00	7.890407323011930707e+00	2.313894290410144272e+00	6.856160832432190766e+00	5.102697482051252287e+00	3.024486038787959785e+01	7.855708718095941734e+00	5.641663230223966430e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.576773182411500329e+00	4.324473872065360602e+00	5.636358067688666651e+00	1.873164911740647476e+00	9.167193091626677059e+00	8.249760372628338612e-01	2.542248871010334454e+01	2.468318646074908695e+00	2.204158463012234836e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.020186606576938715e+00	2.815567905262721382e+00	6.069809097553334531e+00	1.609449123901540490e+00	2.279700480122485384e+00	1.781709750225273448e+00	7.257875544685260749e+00	1.511820560138688707e+00	3.845414006343009561e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.485941467427765339e+00	7.725593947143013729e+00	7.502303346456876021e+00	2.549698811296821077e-01	1.046904197838691486e+00	3.605305037334837426e+00	1.821907389206239181e+00	4.200932307896655615e+00	3.099432466707688238e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.671853287583949133e+00	3.253604914985283258e+00	4.984080580093750434e+00	4.414244427092490763e-01	4.737284386640568279e+00	2.554182801210383325e+00	4.600625975931837530e+00	6.408677247118364839e+00	3.281197736794214670e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.265649535047943974e-01	2.593201352372886515e+00	8.762095675017274488e+00	9.577733601796176721e-01	1.239668143057240046e+00	6.743627541739031450e+00	5.830381613118206907e+00	5.473119384689233868e+00	1.021468331937870122e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.293832037321379858e+00	9.261037588002109189e+00	6.604237639948079774e+00	6.305098444679854142e-01	4.285471001948679692e+00	3.395781805860841551e+00	1.942937385976806652e+01	3.764862455220396420e+00	8.413434518312140398e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.516386558151600283e+00	1.035861863172060815e+01	8.594564612343884136e+00	8.141331652212937531e-01	4.363982334038570166e+00	3.858455975498923607e+00	-2.789026660636488231e+01	6.172079463137730038e+00	2.181128419712212718e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.503934033546843629e+00	3.030245421061840805e+00	4.060030992925997673e+00	1.271592531721306374e+00	4.574091342914964109e+00	6.920151960754175491e+00	4.322783021322143782e+01	3.396806553481242386e+00	2.003367073079178162e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.831656304947739677e+00	4.314654839526173014e+00	9.328543875107353500e+00	1.186182301871610223e+00	7.837620014592598494e+00	9.768720778721302622e+00	3.762084737113818989e+01	9.450583816936564574e+00	8.600386443257240998e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.236493434863204399e+00	8.189587954844377293e+00	9.482219612751165982e+00	9.788609992329899701e-01	1.168485427249422060e+00	7.875932067822795091e-01	6.609889170765892885e+00	8.050696278784206683e+00	2.013279581669365825e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.464299488484648304e+00	6.935869110980450003e+00	3.011814118579669408e+00	2.959197797113555239e-01	4.820555707082184504e+00	9.180230704130426744e+00	6.858917218836151619e+01	5.979764580270136243e+00	1.161983978918080851e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.343147048972674895e+00	2.481722046838054307e+00	2.866678303066152012e+00	6.193682917441477587e-01	4.137033560042413960e+00	4.416323564132033752e+00	3.261190404797977749e+01	4.091600304675306887e+00	2.627505079297772106e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.159105664523275792e+00	6.465593322825026412e+00	9.125715833354869133e+00	1.324947113339526528e+00	2.188460087383050645e+00	1.338518603433950460e+00	1.167380184425002909e+01	6.902491361656071689e+00	1.289924737606357930e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.188059909968210093e+00	6.250492046906552801e+00	6.302403700822036825e+00	1.007845911086220569e+00	2.382783610720911938e+00	6.468100535763454673e+00	5.556513286351169256e+01	2.209624521273565456e+00	2.618750679053098551e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.920931279593410146e+00	2.447417941247845175e+00	8.237229677361524338e+00	2.802391967624183078e+00	2.914484269692631635e+00	8.083494195845625896e+00	2.194759430428201696e+01	4.295949121714651930e+00	2.842505501741586116e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.667704989443873131e+00	8.982461871699303657e+00	9.269982794863919295e+00	3.052900114157270917e-01	9.480045646811992022e-01	8.060550045561353016e+00	6.511296098209539807e+00	4.315355292974652812e+00	2.342192121407089989e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.265760677073741292e+00	8.632326150770881057e+00	6.058758607090678261e+00	4.282365206398086599e-01	6.107363875207960646e+00	8.973398816216700880e+00	2.309969871520056017e+01	9.586792631244607676e+00	1.073887582886615810e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.042508515254682688e+00	6.051284281765141770e+00	9.593749232481828315e+00	2.806183343286560716e-01	7.109068377124825311e+00	8.214626382908017277e+00	1.867721106651704233e+01	4.337442919257946672e-01	1.149358903901896989e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.962155219840386433e+00	5.639642625586398950e+00	7.797588851310536917e+00	1.095170578343439116e+00	6.180772454098838686e+00	7.623978078886990417e+00	3.811291688406728184e+01	5.954746089120733110e+00	9.464500550748381258e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.912349208183735882e+00	1.606546159943405883e+00	6.413134948668164803e+00	4.899026203814677238e+00	6.665581270146077486e+00	6.391785743126560781e+00	-6.423839656471773196e+01	6.775666964802629977e+00	8.332831698670894127e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.065259779303318277e+00	3.902333009987493551e+00	9.504241429834809907e+00	2.611146164896619992e-01	9.606413703146541749e+00	3.883107444224844329e+00	7.427510918045324040e+00	3.816958728196949480e+00	6.014122171348272872e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.798608649165745810e+00	7.743923014199943999e+00	3.035699888280853020e+00	4.339434334700192353e-01	8.978835603598849247e+00	2.996178379848487339e+00	-3.608475029712417381e+01	1.187786815718694822e+00	7.006576984794229190e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.384767823285539823e+00	3.626660945779043299e+00	6.354148334571823931e+00	1.347757817521550328e+00	6.855474896783603000e+00	6.609715950881319912e+00	3.483997717031011376e+01	9.416757168712415194e+00	6.917125376093370193e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.194231624570572858e+00	2.416212767913170190e+00	9.259674487378793728e+00	2.272725428474065890e+00	6.337617658185726199e+00	8.959063092705983333e-01	5.120532583199056020e+00	6.012518436047006531e+00	1.193986354325000665e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.772197983693043710e+00	6.147330635655577247e+00	9.602062714255559683e+00	1.385062304016499102e+00	1.818470361963508752e+00	6.246587015995594072e+00	-2.640998339115742866e+01	6.564340882443076453e+00	1.717167611529876226e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.613206545969476657e+00	4.288950508352344038e+00	6.108453784634081174e+00	8.259672020711074092e-01	9.330713102208793686e+00	2.511242179756819848e+00	1.581518939336550034e+01	3.180369392871694068e+00	3.903176014787453241e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.699170733977005909e+00	7.344328486235721876e+00	8.485055579333634412e+00	6.712654061000827843e-01	5.734948427421364237e+00	2.335635103257568623e+00	1.407462575076884725e+01	4.799717404650664321e+00	1.016500373008347857e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.500873600393939800e+00	6.429206730561045191e+00	2.795984010588725255e+00	5.221882799543833276e-01	7.140883955820060969e+00	8.673522120567916716e+00	1.067005390476952158e+02	4.574061077516398122e+00	9.030790965840521878e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.336392192075185115e+00	2.926035562609683449e+00	5.462644222895063351e+00	1.022459581125749306e+00	4.148661934543378393e+00	9.359172940743432534e+00	2.867000908672086013e+01	1.168255838635726462e+00	1.903334371455104979e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.234456958684875705e-01	9.897056684212856226e+00	8.575432746921647365e+00	7.996749320129789562e-02	4.417203928768703491e+00	7.859007998802983508e+00	5.991137155945313708e+00	1.289153922142479036e+00	1.160526536036735834e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.158776742095257717e+00	8.680347745654893643e+00	4.536084726750260643e+00	1.044685424096607473e+00	9.904307003154096734e+00	1.099742763722832084e+00	-2.904558085877708251e+01	8.214327011106073329e+00	2.961876776957252488e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.469743641024106706e+00	9.172948899049636395e+00	5.817564463363053662e+00	1.042442530039205256e-01	8.734874889578467361e+00	8.484992400177242544e+00	1.715020459481016246e+01	3.198908431414299702e+00	1.040617802466014430e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.969112009326722701e+00	7.931258542045881654e+00	6.457767860612280586e+00	3.699578974441634638e-01	7.392937517050966356e+00	7.251206591420772618e+00	1.914304190289679397e+01	2.443154243948323590e+00	3.036908758318765944e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.903734693049038640e+00	6.857776364925149970e+00	1.488505751919646514e+00	1.520592851663987499e+00	5.157277181588972859e+00	3.601613420039086577e+00	-3.130415945446124582e+01	5.368243119389727980e+00	6.296246803416426019e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.961785114520141260e+00	8.288302526352628874e+00	3.778162619980646841e+00	3.974794513586367151e-01	9.231570035996311319e+00	9.441117280455905814e+00	4.482287904445213655e+01	8.296703035860803155e+00	1.441342748779282879e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.631919847768537046e+00	1.187701394793662990e+00	8.733511856513041849e+00	6.031808048927909560e+00	3.125322518713979925e+00	5.708640287630163179e+00	6.598084149913910323e+01	1.285147755936854264e+00	9.823851898036217722e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.718494372209410592e+00	7.535092632687729441e+00	6.712648542942842411e+00	6.177781705695272185e-01	5.890581634163136293e+00	5.894370043215640287e+00	2.318660418853776761e+01	5.465698629913562812e+00	1.021658006408001640e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.212299427177848443e+00	7.917143745770693464e+00	9.955042752327459610e+00	7.891688142987494103e-01	5.403261828277923229e+00	4.988037286198492737e+00	2.510781332381525388e+01	2.379368271568784721e+00	3.895616664143515706e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.411744020110655029e+00	2.354880598513910961e+00	5.753697129807667565e+00	7.680083686157520573e-01	2.321179282553075041e+00	6.722127439495859669e+00	6.972913197729442736e+00	1.472750703773131997e+00	-1.204698803334891988e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.907537685092657753e+00	8.339681498554558203e+00	1.009773654532471099e+01	1.025734579622195497e+00	5.417065698781640570e+00	4.202945836003065594e+00	3.806051624197042571e+01	1.653460418779136631e+00	4.280990686874828199e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.477927414960126695e+00	1.711782276026768024e+00	6.711708493033632372e+00	1.275933437576985519e+00	8.060562081070347773e+00	5.803372350278695357e+00	6.133010576549351001e+00	8.847883845799014324e+00	-3.732022020117812255e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.896493771806390782e+00	6.303990753050626061e+00	6.509594241263485515e+00	9.729602931421876821e-01	6.878210877638942122e+00	3.245600737974379424e+00	7.858464401969268920e+01	2.310129329912139262e+00	2.594855388588139355e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.689460454715652649e-01	9.693660313899330916e+00	1.960315840059650316e+00	1.095434533636425595e-01	3.057630531594856205e+00	1.039493490325259550e+01	3.126215024962839806e+01	1.421988423147587888e+00	4.900810968951370583e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.630214977527967513e+00	3.350173526656910816e+00	8.656024482508568596e+00	9.393945168539520330e-01	2.299703195734611683e+00	5.594390420446234913e+00	8.276351316469684249e+00	6.241860637626208685e+00	1.145110986043673895e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.571404395999010717e+00	4.859932255054797423e+00	7.679198272899560251e+00	4.871189328141813935e-01	3.408547726764439290e+00	9.619245384925397602e+00	1.285003298231384505e+01	7.897019585188865598e+00	4.403350558236502010e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.754919077927278082e+00	7.704659928564958626e+00	6.279919567941913527e+00	1.223275755884455585e+00	7.089216565306765361e+00	3.789885590134766780e+00	-4.430151068175295848e+01	3.042710635616063808e+00	1.246950477786296752e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.900186469022484781e+00	4.520504263445815241e+00	5.002442100280457993e+00	3.529289220713188735e-01	6.503449344569406598e+00	4.341337847077798351e+00	1.602301184349333596e+01	5.321567169989055657e+00	5.415298654837047643e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.304932840180962117e+00	6.375397772975189170e+00	2.460097030967333342e+00	1.385803718912932636e+00	3.400185654187757311e+00	6.599593322219977409e+00	-4.636794970722884557e+01	1.436858488484877627e+00	2.038618027212694983e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.006439051066274182e+00	2.387336498059566825e+00	8.290069390068028454e+00	1.660614616237265917e+00	5.058212488858840672e+00	1.616445936965357211e+00	9.032312091191244008e+00	5.453956990372079261e+00	6.968904260441782794e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.452368776307528364e+00	7.434036658077888049e+00	8.971580160496086975e+00	1.199774027526614439e+00	5.019706432706699140e+00	2.449123701265340181e+00	2.906827393245337632e+01	6.290851840604448242e+00	1.324432902372269893e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.741293608701454332e+00	1.287280896595425439e+00	7.989577065054260352e+00	3.696734361133030333e+00	4.856870959165758173e+00	6.380475998412788563e+00	2.779832079082119023e+01	6.885541885152045793e+00	3.347121782875833951e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.832730338320759600e+00	7.395720422668691896e+00	6.770362700927233135e+00	4.526678451783731072e-01	8.420330915545925166e+00	6.885486231908164889e+00	3.025933223640442904e+01	3.443833777266398499e+00	5.942091831039337357e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.521677995262617822e+00	1.021956783372612643e+00	2.746577256846169046e+00	1.265399059351282052e+00	3.428982272878395854e+00	7.186264892026546391e+00	2.102727935494830191e+01	4.569990942884334828e+00	1.550196970623769488e-01
