G	c	dx1dt	d2x1dt2	dx2dt	d1	Fc	d2	W	m1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	5.719616052209774537e+00	6.114699225857243015e+00	9.091890643754652501e+00	9.374436776741482680e-01	4.643843330181507412e+00	9.059113608959114217e+00	3.113674788220622958e+01	2.480701830226723192e+00	3.186817691493355476e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.614399023718136483e+00	1.313199152229342026e+00	6.972809527250477757e+00	2.773875779760821558e+00	8.056299482147592173e+00	3.068821835365639128e+00	1.762393573311338102e+01	7.361320828039959352e+00	1.670991518319321134e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.507354323422883446e+00	7.279213753815687582e+00	9.670316543173495205e+00	8.955641028865939379e-01	3.580065194771665738e+00	4.710490470958766274e+00	1.841829162056700397e+01	5.814702943392314083e+00	9.497192467004488492e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.258166929518135468e+00	3.673417134007099794e+00	6.045720825036909218e+00	6.120628900157673025e-01	4.901617156425134070e+00	3.153438930139385477e+00	9.477709868212439659e+00	6.713916858411445254e+00	3.077229004257158174e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.631696521238385156e+00	9.317128172537801234e+00	9.438355230110301974e+00	3.899944381592565512e-01	7.165327072524971364e+00	7.058029374133952594e+00	2.141844123199669170e+01	2.760514890487320905e+00	3.313209423096335371e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.070397054882823440e+00	5.269224367013067400e+00	3.336648845691752019e+00	1.529847037469615367e+00	4.369677438073110487e+00	8.414046107993039314e+00	-4.466691675454156041e+01	2.903183113613518884e+00	1.230321656812839315e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.798572519628589994e+00	8.751370357419768098e+00	7.564841297412630894e+00	3.180104162992090644e-01	9.494950309730020521e+00	4.565448130874483645e+00	1.867876555172975728e+01	1.379374757643091698e+00	1.470003438576902299e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.329253457542871608e+00	3.871125725359600533e+00	3.308635063137579824e+00	1.634538136749559722e+00	7.047035086175639229e+00	7.647992222388737105e+00	-5.706012530720948916e+01	3.898470813425501724e+00	9.629649327096647227e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.421958917542104350e+00	8.466198409884608367e+00	6.889443560037246783e+00	1.664739988131550275e-01	6.687775858199359824e+00	4.248261260152210284e+00	8.834009114040039634e+00	6.041116036481812834e+00	3.490343664552999048e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.528403407624917776e+00	6.354520631728425961e+00	6.089563048542321333e+00	3.974748940301719990e-01	4.759531096548867524e+00	3.442635804810484146e+00	1.079146552182868923e+01	8.730468568767937754e+00	7.713316457528382131e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.153908291511275941e+00	1.596546149409353132e+00	3.025768884005697767e+00	4.506771085767917739e+00	1.609020965178721951e+00	6.939172526676361308e+00	-2.013218226967363478e+01	7.003781652382668810e+00	8.771667967534465760e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.093859694806581739e+00	5.861521126192123177e+00	8.656340175152024585e+00	3.593721491389892941e-01	2.599975091173879260e+00	8.806145315992107925e+00	8.684666313640395430e+00	4.915527480999679177e+00	2.330283192408566517e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.461615441859128062e+00	8.114009908243094316e+00	6.060670430083449745e+00	6.718945810297149990e-01	9.726722424944284739e+00	3.608002159149329202e+00	5.466324075111764103e+01	9.580622513573526788e+00	2.335781998556070604e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.313881521802334751e+00	3.871725564941651321e+00	5.712952858487172492e+00	3.365599704494618982e-01	2.018782083536310168e+00	5.208277709425035873e+00	4.929785963426850159e+00	7.470246268198286188e+00	2.222438515761206990e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.331286246559803210e+00	8.973816836191463864e+00	8.738875937306435304e+00	3.723505366374961212e-01	7.641405865338075643e+00	4.702584102906990360e+00	1.691207142351986903e+01	9.368743168392718701e+00	1.069433318486677997e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.685597647599831106e+00	1.226291361699375582e+00	7.367325673412081777e+00	4.656726881728505241e+00	4.116741914913439437e+00	6.084866426465621814e+00	2.963624134854403636e+01	5.740024741763942728e+00	1.802415082957976811e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.659600628130391886e+00	1.196765050827297339e+00	1.734444810369500045e+00	2.235647327637150017e+00	3.370037499150721594e+00	2.809505817778597425e+00	-1.855321107651485590e+01	3.335176580300936333e+00	2.034439636317257882e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.977816697218480080e+00	5.752825583659112674e+00	5.372705527213436305e+00	1.385192084086275477e+00	5.342982135178700354e+00	7.198234425501794931e+00	-4.757320553801975649e+01	1.473340630391725803e+00	4.215903219499118393e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.052863974033510175e+00	8.192240573255974212e+00	9.510114248262551584e+00	1.105796770802417894e+00	3.589247674136221811e+00	6.004031610353206538e+00	5.188652318459807589e+01	7.535754130853794308e+00	1.958226285394290400e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.385038588979853991e+00	9.980289513948438440e+00	8.649652093850704659e+00	6.406225982908664296e-01	6.913916692373339501e+00	8.004174968973366333e+00	4.669759185567883719e+01	2.086092164072324451e+00	5.133041135136996225e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.795896621575574059e+00	7.905144750172767409e+00	5.157583907164398518e+00	2.278410690735862831e-01	6.432648027756580511e+00	8.366176699300323705e+00	2.048722719479131626e+01	3.727347361315513030e+00	3.416278932702063287e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.762055422300857987e+00	4.613420999971988401e+00	4.712899064816720163e+00	5.975325009322794978e-01	1.699003445273329360e+00	1.350965520649502372e+00	4.131495513109207707e+00	5.788093810534618022e+00	5.244093399743677608e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.409561321011411961e+00	5.328380758477666568e+00	6.871260826163171131e+00	2.671740031994733200e-01	1.682378313949284943e+00	9.009509698508505693e+00	5.825854801595736987e+00	6.078978506306037310e+00	2.232475771794521613e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.932047970701418649e+00	6.653201342871003732e+00	5.911760780400795667e+00	5.911255436287319309e-01	9.558810629134809389e+00	9.932382764873386449e+00	5.750873717132192553e+01	6.410023451352631518e+00	9.422298507401396961e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.439032871493252319e+00	9.852730964257748525e+00	5.613051756464110476e+00	3.490383307047235650e-01	1.827102381740893788e+00	2.890266817687931145e+00	7.594262590064598584e+00	2.500599077062417130e+00	5.029195576760335129e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.210495882078124197e+00	4.752648153949015963e+00	5.133393496858890792e+00	8.858023863671827813e-01	6.605334654943034955e+00	3.286381626613720464e+00	3.042329177344911884e+01	4.417516813778515683e+00	5.739032632373784359e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.879342029706245754e+00	7.636144788065180933e+00	8.061296943897865219e+00	7.706709543890808423e-01	3.406039782628869084e+00	1.917619877148269536e+00	1.102114172954991922e+01	6.545130801537662357e+00	1.217334714432998943e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.776822853759472576e+00	3.104831046628949487e+00	5.679225230144870018e+00	8.992641545058389640e-01	6.496015704390140755e+00	7.094849157346939883e+00	2.524396053465181211e+01	9.744648309358094451e+00	4.938509828690042625e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.050631371250974277e+00	1.380144098707314138e+00	2.844787168624740570e+00	7.643076990577755137e-01	3.819832368890395013e+00	6.351857667943305863e+00	1.267117097957181393e+01	7.558176336006541263e+00	1.267555974632171178e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.341984828708435273e+00	1.167675508419517838e+00	8.903202618423462056e+00	7.183232710044873848e+00	3.447366041613552756e+00	6.418994324471560375e+00	4.774264037914873882e+01	9.307364591142977872e+00	3.378735010892472967e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.362934941165011793e+00	9.893794296004202238e+00	8.911699062483354083e+00	7.440125908221749684e-01	6.377394317450291616e+00	7.157572878991495635e+00	5.065506052120340996e+01	7.855811685407823042e+00	2.140857302237287740e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.551997258869537433e+00	4.855227282701679137e+00	8.832753806368222271e+00	1.559136871282153392e+00	8.802061385031313634e+00	6.177884985701460607e+00	6.214561498636862780e+01	6.324834868219599393e+00	8.757332983265174065e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.664770098170202717e+00	7.118601822133156176e+00	5.058532628223406213e+00	2.354461480710693111e-01	1.952118198649168468e+00	3.478519725292507303e+00	4.952504190773098003e+00	2.725254541405658149e+00	2.132798300933626212e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.032504187103754578e+00	9.542100573608639280e+00	7.954628088875494107e+00	2.120929162483039532e-01	9.510498272867497604e+00	3.028779657994928431e+00	1.057484158704398958e+01	7.007045249626561834e+00	5.730880315233459754e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.984452587146457336e+00	4.757163464440177236e+00	5.172966701477037077e+00	8.336646267459044690e-01	2.823576791808064534e+00	6.626771870903250594e+00	2.426510842667831369e+01	6.611843898715347834e+00	8.071827414390378763e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.566973999504083670e+00	8.917825783772530102e+00	9.196264828159648630e+00	1.756825070629989827e-01	6.292056029320571398e+00	7.723009707773745625e+00	1.100499334308693022e+01	6.417957297005447259e+00	3.258122076322716776e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.804679678887274097e+00	9.502308200779502556e+00	5.851064173055244844e+00	3.977920102428160742e-01	7.318147161338417028e+00	2.968984679783348124e+00	2.087437160899187916e+01	5.405512273500217013e+00	1.112612744292855815e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.742416401882314503e+00	2.506039533765496152e+00	6.902884776492451913e+00	2.691133929395420843e+00	1.137519328534742025e+00	6.452348961839036612e+00	3.198828926597188627e+01	5.764007819321883552e+00	4.680241162868984617e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.072159638375028479e+00	9.482853745486382380e+00	7.979686805899144808e+00	2.195262011609108999e-01	5.053456447140381336e+00	7.610814022089153141e+00	1.290469977389795453e+01	4.018686010442794831e+00	3.287901243060725953e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.413934600402356523e+00	6.841223370173705298e+00	9.676133577843428313e+00	1.082520594074918296e+00	9.625123650801587161e+00	4.069754239308213783e+00	3.951982646164271529e+01	5.682127148456650012e+00	9.921604110408448918e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.848694983046356377e+00	6.468960841794025640e+00	2.819902600286825045e+00	1.211181224143885071e+00	4.590606386827259300e+00	5.296204843161155473e+00	-3.453529944289672926e+01	2.782120807435215060e+00	1.659876591046467453e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.440233488377886673e+00	2.590431795525475422e+00	8.145891019497568664e+00	2.103089428728535548e+00	7.045078637389085685e+00	5.187218009112644523e+00	3.071945102532862748e+01	8.245195499934750316e+00	4.767002937954025299e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.705072107637775503e+00	2.980812572253411119e+00	6.202824855693346962e+00	1.912530607106247116e+00	9.804526167130639180e+00	1.110232941872809853e+00	2.741756075215275246e+01	2.654361311061679718e+00	2.452158189414241463e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.845623578604409509e+00	2.676663397005229150e+00	6.714642497548525490e+00	1.808244023490984009e+00	1.914525001254020475e+00	1.736317431731938088e+00	6.919962901744440842e+00	1.766312926187869170e+00	1.139207464636657008e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.220488118776142938e+00	8.011154785932932398e+00	8.182282366328582413e+00	1.542774512262985731e-01	1.075728712964952205e+00	3.321984637419420849e+00	1.733411044754047170e+00	4.926204292994055045e+00	1.981770881626775171e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.960649116776114420e+00	4.157209820134728062e+00	4.554919894156029159e+00	4.758052304986771786e-01	4.908428950809377689e+00	1.251560900354724115e+00	5.850066223771121621e+00	6.925528352213516925e+00	4.131064894465520609e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.283916959787136491e+00	1.518983882384547179e+00	9.232726163147315646e+00	8.448188584706299853e-01	1.830374336544014158e+00	6.689542988346199870e+00	3.762550359149193557e+00	4.939744579064186070e+00	3.449602021062183610e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.574524461129343855e+00	9.357665489823030924e+00	7.268460845071654575e+00	5.979741704659391477e-01	4.900797367113042924e+00	2.566651571163897749e+00	1.862052399397341063e+01	3.483573369734929592e+00	8.355700958348428742e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.165525894772279969e+00	9.962478316858483396e+00	8.132647584426656806e+00	9.236953350758021486e-01	3.329762095677648137e+00	3.669174811847814688e+00	-2.878203190632842734e+01	6.026572522974531942e+00	2.251507596480749385e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.246866465456780926e+00	2.564616799062414465e+00	3.834707744138546648e+00	1.264114024703380412e+00	4.900038175215505554e+00	6.972057192112057322e+00	4.386114569362944593e+01	4.126459778179882854e+00	2.972269006279959935e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.698903893472444970e+00	4.560697797142513110e+00	8.713164852894800916e+00	1.028004502817420951e+00	7.509490265434518363e+00	9.697283890724591515e+00	3.762175927555605170e+01	9.399520594879163582e+00	7.700857513640431584e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.798692666927166783e+00	7.812810554401194985e+00	9.154385175932947760e+00	9.964049009140373281e-01	1.082798234125679215e+00	1.451759947450779409e+00	5.794436661391742405e+00	9.308954892424823768e+00	2.066926747931136532e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.057599393440174396e+00	7.256185835512417803e+00	3.493004998539552819e+00	4.211347350039041371e-01	6.303641857641797408e+00	9.008876060735769187e+00	6.840324072638752284e+01	5.524631944590699284e+00	1.174033422240694868e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.453317714092967172e+00	3.012499101561398440e+00	2.822787431672595382e+00	8.134507776252757338e-01	3.169942345436643993e+00	5.506254021388097719e+00	3.050925489952767222e+01	3.948725713352151168e+00	3.467278097716330887e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.266772424320164347e+00	5.840261046081112184e+00	9.049973969647396643e+00	1.416752407676346026e+00	1.831051108325397081e+00	1.806515505105813268e+00	1.196064639028285370e+01	7.633806433409573877e+00	1.357848247002842434e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.701671676495582375e+00	6.337088853920728404e+00	6.890283375318111858e+00	1.056430970423251958e+00	2.793986886139307124e+00	6.403620005216497546e+00	5.619806520562737262e+01	1.330912137416403684e+00	2.731248252219746320e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.856646956243254820e+00	2.167751579645051496e+00	8.949372287522809444e+00	2.704837574085169560e+00	2.937314005007079398e+00	7.429864054756335712e+00	2.112675792255279816e+01	5.273506850070900143e+00	2.487945317294179226e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.865194964726912374e+00	8.747081774017907208e+00	9.694451718030418164e+00	4.421482613959816232e-01	1.561345649361781218e+00	7.280251850693486126e+00	8.156822483168978621e+00	4.032340066849833704e+00	4.678016483638279155e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.981459642545490007e+00	8.279134371071586784e+00	4.763066977240383970e+00	2.397914397121098939e-01	5.125757206220748152e+00	9.109695303054763826e+00	2.190696516572918284e+01	9.288324020416549587e+00	1.072624302431823651e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.047875459287896049e+00	6.901998628293813276e+00	9.860988862677267264e+00	4.434490588216447038e-01	7.596041198177016618e+00	8.119175041621312872e+00	2.038283459754226001e+01	1.119326360109464957e+00	7.716233168503562334e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.839885369878616395e+00	5.959274802032830998e+00	7.003374198259151306e+00	8.134710709235349890e-01	6.459431210983065164e+00	7.087375458425983155e+00	3.726764001716642838e+01	5.987335331219831858e+00	8.184150517711547224e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.362597456005802954e+00	1.782080859011626384e+00	6.702456316777179346e+00	4.692051908783189340e+00	7.049544826406939357e+00	7.120105957527079532e+00	-6.338056034558016449e+01	7.666405460917423476e+00	5.670097428308727316e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.064805073482648412e+00	4.357266262396667145e+00	8.932592283272022371e+00	2.441235024282987220e-01	9.571278699729667494e+00	3.663471667851753377e+00	6.814947403231846224e+00	5.344293509419124177e+00	9.276721496559373614e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.763660106948885975e+00	7.519670695407135064e+00	2.455881411538813008e+00	6.345571901419797545e-01	8.242484162947457449e+00	3.454733134139108319e+00	-3.726484332358855056e+01	1.775354663244434583e+00	8.559400715070033527e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.036234496278821027e+00	2.980447573889589918e+00	5.751401826360014624e+00	1.357661053479599200e+00	5.888441572050028050e+00	6.702999028439794671e+00	3.462552772129181022e+01	9.749213288858969761e+00	6.824944068694356325e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.906512221252894435e+00	1.685554727318588020e+00	9.008403019320134320e+00	2.320257316558004934e+00	6.558157222160876820e+00	1.145184714201640919e+00	6.685539686513179980e+00	5.657734439518838698e+00	1.366082157665069463e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.751385769959556526e+00	6.332716719975648445e+00	8.718131783464745155e+00	1.539312147623329352e+00	1.613430831096419382e+00	6.012435565933222037e+00	-2.523537804885805258e+01	6.525508971919681933e+00	1.538497817182873995e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.267420014937403749e+00	4.143282690708955052e+00	5.863242857389929341e+00	7.916288858006125251e-01	9.283648050631191140e+00	2.211727913451450256e+00	1.676909745232510573e+01	3.127058654049918562e+00	2.412152806558957252e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.481132292870397826e+00	7.090736505356326269e+00	7.399319703826141570e+00	7.704851371426858497e-01	6.250596610835809308e+00	1.847641357188916533e+00	1.656665848856465573e+01	5.354813034928419313e+00	9.384848604153726015e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.709247640184144323e+00	6.095300627168271923e+00	3.829234209205238049e+00	6.115821411965467469e-01	5.854300299758995685e+00	8.486479300713943630e+00	1.051972974199295265e+02	4.853863329139184835e+00	9.568500741155794742e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.558182795819187394e+00	3.402630541935320441e+00	5.239367846702169373e+00	1.047322807936786893e+00	3.412783817816734011e+00	9.262019937447879769e+00	2.853016174867714128e+01	1.668200629038017802e+00	1.309905777342454503e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.325782259717798173e+00	8.910749977464870852e+00	8.394030477044791994e+00	1.492018416796643265e-01	4.316352943520580077e+00	6.844759946575233123e+00	7.474719422197434682e+00	1.957309691918551309e+00	9.149904706180205238e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.478863054195117321e+00	8.173261726089940282e+00	5.141627388510667807e+00	7.922149941095210091e-01	9.062996675417091197e+00	1.928028116676495651e+00	-3.096330846523406422e+01	8.540641004269160064e+00	2.939998260010656850e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.466387908606822998e+00	8.654969461568397193e+00	5.443133895238102760e+00	1.703939615036629829e-01	8.088739128322174565e+00	7.567830476019512531e+00	1.805912739091435171e+01	3.161869050626005873e+00	2.445069282919227760e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.309581916021020032e+00	7.281109291320710497e+00	7.416516346995496889e+00	3.176601163104776915e-01	7.348828361481325899e+00	7.391670660195629239e+00	1.881201443620756564e+01	2.750343583302730988e+00	2.060575812056473666e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.879455321145652391e+00	6.584419381521213310e+00	1.907079832211413306e+00	1.502382665738604128e+00	4.973806917166966102e+00	3.292489002066941950e+00	-3.027033212147664898e+01	5.538882066332407206e+00	6.286232635620785913e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.142659113526090842e+00	8.850982989194758233e+00	5.052135672849624726e+00	3.554937984698223197e-01	8.418357682905840633e+00	9.618871688749369042e+00	4.745735082063232824e+01	7.915968486038559959e+00	1.451243122831811938e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559355406540463562e+00	1.258616772642449533e+00	7.755387497937982211e+00	5.978062510681050767e+00	3.632452589427567879e+00	6.082539531305160452e+00	6.775660876727032189e+01	1.558823388607765148e+00	6.449951535552608251e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.307350581763211395e+00	8.430047855564206216e+00	6.853595507597412428e+00	5.113562774309189374e-01	4.991064263606671325e+00	5.631840750468079193e+00	2.378104696565133480e+01	6.199351105435125575e+00	1.093871864419798001e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.816593765191481857e+00	7.689110249812714848e+00	8.570772211178828925e+00	7.574763861673218246e-01	5.524769009762366956e+00	4.422405771090668125e+00	2.392061015032385995e+01	2.061757546327004587e+00	3.605776414435427402e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.816561579026676698e+00	2.437080711570967839e+00	5.233724199291001078e+00	7.428616178539245718e-01	1.509231546674413282e+00	6.467432566855037201e+00	6.516182229581409580e+00	1.326948869629774874e+00	3.686801362466232690e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.519665058809991365e+00	8.359909358528675227e+00	9.818019137548235520e+00	1.017726090768007463e+00	5.425010271968178976e+00	4.484077907304989452e+00	3.789706761373145127e+01	1.467446850236660660e+00	3.579619611085197661e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.367475984944047429e+00	1.061455379284406808e+00	7.096371520979219305e+00	1.291135329254477604e+00	7.873407354772802513e+00	3.841716305345747706e+00	8.778909498944308609e+00	8.498490072800739981e+00	5.740495358675242743e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.099880892881734518e+00	6.545417508339695267e+00	7.187595353582074686e+00	1.082205362315616926e+00	6.908313937972472729e+00	2.588050014401371612e+00	7.693281527938449926e+01	2.067011831604588235e+00	4.456274219300877526e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.150793569085740486e+00	9.836373535529006062e+00	1.634576540347398410e+00	1.152913314094454467e-01	3.346234853495126949e+00	9.889768974343564167e+00	3.096261132265889771e+01	1.409324608192040529e+00	3.257313413598525997e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.044432906576883369e+00	3.340883022056908569e+00	8.700374928421419796e+00	9.118182691090395142e-01	2.444154360486181954e+00	5.790886641169326055e+00	8.439885915110014736e+00	4.943543543901586901e+00	1.933067486613617936e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.575320731397674479e+00	5.855878259430678412e+00	8.531040663271554081e+00	4.403304495853946343e-01	2.676648592702215890e+00	9.955339866102601576e+00	1.136364254365939885e+01	8.600950904243275019e+00	5.064152121579228449e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.433101024077807040e+00	7.848481983049391708e+00	7.236696623246094973e+00	1.201848565582400052e+00	8.339784434197950347e+00	3.946070410312927379e+00	-4.593813736548626991e+01	3.359066097509936899e+00	1.143344593071552140e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.241622259563779362e+00	5.880085223645927783e+00	5.626877357185507300e+00	3.825945153211915972e-01	7.158512651616983469e+00	3.749593699179623485e+00	1.451601544404907251e+01	4.793060353090915271e+00	3.730227983213627141e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.324633422631920965e+00	6.697583475201967396e+00	1.301695280531311560e+00	1.392872541114337004e+00	3.787056883650908645e+00	7.128430914243395478e+00	-4.605211843793039606e+01	1.371191440878590573e+00	2.177554002275566702e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.319329787523451536e+00	1.922635284408641398e+00	6.875327463042645526e+00	1.727491363859846141e+00	5.622328007182500365e+00	2.205256490174720252e+00	1.036629199479681596e+01	5.040365477911801229e+00	1.559624751382226115e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.358518520049434741e+00	7.189679819861080290e+00	8.849310540571794448e+00	1.161470600816803422e+00	4.213004329899087352e+00	2.150706789291314536e+00	2.777081630387321809e+01	6.202516268966729918e+00	1.403718179641400710e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.990321618180137975e+00	1.610949858819493041e+00	7.888378805047978837e+00	3.723115543485453927e+00	4.186057031626924108e+00	6.201773402446363548e+00	2.959446391749192173e+01	6.138198190550330224e+00	2.512268089442656116e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.181572182890733735e+00	7.370767642146478948e+00	6.987457520550765189e+00	4.289469160876674958e-01	8.103426140287860235e+00	7.303305733567567515e+00	2.772774616915473445e+01	3.981787161140843523e+00	4.463827273277592766e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.832369282097933372e+00	1.594717236009921102e+00	3.341480710394083342e+00	1.144620541171344597e+00	3.766661196777619569e+00	7.782733384109258523e+00	2.100411691986462515e+01	3.828677460622374795e+00	1.130843292853817683e+00
