G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	Fg	Fc	d1	d2	p	W
1.000000000000000000e+00	1.000000000000000000e+00	1.212530906463436642e+00	2.893880538829763704e+00	1.214831399563790271e+00	6.027139349348208164e+00	1.330374526231991039e+00	2.489979741518542067e+00	8.185787681523553516e+00	2.372492888669464861e+01	3.091130851331121754e+00	2.744076429872432943e+00	8.510842199528958929e+00	3.909474923898686029e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.733799736968334670e+00	9.928488279999106325e+00	1.682151647328733679e+00	3.551831268618987458e+00	4.501218034699014936e+00	7.262977949507293474e+00	8.330158191292531100e+00	2.177500158632698657e+01	8.238071512813709418e+00	8.330405080765923564e-01	5.020454861031159233e+00	-1.282918867052319001e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.536239479749028192e+00	9.390300996553085255e+00	9.120134208295215927e+00	3.713827587186031565e+00	7.320166088755502898e+00	5.805063499241135183e+00	9.826015186614917241e+00	1.760793748173163209e+01	3.492004698819023645e+00	4.135959856749648611e-01	6.691589391637627671e+00	2.959589430921271742e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.898398488817123031e+00	1.310873934322885903e+00	2.238739668151004114e+00	4.144064453451488994e+00	2.677367825855670347e+00	6.641850863033933905e+00	5.502897018264193640e+00	1.902701967297306496e+01	2.766168826556297144e+00	9.368941402448958122e-01	3.047890115474701567e+00	-2.788253107500931378e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.662036569251465146e+00	7.437018686858929861e+00	5.768079268688816263e+00	6.619937024693093974e+00	6.840910834729870160e+00	2.702175700579370954e+00	5.089169908084452132e+00	7.315223862774860919e+00	5.514271828324004865e+00	2.066751332162940269e+00	7.098054233769068411e+00	1.102283419816239075e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.710294806214111674e+00	9.373484948296979979e+00	4.640607167997436555e+00	3.965194074711236194e+00	3.422885225998300918e+00	2.937563277287990715e+00	7.839505230290308546e+00	1.467408177573339323e+01	8.849505005165362093e+00	3.313230008585516195e+00	7.896217894246541746e+00	5.466975157444411707e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.702936516970585235e+00	2.594791017567432245e+00	4.232387978357964542e+00	7.585880536831121290e+00	8.925041091743581845e+00	1.384129044788370511e+00	2.038819629393093358e+00	2.551805998949622900e+00	3.201957290230850184e+00	8.319724785638566988e-01	5.304140670715510986e+00	1.050764953761250126e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.735918886348375878e+00	6.082643357237450310e+00	9.142060122490086371e+00	4.554032029098449286e+00	9.011446193456498222e+00	3.930842728549369447e+00	5.889712493789613035e+00	8.625375857922822576e+00	1.653408002563032664e+00	3.052925733120070428e-01	6.508002235348412157e+00	9.179265948918100548e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.785328232606295806e+00	9.244992444741161108e+00	1.263524617843978293e+00	1.641222422814067050e+00	3.697955199781976177e+00	6.018089247472174108e+00	5.821447355084430342e+00	1.551162778224467331e+01	4.200144809110151201e+00	8.698970961627858767e-01	5.022809722691553347e+00	-6.626112250899723222e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.659083893984975244e+00	1.334116274072463026e+00	6.906540426856177639e+00	7.971712079074876556e+00	3.005276512786215548e+00	8.764784107985638784e+00	1.740208331968258859e+00	7.074154707760704319e+00	7.687442576371850578e+00	2.128398005746175325e+00	9.046658680719225742e+00	3.738271409007694501e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.612468426366953089e+00	7.346409720349345918e+00	9.680540666302125175e+00	3.521363542488915144e+00	4.674903928241832318e+00	6.979667001210103194e+00	4.892663041457489648e+00	1.175078253798730543e+01	5.966083479302038306e+00	9.231549616977438033e-01	5.583404269239418127e+00	1.317979313890689809e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.188092026038336080e+00	3.650760061755272012e+00	6.070283038622153349e+00	4.960791746621191045e+00	3.224838338935903437e+00	4.979830144729438857e+00	8.712102217846135588e+00	2.233043511199687359e+01	8.309398280420923655e+00	3.711006154200199525e+00	8.477978008951660982e+00	1.128976184577668619e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.624356003835894402e+00	9.229899646619866616e+00	9.446352391738647825e+00	7.232890011766217597e+00	7.091631646190875493e+00	9.596988543957118978e+00	8.757145634231303433e+00	2.052827670777411484e+01	9.640305165435329116e+00	2.651902337735527748e+00	8.140581730895206647e+00	2.395057579826528581e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.344910958515891153e+00	9.748256619195819539e+00	1.406249131527603558e+00	4.012368382820372226e+00	8.542442423111122451e+00	7.461850588257415318e+00	1.888758344576436654e+00	3.310203523728774133e+00	8.119417526094153459e+00	1.914497077634597755e+00	4.735017758753949479e+00	-3.523242784859740823e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.106330270737694299e+00	9.472950810077024997e+00	4.828525233425470020e+00	1.524193614602809665e+00	7.067131703546553290e+00	9.383122637024930768e+00	1.857760299512556390e+00	4.323555962396914865e+00	6.426096955169282587e+00	1.250228023444778014e+00	3.036213364751421118e+00	-1.836056870656834508e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.075519347851274787e+00	5.195571671313761186e+00	3.348131692011875771e+00	4.336546580918320792e+00	8.385882002243508992e+00	5.747311889723341949e+00	3.268162075121055388e+00	5.766703342137511790e+00	5.549621897792457403e+00	6.951779210135566878e-01	4.687652661502291984e+00	-5.124325167518483113e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.775901942114979093e+00	8.774943645367679679e+00	7.524658893667411697e+00	9.458197062970258528e+00	4.575720667383464502e+00	3.417703752848198384e+00	8.929375704707446459e+00	1.527491750728839115e+01	1.341367054402280212e+00	4.832656936266186976e-01	8.390912288474225988e+00	5.374853150278025282e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.604937027158392482e+00	8.589088739942667416e+00	9.729233340105064798e+00	6.756000076936786058e+00	2.398650271604253259e+00	1.488905330750598610e+00	2.115525557268252310e+00	3.435954465676822167e+00	9.755573247633199330e+00	1.739813287482861792e+00	3.056328213447498054e+00	3.170618395444208090e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.327038964540432353e+00	3.888956011427856296e+00	3.342268570854323606e+00	6.961372556826152191e+00	7.634120335403712154e+00	7.534675185883133786e+00	7.451068810695957723e+00	1.483462375030443958e+01	4.505588783082555615e+00	6.980541665302664178e-01	5.813753120718536671e+00	-4.097475779885340330e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.420309096122508663e+00	8.410479946078320168e+00	7.022877036657677152e+00	6.704205368046973312e+00	4.242973974421017758e+00	2.078642941338414651e+00	1.937969684644726964e+00	2.601280420959753314e+00	2.423892236998260508e+00	1.655815039035423597e+00	8.190620081483737991e+00	1.138590336406057872e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.403960418507171681e+00	1.360145174836477677e+00	2.726819886831825190e+00	2.793572662112517424e+00	6.990684582790622770e+00	3.771234757394288373e+00	6.625454686070973764e+00	9.796026046148327282e+00	6.894677864812975621e+00	1.093407024952502971e+00	4.236359950382953876e+00	-3.091614077290510636e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.531143796125921330e+00	6.293156685980572540e+00	6.097383782175455735e+00	4.714475182490538430e+00	3.451167734086577621e+00	5.831075572874756752e+00	4.209208834090649276e+00	1.146249107333252049e+01	3.521157199302110907e+00	1.381303970844499407e+00	6.816444557697064255e+00	3.453908683385249105e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.670358243217857641e+00	3.024031553628758751e+00	5.236710170056871227e+00	7.843376831567685059e+00	1.654337555674942450e+00	6.064725844143545430e+00	8.026076244143402150e+00	3.644201337402272145e+01	6.295282544241106670e+00	3.975568535988273755e+00	3.130585611326933471e+00	5.950205861165904935e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.517285024051707509e+00	2.071588272994274949e+00	9.677942196159909471e+00	1.945210597673312725e+00	9.894190988111613905e+00	6.341848191700107051e+00	3.108643683548128145e+00	5.345923742536820455e+00	6.308910625190885746e+00	6.451603032225311507e-01	2.013575308275655562e+00	7.113133275897846943e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.623724237457368602e+00	1.789478881244904063e+00	6.450243909692576771e+00	3.538126974231923239e+00	2.399338305703912599e+00	2.446814370754320400e+00	6.805068880105315188e+00	1.393811796215216425e+01	5.011316077942994163e+00	5.289698991611360146e-01	8.153373885965303103e+00	-2.580443299252456768e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.267381024555328750e+00	7.310260037590159854e+00	4.098062379561647539e+00	3.460490440183751737e+00	9.772712258216653680e+00	4.407533150846649761e+00	3.092176685821497184e+00	4.718611025707105888e+00	8.526019653303423596e+00	1.030490086667868344e+00	1.895617074203038488e+00	-2.043315444334540416e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.702846866597738096e+00	4.118800566701717791e+00	2.081232475834370099e+00	4.888098347882924521e+00	9.837405958364033864e+00	6.628752636486390237e+00	7.494472226533424042e+00	1.230535524889317323e+01	3.334570422186018845e+00	9.084573448349232416e-01	3.460532057124840133e+00	-4.350519976360723149e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.806613835206075436e+00	7.601735142412335833e+00	2.434412197297244784e+00	9.857280707981772139e+00	8.032528683478252773e+00	9.714644638794295517e+00	8.815629792505369267e+00	1.924049176374248304e+01	4.909509347314866545e+00	2.672646462658290645e+00	8.677140477367718319e+00	5.870742835215312880e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.165629467151570786e+00	1.788638232999030464e+00	3.036633798352734726e+00	1.615793603121808530e+00	6.971278752688860436e+00	7.516085546942671947e+00	2.141572380874879666e+00	4.330398428989550297e+00	5.948700223162862066e+00	8.207346530256971473e-01	4.121993831637114525e+00	-2.095810681526716337e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.922929781520513082e+00	3.839926704601780205e+00	3.212222327858937465e+00	5.755025853493947352e+00	6.129844801491046269e+00	9.206837572091231436e+00	8.882879644118975904e+00	2.194456081856272434e+01	6.920882720251038123e+00	1.407288170229213264e+00	9.770394596796469600e+00	-1.718372308689459032e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.064532649048568036e+00	5.934440745578012155e+00	8.631095147379154398e+00	2.603250353788023386e+00	8.772858199867425100e+00	7.942944133625697845e+00	6.305110636871604335e+00	1.170097104461559567e+01	8.065174411186418979e+00	3.818505457589068453e+00	9.857735514129348786e+00	9.235782965965878475e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.464896153886254382e+00	8.172842956346043408e+00	6.016191159110068298e+00	9.708775154119008377e+00	3.633232465888413643e+00	6.356670630630284258e+00	2.201328906821288012e+00	5.844036160725716300e+00	4.544780945523676507e+00	8.208578598720851494e-01	3.332346278480492252e+00	4.416359518060033224e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.226516543697352191e+00	3.924183369444461889e+00	5.656556818901311345e+00	2.054066029378274649e+00	5.328862424463720160e+00	2.771880862977442295e+00	4.955293435452253981e+00	7.360614816290152795e+00	6.862344831890744956e+00	5.196208723807814955e+00	1.438233913625001081e+00	6.872060524402206738e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.089624489427896137e+00	6.731726103267149597e+00	2.027285656118241075e+00	4.563948915287268093e+00	6.580852798557860872e+00	7.052930811439383163e+00	2.457047060288759077e+00	4.885352836666253751e+00	2.361635625719597620e+00	2.458181642842545700e-01	7.283432612847327015e+00	-6.776294278860838460e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.365329506026814244e+00	8.950472693021088944e+00	8.772997155402759262e+00	7.691000523032794689e+00	4.592721656789629847e+00	6.601378692472618326e+00	7.274462437677009063e+00	1.743768373581824704e+01	9.402028696189002943e+00	2.839496153144092094e+00	5.099842480194905825e+00	2.374343723812636199e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.858197879640697714e+00	6.515026065434097902e+00	7.532399037705640232e+00	7.270577436973073127e+00	4.899325367029166323e+00	6.426863324771117547e+00	7.787777922595395808e+00	1.817468693869220075e+01	4.306821482691620240e+00	6.388640445081915642e-01	1.911048531012285556e+00	4.196522398904184229e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.752538865392004208e+00	3.114424323538495631e+00	1.608560697515382554e+00	4.839126715411458335e+00	3.959929535309605342e+00	5.489740198012539985e+00	2.023136191110704640e+00	4.656175457926748251e+00	7.521181363794343433e+00	1.977148716399746098e+00	7.298798757523698555e+00	-1.223279318160520006e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.583199313202021230e+00	1.209443157139539871e+00	7.373666194056832879e+00	4.083624028699942343e+00	6.081894129049179476e+00	5.767761571556694555e+00	5.624708020016015553e+00	1.070184425905221737e+01	1.222843089699302332e+00	2.013328337243054933e-01	1.308980326850514686e+00	4.427010597257395830e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.894081302350074658e+00	8.848608568506124428e+00	5.887341009271136905e+00	4.604310699115549355e+00	8.685557258608689324e+00	4.042215437323985583e+00	8.410464721332385096e+00	1.222977662474766447e+01	2.881652316696818428e+00	4.737019027838328955e-01	8.780921795373854977e+00	-3.722527976647479227e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.686857962038457170e+00	1.278362848838566768e+00	1.663900609135687825e+00	3.427604250106907280e+00	2.692540222040051834e+00	5.721574212842009288e+00	9.423681036115320708e+00	2.844933387361995614e+01	5.332911929337426749e+00	2.017091212048985671e+00	2.305357610736295637e+00	-6.736361253518903141e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.732341726887099753e+00	8.845715003119206443e+00	5.133547860997293988e+00	2.856301715301652777e+00	9.410253408690641308e+00	2.813275522761739200e+00	5.678115209809683428e+00	7.287402707795852308e+00	8.819984408185771230e+00	9.002996485777080560e-01	2.107574869838328535e+00	-2.465941193274034504e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.105650988245912458e+00	5.743484444784181520e+00	5.330040808902206884e+00	5.282417294152070397e+00	7.179473067252051699e+00	8.239537988098625476e+00	9.549856254787485454e+00	2.040590143301653825e+01	5.752057375519859406e+00	7.088093816253625556e-01	2.500643297822024547e+00	-1.243153630311738425e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.514317701585747855e+00	9.461306482609419533e+00	2.417575262457833940e+00	3.368257989252513518e+00	8.476011620792133883e+00	2.670133661255884583e+00	5.773164478048879111e+00	7.497124859590844181e+00	9.213573784122639054e+00	1.001662938197559916e+00	9.724894632323687560e+00	-1.802757977283858054e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.003049010058743917e+00	8.176347410362330592e+00	9.531752389636894307e+00	3.547709925091629746e+00	6.045321737885403834e+00	1.807359367311162313e+00	4.608867188901397682e+00	6.104974921983594704e+00	5.292817523707055827e+00	5.940138156301506545e-01	7.248276679674464873e+00	8.016136905051936083e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.316311494479198707e+00	9.874927864791096965e+00	8.616000739054161528e+00	6.808220732427256117e+00	7.927028362883491219e+00	4.968787156825587914e+00	8.722707101328001755e+00	1.402206148561226939e+01	5.508057979396435044e+00	8.462980256804312207e-01	8.258985436522138457e+00	2.045852371209479315e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.443362434487827528e+00	4.124132935708333392e+00	7.033776817889165756e+00	9.777870599382044503e+00	1.214578152388651189e+00	6.988858307904541434e+00	5.381325892562330182e+00	3.842590762799915183e+01	2.154906995083279320e+00	2.235231767373942746e-01	4.532918708498307581e+00	-1.444125695135398644e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.853942200084422787e+00	7.942934244025233070e+00	5.207463656426851273e+00	6.438695346993778656e+00	8.389909217363495486e+00	4.969685594697829778e+00	5.190579847007692926e+00	8.334447171765361873e+00	8.249931823258918939e+00	4.577266388733974622e+00	3.925064083505982904e+00	2.530220151912893471e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.795744264179170546e+00	4.697351184682702296e+00	4.653420999067909847e+00	1.631345345139771696e+00	1.276972286251476296e+00	3.523518050253877654e+00	5.414987329083332135e+00	1.927205637048800213e+01	3.239104573849969970e+00	1.163062347043281264e+00	3.200456323644493395e+00	4.124291961378602878e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.411096811354178859e+00	5.254647350810215833e+00	6.863847816185625561e+00	1.759053665072737083e+00	9.012257232501617921e+00	5.999059492481475964e+00	8.673076308399975787e+00	1.444899865816065443e+01	8.992347234432184422e+00	6.472277021682411480e+00	5.325486585820322638e+00	1.343609556241175596e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.942776812358468330e+00	6.583056484589373980e+00	5.808921577161306971e+00	9.524843466944206583e+00	9.984031169309506737e+00	4.091138109413593682e+00	8.425796615324854244e+00	1.177339070767270535e+01	9.157856457517739912e+00	2.347776832730159136e+00	5.992885815344118683e+00	4.591538116210222142e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.417881225022069813e+00	8.864775983533245807e+00	1.645079086921703571e+00	3.689181539557643053e+00	3.580478822740027933e+00	9.438636017073189777e+00	4.644029085642086052e+00	1.642042526794140045e+01	9.474025064718944122e+00	2.087535660432896290e+00	6.721288398580210988e+00	-4.180714517776453249e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.450640735110551471e+00	9.741282633874799757e+00	5.537480923913141062e+00	1.783927877076229684e+00	2.967902929808550194e+00	9.272305431323657032e+00	3.967580815274881711e+00	1.675929113676544802e+01	5.643648097584219592e+00	1.648880092393884667e+00	3.296027632064934210e+00	2.320533585263353416e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.462492843321197000e+00	7.889706334582442082e+00	8.229206012208855725e+00	6.282145280748426153e+00	7.805878168705821629e+00	5.520210685623855085e+00	5.465475778077048652e+00	9.166982900228557440e+00	7.075136388210834681e+00	8.173826741207009805e-01	9.550054418866276151e+00	-3.062040456474393432e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.161845152203873965e+00	4.663322316402930490e+00	5.207059574500045862e+00	6.538976710031692008e+00	3.234139337892790511e+00	4.026611652793880225e+00	6.111549305824434342e+00	1.346062324534218213e+01	8.076038856164014845e+00	1.910440068326877183e+00	2.613556745642236834e+00	5.463099233280225235e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.499263874394268559e+00	4.868376032374882811e+00	1.454659661252169389e+00	6.812264909210068886e+00	8.738703766802705886e+00	7.701154418178960626e+00	3.187019281801982906e+00	5.919857060428921791e+00	2.150190982163457054e+00	6.284383436597476003e-01	9.689133728163008996e+00	-1.334665363386361321e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.966270778003972985e+00	7.595441619677371747e+00	8.010387662274585097e+00	3.455246432113339150e+00	2.000584193019983026e+00	1.346973169692521344e+00	8.136989223070578703e+00	1.378412810523703413e+01	6.390404044315619814e+00	1.080483883565015679e+00	1.184375738824708701e+00	2.457482736579474476e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.261543166548273476e+00	3.240944050016940192e+00	2.851647459076080970e+00	1.154755300226337544e+00	2.106851376846301971e+00	5.256674298406731616e+00	5.327366511405517535e+00	1.885169304726483475e+01	1.348181957582833101e+00	5.752898845929689253e-01	5.223032604005735990e+00	1.547798933784523285e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.331871020396524941e+00	2.056213947163088029e+00	3.365716306295905902e+00	9.692728159851599301e+00	9.749025963656551497e+00	4.020141760399756237e+00	4.009874533172926192e+00	5.972834900535801239e+00	5.402275788696149661e+00	6.366312674048208997e-01	4.060751670939861668e+00	-2.009423397212939904e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.576744840547372517e+00	4.155643782112716345e+00	2.447394836773156168e+00	3.149227068536326613e+00	7.088800484633427601e+00	9.332424370620024945e+00	1.855967463886757596e+00	4.374713286914220234e+00	2.348705984065242891e+00	1.446203777678223057e+00	4.960250181957237103e+00	4.264027863711791611e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.853723131044031192e+00	3.525516135862958311e+00	3.942950966707811755e+00	7.152991121456950374e+00	8.657999204102852175e+00	1.106024833793646911e+00	3.119192927782074687e+00	3.573555965469402018e+00	2.606902091096098051e+00	2.778144876668393604e-01	6.190271963083181284e+00	-6.280262323381595735e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.866459424026486680e+00	3.656005828533134938e+00	7.786721783890425463e+00	7.371777451731743369e+00	3.955324743317891301e+00	5.944705500763337369e+00	9.561884424436708940e+00	2.411372400162952090e+01	4.288397463091573769e+00	5.552776340175724634e-01	4.941312403894690064e+00	-9.463826143296601003e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.722983449922843135e+00	3.096648105309093069e+00	5.663041598297002821e+00	6.483602223199111059e+00	7.073574047029405065e+00	7.732671826426177120e+00	3.649517625792595421e+00	7.795192048873592405e+00	4.873508918425175196e+00	1.775357746638769552e+00	4.728462584994515439e+00	4.226051088480274984e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.004873998220392028e+00	1.398095403603718312e+00	2.739408203474419601e+00	3.877468864398535331e+00	6.362040800773027804e+00	5.375124801244060002e+00	2.379869423173039955e+00	4.507978916814948001e+00	6.591815230589306296e+00	6.278373959712759245e+00	7.589154417171367406e+00	5.243949622231133390e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.356218391244256694e+00	1.117665097364674676e+00	8.890453106587752785e+00	3.507397961122327601e+00	6.392933222544305849e+00	1.736957974275709971e+00	5.018798694856243969e+00	6.442412416630994620e+00	1.634343687573925230e+00	2.127856125271764542e-01	7.159293413385941385e+00	2.043694707360288021e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.376157546818160604e+00	9.931024619297708966e+00	9.014738215706705304e+00	6.441516844779981987e+00	7.234017714877571059e+00	9.778428032785541291e+00	3.835982557810370785e+00	8.933858515825525259e+00	5.476029212538579216e+00	7.725154719924416380e-01	8.455302074223419950e+00	2.936900883093111133e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.524299219031067132e+00	4.864718812938723325e+00	8.785733490551114855e+00	8.781484980296887954e+00	6.240556818896794589e+00	5.715376674251301026e+00	1.312257728918287514e+00	2.399749723900231668e+00	2.676162537613738124e+00	3.285273147478913747e-01	3.238552457176378407e+00	4.178056696362389175e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.820857724503654573e+00	4.440003107278456262e+00	3.116947417039666490e+00	9.466281606413803118e+00	4.920549414291017776e+00	6.472393437797032689e+00	3.879342016367493429e+00	9.176783729006499968e+00	6.147733328475352366e+00	7.739878405593443311e-01	6.604516390108647883e+00	-5.438219075626936956e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.746379174062757222e+00	7.077213609360909707e+00	4.995798857131822146e+00	2.006686350217120385e+00	3.526559331246516216e+00	3.118490776689326616e+00	5.948391954059458087e+00	1.116293331783928444e+01	6.769705390901280317e+00	4.037494501294761839e+00	6.336797248721621756e+00	1.491780082857684874e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.210725090612521981e+00	2.953999550438385135e+00	9.898708358405372110e+00	2.319561988174204448e+00	7.945541582412658954e+00	5.337949275430815987e+00	5.943410178868971272e+00	1.001605508449120308e+01	5.951007564117561266e+00	1.434257404777705469e+00	4.280793653355013717e+00	3.538362829864692003e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.982404466870826942e+00	9.504205171065969182e+00	8.014548655394706955e+00	9.608038647847729763e+00	2.968672093762515729e+00	4.887158719852823907e+00	4.223634025537807979e+00	1.082487888605676574e+01	7.609126774077120459e+00	3.708394206470772669e+00	5.388915367239270005e+00	1.489626605998331797e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.782810933352418914e+00	8.080356165612577968e+00	1.309679828084594044e+00	7.630332780500043377e+00	7.265684348408597337e+00	1.708735696751727984e+00	5.027125844313448333e+00	6.209721277886965929e+00	4.008669072283966628e+00	4.841927599457795939e-01	3.829201500720110118e+00	-2.647527123340005346e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.620748344323238221e+00	1.809452107126519715e+00	1.517930524161640315e+00	8.889514772362387518e+00	3.106219367552917721e+00	1.925188326353767687e+00	9.664039929812917151e+00	1.568704192274735654e+01	7.879129512494770005e+00	1.191502413689084605e+00	2.268946369530802087e+00	-3.749560739417644868e+02
