G	c	dx1dt	d2x1dt2	d1	m1	d2	m2	Fg	Fc	W	p
1.000000000000000000e+00	1.000000000000000000e+00	1.197081456363088936e+00	2.995279426441700643e+00	7.906344575514606676e-01	1.294433319944462868e+00	5.938264368110973024e+00	9.740972214030804821e+00	1.307207401890828846e+00	-1.447965320836802761e+01	-5.773294873156831386e+01	-6.592517539862823739e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.732276431286885909e+00	9.894405933497216310e+00	1.969876665468959676e+00	1.560187854915422667e+00	3.581171158319891745e+00	2.840403000513848752e+00	4.521961753799867090e+00	-2.349909364912808130e+01	-1.950880880046229890e+02	2.753139507082277859e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.488841121977911186e+00	9.498352407500171068e+00	1.789881260111830796e+00	9.152425949266524086e+00	3.768308496684009690e+00	1.925253205345873297e+01	7.275857450272216198e+00	-2.703453417770638367e+01	-4.722680454439255300e+02	1.363187215184547938e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.907742994135368075e+00	1.347112414785463175e+00	4.299591026868956334e+00	2.243521790349620737e+00	4.187991411088814786e+00	2.212717315060461765e+00	2.744714890367551785e+00	-2.636829969000792584e+00	-4.682563132687128871e+01	1.089034902100653213e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.635921657235913873e+00	7.349087848591874028e+00	7.170426193011922855e-01	5.792308088288672607e+00	6.591408748392055372e+00	5.319272694230512144e+01	6.775674886819657239e+00	-7.022377763216701396e+01	-4.312354650478313260e+02	-2.270241372512146327e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.649344331596733770e+00	9.333132304328348283e+00	5.700033156913528742e-01	4.709833014749815305e+00	4.018137823408485687e+00	3.312189879075123855e+01	3.332817838813358691e+00	-3.884294083943385090e+01	-2.417619849253552502e+02	-8.184143450033120715e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.744224839472378719e+00	2.624891479924102988e+00	2.846732982867035133e+00	4.140815661314469764e+00	7.594785780908251738e+00	1.102322225043697301e+01	8.978319132676270797e+00	-2.019815673576387738e+01	-2.551383383381678698e+02	1.988491995878350238e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.723816821909508690e+00	6.114305840075203058e+00	1.878378909595710855e+00	9.099036570400896196e+00	4.638686919356229232e+00	2.253936421887820529e+01	9.063529414849165633e+00	-2.561165254358425614e+01	-4.016751887498284646e+02	8.154337583336922535e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.883545352969510311e+00	9.237621433478361510e+00	1.055762744198139647e+00	1.202576494876560043e+00	1.611765891694545871e+00	1.836504517353623855e+00	3.669752975863871836e+00	-2.049496187098132793e+01	-8.264372484002547026e+01	9.910168287654745001e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.631293909096274586e+00	1.299784806297001660e+00	5.553057804506307704e+00	6.975388725713778548e+00	8.062700721684134209e+00	1.012225686345330722e+01	3.065671634535457990e+00	-4.032341094590136343e+00	-1.398554294097450281e+02	4.042210438510917925e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.506942921925472412e+00	7.276096227761309265e+00	1.788433578969654603e+00	9.673304569158167610e+00	3.567601708280716544e+00	1.932042121223283360e+01	4.705485951704938330e+00	-1.926275368871468174e+01	-3.549177959512247185e+02	1.064954807261595136e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.259605947882365573e+00	3.677860349058638789e+00	1.223333930778258472e+00	6.039624424375311662e+00	4.898882208816970341e+00	2.409520042945073115e+01	3.163506919673173989e+00	-1.680423144489780540e+01	-1.708739179661691878e+02	3.213692255608306514e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626009930211931298e+00	9.315918067095587674e+00	7.825742188069372274e-01	9.432479306804697927e+00	7.165967986234007547e+00	8.682592348338725685e+01	7.060110592562381271e+00	-7.648507302512739159e+01	-8.090875438803210500e+02	-1.840847334223690268e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.299221883972791147e+00	9.738212911633668867e+00	8.827787975358485362e-01	1.473288680114309246e+00	3.989613596681267804e+00	6.618200812072972283e+00	8.437311785059446123e+00	-4.920675143951689279e+01	-1.874084455407860617e+02	5.961090118883324074e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.106313683398806980e+00	9.493172019666747730e+00	1.077153073485309864e+00	4.765945816950125646e+00	1.514848038379986495e+00	6.688869516004815274e+00	7.055178525269904632e+00	-2.183228025891352786e+01	-1.388013402838924719e+02	4.201099801150406421e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.056356284167488724e+00	5.274154483794854187e+00	3.065852052606519162e+00	3.340992223480043766e+00	4.363232137873843897e+00	4.769245705509264965e+00	8.419098440626349600e+00	-1.414499271032466687e+01	-2.061189804222231032e+02	4.911216964202532864e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.807971331577355567e+00	8.756745756760093258e+00	6.396353366479841096e-01	7.577066049243748935e+00	9.497845930638911582e+00	1.127148114353180688e+02	4.573274706037619985e+00	-8.094339736891626558e+01	-7.855020531093210820e+02	-7.030426157496599160e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.635095316605735150e+00	8.609026495359083597e+00	1.307109598979588894e+00	9.836236921145649958e+00	6.781741877114550121e+00	5.093370252174091917e+01	2.402885235910642514e+00	-2.724316948326859844e+01	-6.807115949947465197e+02	5.977535408217662649e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.329581376223640810e+00	3.880408922389640303e+00	3.273254668328052563e+00	3.302884301823194146e+00	7.051959651258898454e+00	7.117036638861520714e+00	7.636587709627533194e+00	-1.654830589639875527e+01	-2.526303863744600164e+02	3.476781792802206184e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.412087885585436631e+00	8.459788398675630816e+00	3.352298571125879589e-01	6.887286811884725246e+00	6.694029327940999252e+00	1.374954892278442742e+02	4.248090984211348342e+00	-9.738907378988696451e+01	-4.881968059062556335e+02	-1.178976622629173079e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.469784780843464311e+00	1.327458552638508760e+00	9.705645207758790249e+00	2.793436117933084883e+00	2.787384735384402568e+00	7.861156296507499919e-01	7.046041589612878298e+00	2.399555511720904200e+00	5.779550413151685007e+01	3.518964371710160322e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.535186344737078823e+00	6.354824735234937627e+00	7.904231270725917691e-01	6.094399824528334619e+00	4.762240664495609010e+00	3.645989036564263586e+01	3.439084246209517914e+00	-2.984392392243821490e+01	-2.562319176795698468e+02	-5.559665386558229727e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.587389330244187491e+00	3.061890368498174197e+00	1.034063715287603991e+00	5.182842076566259060e+00	7.758890801325203590e+00	3.889373285124151636e+01	1.739320568716421489e+00	-1.743851794895610396e+01	-1.774082236360986542e+02	-2.242130626628117085e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.541006716061771087e+00	2.077459112899164406e+00	9.148867295202423477e+00	9.748182874107820695e+00	1.914093394911941415e+00	2.017427786645938692e+00	9.930285149408145884e+00	3.693824463894283650e+00	6.197054103991425933e+01	1.839852427377059598e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.693428232652424370e+00	1.700247451229346840e+00	1.145529001506947964e+01	6.478517886690251970e+00	3.495327290954023169e+00	1.986685962904220171e+00	2.414933235638489162e+00	-1.694506351884618622e+00	-9.722866753274880125e+01	1.235783188799789798e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.283409395633507089e+00	7.267243330218014385e+00	2.279395977253196648e+00	4.151091348868287234e+00	3.490786055816999855e+00	6.345209044561512357e+00	9.890881679602424370e+00	-1.980248704151928507e+01	-2.406301760909804273e+02	6.222340903831579340e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.744598670078639113e+00	4.061042100647052955e+00	1.844278060116827378e+00	2.035477247339595674e+00	4.888633265757599489e+00	5.387550661204370428e+00	9.790003344494101256e+00	-2.426453351040082751e+01	-1.744829376187959440e+02	9.813209840512731930e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.873367970117427284e+00	7.510548392104560378e+00	5.008759319758918638e-01	2.350445388780408873e+00	9.814030896743027199e+00	4.642660768795470716e+01	8.134776535657318064e+00	-1.670431995879008866e+02	-4.242367318617096998e+02	-3.759139597653573617e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.165471851163441208e+00	1.581542596175221860e+00	9.011347139123932592e+00	3.020588961487752133e+00	1.602494292203673121e+00	5.333169084955728945e-01	6.932378436150134604e+00	2.458386646937423592e+00	6.009624119951774901e+01	4.275826254366854329e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.970251952934555462e+00	3.842548002955914477e+00	2.590066645348421570e+00	3.265930244032480445e+00	5.665579912224551151e+00	7.173422488220060345e+00	6.197519700673656651e+00	-1.505916825632731815e+01	-1.878401423443329179e+02	2.518873496146321500e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.115404014969417101e+00	5.857016999051240624e+00	7.221299716750244624e-01	8.654015633463698620e+00	2.613887733977349193e+00	3.156958699513474897e+01	8.797778662965850316e+00	-3.500698439760583369e+01	-2.084363369676815410e+02	4.718254530885033660e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.450511493155010712e+00	8.115689554107969883e+00	1.345634123427939866e+00	6.047296081872915785e+00	9.746316285411792180e+00	4.383360623082400309e+01	3.606284151253047021e+00	-3.871725710244443519e+01	-6.344837936540944838e+02	2.225031641393432835e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.310811242500834251e+00	3.871914836013095940e+00	6.812791560728467255e-01	5.703593160061044109e+00	2.021020850696761073e+00	1.703270073507044913e+01	5.202632846198261163e+00	-1.804457542919409008e+01	-8.114288599184735062e+01	-2.050569411305307455e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.172614658491649919e+00	6.642122587965267222e+00	2.767593263889803090e+00	2.029855241177979330e+00	4.627857606109080812e+00	3.436910858197086416e+00	6.572370560639110515e+00	-1.768455740315541647e+01	-2.092242709957463376e+02	3.386650338042024089e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.332013644146306408e+00	8.972570036348759714e+00	7.397759046428172836e-01	8.733513845493574124e+00	7.642159217375113833e+00	9.000801981409070152e+01	4.698690945723151380e+00	-6.161267194782674039e+01	-7.365927995926552967e+02	-3.185480655026078267e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.959733530603437579e+00	6.543154605016288983e+00	2.128476404146547818e+00	7.516875023900820629e+00	7.339083866838767456e+00	2.587348666498981231e+01	4.837704407223951009e+00	-2.496218272739537625e+01	-5.195948869776233323e+02	7.857200165147523307e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.815809962947720457e+00	3.097706716655192594e+00	2.458946184407436952e+00	1.608891375939142554e+00	4.806315768274544986e+00	3.178404485339076047e+00	3.967218844282231593e+00	-9.969586384654451905e+00	-9.687302101342859828e+01	9.082788081391647950e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.676419734441787490e+00	1.232914708463660691e+00	9.314408880200751639e+00	7.370195897302123100e+00	4.121860340852386173e+00	3.249139214077492621e+00	6.073887768311038826e+00	9.732730032549172794e-01	-9.961845160945291155e+00	8.049674434461297778e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.911250129474881376e+00	8.819210824133708826e+00	1.342298530062069339e+00	5.895091114476126215e+00	4.585057429474751700e+00	2.015336225819752514e+01	8.662979630795559771e+00	-3.856375909794545720e+01	-3.934770126854526211e+02	4.963609488758530830e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.661139475024285161e+00	1.195225576040843007e+00	4.472269391966377405e+00	1.740841844681061401e+00	3.378354898081061819e+00	1.330632363321543110e+00	2.814798222075832523e+00	-1.674044819290202657e+00	-3.012265020383982517e+01	7.911911405766066885e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.715569699796118286e+00	8.871676387210108317e+00	2.189783983483511776e+00	5.129928634791559361e+00	2.856868758650668472e+00	6.653509614580681131e+00	9.413504148705818864e+00	-2.057401089172469355e+01	-2.648239086462803584e+02	9.308140637676876850e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.980260592322443003e+00	5.763587249385458300e+00	2.770713374500225257e+00	5.368194746254565608e+00	5.352272747571156231e+00	1.031493383757808679e+01	7.193625890521276212e+00	-1.823671393924123052e+01	-3.168485582669626410e+02	7.509846565139579866e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.444313602484466941e+00	9.447952224098672858e+00	2.003167942093112774e+00	2.488487550696140360e+00	3.412974164149980894e+00	4.255121813946992404e+00	8.415963734074116687e+00	-2.489005773261629173e+01	-2.295413542260431541e+02	4.291745549243852764e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.053600171222184301e+00	8.188776719907203017e+00	2.211576452654867797e+00	9.509638603299190862e+00	3.599117758364566377e+00	1.543265942050099682e+01	6.012803265153920940e+00	-2.010912464518158416e+01	-4.131556783984487424e+02	1.567684743143207982e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.369854050428808812e+00	9.985364677853253212e+00	1.281729613381661581e+00	8.654024664820720858e+00	6.912574714063844716e+00	4.677724314012324669e+01	8.004765429071520444e+00	-5.526288096911221714e+01	-8.086884476413054017e+02	6.363524578716159397e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.295134569316257256e+00	4.173723944273182163e+00	4.470204291223319082e+00	7.018288981378265845e+00	9.712315147529297477e+00	1.528503154045628776e+01	1.141961756549638052e+00	-9.623928184180797984e+00	-4.129218849590774312e+02	1.152795336783043041e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.805326990350065275e+00	7.909189831170428064e+00	4.557946093288393619e-01	5.160631852957427768e+00	6.441682648899275776e+00	7.302252651242959303e+01	8.368124229248371293e+00	-1.258160717550293128e+02	-4.340290550043559961e+02	-5.443670378805389731e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.765797697821407386e+00	4.612660298994932795e+00	1.193969119527336087e+00	4.708091704551931045e+00	1.704062990128489607e+00	6.671663462091147245e+00	1.364759680335787984e+00	-9.806060427123936662e+00	-7.223309191565671483e+01	1.931124207277448690e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.402372105807744740e+00	5.316523138889833078e+00	5.260482908240383670e-01	6.863096718414982256e+00	1.680073741848814972e+00	2.179880806580930397e+01	9.005524664550501157e+00	-3.027208330365538558e+01	-1.089728050219265469e+02	-2.480599421213540712e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.927804097076609935e+00	6.645026756697413717e+00	1.180066227855161909e+00	5.899071085185424224e+00	9.560082542055225119e+00	4.783715741835475654e+01	9.926000690340318400e+00	-8.368904787220948549e+01	-6.728871066715896632e+02	-1.373805343157821879e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.498193122878356043e+00	8.853104587365573153e+00	1.012456935165887639e+00	1.564404526414829633e+00	3.674683979640592124e+00	5.661590190635028996e+00	3.643353256482182445e+00	-2.725480025981691767e+01	-1.340091997225821387e+02	8.325675560337653991e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.444699311464991087e+00	9.854914876853182903e+00	6.969440340724578631e-01	5.611233297197200542e+00	1.832471981172707265e+00	1.465235192984832580e+01	2.893468451349278325e+00	-2.437419205279293521e+01	-1.522860233260355756e+02	2.390853178920913180e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.451239720206135786e+00	7.918537562317717438e+00	2.136932620555446416e+00	8.261538894955126722e+00	6.398318797819263715e+00	2.468785367647294748e+01	7.894791239091594193e+00	-3.149813874950086756e+01	-6.198748754433320300e+02	1.149997455523063223e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.213987097177450458e+00	4.752812288264420815e+00	1.771547040674788853e+00	5.137448846071665187e+00	6.615927262099960515e+00	1.916068338276662075e+01	3.273037243538950314e+00	-1.849730532360849011e+01	-2.596740246854805605e+02	2.400952128965354149e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.513773586887055878e+00	4.798045892285266234e+00	1.471687231351376468e+00	1.476487546665346207e+00	6.837094045917391227e+00	6.809170032606692402e+00	8.795512867111709099e+00	-4.161592755378926967e+01	-2.317046330977967443e+02	3.511853145949282773e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.880855620180928334e+00	7.640954277298898312e+00	1.536429247899917083e+00	8.083977089410911532e+00	3.414727550111052334e+00	1.787861908661893651e+01	1.921325602944610411e+00	-1.762832927824546303e+01	-2.915548537440510017e+02	7.717777940341575516e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.265675331097839695e+00	3.144909655675626858e+00	1.443760036182885731e+00	2.819709339487812993e+00	1.134302658723209456e+00	2.224154888020668963e+00	2.128979788732271228e+00	-5.848293815931715045e+00	-3.543095597250047035e+01	1.056560306875892330e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.223200590467969917e+00	1.993479668584748010e+00	8.241127654205513409e+00	3.335558954433829104e+00	9.690719083416512447e+00	3.934437280817434601e+00	9.816822842239881552e+00	-5.706797849071757689e+00	-2.054612114144777877e+02	5.078132961089432484e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.671078275167166227e+00	4.200491133148887002e+00	7.971283466009329022e-01	2.483966073218769832e+00	3.256478017925140023e+00	1.015130727173137082e+01	7.069571819420989556e+00	-3.018164288646758564e+01	-1.062716513019308735e+02	-1.806773791525820849e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.874375088461770034e+00	3.589231760734015619e+00	5.513942305416819067e+00	3.972113294835240449e+00	7.086569879090614421e+00	5.076087859652337997e+00	8.626622605569735924e+00	-9.631655211925510329e+00	-2.598955741730160298e+02	7.335876193034658854e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.944871832859980998e+00	3.666821944840221725e+00	4.336890916881515068e+00	7.815582941787088345e+00	7.359054073202008439e+00	1.320185633753824561e+01	3.911797320066388917e+00	-1.006947482298749996e+01	-3.419078926682892074e+02	1.108898911556225642e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.789516447599803772e+00	3.101147490689408315e+00	1.800535633450054851e+00	5.678515035909209807e+00	6.489764401166722152e+00	2.049080786402766563e+01	7.085815739297038007e+00	-2.472994685841962337e+01	-2.472720658008706778e+02	1.123207665742783945e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.049271113115608056e+00	1.379264898190514677e+00	1.523885964407257543e+00	2.842224913939503494e+00	3.814123615098798492e+00	7.123323783739412107e+00	6.352659225985496150e+00	-1.229496956069482216e+01	-7.123578869961052362e+01	-1.182618488442040316e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.336018461380930944e+00	1.158018389621799260e+00	1.436479056718501646e+01	8.902705993796642403e+00	3.447146479769182204e+00	2.109843303837676487e+00	6.428577356241350849e+00	2.569572479984167934e+00	7.497839321532309498e+01	1.462635473666833263e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.359113668963175314e+00	9.877792460692379706e+00	1.494714473493800488e+00	8.916042899540306266e+00	6.375046936193376368e+00	3.816643111382563802e+01	7.136943791002820170e+00	-4.324554055518434126e+01	-7.554435337321266388e+02	9.300760291036002059e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.564832386302557943e+00	4.861319153778304702e+00	3.118519726608890430e+00	8.830490710045230784e+00	8.790853544911639617e+00	2.490538464113840433e+01	6.180728993937476545e+00	-2.096870231075315516e+01	-5.730146549074248696e+02	1.087270072403769490e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.938631207839022430e+00	4.459803917161867304e+00	3.561627088823087206e+00	3.156291374533452210e+00	9.532085294456299707e+00	8.412892287151237269e+00	4.857667802099508769e+00	-1.708630622255281040e+01	-3.157136952105630030e+02	4.158760085037641119e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665925092968889132e+00	7.119040495245907429e+00	4.709186972324840292e-01	5.061458890982246217e+00	1.958445695980677526e+00	2.112316015758259269e+01	3.493078933360028948e+00	-2.524295120582890917e+01	-1.058062812563887576e+02	-4.250622344363854666e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.237935927281525572e+00	2.963962840168507196e+00	2.852084939905715100e+00	9.876219163095848685e+00	2.380545994106001206e+00	8.284641899966088019e+00	7.925646650964356610e+00	-4.642040185174854727e+00	-1.099913667399025883e+02	7.509531787458256247e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.035116129679836572e+00	9.545561090745721344e+00	4.289165927535293910e-01	7.939136888111153034e+00	9.499566372229628186e+00	1.765714115331122969e+02	3.039742357209761714e+00	-8.354975932011306838e+01	-8.282997108107686017e+02	-1.440246250169549853e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.757908084954497241e+00	8.076070803155399602e+00	2.177830329552813637e+00	1.241432451634285172e+00	7.619008081440819424e+00	4.350604099165461314e+00	7.238602092616664763e+00	-3.431186876953629650e+01	-3.001483344769134760e+02	1.744358504151827205e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.613924169379362006e+00	1.795801337837824585e+00	7.324222399842311937e+00	1.587021540282714138e+00	8.941797974358840051e+00	1.957301669924143228e+00	3.100348315108694131e+00	-4.270909978182051425e+00	-1.197047520337496564e+02	1.912861609865884205e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.974409194065197770e+00	4.770894766836854650e+00	1.671222415904381808e+00	5.181662612083580477e+00	2.806703751819459303e+00	8.740823333618495283e+00	6.632140828154947876e+00	-1.407794482787126356e+01	-1.399054883884438141e+02	3.244151872212598420e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.570302750170851080e+00	8.905196987481890147e+00	3.531026513591534188e-01	9.185187580674405439e+00	6.287531263985960628e+00	1.636981883093152703e+02	7.731753465463878427e+00	-1.477293278066738367e+02	-6.708892988282689203e+02	-1.347707089740749780e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.794613040319919417e+00	9.496847210837852771e+00	8.024500244522494441e-01	5.850030502359691909e+00	7.304074590213788909e+00	5.346227760038568277e+01	2.969762218530015652e+00	-4.317149948119019598e+01	-5.101366073654734805e+02	-9.007240398751418908e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925243781365139739e+00	5.204164369477181751e+00	1.504237541737827533e+00	5.474088212149515797e+00	7.121331259645263145e+00	2.589639989418365928e+01	1.538099718771219759e+00	-1.618012384896464440e+01	-2.755594199147263907e+02	1.716395527004593902e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.575107392178843213e+00	6.527868265870600872e+00	2.315407147022209955e+00	1.942875072758105892e+00	4.664567828506573477e+00	3.931688358091924851e+00	2.169478702999311892e+00	-1.524022122195675344e+01	-1.659613202291142500e+02	2.555024921868481513e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.742358607059627751e+00	2.503386225822623601e+00	5.381700467870470739e+00	6.912801698352527779e+00	1.139002862988808262e+00	1.446946612548288158e+00	6.453519886016393592e+00	8.897851559004082977e-02	-1.810668707056120397e+01	9.168420932891140751e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.989581300056082469e+00	9.913640824042895261e+00	1.806939978769235733e+00	8.391396332045356843e+00	6.244088412414561695e+00	2.896246984610045061e+01	8.649502803188523714e+00	-4.102365728276264178e+01	-7.431766675146628813e+02	1.219841219463027215e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.242269271588328117e+00	3.092023389659664723e+00	3.402318578959506290e+00	4.420843226403693649e+00	3.286044485278602600e+00	4.255391142462750409e+00	1.410122206015400170e+00	-6.102763279686497455e+00	-1.075278715739154478e+02	4.216659477925751531e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.070117810294386462e+00	9.488652640337575050e+00	4.392018989449170685e-01	7.983272550939044976e+00	5.059928424558180815e+00	9.209938794958662811e+01	7.610108580237116449e+00	-9.918985314511265017e+01	-5.126785085296826310e+02	-5.894179816329637589e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.403837119076567497e+00	6.849815237526339473e+00	2.164776185109729578e+00	9.674865837674133218e+00	9.622480510591309155e+00	4.293650771755770279e+01	4.068919382029739573e+00	-2.766635293664960571e+01	-8.175594547856625240e+02	1.007253667441388387e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.842684820913878418e+00	6.473612891056714780e+00	2.421937958966454030e+00	2.842762346213764335e+00	4.589549776984704899e+00	5.363056399340346836e+00	5.295987685900198194e+00	-1.770027683124049389e+01	-2.124602138471801140e+02	3.919117189929163203e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.056672753246792773e+00	5.627516808166353357e+00	2.155971415671598557e+00	5.716724829993879098e+00	8.568962069450687835e+00	2.267648419673107796e+01	9.357038539160333457e+00	-3.905235980872573265e+01	-5.269385890871920992e+02	4.647247502079663661e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.941502494269323087e+00	3.088184333221902111e+00	5.164003005986026018e+00	3.575564786354076929e+00	2.688458286985189627e+00	1.873411171727559221e+00	3.986085789342790342e+00	-4.250905946099600818e+00	-9.558303417653422684e+01	5.510713410520700251e+01
