G	c	dx1dt	d2x1dt2	d1	m1	d2	m2	Fg	Fc	W	p
1.000000000000000000e+00	1.000000000000000000e+00	3.925071960839941365e+00	2.296711053059321106e+00	2.920039476197639150e+00	3.786117390993824827e+00	7.334773198633274482e+00	1.020391222916334151e+01	8.751813226623092135e+00	-1.805328704898768066e+01	-2.693652536261918158e+02	1.852879522902091480e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.017644618507801191e+00	6.496821634429602810e+00	1.726529099676935575e+00	9.578899604570661808e+00	4.841223768471272670e+00	2.206945724255150054e+01	9.133412608784869491e+00	-2.460212821894274171e+01	-3.975935561526774791e+02	8.405345240945284502e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.956124649908643320e+00	9.226549572386357312e+00	1.005644129663078479e+00	7.017087635675615109e-01	1.757038198683298358e+00	1.233224677375076350e+00	3.955864474222111848e+00	-2.231530280468064831e+01	-9.373548025733359168e+01	8.783991783937846520e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.618526171483110954e+00	1.204469227738427239e+00	5.447788636667976192e+00	6.710223537576885278e+00	7.906250010568703246e+00	1.221914328652769832e+01	2.647068682071724410e+00	-4.829370614175399368e+00	-1.481885791383211881e+02	4.079598298855213301e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.264857298363121885e+00	6.875285826196917860e+00	1.643570387247239140e+00	9.267968371533740424e+00	3.786232054717032725e+00	1.874022440283325963e+01	4.892811645573461377e+00	-1.791925125742352520e+01	-3.845986138269836374e+02	1.053978782569652708e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.196935817868024277e+00	3.636329347971788195e+00	1.317279324701595922e+00	5.965831354905255957e+00	4.852251937605767118e+00	2.368019241667617081e+01	3.161467487613836891e+00	-1.467626691598126953e+01	-1.439964843128124414e+02	-6.444737762621155497e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.490738743099521368e+00	8.836314430262120823e+00	8.963237243421732225e-01	9.311024386913848261e+00	7.108994863626978855e+00	8.856188458341411263e+01	7.208611042776835731e+00	-7.618393518259779285e+01	-7.959326225189842035e+02	-1.797298163055046416e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.452047446236774064e+00	9.636767947035679072e+00	9.366428048123680572e-01	1.337592414833952636e+00	3.924732402295561418e+00	7.276241118640060179e+00	8.437571269982171884e+00	-4.998452828406838222e+01	-1.942133937269189232e+02	8.121025787940743257e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.874640304933463675e+00	1.007265359142069450e+01	9.623253348888874958e-01	5.281586072130681764e+00	8.520551784810815876e-01	7.764523201793386065e+00	6.902082191394568689e+00	-1.962591654120830498e+01	-1.511643888931834567e+02	4.187378792528048166e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.219386858525600914e+00	5.452570084670383288e+00	3.107464594918338374e+00	3.010376316590499979e+00	4.222728358607618304e+00	3.781450752887882683e+00	8.115997812001847223e+00	-1.421803151745141669e+01	-2.063934246997187927e+02	4.630688717277496380e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.570021585240752415e+00	8.700026867931242691e+00	3.788290868347878315e-01	7.549176414463441454e+00	9.693070965308885789e+00	1.121290367871877436e+02	4.756122604130086806e+00	-8.177824120481248826e+01	-7.858347222513634733e+02	-7.010545330602005265e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.557113295760738758e+00	8.795133107358134694e+00	1.488484760107931404e+00	9.925155714574650290e+00	6.769543556415573704e+00	4.977529043977829559e+01	2.588582528935573723e+00	-2.830281397699498669e+01	-6.974834283973613083e+02	5.831816337793615190e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.498442251099093347e+00	3.726832963578369462e+00	3.094215173843807065e+00	3.038151861173886914e+00	6.695452507889541494e+00	7.993317682971578186e+00	7.821926651542369768e+00	-1.817279800263018785e+01	-2.877136514378233301e+02	2.975756276769550013e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.227595444619064669e+00	8.237524520681551721e+00	1.829838766156262064e-01	7.021910425842809111e+00	6.951634936788026131e+00	1.387904488363365090e+02	4.360725293777719891e+00	-9.355641070592957931e+01	-4.950201523854986476e+02	-1.180844753474149229e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.643948894052955190e+00	1.807085637063271299e+00	9.719446867971397452e+00	2.672497978452430534e+00	2.710107511648327527e+00	1.508016766717493740e-01	7.298723706951819601e+00	4.269596592102443466e+00	3.660029070609594726e+01	3.618996837289120805e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.684365872270401798e+00	6.048696319749820027e+00	8.240164150696551726e-01	6.191312501494206977e+00	4.434362442654854242e+00	3.603661670070853518e+01	3.818734785753431726e+00	-3.074380306777127458e+01	-2.536564159235089733e+02	-3.312748517887385447e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.512140901868329834e+00	2.971577960639724569e+00	1.022964212694234210e+00	5.145575668351834331e+00	8.355556872902051069e+00	3.852891695693016771e+01	1.220029197035544355e+00	-1.507291765334693601e+01	-1.747815889216257119e+02	-1.910013144712629796e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.854366322670907508e+00	2.170227510669581861e+00	8.999762487286256274e+00	9.181932025541369669e+00	1.627295147678323950e+00	3.614843070678099846e-01	9.295453726180445742e+00	4.407527752454204695e+00	4.898880289371999908e+01	1.852017605629427521e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.711737944628994867e+00	1.432157974909933795e+00	1.160479233975777724e+01	6.837336548108917889e+00	3.738725866899544226e+00	1.250248199963237994e+00	2.873692058477489208e+00	-1.074386952791047900e+00	-1.046227588737360179e+02	1.253363707110065519e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.573869187159644412e+00	7.447569814323821369e+00	2.048622020247185205e+00	4.717174816754345024e+00	3.278642677428288188e+00	7.183809375379504480e+00	9.530558424970362097e+00	-2.075639702217840465e+01	-2.160416172079554826e+02	5.980696474664136986e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.226863235904215088e+00	3.973593015420010754e+00	1.642084996623222937e+00	1.978063310000275132e+00	4.924934432450083222e+00	4.425872658650073177e+00	9.499683860337698960e+00	-2.498847160135991530e+01	-1.639406833336396687e+02	1.289956451101954649e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.813749245669106003e+00	7.707572767697217664e+00	4.850179376096669381e-01	2.113312543723615988e+00	9.579126456979413007e+00	4.653214855075162859e+01	8.066031931351423268e+00	-1.671108295486029363e+02	-4.310589336735909569e+02	-3.513023015978329511e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.332632022584782305e+00	1.751203132845980281e+00	8.842280873991715140e+00	3.443636242678957515e+00	1.272081979746661595e+00	-8.766854105210200032e-01	6.484351808876255951e+00	-1.334903512363969647e-01	9.192288241288666484e+01	4.210417517350317240e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.788836709623301324e+00	3.770017323452349522e+00	2.751781315091117008e+00	3.780601732865906062e+00	5.809652871237512173e+00	6.987805339330511956e+00	6.096339306962274662e+00	-1.572488596676873129e+01	-2.041923687436882631e+02	2.649713932375302505e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.818848574841400501e+00	6.331254661233664649e+00	5.566268096931605847e-01	8.608943047824825001e+00	2.723981633949864367e+00	3.096161712236183661e+01	8.536699889195183744e+00	-3.498994987725794914e+01	-2.188993921170829253e+02	5.865879209049013276e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.403697787055767421e+00	7.931440145089850624e+00	1.556129606505736174e+00	5.990631182264864130e+00	1.004590976885863540e+01	4.249256654027227853e+01	3.541405911954701224e+00	-3.696280520462912023e+01	-6.359182007951712876e+02	2.503608837891639993e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.407560034935238402e-01	4.243971355473845186e+00	8.176058583668834867e-01	5.688456138244011306e+00	2.010425425165209390e+00	1.789361439324618175e+01	5.285344960448364660e+00	-1.890294915552436805e+01	-1.023354404466594758e+02	-2.371205842565338173e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.930152469728600551e+00	6.959839221022241063e+00	2.936954861080877333e+00	1.570606077764980402e+00	5.233388912401826687e+00	4.317753794938128387e+00	6.480947979167915207e+00	-1.659275253841669340e+01	-1.848465771601530889e+02	3.251004935362075088e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.489070628416142128e+00	9.466384406493382642e+00	9.983552411239120516e-01	8.660882457252055744e+00	7.713597922809825924e+00	8.897264871604073733e+01	4.593396528253991029e+00	-6.444108219178599484e+01	-7.340999146539513731e+02	-3.276162271691854500e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.823699201057959129e+00	6.591183732773946424e+00	2.139402147507097229e+00	7.978794305289389044e+00	7.494398056684662635e+00	2.565265093223080939e+01	4.917642573217272606e+00	-2.338087074623180683e+01	-5.306826370463697913e+02	8.034565381994570998e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.997675768704465504e+00	2.877284013255183570e+00	2.320124883598233101e+00	1.562443259866125755e+00	4.436873355064625102e+00	3.193381349417109494e+00	4.256972160953921502e+00	-1.120270168096608643e+01	-9.142525133803999893e+01	5.423174948521168659e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.761637686041364503e+00	1.797284172896266963e+00	9.301483211174270238e+00	7.083380467637112154e+00	3.952504062831742715e+00	1.293288861619091401e+00	6.514649514411253506e+00	1.127505221667687740e+00	-8.427034912483232887e+00	7.473868822584938698e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.421343397654071694e+00	8.737790050253767760e+00	1.263840650313299285e+00	6.028970205611753563e+00	4.719172476109289249e+00	1.860555173546304175e+01	8.595652425780665240e+00	-3.801222010009659158e+01	-3.975154992950722317e+02	5.135822842035911151e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.805583869961505883e+00	9.651314980827607748e-01	4.375074416458744508e+00	1.551326146507908676e+00	3.355688545021784819e+00	2.704431996666335714e+00	3.310759206973822977e+00	-1.411163719412681594e+00	-4.631352805129603922e+01	8.460868651608089763e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.002778627336809336e+01	8.819524388695789696e+00	2.212994331180845542e+00	5.106359496467315573e+00	2.898796413590061238e+00	5.503267572906755944e+00	9.648666172762247584e+00	-2.070218814139690622e+01	-2.844272561714777794e+02	9.306696382657146671e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.084951608556867342e+00	5.487369292557724876e+00	2.726950295037859018e+00	5.011959539161680688e+00	5.126357918207908426e+00	1.171689438857243104e+01	6.866254586750850208e+00	-1.990240088816681663e+01	-2.865704007578090113e+02	7.268610572549773963e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.539758362108679890e+00	9.597961682999169852e+00	1.898613739740248274e+00	2.205776990459296094e+00	3.449811037497036104e+00	2.798382105591817215e+00	8.065972126835003309e+00	-2.605623541934735954e+01	-2.482342315191601188e+02	3.959493624813497803e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.368640905151970344e+00	8.020577743078247224e+00	2.177766087547813090e+00	9.714938187845488571e+00	3.619241650842855762e+00	1.614400528488177144e+01	5.848493387633445728e+00	-1.876961573509509407e+01	-3.895234555187437877e+02	1.555739427622509652e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.562086736512515728e+00	9.901441029408728056e+00	1.353190474700212365e+00	8.681767139016660195e+00	6.591297673338576857e+00	4.641480124511845418e+01	8.409084441899279838e+00	-5.607863622438242857e+01	-8.202644468029623113e+02	6.433103177523761929e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.353714578938195245e+00	4.425601566779182150e+00	4.603467142237641418e+00	6.806945116935340323e+00	9.890754167083677828e+00	1.506567459147115962e+01	1.009257497589620467e+00	-9.795325313307129633e+00	-4.023071918593539067e+02	1.141777746786489871e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.852085849758692948e+00	8.078179723311299298e+00	2.367234180657207532e-01	5.193661616786604540e+00	5.972580319356850964e+00	7.504744636727288309e+01	7.850045368140983193e+00	-1.278530321794917910e+02	-4.276124193478884195e+02	-5.277174965580508825e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.909498926883796077e+00	4.621713190222358492e+00	1.155951519401108296e+00	4.538267242189903961e+00	1.742682694937879750e+00	5.295954785940779175e+00	1.298913711917204505e+00	-8.638561434991020249e+00	-6.283910220485807230e+01	1.753098547079031633e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.225361553587338559e+00	5.366410382668418855e+00	5.098706327690737394e-01	6.642378672887050861e+00	2.158143325397412937e+00	2.242642827208549150e+01	8.469816773716919656e+00	-3.202267735508670654e+01	-9.924699283025033480e+01	-3.475806854740642216e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.734807816977770756e+00	6.650958113467165589e+00	1.021104242253291883e+00	6.230256435816781568e+00	9.747012768011412476e+00	4.841336632366576964e+01	9.640342137130302191e+00	-8.246341294428604840e+01	-6.944931808353387623e+02	-4.709345249205276751e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.883832476390662869e+00	8.743164890732028738e+00	9.987518265223510605e-01	1.776596802163308286e+00	3.858128858544530804e+00	9.283978377543046889e+00	3.486731502663929394e+00	-2.872037472108376832e+01	-1.432033948147526985e+02	7.665443990043723232e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.946680430759750724e+00	9.856048409609261540e+00	7.185423379140307709e-01	5.606650776859052776e+00	1.585697494385245543e+00	1.352783575296655805e+01	2.933628948026099970e+00	-2.302414573515124374e+01	-1.710537527789786338e+02	2.331676258724309037e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.207267636452824533e+00	8.050992140473386627e+00	2.208011947662989805e+00	8.297481583988986387e+00	6.870231132624422976e+00	2.401324380101206657e+01	8.167198211867779278e+00	-3.151366899039086888e+01	-6.172807111509210927e+02	1.137728789108011824e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.029739711289505699e+00	4.724808061359223821e+00	1.779756004375398160e+00	5.130840353734751780e+00	6.985473595360250698e+00	2.006940671312302271e+01	3.466283186061105859e+00	-1.924637867539560077e+01	-2.778890989903514992e+02	2.245572787107127510e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.837594915788289818e+00	4.908974655214882077e+00	1.352859759909389892e+00	1.602063971173252277e+00	6.608209904857839767e+00	6.596661753709009091e+00	8.468875413100542815e+00	-3.944141662363094269e+01	-2.590660176945632998e+02	4.221491193579557155e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.028643502492572637e+00	7.405514773871189504e+00	1.814125616967243282e+00	7.855775312018453249e+00	3.278114666587221393e+00	1.735588104774937790e+01	1.824348463651826346e+00	-1.770143323438133720e+01	-2.948049796151212831e+02	7.811767702455807694e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.451369915434935098e+00	2.981016588218601271e+00	1.553320626803827542e+00	3.050396569246624168e+00	1.475592370328454805e+00	3.254583408618796359e+00	2.154397462636612026e+00	-6.335538150158613213e+00	-6.565389305502614548e+01	1.097580078995430242e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.462406991977054815e+00	1.790010053623031894e+00	8.318504036400272028e+00	3.425200877575314440e+00	1.017129933431206368e+01	3.620859842922035998e+00	9.740952572665783293e+00	-4.476591718484007387e+00	-2.017976180129448096e+02	4.961421534195105920e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605809947961849282e+00	4.034403728075130147e+00	9.338207698803683288e-01	2.409731908405297052e+00	2.915726394555861578e+00	9.177971307368048670e+00	6.991208226706958406e+00	-3.218710363682569664e+01	-1.233672211344113521e+02	-2.234025566243730498e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.971277389406395741e+00	3.943190351836512786e+00	5.545965442472524209e+00	3.837268564179566521e+00	6.812563429022849171e+00	5.890737213837732966e+00	8.152800363008884332e+00	-1.304198610748382414e+01	-2.716504072697228480e+02	7.645385084145074472e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.018450012094429979e+00	3.868726424202602043e+00	4.511126397330878390e+00	8.042985147786293254e+00	7.320750245282033219e+00	1.366291857635013507e+01	3.605020256630332653e+00	-8.501606220231906264e+00	-3.730336191280951539e+02	1.082158951837364214e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.556120040140279936e+00	2.802915208189239671e+00	1.805289725586791905e+00	5.632926090071813441e+00	5.902419396251750605e+00	2.014875416129135033e+01	6.978614131682568278e+00	-2.583868238076119539e+01	-2.248536181497982227e+02	1.477053360629277101e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.134967527072890947e+00	1.500532268086776533e+00	1.522821698602625951e+00	2.650979263231212357e+00	3.821321480116800728e+00	6.737730998674933858e+00	5.505744494800572042e+00	-1.115243325115827489e+01	-9.132240788539813536e+01	-9.664091046310796518e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.674096495765693859e+00	1.052221898145978329e+00	1.445344375575916196e+01	8.794297687793966034e+00	3.760810020250067165e+00	1.140110080001048853e+00	6.602828891775850195e+00	2.629863675058207839e+00	7.012486068560099284e+01	1.459687504276319601e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.271294473545915515e+00	9.699690923601565373e+00	1.702983950769155097e+00	9.128600691512628984e+00	5.989620426188956515e+00	3.898858899813130563e+01	6.768946562809293077e+00	-4.481320390587396219e+01	-7.802084705669223013e+02	9.490044653003037922e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.602352105751009503e+00	4.436688197675428214e+00	3.323443335052310044e+00	8.390560152208642819e+00	8.829264586058201303e+00	2.453128311822574759e+01	6.365291136488226087e+00	-2.012816094952577473e+01	-5.842861351724118322e+02	1.047261635282666958e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.997371746117754476e+00	4.729286573331386023e+00	3.642581484491674626e+00	3.051043693547800917e+00	9.363136397987428694e+00	7.583319072698390784e+00	5.024674533734591719e+00	-1.760440070257628165e+01	-2.918416796996115750e+02	4.424455109285012355e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.589367244870714790e+00	6.737456384076528693e+00	5.384945600062009952e-01	5.356723322066908821e+00	2.397034395266605333e+00	1.971640844258721614e+01	3.335230865944175616e+00	-2.673361474682341665e+01	-1.017812258472197158e+02	-6.825998216755468917e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.409371492364607015e+00	2.949831027382475934e+00	2.945982783652291825e+00	9.818465190105333917e+00	2.239232646668883664e+00	8.705281015428584013e+00	8.189728710232010656e+00	-6.077169602437535900e+00	-1.197609201099319876e+02	7.718532879985178852e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.858785273851183195e+00	9.286426817769825703e+00	5.617542956333833049e-01	8.023432236427508357e+00	9.913770322969545745e+00	1.759857552243000782e+02	3.238859730976789031e+00	-8.584669282560408021e+01	-8.289139406668588208e+02	-1.480901637273783820e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.128565295394405865e+00	8.292912165625301313e+00	2.347524764120845653e+00	1.544544766060271357e+00	7.467104629960365614e+00	2.193196646543004391e+00	7.147043908214773644e+00	-3.378806004378817107e+01	-3.079931778795449304e+02	1.891415579989764240e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.779144039224902052e+00	1.711696455804940342e+00	7.292823857528953013e+00	1.833197990019432844e+00	9.155677627836070087e+00	6.350096360034169773e-01	2.985130267420755157e+00	-5.559419680355797588e+00	-1.212911924376241473e+02	2.219157890805309563e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.724578164523550061e+00	4.720825145262819156e+00	1.851179356575986867e+00	5.053889830018134965e+00	2.891887521005653827e+00	8.486800259914273781e+00	6.926800021054900114e+00	-1.412820952016463494e+01	-1.299596630779154225e+02	3.539138834683622292e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.031532803275049925e+00	8.884044750315718275e+00	3.993907856348472007e-01	9.146982462116108437e+00	6.250846747223305577e+00	1.634605322275236006e+02	7.786892764802703759e+00	-1.480179840094172334e+02	-6.755691484379988196e+02	-1.375084497527776364e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.844331752416190628e+00	9.586750494875467155e+00	8.879843923179490117e-01	6.098105729338825221e+00	7.096284953382856031e+00	5.320796313853445980e+01	3.252945552531389950e+00	-4.444925736351341783e+01	-5.068072204688169222e+02	-7.091349405647488169e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.731009133022893387e+00	5.210230976374261580e+00	1.696105882012569177e+00	5.739683726826400267e+00	7.208458810763612057e+00	2.545863985034675636e+01	8.888588437560104305e-01	-1.819905606807767029e+01	-2.729852850676171556e+02	2.060460185261501209e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.865365128721054866e+00	6.508665725508143929e+00	2.422256725453096227e+00	1.924954194519978623e+00	4.554126081703201656e+00	2.326861436820753415e+00	2.205585849634887019e+00	-1.182742124877102619e+01	-1.700529667307582429e+02	2.562917388041734768e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.871882995340960143e+00	2.359107963618999548e+00	5.507758145043260001e+00	6.896237918341401318e+00	9.518558533127822185e-01	5.144792459079438052e-01	6.024369454069276486e+00	1.680191022265663248e-02	-2.846933863611395310e+01	8.888897650143607621e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.505395009035884968e+00	9.482494401877842094e+00	1.758467423514811223e+00	8.472831254140597679e+00	6.644954565160178461e+00	3.024482690235871374e+01	8.637994227161032157e+00	-3.854423935519000111e+01	-7.505042533571057675e+02	1.235517890077247216e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.107682527229674641e+00	2.773911650085259417e+00	3.607058241292357526e+00	4.801157534659960646e+00	3.426113184031696068e+00	5.382873135272334686e+00	1.599378464352357865e+00	-4.544603136518929887e+00	-9.760782113617975142e+01	4.420709774142444104e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.151876261225795783e+00	9.684436704348174274e+00	5.323637444157901522e-01	8.275243065441182821e+00	5.226501184398730793e+00	9.271474586476962543e+01	8.081011618505124616e+00	-9.957864426158367621e+01	-5.019041646513721275e+02	-5.921481076561678236e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.834790983892931493e+00	6.761753774760697056e+00	2.184326175285097982e+00	9.871721877868328221e+00	9.512235650048152635e+00	4.349222166387998101e+01	3.816360545288574713e+00	-2.744865884268543610e+01	-8.331563138662213532e+02	9.839728847601622874e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.870086719353237115e+00	6.284931659467545728e+00	2.575425418421315893e+00	2.536096336804302354e+00	4.540979329270384390e+00	6.343593378263486571e+00	5.163580995655275174e+00	-1.747133701737227085e+01	-2.164012433359191050e+02	4.099256188456209316e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.094246438876740335e+00	5.223182369770306366e+00	2.507408069149879015e+00	5.634089964943451712e+00	8.490932518825877295e+00	2.145403809149943442e+01	9.333717811606344839e+00	-3.653450919592434332e+01	-5.370781003307251922e+02	4.496716286053536749e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.618433432867745658e+00	2.597695066535282926e+00	5.002829772555443810e+00	3.522872142350727209e+00	2.788145492146780757e+00	1.908359110582294349e+00	3.722332533018833711e+00	-3.126849086154788626e+00	-8.453018901108670491e+01	5.579685639583842516e+01
