G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	W	d2	Fc	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	2.749139512691083365e+00	7.041546313886547281e+00	-1.398413318971438501e+00	9.571935417288484516e+00	8.699912597188085073e+00	-4.203962841046842414e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	1.166535292753711772e+01	8.444759930248977753e+00	-2.752544211054035461e+00	7.469183292633433169e+00	1.891142458951462491e+00	-1.398429861172084676e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	1.617879712706227879e+00	7.050237127885593758e+00	-1.767541607698046580e-01	9.366773628967891341e+00	1.799719481307355817e+00	-4.264575523879765129e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	1.053406917299508017e+01	8.420156918770645760e+00	-2.725059246986373029e+00	5.744316845264551219e+00	3.366442978853183554e+00	-1.043854528333799792e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	3.512585828401055821e+00	4.573305763445645766e+00	-3.640849297968321796e+00	3.328362688018109861e+00	8.869392038198922634e+00	-3.701994290914044683e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	3.874456365673437208e+00	2.391543393984375765e+00	-5.453755016363064811e+00	1.473977853402881122e+00	2.166167655022605221e+00	-1.079163381803014055e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	1.348867478781007812e+01	7.640102468101190425e+00	-6.210349556040389629e+00	7.531193288603407865e+00	7.482093781785086328e+00	-3.899186413634289750e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	1.376554916766869141e+00	4.246713033608977561e+00	-1.077574001054023123e+00	2.087567556511475964e+00	1.916605413864137519e+00	-6.881217864031818898e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	6.491593523088885931e+00	7.043367334742716146e+00	-1.284106630968270935e+00	3.723720997815960665e+00	6.602346153672079332e+00	3.197372966501020031e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	1.989435185784352855e+00	3.440716910094059777e+00	-1.385027625526645600e+00	5.793158156012233384e+00	4.210254281133550158e+00	-1.977053941454532904e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	2.372123421294030532e+00	1.728956064994802366e+00	-5.317115502291383855e+00	6.078014030140774793e+00	8.111681064284612219e+00	-9.958043258421275823e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	1.856304565574189658e+00	9.937117134576810784e+00	-1.861056585617020809e-01	6.411605426316628886e+00	3.107370892695584086e+00	2.731366875641060687e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	5.240483941258520240e+00	2.402058830478068341e+00	-3.802871279188509757e+00	2.499085430861672563e+00	6.757115784377589307e+00	9.806149732057411939e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	6.961210475860895031e+00	9.888106207463765784e+00	-1.226895459439599323e+00	4.408908972636496060e+00	3.122065383972369101e+00	-8.654709243208031921e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.027532113066676800e+00	9.788450731145276862e+00	-2.244049956375504529e+00	6.557621305002926171e+00	7.420088467495136619e+00	-2.874039411399668253e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	7.815670994403449257e+00	8.136398900521959021e+00	-4.707320169495428530e+00	9.731691903530190757e+00	8.867243028705280139e+00	-1.288573515866861285e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	3.797126599218955345e+00	6.940305822170813599e+00	-4.377650960381140322e-01	7.546295205537539630e+00	2.133023430978164381e+00	2.681121999847421762e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	8.644900660803376269e+00	6.192013647000726984e+00	-3.941600392148530307e+00	9.295230886298476491e+00	8.797088704213098964e+00	-5.896487062495768328e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	6.228537972691011726e-01	8.796406585288444546e+00	-9.154029961128408444e-02	7.859952775697394145e+00	6.332543131418612248e+00	-7.832233710773375890e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	8.785120254620091274e+00	3.603507214768711275e+00	-1.186850875826092100e+01	6.325410428947307651e+00	2.140166684426012544e+00	-6.442830221460152273e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	4.588889951717248783e-01	5.208571788568085559e+00	-8.904539526650039061e-02	2.722056766398448069e+00	4.851369283763287577e+00	3.803073994267192575e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	2.092480056872355831e+01	6.581937217897253944e+00	-7.379708891624635392e+00	6.992209219575834744e+00	2.450491868554423025e+00	-3.389567343508118391e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	2.907632550429857243e+00	4.698326188971480022e+00	-2.364000548936780799e+00	6.609935755449266814e+00	7.303407959279964778e+00	-3.285093400151583154e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	6.804284011387878195e+00	4.850709451843222553e+00	-5.163978784981400061e+00	6.420943826476670502e+00	7.830740153843390061e+00	-4.592589189278476169e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	1.136725057419713991e+01	3.972766615618038788e+00	-6.878858225220474409e+00	5.405783616930071922e+00	1.941909992211129810e+00	-4.733876142509594764e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	3.184697197298334892e+00	6.077258310940731434e+00	-1.065455231934607561e+00	5.757451833661663798e+00	5.553232013323755822e+00	2.739935538281545178e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	4.604182477087655379e+00	8.667698561999294782e+00	-1.210148104275827974e+00	4.003932709869463480e+00	8.327919097462588738e+00	-3.233406622552796250e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	5.186070703129753490e+00	2.805904486600510506e+00	-3.113032666541782678e+00	5.671428725675034421e+00	9.421882230571021921e+00	2.530821569824774642e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	5.397941730824910245e+00	9.416919183947868532e+00	-8.168164624422569187e-01	2.780929067331188609e+00	5.624922375560278631e+00	-2.114194671450192686e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.957851697300402094e+00	7.205364292365483259e+00	-2.954502308970695434e+00	8.244649581003669070e+00	9.547832039839665441e+00	-5.780354252666762704e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	1.298065443868212832e+01	8.406846962336000928e+00	-2.630223103890500624e+00	2.662819847391514561e+00	5.817911399475102385e+00	-9.056931758432130053e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	3.411659238510939218e+00	6.014591043082076816e+00	-1.023964262297808903e+00	1.762103334889478568e+00	4.536361253390513326e+00	-3.181940794196222200e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	5.095438291187186941e+00	8.005583750498608708e+00	-2.191512765277602970e+00	4.920343157609799789e+00	8.632228194737187721e+00	-3.635087748017113540e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.286203339953501867e+01	1.142961544200111978e+00	-5.455662425307403396e+01	6.926232517914479914e+00	5.430926793550450604e+00	-4.464170016800436258e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	2.235613335320593364e+00	8.358841280391510864e+00	-8.635888864623540995e-01	4.941200619514050985e+00	5.247553446472061012e+00	-1.599675905513084118e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	9.738555502826358179e-01	1.363494327164887832e+00	-6.180555824346762872e-01	3.481686853159473127e+00	5.407638581894189223e+00	2.470607831863645742e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	3.477008583626609584e-01	9.003157587828010122e+00	-3.585615145111321900e-02	6.027704742084550205e+00	8.621633706769811667e+00	1.559950314805526261e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	6.350671135222238917e+00	9.930023606756614996e+00	-3.059593836907397169e+00	4.116919365309852807e+00	8.486686821357034560e+00	-3.761493348321702967e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	1.058320068462733410e+01	3.645591650555777274e+00	-5.343090850830290783e+00	9.404363165326172336e+00	4.640775468649542823e+00	-3.971796207726147721e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	1.127062307289806720e+00	2.890255994047201682e+00	-3.515041554225149523e-01	9.303538664613583364e+00	4.002403496203687183e+00	-1.243694383078316967e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	6.538953496655331321e+00	7.890387211301829851e+00	-2.644679103597517233e+00	5.514508440414348733e+00	5.417344995515047223e+00	-2.643108777193911862e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	5.422063889831269634e+00	3.275773902008760619e+00	-5.477396982645051260e+00	3.944690808398889192e+00	6.148071873528437870e+00	-3.779981822795155466e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	1.644722247079343092e+01	8.784131712724347452e+00	-6.392572298806801001e+00	7.636101443568051650e+00	3.145335219398504467e+00	-4.392890346199351370e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	2.471493269290055750e+00	1.940842262731721224e+00	-2.192552099694786261e+00	1.328269748212488111e+00	8.140537592142498724e+00	-1.597088501135848162e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	9.049018092447149719e-01	2.130943195733935536e+00	-2.466630738013304291e-01	5.272390789215215534e+00	5.362197620106037732e+00	1.792847719092888070e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	2.392612769314759547e+01	9.800284798870949388e+00	-1.180405064265073456e+01	4.035758553306371788e+00	4.013751174444453618e+00	-3.882167306463467327e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	2.201617477522879174e+00	7.059963212307810210e+00	-5.022181935601656155e-01	9.280986790918172247e+00	1.965306799881080035e+00	-5.768997581959441234e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	1.761355872021348290e+01	8.615082229899607924e+00	-7.234066566222130845e+00	1.108356217054775827e+00	3.152440439344251111e+00	-2.135742831252444418e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	7.494079069168223306e+00	3.923464372130955446e+00	-7.037766749619842166e+00	5.983123403001408214e+00	9.540226846514896053e+00	-1.538450421943057904e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	3.193534169601393469e+00	7.090105775279691436e+00	-1.465941250744727808e+00	7.667456315727751104e+00	3.748223647354433918e+00	-3.587167007227154158e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	1.393279200962716180e+00	6.350348217859655087e+00	-4.253028912976701825e-01	5.356347777558467804e+00	2.515902035110027857e+00	-6.080843098137847846e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	3.228850010123751169e+00	6.426335586905604025e+00	-8.683859076109680109e-01	1.771399925291869515e+00	5.147169498553102684e+00	9.041456795728957729e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	5.273353385762818313e+00	7.141270533757560379e+00	-2.348288740249144357e+00	9.745772066513426424e+00	3.758781920190827019e+00	-1.481528810505583849e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	7.524225059512445135e+00	6.176212117603005147e+00	-5.364398598987435207e+00	5.669811879894406381e+00	1.324681524910497288e+00	-1.010478776205726170e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	2.401794348148159486e+01	4.861119064955926383e+00	-2.349393583270333252e+01	6.523161799871501465e+00	3.899765218755016249e+00	-1.237645496280614132e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	6.515111873609044091e-01	3.487854267704158406e+00	-1.721550993085394499e-01	3.145779304866817672e+00	5.903680972379844683e+00	-5.505433770170179741e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	1.026137924470708285e+00	7.919062565263432774e+00	-1.549112308023086748e-01	5.359533059390452436e+00	5.965623043525555502e+00	5.119336988601368148e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	2.439013837165876275e+00	3.039175958528621990e+00	-3.816259110515736630e+00	4.857975069732018980e+00	4.206367697446640186e+00	-1.525010197683673496e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	5.374013295801130141e+01	7.233909831347768105e+00	-2.836168225362824913e+01	1.674172379344781803e+00	5.026633269078810251e+00	-3.749666297050454844e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.726650218459691644e+01	3.104812911879717863e+00	-5.376226724035947058e+01	1.959577808488451645e+00	9.693650511495025768e+00	1.594569012408364017e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	2.174671565869896295e+00	6.629541068264548365e+00	-4.660407276743880334e-01	8.541551982736018900e+00	4.403571100953041828e+00	-3.231316152320759727e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	1.074078431069940276e+00	7.725659026757013770e+00	-4.389673559979320183e-01	3.160806306520854037e+00	3.325744749014553747e+00	-1.510585630789617007e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	4.732161644071593898e+00	2.974900365662671131e+00	-5.858605997591731729e+00	2.761494010369579755e+00	3.186358209647034645e+00	-8.343096454567200837e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	5.111619492455048430e+00	1.535867239531461204e+00	-1.179724158562183156e+01	5.543528430174842647e+00	5.120184125609817727e+00	-2.627484998027894036e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	1.814201332034596703e+01	2.174102504748530951e+00	-1.946239913730479287e+01	7.916712300713359518e+00	7.845564294701678598e+00	-1.377349679551376482e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	1.107236835839038758e+00	6.447513056832057110e+00	-9.727451091973673969e-02	1.555615711587070127e+00	2.861224731694231416e+00	2.455806450591705214e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.987181138292628546e+00	9.920185773771438065e+00	8.400616228756286219e+00	6.249654346631466240e+00	6.688493760170430846e+00	8.646013986098759929e+00	-2.417459359057407386e+00	6.195980470403386953e+00	7.388608612987241031e+00	-2.998819858208398159e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.251128196262119019e+00	3.075578677801896532e+00	4.419742337087653183e+00	3.284073062869171000e+00	3.901382662667010948e+00	1.394874207055764037e+00	-4.544700040257825258e+00	2.074897439066720306e+00	1.194676771983023134e+00	-8.582635932733545303e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.069469426586887373e+00	9.480081344626841044e+00	7.975550097677406747e+00	5.044593919128737447e+00	1.293709390631482714e+00	7.609878659284445845e+00	-4.415492644350581530e-01	1.329747494738316105e+00	4.774201654301554854e+00	-2.147409615213850742e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.417154099456191751e+00	6.847864602529770472e+00	9.676769906526967446e+00	9.627714953966837186e+00	7.374859272730447834e+00	4.071273040902875451e+00	-8.704918880737176679e+00	1.479058368553774816e+00	7.989088960856251198e+00	-6.332803507505040130e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.851929315166480627e+00	6.465251978049079362e+00	2.831825260896879026e+00	4.577735932855288681e+00	1.270277988248639467e+01	5.312935653333725305e+00	-5.507744296167856213e+00	8.496224526475266714e+00	4.046112640067903499e+00	-8.565843659762824913e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.051698805501230183e+00	5.615327920348490487e+00	5.709697058661463487e+00	8.554052838804572900e+00	9.073805723700342440e+00	9.356076051414698114e+00	-4.151395197635862289e+00	2.063453443505010476e+00	6.066262540526205171e+00	-3.268746643068744362e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942274208095397192e+00	3.079820954762368057e+00	3.585541724852495005e+00	2.694380539218872439e+00	5.974211959402560446e+00	3.986636075891580866e+00	-2.015659295709282706e+00	1.407561388354763521e+00	2.845188463832427406e+00	-7.796275865868662436e+01
