G	c	dx1dt	d2x1dt2	m1	Fc	d2	d1	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	1.339574344544835816e+00	8.506547008396248444e+00	6.928256988373456160e+00	2.327571130429217305e+02	6.632721978632038606e+00	2.267745735450705880e+01	4.191660025271207957e+00	1.787938334072544100e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.415622338903833821e+00	1.320364643440582242e+00	2.791053904466753721e+00	1.643871242842680402e+01	2.806738240006683149e+00	3.330573022641209135e+00	7.064670802914041481e+00	6.901628258041122344e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.490759988749586817e+00	6.379309900275153211e+00	6.052459765507231637e+00	1.546746323527229947e+02	4.913806691924012426e+00	7.779887340251751660e+00	3.516962825349303046e+00	5.367112788303224358e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.549562420349292813e+00	3.133859556134130919e+00	5.189832525610369451e+00	6.485973055981671109e+01	7.762062893194614510e+00	2.089189103018665250e+01	1.722974973943116161e+00	1.093505775803877145e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.465542505967286857e+00	2.129089075329598568e+00	9.729781765870923138e+00	8.088954721989713903e+01	1.915700911039165621e+00	2.180673503529235280e+00	9.940325420541698875e+00	2.215697978752760378e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.701701374745368867e+00	1.736306176082178521e+00	6.525362844146257224e+00	4.266288399666815678e+01	3.543359388280841404e+00	4.004829939935127037e+00	2.515738247671913896e+00	2.993669696263553615e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.199219151235105585e+00	7.202668328922016805e+00	4.163947676192259806e+00	1.209481162953398012e+02	3.489095841403292209e+00	3.958994269366589158e+00	9.831100935839703681e+00	1.036759075289919529e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.760827872935649463e+00	4.088069698321049827e+00	2.009453497123091736e+00	3.154151781195144721e+01	4.795751797477223022e+00	6.629914293010014781e+00	9.860405350485006437e+00	2.719992459290249354e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.000120816482019670e+00	7.474028684027510749e+00	2.374005119830470356e+00	7.171510271494074118e+01	9.884613636545278581e+00	2.101230523219122759e+01	8.202691995474788555e+00	3.910837515270647602e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.086148220277931564e+00	1.516919958916351341e+00	3.100464741364442833e+00	1.775919899015643111e+01	1.499095802690450174e+00	1.873571608235361730e+00	6.981340880392030712e+00	1.329967462337726580e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.945973863249450098e+00	3.833623904276064032e+00	3.227246962134669328e+00	4.962815778773904896e+01	5.645746453163444478e+00	7.121123838222287006e+00	6.270624282468949318e+00	2.165296464015868505e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.961766800564285429e+00	5.805114280358741219e+00	8.677777835407823659e+00	2.009575359427708179e+02	2.679644628839011222e+00	4.766335088356473015e+00	8.810196682224933795e+00	1.815549020035420735e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.440304642114829115e+00	8.160491775058256181e+00	6.047114515529107948e+00	1.999433916006678373e+02	9.716787929770717369e+00	1.182426114360944602e+01	3.573203824062846312e+00	8.017560183746657021e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.344282528167360047e+00	3.914086406233076687e+00	5.734094751134086287e+00	8.632614756389195065e+01	1.982179144518923186e+00	8.469315812663301912e+00	5.268751746934140279e+00	4.084278638319966959e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.222886841831575921e+00	6.527176329194118054e+00	1.996777054854938172e+00	5.394974321309555876e+01	4.680006876206177502e+00	5.212063827371669511e+00	6.636215045096440335e+00	5.761659293664389558e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.333206994121367117e+00	8.927719969671370492e+00	8.747349578138670978e+00	3.151825285747919452e+02	7.594890821249347113e+00	1.093850282195511703e+01	4.760920152380172077e+00	7.206121419310914655e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.010830244193374305e+00	6.461558483874990877e+00	7.566498871278432681e+00	1.977037063587415844e+02	7.274826183197812490e+00	8.629550985501232674e+00	4.849802095239728494e+00	1.986043936195451387e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.943200018282492003e+00	3.070898482814370389e+00	1.557276999637154713e+00	2.098256856255127190e+01	4.819418202750572533e+00	6.540412828031664461e+00	3.933551267958550035e+00	1.191497088558367556e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.773287410361776395e+00	1.244929161434840781e+00	7.297110762706148002e+00	3.556437209367955177e+01	4.108815185108188217e+00	4.881291205313408987e+00	6.088509752287676768e+00	3.408650749594079876e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.892112062815600737e+00	8.817411005743176489e+00	5.820534283999920788e+00	2.097911254095122047e+02	4.511186715208353348e+00	5.639607408683820822e+00	8.706493528184383379e+00	4.693080604192122252e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.585151868632483918e+00	1.158615474912488397e+00	1.670888204431765445e+00	9.400144542564191852e+00	3.412967002300142827e+00	5.523983533863312978e+00	2.869551308338246898e+00	7.473472025839856814e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.704279480408702696e+00	8.944645895165658445e+00	5.157577447464018583e+00	1.821344632414614466e+02	2.873140907915202380e+00	3.060826777895450324e+00	9.386493115206144822e+00	1.442916044712366919e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.924941776738197774e+00	5.632211415754783346e+00	5.284639907075744603e+00	1.238533425805179746e+02	5.327882390323273931e+00	6.143895617864813197e+00	7.218967077352587580e+00	4.664349409002245928e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.479918793863726378e+00	9.520418399820732347e+00	2.475522117124334898e+00	9.383682844135218204e+01	3.401032904761026376e+00	3.767165297580433947e+00	8.338170437587443473e+00	1.039479590730745251e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.989516305995222112e+00	8.158769514541956980e+00	9.545423100806873506e+00	3.104289469351607522e+02	3.612619105119909690e+00	4.045104782390259501e+00	6.059365948982357253e+00	6.740122093057575370e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.377158434941517129e+00	9.977061664115399964e+00	8.672784801412413813e+00	3.468772065095387234e+02	6.975243302623748143e+00	8.290129496146041888e+00	7.972983890100686644e+00	3.129396428751726855e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.342224029926660123e+00	4.127068296172848427e+00	6.999911816664648789e+00	1.183540185094322510e+02	9.701527331846543589e+00	1.108020277486852301e+01	1.188576030342241241e+00	4.898881692701071433e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.790982548233106986e+00	7.990527868304901915e+00	5.171202193165096439e+00	1.620808242243059283e+02	6.468175556022820238e+00	1.457746691131092298e+01	8.302821798421499366e+00	5.269053545824582407e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.712628331993196973e+00	4.548896969017167891e+00	4.711806061744113983e+00	8.672538342552134338e+01	1.723411609681342771e+00	2.679160001923763357e+00	1.417430417087850003e+00	7.062640723115378716e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.470630166736072830e+00	5.319533492526613117e+00	6.846379395835919368e+00	1.457464262374609234e+02	1.727852724936738804e+00	5.777508961776621987e+00	9.026750585134415417e+00	1.099783653245493431e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.826276725596102768e+00	6.676891403670053293e+00	5.897245261521138815e+00	1.570780935481252527e+02	9.564936944506465366e+00	1.284526175044842056e+01	9.885104583382803511e+00	1.505025281419723582e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.480354328755010052e+00	8.773471436942605450e+00	1.683890463264621662e+00	5.540142406928664087e+01	3.626229504780914326e+00	4.849071719901568933e+00	3.684264981902282798e+00	1.724362030625503417e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.439886520813494997e+00	9.805575852069152276e+00	5.657211167949682817e+00	2.224555216242510767e+02	1.803566054477223624e+00	2.573338637319450228e+00	2.860710316207444759e+00	1.913211360560065577e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.459498605747148403e+00	7.906217317398658295e+00	8.394605459464303365e+00	2.604951188453127884e+02	6.409961225277149843e+00	7.168350699343958077e+00	7.929098142394772175e+00	4.664415745937561475e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.220548944251515167e+00	4.710574483171015459e+00	5.105718327542810187e+00	9.668705355218449427e+01	6.711279303860611556e+00	8.526251340026552938e+00	3.262306360739565925e+00	8.427121995562337764e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.561449479184556566e+00	4.746840379511685803e+00	1.462917640598705438e+00	2.966110139525050471e+01	6.810341580642046644e+00	9.586730820362975081e+00	8.696316909678980522e+00	1.643314369001845909e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.882348389996988836e+00	7.618777305154310397e+00	8.002948447233737994e+00	2.461891954012810970e+02	3.450184415730752185e+00	4.126401645805525042e+00	1.872071629189311581e+00	1.423052379263181511e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.248397568544198588e+00	3.185131531179470343e+00	2.767572582245732882e+00	3.386196684496550091e+01	1.118237232702894879e+00	1.973380432918145910e+00	2.110152305050481125e+00	1.216750952707895239e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.197712835297785716e+00	1.975201096301429260e+00	3.432604526567109460e+00	2.594467114276238462e+01	9.691118418488844810e+00	1.111920047627490682e+01	9.886888543339654944e+00	3.663139006980013601e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.637858665332648345e+00	4.251593948809259338e+00	2.453532265621830799e+00	4.121217424805215757e+01	3.340071525289987076e+00	8.075791344905390190e+00	7.113634904087120958e+00	6.789893509461299992e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.924606708063304694e+00	3.529644100578134047e+00	4.077911605370010406e+00	5.888220967446324750e+01	7.125610616815085230e+00	7.869682563458615832e+00	8.710435905147893010e+00	5.396545104972195084e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.915210801047551925e+00	3.597126694825134141e+00	7.742109418647806329e+00	1.157044664981775384e+02	7.292472640158037755e+00	8.417079289490368765e+00	4.009037048724627184e+00	1.839683525761032890e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.834270998772220995e+00	3.209635355135235901e+00	5.616303850909553752e+00	7.183809314602507357e+01	6.459076527718726979e+00	1.008729253246154833e+01	7.059226152262470855e+00	9.401970133441077682e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.050727339035253394e+00	1.342235474611409574e+00	2.825089871046528867e+00	1.669894813293695179e+01	3.884170527605022460e+00	8.062294769262990712e+01	6.337909668944728736e+00	-6.480989810791148997e-03
1.000000000000000000e+00	1.000000000000000000e+00	8.310940939280261119e+00	1.087937333347399838e+00	8.896950651471053462e+00	4.249874730798346434e+01	3.447546671100059967e+00	4.012480367030888395e+00	6.405948876785765300e+00	6.873482169783631690e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.395186199270193050e+00	9.792588336031712970e+00	8.967206353652777295e+00	3.518579331622217410e+02	6.316823511235996058e+00	7.278635498196091014e+00	7.106215307165391515e+00	3.572152350974379775e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.521692455907429853e+00	4.909767879571068860e+00	8.860095801659801040e+00	1.711560026552608349e+02	8.750527729561309087e+00	1.017940752467894150e+01	6.077927302543915999e+00	2.266953694758708338e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.975973612144749758e+00	4.439952518279727478e+00	3.126178422202507523e+00	5.494402490978631448e+01	9.558686305509313641e+00	1.090770089257335584e+01	4.860758019482724457e+00	1.748273198189331579e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.677915264959898511e+00	7.102711272294299327e+00	5.053792865723022665e+00	1.438171962549486977e+02	2.006983401835735314e+00	4.897920482138086840e+00	3.413280161850249073e+00	6.316024587278077362e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.193916625302797740e+00	2.955428350833388951e+00	9.847289367392155768e+00	1.178152772754525159e+02	2.394424084503369077e+00	3.214016501174480567e+00	7.915370655415313372e+00	5.307661122967050282e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.071432889581335868e+00	9.606002250296965528e+00	7.897608297983635062e+00	3.037731557784898655e+02	9.636624359112550664e+00	1.861949352663368984e+01	3.151696803746104614e+00	1.721061915284939625e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.797513954806765568e+00	8.067117605724540397e+00	1.195476570881083056e+00	4.182931027116008948e+01	7.673431521548165435e+00	8.654244471439549002e+00	7.203444997955821272e+00	3.675419611216661053e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.672331677569586894e+00	1.935102382497474460e+00	1.643597486669144958e+00	1.004405787971836439e+01	8.933763875600059023e+00	1.060645531598862057e+01	3.110604638615361406e+00	9.881322388221793762e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.030373081511856803e+00	4.765668289062008789e+00	5.074437493195145699e+00	9.912097457542935786e+01	2.779536479212063593e+00	3.726337928262087207e+00	6.677356195239418923e+00	3.467635806167974621e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.598614417939782539e+00	8.971133510278185952e+00	9.272286761343606187e+00	3.258141555262947122e+02	6.235498692582816638e+00	1.730827187925672916e+01	7.738971720650337005e+00	3.541994933044547156e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.737812193690962737e+00	9.547384947427875801e+00	5.829377234077141701e+00	2.224129825962379243e+02	7.328413965349497516e+00	9.899512209061054335e+00	2.984356461342051237e+00	5.736816766046233251e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.059174993442097090e+00	5.204585978808630387e+00	5.437657336677294673e+00	1.150506852477502377e+02	7.094547633543714760e+00	9.542193523577001457e+00	1.519749838237407502e+00	3.237622501491493332e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.490487563764547829e+00	6.488048389861091003e+00	1.990110230229942934e+00	5.057709475769360807e+01	4.763971253137457396e+00	5.356005083307061376e+00	2.166133417499628067e+00	1.533213723877522083e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.789394296024754638e+00	2.521773180368257705e+00	6.993029424316336673e+00	6.988289388281877734e+01	1.217930992864732609e+00	1.379487483503412548e+00	6.401681436992054941e+00	1.627426299009747623e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.008257092750278971e+00	9.948895226877827014e+00	8.460640218867258255e+00	3.321004433141586674e+02	6.280604778937067145e+00	7.035969083228626353e+00	8.691101290871069196e+00	5.596140318382130552e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.186386116937159230e+00	3.053191456360163425e+00	4.451490591386809470e+00	5.253358285379644599e+01	3.214090360853807837e+00	4.084803489603588744e+00	1.310113246727222958e+00	9.932093435154003558e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.069620659122954009e+00	9.493839660179746787e+00	8.040519474563362579e+00	3.034558098345976305e+02	5.015898488718164572e+00	9.744623543584461700e+00	7.660256005884854780e+00	7.897755801288879329e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.414940740465834956e+00	6.915591848286196885e+00	9.585510875183739898e+00	2.672727603966613401e+02	9.686203678657120619e+00	1.097182494184679236e+01	3.995409090266129670e+00	1.284190936187109555e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.917727610568095820e+00	6.584785566594979933e+00	2.805084465895925305e+00	7.210578502272417722e+01	4.560836972686276525e+00	5.264701213037796812e+00	5.359188046730501753e+00	3.976161631344633296e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.012888190089385354e+00	5.661726495941095116e+00	5.659655044394360068e+00	1.297383868166559751e+02	8.618960204912541556e+00	1.025814259984975330e+01	9.340463693675149059e+00	2.768289602997129784e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.924527346894842950e+00	3.179656532535791058e+00	3.651861903300102075e+00	4.415459501539998399e+01	2.722557542158857924e+00	3.107427320149417582e+00	3.920644294322666479e+00	5.164127542067189935e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.317725064990252548e+00	2.553739222402467757e+00	8.114515450081778880e+00	8.259395099229462289e+01	7.054944163269335711e+00	8.585399972594396800e+00	5.219586505400910070e+00	1.643878186932853591e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.798486182432538882e+00	3.023422682838889486e+00	6.245020694119378213e+00	7.259393449641829932e+01	9.755015611191348412e+00	1.176677775844843765e+01	1.173731213776576299e+00	2.716647272504307820e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.789932121155833222e+00	2.752408284959261042e+00	6.740829913090220948e+00	7.190884124494351681e+01	1.911936136930447061e+00	2.471610415502901059e+00	1.710526564263151750e+00	1.776951236443635063e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.246465566061550900e+00	7.966395840679241225e+00	8.133613855823080385e+00	2.618313949493736459e+02	1.085145835792486801e+00	5.748660994584541051e+00	3.366575601170856302e+00	3.949094913275931207e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.965534334925621573e+00	4.124113195777477259e+00	4.531324462989153368e+00	7.415553598556077475e+01	4.958140337024689259e+00	9.966235686590561471e+00	1.126202808033316183e+00	7.925128891376513607e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.277558554874376862e+00	1.617266438626213443e+00	9.307250724384713791e+00	5.408112373751966118e+01	1.785681156621503840e+00	8.290631538338574913e+00	6.610445738087099343e+00	4.891498370507071924e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.771525932932124014e+00	9.667677401970525608e+00	5.754440360425413736e+00	2.243953487673594509e+02	7.721231887621078371e+00	9.085448577524354974e+00	4.907982051137772750e+00	1.787589019784845412e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.919657718217045339e+00	8.879463807520679097e+00	2.428488164315051545e+00	8.697208422356025892e+01	9.233364414410928589e+00	1.245312764429371022e+01	5.921123671159175927e+00	9.124212744542404829e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.590747834482201029e+00	9.434774544718930400e+00	7.219882857051703517e+00	2.716250643457911451e+02	4.942062017394181161e+00	5.890718847050953499e+00	2.470390880263559463e+00	1.192396518979383480e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.203553116373699439e+00	1.002074820212213879e+01	8.122016804252057298e+00	3.234623592037955859e+02	3.279226194763229074e+00	3.778642924356592658e+00	3.625321383238869988e+00	4.509054429308675616e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.261430686176474580e+00	2.589096762184842859e+00	3.848306188312205389e+00	3.976022933237459966e+01	4.838359004314489731e+00	7.043456833131129358e+00	6.924123127324487648e+00	1.625654956944357243e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.748518254630904600e+00	4.563635209526165859e+00	8.671386149317314107e+00	1.604555961545776483e+02	7.547514623928693211e+00	9.559435711371955691e+00	9.678684660947570961e+00	2.437332030798177840e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.774905785223540811e+00	7.799750478766757311e+00	9.102256756022681472e+00	2.870165128917001880e+02	9.993151655732425143e-01	1.277570815082744948e+00	1.433556347061729630e+00	4.588928927671792835e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.117386949545891017e+00	7.279870814975414994e+00	3.507947406094409804e+00	1.013202603895454104e+02	6.374646686158005338e+00	9.314066559362190745e+00	9.023205208057396121e+00	1.444432395816257042e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.752922873950433003e+00	2.472950281533817130e+00	9.805049793900932897e+00	9.513493147130287753e+01	6.511184294950074225e+00	1.582126960142820593e+01	6.188147030358314815e+00	3.242561827481565961e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.666353327731902478e+00	8.355769925155604128e+00	2.221642064632332936e+00	7.444330268207133372e+01	6.655420552622244301e+00	9.542407153670088960e+00	6.149340388840002447e+00	1.173003911140050093e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.415262347695397604e+00	3.140516468999513755e+00	2.766289777676502304e+00	3.376470352465413072e+01	3.152191769882587646e+00	5.320935597047878218e+00	5.525631761050113333e+00	1.272630546310430599e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.358167917105594924e+00	2.964404618825888793e+00	2.653721739163873661e+00	3.180035761669373429e+01	7.446997895601477069e+00	8.370293505608765727e+00	1.649475904229038781e+00	9.276637250933579271e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.286044113337707628e+00	5.831674938984638956e+00	9.098015305781469664e+00	2.095216519096152297e+02	1.793686270211542144e+00	2.248126322245028952e+00	1.872357171527909259e+00	3.675314514217821404e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.626439602907201021e+00	6.315705575292150264e+00	6.971818231571849545e+00	1.740791216847285057e+02	2.794517315501526156e+00	3.354736217418435196e+00	6.387032018700528724e+00	6.523851706836848230e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.929467319644798451e+00	6.160407755884230951e+00	2.328855882862027382e+00	5.638146373039923986e+01	8.937293640411020590e+00	1.000451397648922836e+01	3.999893333059167055e+00	1.805681085204861480e+00
