G	c	dx1dt	d2x1dt2	dx2dt	Fc	Fg	d1	m1	W	d2
1.000000000000000000e+00	1.000000000000000000e+00	6.506942921925472412e+00	7.276096227761309265e+00	9.670742549086599027e+00	3.574525562028943337e+00	4.643601166786947232e+01	1.729803550743445939e+01	4.705485951704938330e+00	3.432392640039239051e+00	1.804578417211532440e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.259605947882365573e+00	3.677860349058638789e+00	6.033918558185230374e+00	4.893049740898617550e+00	2.212315366898927493e+01	7.409976314776374196e+00	3.163506919673173989e+00	2.294856224900905239e+00	2.152622087552324359e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.626009930211931298e+00	9.315918067095587674e+00	9.438956217445598540e+00	7.170050974635021390e+00	5.200435022478197311e+01	7.355621823416575111e+00	7.060110592562381271e+00	5.104840012045650077e+00	5.758325641238697301e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.299221883972791147e+00	9.738212911633668867e+00	1.471016093594487151e+00	3.995014984013605552e+00	3.428341312507824057e+01	1.274503075475777791e+00	8.437311785059446123e+00	-3.174477168822197548e+00	-4.720817131634193515e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.106313683398806980e+00	9.493172019666747730e+00	4.773839480684279657e+00	1.506139490316519947e+00	1.546849838467937843e+01	5.120663495966739198e+00	7.055178525269904632e+00	4.558596935751124235e+00	1.462977034378377255e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.056356284167488724e+00	5.274154483794854187e+00	3.348177825911215155e+00	4.364869914261002570e+00	7.040382676817394270e+01	1.023759414146298141e+01	8.419098440626349600e+00	5.317922571855543623e+00	4.061133258192527364e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.807971331577355567e+00	8.756745756760093258e+00	7.579254752804300388e+00	9.499720935829452984e+00	5.312086634191273049e+01	4.847738019846991264e+00	4.573274706037619985e+00	3.257305132696676431e+00	3.607642881173002536e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.635095316605735150e+00	8.609026495359083597e+00	9.828403662430162058e+00	6.780083211413217015e+00	7.633367960150157217e+01	1.288908634945038045e+01	2.402885235910642514e+00	1.753152969175381770e+00	1.360980274371908934e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.329581376223640810e+00	3.880408922389640303e+00	3.314158109269508046e+00	7.037541507634638371e+00	8.928568700840578742e+01	1.081586415180455418e+01	7.636587709627533194e+00	5.056767799827684762e+00	2.309605984695732275e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.412087885585436631e+00	8.459788398675630816e+00	6.887575581648896161e+00	6.690260362674321115e+00	1.901260881621288590e+01	2.330892891041714599e+00	4.248090984211348342e+00	2.993375618348013134e+00	8.879246180161754154e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.469784780843464311e+00	1.327458552638508760e+00	2.786665757876897409e+00	2.801279653427985128e+00	3.606481603768898481e+01	2.699465225822850556e+01	7.046041589612878298e+00	4.984053795097841189e+00	1.787451494250679787e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.535186344737078823e+00	6.354824735234937627e+00	6.076080140271290730e+00	4.771306274628922317e+00	2.412616130538044246e+01	4.867451717939978550e+00	3.439084246209517914e+00	2.430917963022785067e+00	2.988396366915992175e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.587389330244187491e+00	3.061890368498174197e+00	5.177860457283835594e+00	7.765761802713776696e+00	2.460616850260933930e+01	5.357547871101123071e+00	1.739320568716421489e+00	1.245526895021046299e+00	1.066791560542349515e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.541006716061771087e+00	2.077459112899164406e+00	9.744521921598371605e+00	1.912488338723326686e+00	3.650631646559882171e+01	8.918693825330234404e+01	9.930285149408145884e+00	7.396249010151390024e+00	3.108322563673750096e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.693428232652424370e+00	1.700247451229346840e+00	6.485874449695923971e+00	3.502412660324312199e+00	6.779040721667352898e+01	7.416846119119246339e+01	2.414933235638489162e+00	1.782554685140759876e+00	3.191341309937103574e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.283409395633507089e+00	7.267243330218014385e+00	4.148997821210897996e+00	3.492297460639776752e+00	5.775382921329411090e+01	9.441585804029939410e+00	9.890881679602424370e+00	6.373858961359008646e+00	3.948664533051395438e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.744598670078639113e+00	4.061042100647052955e+00	2.028186470890545490e+00	4.896616598947913346e+00	3.658338940543958273e+01	3.746073261608091620e+00	9.790003344494101256e+00	4.930709438752122864e+00	1.513265090463706599e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.873367970117427284e+00	7.510548392104560378e+00	2.363906694321258328e+00	9.812753910742499031e+00	3.681714198724063891e+01	1.176240329241674099e+00	8.134776535657318064e+00	3.362203888357412573e+00	4.377422449205399602e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.165471851163441208e+00	1.581542596175221860e+00	3.022339327532126863e+00	1.600401942348954165e+00	2.295954804287937634e+01	2.728867803263069547e+01	6.932378436150134604e+00	4.893099409061035132e+00	2.279130848919463119e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.970251952934555462e+00	3.842548002955914477e+00	3.267663007796920649e+00	5.675397462525348047e+00	5.621584372590255896e+01	8.446222052068245389e+00	6.197519700673656651e+00	4.091004809539692921e+00	1.428887612578868413e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.115404014969417101e+00	5.857016999051240624e+00	8.666540173527565116e+00	2.612783233964683038e+00	1.096708684244404175e+01	6.202120580563221353e+00	8.797778662965850316e+00	6.423009990691935123e+00	1.775471758737024430e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.450511493155010712e+00	8.115689554107969883e+00	6.053174621488633278e+00	9.732452633183683588e+00	1.063616874717294536e+02	8.148259929572727600e+00	3.606284151253047021e+00	2.505693841788906973e+00	1.451529022322357321e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.310811242500834251e+00	3.871914836013095940e+00	5.719299854305652353e+00	2.012942295727871311e+00	5.303524914091541476e+00	3.862427278671443975e+00	5.202632846198261163e+00	3.755438733055801670e+00	7.835202017272907327e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.172614658491649919e+00	6.642122587965267222e+00	2.029777211975168694e+00	4.629404506224682692e+00	8.503807846764827616e+01	5.654208815671242228e+00	6.572370560639110515e+00	2.293523795336683158e+00	1.378166326571438958e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.332013644146306408e+00	8.972570036348759714e+00	8.736855856653500396e+00	7.633373308577481531e+00	5.088668773131415435e+01	6.475425479000686657e+00	4.698690945723151380e+00	3.392968703556359156e+00	4.933666277899907016e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.959733530603437579e+00	6.543154605016288983e+00	7.505554702201637340e+00	7.352309728357593777e+00	1.022057367827345473e+02	1.596495325076843486e+01	4.837704407223951009e+00	3.494192018190989124e+00	2.159883755351185073e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.815809962947720457e+00	3.097706716655192594e+00	1.611416852852129988e+00	4.804436275227464748e+00	3.658542566238644866e+01	3.977236878968555711e+00	3.967218844282231593e+00	1.793564888518557332e+00	2.307980291268092969e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.676419734441787490e+00	1.232914708463660691e+00	7.368340422836752168e+00	4.118403801961072475e+00	4.682746236179570332e+01	6.865327728926142470e+01	6.073887768311038826e+00	4.527085260639481135e+00	8.991283482604136168e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.911250129474881376e+00	8.819210824133708826e+00	5.894813328553811793e+00	4.581694889824245109e+00	5.428354552892449192e+01	7.923797649556277634e+00	8.662979630795559771e+00	5.940609771605346978e+00	1.747448774249248515e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.661139475024285161e+00	1.195225576040843007e+00	1.737219885953992460e+00	3.383695905694381167e+00	1.799706794593069503e+01	7.773558378849091177e+00	2.814798222075832523e+00	1.834618818616065239e+00	4.846428290707740416e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.715569699796118286e+00	8.871676387210108317e+00	5.119193467861833824e+00	2.853116897706116983e+00	5.549610345445561421e+01	1.123360315950045596e+01	9.413504148705818864e+00	6.260738797799552557e+00	5.031475899155772709e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.980260592322443003e+00	5.763587249385458300e+00	5.365131174261149383e+00	5.353169198652139471e+00	8.535597937199703722e+01	1.482279537625593946e+01	7.193625890521276212e+00	5.039264791919883635e+00	3.076755773729927910e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.444313602484466941e+00	9.447952224098672858e+00	2.496738962045817356e+00	3.413388796195293118e+00	6.457393930044972308e+01	4.985701219286536201e+00	8.415963734074116687e+00	3.102961401065954306e+00	1.181025382413085708e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.053600171222184301e+00	8.188776719907203017e+00	9.512230113820676181e+00	3.585542515156666887e+00	6.508084078186298882e+01	2.103200858416561658e+01	6.012803265153920940e+00	4.369164540135555441e+00	3.549455788006479224e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.369854050428808812e+00	9.985364677853253212e+00	8.656142861168666158e+00	6.914967627068378420e+00	8.821609831167830862e+01	1.107692961114415908e+01	8.004765429071520444e+00	5.745464275333770132e+00	1.834818916640259374e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.295134569316257256e+00	4.173723944273182163e+00	7.014478960474947122e+00	9.713981035011727272e+00	1.806236814408634928e+02	3.143303835033115945e+01	1.141961756549638052e+00	8.390605379304046929e-01	3.666351125985143540e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.805326990350065275e+00	7.909189831170428064e+00	5.163243909166658874e+00	6.432707165883654987e+00	2.320814617985321959e+01	2.335458381534400996e+00	8.368124229248371293e+00	5.655927328369489082e+00	1.671696336645801750e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.765797697821407386e+00	4.612660298994932795e+00	4.699427987741167101e+00	1.694973857964667818e+00	9.478285196225765930e+00	5.645560024720995607e+00	1.364759680335787984e+00	9.490491341706028816e-01	3.712559460120476729e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.402372105807744740e+00	5.316523138889833078e+00	6.852609630958220066e+00	1.684503021632495212e+00	4.726461796818945515e+00	3.640179922864543727e+00	9.005524664550501157e+00	6.498402129993155363e+00	9.223425076608085860e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.927804097076609935e+00	6.645026756697413717e+00	5.905403039793426068e+00	9.553185735556121827e+00	7.509559856916168030e+01	6.998961599255081545e+00	9.926000690340318400e+00	6.974626518375592887e+00	7.299724568240488054e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.498193122878356043e+00	8.853104587365573153e+00	1.555256221941323735e+00	3.679486296539729917e+00	3.305652231927623319e+01	1.591302694904935366e+00	3.643353256482182445e+00	-5.796678306869251784e-01	-1.069371923945269600e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.444699311464991087e+00	9.854914876853182903e+00	5.609497998046284906e+00	1.827337633927851313e+00	1.263021569858499937e+01	3.891104536155269855e+00	2.893468451349278325e+00	1.945821096774110748e+00	6.144200582525289178e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.451239720206135786e+00	7.918537562317717438e+00	8.256450096608144662e+00	6.395231014189679541e+00	1.081994642061253415e+02	1.764850017556411643e+01	7.894791239091594193e+00	5.690859186856243035e+00	3.181675813906301755e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.213987097177450458e+00	4.752812288264420815e+00	5.137781375354466995e+00	6.617044822934096793e+00	5.572362159335884257e+01	9.064778928108175649e+00	3.273037243538950314e+00	2.309229349897275352e+00	8.454416220427664541e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.513773586887055878e+00	4.798045892285266234e+00	1.465835871700958082e+00	6.845247627885212793e+00	4.825018430705295458e+01	2.158131546114469668e+00	8.795512867111709099e+00	1.701713345767978947e+00	5.888870035516359849e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.880855620180928334e+00	7.640954277298898312e+00	8.067748517382312912e+00	3.413945002721527899e+00	4.017807045272906663e+01	1.245834262094667366e+01	1.921325602944610411e+00	1.385405700830993680e+00	1.541291432667696597e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.265675331097839695e+00	3.144909655675626858e+00	2.818569097374581389e+00	1.143285657952960666e+00	5.135394294615655220e+00	4.056071016545849339e+00	2.128979788732271228e+00	1.387636925197791582e+00	3.160943205631595276e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.223200590467969917e+00	1.993479668584748010e+00	3.322965389978807860e+00	9.692953459434635377e+00	1.592792726574324433e+02	2.744770555549428437e+01	9.816822842239881552e+00	6.917203292477109855e+00	3.140167725972977451e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.671078275167166227e+00	4.200491133148887002e+00	2.482032946263543316e+00	3.259614753837189127e+00	1.087130798210375282e+01	1.984232406577648877e+00	7.069571819420989556e+00	4.097721832881761728e+00	2.171573337659237879e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.874375088461770034e+00	3.589231760734015619e+00	3.974401198988973594e+00	7.084410819959373384e+00	1.400376881815857928e+02	2.187690861247517660e+01	8.626622605569735924e+00	5.976230032577682927e+00	4.923367792410256243e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.944871832859980998e+00	3.666821944840221725e+00	7.811865729173171680e+00	7.364393716552866564e+00	1.170151117521486555e+02	3.383272880587323073e+01	3.911797320066388917e+00	2.879900470705536009e+00	2.560811893684888219e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.789516447599803772e+00	3.101147490689408315e+00	5.680514418178115754e+00	6.494029779035178862e+00	3.619108764891502972e+01	1.020242903477275398e+01	7.085815739297038007e+00	5.142980779525147206e+00	3.325556682526173802e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.049271113115608056e+00	1.379264898190514677e+00	2.846576358441974541e+00	3.814493458427832717e+00	7.989689245131463835e+00	4.326945992612565739e+00	6.352659225985496150e+00	4.493653627580634691e+00	4.749735114786307832e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.336018461380930944e+00	1.158018389621799260e+00	8.895714848637172878e+00	3.442057741094687096e+00	5.744941089830352610e+01	1.278597120331774164e+02	6.428577356241350849e+00	4.797963483996899647e+00	1.797337453177167106e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.359113668963175314e+00	9.877792460692379706e+00	8.928265951172070558e+00	6.378824549649031894e+00	9.387833240750572372e+01	1.324916717543555755e+01	7.136943791002820170e+00	5.134387039734141567e+00	2.426241363750221183e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.564832386302557943e+00	4.861319153778304702e+00	8.836278871666138457e+00	8.790238040574566369e+00	1.329539370918355701e+02	2.753717824776278889e+01	6.180728993937476545e+00	4.535264145710536710e+00	2.364484829860254251e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.938631207839022430e+00	4.459803917161867304e+00	3.148352338611510870e+00	9.527589308470604479e+00	1.513379130807488195e+02	1.121452504733492894e+01	4.857667802099508769e+00	3.095354589919940391e+00	3.936100168367807441e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.665925092968889132e+00	7.119040495245907429e+00	5.066476560291821585e+00	1.953451054223261041e+00	6.566382993860560013e+00	2.380030433063999862e+00	3.493078933360028948e+00	2.374812721412964400e+00	1.436645276958955719e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.237935927281525572e+00	2.963962840168507196e+00	9.866284291198496703e+00	2.404547936945240050e+00	2.009160824479136664e+01	2.813166845775528913e+01	7.925646650964356610e+00	5.879448890270802863e+00	6.667335196481165838e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.035116129679836572e+00	9.545561090745721344e+00	7.950316688964350398e+00	9.493826930083024251e+00	3.879144180637419481e+01	3.424352655776945920e+00	3.039742357209761714e+00	2.157270743307611927e+00	1.931585648407235212e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.757908084954497241e+00	8.076070803155399602e+00	1.258267761601326029e+00	7.625803007471205319e+00	1.336724247111424972e+02	2.686505387337586814e+00	7.238602092616664763e+00	-4.001922580935350915e+00	-2.216459939568876507e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.613924169379362006e+00	1.795801337837824585e+00	1.585322195343369600e+00	8.947121106276602731e+00	1.182176055837056197e+02	1.163665913583170131e+01	3.100348315108694131e+00	1.772573444326795755e+00	4.903945753080885765e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.974409194065197770e+00	4.770894766836854650e+00	5.173627825071792863e+00	2.829850780888325978e+00	2.228311252824731170e+01	8.654387074517806866e+00	6.632140828154947876e+00	4.677024261155663609e+00	7.553395778100487234e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.570302750170851080e+00	8.905196987481890147e+00	9.183625555919798344e+00	6.290435317686638328e+00	1.976267341926932986e+01	3.249949907560152784e+00	7.731753465463878427e+00	5.593939747172890442e+00	1.106855065182956110e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.794613040319919417e+00	9.496847210837852771e+00	5.854232717610456938e+00	7.311937055579132760e+00	5.547454152551524942e+01	4.669464595166340715e+00	2.969762218530015652e+00	2.020848127817239881e+00	7.263129086322337002e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.925243781365139739e+00	5.204164369477181751e+00	5.471994014059699651e+00	7.114904667882382405e+00	5.592688903666596190e+01	8.282055474099243142e+00	1.538099718771219759e+00	1.083259539896071821e+00	7.378301505707106855e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.575107392178843213e+00	6.527868265870600872e+00	1.938410185294739740e+00	4.667102261866415525e+00	7.062704017959919156e+01	4.528137589253411477e+00	2.169478702999311892e+00	7.005005695034968172e-01	1.062227867496891122e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.742358607059627751e+00	2.503386225822623601e+00	6.907779094064769865e+00	1.140299868804038441e+00	1.534801870164920956e+01	3.719397356735150595e+01	6.453519886016393592e+00	4.756714866071739323e+00	1.740651425787833659e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.989581300056082469e+00	9.913640824042895261e+00	8.389906496785071610e+00	6.238950092129297964e+00	1.122214172139341031e+02	1.521347410381470944e+01	8.649502803188523714e+00	6.177845584111821609e+00	3.662812243543907016e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.242269271588328117e+00	3.092023389659664723e+00	4.421434299337827944e+00	3.275034596054878566e+00	3.450507732702919839e+01	1.505265611909347179e+01	1.410122206015400170e+00	1.000234703000673075e+00	1.268005250478004626e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.070117810294386462e+00	9.488652640337575050e+00	7.983281288218458727e+00	5.054999873561679458e+00	2.106275900833547965e+01	3.501425807979724691e+00	7.610108580237116449e+00	5.416838209207850419e+00	1.965700370243068562e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.403837119076567497e+00	6.849815237526339473e+00	9.675371485170284558e+00	9.612911449920272133e+00	1.427648974680498952e+02	2.096156004191088229e+01	4.068919382029739573e+00	2.982764501224262954e+00	2.337110302434573725e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.842684820913878418e+00	6.473612891056714780e+00	2.826019690842165311e+00	4.600008254522877316e+00	7.203773474664633625e+01	6.874077517043614804e+00	5.295987685900198194e+00	2.908432792832785996e+00	4.914355030259380328e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.056672753246792773e+00	5.627516808166353357e+00	5.710349535645416807e+00	8.564840086933646290e+00	1.036955275057796513e+02	1.231532399422859037e+01	9.357038539160333457e+00	6.613653613893184513e+00	1.723010484494316188e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.941502494269323087e+00	3.088184333221902111e+00	3.589004284555812330e+00	2.688358763590958045e+00	4.272885102439611416e+01	1.850112387884490417e+01	3.986085789342790342e+00	2.751729320707279047e+00	3.230322170624448859e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.442961471777752358e+00	2.584931985593382109e+00	8.126330717311464724e+00	7.047097204420622596e+00	7.670432504236248406e+01	3.423881878824092695e+01	5.186327902218342167e+00	3.841713699370214119e+00	1.099315109561728292e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.704474763974178408e+00	2.993409805129363832e+00	6.202869327481146833e+00	9.780688819626449870e+00	1.117260448925085683e+02	2.370759600895382491e+01	1.126510974251596187e+00	8.210816964265986728e-01	1.340129367627555723e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.844140708591782030e+00	2.680075984316721893e+00	6.715754640054420577e+00	1.912801449146337651e+00	1.871828106371002676e+01	2.429854302346756256e+01	1.745204355963232201e+00	1.272580866983698433e+00	9.165546170520913449e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.229880358337941626e+00	8.019036807757585095e+00	8.186495565468824509e+00	1.079028228548827961e+00	2.629787962069300988e+00	2.511338604478265513e+00	3.327997177126940986e+00	2.394211549521759519e+00	6.865782722169184282e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.975168009889558762e+00	4.141712963798359404e+00	4.570462273148789833e+00	4.900004561288933580e+00	1.931420957758742674e+01	4.338264710140190772e+00	1.249489643235516922e+00	8.719772359326803945e-01	1.887965505728622517e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.274116991429964374e+00	1.519636207450163923e+00	9.247969373567144657e+00	1.836123818476751657e+00	4.620671293426491744e+00	1.558984297327827662e+01	6.680965962289217686e+00	4.981267670294569960e+00	4.960481408707372530e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.729315485871693703e+00	9.717401805772553303e+00	5.795293593793148013e+00	7.727218182805335012e+00	1.041386523237169541e+02	7.996421509777581704e+00	4.838262727345287395e+00	3.281862458777273783e+00	2.312004112521639456e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.834250455625258347e+00	8.958679580154488065e+00	2.422198426083327139e+00	9.235257709636814027e+00	7.074976017389489868e+01	2.066704719882365815e+00	5.928795147038911750e+00	2.185035068498197841e+00	1.985466109068932781e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.574889568978475651e+00	9.355729137640748760e+00	7.260792632085831144e+00	4.903183735344627259e+00	5.477088952760811225e+01	8.642804735505125180e+00	2.572479385287518294e+00	1.817724612484120650e+00	1.457252572858238295e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.171890678215214976e+00	9.942629709335371047e+00	8.139363065447881240e+00	3.328470659059060033e+00	6.099366407445323546e+01	1.501218658707332487e+01	3.665843811310078859e+00	2.614694875383174910e+00	3.845229539179886160e+02
