G	c	dx1dt	d2x1dt2	dx2dt	Fc	Fg	d1	m1	W	d2
1.000000000000000000e+00	1.000000000000000000e+00	1.463105799099039261e+00	8.501230666811782299e+00	6.873059580842231675e+00	6.632721978632038606e+00	1.886480120541158101e+01	2.165361559850690121e+00	4.322471133900854134e+00	2.981384992766489717e+00	8.379966175873185819e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.455544078312374090e+00	1.341305374528941829e+00	2.854328265258195163e+00	2.806738240006683149e+00	3.629139488901825672e+01	2.706783691956294291e+01	7.048112945551683772e+00	4.949224744390193109e+00	1.782441380668446698e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.547248828059612169e+00	6.330649451000815553e+00	6.071895241200947702e+00	4.913806691924012426e+00	2.357590695922467106e+01	5.069164948453325437e+00	3.407709162792940116e+00	2.396389453008233694e+00	3.282919902299002501e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.647514940377535098e+00	3.084628226841840792e+00	5.233648815696562373e+00	7.762062893194614510e+00	2.383810699859248672e+01	5.323321313631511842e+00	1.805614914824148709e+00	1.213857771725452173e+00	1.066620064604063600e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.582764220748217099e+00	2.066698465573269861e+00	9.729594224161253635e+00	1.915700911039165621e+00	3.677390763732191203e+01	8.921985621693536928e+01	9.895406934613918182e+00	7.417005976595066663e+00	3.141943891950173793e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.733229984414460745e+00	1.741561643108849200e+00	6.423739112661296602e+00	3.543359388280841404e+00	6.850152375367072466e+01	7.446381935793326079e+01	2.418278867141663735e+00	1.755783842012270224e+00	3.148210442820721937e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.213378979193810991e+00	7.285127539469535840e+00	4.165733255340832386e+00	3.489095841403292209e+00	5.766573380906734059e+01	9.265850843632838618e+00	9.969429360097343817e+00	6.341975304803032287e+00	3.964407160990337502e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.769927315689811653e+00	4.041335253397389415e+00	1.965866122758849643e+00	4.795751797477223022e+00	3.631226025035648775e+01	3.913812568102830625e+00	9.749964467629617104e+00	4.950503253573819151e+00	1.547194123865871234e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.831501961047868887e+00	7.535780689871259597e+00	2.390797646706599888e+00	9.884613636545278581e+00	3.700759659500923249e+01	1.338704963401708747e+00	8.189530316709955571e+00	3.371687219895794119e+00	3.711006944422582166e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.088743101979433803e+00	1.661365241692262851e+00	2.961915090235837322e+00	1.499095802690450174e+00	2.304589965632950310e+01	2.742020933842485420e+01	6.963161335353629688e+00	4.932268907312295170e+00	2.382996482658982416e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.957491470980846415e+00	3.805923631662988527e+00	3.241085438188686219e+00	5.645746453163444478e+00	5.638655088051575603e+01	8.617849396654694516e+00	6.198111004531535961e+00	4.106800127592093119e+00	1.476740780208945125e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.049400860407871949e+00	5.877822065013067032e+00	8.576489395235077140e+00	2.679644628839011222e+00	9.499909249605810402e+00	6.245285630485007289e+00	8.740802099403229164e+00	6.399691409115025209e+00	1.875036546754668265e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.499382863793615073e+00	8.112588661520383937e+00	6.206945751025084945e+00	9.716787929770717369e+00	1.056295230972657180e+02	8.049345389618222768e+00	3.565495833677759574e+00	2.506426426948577202e+00	1.420198977823109487e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.353581865829722730e+00	3.892526297345264119e+00	5.619192316588497604e+00	1.982179144518923186e+00	4.797746571713963348e+00	4.028447352456233865e+00	5.224897159143168324e+00	3.756443841920851678e+00	6.895840335089359563e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.080907609351307030e+00	6.596607922837239180e+00	2.033461730547236890e+00	4.680006876206177502e+00	8.517481441871817083e+01	5.797797912435610712e+00	6.496981306297015202e+00	2.262803374022307246e+00	1.378212394343128608e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.284189537269574632e+00	8.979937861990197945e+00	8.804386518013034291e+00	7.594890821249347113e+00	5.098202659918932511e+01	6.649773827895556266e+00	4.707835829887239143e+00	3.351367217086310468e+00	5.103569183065451398e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.883692394868107023e+00	6.604398624596503176e+00	7.562554348429811668e+00	7.274826183197812490e+00	1.025964798110313154e+02	1.598069411692083541e+01	4.876848855231102675e+00	3.472498607245503521e+00	2.215287610106000500e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.780360754119223898e+00	3.044508112277982459e+00	1.656023405356904288e+00	4.819418202750572533e+00	3.671643545910737316e+01	3.848142239311771462e+00	4.026226439543841629e+00	1.858172138312715882e+00	2.279303642917824959e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.705247703654721114e+00	1.145650153600505261e+00	7.352999633832376425e+00	4.108815185108188217e+00	4.603665668921268406e+01	6.868832937321269583e+01	6.001918568654699193e+00	4.510942834157916081e+00	9.144920487174016444e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.907279129505013771e+00	8.759044185551136508e+00	5.966446383544361964e+00	4.511186715208353348e+00	5.505531408400582194e+01	8.040033500058299865e+00	8.726866054552468555e+00	5.981276928754962086e+00	1.698777731714180277e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.631770507657464897e+00	1.126298920179397145e+00	1.785962383185649260e+00	3.412967002300142827e+00	1.873872738946776906e+01	7.912539170981943037e+00	2.906100966296325971e+00	1.816732033267843605e+00	4.741058631049074279e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.796631220915518412e+00	8.905433811700474322e+00	5.136428215097306627e+00	2.873140907915202380e+00	5.466845682745582025e+01	1.117204479658269634e+01	9.432238092217147596e+00	6.291774425395762371e+00	5.047854191828998296e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.851449418273240610e+00	5.682224046098469650e+00	5.375550611101877152e+00	5.327882390323273931e+00	8.549676494440726060e+01	1.489661322612096050e+01	7.145246914560826390e+00	5.070183987709912188e+00	3.107600990018142397e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.522433798562994767e+00	9.435036908010433265e+00	2.475189310462794001e+00	3.401032904761026376e+00	6.426857960590126595e+01	4.791483057169668491e+00	8.391586967997751501e+00	3.138432684684886453e+00	1.177892171323217553e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.023987585832891511e+00	8.223445516906938479e+00	9.461055504952613049e+00	3.612619105119909690e+00	6.503304669938415827e+01	2.117687744391263394e+01	6.003123632855078995e+00	4.381067064433906033e+00	3.536792435595000370e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.376872309031539565e+00	1.000458638247009624e+01	8.718089505827538943e+00	6.975243302623748143e+00	8.881008541795283406e+01	1.094317076581204162e+01	8.030382316417476574e+00	5.789477486268843620e+00	1.892424600743424321e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.268325586715768338e+00	4.134957093450186250e+00	7.093656592820829054e+00	9.701527331846543589e+00	1.819119881602183284e+02	3.152613293031777886e+01	1.147000903720791554e+00	8.475836672385673731e-01	3.708661698694626239e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.879938391486211335e+00	7.915315984554509576e+00	5.111842624043422489e+00	6.468175556022820238e+00	2.354918544419117410e+01	2.174833448308243877e+00	8.380738738855175285e+00	5.709417564194339434e+00	1.757457698059457840e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.697221400276524683e+00	4.623338881568369807e+00	4.697398389068133895e+00	1.723411609681342771e+00	9.529009839625818046e+00	5.786937991009233784e+00	1.356306801403976303e+00	8.969653756532713906e-01	2.871921087528532723e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.407680808592376875e+00	5.306405706395481481e+00	6.850841869766878034e+00	1.727852724936738804e+00	4.530610715500087871e+00	3.676634655730504520e+00	9.023660635325530421e+00	6.513656525807686393e+00	1.861736561891135366e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.956519589518187274e+00	6.635820106233613735e+00	5.907083674789861405e+00	9.564936944506465366e+00	7.523091159664065231e+01	6.866886804510417441e+00	9.902580259167724108e+00	6.982482364683015419e+00	7.365643431467867686e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.410903162526991217e+00	8.987454339794847868e+00	1.564008089150444647e+00	3.626229504780914326e+00	3.385793045608701846e+01	1.686637919320520984e+00	3.628186305710726867e+00	-6.139529341213536551e-01	-1.070469956814803254e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.392353558714822803e+00	9.901774446058862367e+00	5.664806230431119971e+00	1.803566054477223624e+00	1.256259877135154568e+01	3.832236007105934039e+00	2.861491219055335211e+00	1.962317875403718270e+00	5.940834151151162956e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.450617699925160764e+00	8.052463194067437158e+00	8.216373824016304894e+00	6.409961225277149843e+00	1.076093837263041166e+02	1.776220579489081430e+01	7.992702398011845233e+00	5.638543384910580158e+00	3.196383993426476309e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.162790888705966807e+00	4.732254206913095729e+00	5.086426568351884114e+00	6.711279303860611556e+00	5.474777352225085281e+01	9.041217256970583094e+00	3.356974983176133076e+00	2.288513034482671404e+00	8.599047861806955950e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.484268243326817505e+00	4.787486195882637574e+00	1.535891032973903281e+00	6.810341580642046644e+00	4.854285373837028317e+01	1.905367626152732141e+00	8.820308035239037281e+00	1.637815451961199820e+00	5.923781965807376082e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.865329101668926626e+00	7.564132478938804915e+00	8.050958159508407874e+00	3.450184415730752185e+00	4.023480705486021236e+01	1.229777552834157817e+01	1.997772220636403251e+00	1.438827239257310708e+00	1.505086861246048784e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.303475368744569707e+00	3.103956847928040386e+00	2.742533629011871810e+00	1.118237232702894879e+00	4.777687876566554692e+00	3.987569521613176793e+00	2.177088543160599965e+00	1.380241838804279642e+00	3.052748385684374455e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.201223884986241330e+00	2.100073410622686154e+00	3.300800325105394784e+00	9.691118418488844810e+00	1.598164057809080418e+02	2.763397774021648345e+01	9.822237745622095062e+00	6.988377058117746010e+00	3.221456567352080356e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.729323547765268865e+00	4.162557839406124671e+00	2.464132818078156539e+00	3.340071525289987076e+00	1.064260233457035376e+01	2.113077669758435917e+00	6.982542393410502868e+00	4.123323922164203736e+00	2.283713545419231750e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.827980695931277211e+00	3.691923527939910521e+00	4.057795203323836475e+00	7.125610616815085230e+00	1.399342412461745937e+02	2.213753542180420197e+01	8.607705087850032299e+00	5.991318295505870140e+00	4.913506300148078481e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.882445019074777903e+00	3.597602900945547244e+00	7.861829230751597564e+00	7.292472640158037755e+00	1.170120226115040083e+02	3.411594908237515256e+01	3.900715060566082748e+00	2.861152070776038503e+00	2.526395197995007891e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.892700895378121029e+00	3.043863636893670677e+00	5.737834829742485709e+00	6.459076527718726979e+00	3.599008659110231179e+01	1.012074502904049922e+01	7.026635735618596001e+00	5.111278346391283200e+00	3.490880065402348720e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.014088323172246175e+00	1.359855485718885815e+00	2.889207557209072519e+00	3.884170527605022460e+00	8.148924357980119382e+00	4.302113136100766511e+00	6.267225965146503874e+00	4.507687468605652725e+00	8.788534267538699041e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.268202251722383878e+00	1.157318902568734709e+00	8.952718978218397794e+00	3.447546671100059967e+00	5.804131384227601131e+01	1.278131082647708467e+02	6.455189246116049162e+00	4.795372589853304390e+00	1.833706529094577036e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.267430748074432678e+00	9.940854293754874504e+00	8.878243192695753905e+00	6.316823511235996058e+00	9.325607303364228073e+01	1.317464404846581338e+01	7.160467721382878459e+00	5.091127066742079599e+00	2.413657708873213323e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.619252430773930662e+00	4.875035260367083900e+00	8.824239711040419820e+00	8.750527729561309087e+00	1.332813327019007374e+02	2.727442231035420761e+01	6.114645054673237823e+00	4.488067403568459568e+00	2.381517171335921432e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.922960665104181288e+00	4.435779553837634559e+00	3.094506225923432829e+00	9.558686305509313641e+00	1.513146679294898718e+02	1.121522375464543408e+01	4.820933706333925706e+00	3.068337685261085745e+00	3.999200270119915785e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.652670315226070219e+00	7.109408974048735175e+00	5.049531684430903056e+00	2.006983401835735314e+00	6.598962353894578747e+00	2.179078945023404490e+00	3.546555422258017121e+00	2.430127677943888731e+00	1.848567079360000420e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.217575071467610570e+00	2.946535022843142393e+00	9.902680803732822667e+00	2.394424084503369077e+00	2.073782626765114401e+01	2.812378661514396327e+01	7.869424308161340420e+00	5.950068610951142034e+00	6.382991576431423653e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.097645138708442936e+00	9.498767048162923388e+00	7.955543510011661823e+00	9.636624359112550664e+00	3.885303009594320400e+01	3.714891398544478918e+00	3.045755197316357243e+00	2.169294179156570301e+00	9.116535383278133509e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.758214120674084668e+00	8.027706368865922926e+00	1.316922190771089296e+00	7.673431521548165435e+00	1.340573704799408574e+02	2.626199331184540853e+00	7.220851634891124249e+00	-3.999545634199360489e+00	-2.215509759274061707e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.736550573165912326e+00	1.861881801773317191e+00	1.523816317387981512e+00	8.933763875600059023e+00	1.186895623255255714e+02	1.165251171372761263e+01	3.127576754469130194e+00	1.758547496625472162e+00	4.930743035082157917e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.985321755561129553e+00	4.656523317757072178e+00	5.203003808569888200e+00	2.779536479212063593e+00	2.217223510241513651e+01	8.788426503906920928e+00	6.581339792165266545e+00	4.646033900764814817e+00	7.088010380967847368e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.629492222289507852e+00	9.002040953317948180e+00	9.114054919179382708e+00	6.235498692582816638e+00	1.994476841303425019e+01	3.281281762019879533e+00	7.728611200090919731e+00	5.633715624310080550e+00	1.084125431246169491e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.842422969139255517e+00	9.483506897028348703e+00	5.853516276455716927e+00	7.328413965349497516e+00	5.539504527564616865e+01	4.719419700203012269e+00	2.977615230888814413e+00	2.081456211132316714e+00	7.203892337664007073e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.924677258412734293e+00	5.163637743071519459e+00	5.521191201790559333e+00	7.094547633543714760e+00	5.584618289567715266e+01	8.212269836928177469e+00	1.552027538598264256e+00	1.058657124233018498e+00	7.323133543910211074e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.534686926614090119e+00	6.561856461490470416e+00	1.937419215726378985e+00	4.763971253137457396e+00	7.053418381660873138e+01	4.489289326540640168e+00	2.183070801848202347e+00	6.965943772890113017e-01	1.060641046533227836e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.755984153515901980e+00	2.585930421748505736e+00	6.941452230594251205e+00	1.217930992864732609e+00	1.561735821995695161e+01	3.706139837428306549e+01	6.472743400162022986e+00	4.741190409528609706e+00	1.787572429447634761e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.012522799435588539e+00	9.982693273399503298e+00	8.345935374801998208e+00	6.280604778937067145e+00	1.122930815490184386e+02	1.533938853863218732e+01	8.764402248142628693e+00	6.166066672660147852e+00	3.666926733731110630e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.218944203899479106e+00	3.112964121122742345e+00	4.331916906781611232e+00	3.214090360853807837e+00	3.464728628235254604e+01	1.479740295382400639e+01	1.544483945544236736e+00	1.037169328284556435e+00	1.238115974319697727e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.085350983378944534e+00	9.545049878684743305e+00	8.011263894700391575e+00	5.015898488718164572e+00	2.097042423889696394e+01	3.638475005317067357e+00	7.572543559823076365e+00	5.379358912762707945e+00	2.330638782970249068e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.486110323048562165e+00	6.751328406399102811e+00	9.776588057860049474e+00	9.686203678657120619e+00	1.417856057666504341e+02	2.077048150421630623e+01	3.945594322592694603e+00	2.994788986858942792e+00	2.287806028677918846e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.959097407361318766e+00	6.440600904244366376e+00	2.778899999272018473e+00	4.560836972686276525e+00	7.207499956012544828e+01	7.017572474330428633e+00	5.339191648795793554e+00	2.935140025898001159e+00	4.959641525768507790e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.097735887446952496e+00	5.563506790445613248e+00	5.777451983706303196e+00	8.618960204912541556e+00	1.036169585672218716e+02	1.225686619066081384e+01	9.369881024459081331e+00	6.612224846593216299e+00	1.764704251596585323e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.039522929780289928e+00	3.144156869949094268e+00	3.586639309319451741e+00	2.722557542158857924e+00	4.296042523976732497e+01	1.831755782885857897e+01	4.045537937299918951e+00	2.781329659965439571e+00	3.285892240297353624e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.410096693049571748e+00	2.567418810553786290e+00	8.061937538589837970e+00	7.054944163269335711e+00	7.644046549344253094e+01	3.430489408827178011e+01	5.203549996540799860e+00	3.845128956130731801e+00	1.102272653671110021e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.742583496156670186e+00	3.031407163444654884e+00	6.135862510159507899e+00	9.755015611191348412e+00	1.110351674591391600e+02	2.383412242113521984e+01	1.126333856055135918e+00	8.603787563449256659e-01	1.313851139478673247e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.920313981560925143e+00	2.707754916288915403e+00	6.712113340180561494e+00	1.911936136930447061e+00	1.895061382915505988e+01	2.423354874837563244e+01	1.795879434152204857e+00	1.225193523621088687e+00	9.240531488880725419e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.180259810529540543e+00	7.968288782128600367e+00	8.158894441870424785e+00	1.085145835792486801e+00	2.482327154854362394e+00	2.615212443704516776e+00	3.396434137655674146e+00	2.384453330039626451e+00	6.406111614102543150e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.944741202760184473e+00	4.118473930612326583e+00	4.491239770465877967e+00	4.958140337024689259e+00	1.942453692705549884e+01	3.994270766122228533e+00	1.175144965952867659e+00	8.733351329783348715e-01	1.635777380301809103e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.376923445487266529e+00	1.592561183215404963e+00	9.142271674025053585e+00	1.785681156621503840e+00	4.540781838867345321e+00	1.538758769667917647e+01	6.637897816412934304e+00	4.894548494402316763e+00	2.826234324522034935e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.674918337065146368e+00	9.678782362466835210e+00	5.750506919232573289e+00	7.721231887621078371e+00	1.040800720672658883e+02	8.215626203613236811e+00	4.831833616518193431e+00	3.242803741638869308e+00	2.294447400922139479e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.756617728810170753e+00	8.961019539632069097e+00	2.432294868083444417e+00	9.233364414410928589e+00	7.043280572343711299e+01	2.037945069989764768e+00	5.938668666092231874e+00	2.158422002642709447e+00	1.932990128492983501e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.659835303921614269e+00	9.306236559461231295e+00	7.262738632745638689e+00	4.942062017394181161e+00	5.416154931481474932e+01	8.388111354469483416e+00	2.559515482643623940e+00	1.845944320812989314e+00	1.482872409712125545e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.232870793493995976e+00	9.936704750872422665e+00	8.111675536625794436e+00	3.279226194763229074e+00	6.130599212953000432e+01	1.488932667510457009e+01	3.687039298769701379e+00	2.586798549768621669e+00	3.840606256462084502e+02
