G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	m1	m2	p	Fc	d1	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	3.554188744214975770e+00	1.135993153130682387e+00	6.845068779069009679e+00	8.576054279401441605e+00	8.836201185040856165e-01	2.395866207315247465e+00	8.661639217745879193e+00	2.669370258058381751e+01	-1.404990034428214685e+01	-5.687328900749296423e+01	1.543834534573183426e+00	1.812119555676225673e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.278311010199412401e+00	6.557562830199731962e+00	9.730317745047591060e+00	3.168467231785104143e+00	2.741691051790948741e+00	4.997128634515807910e+00	7.234223278159112702e+00	1.802978714482803468e+02	-2.745417957996804716e+02	-2.975946434972824051e+01	4.597635320553347782e+00	-2.139296154484351575e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.315892446151896600e+00	3.774558879062042571e+00	5.709221705488919163e+00	4.536608201710134125e+00	1.220393825437106283e+00	3.586114695165884658e+00	4.562395042093629449e+00	3.906023986067603460e+01	-2.564464919472452920e+00	-1.770499068660763342e+01	8.494661723076893267e+00	2.440954647700671103e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.113624190360864574e+00	9.536618843274968782e+00	8.956031986699301228e+00	7.467294384165362509e+00	1.391712049062471701e+00	7.187917860373880252e+00	9.099245686016987023e+00	2.299157619304790501e+02	-3.014808007081509231e+02	-3.881880481721600518e+01	8.570412419113930369e+00	-1.418158073536283837e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.714661876576526911e+00	9.777882757484322340e+00	2.060787028985285652e+00	4.384266668124102040e+00	2.527337634268837507e-01	8.250104268600114921e+00	7.464848200656549082e+00	-5.705381643198684287e+02	1.066781881536520814e+03	3.241712095399619216e+02	2.213715509991046826e+00	1.049874575354935041e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.302314128942877680e+00	9.474383248386331502e+00	4.797903835116676063e+00	1.518237657994591538e+00	3.095103048133747148e+00	6.744010780304934727e+00	9.934932719813483359e+00	2.908501645924669106e+02	-5.909868631558103971e+02	-8.393573685893827019e+01	1.727524526437415497e+00	-2.729542238054754080e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.739071693953718523e+00	5.305029611586073557e+00	3.389508426712557032e+00	3.156589908277545931e+00	8.585220010018420611e-01	9.062396550590079869e+00	6.079745064127086707e+00	-3.299688563494675577e+02	3.572074577865550964e+02	3.966130455760244331e+02	3.282212238543310789e+00	6.121662506478452997e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.721028003693356734e+00	8.521052409105550396e+00	7.361495036792318203e+00	9.298787115178530627e+00	7.660956885207362843e-01	4.326459510290042054e+00	3.108374322031833614e+00	-2.241204729800000450e+01	1.040624432759088904e+02	-1.448361869152485681e+01	8.671134053464990998e+00	1.167316192922340633e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.535878903068453205e+00	8.461989413308780072e+00	1.007951281985642389e+01	6.866417234671478909e+00	1.295778816274048006e+00	2.820178468656870940e+00	1.617007611731922978e+00	-7.016518093779347964e+01	1.512377567792233606e+02	-5.465286397573413169e+00	2.089462308578210248e+00	-5.356656477956867093e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.448305267107594219e+00	3.825637432908125746e+00	3.161484574721324048e+00	6.799869331856805310e+00	5.748796449868940339e-01	7.747913271999700591e+00	7.360306009522355808e+00	-6.842010773480613352e+03	5.565258342918337803e+03	1.386576565379085514e+04	7.538842828816074260e+00	1.049321389199555153e+06
1.000000000000000000e+00	1.000000000000000000e+00	1.202022369023794113e+00	8.654025284516718486e+00	6.118364577154281392e+00	6.740647249469828850e+00	1.107370316164577373e+00	4.801447240947013917e+00	2.208696923700566472e+00	2.709440010339838167e+00	2.046785001621837807e+01	-3.231576861525345734e+00	1.851969194064347457e+00	1.906213579974230186e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.779416125077446509e+00	1.716608904148248849e+00	2.626330664249783897e+00	3.304808920960367047e+00	1.048557157719165467e+00	6.954760103268446514e+00	3.863335939953379317e+00	-9.720855650668683268e+01	2.556131201404981468e+01	2.891683950860492587e+02	6.567363000006324114e+00	3.977379766947163262e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.815416878431401315e+00	6.302689653028689776e+00	6.010279042315750608e+00	5.151014398267766303e+00	1.284473111475946894e+00	2.997975002951267953e+00	6.046379749825860905e+00	7.683908875458121202e+01	-3.957593647045358409e+01	1.716287374527695775e+01	4.480954758041694852e+00	-2.974025714538554439e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.419527783006215849e+00	2.779464306643210314e+00	5.128435260252570238e+00	7.977400060325763320e+00	7.872267492861563243e-01	1.731657934579095448e+00	5.650273615377234826e+00	2.258368430977539987e+01	-2.815434617749713375e+00	-1.951996088791954964e+00	8.174655304837543213e+00	-1.616984803400340752e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.824147957757970673e+00	2.095017402443939858e+00	9.693104317346373122e+00	1.894911672873169417e+00	5.188468607762808382e+00	9.528406017782774740e+00	6.058086568887029344e+00	-3.457768888057206027e+02	1.456120163253947908e+02	2.751264534055216018e+02	2.790186054187373976e+00	1.325905067619219835e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.484753518060049515e+00	2.252090727098619460e+00	6.298695760762095475e+00	3.366783784470530616e+00	1.962135957559692168e+00	3.134904032347987979e+00	2.475568284310300182e+00	1.308000253773103168e+03	-4.820528818877142498e+02	-3.144401468628775547e+03	6.729625254369255849e+00	-1.196121318707013234e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.308531443256073956e+00	7.000177661318991440e+00	3.940836305123444738e+00	3.691971597604495781e+00	1.239226837242933366e+00	1.006723115158344051e+01	4.134433606432961206e+00	-1.080316329460533211e+02	2.323403964275028954e+02	7.146185148630974027e+01	2.974717494517058025e+00	5.486456747833033205e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.972854651285778083e+00	4.305278172143458981e+00	1.944595341855824611e+00	4.895043889394766090e+00	4.235311730661541763e-01	1.000744119097286600e+01	6.250341266364135784e+00	-1.619265865261458544e+02	9.579696490049444435e+01	1.742826420769791866e+02	7.564655867533028655e+00	1.667696866971736017e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.168702533207610195e+00	7.894508772241980665e+00	1.906934181912262716e+00	9.839478797257688925e+00	2.114877192529356909e-01	8.356458998006658589e+00	9.802942711310160817e+00	2.079203077224652247e+02	-1.366405348195961267e+02	-5.447425756089428717e+01	8.891100802972262684e+00	-4.573277280543100642e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.221147572861465136e+00	1.488066133187362805e+00	2.487394140970493162e+00	1.187657295738404617e+00	1.791739491162970710e+00	6.745909317175501130e+00	7.297403421911111465e+00	1.216224301659768571e+03	-3.924365313529738160e+02	-1.820370314418237285e+03	2.448648271756862727e+00	-8.784118292492079490e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.010959770183267104e+00	3.642701041938477768e+00	3.285771362321399547e+00	5.474907889247422332e+00	6.112232480057264716e-01	6.164305289281881706e+00	9.922729459395586815e+00	1.823076563775606189e+02	-1.715811101431162911e+02	-2.112659077429774186e+02	8.598078128075448134e+00	-2.424320962930441601e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.266046176194766559e+00	6.015350308703757420e+00	8.687220819730050891e+00	2.817787289023922614e+00	3.353221675957795966e+00	8.824971429868130102e+00	7.713656280457965586e+00	-3.073115843480199487e+02	2.045823686060914213e+02	1.568518419139006426e+01	6.289841126777745650e+00	1.142117846676859756e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.582203636960338500e+00	8.214758475968753970e+00	6.293792268135873336e+00	9.438064500881248264e+00	5.961944671415755348e-01	4.134368649485116620e+00	6.251325621772894969e+00	8.358843131112735136e+01	-1.361757734865843190e+02	-4.438603370265094838e+01	1.854567099086566584e+00	4.024093416253521127e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.600832900103349887e-01	4.062029376184136176e+00	5.639961070585179037e+00	2.091650153956094993e+00	2.871767437239620691e+00	4.893999972700309620e+00	2.809828374118652938e+00	-2.400176367078698547e+01	-1.678560195186185666e+01	-2.594132747093077285e+00	4.836506762920711466e+00	-1.557134851407160113e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.839638482530176589e+00	7.209840817015076730e+00	1.703380173327545544e+00	4.744060861258941664e+00	4.148127282568075946e-01	6.376081795473018232e+00	6.586525106995887668e+00	2.006322953288383133e+03	-2.970579357009461091e+03	-4.747957900279670866e+03	2.029809540158852066e+00	-8.097343525238381699e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.758275853876903660e+00	9.020265029667241308e+00	8.205754549277154197e+00	7.768419486601868762e+00	1.206761271927032864e+00	4.601870938598440652e+00	6.749903464464522607e+00	7.667590422551796792e+01	-1.109657091392389816e+02	2.148588479994794298e+01	7.390571258403366706e+00	-1.406614835756814955e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.170129466806247187e+00	6.211142064022276088e+00	7.259561103537979676e+00	7.492635877153864143e+00	9.585622056165881144e-01	4.663912177136012360e+00	6.515890186432539366e+00	2.532886887056889975e+02	-4.188410283761899677e+02	-2.203993178090957485e+02	7.814728814083665043e+00	-3.846641555936319492e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.698309089606111932e+00	3.115171705550402237e+00	1.725665599666728056e+00	4.974463569638512439e+00	2.585516541002694790e-01	3.575227190388695853e+00	5.312255156350214946e+00	1.278754366554590121e+02	-1.174289080571766277e+02	-1.628584551285771909e+02	1.994377218252186390e+00	-6.052492018192884643e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.902570235822789613e+00	1.286797933389126847e+00	7.768474807505155511e+00	3.949876200110092661e+00	1.772110302234480184e+00	5.341467119196966706e+00	5.833050171333995948e+00	-1.243352914173760610e+03	2.850211942546624186e+02	1.737247329971945874e+03	5.769622606007443366e+00	2.113577791721428366e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.029642828099819774e+00	9.183362694258201842e+00	5.906776000122492931e+00	4.181263152275533912e+00	1.346813255281292365e+00	8.157634418420197875e+00	4.127464496432199148e+00	-6.793826739490192779e+01	1.702965868867114523e+02	-2.177322696553041226e+01	8.392769299241974679e+00	2.580524310079362635e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.392417953481102089e+00	1.136693151143783886e+00	1.400477085959469958e+00	3.142047613073257306e+00	4.298567784739895092e-01	3.113073339336493106e+00	6.067499987992924559e+00	3.714903408989724909e+01	-3.001495342701300473e+00	-3.634710817000198801e+01	9.078197953162447931e+00	-6.849488639103171408e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.693727602169593283e+00	8.758529646514073619e+00	4.881775022725867608e+00	3.045563323654047583e+00	1.875356739788473170e+00	9.407658953727267459e+00	3.463847423354163180e+00	-1.042928677875842283e+02	2.175187287558978255e+02	4.666195092481720508e+01	5.470469532064264229e+00	2.613245477542256594e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.853113536275639461e+00	5.379025922035033602e+00	5.127953661582181688e+00	5.022325607703963968e+00	8.839398292163939130e-01	7.429345727392845156e+00	7.955390284213312846e+00	9.081070739311751367e+02	-1.168612206056929153e+03	-8.465171639281170428e+02	9.530704506358434358e+00	-3.572504821130942582e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.290625184349570631e+00	9.603876420993138652e+00	2.379884480749264064e+00	3.135142985671603988e+00	7.114749244701966679e-01	8.250812849511694580e+00	2.316118493208795481e+00	-6.299323753112142299e+01	1.646193430438307814e+02	8.587777775083389997e+01	5.731961290577409329e+00	-3.581733381959527378e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.301137040548711710e+00	9.120379022230164168e+00	9.820743017198749314e+00	3.303996468508579198e+00	2.549241652098956479e+00	5.978934769077540068e+00	1.792881755196794380e+00	-4.040260929543345014e+01	1.212317214906200604e+02	3.023342825703593206e+01	4.491696133432230731e+00	1.185506875376100425e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.060545781596033521e+00	9.919491574411303247e+00	8.980776350288010690e+00	6.411156932124412400e+00	1.062793692802255663e+00	8.454989553361707877e+00	4.355948148631574313e+00	-1.728133953709564992e+02	3.205716638102196612e+02	3.780862065167895736e+01	9.074845370038405079e+00	-3.080337986554905001e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.598930069681399502e+00	4.282121130119718622e+00	6.973644188710345304e+00	9.406377727320277771e+00	7.490953644171732817e-01	1.568683537049857968e+00	7.102907415900525656e+00	1.985632107256861190e+01	5.389578112506612229e-01	-5.591374417059309820e+01	5.464139965185105474e+00	-1.352922899782558034e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.789137710544274951e+00	7.752310625698790147e+00	5.211202517725884498e+00	6.703511013536208374e+00	7.893843749564889434e-01	8.621967476620577386e+00	4.970470493314238070e+00	-5.493137035534901003e+01	-2.507341907733194120e+01	1.646217686781047362e+01	5.351093002310840951e+00	-1.672782937867221449e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.104688017974472913e+00	4.260978841722989685e+00	4.485698031828990295e+00	1.498809391998797258e+00	2.678833300963394226e+00	1.416377687101685545e+00	3.591537217150819306e+00	-1.510686435539706629e+01	5.142610043690524435e+01	2.381361637051815805e+01	4.866440534870732471e+00	-5.817711479430655572e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.870583519800296468e+00	5.439666688024361818e+00	6.386685270677954662e+00	1.206869577745579569e+00	4.044603140861547708e+00	9.150288014363219702e+00	5.940268139937824543e+00	-8.143808116217881832e+01	5.390185555809845397e+01	1.715753307598075317e+00	8.823970062700492889e+00	-1.208723490683160549e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.551175935576186937e+00	6.655389960549336514e+00	6.402615880723058872e+00	9.424322976347561109e+00	6.498707983559771639e-01	1.002860710518093867e+01	4.192974144880876608e+00	-4.732061561881800316e+01	4.520583748500401100e+01	1.902391715524705873e+01	9.263176075984883795e+00	1.025565133078637928e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.829560231201009302e+00	8.199533568024401475e+00	9.192597406059505039e-01	3.813806297715876426e+00	3.979059039341676929e-01	3.601145082566641342e+00	9.525348785810802354e+00	3.556792619665678501e+01	-6.383406530290929481e+01	-3.104627305353307420e+01	4.997683022830306854e+00	-1.793129119503588981e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.650429135086340260e+00	1.030459324509756769e+01	5.105680314599467806e+00	1.333069854843349944e+00	3.054920755008582400e+00	2.782737945719381489e+00	9.358674484411768191e+00	4.082099860787673862e+01	-5.347036813927736887e+00	-2.317670904735070536e+01	3.879971861895811447e+00	1.168469245877048934e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.780160951977801886e+00	8.030164450527331965e+00	8.753588917379465428e+00	6.649432610397408183e+00	1.263160889860633018e+00	8.193944256308791196e+00	5.152373696812232673e+00	-3.236178041294507466e+02	4.987782366410577310e+02	1.985094726169386092e+02	6.047774696670177974e+00	2.403729585581245829e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.430868090072828558e+00	4.780455662709870879e+00	5.137746123735143833e+00	6.222810492959615303e+00	7.341092541730880328e-01	2.924376281966432511e+00	3.998138699916557570e+00	1.346623415721568904e+02	-1.675018631660101107e+02	-1.098103122633772841e+02	6.162431298640056454e+00	-2.684879502653116106e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.466783602376735107e+00	4.674836869182374066e+00	1.156763711251022286e+00	6.729498309289299485e+00	1.715960153752495443e-01	9.195139602471639861e+00	8.142750966388735634e+00	-4.181372731622352035e+02	3.980363337505807522e+02	5.804973504192801101e+02	3.228412108360673827e+00	7.292647514272379340e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.434390952126307184e+00	7.750976422990004444e+00	8.264986367627036756e+00	3.296113634233419631e+00	2.325627823214675871e+00	1.850567199067913116e+00	1.396495354519071252e+00	-7.287350909344496586e+00	8.261378392100456836e+01	1.068815292467852629e+01	8.072856057075004088e+00	7.478668903117770697e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.360218649939875402e+00	3.274553609330828063e+00	3.025700588697507243e+00	9.840318560367405931e-01	2.421108587005129653e+00	1.775717720900630736e+00	5.310516640841957070e+00	1.427793961120123178e+01	7.850534568804132363e+00	-2.995334727256950913e+01	5.298565390904498962e+00	8.637717376912241889e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.102237228283730275e+00	2.105897685321449497e+00	2.959656223091207128e+00	9.667598533881248457e+00	2.699710154994500733e-01	9.663797172961656301e+00	4.454842951304272880e+00	-9.890468876024375788e+01	5.158353238834033050e+01	9.171766342853683227e+02	3.394952826805487156e+00	2.191406829619534619e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.807881257722255830e+00	4.488670002135979331e+00	2.335247855455488963e+00	3.468769384545196122e+00	7.344441263209942061e-01	6.826407369647267132e+00	9.080293896954716004e+00	1.022249330502760785e+02	-1.086969753435135999e+01	-3.070994753801278776e+01	2.175578636656779974e+00	5.024546274999839852e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.014512778354795586e+01	3.945440700386862787e+00	4.213851795917528342e+00	7.073192876113627570e+00	5.143708129095715398e-01	8.465201609746687339e+00	1.352073851685107631e+00	-5.422621433701189630e+01	3.789128550392194938e+01	9.316409312466396386e+01	3.068826201178678659e+00	-3.003972970587525424e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.975846731091738029e+00	4.224644408847452404e+00	7.585230106580969967e+00	7.195731884495979891e+00	9.837507852529260299e-01	3.757202706342107401e+00	5.829906935968748094e+00	2.110717002900680939e+02	-1.414509262305471680e+02	-2.260587522577661730e+02	9.492380115764653681e+00	-5.825348230800105739e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.894829908943530317e+00	2.869695590191094769e+00	5.752373232021637861e+00	6.613856756648857527e+00	9.297564137011234964e-01	6.915768629692297331e+00	7.964031842204214229e+00	5.195102245484423520e+02	-3.333019680586572804e+02	-1.971385898552279343e+02	3.820242006388905320e+00	-8.562869410295452326e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.073612547599946065e+00	1.219337050526818844e+00	3.237297289795376898e+00	3.872266368801623226e+00	8.344190590085714954e-01	6.264305144672391634e+00	5.584073697269749559e+00	-9.987612491373644730e+01	2.320771498932713328e+01	2.881267180365226466e+01	2.406972889886810130e+00	7.549097818139457559e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.160526169115605910e+00	1.261331042405008818e+00	8.239947322875231350e+00	3.258652573923411566e+00	2.587439273814503782e+00	6.410710231737624554e+00	1.655535458979781716e+00	-5.130074043630947500e+01	3.548446140628141166e+01	1.032570507399088626e+02	5.217813095414337354e+00	3.430494428611235662e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.139317695132550767e+00	9.672791320609531951e+00	8.822023974688448789e+00	6.390464213948045646e+00	1.402554767163475491e+00	7.350827321905967437e+00	9.679196974042540091e+00	3.887753345900247268e+02	-8.824042954963458669e+02	-1.159121961788814019e+02	4.091008888043464076e+00	-1.664847615845356358e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.181440750750527791e+00	4.678052494936370209e+00	8.907438970654808941e+00	8.591225078913703683e+00	9.544773622426105941e-01	6.111520348741828812e+00	5.930316405799705315e+00	-1.009395279731779283e+03	1.038033039676333829e+03	1.049734178454232733e+03	1.426538020220088576e+00	3.994019574998258122e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.352232793098483654e+00	4.591128628862557015e+00	2.654412287867280451e+00	9.286275121949588041e+00	4.079780843779778343e-01	4.950352237451520310e+00	6.018709281383323173e+00	2.884261396782379734e+02	-2.769591084761068487e+02	-1.126823518851123936e+03	3.866557430673785323e+00	-4.341058438529241539e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.605941711083941126e+00	7.367401856188485532e+00	4.914937622703479114e+00	2.171257464702731621e+00	2.717039654925244907e+00	3.485355383218522451e+00	3.008262898897199555e+00	-4.842217142263637442e+01	7.974603343839011416e+01	1.183926221397306300e+01	5.863388312947269476e+00	-1.316508359749015199e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.298636784870982108e+00	3.319194286129171445e+00	1.015327478708550935e+01	2.514435301082721175e+00	4.109762350547909726e+00	8.064457744714911058e+00	5.521668882005491774e+00	-1.589828344495720671e+02	1.101526498652275166e+01	9.253718304178162768e+00	6.019970592501226569e+00	-4.561583206936619490e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.150129517290990666e+00	9.496073460862572091e+00	7.753663148891432044e+00	9.711144039453857957e+00	7.986832643296025713e-01	3.049163777173271583e+00	4.777828963442761534e+00	4.570952957172501385e+01	-6.854577173885030561e+01	3.056302695978576267e+01	3.982694581268694911e+00	-3.406260856698725092e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.869635450631109919e+00	8.205934733530042990e+00	8.347101228440003684e-01	7.800726511147822784e+00	1.878395491891052815e-01	7.055028534362567605e+00	1.711056821676183448e+00	-7.907528178220741211e+01	7.913625737877396205e+01	2.028440544193434221e+02	5.082260357649555971e+00	3.887070660027681697e+03
