G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	m1	m2	p	Fc	d1	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	3.620773752901188747e+00	1.327743321033784119e+00	6.951216408081456244e+00	8.015138042528970885e+00	8.404441858566376045e-01	3.186141605840119517e+00	8.677015893107373756e+00	3.159412650345218054e+01	-5.827353849388926754e+00	-4.441846998888175335e+01	1.695701041095216910e+00	-9.731734175592647489e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.551921325280819275e+00	7.211664841401244530e+00	9.626585188502978951e+00	3.560799030840124946e+00	2.722263474265018246e+00	4.627184949932773961e+00	6.904702719753938567e+00	1.858523857491918250e+02	-2.968332463903094549e+02	-3.457078268092649864e+01	4.742559053050266371e+00	-2.657125426733811082e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.309298175813333742e+00	3.733539591680059111e+00	6.003210065522968542e+00	4.863779946722576852e+00	1.247375142256371916e+00	3.220642371393657388e+00	4.930326658843097398e+00	4.130251507475924200e+01	-2.155780187427346917e+01	-6.093124956914621748e+00	8.628880296394806138e+00	-5.040727812325692980e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.654241156212922004e+00	9.347975621634860843e+00	9.419165993004410709e+00	7.281493369705267504e+00	1.322886821395902857e+00	7.078674419747626345e+00	9.537914569040051305e+00	1.859898496719992806e+02	-3.257984767462012883e+02	-2.585868964757483823e+01	8.742084815233349460e+00	-1.858076185901019926e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.275964975754195763e+00	9.649997062959748462e+00	1.565890493674422235e+00	3.963105165682877296e+00	3.585265934848684277e-01	8.480213760466259743e+00	7.564443711561045447e+00	-5.701721258099280476e+02	1.055936532481493714e+03	3.100584200219607851e+02	1.997797398186510698e+00	1.091969930326663234e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.153162455612291026e+00	9.496298765095399830e+00	4.732348155184827654e+00	1.533137454345878892e+00	3.162359491580899462e+00	7.110556872522931116e+00	9.393969680054629734e+00	2.956266437766389572e+02	-5.636427261562387230e+02	-2.584137397680217774e+01	1.852113877630992000e+00	-9.292841787284909572e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.030355480931623546e+00	5.289399324352060283e+00	3.433039264100331778e+00	4.373167098838279365e+00	7.580231222426477844e-01	8.392042111409683258e+00	5.738885937221330558e+00	-2.950802421915748823e+02	3.285369750583469681e+02	4.001294328593200476e+02	3.525346595067000433e+00	4.803691819513280279e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.891855710573645766e+00	8.725558088259194989e+00	7.624258489974678810e+00	9.519132934023044612e+00	7.826999494094315502e-01	4.501637417793033613e+00	3.294965885641230940e+00	-7.109989698110332768e+01	9.481701046861039117e+01	1.373843277180262135e+01	8.797937652016504018e+00	4.510206440915727626e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.623527299411246183e+00	8.518617400469192802e+00	9.853554544873439625e+00	6.798837746213581390e+00	1.446137106635318359e+00	2.404079277754977095e+00	1.393439875295757524e+00	-4.222693437220426915e+01	8.942182662308429997e+01	1.173092222303133703e+01	2.089341721605715296e+00	3.199105644996947717e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.248401820295335085e+00	3.887395356146694514e+00	3.350079141244328707e+00	7.091023746164449193e+00	4.798792921929351807e-01	7.653706871938834588e+00	7.459719746640113058e+00	-6.828970941023274463e+03	5.559348400554690670e+03	1.386086619876774785e+04	7.431387774639454769e+00	1.050774938244555844e+06
1.000000000000000000e+00	1.000000000000000000e+00	1.353393749378920319e+00	8.583254159257057481e+00	6.888325428171892639e+00	6.704963106391445216e+00	1.030083379136541133e+00	4.218569419302033552e+00	2.057595204873527983e+00	-9.967686451295968197e+00	1.537175055881406216e+01	-5.226778201380392730e+00	1.917086024144373679e+00	-5.011552620047918793e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.470265798477997876e+00	1.311540181849783826e+00	2.853889895300586677e+00	2.803103703703231808e+00	1.018108480062244414e+00	7.056555650157621429e+00	3.686633077052966279e+00	-1.025182672924122755e+02	3.972902722068576509e+01	2.918522845925194815e+02	6.552378366599333148e+00	4.274719768742454107e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.542284885716177278e+00	6.453728240952613326e+00	6.119278964409721411e+00	4.768170363256573729e+00	1.288723934481689648e+00	3.453750010958437588e+00	5.737421800169186348e+00	4.363557341932900613e+01	-4.094540555280931926e+01	2.776266887561359198e+00	4.163716893180265721e+00	-1.763008501631615559e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.692068245633202572e+00	3.028228541182125255e+00	5.083475325085548668e+00	7.750965111990845813e+00	6.765963688451147595e-01	1.681498043552232424e+00	6.100437387036292236e+00	4.767389283385567111e+00	-6.853260105789880541e+00	-7.225714877815192061e+00	8.133978605867246969e+00	-4.184093766758463175e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.483763047093894727e+00	2.097093109380321785e+00	9.764405969344609915e+00	1.862997037503923314e+00	5.074119585992435510e+00	9.954750039945924556e+00	6.433462308148532927e+00	-3.432919450819104554e+02	1.640947954845043739e+02	2.411402129396937255e+02	3.035805821270025628e+00	4.944622081899028672e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.692824116156600667e+00	1.735499810011745803e+00	6.520033715083882520e+00	3.497379946212161972e+00	1.846015410272208612e+00	2.391258670278506582e+00	2.471136569299120733e+00	1.290956741960821091e+03	-4.868132235572829245e+02	-3.157500326102274357e+03	6.691173094985715331e+00	-1.193494073652575025e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.218236970049302315e+00	7.266130914658025297e+00	4.129599709776995198e+00	3.499932688812965154e+00	1.173501993770103891e+00	9.857661355034201378e+00	4.523802584502621293e+00	-1.344305475163423012e+02	2.050359876839212347e+02	9.033416999844632755e+01	3.099463180402191487e+00	1.529756111333074386e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.714859917139519574e+00	4.042311172139974040e+00	2.033833469333711452e+00	4.909941027293237781e+00	4.119981545899113473e-01	9.838407303581101715e+00	6.458919315807210459e+00	-1.444656898285590785e+02	1.056973218341687044e+02	1.333905103923691513e+02	7.406381518080526583e+00	1.808123048640153866e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.970190799402783854e+00	7.563296544930704357e+00	2.327381577129812751e+00	9.833078161604886347e+00	2.303367149076323839e-01	8.102040633487309407e+00	9.731560756426821612e+00	1.877649915509798859e+02	-1.622685205764941543e+02	-5.892812645931416426e+01	8.918044938472238670e+00	-4.545942202133949468e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.096595212552044174e+00	1.693431663937000398e+00	2.951784681815688316e+00	1.594912190539280239e+00	1.878087330847300507e+00	6.909932214287501040e+00	7.536688535679299861e+00	1.223868572853413525e+03	-4.105902033753301907e+02	-1.860812844701676340e+03	2.092223373139062481e+00	-8.877620576146999156e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.993144989833763425e+00	3.854335158771199144e+00	3.173093541708250420e+00	5.665219000544988504e+00	5.902540234217352744e-01	6.204188022273414482e+00	9.273221366136400690e+00	1.849837113957178758e+02	-1.435155257575775352e+02	-2.060373913093506246e+02	8.760179556696053638e+00	-2.397064722414211064e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.119609470274702812e+00	5.826712398634109391e+00	8.570672981898324494e+00	2.584311177236877644e+00	3.317745826121138997e+00	8.869771948003423390e+00	7.821633477665600687e+00	-3.104097232827558059e+02	2.372638972264538779e+02	8.312212654079939256e+00	6.373818862053990841e+00	4.534879403178513257e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.455283957720640231e+00	8.105952305338291808e+00	6.087947409292327805e+00	9.753044900569669551e+00	6.360764678839473385e-01	3.615456538279133714e+00	6.325070888267616986e+00	9.292178636247183476e+01	-1.469940829895240597e+02	-5.546784587914559950e+01	2.187588504567837600e+00	-8.529820819175696442e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.337610205001999564e+00	4.008947790682964474e+00	5.573013521824112360e+00	2.007761038841545886e+00	2.804201705681003354e+00	5.237906500248103114e+00	2.715837456534998307e+00	-9.976458874825919310e+00	2.242552975115554847e+00	3.540570974448216557e+00	4.925596161438175358e+00	6.700091326054771912e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.121099732699180507e+00	6.640527482994960984e+00	1.996119150882487148e+00	4.642183461464360228e+00	4.396861698321415934e-01	6.558297286126775205e+00	6.978671816767043623e+00	1.986909789574865954e+03	-2.936659802916216904e+03	-4.772107341322830507e+03	2.473261753145098663e+00	-8.101288303758810798e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.418665121826288011e+00	8.940731570169754505e+00	8.698980533622624023e+00	7.695142086052062957e+00	1.157988194345894728e+00	4.696438991050873923e+00	6.539165987900105392e+00	1.103179885001870844e+02	-1.752359994188767303e+02	-1.216189174811046847e+01	7.310222517478876192e+00	-6.621877076061052776e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.066879145582156241e+00	6.479066778403216986e+00	7.489748863650055100e+00	7.302589589075681786e+00	1.044183870261570446e+00	4.844715772553706223e+00	6.333449996558639938e+00	2.737460942316623118e+02	-3.909100965791326416e+02	-1.765546842337262490e+02	7.861094031674777050e+00	-5.253069137082500674e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.807949131786791508e+00	2.995057548358015964e+00	1.506509578827094797e+00	4.836859091141496592e+00	3.124913476043792993e-01	3.988538247872420062e+00	5.392244275679462184e+00	1.204092653011617671e+02	-4.664179349482785142e+01	-1.731262727460068049e+02	1.937622012861914378e+00	-6.338630732260663535e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.811758180700189236e+00	1.239833789423735455e+00	7.392817173182846702e+00	4.120515301718136847e+00	1.784430938818436729e+00	6.061965150485963072e+00	5.735849722315372823e+00	-1.239191423841441747e+03	3.106352707537474771e+02	1.749199963953826000e+03	5.540311918581600992e+00	2.205372656027694757e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.898795885428334884e+00	8.867308623642621512e+00	5.821544424336597245e+00	4.687926207710213511e+00	1.301813211439216467e+00	8.728159845663622463e+00	3.999172942385535112e+00	-8.814803373826168809e+01	1.717197620494498835e+02	2.906189141814274990e+01	8.235117809976657099e+00	3.553026442245883345e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.685362716761956481e+00	1.169355873668238566e+00	1.798055597920771964e+00	3.366777221164185097e+00	5.109174680765962151e-01	2.793429229396792834e+00	5.667855042211201066e+00	2.922924094465335898e+01	6.055916996078200221e+00	-4.575257154015929473e+01	9.474067228539425400e+00	-7.387640771196649439e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.803759910381160125e+00	8.871482222329039047e+00	5.090374035367272398e+00	2.885628318741597198e+00	1.786232831507321928e+00	9.316904814784900069e+00	2.749337728916342094e+00	-7.262541012551487540e+01	1.513228996062560157e+02	3.577035505714337660e+01	5.633163700456908174e+00	2.806271210347746319e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.951352670381122145e+00	5.695319602159478301e+00	5.356987162025134808e+00	5.348188419984998276e+00	9.803583358433608508e-01	7.351187582128305031e+00	8.234916525540754151e+00	9.042953647359053093e+02	-1.139639158771292387e+03	-8.631773273180369870e+02	9.594782233134337091e+00	-3.412109402923532616e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.380716766224269421e+00	9.459004307529745859e+00	2.492179239208408337e+00	3.341649664854902113e+00	7.155995230466645207e-01	8.391627307953200443e+00	2.625166487229926737e+00	-8.144602393236144167e+01	1.571991976214315514e+02	8.130601031034358073e+01	5.668026846456961643e+00	8.237799552670866206e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.966215042526606283e+00	8.215835454595113774e+00	9.524769459844327102e+00	3.558968124437050573e+00	2.627043937083107128e+00	6.077243904182246581e+00	1.848303026329017440e+00	-4.494910831873743007e+01	7.131035598898743899e+01	1.083630061329089855e+01	4.545152220924671305e+00	-2.330467363146617572e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.492638111178680838e+00	9.951634968318009200e+00	8.651822144943178472e+00	6.958467776488541645e+00	1.252477133201209236e+00	8.092168535309207655e+00	4.882339052720232608e+00	-1.581883142031575460e+02	3.325665252572101167e+02	5.074547116887542586e+01	8.587270092814138778e+00	1.064520862805800562e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.268235671327486713e+00	4.250448854829420142e+00	6.997617483829843721e+00	9.693412614382935999e+00	7.355513779755094017e-01	1.197288911161017655e+00	6.904414289019775275e+00	3.211925327320577139e+01	-2.333763705684771850e+01	-5.367588479666927981e+01	5.518515200560676348e+00	-1.194588870075306204e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.786379872474487707e+00	7.858125071279514984e+00	5.179601994460793613e+00	6.312544000171891767e+00	7.840023833234932571e-01	8.354637380514551737e+00	4.899743061295201763e+00	-4.377784891784689592e+01	3.504134138348992877e+01	7.268267550301764857e+00	5.280534646182443836e+00	2.043109325666142126e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.703619529863705573e+00	4.633148464986380333e+00	4.731628890186240000e+00	1.691115236797564814e+00	2.783649001509134191e+00	1.376865302784680223e+00	3.450157550675783114e+00	1.251496434974618488e+01	3.929946968265330298e+00	4.138218054853207484e+00	5.425554289984259704e+00	2.926514719561113793e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.458372651975242240e+00	5.366073788156291435e+00	6.816513129908877922e+00	1.621120255234949958e+00	4.094214180389448288e+00	8.939798482879341535e+00	6.024892540799791973e+00	-4.899701082944471153e+01	1.804771990573530260e+01	-1.719739232477752289e+00	8.597568818649090616e+00	3.758302007611173963e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.885672545555737489e+00	6.643249434731020919e+00	5.932429365221014272e+00	9.569944778748629588e+00	6.178636471760236004e-01	1.003606704243478553e+01	4.117412266812614519e+00	-5.649170856728627399e+01	8.205048487890137210e+01	2.573103020708625621e+01	8.509081136439224480e+00	1.365283868987918595e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.471506937038859597e+00	8.852608771018905642e+00	1.626260592370231572e+00	3.759586524985856215e+00	4.012349841917280946e-01	3.600209731043423567e+00	9.370602384105387372e+00	5.575219341707456522e+01	-9.566344792237907768e+01	-3.422467396537344086e+01	4.581188677914842522e+00	-2.641076654355106257e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.458352260556754931e+00	9.777261170641894594e+00	5.651500857714541581e+00	1.870256483006496717e+00	3.074885004096500563e+00	2.879037156834009625e+00	9.288254255705187035e+00	2.854819531353087925e+01	-3.737070501963120250e+01	-2.178950158487598099e+00	3.994273900926962551e+00	1.709412623863208864e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.401048126729214971e+00	7.989971741418162132e+00	8.309115071842184008e+00	6.474586229074982491e+00	1.291200151605548019e+00	7.893662012380200821e+00	5.481856110029931450e+00	-3.071069869299175821e+02	5.466017690218967573e+02	1.907948943311255618e+02	5.395890526729901993e+00	2.120046216369491958e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.201114515790536963e+00	4.750449616588567459e+00	5.142651770192648186e+00	6.582442246195244984e+00	7.739765658333414011e-01	3.271384882526801707e+00	3.972995343209273056e+00	1.648483622291519737e+02	-1.429859335458167777e+02	-8.535498991710389305e+01	6.278244630833206941e+00	-2.395742215302946079e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.604302505529984657e+00	4.822107495516804399e+00	1.415918234524584429e+00	6.828793248871099841e+00	2.067580266997169902e-01	8.754281904524029656e+00	7.746943311480285921e+00	-4.063343107215465579e+02	3.482006114782898862e+02	5.774088659276133058e+02	3.224996817487960410e+00	7.260180125903326552e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.907443201213707695e+00	7.675665198478072604e+00	8.031798044262894010e+00	3.350078997541130477e+00	2.372083258865840261e+00	2.001532251758136649e+00	1.282421119294313128e+00	-5.150661041752385216e+01	8.426222151718482678e+01	1.285869914382429968e+01	8.203423199677375877e+00	-2.732051294126017069e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.275383372215693534e+00	3.114041086336329922e+00	2.829937138887249404e+00	1.098966320216426373e+00	2.482979224580013078e+00	2.185357987505653465e+00	5.294534583174097087e+00	2.423395278535070574e+01	4.491645462459439742e+00	2.377711976309408115e+00	5.297275255733748800e+00	-2.799370386327688607e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.231401971964992015e+00	1.983278196099451218e+00	3.379643637701107206e+00	9.634962574225641063e+00	3.781714031569463064e-01	9.829905743443044130e+00	4.029376530871257245e+00	-1.102747657946120228e+02	4.817168302578240002e+01	9.398889531995990865e+02	4.053418181903884587e+00	2.200918387860597795e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.649894596256440193e+00	4.265838751581015664e+00	2.636185527962243480e+00	3.187299589847950809e+00	7.635434908557843237e-01	7.042786633194572765e+00	9.321505204756823204e+00	9.975361510391390141e+01	-4.387826728468893123e+01	-1.315717278631083076e+01	1.971597593423048078e+00	-8.052091665754635414e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.990020361254977388e+00	3.522999473858931641e+00	4.026148366465864825e+00	7.158175536963211627e+00	5.825398661349644458e-01	8.679955572284738352e+00	1.146254568845640698e+00	-2.827971690328173437e+01	1.854501636663509245e+01	9.888768438735928612e+01	3.216159974514254838e+00	2.066772973483853661e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.906246466693043651e+00	3.785152476656032050e+00	7.746136166030184178e+00	7.246423165385985854e+00	1.066469824429261193e+00	3.893665035546318709e+00	5.986603191139323599e+00	1.806655000866838918e+02	-1.339570011993909873e+02	-2.491781422868961045e+02	9.561068132466104430e+00	-6.618337631483661426e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.799857105604974361e+00	3.061031326842011957e+00	5.632106622230804049e+00	6.564237512828054122e+00	8.728916913090817298e-01	7.173892175417890371e+00	7.663787601356959023e+00	5.251156562089012141e+02	-2.551039916949117128e+02	-2.011712723573172923e+02	3.745531753776377926e+00	-9.326330856780517934e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.055924589056375762e+00	1.313220316830286505e+00	2.969743256351269345e+00	3.883620397683583469e+00	7.473821447686332942e-01	6.354234595323744905e+00	5.341327168287700822e+00	-7.600103143796691541e+01	1.114908487346706600e+01	2.015412553385705152e+01	2.532450950351339714e+00	1.404306281493437382e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.393750203759633877e+00	1.168225966887532330e+00	8.888632890246675800e+00	3.466921933894770103e+00	2.569767131637537005e+00	6.495336639096273679e+00	1.726660165019864968e+00	-4.190436733532921210e+01	1.255191677383229631e+01	8.089653313747589891e+01	5.047832649391668980e+00	1.488910708473068496e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.421423272153464978e+00	1.001235536336969467e+01	8.918860282559636588e+00	6.318682077384657703e+00	1.402171221758385489e+00	7.136592406129630639e+00	9.746839382328065682e+00	3.923594464000166795e+02	-8.394854451565419140e+02	-1.428472383883600969e+02	3.722044643707956180e+00	-1.852014062217416722e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.559331553369482926e+00	4.743648188741017790e+00	8.782174954372015563e+00	8.709211621259298042e+00	9.757604514232647297e-01	6.182128935159206584e+00	5.591619019276389047e+00	-1.024683416328195563e+03	1.081261032085687702e+03	1.046621316566324822e+03	1.336741880300217566e+00	4.060825547394371824e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.957164888708375905e+00	4.451094895953414898e+00	3.235585456217914491e+00	9.490916409861865688e+00	3.182902412138358672e-01	4.928309366811390646e+00	6.495096189050331148e+00	2.952227410187796863e+02	-2.874038040080552605e+02	-1.120607935761649287e+03	3.970287174955218656e+00	-4.344633618177846074e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.684183185988242792e+00	7.143320904675934280e+00	5.088780756222034185e+00	1.986992357190721759e+00	2.592864284238460382e+00	3.602806210052015068e+00	3.190212026631614073e+00	-1.032427877222298775e+02	7.135947605756440737e+01	4.639845464773983963e-02	5.867032008015593547e+00	-1.008229401240611338e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.103216233139049152e+00	2.966156989601953953e+00	9.822136122784515422e+00	2.393623356196474372e+00	4.138891492662873262e+00	8.002224347646906821e+00	5.356887328167069029e+00	-1.411393214394051654e+02	8.837943566696901598e+01	2.381644211391904875e+01	5.963191545692752449e+00	1.973887160953526632e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.956820513055100186e+00	9.570897557331786487e+00	7.893236720682793361e+00	9.446137784721514663e+00	8.571145361715806210e-01	3.084228935757653556e+00	4.911318610412893193e+00	3.295024834616960874e+01	-3.774542913633776919e+01	-1.947650213781586537e+00	4.121939830341949218e+00	-1.281191153902979067e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.735182913532819171e+00	8.037159831327576498e+00	1.261469521394188886e+00	7.690973695697415735e+00	1.597093090979123942e-01	7.263286721594858442e+00	1.754689894898304292e+00	-3.391198371446709103e+01	5.177963706554460543e+01	1.875764004810791619e+02	5.105108101246394803e+00	4.120636603766048211e+03
