G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	m1	m2	p	Fc	d1	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	1.845055110123574149e+00	9.640402662871203177e+00	5.151900868843096504e+00	3.264539451338612785e+00	1.101537533751847153e+00	3.499834806848880042e+00	3.350402459317146864e+00	-1.357753414282795461e+02	1.357018015405647873e+02	-3.768733434730337706e+01	7.866636315506585930e+00	1.245852242646325294e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.061908360504318249e+00	2.452360195785798336e+00	3.278497701435887812e+00	6.836527635659590096e+00	5.911816635809681308e-01	9.254799756425050816e+00	1.514295867075543089e+00	-1.775540064772298265e+01	-3.709969129357736151e+00	7.033977614091901032e+00	1.774379698206832945e+00	-1.104648676697198198e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.998381568439761224e+00	6.197096699815974219e+00	8.238221790441532022e+00	4.810920460421893807e+00	1.929911534106068638e+00	8.118005912342853847e+00	3.788205255039352792e+00	-1.737421066881437639e+02	7.508949373809008421e+01	2.677392752083277827e+01	6.147193001507289090e+00	1.150715551718158622e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.957479879901637077e+00	1.039702288494996374e+01	1.695765440599137364e+00	1.942243623674950292e+00	6.720966728626218689e-01	3.803047269974024758e+00	6.971722276905171434e+00	4.372336499147981215e+01	-1.642984719224725154e+02	1.402778405919990945e+01	6.138007223255133482e+00	1.283188248042809164e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.656576340350146559e+00	1.148873130671903109e+00	7.088876419813052721e+00	7.586011957287944085e+00	8.885353860553538707e-01	3.663145500290406087e+00	8.215691216938326491e+00	-6.007980391403130938e+01	1.189088208767847163e+02	-3.824440679529091369e+01	2.072598757945332881e+00	-7.120656825524051783e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.653866375405877776e+00	7.139321287633150881e+00	9.695300877994274202e+00	2.953683047003580420e+00	2.850555186389494455e+00	4.955774389772161115e+00	6.922260197910264701e+00	1.984087366097379004e+02	-3.695900600987005191e+02	-1.659697572511208108e+01	4.804848659428016866e+00	-8.385263335617256644e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.095364196191719763e+00	3.759592379895523528e+00	6.155845289164163958e+00	4.780330235274059092e+00	1.312039875669365419e+00	2.963916900437157054e+00	5.188362184253457521e+00	3.665011246366078979e+01	-2.332124922897242314e+01	-2.374566933861284568e+01	8.857527854611682017e+00	-5.356443131073617678e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.165441135171138676e+00	9.217785936264686342e+00	1.054130144615238684e+01	7.221659732425526279e+00	1.206203724727201276e+00	6.281362456295680907e+00	9.099956242983411769e+00	2.201265280844131667e+02	-3.026753890656314070e+02	-1.413197441928580211e+01	8.869745438791717618e+00	4.838436432099999820e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.371378327621232351e+00	1.017929300585015362e+01	1.501263594572322280e+00	4.134464995198966264e+00	1.571787243498417863e-01	8.711260085168639478e+00	7.752579702235804504e+00	-5.300677908567342911e+02	1.044742536547438931e+03	3.541769515847325351e+02	2.634086546610767243e+00	1.125738943139611183e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.384218621309061703e+00	1.031576169758084482e+01	4.931084685375047627e+00	9.872663629604585545e-01	3.235067870981467753e+00	8.079734984502909612e+00	9.961073167941494333e+00	3.316792071111397036e+02	-4.887904620467963923e+02	-8.433487602690102847e+01	1.123405462061385141e+00	-1.195291211163654907e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.771169879579326256e+00	5.130702288641831643e+00	4.477808050947766461e+00	4.274779801155816905e+00	5.950232215312959427e-01	8.779670636464492972e+00	5.685419013907497821e+00	-3.016513261129923649e+02	2.178328279550993045e+02	4.460827161742754470e+02	2.819417241859716761e+00	6.512774522012799935e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.327675526363797154e+00	8.281740940026573128e+00	7.542275839351202826e+00	1.034840928641107638e+01	7.212056275655769344e-01	5.203532922804853911e+00	2.954192763568558533e+00	-6.501007505158976585e+01	2.260589673471336312e+02	2.255615627495340725e+00	8.913763623921413526e+00	-7.435078721167651565e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.911500930230307205e+00	9.699616637191091684e+00	1.078488642214378679e+01	6.128838911171280657e+00	1.480117465880604222e+00	2.915062097245666006e+00	1.304029882671179363e+00	-1.893953068537991058e+01	-1.842596862512486666e+01	-4.104481376693667016e+01	1.746706357527472164e+00	-4.009457508110334629e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.053073590713085927e+00	3.938556137630334408e+00	2.145351899438116661e+00	7.027544051097267541e+00	6.356870269481926794e-01	7.427450520266964951e+00	6.065340651555636953e+00	-6.860287102892024450e+03	5.487219641810880603e+03	1.385152154476705618e+04	7.594681300589056328e+00	1.050971014825482620e+06
1.000000000000000000e+00	1.000000000000000000e+00	1.217160872951475348e+00	7.511983939484250250e+00	6.246021671257715013e+00	6.961197902415555916e+00	1.215517658868239259e+00	4.293558890296022668e+00	2.643704572834355560e+00	-5.054460840591493564e+01	-2.363470273140485034e+01	4.776435040001665300e+01	1.304958879310129660e+00	-1.436759444628088886e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.744428531545725747e+00	2.369080811499941319e+00	2.414047873315522175e+00	2.266981014341554079e+00	1.005897172759093294e+00	7.514517488762099795e+00	3.870135179431736461e+00	-3.852514395556316629e+01	-1.573848768885767768e+01	2.769182188844739585e+02	6.088534892346601168e+00	1.304315244967489434e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.423700138188648268e+00	6.992944648378983885e+00	6.410432204678953028e+00	5.095932186273397946e+00	1.203914573054631454e+00	2.575330143928271198e+00	5.695447511610477243e+00	-3.198866144567356429e+01	-1.204685887354464668e+01	6.345773843687626758e+00	5.325470086534717318e+00	6.645273433066507778e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.730587416364468112e+00	3.960931325729081465e+00	6.154928074194138787e+00	7.033479816740729085e+00	4.933213432615501937e-01	2.086067753507212963e+00	5.165318091672080669e+00	2.838162703116174868e+01	1.906704130403227282e+01	-6.077214967927591971e+01	7.975473781403002782e+00	-4.234919209283298187e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.786777989792115662e+00	2.882996205531203060e+00	9.421818189099550267e+00	2.255844116236599195e+00	5.380832801002499721e+00	1.061896213889638219e+01	7.013687751304541251e+00	-3.299625352592248078e+02	1.683801365006688968e+02	1.752107727486890667e+02	2.466084394404330027e+00	-1.260409772669953554e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.642749318874328068e+00	3.164026863716846272e+00	7.016902346767285081e+00	3.524145491436803557e+00	1.808192910548018117e+00	2.377838446319656907e+00	2.256224537088153070e+00	1.239858079017667251e+03	-5.857239073148782609e+02	-3.196867094404200543e+03	6.690355430034720996e+00	-1.048358164832207331e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.987969841833869822e+00	6.689734942555245922e+00	5.380875076635210696e+00	2.718486231309736212e+00	1.286992029054459419e+00	1.033918128640925360e+01	4.727739263477429787e+00	-1.597377478173677900e+02	2.013515926570335637e+02	1.262463355770317150e+02	3.684932966907774166e+00	1.249088364197605188e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.373229435883492222e+00	3.616243254103895133e+00	2.890868377484744123e+00	5.260429593105615531e+00	4.431221527192056864e-01	9.493556016592846092e+00	6.548497498221396818e+00	-1.630349118789587806e+02	1.115886105826983652e+02	1.370113770226284373e+02	8.078724567618232655e+00	1.713908371672414069e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.356312352860942649e+00	7.249046987933190245e+00	2.138216642442359650e+00	9.338355810911300736e+00	1.686511102959030173e-01	8.165188976465554305e+00	8.842407374456403346e+00	1.969519420866297708e+02	-8.059307446126976515e+01	-1.929870164121880549e+01	8.068311563641593409e+00	-4.708551109951099352e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.303309400178908284e+00	1.298452213358477270e+00	3.507442504252843207e+00	1.524530016440099001e+00	1.805704727575046853e+00	6.786043789986158536e+00	8.244625872146688295e+00	1.235391095850262218e+03	-4.032891629253201700e+02	-1.812232638277626847e+03	1.723961547799581551e+00	-9.663977655854139812e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.615274298389550722e+00	3.906012697503014053e+00	3.446108491522445583e+00	6.009441945427619558e+00	3.747479747885801293e-01	6.450721027397431584e+00	9.895164218819159530e+00	1.831694715816044265e+02	-1.149624452769612049e+02	-2.341551188017338916e+02	8.920508808447209503e+00	-2.266469455727338936e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.292213752983009556e+00	5.582883351155354390e+00	8.291418602305869356e+00	2.092192624025924985e+00	3.473293167757067312e+00	8.737979355467917486e+00	8.279071121005269873e+00	-3.024691309416938338e+02	3.727850613555728501e+02	6.807941605043015443e+01	6.323696080194237013e+00	7.053472699677774926e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.972892886109999466e+00	7.454742953185396814e+00	6.286941458406736238e+00	9.450107053177692507e+00	6.040608308381580915e-01	2.691949508124277468e+00	6.498183569321199116e+00	1.187843188356220878e+02	-2.314257807681733823e+02	-7.223068322774909689e+01	1.273626298247630517e+00	-3.044318251776223406e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.458566080734901460e-01	3.382309316642984953e+00	5.448896882586540258e+00	2.629363809073299585e+00	3.034236557801599510e+00	4.817970634620547976e+00	2.071251873503979102e+00	1.039556995085555791e+01	-2.327741582712336665e+01	3.711367070641384913e+01	4.065641838386963691e+00	-1.565903628821868779e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.498897478366963298e+00	6.469602973827778492e+00	2.101583601782778921e+00	3.511944635413531746e+00	3.739067005312912695e-01	7.632584030391478258e+00	7.476900243410552704e+00	2.049474820933007777e+03	-3.012761437047452091e+03	-4.736111257834255412e+03	1.866990023040164370e+00	-8.191524276972684311e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.969643391391586729e+00	9.610391892822660154e+00	7.980154056369777038e+00	8.408945941958011261e+00	1.100873004290420010e+00	5.009847737366738940e+00	7.820118234644256816e+00	1.515373089138556963e+02	-5.948861641771894426e+01	-1.151511579299196875e+01	6.339807104654537895e+00	-4.867106835273852994e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.894790606574311198e+00	6.222714669574469504e+00	6.531899671009007591e+00	6.548333975118487693e+00	8.583933966683142680e-01	3.704651187260590284e+00	6.485936714150550841e+00	2.760089851273621093e+02	-2.703417583497276837e+02	-1.759695493583982397e+02	7.580415030613385952e+00	-4.854191848669528554e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.450859582852938701e+00	3.547232982703475201e+00	1.450799572606572774e+00	4.426016373410949889e+00	2.898253890049710124e-01	4.630454591791278496e+00	5.482513861936981314e+00	1.404371358579808202e+02	4.017546221973640286e+01	-1.660422183768662592e+02	2.601948553866893388e+00	-8.118933276823783672e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.270932380709755449e+00	4.845589862713495233e-01	7.546182564400206516e+00	4.271597915994608030e+00	1.610061298800302465e+00	5.450150563288376659e+00	5.153420589863480394e+00	-1.224290856730510541e+03	3.496535140733642493e+02	1.757851130490373635e+03	5.193054628739869116e+00	2.447942253429372795e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.672945464114598657e+00	7.051293268978742645e+00	5.269076937140885875e+00	4.905013654818894508e+00	1.345115643458541177e+00	9.141787354653651221e+00	2.874124009139647384e+00	-8.166101368954193163e+01	1.885098846418837581e+02	1.141124906708876274e+01	8.920348694118969135e+00	-8.771431547941454028e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.862992908488404042e+00	1.117337319204377621e+00	2.026130009923672759e+00	3.539799558936365109e+00	5.293008232230009824e-01	3.517628622740454514e+00	5.476796935511796249e+00	-6.235525650030048439e+00	-3.705144169303987667e+01	-6.323875434602963708e+01	9.441621657085752517e+00	-6.373619701862924558e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.029589636923312490e+01	8.532957692017118845e+00	5.148310561148415232e+00	2.873582977115499926e+00	2.012834624695587049e+00	9.465287376165649746e+00	3.590873037086824038e+00	-6.995561029830760447e+01	2.055333046579773395e+02	2.316220164620738586e+01	5.521904976471289750e+00	-1.560738303689030772e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.824512972410924583e+00	5.269910074338039152e+00	5.721312903218056967e+00	5.111309754408535078e+00	7.918383282244941812e-01	6.658786516831844970e+00	8.983779852093011442e+00	8.212743102206683261e+02	-1.230349384898159997e+03	-8.143621423399113155e+02	8.646387422323185135e+00	-2.940316626808967703e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.547114118267746363e+00	8.895933327264195611e+00	3.014119518073401061e+00	4.261989104245946791e+00	9.052940079574141041e-01	8.019912910351932211e+00	2.636108428514985391e+00	-2.965228988785116826e+01	6.808425488817505311e+01	2.092517308882664651e+01	6.457555399346242453e+00	3.081888484153972058e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.594721638202013736e+00	7.795447424323435293e+00	1.025315952329592406e+01	4.005585282793883373e+00	2.509894540612185754e+00	6.348469860235507412e+00	2.000673300543510891e+00	-3.073940766410507308e+01	5.351155220646354849e+01	-3.979506000739386096e+00	4.611048367687755167e+00	-1.365210482181720181e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.454673880214433446e+00	9.432128845473931378e+00	8.982884150091670961e+00	7.547203637799560383e+00	1.301444440358685339e+00	7.397157908268077620e+00	4.257799001160941010e+00	-1.697092794795344730e+02	4.730966049680809533e+02	3.691457367817850610e+01	7.763521818951459430e+00	1.198671291602979181e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.309146721473025465e+00	3.657538109983764496e+00	6.858166359859159122e+00	9.488739464639037280e+00	5.568261659456377188e-01	8.288494132352752786e-01	6.985787691950863021e+00	8.104981374696880181e+00	-5.900625178544462557e+01	-6.908715188537277641e+01	5.644564891317661370e+00	-3.201212871276527039e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.472191963145748073e-01	7.148746654743587392e+00	5.264943481603407527e+00	5.172386299588266567e+00	8.315928695505412360e-01	8.644794499916963915e+00	4.651739034129786177e+00	-1.622747555414974485e+01	1.192787430695946327e+01	1.454682850106842551e+01	4.927353107128037202e+00	-3.715894389779176663e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.059802222285125772e+00	3.432759484242020598e+00	5.991982416385035926e+00	2.244995907672045821e+00	2.416614511446251612e+00	1.006558246933737299e+00	3.520780771525434005e+00	8.843451950223214908e+01	1.071589527240956841e+01	-5.032513868891680175e+01	5.446169962175689605e+00	7.465793968961437486e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.157093255562686274e-01	4.089752783605105080e+00	7.402900473875686060e+00	1.873203391333198686e+00	3.984943449735920851e+00	9.783112607184467180e+00	5.872860828157531188e+00	-3.561481305181222012e+01	8.151203988665753286e+01	3.845666355629042243e+01	8.751692705922224036e+00	1.543490657722679998e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.461025370954344815e+00	8.016691384634889062e+00	5.948386542124415755e+00	9.661798677896033638e+00	6.332562916360037208e-01	9.362228267757705780e+00	3.962546874756739168e+00	2.338408751041666278e+01	1.547810091265880033e+02	5.541544093364954904e+01	9.148807291647578666e+00	-8.906509668904911905e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.832426202976631835e+00	8.827908855045732750e+00	1.477338427880996896e+00	3.368475811675787135e+00	6.785713760128266880e-01	1.855565318757930182e+00	9.942451642539579026e+00	8.609729932205254954e+01	-1.694818560432444201e+02	-5.343085806429442641e+00	4.018465186842079540e+00	-4.075847445347711528e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.239155473429211618e+00	1.070487792708945562e+01	5.282196908292596582e+00	1.640153209602090323e+00	2.761354118314199191e+00	2.468974212059886764e+00	1.038124970945778003e+01	-4.453608972809160349e+00	-5.718165662600910082e+01	-8.924115646682366787e+00	4.310790022686322054e+00	1.664694681603762774e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.559864942215112293e+00	7.815664009228115106e+00	7.602102888976348005e+00	6.067113160690412066e+00	1.291661316792116709e+00	8.057192877463331016e+00	5.428379950737677540e+00	-2.910963822100584366e+02	5.585663834128723693e+02	1.573829551856906335e+02	6.149916746110435817e+00	4.389147709686017151e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.654128576741429768e+00	4.679637743479782230e+00	6.076319581082863408e+00	6.637290042447866689e+00	7.011745185753686105e-01	3.747488375495812818e+00	4.729242172162363644e+00	1.780087091777162129e+02	-1.245139857123785134e+02	-9.503707037224089049e+01	7.526041830422157020e+00	-3.855814776223232002e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.551550460484218075e+00	4.962818664491593701e+00	1.731819700295875730e+00	6.221758528097387497e+00	-6.259809971552385277e-02	8.567614306866001783e+00	6.953047155528950363e+00	-4.430697560312640917e+02	4.113001946017681121e+02	5.755681278900764255e+02	3.715972376742365135e+00	7.440579639055719599e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.565125899587570757e+00	7.994321980437291586e+00	7.375886743580768901e+00	3.819448150305895240e+00	2.208055006207758630e+00	1.774577501050640826e+00	1.279812728474559735e+00	-6.754215356939425874e+01	1.367248282237843569e+02	3.353323658205501800e+01	8.342192907797505441e+00	-2.180147357370090049e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.845137518780586738e+00	2.455452676903922438e+00	2.743066437824172255e+00	2.238499945948250414e+00	2.407427951583360759e+00	2.116773114923651722e+00	4.561805839912640437e+00	-1.449077009841602148e+00	-5.402090263561396988e+00	-4.534975895532040724e+00	5.527950696665114627e+00	-5.632310485703360428e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.553796885451284027e+00	1.782992357700077468e+00	4.029106969781746095e+00	9.361606542360034311e+00	4.111667011053817822e-01	1.076117452426622201e+01	3.855542111274073314e+00	-1.081280650632039055e+02	1.284671171977157087e+02	9.577268610585389297e+02	4.850719032670600228e+00	1.953778986990032354e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.651305200351846025e+00	4.361154260783135506e+00	2.235572399290444157e+00	2.395800072427931582e+00	7.746375995890794064e-01	7.270858108343656312e+00	9.677468274069758181e+00	8.713173603352936425e+01	2.512236977537967419e+01	-3.096857188750837153e+01	1.805573530524725134e+00	-1.588075200058459586e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.574257174802207615e+00	2.509500437346696256e+00	3.522204424588285754e+00	7.029012014689842935e+00	3.707446107081175946e-01	8.353574045554733374e+00	1.721730111584445222e+00	-1.400154174561292919e+01	8.137541734507550473e+01	1.099453919417656351e+02	3.582559879710856876e+00	3.663300651443598781e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.405970248053371563e+00	4.388502593504702176e+00	8.007758843881095601e+00	7.530311056506783451e+00	7.958921057376802111e-01	5.036550159932675186e+00	5.548220767184266933e+00	1.989042567296579023e+02	-1.814944737491953219e+02	-2.622887228128639663e+02	1.073707402915617592e+01	-6.942281871457847956e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.276068314398077774e+00	3.693698263561843387e+00	6.037880447355239433e+00	6.735430099493315836e+00	9.347693354028017154e-01	7.094458819056514542e+00	7.917275786881831756e+00	5.771420485145002885e+02	-2.119331971950460343e+02	-1.852997238197795582e+02	3.686399877452748441e+00	-9.696305241917429157e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.284262187651794118e-01	2.095877751361889807e-01	2.597840903212993435e+00	4.683665639097604583e+00	7.169756652752360404e-01	5.217762217513731926e+00	6.039958978549685220e+00	-4.999643740661028346e+01	8.400841605115415689e+01	-4.589207854493560035e+01	1.424187990844230978e+00	2.905790594795278139e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.362920204144433711e+00	6.718637555453794707e-01	8.569426384959950127e+00	3.881491039183678549e+00	2.820633732638468949e+00	5.672953768401826302e+00	2.365374253016723216e+00	-6.976440491073911687e+01	-2.496583182306563131e+01	9.790375703392777496e+01	4.677791614454473113e+00	-4.008132489292715377e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.166917773405552694e+00	9.947831054246361049e+00	9.170556846220453195e+00	5.398337243460836987e+00	1.346727264107874245e+00	7.446860784930810162e+00	9.894221002447004309e+00	4.804767702775957332e+02	-8.307030285523273960e+02	-1.157869867119126894e+02	3.923417523726039136e+00	-3.379400056454274818e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.272850230878704636e+00	5.318288188452213738e+00	8.214105437673099530e+00	8.125781879032830446e+00	1.170022714993008472e+00	5.210186149541074840e+00	5.338856778541669179e+00	-1.053717568427959122e+03	1.186018839946000526e+03	1.069232267851829647e+03	8.611506620008033686e-01	4.365485086308526661e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.724457942288120549e+00	5.307948148142473954e+00	2.851989530473611811e+00	9.740199183024778051e+00	4.094718258671873334e-01	5.132847151097268856e+00	6.149768510330912541e+00	2.864709196278984678e+02	-2.674841542219542134e+02	-1.150063374681956702e+03	3.719430210843473361e+00	-4.333216267459541268e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.367134571839919044e-01	6.762262607713670270e+00	4.994695917300044918e+00	1.707302098041827199e+00	2.710168387234928478e+00	3.058459765003235908e+00	2.667195055789273184e+00	-7.793746609232412936e+01	6.701460766004534264e+01	-2.329654468559891356e+01	5.736479184290864453e+00	-7.713283369685791513e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.694164421290058620e+00	4.265045753134589113e+00	1.027297465693354894e+01	3.213652669562690356e+00	4.184187352403079707e+00	8.558727821568743011e+00	5.334140155140681294e+00	-1.966862111406101121e+01	1.795386761757318368e+02	-9.999419362740727735e+00	6.270555405037146812e+00	-8.147817494164526124e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.266339754098613657e+00	9.522525088390528580e+00	7.711966115117822262e+00	8.995321223823818713e+00	9.021579131073251823e-01	3.127695255716813172e+00	4.410747500090703710e+00	4.966827552970691073e+01	-7.263934514828332567e+01	9.419774583054028483e+00	3.694445720808328115e+00	1.992204030819509057e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.785287298030876713e+00	7.952419287270371839e+00	1.555534190356836044e+00	8.148885425541683603e+00	-1.685191708437766833e-01	6.339511182088887864e+00	2.046047209503876196e+00	-6.477046227952430968e+01	-4.837774055778682225e+01	2.110581106185389331e+02	4.708169684618019879e+00	3.095161558525926921e+03
