G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	m1	Fg	d1	m2	W	d2	p
1.000000000000000000e+00	1.000000000000000000e+00	9.724483509331390607e+00	1.025903363041996919e+01	2.007872484962405224e+00	3.775177043864006432e+00	4.414305728640218085e+00	7.325171171845051177e+00	-2.078166385933768083e+02	8.174432273161230000e+00	8.650819728662543895e+00	4.925953249191255878e+00	-1.907337104201007605e-01	6.723460916812007326e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.254918330133444115e+00	1.011908788272410398e+01	8.948767292278407837e+00	3.785990143713539258e+00	7.284370045727297516e+00	5.608984593547371666e+00	-1.559134716865256962e+02	1.027070853753782664e+01	3.566768897030439867e+00	6.779497220909266986e+00	-5.239810055421006973e-01	3.322270917795314631e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.813820214340592596e+00	2.058726448293183076e+00	2.037611738154768481e+00	4.509381789826401921e+00	2.496146025324421203e+00	6.548726361874570578e+00	-2.535810158463348429e+01	5.273532793458330481e+00	3.287502824558441006e+00	3.147157281355432712e+00	-2.497715005489351825e-01	2.561590665770568265e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.981491803209221914e+00	7.019659429358442893e+00	5.542263596096864475e+00	6.622497452493989911e+00	6.832941167374655400e+00	2.572238639239167846e+00	-5.330077550675270004e+01	5.199282878625069770e+00	5.403221947754056842e+00	7.126562669192674448e+00	-2.137053838735137046e-01	1.952196667247371238e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.215201116585241436e+00	8.998156671870296108e+00	4.633919074789661252e+00	4.391906136324283949e+00	3.026831381720061387e+00	2.883948054370082392e+00	-8.528409698946327921e+01	7.523738895981906261e+00	9.133169989628511232e+00	8.124823007699164990e+00	-2.532739870535708482e-01	6.452881794570412239e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.321251160427472815e+00	2.501556445490585645e+00	4.126781267714350498e+00	7.329028328976512796e+00	9.047941328264979433e+00	1.406579826859227556e+00	1.025863025392098393e+00	2.204991115072475694e+00	3.172105461768359724e+00	4.850109198066222760e+00	-2.402047968624386187e-01	1.813955230951840036e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.947562292419612540e+00	6.147310205577336539e+00	8.732515132254132340e+00	4.606198289200661655e+00	9.535597893150690396e+00	3.857965882678012992e+00	-6.413314787886123725e+01	6.001093413789376108e+00	2.416350070130664385e+00	6.792608258200293569e+00	-9.847841379782477089e-01	6.798920656029959275e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.792742966760538792e+00	9.680734289528896142e+00	1.223123565844941751e+00	1.454564067766533464e+00	3.333335226741139579e+00	5.976991072698759844e+00	-1.671797369434916334e+02	5.412748604161832233e+00	4.132436413566810351e+00	4.803518653078242551e+00	-8.651100762346458639e-01	2.229166521124828932e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.099953508303131322e+00	1.479985840176750500e+00	7.130191620801743291e+00	8.159030226018192167e+00	3.063799601097846548e+00	8.930023942062060627e+00	-2.538868637455936295e+01	1.425098711098514936e+00	8.530512391512694137e+00	9.311309835142443703e+00	-1.644037231593914461e-01	6.655845098499467483e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.490078079743141437e+00	6.942078724495452491e+00	9.265953225348841471e+00	3.496398209703735827e+00	4.261088270378367682e+00	6.939472954398306470e+00	-1.469755511864054256e+02	4.502196184702882853e+00	6.073677826784650513e+00	5.615931363567754353e+00	-2.612746819823891786e-01	2.038220059882126236e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.200206295675890544e+00	3.506003798658754445e+00	5.897627299676813095e+00	4.832779596938806321e+00	2.937931412888767913e+00	4.873301584678855214e+00	-5.396488610065906499e+01	8.325097124961130746e+00	8.577336478971348654e+00	8.073340435929749148e+00	-2.089764367174103410e-01	2.642646077760115304e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.512643720839092154e+00	9.307883075085184643e+00	9.588075082211606315e+00	6.978236704268409696e+00	7.242628618454798328e+00	9.529648955060675775e+00	-2.633601563145476803e+02	8.728252848114630424e+00	1.009043163721439740e+01	8.410355150464706497e+00	-1.174363179937748525e-01	7.791365079687346906e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.482819234235550176e+00	9.325302765508338254e+00	1.169551231916972078e+00	3.867398693649067631e+00	8.317301582023000961e+00	7.896544555806826793e+00	-2.083351057375776065e+02	1.959118122983060095e+00	7.923579289930922975e+00	4.962148460831074637e+00	-1.252529592148188542e-01	1.467313283756725752e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.743846542551984236e+00	9.502200387905705981e+00	4.681903705472790556e+00	1.506489229735102464e+00	7.260022647430623977e+00	9.236742227589786580e+00	-2.587348657793916686e+02	1.527344085666215712e+00	6.693041282171944495e+00	3.409033522493917445e+00	-3.777104384343942245e-01	1.250925037298427611e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.070097703872628259e+00	4.937355335614464380e+00	3.641848643687165765e+00	3.818174411162885917e+00	8.516077935714804426e+00	5.911861160803359994e+00	-8.229800503276132417e+01	3.398039895889932271e+00	5.361889598524952838e+00	4.448045040567974340e+00	-2.161195216063796221e-01	8.227704649271834114e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.739971623644648968e+00	8.299222922001542102e+00	8.073007362979220503e+00	8.877021644817597590e+00	4.555358076860617444e+00	3.124851718087743535e+00	-8.814530361877689302e+01	8.757549851387127049e+00	1.400980612184860252e+00	8.484204173636156199e+00	-7.100921453046818987e-01	9.871094441684199694e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.638346041034701273e+00	8.337533260034804883e+00	9.953126735072739706e+00	6.791618539543251565e+00	2.126494901286799966e+00	1.571433203808346946e+00	-4.024069141375210990e+01	2.133066885326583950e+00	9.881080712387584342e+00	3.235446586591869345e+00	-6.122723961336783843e-02	1.796885025500197628e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.862974785071174644e+00	3.986232967172222974e+00	3.262042676725477541e+00	6.293782721036878414e+00	7.828249460717588981e+00	7.684600351602760782e+00	-8.312514620094202655e+01	7.309047011913869518e+00	4.604201991032240038e+00	5.917942716736241060e+00	-2.064650963110706283e-01	1.291176912859434083e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.276616846468731303e+00	8.572647201990674759e+00	6.749144152486040049e+00	6.638261797212708260e+00	4.327100578722695268e+00	2.389149082531337953e+00	-4.969584824212728336e+01	2.043127836117978546e+00	2.511648549988971357e+00	8.365000491278969719e+00	-7.421121769082728026e-01	4.422047897432450725e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.473253518508827575e+00	1.359953749601928275e+00	3.034322028373562130e+00	2.688842798106129361e+00	6.625279605186305432e+00	3.619567925013631005e+00	-8.034654978146688720e+00	7.052923417162973330e+00	6.846764246028902434e+00	4.066564763311246722e+00	-1.995051502565520496e-01	6.886438401931795283e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.681163267955267049e+00	6.642253971695806669e+00	6.400886049171659486e+00	4.911717504338738216e+00	3.173109447108474868e+00	5.486668190379631938e+00	-1.078855343510135043e+02	4.415216061683708837e+00	3.591939001158917399e+00	7.045568033439007394e+00	-4.555767598794189799e-01	1.042100024858199987e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.085127759336848907e+00	3.316411412919597623e+00	4.856120605286975866e+00	7.576563800920288472e+00	9.769289069991380359e-01	5.864695044178914074e+00	-5.476029674387188351e+01	8.479212622431843371e+00	5.648580894113487183e+00	3.477945725193576809e+00	-6.048639643427499574e-02	1.599781034991328283e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.758071925086213128e+00	2.141952231880476010e+00	9.999400951287189088e+00	2.337174714446729862e+00	9.561311256554093418e+00	6.669831223803216247e+00	-2.197555640897339302e+01	2.721661161387870287e+00	6.545353660246608030e+00	1.942025946188803642e+00	-1.801478782377181898e-01	2.625385902518763004e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.815484021676251558e+00	1.711043438521590687e+00	6.309150542813473983e+00	3.730246182924526810e+00	2.320466361607531169e+00	3.067341214978389186e+00	-6.586967228110614414e+00	6.569031032068049392e+00	5.463963942805912133e+00	7.938741720708443417e+00	-4.993913090784847242e-01	4.343967665011733459e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.619656851800050035e+00	7.302633404879072643e+00	3.908248977067783514e+00	3.077541212314420349e+00	9.608229416691063562e+00	4.646534737794595138e+00	-8.125510580612095168e+01	3.274880726307161538e+00	8.575977958744884333e+00	1.694967288049583853e+00	-4.288346054083638781e-02	2.028902124636627775e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.659304872213639648e+00	4.017806013439720658e+00	1.984443572381249909e+00	4.811206670743484182e+00	9.569017158926937938e+00	6.208531809745426955e+00	-6.800590811098719257e+01	7.833181940657443221e+00	2.955788372161415545e+00	3.809464132453312946e+00	-2.106897012607666653e-01	1.109801778767016032e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.299565997709576148e+00	6.918090578278300207e+00	2.634988599145048571e+00	1.023667999682090191e+01	8.523081100196737481e+00	9.947996087283524247e+00	-2.110983507176419778e+02	9.040014936751834540e+00	5.236109951379004812e+00	8.951644569501931770e+00	-1.969064559185170482e-01	3.411836170236242651e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.460989748631664753e+00	1.904051021974448643e+00	3.113273789341598263e+00	1.418695749210140855e+00	7.215001288903038379e+00	7.289789830613042199e+00	-2.725401652466442926e+01	1.862094550155240391e+00	5.635251696119279785e+00	4.112834411262866752e+00	-5.625685124028891870e-01	1.303605500709747034e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.840711021487945409e+00	3.948187111330116572e+00	3.336646803513283466e+00	5.653992649363884127e+00	6.011072378566008290e+00	9.207660840808582492e+00	-9.992940664766095438e+01	8.681139195864323810e+00	7.021313128750740873e+00	9.703845791652968344e+00	-2.375754564199141217e-01	2.327732091120287805e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.618996103729242630e+00	5.517090679007901066e+00	8.752847519989911618e+00	2.994335625978162607e+00	9.011031817687381817e+00	7.911267693233084763e+00	-1.257705336104478420e+02	6.432859621859417842e+00	8.238823363896385032e+00	9.342102017426988425e+00	-4.939255204986663372e-01	2.958422262061969263e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.577539790915639450e+00	8.513666791520542176e+00	6.180117320837367423e+00	9.589766558724974743e+00	3.935823146933583150e+00	6.422933602529493413e+00	-1.546455004294428193e+02	2.099208845047445315e+00	4.699204292157492802e+00	3.391786738643044252e+00	-6.226866293861346713e-02	7.071309729240519459e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.902947974091245609e+00	3.704665035292525666e+00	5.679003037726258363e+00	2.323687140795203554e+00	5.377590980460744241e+00	2.746161676864614432e+00	-2.331248779462513454e+01	4.630619395831431007e+00	7.103083028990468506e+00	1.048485130133502086e+00	-1.060930394684020395e-01	1.299610116454296076e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.265929421870495730e+00	6.603045602678417225e+00	2.207373328568163817e+00	4.386100545500088543e+00	6.655921841346850165e+00	6.835280385953685034e+00	-1.319979131736370448e+02	2.368796630689557592e+00	2.394591985804119805e+00	7.388328257531867393e+00	-9.552373631503912055e-01	5.616864300718918912e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.176952928764269934e+00	9.258515252821599262e+00	8.559130479499772903e+00	6.859377966630447077e+00	4.999839709255779141e+00	6.901172202963102187e+00	-1.810973463225242028e+02	7.299204562015906284e+00	9.440132026588241132e+00	5.377619371498196799e+00	-6.148616599066669686e-02	6.115204316183554738e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.754993286638034888e+00	6.604002166832462883e+00	7.685060599756354804e+00	7.673514370825961883e+00	5.056954307366724244e+00	6.277506306418334070e+00	-1.208382409787571135e+02	7.534726573266954830e+00	4.644301491313611585e+00	1.643109125598929854e+00	-5.401022701366075401e-02	2.386249511358515747e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.709130005270057318e+00	3.468080459432582696e+00	1.845613983066145769e+00	4.923309604303947040e+00	3.642178947242059373e+00	5.752196971922725055e+00	-5.193232224584477308e+01	2.219944296149551910e+00	7.546626216479723759e+00	7.431866959381514981e+00	-2.208410136705975246e-01	3.837327823084508083e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.526010952753497740e+00	1.121667256112970135e+00	7.563535312527572607e+00	4.255287302544791928e+00	6.026631142778865247e+00	5.385019274171020776e+00	-1.730908491498077950e+01	5.435688283842049273e+00	9.993538574411268138e-01	1.548900617222024323e+00	-3.022542549226039377e-01	-4.763348663207823463e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.264449895189753370e+00	9.301302868430516568e+00	6.099189935066897661e+00	4.282680513988201376e+00	8.504816173827542514e+00	4.069104656907381212e+00	-9.827030550370801620e+01	8.311885566402326120e+00	2.967403394283120388e+00	8.891012821245940501e+00	-7.498390601893800689e-01	2.176587304382996990e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.655849221801713789e+00	9.750727664087837088e-01	1.863869413796811925e+00	3.104203462202056674e+00	3.127628551333323959e+00	5.337469960742662778e+00	-2.400154019239582226e+01	9.706990296724079315e+00	5.082261101816328619e+00	2.106961421975762860e+00	-1.431555995481849086e-01	5.863834146770597044e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.289482179774799064e+00	9.238821961648799430e+00	5.448672913735648216e+00	3.159383689479389190e+00	9.251820916377775816e+00	2.549206760509397096e+00	-6.476510816708565699e+01	5.587662540595290217e+00	8.882669139024043758e+00	2.148600058576792371e+00	-7.827869855037720981e-02	4.546914132019065846e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.033837668577703539e+00	5.130376441624881600e+00	4.735113593140624744e+00	5.413185903113596709e+00	6.996933262388648878e+00	8.105845703651976208e+00	-1.350127650406824387e+02	9.819159805501017857e+00	5.377337941345649241e+00	2.838477364993158059e+00	-7.646989956985233983e-02	3.283762345147791848e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.489456238516146058e+00	9.145582303369991450e+00	2.727675243853632026e+00	3.385012113255800870e+00	8.689073098635196502e+00	3.089108382293867194e+00	-6.408006331203911543e+01	5.541269440018573356e+00	9.220662317801245678e+00	9.713010590104374842e+00	-3.184847941633918711e-01	5.131553487738977992e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.926633688194399951e+00	8.271930721779517270e+00	1.005667272435595372e+01	3.646952928224821644e+00	6.076436954786400335e+00	2.123499574466361839e+00	-3.931559316249673941e+01	4.665473686594178382e+00	5.217075776069013848e+00	7.237617811102347254e+00	-3.924527841973857178e-01	2.105657190136936379e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.453514345177021383e+00	9.870019976320216770e+00	8.478083834804813534e+00	7.319109908601088677e+00	8.590788732329885491e+00	5.166028561408241515e+00	-1.383057395789062980e+02	8.862114589469152648e+00	5.151190453747345188e+00	8.523257889203192050e+00	-1.967345303054711114e-01	4.592846719503725126e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.284931425948864003e+00	4.135614429282417959e+00	6.818631010065601572e+00	9.912715793361352112e+00	9.109743472687501509e-01	6.933897541526330421e+00	-8.561438839241260723e+01	5.211129441489729786e+00	2.371636605190859726e+00	4.717188391679202120e+00	-2.299206969972114600e-01	3.953557019892078728e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.967939219450724364e+00	7.916280127791891275e+00	5.515790317623038064e+00	6.304263177527995587e+00	8.224120206096852570e+00	4.991037686129012663e+00	-1.105829668127535541e+02	5.198608036924222020e+00	8.495777936519644413e+00	3.703325804912937613e+00	-6.441683030995715153e-02	3.500192037012848800e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.919443943655003260e+00	4.286119385605593024e+00	4.450033285181893561e+00	1.312934864823192216e+00	1.666814720736978117e+00	3.838193847898922595e+00	-5.423804203259567913e+01	5.369926378932256661e+00	3.573617859374992545e+00	3.280157770214300328e+00	-6.476121922489554983e-01	6.767306905274519124e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.505793950324357811e+00	5.008476067518281560e+00	6.674690233802963668e+00	1.839420309286645905e+00	8.660860735744627448e+00	6.215915025872428501e+00	-8.759021323602273412e+01	8.678084576352821600e+00	9.046345448652452603e+00	5.581190924634225503e+00	-3.769851813531609475e-01	4.171022944038593323e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.576482506420158192e+00	6.712115725485547024e+00	5.955806645232845753e+00	9.312719703661416659e+00	1.028707950608773558e+01	4.127960892968945750e+00	-6.906772097281330502e+01	8.616614686497968023e+00	9.081615691620273267e+00	5.633715132448781304e+00	-4.909081241140568486e-02	5.293187421516636277e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.071534273316266273e+00	8.677748330500516971e+00	1.339881441204211265e+00	3.355584596851299839e+00	3.317759831895543243e+00	9.803616634371614680e+00	-2.502302651766241013e+02	4.383841887586961583e+00	9.704401814734112008e+00	6.075856198277710618e+00	-2.166686406105657048e-01	4.005160073807854815e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.021067520261369932e+00	1.022977023093453219e+01	5.854102859228891731e+00	2.184735086006091453e+00	3.059059807903032446e+00	9.527239058933178129e+00	-2.731674609888890473e+02	3.983364480486297765e+00	5.716369218141856834e+00	3.033866348050476613e+00	-3.332804828939152086e-01	2.204122288860355923e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.423806888326279108e+00	7.861069123961776484e+00	8.039305872388659679e+00	6.627534271719770054e+00	7.386320123803510995e+00	5.587844335858710210e+00	-1.235128344088832080e+02	5.860173223183811508e+00	7.126831470692318149e+00	9.510322154068823863e+00	-1.859952345022345965e-01	3.131057748216964569e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.914609367228546688e+00	4.959827295418611115e+00	5.232723483896478456e+00	6.717232135957328154e+00	3.289528064364601434e+00	3.825054479146928088e+00	-4.836052089765659900e+01	6.441595461147858082e+00	7.327278102946793936e+00	2.799382307539766579e+00	-3.563047661925264342e-02	2.252320214611882250e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.635665819571904045e+00	4.915395660446983506e+00	1.546149851423977539e+00	6.501347968893715468e+00	8.417073388630004871e+00	7.483529625684377073e+00	-1.008333957986568095e+02	3.360951675900271329e+00	2.381171487521792862e+00	9.451280620462018334e+00	-8.216673044228667289e-01	2.729330767198841201e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.921719477362346495e+00	7.471023080511788983e+00	8.535874296452456989e+00	3.890916696544629794e+00	2.450199373152621707e+00	1.238200557722652251e+00	-2.731125360245548706e+01	8.093161834241451302e+00	6.575257738076141223e+00	1.282989991368293392e+00	-7.787119389336036313e-02	4.006474193269020816e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.222647310235205342e+00	2.598150436448297462e+00	3.133993581937343453e+00	1.414478682773755658e+00	1.841740991270989003e+00	5.398277772082396453e+00	-4.771713533975798782e+01	5.957363409657363995e+00	1.307234563332190680e+00	4.552301938873849707e+00	-1.075132717861707832e+01	2.530570314861705938e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.630505593399250941e+00	2.323867688925552066e+00	3.181394181895912165e+00	9.602913054562723261e+00	9.586626952647689492e+00	4.256173315281274405e+00	-1.641471874864105729e+01	4.286508048325482712e+00	5.695980586408701640e+00	4.048799256371585997e+00	-5.756373767971938171e-02	3.505624393789037185e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.970931910337118342e+00	3.919308237235032522e+00	2.133252858141598818e+00	3.118567189681983987e+00	7.210371944497730112e+00	8.888640689062979661e+00	-1.146098579452036574e+02	1.971566459633826041e+00	2.554278741602876490e+00	4.932728658905175756e+00	-9.679176085092687787e-01	3.516523908907706897e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.793459964555806252e+00	3.472842472673993264e+00	4.203284177128505661e+00	7.105481311855010418e+00	8.458315775171147521e+00	5.740576741442176001e-01	-4.531561272631526194e+00	3.209555725201799437e+00	2.460244889157124693e+00	6.700343763417052401e+00	-3.457441646151985237e-01	1.426858142533790463e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.167814177175404922e+00	3.624815080219367491e+00	7.630373724717121497e+00	7.230175837267946548e+00	4.109594873514526903e+00	5.714331643488601564e+00	-6.010581819922341396e+01	9.418728501501689720e+00	4.226730494128381643e+00	4.411475931730601374e+00	-1.516235576818864006e-01	1.504148645549493040e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.211867780510130110e+00	3.088280495088377986e+00	5.581798241244833036e+00	7.088746543208274353e+00	6.894744661598744884e+00	7.554142857654480459e+00	-6.372826817050783177e+01	3.852889944123843335e+00	4.622788555122937737e+00	4.729721860323511606e+00	-1.497090925482956747e-01	5.848094756527287785e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.347740032375436270e+00	1.646415003068526728e+00	2.551331510417290449e+00	3.711816058442363175e+00	6.133580059459010414e+00	5.693220994741011509e+00	-9.428995550896795308e+00	2.681043472107059511e+00	6.999067274710449205e+00	7.084034388671591742e+00	-3.480657725380605916e-01	8.432381018204388567e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.302290006332111005e+00	1.162485417065182602e+00	9.087934063494941483e+00	3.150823735060187758e+00	6.420845538185106172e+00	1.691706037113461347e+00	4.370611918165852039e+00	5.337156774621100830e+00	1.930828211872213984e+00	7.025057146144050080e+00	-1.676675962844750067e+00	2.098700034402643055e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.931356097520907866e+00	9.854076978046867552e+00	8.737751204563441121e+00	6.808949108997396138e+00	6.811364286344143260e+00	9.822039137712101464e+00	-2.768093251903462715e+02	3.714645662881050914e+00	5.315855568811094223e+00	8.041960973182764150e+00	-2.653824633148618162e-01	1.997999373899573925e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.648919248555498207e+00	5.133249655358999242e+00	8.825531430399729871e+00	8.640833432679769999e+00	6.286181906944444009e+00	5.776728857191870681e+00	-8.501746558319585745e+01	9.156032737605352967e-01	2.808907260130983463e+00	3.868367017017371623e+00	-1.646430724012017954e-01	1.769737322915280942e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.122369406116010992e+00	4.626015954714640444e+00	3.143781443313902191e+00	9.733465631230242110e+00	5.100491286660303381e+00	6.246901480311331412e+00	-7.560922158038322038e+01	3.974070725090816936e+00	6.240179337221335665e+00	6.390141408843677873e+00	-1.027059792988159748e-01	1.101783790754695502e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.458131646974865081e+00	6.912220892325461108e+00	5.111831988935477078e+00	2.135958573621928203e+00	3.633911444431684235e+00	3.529948714973448531e+00	-6.217573195609171677e+01	6.089217663104334655e+00	6.553446272374224613e+00	6.210002277646203162e+00	-5.184193001368397891e-01	2.706281215963336990e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.232292657567646721e+00	2.645194788484233506e+00	1.004757377243110739e+01	2.377606591722771334e+00	8.092427849673228479e+00	5.169120518839194212e+00	-3.789942795003380382e+01	5.699255627357801224e+00	6.043586923604267191e+00	4.316148196588688535e+00	-2.961124703861074958e-01	9.736676247177766186e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.020390818414487644e+00	9.320532153111525275e+00	7.881073816040292890e+00	9.239266491078518939e+00	2.512222564790974388e+00	5.290210295895596104e+00	-1.323790376295937392e+02	4.184324829971590276e+00	7.873905625369541639e+00	5.070022028985885498e+00	-6.993206846547619926e-02	3.202734968209166482e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.143466766784959177e+00	8.063414273195030901e+00	1.039811552719983156e+00	7.615775446347750055e+00	7.105460198935877436e+00	1.639451364674377576e+00	-3.324110735885687262e+01	5.390588728391072060e+00	4.271504479714590019e+00	4.107817795640866798e+00	-1.374850926384661443e-01	1.626572537385145836e+02
