G	c	dx1dt	d2x1dt2	dx2dt	d2	d1	Fc	Fg	W	m2	m1
1.000000000000000000e+00	1.000000000000000000e+00	1.537620075319058754e+00	3.152268076503506933e+00	5.284149958578438167e+00	7.717733971760955214e+00	1.640393221034867288e+00	6.072155436911182314e+00	2.424834857490075990e+00	6.238135148942549080e+01	8.120738791880622642e+00	-1.557510778095848281e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.528051419852975101e+00	2.141350871168699044e+00	9.690705655383867523e+00	1.924024374445828967e+00	9.949372848392002311e+00	6.355225893304736751e+00	3.167290011173263906e+02	1.251155469112514851e+02	3.131188954546714864e+00	-1.353506986041435267e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.595571117108478987e+00	1.763456732257852044e+00	6.478924415133602288e+00	3.542440391122513077e+00	2.448516178673181720e+00	2.492958621006573949e+00	1.650630751622669479e+01	3.217462109299579254e+01	6.727867868625991399e+00	-6.305926548339696680e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.292410525265974997e+00	7.213746670544121109e+00	4.087059791613946835e+00	3.486416516673553012e+00	9.880047204183439291e+00	4.430873003459756987e+00	1.033105085710625701e+02	3.620498295651203335e+01	3.226410827417607319e+00	-2.371115489145315447e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.586933469312489464e+00	3.974030667892171298e+00	1.999659375735388656e+00	4.872052801537440025e+00	9.802396481611346246e+00	6.576811513089020345e+00	4.906955446319688008e+01	2.704599574263908579e+01	7.327924323065801993e+00	-1.256757989874321702e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.863380932380713562e+00	7.530309199205354354e+00	2.454204527446957496e+00	9.862626678830451965e+00	8.110980884310041716e+00	9.738260527884715856e+00	1.486721220078798567e+01	4.547307796493460330e+01	8.866266297883793612e+00	-3.366611299567066595e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.207846434737638752e+00	1.606850658730010206e+00	2.965107843491573636e+00	1.709914486477381645e+00	6.859768108214340465e+00	7.535899907705243095e+00	2.329447458183855417e+02	4.543716856826500106e+01	2.129325908750092200e+00	-9.193789967414428554e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.904037648854678189e+00	3.857896406194538663e+00	3.291114387019525189e+00	5.684580848723876478e+00	6.115815229538507758e+00	9.300302303537026916e+00	5.093120763742827251e+01	6.067765150662221885e+01	8.769404286021966755e+00	-1.550916829023919163e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.137119526247408974e+00	5.937655304558897562e+00	8.677239495220067766e+00	2.586345865200259109e+00	8.711190617508977496e+00	7.829534475064725108e+00	5.568250009333056738e+01	1.368924050057288468e+02	6.304225969150425435e+00	-3.478397563567458217e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.519144015361992395e+00	8.020056316501801064e+00	6.049670428065465622e+00	9.725816945821470938e+00	3.641398208570866490e+00	6.342636753210937783e+00	1.319906812174538402e+01	7.666695880562420484e+01	2.143615817712388072e+00	-4.172843312492063639e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.130462923824214538e+00	3.916598704648389884e+00	5.739199680277715210e+00	2.156132774594426316e+00	5.073486562704063729e+00	2.716078826495492482e+00	8.547954110758789525e+00	3.147759304619101783e+01	4.835608483361967025e+00	-2.930566140202307324e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.175691391977501610e+00	6.572015430839289074e+00	1.968867566774347377e+00	4.639712048689021096e+00	6.538206905593613172e+00	7.010076768806194458e+00	9.126543218696070880e+01	2.828206835695565147e+01	2.426425420803282496e+00	-4.802592498939208809e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.173374086534321847e+00	9.021405618677043492e+00	8.832713597176354625e+00	7.608787014889280442e+00	4.659009544434233874e+00	6.665321950434978326e+00	1.394051667278052875e+01	1.155193589545542778e+02	7.232483514838947691e+00	-9.013196214688921515e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.956302753685339901e+00	6.516346108799174530e+00	7.611611990827480412e+00	7.279003024753580853e+00	4.832009007071106588e+00	6.383305820514888040e+00	3.015361355867212723e+01	9.637230539246425565e+01	7.741791494182463040e+00	-1.034014314904604781e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.805011551904088574e+00	3.051352751262272012e+00	1.611616217266874873e+00	4.705714848797215133e+00	3.871443150618077311e+00	5.440808595050909524e+00	1.637182440939704264e+01	1.758023237837098307e+01	1.936474019773919197e+00	-5.467758295044733430e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.546249238920083258e+00	1.185677192510479205e+00	7.504311356855217774e+00	4.138399691747333797e+00	6.100085924107385260e+00	5.759731410380549477e+00	4.812233508790168912e+01	8.469903170476649734e+01	5.533385528322297908e+00	-4.682626906662131994e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.024570709519793787e+00	8.750468323043941510e+00	5.869811028092574823e+00	4.613949638793304331e+00	8.585822312137601386e+00	4.120869067159411259e+00	4.530954169192991543e+01	4.806052125594581526e+01	8.320907129161861704e+00	-7.573894264451094038e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.679170159240599869e+00	1.193673824889582402e+00	1.757638569335316259e+00	3.357011716462451556e+00	2.875436939854364660e+00	5.661947603769010406e+00	1.250700004897519158e+01	1.946907661942610801e+01	9.419558583647795302e+00	-1.925098380866991121e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.680309878543798874e+00	8.829330025866028109e+00	5.203769694469116303e+00	2.847186045068560656e+00	9.376030096917622458e+00	2.816141133126858431e+00	8.889492716293385399e+01	2.744328324517264051e+01	5.593237824439856176e+00	-3.271857551177137502e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.055506272344402419e+00	5.804177205216720203e+00	5.336921953176474887e+00	5.283995793413098774e+00	7.196580888426163725e+00	8.247411898061363544e+00	8.794198898463882585e+01	9.009475294444477811e+01	9.540958514389085821e+00	-1.114600613489641212e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.358306334414546512e+00	9.487216606652614459e+00	2.415686535183881656e+00	3.423999716854301933e+00	8.409664470000500103e+00	2.595827700136076110e+00	6.178755043265521607e+01	1.311962370944025658e+01	5.774770671612707851e+00	-6.131602824555971054e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.986919615774311865e+00	8.282963926098000584e+00	9.422289919906722488e+00	3.613220129379651091e+00	6.019019912907322301e+00	1.736130666882997442e+00	2.604557067887892075e+01	3.436101408151113645e+01	4.630613742532827537e+00	-3.265012524558889684e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.256646172203147671e+00	1.000178635845151476e+01	8.763570001599006787e+00	6.881834119051595700e+00	8.017666463858875048e+00	4.974518473236832605e+00	3.648452454878596996e+01	8.606853301751935703e+01	8.590324058940048246e+00	-9.114307425236306770e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.394346250904716200e+00	4.185372455119907187e+00	6.991990142257581198e+00	9.808346539469280145e+00	1.122539090921846228e+00	6.901028561298844011e+00	7.964514846636101097e+00	9.781040794299210006e+01	5.416663857219186973e+00	-9.886485370231238079e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.814420132507617467e+00	7.982584333138015076e+00	5.150404313151679681e+00	6.387419101785828168e+00	8.384109494749289127e+00	4.817644153167114141e+00	1.101457785945404844e+01	5.086223172545323479e+01	5.207750085439474930e+00	-7.046733187387310693e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.799534622285723362e+00	4.582460366657541861e+00	4.644446915188679803e+00	1.708160852831450249e+00	1.386640521349902233e+00	3.489064363839653016e+00	7.865540675553334360e+00	3.302741599062199640e+01	5.372526396799160331e+00	-4.258403709878580301e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.423336716813039748e+00	5.236086457711023989e+00	6.911125190373898164e+00	1.726175115939015070e+00	8.967543903293904606e+00	5.963613120090998088e+00	4.579537585623923945e+01	8.185941379415079666e+01	8.622405466903625637e+00	-3.547641147386566107e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.959027064060314238e+00	6.658680714148745849e+00	5.865731808036338535e+00	9.558625019189028293e+00	9.950888762975116819e+00	4.130252778612912401e+00	1.681189015891606076e+01	4.992516077472978964e+01	8.481912564354132655e+00	-1.443698429177949372e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.502321417120509039e+00	8.783950714406191906e+00	1.533332117492349322e+00	3.665414152194927500e+00	3.711519544022605199e+00	9.480907937195624413e+00	4.125935122379360109e+01	2.880981756519800641e+01	4.606686297628075799e+00	-1.047612468049700318e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.456804390159874618e+00	9.993267650297697813e+00	5.629062313836270981e+00	1.751252980885543042e+00	2.931316699112891833e+00	9.346020076191873471e+00	5.082460904407226820e+01	1.042825447162935575e+02	3.984278270972432257e+00	-2.794798629555515390e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.464461410441396438e+00	7.995432356875562974e+00	8.198879651725352602e+00	6.464879271028807217e+00	7.939056263674017622e+00	5.605650090932203788e+00	5.761820424404601226e+01	9.124619662989955771e+01	5.388195949629961845e+00	-5.532924275710175976e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.177841071056116462e+00	4.880286413738317286e+00	5.123298209374165246e+00	6.603642043163873154e+00	3.286601509074572824e+00	3.920150387521100566e+00	8.179752235389010195e+00	4.049697381705496468e+01	6.176805579102074617e+00	-9.963223464109310257e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.525887113645419735e+00	4.795687042570731862e+00	1.545034327322444057e+00	6.865632987882145599e+00	8.739069822907568508e+00	7.626337366660924211e+00	3.440600977165050267e+01	2.201186848583765965e+01	3.256832854595849369e+00	-1.144539856695451085e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.899072533657215622e+00	7.668869976516556441e+00	8.100150505514109867e+00	3.443035135601657082e+00	1.881482418079525987e+00	1.273116836052757384e+00	4.461173858321026309e+00	2.233113498244969364e+01	8.098006323075752633e+00	-7.040375877604033050e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.274301279924742847e+00	3.123432976103708736e+00	2.819482130493668581e+00	1.101984003806741441e+00	2.151020900957346882e+00	5.235393192572734833e+00	2.267636056247966181e+01	3.023089875958127237e+01	5.399775620892906858e+00	-3.679040602958697725e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.139791237509314215e+00	2.043385502059008374e+00	3.339451590528241809e+00	9.674445365068294223e+00	9.863715848958465315e+00	3.976059975976165894e+00	3.453003187472823754e+01	2.699401687296658636e+01	4.008855064173510563e+00	-1.066973025576014678e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.598160955756180224e+00	4.123976857947956098e+00	2.460870495999864183e+00	3.330277949691367478e+00	7.216297250581790834e+00	9.213133790546429225e+00	3.368760522953672165e+01	4.585552878178317115e+01	1.997760924871312405e+00	-2.138617251118317686e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.940589154166152852e+00	3.443674685091646204e+00	4.082156155204286208e+00	7.023758486059501926e+00	8.675464349814872023e+00	1.182960608506951283e+00	1.395517453421164333e+01	9.443876271356602459e+00	3.187510440995083627e+00	-5.547354993446080407e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.933587453686832269e+00	3.622784616733973451e+00	7.765919063335416261e+00	7.474861024227098305e+00	3.855211374049740236e+00	5.860565164263459970e+00	2.544498143897643061e+01	9.306372536337073598e+01	9.554704547903531520e+00	-1.257523240027618527e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.820088272465494317e+00	3.021499503702848699e+00	5.686119347659755796e+00	6.449743989657917176e+00	7.046560812708698940e+00	7.741140522084196895e+00	2.330524848219427625e+01	8.794778317059967776e+01	3.743731028442416786e+00	-4.977778856518336958e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.905901460546006065e-01	1.461058076151275698e+00	2.850282780949586758e+00	3.752314841810959312e+00	6.472286101163463812e+00	5.433522930544196328e+00	9.430305650547021301e+00	3.058338125049197131e+01	2.496100466869513923e+00	-3.301366573298844642e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.259421653430939259e+00	1.261874374679660793e+00	8.956171050459419192e+00	3.447028664017480981e+00	6.416673426565190574e+00	1.796046797815908924e+00	2.705389464183679138e+01	3.222489523419478985e+01	5.104442963119444343e+00	-3.657374525992659997e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.316058034785645425e+00	9.811454380689152543e+00	8.977150110724897658e+00	6.498560722348177165e+00	7.145380237401800727e+00	9.691008630671936075e+00	8.051579985480374546e+01	1.738363564795897105e+02	3.758521499537121890e+00	-3.834856036367567889e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.549018600688473413e+00	4.921818351047867246e+00	8.833437863190557238e+00	8.691412939569083562e+00	6.125919150692655357e+00	5.575292899100713129e+00	2.924523399896235176e+01	1.000946707078689997e+02	1.246554449402381914e+00	-1.733781160266885779e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.905433671852763133e+00	4.511866848380676309e+00	3.165215490878649174e+00	9.512969849742995976e+00	4.946811687131429380e+00	6.497589784711217398e+00	2.611188282266372696e+01	4.185250569560988509e+01	3.876002503272533151e+00	-1.241022274657056990e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.736433550265245929e+00	7.029496418157314963e+00	5.079294644282432714e+00	1.978934253425327805e+00	3.510557139144713901e+00	3.163783275968552022e+00	9.346258117358578588e+00	3.300076949309633534e+01	5.957188017150900627e+00	-4.220974000363338696e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.235907915770161125e+00	2.942573799426371206e+00	9.739447165398265938e+00	2.395279108587530903e+00	7.875039848123899233e+00	5.351650846676877293e+00	7.530885386468621334e+01	1.065247954130583423e+02	5.970770197659962086e+00	-3.264998624135103888e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.142891810885632076e+00	9.517375248553694433e+00	7.860373821224113655e+00	9.523301183845369167e+00	2.982318724268012033e+00	4.805097165198568554e+00	3.769333776484146359e+00	7.782192308837259986e+01	4.257589266542358253e+00	-6.736523697200104799e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.789818648838334525e+00	8.118717279002060749e+00	1.211097281433643591e+00	7.589947233551204597e+00	7.247921998889355955e+00	1.737055165877884333e+00	1.381457145141201437e+01	4.522153467645564362e+00	5.105670197655266307e+00	-2.593265191398616309e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.479108435436592650e+00	1.736340110928690894e+00	1.555831798065409277e+00	8.914479224944667379e+00	3.102403287315695923e+00	2.047851488055862479e+00	4.543095207017109338e+00	5.900222097367815444e+00	9.680031247853525755e+00	-5.457158594579824040e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.035238454698047761e+00	4.752726541843938612e+00	5.109162193738872482e+00	2.815659034886291767e+00	6.673296140028489809e+00	8.524821041071307448e+00	8.012740109851418424e+01	8.854514341863112747e+01	4.407414368337526867e+00	-3.131838366963095144e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.490323551980530681e+00	8.873905165226506853e+00	9.224371187558194407e+00	6.227107755864218497e+00	7.753497487777674557e+00	3.164377989778000000e+00	5.545126972444653468e+00	5.745603671678959756e+01	3.307621568766889730e+00	-3.343485881135140225e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.811318094372218468e+00	9.528920907243898952e+00	5.848433151826628595e+00	7.307837307323935327e+00	2.954018893188609329e+00	2.671846279213378139e+00	4.417644334947622653e+00	3.244645859206369920e+01	3.146999437991328641e+00	-5.208747448369589250e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.884721605181051363e+00	5.194553121631264148e+00	5.468457885228696469e+00	7.099962727787533012e+00	1.509869120398938502e+00	5.521469057189723806e+00	4.361935820626822391e+00	6.103332018338998211e+01	5.068042137477776876e+00	-8.802744626065411637e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.682425751732042229e+00	6.490925947863505741e+00	1.879902783003430500e+00	4.647919909437445263e+00	2.170051724507047197e+00	7.946727838040279046e+00	2.786216781168903367e+01	2.968879735195684688e+01	7.881546861573509588e+00	-2.047355951308794886e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.815932727901042654e+00	2.491439489295700582e+00	6.908561327819673359e+00	1.155904245390836582e+00	6.423977411170201712e+00	1.576986739969073126e+00	5.929826566351876238e+01	2.155145103844821008e+01	2.865242524146819125e+00	-1.147479686564360168e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.944765054794274306e+00	1.003378587385573439e+01	8.253892070851316376e+00	6.147775376333188824e+00	8.637925977155948232e+00	6.163419705946203031e+00	7.717120657613823198e+01	1.042502945173994533e+02	7.484116276348813379e+00	-7.291325345848496120e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.243041339491664843e+00	3.061852533936211707e+00	4.414782190363042425e+00	3.265512342631146758e+00	1.405866918816685240e+00	2.057848496382479908e+00	4.893478273167620074e+00	1.828956990181061926e+01	1.243225896648127327e+00	-1.413364984494289045e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.089586613288335393e+00	9.426673228377993041e+00	7.983995442018580135e+00	5.177735279371425747e+00	7.558451502031657832e+00	1.303614672213235348e+00	4.523187217535753923e+00	2.141454567850683688e+01	4.730620425302884513e+00	-4.120472808078193161e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.465933727329021607e+00	6.879277158129335490e+00	9.693647592445133299e+00	9.559433945098794183e+00	4.106220613523877461e+00	1.459418493447742105e+00	4.776801513425144918e+00	2.774178641299215897e+01	8.028498352099159519e+00	-1.107858831286749179e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.848643231568584788e+00	6.461646649105394324e+00	2.747533880968197284e+00	4.660906828027801652e+00	5.286578325374155618e+00	8.530696394792860460e+00	7.723277820785973802e+01	4.775073278699117907e+01	4.032001163201276661e+00	-6.774069942960103674e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.996024301326066563e+00	5.535464932249007930e+00	5.722380276792416787e+00	8.561173201020420009e+00	9.313878948035521077e+00	1.953809716008001685e+00	1.441679071688134783e+01	2.416923190060296633e+01	6.139828395651614201e+00	-9.526620535980031335e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.899868129334383759e+00	3.200169926604083503e+00	3.526737414301762463e+00	2.664225080121410461e+00	3.968591666558021647e+00	1.402283331489157181e+00	1.587437098660565127e+01	1.008182916392521022e+01	2.818357609184136248e+00	-2.897928898723088231e+00
