G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	m2	d2	d1	Fg	Fc	W	p
1.000000000000000000e+00	1.000000000000000000e+00	8.569242912008087742e+00	9.337370367519616465e+00	8.978601544214122043e+00	3.997935393732531928e+00	6.905199296324425973e+00	5.344807062112458595e+00	9.417263118048669668e+00	-1.232816299025539353e+00	3.409231183765570883e+00	5.364571612891753105e+00	-3.497996075080562406e+01	-2.159544659981796144e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.622848144175315088e+00	1.477546117294564976e+00	2.182455571240910608e+00	4.539937532859732450e+00	2.712782693109593524e+00	6.632297701039069793e+00	5.181440842149360293e+00	1.505980093826230437e+00	2.423825325688127474e+00	-4.189624004360475773e+00	2.028129014917077555e+01	3.048013324190741358e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.375414369327683239e+00	7.251929023317118528e+00	5.589907776794178496e+00	6.891358469413050969e+00	6.642349100768606185e+00	3.062469153050139337e+00	5.145822382416564977e+00	-3.759412007885473361e+00	6.022289179682861260e+00	1.627266112186842362e+00	-7.647982445222548620e+01	-2.390545869867393662e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.157615664832199354e+00	9.573509364629305907e+00	4.886826829946585349e+00	3.733483009807085473e+00	3.072758768839541688e+00	3.244087121720836908e+00	8.051978675332998492e+00	-5.243129843034004534e-01	8.531013202820757257e+00	4.365133830176242569e+00	-7.797040630828875329e-01	-1.712998140668997848e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.031315647264422708e+00	2.537973784125925558e+00	3.874215319630292420e+00	7.452510132885691085e+00	8.685044993258577151e+00	8.579437529206707103e-01	2.686097699856493382e+00	-6.080115830819144307e+00	3.178601302804394457e+00	8.283710012834861303e+00	-3.687451854546004597e+02	-3.387978515997191380e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.950544387287187043e+00	5.950142880147030411e+00	9.118872842409375679e+00	4.673628072959789215e+00	9.103759899253265786e+00	4.081319429623861517e+00	5.600639625714512349e+00	-3.910442238413486038e+00	1.764504524507242600e+00	4.397178140305898486e-01	-1.029160975519353940e+02	-4.458387023466277128e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.890819381430328683e+00	9.228464040641528143e+00	1.350891729434203326e+00	2.624186871763284579e+00	3.921520475104752546e+00	5.438392150933395008e+00	5.954245491070467189e+00	1.157089941946803036e+00	4.101170791744165101e+00	-9.826972055679001894e-01	2.542625867853195842e+01	1.160583075774987982e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.029278423173635382e+00	9.323228248084676206e-01	7.015608985958133204e+00	8.262903177572876956e+00	3.195644052028581594e+00	8.847371598059565301e+00	1.525151611157550713e+00	5.382536381154060523e-01	7.568388472689054680e+00	2.351786777659611971e+00	5.821943349832150005e+00	1.797088523925831893e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.208077668418158446e+00	7.238234752181184284e+00	9.423203422604894186e+00	3.600702248703677721e+00	4.231120034379173056e+00	7.111894891801070706e+00	4.517440219197601081e+00	7.558494148304911731e-01	5.857597435836847666e+00	1.917371635265211260e+00	9.302274416575212257e+00	3.859846608314844474e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.459209391394619360e+00	3.776859984629476585e+00	6.234480162864380226e+00	5.077136361813223253e+00	3.332408101316326920e+00	4.445663637377316846e+00	8.412113237204208005e+00	1.566002403070831051e+00	8.502122081635619111e+00	2.164319606861337508e+00	9.963946885996636027e+00	3.796143157328070572e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.509345181003553638e+00	9.561551705428513515e+00	9.407841353368386450e+00	7.005750809821546632e+00	7.261835875000884677e+00	9.852402707608739263e+00	8.614467247517021420e+00	1.172569284115420496e+00	9.543641893852907288e+00	1.742415604019518227e+00	2.436049789107957864e+01	1.170075588738120445e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.229902212549395024e+00	9.808773465558877191e+00	6.772151190251332054e-01	4.063135800671810571e+00	8.814151839730072879e+00	7.951556727353242593e+00	1.653168793383637647e+00	1.928718034440807250e-03	8.568091539087530961e+00	-2.999553881589799964e+00	-1.402852976020651532e+01	-2.643413639264525106e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.301039647779093755e+00	9.099909098512023675e+00	4.497653601413253099e+00	1.767668150754797551e+00	6.799129723938269088e+00	9.354347911625218615e+00	2.490706744835320396e+00	1.972256737730636311e-01	6.226706491854306691e+00	-1.920584771817228287e+01	5.020194340094986885e+00	-3.354763360547781126e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.027734770331406366e+00	5.644072697671421501e+00	3.728248318192155519e+00	4.357441193686552694e+00	8.403738448610116762e+00	5.786969297543595125e+00	3.239232543642864837e+00	-6.871460624840978193e-01	5.641471150652055400e+00	-1.210094274636354328e+00	-6.724885806850127778e+01	-5.774909937529344006e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.679427542353393754e+00	9.157862532378882037e+00	7.987184078730194869e+00	9.295261900156880586e+00	4.727493211257826289e+00	3.735873386301963084e+00	9.141559318540934953e+00	-1.704294197526369681e+00	8.915460352673068023e-01	1.796603944376594375e-01	-2.838956297606144119e+01	-2.408988338622826859e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.494112640738882725e+00	8.632256048651200331e+00	9.976923948531334574e+00	6.754531505829890037e+00	2.263174864507026207e+00	1.166477143386607018e+00	1.980739012028700508e+00	-6.542011196005642626e-01	9.651406944252034492e+00	2.414573310429486419e+00	-1.436858868050918225e+01	-3.286729967489425519e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.794195274217212699e+00	3.662745842464844692e+00	3.525238343507608452e+00	6.956812931952891965e+00	7.791869740102566055e+00	7.232728181510581500e+00	8.087388028617885638e+00	-4.295501135846959556e-02	4.233325581354499434e+00	-1.445149417181189833e+00	-9.578679590661622001e+00	-2.318561844060500121e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.624588400105653863e+00	8.312365601092372103e+00	6.672698002186089994e+00	6.323207368556177599e+00	4.237727042639397368e+00	1.861476513525378573e+00	2.002712517660991676e+00	-9.901333281123748664e-01	2.075235299583003012e+00	4.978522770096114325e-01	1.549371514843858044e+00	-1.587938185836344118e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.195494020876678221e+00	1.276457370179964190e+00	2.711057348547649681e+00	2.636227928955638955e+00	6.810907665567035529e+00	3.735148105697962073e+00	6.835876885496841027e+00	-2.942080189758101927e+00	7.076085789144918259e+00	-1.922001234565379413e+00	-1.422480621848414160e+02	-2.334359800218771568e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.037631405730874867e+00	6.443942711172796933e+00	6.429035484284549185e+00	4.388013854202107211e+00	3.228473139210288334e+00	5.801678746516639507e+00	4.043839122436482469e+00	8.200820983992983537e-01	3.529167261238031372e+00	1.080500632661888449e+00	1.196232765342934456e+01	2.484607621372220265e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.507631940694931227e+00	2.985384587822677904e+00	5.292980157643212280e+00	7.423696436398766529e+00	2.071307411976948565e+00	5.927976776739585674e+00	8.365806751940688457e+00	2.948030258730697017e+00	5.663405263932030920e+00	1.753297803052212389e+00	3.873203042717513256e+00	6.441917387447115573e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.894324478719068949e+00	1.846334792903973288e+00	9.765979087179220031e+00	1.603538037125761040e+00	9.661864132811938788e+00	6.322824282764372583e+00	3.194300163766290002e+00	-9.022476047568677160e-01	6.813852390009289550e+00	3.014748617015160548e+01	-1.948642348190176321e+01	-2.146101196477923168e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.201136554842879178e+00	1.977136975803714281e+00	6.425170866119369606e+00	3.758744471570630186e+00	2.087711735065521879e+00	2.348289536176575876e+00	6.649738744736191087e+00	1.403340570850221680e-01	5.058576467887153427e+00	-1.610556292483246388e+00	-2.019543908924128495e-01	2.865688899687466318e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.473526736214608945e+00	7.338165053336253685e+00	4.469808606420432540e+00	3.889942458252045654e+00	9.989579636756316106e+00	4.282731460777523758e+00	2.827424242207137173e+00	-1.892484143198901236e+00	8.525381972277003229e+00	-2.223189546923082904e+00	-1.250038975969726209e+02	-1.217133605366228295e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.009042373411253912e+00	3.766149196798059595e+00	2.336635588147354170e+00	4.472401550898394973e+00	9.787192971821671250e+00	6.343935671280950928e+00	7.358333333298411993e+00	-1.756769195754194213e+00	3.734592769602123496e+00	-1.880601128520415388e+00	-1.620730579546429908e+02	-1.432739228685167063e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.231813488208388652e+00	7.603931211944654933e+00	2.540584510993273870e+00	1.025102504168619255e+01	7.787146274427559689e+00	9.519774300470091433e+00	8.775210845607617216e+00	7.764890431886229960e-01	5.301785211552265231e+00	1.053218499380036377e+01	4.494373398248884399e+01	6.778990629285266323e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.744586341419053888e+00	1.633232701565410450e+00	3.046149761018284163e+00	1.302589059231906710e+00	6.793343928595501069e+00	6.999803297302844562e+00	2.377582302518105539e+00	1.194201102877626985e-01	5.759596979133306149e+00	-1.179014292747482706e+00	-2.059132316176559119e+00	-1.180856539484790346e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.771205920506863762e+00	3.637881030832352369e+00	3.160205700137587392e+00	5.870466067489195083e+00	5.977815141984478942e+00	9.242077714033353431e+00	8.736192068480262307e+00	1.431470877909666539e+00	6.451171118276434413e+00	-4.121939563291801001e+00	8.095391391846452223e+01	1.357575020086924837e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.254356609715749471e+00	6.187834026874872606e+00	8.846873533452964011e+00	2.684265870708689494e+00	8.620157425223835546e+00	7.323475472333158542e+00	5.819538582588702269e+00	-4.216442915971352345e-01	8.206475305797178876e+00	1.175061293640656146e+00	-4.489168306826702093e+00	-1.237217190192388294e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.496762882754754109e+00	8.154028963193646007e+00	5.746786980654354338e+00	9.908194066460307425e+00	4.292624800415039132e+00	6.531337856403395037e+00	2.319748270785392918e+00	3.966950903593201017e-01	4.296121324466207092e+00	7.523659776668589316e+00	1.352654704934389684e+01	3.722242928971743936e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.388884341389718280e+00	3.808517533352041351e+00	5.463543051396347217e+00	1.704201300017408771e+00	5.126724061135628396e+00	2.574619804818399249e+00	5.199603756582929392e+00	-2.273994297881445803e+00	7.145388865960502045e+00	1.625356911985307962e+00	-6.985947085528817269e+00	-1.532684642908427008e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.086384498401661958e+00	6.609801291673442769e+00	1.632298808016281022e+00	4.141860500790031097e+00	6.334503320876390120e+00	6.967415745468009014e+00	1.994590648012055212e+00	7.434088769433876143e-02	2.148211051482522116e+00	-2.708679084188986286e-01	1.358990243776052687e+01	-8.752991364444918432e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.748689893515670946e+00	9.097278643690716038e+00	9.082282659985436268e+00	7.423642627006815431e+00	5.251342836677258319e+00	6.508041321336174079e+00	7.793997834513660905e+00	1.013794405124151865e+00	9.273154264247702727e+00	1.860109534069265713e+00	1.797594822465317321e+01	6.915532099783554543e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.668591608476793553e+00	6.522690311132850915e+00	7.306365231433367136e+00	7.456529863074366382e+00	5.089291970522073605e+00	6.355259919483626341e+00	8.209687106105530319e+00	1.027790827774665683e+00	4.088810212876166084e+00	8.122764549689707181e+00	2.754713381252006954e+01	1.667748224651588203e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.833538253822289299e+00	3.074231420124599268e+00	1.720554770793049304e+00	5.334230579111215675e+00	4.169966363367561435e+00	5.754627917725150255e+00	1.780576092856505532e+00	2.263650051940171715e-01	7.228575645139093453e+00	-3.387163725898531208e+00	8.775778902183960284e+00	7.945125803125124619e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.803314983936728844e+00	1.516113514769530823e+00	7.335851636152297850e+00	3.840003488835411982e+00	5.851195289028114033e+00	5.387181783532988710e+00	5.251403570643538465e+00	-1.491263713111865008e-01	1.153939329525091484e+00	6.582163903177284947e-01	-6.358735664051575753e+00	-1.280233317502052337e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.935612936474935708e+00	8.436349660736064848e+00	6.691803990623559351e+00	4.551759188911297827e+00	8.979668138837048730e+00	3.564692265669350490e+00	8.618023762022330558e+00	-4.840661211014711363e+00	2.792667489419447424e+00	-9.960600927824127382e+01	-1.913051333793881383e+02	-7.569422025598830714e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.011174787118062302e+00	8.432954479724861230e-01	1.857530506429650341e+00	3.175734023587316823e+00	3.036065657836841680e+00	5.706559135958008788e+00	9.052937889886091938e+00	2.296244928664426421e+00	5.256650463733365086e+00	-5.757433097037082170e+00	3.888067723116765251e+01	7.921133498151178287e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.950633325534051110e+00	9.088433459046788343e+00	4.610601150918206770e+00	2.843333860270387259e+00	9.449956814468094990e+00	2.641978868877988607e+00	5.439879529392931623e+00	-6.648682472072981575e+00	9.452563409479967760e+00	-2.059814924223358545e+00	-3.403881784037229750e+02	-8.106913143225402791e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.687616353076499820e+00	6.432421641281131919e+00	5.686783912484095538e+00	4.824753978310535985e+00	6.734358195188493212e+00	8.345217665479705005e+00	9.194812216099691682e+00	6.444287425014011417e-01	5.906510240009702706e+00	-2.208475668405514014e+00	2.446644269259024185e+01	1.208719579157417883e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.289683840329240994e+00	9.695413325013410244e+00	2.385085224376884305e+00	3.822277349235507771e+00	8.404033749213672522e+00	2.868556190481974966e+00	5.822807589061001821e+00	-6.204005415325323014e+00	9.371569991249225851e+00	-1.501644525900530658e+00	-6.778551000277334424e+02	-9.119599232133593887e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.780314845190488882e+00	8.707593313824594006e+00	9.455810654697392792e+00	3.593660795781300266e+00	6.476858353802434465e+00	1.461216675362511541e+00	4.946228659248185444e+00	-5.431034565145816728e+00	4.617781966167906482e+00	1.160120092771625266e+01	-1.183396671967122273e+02	-6.102603821175974872e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.110360365391535709e+00	9.860583143052695121e+00	8.464109421532885591e+00	7.159052673528051081e+00	8.075670996893768105e+00	5.091729242354250395e+00	8.735801406487802012e+00	-2.750247653385376800e+00	5.634577130155593139e+00	2.297991448844936890e+00	-1.139653569008584668e+02	-6.461394211964483247e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.468793303566510389e+00	3.979197249088104904e+00	7.075206248190069047e+00	9.653986153596147091e+00	1.043273901986017105e+00	6.644438643473342232e+00	5.713749432103082171e+00	2.226788925916387551e+00	2.877462260536257865e+00	-9.644162483856494328e-01	3.436790889376351998e+01	1.733400339819959584e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.635230624460568549e+00	8.031682857309897727e+00	5.211048747339809495e+00	6.484331877177639925e+00	8.303204057705654506e+00	4.959908067552356137e+00	5.151436204336314439e+00	-1.794137326741465088e+00	8.173710930846326050e+00	2.423449510086282288e+00	-3.447720585682984762e+01	-6.247075823007060080e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.581030941206145179e+00	4.882643104548844093e+00	4.527684867562094873e+00	1.998365730758629111e+00	1.317877779066752630e+00	3.151490598493777995e+00	5.439277697082867569e+00	1.738242094113713332e+00	3.006227741973957812e+00	1.672629915765307729e+00	6.296698359482300944e+00	-4.367742794622715863e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.624953622479561099e+00	4.954062483337158262e+00	6.718471351423222160e+00	1.715904150692072250e+00	8.791447541748537375e+00	6.059788884551648103e+00	8.287487466212802190e+00	-2.114778281574096308e+00	9.140130989298480557e+00	1.677745532938503592e+00	-9.477892623014760431e+00	-2.333198074424834800e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.172858352605533838e+00	6.588240819196935938e+00	5.936850156611964913e+00	9.608201854720189061e+00	9.916431808159403616e+00	4.117294193527303747e+00	8.461121975345914592e+00	-5.919287933142428848e+00	8.815136261867563050e+00	4.641104233382725930e+00	-3.815534774317105757e+02	-1.327166015387834022e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.714075887123508224e+00	8.855578994428380923e+00	9.136706045732868597e-01	3.460722063353494082e+00	4.039532151022625861e+00	9.093265702706311515e+00	4.428784282499528047e+00	1.387314859854472893e+00	9.613192030766560592e+00	-3.203760293359563249e+00	5.329862978792160533e+01	2.360265341755422241e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.326978894315454127e+00	9.667918182925129500e+00	5.214551503966172064e+00	1.683951101102602932e+00	3.254940583248175479e+00	8.931181776019384344e+00	3.956106985393211151e+00	1.440083981315894768e+00	6.082733044890453300e+00	2.517779298335554916e+00	9.018341613609671015e+00	2.691353604254016219e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.541403595155715678e+00	7.758074340743059238e+00	8.718688281041202970e+00	6.117263715555175452e+00	7.682828849750987565e+00	5.727253314476540957e+00	5.365063460493749936e+00	-1.187025097035173449e+00	6.914660652766252191e+00	-3.528600527102592110e+01	-5.714776041344733670e+01	-1.964461677820372927e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.240795278946493774e+00	4.994407331342994638e+00	5.223664551020222646e+00	6.413080685984875906e+00	3.624724399168096856e+00	3.826693839706666989e+00	6.069428409039187677e+00	5.383475371291888134e-01	7.836083183891051185e+00	8.795462376051908393e+00	9.734849209638877454e+00	5.588023426107292835e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.275044068935412778e+00	4.922859416000409993e+00	1.322690974381899087e+00	7.175212026187492320e+00	8.997356303846213876e+00	7.911800951592693920e+00	3.718267173799636893e+00	-2.587870599685281325e-01	2.157847461806407185e+00	-1.070715971522061105e+00	-2.822659574482827338e+01	-7.869942050348994300e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.633541202718075347e+00	7.860336190789728228e+00	7.608244871489571182e+00	3.896152310053147438e+00	2.098071430970129825e+00	1.181358688426192849e+00	8.626348423083380013e+00	-1.771722612515633566e+00	6.274755744699770155e+00	2.962989345321656032e+00	-3.378758607108482082e+00	-1.773352056357218487e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.379802125499697940e+00	3.242698628479379952e+00	2.796726128068955042e+00	7.983977992614184060e-01	2.251226845901401319e+00	5.630120697312801070e+00	5.763520008595654609e+00	1.652073036032270181e+00	9.047914260822496058e-01	2.438066425004301596e+00	6.800028166492214865e+00	2.709198738688116848e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.272935527502379927e+00	1.751363875001225257e+00	3.599581881291664676e+00	9.792098991585191925e+00	9.558978416725208760e+00	3.766758740468338917e+00	4.494646193433228021e+00	-2.961474075683840468e+00	5.375210560703678198e+00	-1.050615191383655667e+00	-6.811001125293870473e+02	-6.427085594830529089e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.820701311682269896e+00	4.309288828709403774e+00	3.210996001943446920e+00	3.172048271700066202e+00	6.954091917795033773e+00	9.688810635092940160e+00	2.347423616586377104e+00	3.094242145421406964e-01	2.236813469183317693e+00	2.972965384820062340e+00	7.279015145337988990e+00	-1.569451667615481938e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.009604548478228203e+01	3.320318864948262672e+00	4.494299393167312751e+00	7.462352355769387380e+00	8.848828177467172651e+00	1.155859024893961085e+00	3.143520051772315416e+00	-1.054501994831796452e+01	3.011267734217305758e+00	-3.799703948746162019e-01	-1.623823385839380308e+03	-2.081788832044709579e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.355959021603968750e+00	3.580056461023494396e+00	7.565895415986257255e+00	7.396171279577697710e+00	3.590276405555235861e+00	6.085001732212032444e+00	9.509556514223790558e+00	1.622084825938010733e+00	4.593990303449870360e+00	-3.069258963151850850e+01	4.637116445163977829e+01	3.568390653861455348e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.578469416173239992e+00	2.814229127058809343e+00	5.537591127824478043e+00	6.488043310181733858e+00	6.804901361102741575e+00	7.390559222098151082e+00	3.809923453483178513e+00	1.339562530298337162e-01	5.265110374061075404e+00	1.747749069639334074e+00	1.328916429231030705e-02	5.811701208779963324e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.220250701891601564e+00	1.208915513454629220e+00	2.437676170832089539e+00	3.614580755230920595e+00	6.431568521038316888e+00	5.565192192294756701e+00	2.462429624347370005e+00	-1.607772071746524367e-01	6.822665932990266136e+00	3.718675696470614689e+00	-2.863337953075796527e+00	1.220881361618531713e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.541897634122182836e+00	1.186032805979712723e+00	8.668104400472607551e+00	3.025261258619059035e+00	6.213323916479301268e+00	1.978179647452595669e+00	4.863174239970141421e+00	-6.775267589541707380e+00	1.724813549122613976e+00	2.894145551543381156e+00	-1.433615507860890830e+02	-7.866110784174361470e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.277248778269119533e+00	9.762246935732290964e+00	8.857474401081111282e+00	6.584976824308692578e+00	7.367177621113728314e+00	9.663157102135755849e+00	3.844463050228819512e+00	5.033095060988064251e-01	5.299700515512993704e+00	3.465553121737795284e+00	1.973310504765887785e+01	2.777328863779296597e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.594042570137679249e+00	4.604299698180301270e+00	8.733845701951564067e+00	8.890400977191852405e+00	5.972823264234024876e+00	5.076719695055146531e+00	8.904655775714154231e-01	4.722378034336507935e-02	2.997787597841663487e+00	2.046502757560061170e+00	-3.595067046886136986e+00	-1.363501459355961387e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.863885947516046748e+00	4.775427047117544177e+00	3.716396136104701764e+00	9.622765901822461387e+00	4.928117615881201452e+00	6.222280131999895936e+00	3.945743969073028712e+00	4.222247461848692707e-01	6.258659584269894438e+00	-1.162176504329319515e+00	5.924335383650440434e+01	6.374216095006528349e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.237019003340849466e+00	7.083560172511957020e+00	4.698006965976480487e+00	1.790933109400039358e+00	3.572653686057216227e+00	2.824050250838197051e+00	5.626410359970821951e+00	-3.779481966587008301e-01	6.403334066269669833e+00	1.970662413361270016e+00	1.828528811185196501e+00	-1.246923309702830984e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.254566317902158445e+00	2.817437692738199662e+00	9.852457118271129133e+00	2.354002543931135172e+00	7.785934750256292780e+00	5.474744301073095620e+00	5.943369670496058355e+00	-1.406430397888475348e+00	5.766319476458289905e+00	1.090738551982437965e+00	-1.297944338422495392e+01	-6.763178683800177282e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.165005797717921343e+00	9.248572918366212647e+00	7.378427001807263963e+00	9.716744541976305882e+00	2.971184734655776705e+00	4.734782864616771114e+00	4.261035518863873328e+00	6.987377495126414484e-01	7.307155236099831086e+00	1.136777041999713633e+00	2.429015454401816321e+00	1.131738550155004397e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.696492600961855501e+00	7.556395174867671649e+00	1.335859969299541206e+00	7.894644278958553585e+00	7.045989404735282235e+00	1.551827815368283181e+00	4.929752555044601969e+00	-8.362644065020619522e+00	3.472454437266002891e+00	-5.188583689759282969e-01	-3.251346533213263683e+03	-2.263763779143453576e+03
