G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	m2	d2	d1	Fg	Fc	W	p
1.000000000000000000e+00	1.000000000000000000e+00	1.385187843058794943e+00	2.874248481585815362e+00	1.831085077880877154e+00	4.187421777508051335e+00	1.941184109496682408e+00	2.316591299008185167e+00	8.578723114489243073e+00	2.000593406120789286e+00	3.264502340865485852e+00	2.783971291162552575e+01	2.089167942280061041e+01	5.889461976642309082e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.049915767695214441e+01	1.031501235689700202e+01	1.172717938566450346e+00	3.632481794372484529e+00	4.838367537688808895e+00	7.387235023338297069e+00	8.357133369295102199e+00	1.725109956986156545e+00	8.797241287576387236e+00	-1.030489148094132945e+00	1.726604358490889979e+02	2.120258470651326945e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.419610956943881064e+00	9.289524811679489957e+00	8.311172149663237363e+00	2.939510892447154244e+00	7.190561468176143833e+00	4.915122935946683036e+00	1.012507608558649430e+01	-1.181600384023487216e+00	2.949363798233763045e+00	4.749186922891770912e+00	-3.079341838559765421e+01	-1.986310804427917560e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.452879169147202720e+00	5.539747402460877268e-01	3.195671201023772223e+00	3.728561728627052929e+00	2.444431089979910876e+00	7.215588600883662274e+00	4.720792164352902276e+00	1.796617425003529167e+00	3.563268409243710799e+00	-4.395012343659856491e+00	1.920691978203838346e+01	1.876869126124315557e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.460131803675833506e+00	7.821680140164778194e+00	6.233129162408696189e+00	6.689718314449638825e+00	7.193393588282400941e+00	2.959593690538687927e+00	5.118764363395207795e+00	-3.878716432572636652e+00	5.662139939260848465e+00	1.679288436304363641e+00	-8.360710100334276262e+01	-1.846178964149652586e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.675459304006237993e+00	8.950530763675443424e+00	5.158361083063930153e+00	4.177319262668759414e+00	3.488415522885807363e+00	3.540886600989551880e+00	8.377143770806373624e+00	-5.861571807087504471e-01	9.142510311297975534e+00	4.494903020349663159e+00	1.200151207973527789e+01	-5.632480692761028251e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.650583909460790810e+00	2.662388145077461132e+00	4.076776345996551143e+00	8.450316483021357072e+00	8.505919942518794130e+00	1.022578815909666483e+00	2.982030306711658696e+00	-6.077840809874527572e+00	2.777756295178262835e+00	8.275010441383210846e+00	-3.669503592242547825e+02	-3.348510776036378616e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.846590283685879186e+00	5.762967709807773176e+00	9.452232067302572815e+00	4.438970177198963363e+00	9.770501363909502857e+00	4.087983780888552410e+00	5.240109090833763972e+00	-3.945918692972339770e+00	1.886959000122921282e+00	3.954111039479046297e-01	-1.244080738576448226e+02	-4.089655302589285952e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.929561589288815604e+00	8.698376827711539860e+00	-1.786953965404307620e-01	1.086669553199455684e+00	3.818383742279965354e+00	4.965893984278914708e+00	5.724790386963204192e+00	1.213530221193658276e+00	3.690606699657752010e+00	-1.170530504086556789e+00	2.578992785533861465e+01	4.644192864412316624e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.034888382260707118e+00	2.492253417155874118e-01	6.732648673143790674e+00	8.550403166154453061e+00	3.425582359086301487e+00	8.217555132505681925e+00	1.619872024594682713e+00	6.090949348031192701e-01	8.356817560169728765e+00	2.482185731763552283e+00	1.138209887977774670e+01	-2.563020795018816500e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.388168657632354197e+00	7.465465546335014579e+00	1.019376491215606251e+01	3.775947372030714178e+00	4.488205296462520089e+00	6.202930542502865130e+00	4.421128150695916581e+00	8.754953613968410320e-01	5.267284943244927575e+00	1.783717315620352295e+00	2.440633674397204089e+01	2.839136636468533936e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.716296792201634780e+00	1.788053567304908054e+00	5.270743781235477599e+00	4.698324971352037416e+00	3.780678902222939897e+00	5.014508551939800718e+00	9.173370057909712827e+00	1.413573698632177411e+00	8.433489525879149795e+00	2.031579712442994179e+00	-1.315914062126099182e+00	7.486038052593302439e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.685166603340756630e+00	1.004185518024064194e+01	9.247280935875361152e+00	7.186188097934086194e+00	6.187918200278109460e+00	8.925535185805804517e+00	1.026740190460554913e+01	1.407338646052893605e+00	9.428857907922482795e+00	1.802064928574609981e+00	2.630491940548023067e+01	1.434729746269510997e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.566093110429126689e+00	1.031365083612314493e+01	1.646827089069799133e+00	3.787461591392713878e+00	9.347216917256204738e+00	7.186631935317905118e+00	1.287302794855725629e+00	-1.659683020744799342e-01	7.299310299947191716e+00	-2.698302068962212363e+00	-1.570465103897387316e+01	2.920229928378617856e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.356719007977183367e+00	8.992428159840255120e+00	4.336089560508437302e+00	1.883896083289616330e+00	6.001753426785955803e+00	9.322683906583474567e+00	2.047552408315983730e+00	2.566470707541266827e-01	5.934621225459427052e+00	-1.927561710577010956e+01	-8.585904707988849083e+00	1.713222845285566720e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.302867924067312444e+00	6.151497780349131084e+00	3.345492443851401543e+00	5.279034435961825977e+00	7.669315271599867145e+00	5.478125548515918375e+00	3.525022441579646948e+00	-8.048929922878054199e-01	5.680217385981088718e+00	-1.073090919773728391e+00	-5.681966615580813595e+01	-5.300154428608986024e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.618675592787037321e+00	9.904838547249271485e+00	7.790350453858714275e+00	9.107302203433235377e+00	4.710100078597689865e+00	2.561439508917824792e+00	9.045326639927022683e+00	-1.646495426400655937e+00	8.817406027610080743e-01	2.781178004794845893e-01	-3.552621182540431022e+01	-2.299144873199400649e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.473992622828981247e+00	8.448894380260444592e+00	9.998412498287308381e+00	7.003453859253698788e+00	2.117752639535297909e+00	2.331891805138686991e+00	2.885244381010944714e+00	-7.422897117811916301e-01	9.501471356560681869e+00	2.250630001908225708e+00	2.672160107814532282e+00	-2.359423515556314044e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.777229110798207223e+00	4.100533516780296317e+00	3.087494191404592581e+00	6.215197699778112650e+00	7.462717856064816857e+00	7.551438760381260273e+00	7.683034368857658336e+00	-2.974340533944238793e-02	4.650745964253308884e+00	-1.285055085928624052e+00	-2.030395017329838581e+01	2.341177379737733943e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.194143437192823010e+00	8.536048190040430583e+00	6.429797321685168932e+00	6.109922476122352286e+00	3.954988386374362008e+00	2.953112517642257906e+00	7.483915477854299336e-01	-9.174398038364760533e-01	2.858701482117389947e+00	3.268269494450578017e-01	-1.030877953146277015e+01	-1.675864497863215519e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.232191714574908836e+00	2.175116854457721960e+00	3.001619393718574891e+00	3.095462773243795152e+00	6.614900345197246345e+00	3.112277258990036266e+00	5.826639778100102696e+00	-3.213272781478390350e+00	7.353322612791102664e+00	-1.778428542276038193e+00	-1.290399979047749639e+02	-2.356627692609796725e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.596756468984631638e+00	5.591685846968204920e+00	6.275240371043508070e+00	4.726894155720706259e+00	3.608451448048395793e+00	5.539491823681441218e+00	3.624213387534325204e+00	8.181331086840084588e-01	3.533716248510349267e+00	1.012421374824766351e+00	1.250241132104306097e+01	4.197927215242045662e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.395879466367462962e-01	2.943590305505957794e+00	5.335535190300481290e+00	7.158024745447904458e+00	1.704615372992150490e+00	6.080891114960095933e+00	7.693022229940535972e+00	2.855496464497039533e+00	6.388252767212581951e+00	1.719444906624377545e+00	1.598606619817097751e+01	8.789453222796926468e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.056873175633303497e+01	2.596577317736250556e+00	9.811268417048381707e+00	1.917099028248854031e+00	1.041520063328118617e+01	7.199368399338125002e+00	3.027284604978007110e+00	-5.922260979364808442e-01	6.344337259920353134e+00	3.009629759372774060e+01	-6.714269518220532973e+00	-4.068075825265872680e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.019623487062637324e+01	2.145160375274130171e+00	6.664561895318695584e+00	3.976463591737623204e+00	2.449482749378075752e+00	3.353806050587749610e+00	6.636020050248572666e+00	2.196159019655112288e-01	4.458015887107028341e+00	-1.717563137175164512e+00	-1.144434197648797502e+00	-1.595847491447657696e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.895741359538678950e+00	7.242784123733120083e+00	4.629787472560955131e+00	2.703596171692929317e+00	9.668751642202199292e+00	4.132866814322412985e+00	2.129254642940121123e+00	-1.765628974640909288e+00	8.674325335170015805e+00	-2.104253170899504699e+00	-1.203377962527465144e+02	-1.591108781874463318e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.136623378831783882e+00	4.833439004646357340e+00	2.198007013527741638e+00	5.833636125870375722e+00	1.021736817769906835e+01	6.107866636181402242e+00	6.547843982212169678e+00	-1.771916076319068223e+00	2.826395350832781705e+00	-2.056163482126017517e+00	-1.588748698924883911e+02	-1.463159508922841781e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.316082627050231491e+00	7.652788570381845012e+00	2.415183550887917363e+00	1.013352026725579691e+01	7.146352680678980995e+00	9.678794021694109517e+00	7.710422932239644922e+00	7.308709159957540447e-01	5.365798819656442120e+00	1.046274681742572987e+01	5.278029770385203534e+01	2.890050638703424113e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.475659857582826362e+00	1.651460252855919908e+00	2.736938244830937617e+00	1.928516279736531391e+00	5.528546780000759497e+00	8.160609893067594101e+00	1.295867094546637954e+00	1.282314068939426066e-01	5.911409640155637746e+00	-1.605830914326404457e+00	5.679274659040144613e+00	2.122418016005466512e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.414523291849919318e+00	4.225388930369954110e+00	4.023933544018582609e+00	5.667580713032165818e+00	5.335385001501130375e+00	9.331344204613976956e+00	9.338532704227278103e+00	1.594468774836321989e+00	5.816650611969665263e+00	-4.119431897531157460e+00	8.309926896544521924e+01	1.065465205450884696e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.963400494968074561e+00	5.821544613989500405e+00	8.035443879542365053e+00	3.560068244493891143e+00	8.607799391465359662e+00	7.987898844433646062e+00	6.195056709573683484e+00	-1.793806848955751820e-01	8.578725989595898938e+00	1.293646433767937864e+00	-1.142252857283638789e+01	2.943237255084506288e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.541466813852282236e+00	8.144469772258945639e+00	5.939031607881929631e+00	1.025703042901438877e+01	3.818186334545794036e+00	6.932294424763173701e+00	1.625744478472869847e+00	4.951988433755648567e-01	4.274430878385236277e+00	7.552119773270715264e+00	5.826436965221187592e+00	1.147430470544657055e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.602446718666373116e+00	3.430789730942138238e+00	5.429425505564361210e+00	1.820748850251191042e+00	3.754153797412209670e+00	3.246555177166076334e+00	3.804757759792914751e+00	-2.274649822700058444e+00	6.491376388702105871e+00	1.667218312329609597e+00	-1.035592511628332346e+01	-3.654723990174709769e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.497120720631725632e+00	8.264920161839434343e+00	1.024057225475379251e+00	5.042412486978177455e+00	6.568185698095684089e+00	7.539723410068429388e+00	1.896788691378155534e+00	1.789419944404164464e-01	2.866078738095090284e+00	-1.931350912141718279e-01	1.502710749977387295e+01	-8.441487156814512005e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.229125452243780892e+00	8.710432773751207947e+00	8.936620378496153094e+00	7.244088367401922746e+00	4.507577598449624467e+00	6.951679700441447451e+00	7.633424982403501424e+00	9.584610578443444329e-01	9.306629197230773087e+00	1.542051904357394143e+00	8.950620452614678868e+00	6.195442040416094187e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.067460078189609085e+00	6.948458735520428142e+00	7.393094663589191207e+00	7.189280911981436262e+00	4.921980638080779791e+00	7.164007149930831986e+00	8.088563950427937854e+00	1.004139406229373144e+00	4.766627148162582372e+00	8.074634277778951486e+00	2.893530533137734650e+01	1.993890560114079449e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.236079300761663724e+00	4.158488075135749362e+00	1.626616132317299845e+00	5.598501633167076719e+00	2.933512033732361246e+00	4.741474997244719880e+00	1.814834425162724418e+00	3.361118723465297831e-01	7.216713625523081710e+00	-3.659602197704502125e+00	1.101918086434177191e+01	1.905122142615870473e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.770822767339510051e+00	4.725754257973577843e-01	7.271774297962039668e+00	4.328530957355217090e+00	7.502608473501077846e+00	6.991895516036084501e+00	5.409995500872494922e+00	-1.666719425590003911e-01	1.612336454046166434e+00	7.679384351995826030e-01	1.021917134752838230e+01	-8.126627077734447369e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.343014284604123532e+00	9.170895797803698457e+00	6.307777081468834979e+00	4.936618984948160538e+00	8.672877158133559305e+00	4.591714907479238938e+00	7.368103434790685746e+00	-4.927991010611751932e+00	2.952015619347824416e+00	-9.969325767663497118e+01	-1.865471177734805508e+02	-7.718905442070072240e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.031545059335963188e+00	1.204310471578441621e+00	2.222242621894236603e+00	4.011648341304640653e+00	2.150764473003247357e+00	5.585866177618368233e+00	9.003309848392239800e+00	2.324210589689789330e+00	5.600022476048808429e+00	-6.057237688762826977e+00	2.105680474948373515e+01	6.556085391302669052e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.931222672138256158e+00	9.870752196332086115e+00	4.516625226054690856e+00	3.144770270389780187e+00	9.480403346729916692e+00	3.386812675504824455e+00	5.923883982295247819e+00	-6.746033189078851855e+00	8.808916755123339826e+00	-2.039637709304636282e+00	-3.398169956486910905e+02	-8.241279886844581597e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.080897275594178808e+00	5.254625906680557179e+00	6.337024825502481917e+00	4.908235985300287929e+00	8.016020509194706989e+00	8.055954214602330410e+00	9.185428700417219261e+00	4.860100807262923706e-01	6.615811160002110114e+00	-2.148502970829588410e+00	3.183840643834762574e+01	5.564643302554427606e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.010604185989685178e+01	9.033118261445773456e+00	2.359354563942388516e+00	4.316117731434448324e+00	7.708627688228384400e+00	2.932490440430853162e+00	6.704336105267905133e+00	-6.293467162677575999e+00	1.036790082136956492e+01	-1.327300271207353166e+00	-6.835169808787948114e+02	-9.076111957632859912e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.069884878058898536e+00	8.161284429095340798e+00	9.835724784318019331e+00	3.866564896406420537e+00	5.191505026769523745e+00	2.089464704087192537e+00	5.203515518980593946e+00	-5.628805847393228312e+00	4.177092758589664001e+00	1.188858499612638298e+01	-1.120546603513261061e+02	-6.101553126627010215e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.328405121731828231e+00	9.706857248580885056e+00	8.749341691763151019e+00	7.228459857912251429e+00	7.951354606112895240e+00	5.399206182152227917e+00	8.386984878566023482e+00	-2.640492200680695678e+00	5.908839556312796226e+00	2.201674538354492672e+00	-1.001555276520238920e+02	-6.480263588964879773e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.995330693132977729e+00	3.900903046958458908e+00	7.079572387188544091e+00	9.747083682582820430e+00	1.127990530022212168e+00	6.672581157917782946e+00	5.292491124324000040e+00	2.306303309613405350e+00	1.500995392377477478e+00	-9.144432254295268292e-01	2.587121394207962766e+01	1.549216096360229642e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.603531538906362464e+00	9.033141424358671401e+00	5.468125229014093591e+00	7.034031158670691397e+00	8.751832928118561838e+00	5.424091508312012699e+00	6.456426525326961929e+00	-1.789648790561874980e+00	8.496141704760267643e+00	2.283844217128446097e+00	-3.218876178742409166e+01	-4.591610844355370347e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.488606548984201083e+00	4.688054053669284293e+00	5.433818794666428253e+00	2.729452942463875154e+00	2.164834059206774963e+00	3.248351866357406248e+00	5.873667758256885030e+00	1.607404571614676758e+00	2.273172263871211296e+00	1.677098668165428963e+00	4.940051429242565462e+00	3.115437785877523424e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.683706881923288323e+00	4.882347852146543765e+00	7.287824941562970338e+00	1.477065212673780437e+00	9.434082779663517826e+00	6.424566078167636363e+00	8.659293183073867084e+00	-2.165089214618824975e+00	9.311895465109278902e+00	1.639520556821769448e+00	-8.695910448887451238e+00	1.809048735964777777e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.916941371757801882e+00	6.430576777213880213e+00	5.774519590778963263e+00	1.013955814215399087e+01	9.171798932451649122e+00	4.113212337138389074e+00	8.588491987018000984e+00	-6.068306067574573248e+00	8.750755448893823285e+00	4.686604628187212462e+00	-3.829965483005028659e+02	-1.395262086740735640e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.398719001997453582e+00	9.088341510509616583e+00	1.513938651210898545e+00	3.694224344112788661e+00	3.063216252060363853e+00	8.395151967257213244e+00	4.712674063789761725e+00	1.474148194389443001e+00	9.244719291887971480e+00	-3.296039242782183187e+00	4.771762528030571815e+01	1.135883008916339421e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.263901810553236249e+00	1.004443406176696740e+01	5.301382443560780366e+00	7.469523331392824428e-01	2.458036805044256923e+00	8.899606769081245261e+00	3.990465479060792298e+00	1.224526995342144042e+00	5.451278402047197602e+00	2.740274889681951542e+00	5.549010271620851142e-01	2.869331211372160340e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.428407125950425183e+00	7.593319904964413780e+00	8.652536275730168924e+00	5.631333592267896648e+00	8.311866047855440698e+00	5.986641738063019247e+00	4.844764043535326081e+00	-1.153845538798305981e+00	6.701495871680721805e+00	-3.540650059653352599e+01	-5.321194144785859237e+01	-1.910709680739417422e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.469783967830219140e+00	3.854201654077356487e+00	5.458882161617542472e+00	6.842523867583321540e+00	3.607706721950052930e+00	3.784367842403480342e+00	5.936101396886111381e+00	4.531341635973318294e-01	7.628792301389127672e+00	8.517588267746850406e+00	5.993376427778013493e+00	4.301932789793001177e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.098110844349276416e+00	4.764096686521150481e+00	1.278703929364089387e+00	7.383486378213838464e+00	9.477214073087763424e+00	8.299965970932314363e+00	2.363861058725063913e+00	-3.942876877871276387e-02	1.966538852279689387e+00	-1.021295897996556068e+00	-3.532132162128746700e+01	-2.329580000761732705e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.957345657773558401e+00	7.595073444501444726e+00	8.808955978489596106e+00	3.736333660785647659e+00	2.229584867704873741e+00	6.647822387363089280e-01	8.539876747267678425e+00	-1.762429517570434534e+00	6.326394936082087916e+00	3.220659577205456703e+00	-1.947806613148889809e+01	-1.708352745876910888e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.458160642450760047e+00	2.789542004752188831e+00	3.405189426109039186e+00	1.552338087748549755e+00	1.791816503280112549e+00	5.654834738882971834e+00	5.306274454475192748e+00	1.600994735572326855e+00	1.481276685489490763e+00	2.161855184988394019e+00	-1.285841375993376889e+00	1.019775416752093200e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.703573412189232528e+00	2.706228435980510660e+00	4.334464041370811316e+00	1.108698910184138953e+01	9.705167696325792903e+00	4.000833475446379239e+00	4.428256557693606155e+00	-3.003034397868237448e+00	6.471961915901459861e+00	-1.303337932317587988e+00	-6.734819553565513388e+02	-6.925711917854800959e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.943666679556335763e+00	4.511246055090953000e+00	2.046242323642806227e+00	3.544071229712710380e+00	6.268521268182678519e+00	9.149432144385661658e+00	1.268128171079368371e+00	8.036894888222551048e-02	1.887825953756068653e+00	2.987077075043511609e+00	-1.188714286961960909e+01	5.896217492894724188e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.007624250684158795e+01	3.660152476143261779e+00	3.916613935095890842e+00	6.940824231043229098e+00	8.964131904406180240e+00	4.615875022774812431e-01	3.923186210157044496e+00	-1.062329522244428759e+01	2.713985692332042454e+00	-2.669695595078861450e-01	-1.613154381520321294e+03	-2.098216127868458898e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.517778372921824825e+00	3.466103770014470342e+00	7.702258238861158901e+00	7.291111378151194700e+00	3.577952863504189285e+00	6.090554829583816776e+00	1.024945621263611173e+01	1.845520859377056677e+00	4.698127686424436789e+00	-3.068412289694491690e+01	4.269041090081037026e+01	3.821566436023158531e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.145415086408350991e+00	4.066580574550258120e+00	7.112151795341954852e+00	7.375154571420108773e+00	7.755222647547889814e+00	7.112473217220813382e+00	2.889442836136879578e+00	1.873551861117626893e-01	4.513291520764223463e+00	1.597522480276079015e+00	1.960227926593396575e+01	1.236289928151517792e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.101584680628278079e-01	7.365874881258522855e-01	2.849366202621129496e+00	3.129106888663607311e+00	6.675155087729329750e+00	5.016207404155816008e+00	2.244545925994831936e+00	-2.110187177631444588e-01	5.402868168985314412e+00	3.750630257384925059e+00	1.845650410292811738e+00	4.281322753676015935e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.412423019547929925e+00	8.846012853226705719e-01	9.599054586593068095e+00	4.110020264712135329e+00	7.483969325573077924e+00	1.691454334218163158e+00	4.929916917373024177e+00	-6.757590982612349251e+00	6.500463681456718490e-01	3.057698455701562068e+00	-1.575298711697650162e+02	-7.847890613746242252e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.320619593146113324e+00	9.637842099042389421e+00	9.487599307209375610e+00	6.387766747076260465e+00	7.371452785215376835e+00	9.551509026696567872e+00	2.981606527780273019e+00	5.151802533517236826e-01	4.347187805382482395e+00	3.450347048821357454e+00	2.152652734226592202e+01	1.303437614760106911e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.315498931045986808e+00	5.016274645433185242e+00	8.788854825459575082e+00	8.344695546260611607e+00	6.396695069946084722e+00	6.225957915844348989e+00	1.175070763232808790e+00	-3.701389379286908199e-02	3.466254278064970773e+00	2.207125769576578911e+00	-5.750633002664867988e+00	-5.882219224331102936e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.742731537033616718e+00	4.826600344185258074e+00	3.179817042789218284e+00	8.735583413244814466e+00	4.762144556418654417e+00	5.106671400460326637e+00	4.211896630705440181e+00	4.213191719341148889e-01	6.493817529238108399e+00	-1.292145614642385087e+00	6.091635065426952167e+01	4.176879997479820616e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.185194137256783797e+00	6.373268262789153482e+00	5.349816734702186771e+00	2.754653183105651770e+00	3.273827813941180942e+00	3.031628010922021055e+00	5.641618668052346131e+00	-4.434129609176717945e-01	7.140433317625278775e+00	1.703795914439681924e+00	1.430377647442037770e+01	5.133344842866764068e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.581791425116797711e+00	2.583425770725350290e+00	1.055944411325549126e+01	1.929335211090241975e+00	7.776345669601493427e+00	5.152455882819459987e+00	5.033641351876128489e+00	-1.417698876257596385e+00	6.534586293408376712e+00	1.044288316962196150e+00	-5.046571306030000592e+00	-3.722687520482039503e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.512401663990777356e+00	9.798682207771978625e+00	7.853136827230280836e+00	9.536385202513857351e+00	3.580682593826637117e+00	4.857676131382310025e+00	4.629246789374691140e+00	9.591099339660377199e-01	7.337281375044987897e+00	1.203272765822081425e+00	3.759492836534439775e+00	1.118423300360199768e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.339906697453344009e+00	7.707073713493853617e+00	9.636864763431292058e-01	7.101148198024747948e+00	6.496607664911687507e+00	1.375463621801919611e+00	4.595059713402731560e+00	-8.253717849586321265e+00	5.250616653900474162e+00	-3.251051481509059649e-01	-3.255011325693224080e+03	-2.286697001450575044e+03
