G	c	dx1dt	d2x1dt2	d1	Fc	W	d2	m2	m1	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	4.503478314806120153e+00	8.961109592241495392e+00	8.530486104629227961e-01	6.796975299834686624e+00	7.033073775347648215e+00	2.004694719833587380e-01	1.007059415880397157e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	7.308088581093517888e+00	6.743228807615092535e+01	4.237038007277013074e-01	5.038126075540993121e+00	6.512807357555733034e+00	2.852331373880643839e-01	3.226254514571593734e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	7.203180320290792693e+00	5.600791117763356652e+01	7.959451242410251481e-01	4.203237474844300436e+00	6.839957236676115215e+00	4.389709505531079747e-01	2.540189479815574636e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	4.877491160647588586e+00	7.119477309233527507e+00	1.533432252337553869e+00	3.771932183707293440e+00	6.003288460536097659e+00	9.202466404288851543e-01	5.047165403570376796e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	4.236674223415769269e+00	3.443048734442746195e+01	4.156400834429705426e+00	5.806184159402152822e+00	5.664877699019861268e+00	2.618987340928570884e+00	5.123130472659468637e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	4.235179138048840386e+00	2.671929044000886577e+01	4.731941289940290174e-01	8.621447305636314340e+00	4.295893241460803758e+00	2.166477121397717420e-01	3.833641464034697188e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.124686565025082796e+00	3.362701406997376186e+00	3.552903824286436141e+00	2.562467872713876105e+00	5.479946423570956071e+00	-1.283417340124429984e+02	1.914661682302221735e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	3.044138274980339176e+00	1.640287544002863740e+01	5.673275189233961679e-01	9.590764752899964662e+00	2.616795591898507745e+00	2.447629996986865342e-01	1.147884134399507483e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	5.484897099965609257e+00	2.957855662986101208e+01	9.586983450900378179e-01	7.248744387282538781e+00	8.140619105823708068e+00	3.116515342144982048e-01	1.072967246177796374e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	3.656914787725586979e+00	8.859784897654382263e+00	5.918643772335792086e-01	8.651627536421484521e+00	2.859807227138299712e+00	2.942717621803256911e-01	-2.802137385552770921e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	3.957383961336677025e+00	3.342572924980787974e+01	6.587960305618668633e-01	6.265265464753154490e+00	1.469838197503530397e+00	5.237382408247162058e-01	4.575169439403405369e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	7.056393813155614758e+00	6.036300218318032762e+01	4.652793897768594533e-01	8.200597618202076333e+00	5.351383408348409532e+00	2.792074787009266035e-01	4.869558411195470948e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	9.604560519147112174e+00	7.063614443189939607e+01	1.324339222210047184e+00	1.054351898087354966e+00	7.182033779928514328e+00	-6.513169079973986086e-01	1.685673630030044023e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	6.463820971725842135e+00	3.349758451467785392e+01	3.769780531965526982e-01	8.393823536053593770e+00	5.120911007803284676e+00	3.756504549199787268e-01	2.227880265867466125e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	2.142097509115296727e+00	5.775896081225114997e+00	8.068195870387765423e-01	1.235731922391009485e+00	3.410191176868538232e+00	2.755404134607749023e-01	2.802206836499709475e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.428502534089772347e+00	6.379057038823538583e+00	6.444612027388573194e-01	8.637538282163603753e+00	6.251076587984842448e+00	1.101475684844054753e-01	1.349047895783508588e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	9.688154714399052736e+00	5.707853818382604061e+01	6.858525262563530678e-01	1.018742636568531168e+01	3.322762072147927626e+00	8.610391424213982292e-01	1.220433352110933178e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	3.820574890820851444e+00	4.266664424351509055e+00	6.161428143553960846e-01	3.623712377738488755e+00	9.516752430994269929e+00	9.049744851717930749e-02	1.965004811609537549e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.025029462158470572e+00	1.011450824887619326e+01	4.814021421511465171e-01	2.483634555641172081e+00	9.347729187481997215e+00	-2.114159466491447037e-03	1.391908207247349427e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	6.397841260348284820e+00	5.157234196608587951e+01	7.794690596564743945e-01	8.034507087015571258e+00	5.003940436548295345e+00	3.465916551192827488e-01	9.121304055817904821e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	6.927857905946157580e+00	3.263222549748459045e+01	9.849094892982910299e-01	3.216245165637551029e+00	4.062394807618760595e+00	1.228220871949268655e+00	4.145795894102435319e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	7.109389760994814900e+00	8.893138448856781508e+00	1.005481848775277909e+00	8.229079203525753172e+00	7.796278660328876953e+00	4.056335118928143246e-01	3.182809663429693181e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	3.502536887596356063e+00	2.650802120339917067e+01	6.559034457604330237e-01	1.551451740995384743e+00	8.219208771788605317e-01	8.826948066687623218e-01	6.317816263309961045e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	1.049918102730663660e+00	4.351300785825285899e+00	1.407357776860556964e+00	1.942787145921773817e+00	4.947378945303786857e+00	1.410190215240654243e-01	2.878494276527837847e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	9.273533307012504778e+00	3.308285740555778887e+01	2.669753000265588039e+00	9.869696410766016115e+00	4.593191115414333225e+00	4.786127797029886999e+00	2.323231787391704550e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	3.456278885158677650e+00	6.287745531384748787e+00	9.480506662798741102e-01	7.279165270258996401e+00	9.233704511370602219e+00	2.333411795865695526e-01	4.261394228907492199e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	7.141850688684638016e+00	2.654127887869857005e+01	1.453508349737487659e+00	8.827272024824626584e+00	1.375650278395759152e+00	4.622945311937605162e+00	3.473624891665283432e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	7.159978144695569924e+00	5.804951323961370235e+01	1.427957990484333362e+00	4.083152555411015960e+00	6.284425811734189793e+00	1.402767693421838047e+00	4.594772259322612129e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	6.184232619987164448e+00	3.839590368172154200e+01	1.418289624349130085e+00	7.078995247578323990e+00	7.774032651440767161e+00	7.451405358425923220e-01	7.367993368878272165e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	3.995195766768671497e+00	1.239822554531298238e+01	2.306193633321969472e+00	6.817221933644062482e+00	5.644200368281974356e+00	1.793198352344450131e+00	1.340806005182682625e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	3.006461611955563829e+00	2.912212507901880088e+01	4.480011886998485515e+00	6.618959190247608149e+00	1.189042934824582343e+00	6.264090098918394744e+00	8.713903535842628667e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	6.460118052094568242e+00	5.835084789054696586e+01	5.136905211414334316e-01	7.203281958763188442e+00	9.688916212970386965e+00	1.527131080316079248e-01	1.137196106289209530e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	9.023183452943426275e+00	7.505781614721958306e+01	1.070081337493609119e+00	6.332541354721752391e+00	4.817057861730573265e+00	9.217421297359766896e-01	2.428206226765065701e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	9.669442392019952592e+00	2.967966841823890078e+01	1.067395282718747840e+00	4.752885176314705085e+00	6.048706957814738772e+00	1.193829139413767448e+00	4.246193575487284377e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.847391185300362837e+00	1.061085921736369109e+01	4.983528459332498550e-01	3.467714104368809558e+00	2.979711338354465333e+00	1.778790543565261784e-01	9.910835978025517301e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	2.055290853150600672e+00	2.051387862844577725e+01	1.542054254192107843e+00	7.350217220494661419e+00	5.168961816528208963e+00	3.555894052684587248e-01	1.643503837594388894e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	9.661514106479000219e+00	7.864623499654823036e+01	2.784856661245657117e-01	2.931122151541746490e+00	4.873704645838036420e+00	6.247794178157692890e-01	6.817778399086749985e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	7.953761170449810791e+00	1.147085056643469514e+01	6.506604591426284889e-01	7.710489676859462627e+00	1.668397958396969694e+00	1.267224606459507408e+00	1.798582906058316944e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	8.791923386477776603e+00	1.516139756707698716e+01	2.869544688821207057e+00	3.140405020274615655e+00	1.992129934918157375e+00	-8.426008839309501397e+00	4.836090362987186531e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	2.960897929833756326e+00	1.317583168365379365e+01	9.926052143898013158e-01	6.657041830323913167e+00	8.585177112523400211e+00	1.836733542444279887e-01	1.751110125320415545e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	6.716339594287117798e+00	5.764362304686984118e+01	4.270376462468309930e-01	7.995671624105521680e+00	3.249703276365350391e+00	4.612958175964543828e-01	1.362015731269209384e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	7.401971677318329057e+00	4.393039278949487425e+01	4.457531583069512249e-01	3.065877819865188592e+00	2.491549834276794329e+00	7.586807876261900674e-01	1.694275930891927517e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	7.013583908755370189e+00	3.735261201723697866e+01	1.028602432392938137e+00	1.325292894578728342e+00	5.345385989076478772e+00	4.415501510386283357e+00	1.222144331351100632e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	4.955091768994596357e+00	8.840718121292018949e+00	8.106861126948392560e-01	2.185206751820893967e+00	7.908608195690505660e+00	3.033663306627893963e-01	3.255981655773627637e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	9.389193072224183423e-01	9.225015276138787357e+00	2.166193062894926413e+00	6.144798738463100207e+00	1.551664106114195807e+00	5.948704797851847026e-01	3.459242764149270122e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	5.894954472121628264e+00	5.023561498135401138e+01	4.409289358723127994e-01	8.695023956387281316e+00	5.894488844572116193e+00	3.047697134740759983e-01	6.254329119611292676e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	3.497783828866431133e+00	1.499607282529459695e+01	1.582364481355293284e+00	1.176812372671142581e+00	2.369575484019721401e+00	4.201715403896568723e+00	3.230617546030280618e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	4.942352779115478434e+00	3.770526570783589904e+01	4.691754282000160092e-01	7.860179949524275678e+00	1.526968823649614171e+00	8.800470764484225050e-01	9.196653888611678873e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	9.532556785987429393e+00	9.170094291030719091e+01	7.583008077256565560e-01	3.932905105758055520e+00	1.238867528447339161e+00	2.941525365122303892e+00	3.981468288519386389e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	4.421624608375410936e+00	1.225949928778072895e+01	7.565874374379102374e-01	5.082149368572648207e+00	8.450320293168116947e+00	1.879437619766219092e-01	1.377752638692589349e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	8.430237556404147625e+00	4.963230182324608109e+01	8.040926710533058408e-01	9.329006451893151919e+00	2.612987202525553165e+00	1.763696820647160379e+00	-3.502707050066056205e-03
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	3.076622784194414706e+00	8.622062706019894662e+00	1.777440024192277868e+00	4.087257050151106519e+00	1.450410009903940534e+00	1.586268386377778894e+00	1.335426486681089431e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.363505011979174952e+00	2.232435523545068357e+00	8.453168397623443298e+00	7.502130978545787698e+00	5.756112302855228791e+01	1.998127540048574069e+00	4.859218685572781027e+00	5.049639206650725853e+00	2.300781297093846156e+00	4.382588270994370205e+00
