G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	Fc	d1	d2	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	5.080543349898945849e+00	1.969253178731785514e+00	3.547498921548409179e+00	7.427715140170112917e+00	9.485461213877176334e+00	1.340456885892270522e+00	1.928328174169850229e+01	2.023250643532803927e+00	5.428845183206938430e+00	6.938931659537446173e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.807780828261956962e+00	5.169738611736012679e+00	8.212761408937538476e+00	4.061589464328135612e+00	8.581055614634555795e+00	2.893821777032751008e+00	9.193961162055153125e+00	6.005931096471323727e+00	2.029886813787637223e+01	6.590180255939445120e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.184376964432770407e+00	8.874721676833111417e+00	1.400380414337051960e+00	1.054186742834234636e+00	4.276074156557692518e+00	6.055029862135072882e+00	5.568960993532897419e+00	7.048183449758006702e+00	2.563271645590188186e+01	1.413525341508968802e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.503121976649959279e+00	1.100894845333132865e+00	6.878711433759707283e+00	7.716895405485121984e+00	2.546407649611265978e+00	9.393354190615202270e+00	4.843047534502577633e+00	1.652091309809063047e+00	7.673302441123135864e+00	9.980686124557044403e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.964184118651953526e+00	7.117433554151809894e+00	9.865983832932124997e+00	3.772426926809682612e+00	4.372860040638386181e+00	7.040865859254002324e+00	3.437871316602526317e+00	4.627444174536948118e+00	1.914496299756125097e+01	8.074869310861338967e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.552692723055931756e+00	3.649881016227745523e+00	6.329054402201029106e+00	4.564696859038746446e+00	2.794494022890143814e+00	5.314573122618929446e+00	4.191158207519995571e+00	8.761163768874320468e+00	3.516879827252490287e+01	2.332890689940243512e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.684526188473862707e+00	1.028365428061048625e+01	9.849097891366172419e+00	6.724839743387040158e+00	6.781158510339643897e+00	9.727955366783609392e+00	4.075450675088172048e+00	8.605859985616527652e+00	3.919529966439836244e+01	3.646551966447854065e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.280764468673652345e+00	9.550612139736674777e+00	1.695008915663090310e+00	4.473791914349464882e+00	9.076580108871713293e+00	7.160260918554364196e+00	5.764976221172876336e+00	2.323154858206851081e+00	7.694491474538054376e+00	2.831831619563084157e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.216348041077174535e+00	9.471264599301514764e+00	4.228234138783159679e+00	-2.290822825753100478e-01	6.879667887177346230e+00	9.269088474065723560e+00	3.813898168854648052e+00	2.615724264950709532e+00	7.904126130459760091e+00	7.897306141774282473e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.720564220340415673e+00	4.256773301641070262e+00	3.661413920606213956e+00	4.132578351155834717e+00	8.254843689665236184e+00	6.395487955035379812e+00	6.219264838465682566e+00	3.230076933638464709e+00	1.793519000793880380e+01	1.270147677248956830e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.359507852858567567e+00	9.997839085591598618e+00	7.699861527871207478e+00	8.777764039342862645e+00	4.168876701170739274e+00	3.723318786004651049e+00	5.767476925968717971e+00	8.406822328960465995e+00	3.535320947218696830e+01	2.760080577886961928e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.907432402342102762e+00	7.868884808200058423e+00	1.104097335154216353e+01	6.305428454394764515e+00	2.265344588110779434e+00	1.136615982280607451e+00	7.355467617039544770e+00	3.234429654837676082e+00	1.239680868020750992e+01	2.385554439486858858e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.987513963800303429e+00	3.478669978880068125e+00	3.313142791351427530e+00	7.175263324739471926e+00	7.759456905491657785e+00	6.773571739568481576e+00	5.038060424973041407e+00	7.545144933923781494e+00	2.533521236017602973e+01	3.812793967265789563e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.648843596664253619e+00	8.847280280299163024e+00	7.098995328963575879e+00	6.579439244195595116e+00	4.127073543291904123e+00	2.205206747310238136e+00	7.837412937502228338e+00	9.832650638562855372e-01	5.113813527581065443e+00	7.090916099867969891e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.740897220582308336e+00	1.470029397741089872e+00	2.730519293153509608e+00	2.630928297002401273e+00	6.959574335682686907e+00	3.405746381414858082e+00	8.038069124725900849e+00	7.621276752280176758e+00	2.497951470710163591e+01	6.850948954604756391e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.036156236574535150e+00	7.280559024213487440e+00	6.114970874905274023e+00	5.408930593902114836e+00	3.989221942194011827e+00	5.694894122669621694e+00	5.311028709277129778e+00	4.817226953699782932e+00	1.808913743277766883e+01	6.730289930385232600e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.380787712339127449e-01	3.470634350639735910e+00	5.165114734485594106e+00	7.751086168862840964e+00	1.880122141170547323e+00	5.281826822748456607e+00	4.794661786877073339e+00	8.971320701314962065e+00	3.626094943225749034e+01	3.667931542812882806e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.854994516304198982e+00	2.039882386325973851e+00	9.508063976333318124e+00	2.890042470456760881e+00	9.306355193895704758e+00	6.976224563085963837e+00	7.097124308359219036e+00	3.883413075597433650e+00	1.112728569226485931e+01	3.732014693008330664e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.649787179083341826e+00	2.273418927475812090e+00	6.574673959657674871e+00	3.886211127239901586e+00	2.359370037632813055e+00	2.443094195428077597e+00	5.179373776813014807e+00	8.191631657953273304e+00	2.913985690146243357e+01	2.806710888603196619e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.716796720930377163e+00	7.912652677247891120e+00	4.488871799963890297e+00	2.963555714562119636e+00	9.602552410801177274e+00	4.447624086244781338e+00	9.491669082457686812e+00	2.557072102827133708e+00	1.735257568647348592e+01	1.616846763392642439e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.140908047540519554e+00	3.691618069303443939e+00	1.795225089991864031e+00	5.935166945108757197e+00	1.007931951468957443e+01	6.097787497554064018e+00	7.406830272111550428e+00	6.990127537146380021e+00	3.309655144709951458e+01	6.670724763129899371e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.026186643482580152e+00	8.058649186365906658e+00	2.822595913109077870e+00	9.973867533878873815e+00	8.200433716797647321e+00	9.576191526272367582e+00	5.469592947515960368e+00	8.595321719813350470e+00	3.457361629598108976e+01	1.873902847174784003e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.662310488862083879e+00	1.464559723551723591e+00	3.422269642788677846e+00	2.620770307215837036e+00	7.550481069822761349e+00	7.615863882499711579e+00	4.094777877545799250e+00	1.857887335567453224e+00	1.045478092264069048e+01	5.595632937147144048e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.183286106142771743e+00	3.780046668378301611e+00	2.772649808601644672e+00	5.524261442534323052e+00	5.797166818684637235e+00	8.966989832233057456e+00	5.225448944226440240e+00	8.866243932626233004e+00	3.593596380710570770e+01	4.751642297739309129e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.809778203918129824e+00	5.934937641484408388e+00	8.123428634729611630e+00	2.761651405265408865e+00	8.690103650055389650e+00	7.741482869710682557e+00	5.882282173685649873e+00	6.075683194856657643e+00	2.393380175654862185e+01	1.246406348495630700e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.310334236398021268e+00	7.904674150189168635e+00	6.298459780960691923e+00	9.970008530547817216e+00	3.025338253941756150e+00	7.085997204571848229e+00	3.608285598089157720e+00	1.496905115652983120e+00	9.505729810005851377e+00	5.834035553995511325e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.470534823933115076e+00	3.627002705860672638e+00	5.386101413101421542e+00	1.928725242522372207e+00	5.186361070037269982e+00	1.768105724240674803e+00	7.323642906030183752e+00	4.372201963909079225e+00	1.836053823258955475e+01	1.189363823763292638e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.367731574930617811e+00	7.180837934560352132e+00	1.455514869935947253e+00	5.320947065289584721e+00	5.737542045319924178e+00	7.101424748743874638e+00	5.547705294859522240e+00	2.287947437556183683e+00	1.006155314525950395e+01	1.396803914128614377e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.604238183752233482e+00	8.123227204270012436e+00	9.689268181895617005e+00	8.687144056108468959e+00	4.875825248183920380e+00	6.179495235655987351e+00	2.938139160060037725e+00	7.925605219496601350e+00	2.621325212629905366e+01	4.069533956044937284e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.147513402754812617e+00	5.952169085776132462e+00	6.971756322129667893e+00	6.099472103307336468e+00	4.817169542797476112e+00	7.155445049054055318e+00	4.598248418888839062e+00	7.516857147710821252e+00	2.748327042537717091e+01	1.203398323206798237e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.616344742238568610e+00	3.472000293547972571e+00	7.677389454982995742e-01	5.245649507100194064e+00	4.057090328350485109e+00	5.308922552392631999e+00	4.201728397361919498e+00	2.392773318106716118e+00	7.185195717714176311e+00	1.266147017594003943e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.828870112674866988e+00	1.179051925486418684e+00	6.937787699887087989e+00	3.634489015380859556e+00	6.507379184483827572e+00	5.183421549544878104e+00	4.991941811891523528e+00	4.836512062621550534e+00	2.291328268555542280e+01	7.169375981095207351e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.152192239009987240e+00	9.382483800779825245e+00	6.019752020444354201e+00	3.174926852141028100e+00	8.777619494768270414e+00	3.891695183663859581e+00	8.126651492342634953e+00	6.591495680732795570e+00	3.087237008240537151e+01	5.007981733627954180e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.440459658008069521e+00	1.390548000988961030e+00	1.776141004071342566e+00	3.658367762634783027e+00	2.118301327545568213e+00	5.865629891287555964e+00	3.032074525113601204e+00	9.353023052855382602e+00	3.884704156553768684e+01	3.840947902028306049e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.107948040952965840e+01	8.130354376194748767e+00	6.166759263350451548e+00	3.129098689275889189e+00	9.107116345087485243e+00	4.300759703185842220e+00	1.238029899303905168e+01	5.289829497515571077e+00	2.257966236967203599e+01	1.019548232973871649e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.401678277243091131e+00	5.795389976068020310e+00	4.937986770046270735e+00	5.715535653868049515e+00	7.158114395762996907e+00	7.089089735284732186e+00	3.618921766860982991e+00	9.072867412202270998e+00	3.962494243516754722e+01	3.612274350264365053e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.753325966309743578e+00	9.748986557139238229e+00	2.622368198714022380e+00	3.617655119804716435e+00	8.230744837983046125e+00	2.014135845977097272e+00	1.116887791936908769e+01	5.277848201650776616e+00	2.534242901132514447e+01	8.932839383775666997e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.109057414396565022e+00	8.319249027127151308e+00	1.013439556027818256e+01	4.060838984425785725e+00	5.893531958940736004e+00	2.480763234316647470e+00	1.119372215009193816e+01	4.162841806858362581e+00	2.111436210029807015e+01	7.095709063854220844e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.255924893849738488e+00	9.720898774006096588e+00	8.285892752859055577e+00	6.584351613577845264e+00	8.898847043927117895e+00	4.098371758022878453e+00	8.288916218200377273e+00	8.096731563044793134e+00	3.584797940873550459e+01	4.024736285304947869e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.648351709090599471e+00	4.004009073393347329e+00	7.409773025368662225e+00	9.859388781209633024e+00	1.200466668662794278e+00	6.930051206637449113e+00	3.122581686430891956e+00	4.949039747960266133e+00	2.110490843011432105e+01	1.630927165541764257e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.857635322943543166e+00	7.593110504721701126e+00	4.148999012859604818e+00	6.810678422348920513e+00	8.573638641680149775e+00	4.674268727330073148e+00	5.809303589041650007e+00	4.507939596054297837e+00	2.139943909924112120e+01	3.012482036155720300e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.962632615938663339e+00	3.880150444028512169e+00	5.677012840219035184e+00	2.425221143158217352e+00	2.670660205937049891e-01	3.139439004521087817e+00	4.060292531411493044e+00	4.254465398566019907e+00	2.671934192218785498e+01	8.043220485957105481e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.242743088949862074e+00	4.505135778422829418e+00	7.408031772075958088e+00	1.703987720490831359e+00	9.415565237619011540e+00	5.929072684677111127e+00	5.948313386131610869e+00	7.419196052072365433e+00	3.662854441599401412e+01	1.418042778948938043e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.065995392017195620e+00	6.864523902314010328e+00	5.533041805683857284e+00	9.447073423979901463e+00	1.148111350796103025e+01	3.940505277488265179e+00	9.724769574571636710e+00	9.826252113862928184e+00	3.410555166874927835e+01	2.484381851087591742e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.753686260675554109e+00	8.378288168599851815e+00	2.018654410672922950e+00	3.645714222564378826e+00	4.379577957594953830e+00	9.975732281230573761e+00	4.101239786231727358e+00	4.597275069876691767e+00	1.819917141192437171e+01	9.668087465747390308e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.550400137468347150e+00	1.017696558993390177e+01	6.337617677251242476e+00	1.182466110969203843e+00	2.653097710076985027e+00	1.003253269928911173e+01	4.448465339077683822e+00	4.829016222780264656e+00	1.469707889014163982e+01	2.189939723467770882e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.730628648465412311e+00	7.583415408764655474e+00	7.546074673608785588e+00	6.808027799857028661e+00	9.130750365056512052e+00	5.755224425099910945e+00	6.597489389881801003e+00	5.330746560964118252e+00	1.912616953513499141e+01	4.577128229246085200e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.303874808316136225e+00	4.029376029384777347e+00	4.801927227832532452e+00	5.823938646317439627e+00	3.292214197637071571e+00	3.821442296931202520e+00	5.408530594843396599e+00	6.076469322731807843e+00	2.833651447376302812e+01	2.411378306282784822e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.531833561876208449e+00	4.565267622146469861e+00	2.210869554825694472e+00	7.048186926935144037e+00	8.957035609810441557e+00	7.775992963989945217e+00	5.764743456842012392e+00	3.311856959080554663e+00	1.362131133507827130e+01	9.090799487583948180e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.014642975130197300e+00	8.803374126307044634e+00	8.113759968354571583e+00	3.452401451678138500e+00	1.779912216519888180e+00	1.772068038788942701e+00	6.144821651951785313e+00	8.493780082455378633e+00	2.982146825577584082e+01	2.299283712885650810e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.342496752373357527e+00	3.095804544436344674e+00	3.053109797834089534e+00	2.963964821936925231e-01	1.973827510588666456e+00	5.822470811794227430e+00	4.435138839109606934e+00	4.700184190006988949e+00	2.124065387881435285e+01	1.812550031212333046e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.064113412481587417e+00	2.353572706738588316e+00	3.366347973508526437e+00	8.876409217930513407e+00	8.587838260374395460e+00	4.229924925998419738e+00	8.368510549070146354e+00	3.799820795183291189e+00	1.879011057573806198e+01	4.179600363542010921e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.267405612114112179e+00	4.285507608520515710e+00	2.974606254204487321e+00	2.795902165546475082e+00	7.493493976569557624e+00	1.012292565686679069e+01	4.672167663824576600e+00	2.127183499440334469e+00	6.873053377707682543e+00	3.257834926846246759e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.036350345806756756e+01	2.803417367017218886e+00	4.255158558037185124e+00	6.898047884971932220e+00	8.460211643657995495e+00	7.697976151772343290e-01	2.304921007781559794e+01	2.097811061822709711e+00	1.082617463331887109e+01	5.716079501230099114e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.663265379730510141e+00	4.472853900853761999e+00	7.869413021837630140e+00	8.161107846775296437e+00	3.816528723052885930e+00	6.600734468978901148e+00	4.960380735571238375e+00	1.024925399719809960e+01	3.895041962838663352e+01	2.181982190500135199e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.376533608661837604e+00	2.964602627457737949e+00	4.513991296512330997e+00	6.430121647137090335e+00	7.237239340758105932e+00	8.052396757547656492e+00	4.519983740847443698e+00	4.324013787133484499e+00	1.641566589899154138e+01	8.528660559730640855e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.481627369283337714e+00	6.497801594764055499e-01	3.197323038038634380e+00	4.112000445032222729e+00	6.122357845599960768e+00	5.030504678755749026e+00	5.557445390571425392e+00	1.376413581971786204e+00	9.109167709724282247e+00	1.778595081128895306e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.116014800578287947e+00	8.759019313968974263e-01	9.303132155814063609e+00	4.125527322872385660e+00	6.572056151087013909e+00	1.896282942951656558e+00	1.238748994332072861e+01	4.667898238772444586e+00	1.927967740465722102e+01	6.960170943190641113e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.217769710763858093e+00	9.774764707786879114e+00	8.231806518057377176e+00	6.959960284608707859e+00	7.798092931923906512e+00	9.917522214522785262e+00	5.582247970462071329e+00	3.820825638050871831e+00	1.605735575288757033e+01	7.636988662781407644e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.090286328628728540e+00	5.266905331802743895e+00	8.188289738995997880e+00	8.791039012380394979e+00	6.398732284805999981e+00	5.584172320917745402e+00	5.231926218959030983e+00	1.774376908520748142e+00	2.818168767047433576e+00	1.244474453741309494e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.937205762550838095e+00	4.080220659980272835e+00	3.434965808028251910e+00	9.138676240818901064e+00	4.777952229233006776e+00	6.443773025737442595e+00	4.393354539753767440e+00	4.738486511792291189e+00	1.446214778638374732e+01	4.471977630556844274e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.427216181002887385e+00	8.574564608228799401e+00	5.168453631074868326e+00	2.223200941653800555e+00	3.416037110286192391e+00	2.292940092965777055e+00	4.762653439532902766e+00	5.550277962940535659e+00	2.332601938925922980e+01	7.217647697954868713e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.561980671792034592e+00	2.442923288954379935e+00	8.774494708711362279e+00	2.022331746210777492e+00	8.026494257493490991e+00	4.973338342385775768e+00	5.975944382203028482e+00	7.237324653478053094e+00	2.546971398027404732e+01	1.385069305112332394e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.876064635440475525e+00	9.890112989094623330e+00	7.494220549551769750e+00	1.048504822160152550e+01	2.583183938108724043e+00	4.731570177984870007e+00	4.599117764022318866e+00	4.182506292373110668e+00	1.590554227766785189e+01	1.730208380873579643e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.840923058375629751e+00	6.978953350024085012e+00	1.417800012879529836e+00	8.098588967493814295e+00	7.344408856400593599e+00	1.359941232146323342e+00	1.420619905591963672e+01	4.903804172002729445e+00	2.132856183537507633e+01	4.022561810741681620e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.504949180742998216e+00	1.735883525396890281e+00	1.960478707333174198e+00	9.059919564483539745e+00	3.472877598729104065e+00	1.486010435658454476e+00	6.925294642554400859e+00	9.995227143102797029e+00	4.129583445419984145e+01	1.518823332353456956e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.515612272966277541e+00	4.962525129131159396e+00	4.852741678293054584e+00	3.101222184199772247e+00	6.675641091619888279e+00	9.119386538688168287e+00	5.863372574203225440e+00	4.565199489813944744e+00	1.648258067326356269e+01	1.654179002251368713e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.939765929891787311e+00	8.289223168784511486e+00	9.101561515394024582e+00	6.384786010181425553e+00	7.492681420096183764e+00	3.101364392630833411e+00	8.106085343077552352e+00	3.462692529115317441e+00	2.030897339735334128e+01	6.143784433719918781e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.392372502912810894e+00	1.033653054820768524e+01	5.362768589580340084e+00	7.110865693132511822e+00	2.812041208468689213e+00	3.943338036476778719e+00	7.039737469360533240e+00	4.277071056355559620e+00	1.585369212816529227e+01	3.809453383503439428e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.221718461113401766e+00	5.448319727874226359e+00	6.211337088763037251e+00	7.390923243463137560e+00	1.894722679719952119e+00	5.666406356411217260e+00	4.169376799009797629e+00	5.254445667865882186e+00	2.107236045904684474e+01	3.624143342690241409e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.141030949606985700e+00	6.343994162267819092e+00	2.045664863059100114e+00	4.541878715470364369e+00	1.579503442939153235e+00	8.489372083380061440e+00	3.189615394887828081e+00	7.300257829643842733e+00	3.094717395758191714e+01	3.920355408889178994e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.017121383664299827e+00	2.739003902783172517e+00	6.542346736830779719e+00	2.186956187550965325e+00	6.009252757234727405e+00	1.443339161553981231e+00	1.396976862506453898e+01	2.397085514311234622e+00	1.020724749642105067e+01	3.471407366135878636e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.395766795960563300e+00	9.590447731055935066e+00	7.760459092213234378e+00	5.871348153278526993e+00	7.769747049248158177e+00	5.828264566628408083e+00	5.948454233026681415e+00	8.184740503522460742e+00	3.314943765811203491e+01	3.594962251312779355e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.324896890097329027e+00	3.781207439509577384e+00	3.724249011542440257e+00	3.553344998071132466e+00	1.423490304407740936e+00	2.217097805806286459e+00	4.680603146579002782e+00	1.562336394965376352e+00	5.219422439386363521e+00	1.197886467475744343e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.504836636828160934e+00	1.004941239511099838e+01	8.980784049625988530e+00	4.628568983428482220e+00	8.076827056809500860e+00	2.038892947870202921e+00	1.933153661200038087e+01	3.923777274312305607e+00	1.595084328173243904e+01	5.758263305488823258e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.336687537740196774e+00	7.054542549750383529e+00	9.584482695916282324e+00	9.188859616766041682e+00	4.797119024265187548e+00	1.425828825019558765e+00	9.611662644634600738e+00	7.109415257959882162e+00	2.820571638303606221e+01	4.807697120952553194e-03
1.000000000000000000e+00	1.000000000000000000e+00	7.942315685852850748e+00	6.809924962910806734e+00	2.613296505916038903e+00	3.624440361365891317e+00	6.150305546720757022e+00	8.752587541618302325e+00	4.179980288177732817e+00	4.062225723497413732e+00	1.643904953581433404e+01	9.968872848806468179e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.613911547837471261e+00	4.792409341511169707e+00	5.592220876416604369e+00	8.780961382219011568e+00	8.983638281903985501e+00	2.203054649152704325e+00	1.428296941185687530e+01	6.408989995612469848e+00	2.458707696950863308e+01	3.569549590107398140e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.340478140220900727e+00	3.892112720034151430e+00	3.236261736701819380e+00	2.408621661989360341e+00	4.123934104330625239e+00	1.352597206085855541e+00	9.842372275426956918e+00	2.475970129290177013e+00	9.384004865681109919e+00	1.026972531166971070e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.929834837662199654e+00	2.533477986567119977e+00	8.076602304663371257e+00	7.638623900216060747e+00	4.968894973679233829e+00	4.915410233549724950e+00	5.206092819581222386e+00	6.763982943156170435e+00	2.741655311882969670e+01	3.594444521521361624e-01
