G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	W	Fg	d1	Fc	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	8.491013608065799190e+00	9.496643095719592864e+00	9.149736399544996956e+00	3.766458962549396716e+00	7.275429733387385411e+00	5.824332182984757189e+00	1.251161208183355189e+00	3.140177999421602806e+00	9.820216621754923381e+00	1.088055976705655681e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.910456616251539952e+00	1.350377256712585794e+00	2.241891856060299837e+00	4.174213477519445270e+00	2.740090420146628958e+00	6.718079133500286737e+00	4.066468220602352801e-01	2.599974870709518271e+00	5.519908001703892175e+00	1.792171250763858747e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.643417729750074052e+00	7.353397220238094611e+00	5.798748111687483053e+00	6.586857655268589795e+00	6.777948319587530079e+00	2.776835545493351987e+00	2.445012950904644544e+00	3.040839212538443359e+00	5.098081946217983607e+00	6.301407340107744171e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.646585841136603001e+00	9.329794147097604906e+00	4.703265423592249306e+00	3.998639733225114234e+00	3.345165669712116596e+00	2.902824382822793758e+00	1.149492602593906954e+00	2.573856611949506767e+00	7.786013385778220552e+00	7.438221264163459301e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.745300127336214313e+00	2.633747824535162874e+00	4.126575699271543662e+00	7.596890224593946250e+00	8.966464776338881393e+00	1.371090567874053701e+00	6.533453185612660086e+00	7.590707848225686227e-01	2.201536344776792387e+00	6.293653944488439844e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.723947151008893286e+00	6.118490776344041926e+00	9.096069066875619669e+00	4.648234221204042171e+00	9.057957824464409669e+00	3.903082317161201242e+00	2.321977348582432654e+00	3.103444544741940980e+00	5.928821176425579154e+00	9.892960844187178582e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.886636930738381679e+00	9.235580163641998297e+00	1.193489625094213302e+00	1.622033921158680725e+00	3.680052119430257562e+00	6.028798016569496987e+00	6.101572222051289129e-01	7.361970601084000254e-01	5.918620106365500178e+00	7.431325433355513432e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.634597906222856167e+00	1.310077257615969604e+00	6.968167337083897905e+00	8.057681712495694981e+00	3.067396041756753178e+00	8.714756951094219772e+00	3.539899972748103973e-01	8.392574898869076705e+00	1.810175079959737143e+00	2.527615624970021985e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.500962602909805099e+00	7.271492108222212813e+00	9.668167562277940164e+00	3.575281594704617039e+00	4.697387963086131712e+00	7.008368030542018623e+00	6.736718014149819522e-01	5.206407141752638523e+00	4.757037479306749361e+00	2.985538305087395705e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.253530493387425615e+00	3.680012648666501907e+00	6.029807267174340346e+00	4.904091794858275399e+00	3.170332190305779729e+00	4.912137469044318472e+00	6.437029131982134889e-01	6.588808531417719827e+00	8.683786056002436027e+00	3.796870154962043720e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	7.044430750299156330e+00	9.568101387968463101e+00	7.370999809367791977e-01	1.244075546981032865e+01	8.699912597188085073e+00	2.969833564366416434e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	8.432939470498331147e+00	7.483457887240987816e+00	1.130596280906441597e+00	1.275585363438319408e+00	1.891142458951462491e+00	1.775507183036506564e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	7.059619286887226508e+00	9.363840094935392599e+00	7.522027224591486538e-01	4.374379460074609760e+00	1.799719481307355817e+00	3.023604869227071723e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	8.416028462823163636e+00	5.749301872234851452e+00	1.466219564341505688e+00	1.187686098755998287e+00	3.366442978853183554e+00	3.771810452025247673e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	4.577195268058329880e+00	3.330517483830435665e+00	1.373587684688799548e+00	4.509474575929208306e+00	8.869392038198922634e+00	4.275410179415456424e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	2.403754096752821479e+00	1.460020566010292953e+00	1.632580635328426899e+00	1.287657632413945707e+00	2.166167655022605221e+00	1.734986606227895412e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	7.649231206996105037e+00	7.533297110586207879e+00	1.014438974902720503e+00	1.966140577390076416e+00	7.482093781785086328e+00	3.598191191313531156e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	4.243585616468531718e+00	2.094187055981571621e+00	2.030923186325060747e+00	5.076816989460855467e+00	1.916605413864137519e+00	1.920864680596909846e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	7.045093803463547744e+00	3.726919955185356681e+00	1.890649598375657270e+00	8.004470909461295358e-01	6.602346153672079332e+00	1.492300776980608701e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	3.439859033606369465e+00	5.797195047468854057e+00	5.910562964696320920e-01	6.956664699029710519e+00	4.210254281133550158e+00	1.744624580499017086e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	1.727648532297935358e+00	6.077623442741976412e+00	2.867970011366780536e-01	9.921734944755943530e+00	8.111681064284612219e+00	9.947394415475713236e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	9.922050925749733352e+00	6.409157697906993079e+00	1.549445201149104667e+00	3.277068815410379532e+00	3.107370892695584086e+00	8.385066882784170117e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	2.407778587801400860e+00	2.492516186375735909e+00	9.655393324554597534e-01	8.362103791743228376e-01	6.757115784377589307e+00	6.191390199642837766e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	9.896182700860791215e+00	4.409898561301528019e+00	2.239935350316511364e+00	1.100178921008076349e+00	3.122065383972369101e+00	6.684651720741147107e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.798546945415395726e+00	6.547628468017400394e+00	1.496092754803342251e+00	1.777497657865094727e+00	7.420088467495136619e+00	7.575690102516011715e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	8.143129056659308418e+00	9.720348378274225709e+00	8.387946342294602120e-01	6.114756155028985063e+00	8.867243028705280139e+00	2.523655852570689251e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	6.932462142748576639e+00	7.554219010751815233e+00	9.192913781105095383e-01	1.594811177410051295e+00	2.133023430978164381e+00	4.075476037114000305e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	6.211203497855619204e+00	9.295124586496260832e+00	6.671740578019217383e-01	3.049388879438352795e+00	8.797088704213098964e+00	3.439501078015890223e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	8.786894074132018062e+00	7.861411946517129934e+00	1.119561447192271686e+00	1.621085926555989332e+01	6.332543131418612248e+00	9.037127791010582945e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.608953480019112980e+00	6.323993811897895334e+00	5.670411116409999064e-01	3.507226853488307317e+00	2.140166684426012544e+00	4.272703690785555064e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	5.206001083613444713e+00	2.727647171407977300e+00	1.909526990152140336e+00	5.944212874164728433e+00	4.851369283763287577e+00	1.527002486253210556e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	6.572680751362189433e+00	7.007651865619807907e+00	9.376013249187296061e-01	7.690188833256845768e-01	2.450491868554423025e+00	1.652006909860427863e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	4.698987037391040289e+00	6.608010798370006711e+00	7.113512702228982354e-01	8.678385897939300264e+00	7.303407959279964778e+00	2.274523578260968237e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	4.843001825365016444e+00	6.425577886501192104e+00	7.531522663479335300e-01	3.460441061989551148e+00	7.830740153843390061e+00	2.672517109154270987e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	5.408278889322204463e+00	7.328718330537508097e-01	1.141678692932502015e+00	1.941909992211129810e+00	1.005009525774062107e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	5.757075436859087958e+00	1.057894968057157659e+00	3.735073464357468787e+00	5.553232013323755822e+00	4.744227271383232303e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	4.022600785536862844e+00	2.159930932984827745e+00	1.990953268395126763e+00	8.327919097462588738e+00	1.308454501020002159e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	5.665906769161163758e+00	4.959136429798458034e-01	1.846664678031871176e+00	9.421882230571021921e+00	4.610123503629846020e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	2.785075559811983403e+00	3.387551686448025734e+00	7.339695172487925579e-01	5.624922375560278631e+00	2.228232493493599531e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	8.250170744835747527e+00	8.729537260586587299e-01	2.770630569056137027e+00	9.547832039839665441e+00	5.203242420437170779e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	2.669361829371879935e+00	3.148073911620409948e+00	3.454730784807403254e-01	5.817911399475102385e+00	1.786887328636621586e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	1.773635345320030421e+00	3.402293076407469030e+00	9.250959837442992439e-01	4.536361253390513326e+00	1.436893349512946783e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	4.916075174519511926e+00	1.628559050216029203e+00	3.334577311012276724e+00	8.632228194737187721e+00	6.774590298721079318e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	6.921904453989980333e+00	1.651036848580045846e-01	2.615927371542464908e+00	5.430926793550450604e+00	2.993990120080775377e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	4.932821468614012161e+00	1.692995029194335865e+00	7.096110963752688683e+00	5.247553446472061012e+00	4.606216218907687177e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	3.493047954229225649e+00	3.899859081606104061e-01	2.965238904626487759e+00	5.407638581894189223e+00	4.148239249550462193e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	6.017434189541195799e+00	1.494825628283323660e+00	1.468413348540828167e+01	8.621633706769811667e+00	2.557668355141041960e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	4.125396886937697793e+00	2.408330456753518423e+00	3.096742540361053564e+00	8.486686821357034560e+00	7.124900765215964604e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	9.394786386189181826e+00	3.873437226378697029e-01	1.635953198083974325e+00	4.640775468649542823e+00	1.628761326012158617e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	9.301176437793877483e+00	3.116017910519172651e-01	7.584886767849766898e+00	4.002403496203687183e+00	2.268715108518249979e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	5.523478568904724106e+00	1.430419935508819629e+00	2.690131527276782286e+00	5.417344995515047223e+00	4.048583304529561611e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	3.949482243311028373e+00	8.284538274045544215e-01	2.403684724985557963e+00	6.148071873528437870e+00	2.565622401367316230e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	7.628219282858389683e+00	1.151220759042353325e+00	1.589064491855789463e+00	3.145335219398504467e+00	1.765179830356863044e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	1.345785327596192404e+00	1.448011593522361418e+00	9.114873574305116799e-01	8.140537592142498724e+00	1.151333558984561911e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	5.270248362947660858e+00	4.040112916047315927e-01	3.268316276593103087e+00	5.362197620106037732e+00	6.387424366731461189e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	4.014744346523776208e+00	2.437359866824477805e+00	8.214922817452502413e-01	4.013751174444453618e+00	3.357886114424560309e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	9.280203064671370683e+00	7.616626937528786501e-01	6.893954686483062311e+00	1.965306799881080035e+00	1.520177698894527585e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	1.101074741467539697e+00	7.782928241282011328e+00	2.229162514482007917e-01	3.152440439344251111e+00	1.153398825018276730e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	5.979866263888440336e+00	6.549928769534179018e-01	2.940892274321645239e+00	9.540226846514896053e+00	2.842866193342458159e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	7.667736874517505186e+00	9.233073061419154737e-01	7.801191854043696416e+00	3.748223647354433918e+00	1.775718191824315617e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	5.367349300359459896e+00	1.182783207360508460e+00	7.261503722373455538e+00	2.515902035110027857e+00	2.597774028612229724e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	1.766597259999390879e+00	3.633275696643127883e+00	9.458404592217652951e-01	5.147169498553102684e+00	1.812598966364485475e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	9.750619944149127249e+00	7.332372987444727430e-01	5.901113633294319705e+00	3.758781920190827019e+00	1.431449937237901093e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	5.660058885048661281e+00	1.089500288454260835e+00	3.313691173715318516e+00	1.324681524910497288e+00	5.399396216504109836e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	6.527230759544369043e+00	7.480881180931013841e-01	1.291010412483405201e+00	3.899765218755016249e+00	1.027405189677604580e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	3.134070829922760204e+00	1.114906707411853493e+00	4.764168499012640723e+00	5.903680972379844683e+00	1.120228466212352947e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	5.353326540341892148e+00	1.479464342118588904e+00	6.251612873938049653e+00	5.965623043525555502e+00	1.227839639527857685e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	4.865089139204970436e+00	6.257198014802413111e-01	9.455933791399520061e+00	4.206367697446640186e+00	9.098167958161154645e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	1.676803250292395964e+00	4.317211111437597282e+00	1.188862572471757056e-01	5.026633269078810251e+00	9.486557200340954843e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	1.960295390767218038e+00	1.588914163991264061e+00	2.377161232956662429e-01	9.693650511495025768e+00	5.728915741760665092e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	6.631074977152961125e+00	8.538833523110914925e+00	7.755172315569451857e-01	5.556478144275527775e+00	4.403571100953041828e+00	4.017997028400400739e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	7.721938625526517441e+00	3.160348275263852980e+00	2.445292449587859629e+00	9.226586853675454947e+00	3.325744749014553747e+00	4.312038783321838764e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.956455326507305692e+00	2.761146445502958180e+00	1.074968716213877018e+00	2.125334229402351838e+00	3.186358209647034645e+00	1.577096037325537159e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.546400328487710363e+00	5.540554498117802318e+00	2.783689727788102863e-01	3.868455269912835615e+00	5.120184125609817727e+00	6.782943133648465517e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.179799825979350736e+00	7.914029421828173483e+00	2.735631819478841487e-01	1.018554034608255554e+00	7.845564294701678598e+00	1.539980454223034423e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	6.451904915143857444e+00	1.551012490163485635e+00	4.143897993607579266e+00	7.973800773423330712e-01	2.861224731694231416e+00	3.462580679052399191e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.987181138292628546e+00	9.920185773771438065e+00	8.400616228756286219e+00	6.249654346631466240e+00	8.649686557086456062e+00	6.192274782294288293e+00	1.395547414859397151e+00	2.897143103078200888e+00	7.388608612987241031e+00	5.487405843932349203e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.251128196262119019e+00	3.075578677801896532e+00	4.419742337087653183e+00	3.284073062869171000e+00	1.413276017006112273e+00	2.062724080506499913e+00	6.762457767522195295e-01	8.747939153068210461e-01	1.194676771983023134e+00	8.346906301080213308e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.069469426586887373e+00	9.480081344626841044e+00	7.975550097677406747e+00	5.044593919128737447e+00	7.592099463651877933e+00	1.330684920744797717e+00	5.726643149909569352e+00	2.553545398563493496e+00	4.774201654301554854e+00	1.802345766950760764e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.417154099456191751e+00	6.847864602529770472e+00	9.676769906526967446e+00	9.627714953966837186e+00	4.074233221477339129e+00	1.474096516984848559e+00	2.761480187059637270e+00	9.652141528307506269e-01	7.989088960856251198e+00	7.632538455235199359e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.851929315166480627e+00	6.465251978049079362e+00	2.831825260896879026e+00	4.577735932855288681e+00	5.298984446072703136e+00	8.513701808085205158e+00	6.219481445251141549e-01	1.528072394032160553e+00	4.046112640067903499e+00	1.831739243807778972e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.051698805501230183e+00	5.615327920348490487e+00	5.709697058661463487e+00	8.554052838804572900e+00	9.362454578928428361e+00	2.058066090419139016e+00	4.538631659865227874e+00	9.739253241414291828e-01	6.066262540526205171e+00	1.074944508414532818e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942274208095397192e+00	3.079820954762368057e+00	3.585541724852495005e+00	2.694380539218872439e+00	3.988440352806724931e+00	1.405246839207046072e+00	2.836448128851533745e+00	3.183449940143051049e-01	2.845188463832427406e+00	9.985172794115924066e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.453721277680047663e+00	2.594106843460132872e+00	8.115323902127018485e+00	7.055293566970924246e+00	5.191495179270146920e+00	4.947255589934879794e+00	1.053686344079356907e+00	3.698573214219567529e+00	7.673511056400952768e+00	3.811355332962255704e-01
