G	c	dx1dt	d2x1dt2	dx2dt	d2	W	Fg	m1	m2	d1	Fc
1.000000000000000000e+00	1.000000000000000000e+00	2.026186643482580152e+00	8.058649186365906658e+00	2.822595913109077870e+00	9.973867533878873815e+00	8.200433716797647321e+00	5.834865228454509278e+00	1.021214716567550873e+01	8.595321719813350470e+00	4.685907118593600096e+00	-2.567996604376484804e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.662310488862083879e+00	1.464559723551723591e+00	3.422269642788677846e+00	2.620770307215837036e+00	7.550481069822761349e+00	4.954881989164770850e+00	6.682225587719187843e+00	1.857887335567453224e+00	2.291476641768691036e-01	-2.287341285303101213e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.183286106142771743e+00	3.780046668378301611e+00	2.772649808601644672e+00	5.524261442534323052e+00	5.797166818684637235e+00	7.754325099907386942e+00	9.966260631981089801e+00	8.866243932626233004e+00	1.145237672503328197e+00	-3.090872451701039303e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.809778203918129824e+00	5.934937641484408388e+00	8.123428634729611630e+00	2.761651405265408865e+00	8.690103650055389650e+00	2.227583092754759164e+01	8.056424247380734371e+00	6.075683194856657643e+00	8.796881318244548220e-01	3.093647189615356674e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.310334236398021268e+00	7.904674150189168635e+00	6.298459780960691923e+00	9.970008530547817216e+00	3.025338253941756150e+00	1.988036381166785915e+01	5.835151509996590491e+00	1.496905115652983120e+00	6.861687005618203328e-01	-3.921335932294189863e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.470534823933115076e+00	3.627002705860672638e+00	5.386101413101421542e+00	1.928725242522372207e+00	5.186361070037269982e+00	1.190442252180875116e+01	2.359606994048443873e+00	4.372201963909079225e+00	2.650456600219839309e+00	6.190526925946157277e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.367731574930617811e+00	7.180837934560352132e+00	1.455514869935947253e+00	5.320947065289584721e+00	5.737542045319924178e+00	4.958780233829326534e+00	7.319484283691181759e+00	2.287947437556183683e+00	2.000624758039869500e-01	-3.620065051304163894e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.604238183752233482e+00	8.123227204270012436e+00	9.689268181895617005e+00	8.687144056108468959e+00	4.875825248183920380e+00	2.442007359300776770e+01	5.232485819396588411e+00	7.925605219496601350e+00	2.273222154173820897e+00	3.058847375267675917e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.147513402754812617e+00	5.952169085776132462e+00	6.971756322129667893e+00	6.099472103307336468e+00	4.817169542797476112e+00	2.387793020132743393e+01	6.353385688457920288e+00	7.516857147710821252e+00	9.496058329250915975e-01	-2.635903881641855850e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.616344742238568610e+00	3.472000293547972571e+00	7.677389454982995742e-01	5.245649507100194064e+00	4.057090328350485109e+00	3.726752917924560649e+00	5.048693672531856080e+00	2.392773318106716118e+00	4.011709956807505417e-01	-3.626065981381358938e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.828870112674866988e+00	1.179051925486418684e+00	6.937787699887087989e+00	3.634489015380859556e+00	6.507379184483827572e+00	1.905136114713891260e+01	5.342638000505324669e+00	4.836512062621550534e+00	7.601304470582520567e-01	-2.412282034988205481e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.152192239009987240e+00	9.382483800779825245e+00	6.019752020444354201e+00	3.174926852141028100e+00	8.777619494768270414e+00	1.545889979688445059e+01	3.759158343450998530e+00	6.591495680732795570e+00	1.391958498552579915e+00	-1.174185132793885478e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.440459658008069521e+00	1.390548000988961030e+00	1.776141004071342566e+00	3.658367762634783027e+00	2.118301327545568213e+00	4.902775585212229004e+00	4.862188497468977744e+00	9.353023052855382602e+00	2.207258524720105530e+00	-2.379423149495211831e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.107948040952965840e+01	8.130354376194748767e+00	6.166759263350451548e+00	3.129098689275889189e+00	9.107116345087485243e+00	1.626990729516242595e+01	3.355412689054181108e+00	5.289829497515571077e+00	6.006935853052155494e-01	-2.271411872949987476e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.401678277243091131e+00	5.795389976068020310e+00	4.937986770046270735e+00	5.715535653868049515e+00	7.158114395762996907e+00	1.154762420363504916e+01	7.079168080455949585e+00	9.072867412202270998e+00	9.004444668416098363e-01	-3.106935628150092832e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.753325966309743578e+00	9.748986557139238229e+00	2.622368198714022380e+00	3.617655119804716435e+00	8.230744837983046125e+00	3.200307817541214739e+00	2.764866789423736648e+00	5.277848201650776616e+00	9.673790007418056058e-01	-2.247444867380989919e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.109057414396565022e+00	8.319249027127151308e+00	1.013439556027818256e+01	4.060838984425785725e+00	5.893531958940736004e+00	2.883456567165534423e+01	1.299711067569027989e+00	4.162841806858362581e+00	1.277007212557030646e+00	-3.174533504616728896e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.255924893849738488e+00	9.720898774006096588e+00	8.285892752859055577e+00	6.584351613577845264e+00	8.898847043927117895e+00	2.250623598319204888e+01	6.014441288129319219e+00	8.096731563044793134e+00	2.013030809580788283e+00	-7.489327537883591068e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.648351709090599471e+00	4.004009073393347329e+00	7.409773025368662225e+00	9.859388781209633024e+00	1.200466668662794278e+00	2.096025789000826833e+01	6.937213149421731728e+00	4.949039747960266133e+00	7.643542662347214689e-01	-3.642550156814654105e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.857635322943543166e+00	7.593110504721701126e+00	4.148999012859604818e+00	6.810678422348920513e+00	8.573638641680149775e+00	1.345014840084255603e+01	3.774552734755785011e+00	4.507939596054297837e+00	3.839858819410566948e+00	-2.173598137461786872e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.962632615938663339e+00	3.880150444028512169e+00	5.677012840219035184e+00	2.425221143158217352e+00	2.670660205937049891e-01	1.234450179437356887e+01	3.790783097374149868e+00	4.254465398566019907e+00	1.393388310556875176e+00	-3.827086309003878695e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.242743088949862074e+00	4.505135778422829418e+00	7.408031772075958088e+00	1.703987720490831359e+00	9.415565237619011540e+00	1.495391147315995894e+01	5.424133365949802332e+00	7.419196052072365433e+00	1.896845462105149371e+00	4.454743024835381426e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.065995392017195620e+00	6.864523902314010328e+00	5.533041805683857284e+00	9.447073423979901463e+00	1.148111350796103025e+01	1.618512026925214187e+01	4.663348926569742758e+00	9.826252113862928184e+00	5.025266667320276603e+00	1.592120140044741561e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.753686260675554109e+00	8.378288168599851815e+00	2.018654410672922950e+00	3.645714222564378826e+00	4.379577957594953830e+00	5.288720326013748974e+00	9.734703008190948026e+00	4.597275069876691767e+00	3.741411815544082309e-01	-3.414443923156942340e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.550400137468347150e+00	1.017696558993390177e+01	6.337617677251242476e+00	1.182466110969203843e+00	2.653097710076985027e+00	1.726542241101971342e+01	1.011169871587603630e+01	4.829016222780264656e+00	1.144253229271373490e-01	-3.167651209963332271e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.730628648465412311e+00	7.583415408764655474e+00	7.546074673608785588e+00	6.808027799857028661e+00	9.130750365056512052e+00	2.418374337250301309e+01	5.623955372364417116e+00	5.330746560964118252e+00	5.166023333208613622e-01	-2.982286100799496076e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.303874808316136225e+00	4.029376029384777347e+00	4.801927227832532452e+00	5.823938646317439627e+00	3.292214197637071571e+00	1.454668521694036976e+01	4.400355755415305659e+00	6.076469322731807843e+00	2.771881415873464150e+00	-1.592632113631159196e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.531833561876208449e+00	4.565267622146469861e+00	2.210869554825694472e+00	7.048186926935144037e+00	8.957035609810441557e+00	3.508175314160565605e+00	7.657647431520535619e+00	3.311856959080554663e+00	8.893607822231400784e-01	-3.144558774260926448e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.014642975130197300e+00	8.803374126307044634e+00	8.113759968354571583e+00	3.452401451678138500e+00	1.779912216519888180e+00	2.488235844513449635e+01	1.006921783148208904e+00	8.493780082455378633e+00	3.302899154460931186e+00	8.010788840267737854e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.342496752373357527e+00	3.095804544436344674e+00	3.053109797834089534e+00	2.963964821936925231e-01	1.973827510588666456e+00	8.074332571840621142e+00	5.857613432087855010e+00	4.700184190006988949e+00	4.869479878103568082e-01	-1.771379965614080287e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.064113412481587417e+00	2.353572706738588316e+00	3.366347973508526437e+00	8.876409217930513407e+00	8.587838260374395460e+00	9.529549154308059045e+00	3.351844845295873121e+00	3.799820795183291189e+00	1.414280914918964793e+00	-3.574485244243453597e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.267405612114112179e+00	4.285507608520515710e+00	2.974606254204487321e+00	2.795902165546475082e+00	7.493493976569557624e+00	7.590251173585567557e+00	9.264904173747273930e+00	2.127183499440334469e+00	3.267555584565020599e-01	-3.053336804365320400e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.036350345806756756e+01	2.803417367017218886e+00	4.255158558037185124e+00	6.898047884971932220e+00	8.460211643657995495e+00	9.765887947395867741e+00	7.961019200301279186e-01	2.097811061822709711e+00	1.882622758485323011e+00	-2.514272767145069754e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.663265379730510141e+00	4.472853900853761999e+00	7.869413021837630140e+00	8.161107846775296437e+00	3.816528723052885930e+00	2.462468166637520994e+01	6.437321876731553871e+00	1.024925399719809960e+01	1.546477435282262114e+00	-2.058473475317217805e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.376533608661837604e+00	2.964602627457737949e+00	4.513991296512330997e+00	6.430121647137090335e+00	7.237239340758105932e+00	1.699700943542824660e+01	7.146606149788302886e+00	4.324013787133484499e+00	1.262669594096994752e+00	-2.759279710747361225e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.481627369283337714e+00	6.497801594764055499e-01	3.197323038038634380e+00	4.112000445032222729e+00	6.122357845599960768e+00	5.945299102378444722e+00	5.140868954238436928e+00	1.376413581971786204e+00	1.622501289389137069e+00	-1.887660471273050700e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.116014800578287947e+00	8.759019313968974263e-01	9.303132155814063609e+00	4.125527322872385660e+00	6.572056151087013909e+00	2.518471289029058369e+01	1.792719009431639199e+00	4.667898238772444586e+00	1.086009623144452263e+00	2.481873511700754265e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.217769710763858093e+00	9.774764707786879114e+00	8.231806518057377176e+00	6.959960284608707859e+00	7.798092931923906512e+00	2.608507428643155279e+01	1.056834421525063483e+01	3.820825638050871831e+00	4.221594121170609837e-01	-3.864176927449464394e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.090286328628728540e+00	5.266905331802743895e+00	8.188289738995997880e+00	8.791039012380394979e+00	6.398732284805999981e+00	2.558822413371244409e+01	5.369945827156063167e+00	1.774376908520748142e+00	5.617440518333494115e-02	-4.137092903621966578e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.937205762550838095e+00	4.080220659980272835e+00	3.434965808028251910e+00	9.138676240818901064e+00	4.777952229233006776e+00	8.705453139882576963e+00	6.307739575495300954e+00	4.738486511792291189e+00	6.152689225087519809e-01	-3.869647183303292604e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.427216181002887385e+00	8.574564608228799401e+00	5.168453631074868326e+00	2.223200941653800555e+00	3.416037110286192391e+00	1.109279851883332491e+01	2.389840269469991174e+00	5.550277962940535659e+00	2.185650587753224627e+00	3.548533450438528192e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.561980671792034592e+00	2.442923288954379935e+00	8.774494708711362279e+00	2.022331746210777492e+00	8.026494257493490991e+00	2.524391735277869131e+01	4.812194109118532737e+00	7.237324653478053094e+00	7.720830731005623448e-01	-3.426023216952234773e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.876064635440475525e+00	9.890112989094623330e+00	7.494220549551769750e+00	1.048504822160152550e+01	2.583183938108724043e+00	2.316411467027656101e+01	5.088914395365462084e+00	4.182506292373110668e+00	3.945237428605047558e+00	4.285132758124937657e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.840923058375629751e+00	6.978953350024085012e+00	1.417800012879529836e+00	8.098588967493814295e+00	7.344408856400593599e+00	1.919281437688856284e+00	1.691655942670746926e+00	4.903804172002729445e+00	2.719380216570729925e+00	-2.761644558765470325e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.504949180742998216e+00	1.735883525396890281e+00	1.960478707333174198e+00	9.059919564483539745e+00	3.472877598729104065e+00	3.119320837424495618e+00	1.981833434896034474e+00	9.995227143102797029e+00	6.929560320876669621e+00	-2.598311828160490666e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.515612272966277541e+00	4.962525129131159396e+00	4.852741678293054584e+00	3.101222184199772247e+00	6.675641091619888279e+00	1.478442857730350113e+01	9.492514603419785146e+00	4.565199489813944744e+00	2.690402455975109963e-01	-2.934251644612293930e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.939765929891787311e+00	8.289223168784511486e+00	9.101561515394024582e+00	6.384786010181425553e+00	7.492681420096183764e+00	2.616342397522904761e+01	2.240937738501227461e+00	3.462692529115317441e+00	4.823833627803658430e+00	4.408778512064262856e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.392372502912810894e+00	1.033653054820768524e+01	5.362768589580340084e+00	7.110865693132511822e+00	2.812041208468689213e+00	2.041741108918933634e+01	4.026223207730471820e+00	4.277071056355559620e+00	2.499731364150201252e+00	-1.713311035725208820e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.221718461113401766e+00	5.448319727874226359e+00	6.211337088763037251e+00	7.390923243463137560e+00	1.894722679719952119e+00	1.656178999044430711e+01	6.190625806137468601e+00	5.254445667865882186e+00	1.726609197883073987e+00	-2.400112454342520074e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.141030949606985700e+00	6.343994162267819092e+00	2.045664863059100114e+00	4.541878715470364369e+00	1.579503442939153235e+00	6.955453755715129027e+00	7.739988262328989066e+00	7.300257829643842733e+00	5.765382338161080256e-01	-3.758017417767982149e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.017121383664299827e+00	2.739003902783172517e+00	6.542346736830779719e+00	2.186956187550965325e+00	6.009252757234727405e+00	1.474958107782063088e+01	1.772156034808925584e+00	2.397085514311234622e+00	2.038390263141864611e-01	-9.849066701488193853e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.395766795960563300e+00	9.590447731055935066e+00	7.760459092213234378e+00	5.871348153278526993e+00	7.769747049248158177e+00	2.281158194983147069e+01	5.816650148077344262e+00	8.184740503522460742e+00	1.145536669635609961e+00	-2.761680895808944047e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.324896890097329027e+00	3.781207439509577384e+00	3.724249011542440257e+00	3.553344998071132466e+00	1.423490304407740936e+00	1.324044331292216548e+01	2.248031087751237500e+00	1.562336394965376352e+00	3.986390888761190410e-01	-3.640155569423837445e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.504836636828160934e+00	1.004941239511099838e+01	8.980784049625988530e+00	4.628568983428482220e+00	8.076827056809500860e+00	2.439605662180388634e+01	2.507592332197156715e+00	3.923777274312305607e+00	8.465608793353085915e+00	1.529300209674520694e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.336687537740196774e+00	7.054542549750383529e+00	9.584482695916282324e+00	9.188859616766041682e+00	4.797119024265187548e+00	2.848274391842285880e+01	1.120130199743684996e+00	7.109415257959882162e+00	6.691491960171415343e+00	5.887882292092670333e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942315685852850748e+00	6.809924962910806734e+00	2.613296505916038903e+00	3.624440361365891317e+00	6.150305546720757022e+00	8.021896396085473668e+00	8.380194507889223487e+00	4.062225723497413732e+00	2.998595990604283057e-01	-3.657754963827699601e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.613911547837471261e+00	4.792409341511169707e+00	5.592220876416604369e+00	8.780961382219011568e+00	8.983638281903985501e+00	1.642596289942823162e+01	1.646576749118354277e+00	6.408989995612469848e+00	4.191737585645661568e+00	-2.272455206400341432e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.340478140220900727e+00	3.892112720034151430e+00	3.236261736701819380e+00	2.408621661989360341e+00	4.123934104330625239e+00	9.125779686807169000e+00	1.079323598618060043e+00	2.475970129290177013e+00	5.125059975962377168e-01	-2.584566323230576668e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.929834837662199654e+00	2.533477986567119977e+00	8.076602304663371257e+00	7.638623900216060747e+00	4.968894973679233829e+00	2.360055128133989299e+01	4.720173769703047029e+00	6.763982943156170435e+00	1.724380928505623300e+00	-8.447469862125003282e-01
