G	c	dx1dt	d2x1dt2	dx2dt	d2	W	Fg	m1	m2	d1	Fc
1.000000000000000000e+00	1.000000000000000000e+00	8.043089320666547692e+00	7.355742094631257721e+00	4.035527744140167350e+00	2.753206242483141608e+00	9.928955178148187954e+00	8.874023969895922903e+00	4.214230724705897657e+00	3.327242815573070001e+00	3.639284849291856694e-01	-3.024393557714870617e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.563241697341568148e+00	3.642424915245470629e+00	1.942810632529301973e+00	5.887377818558206855e+00	1.002833064419425035e+01	4.746851382364620342e+00	6.473009803892186831e+00	7.429849615571910704e+00	1.491205236575205761e+00	-2.351845585624731338e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.001794745343848270e+00	7.571349422085794423e+00	2.640069201767450302e+00	9.861851967240831129e+00	8.435870233426637554e+00	7.265309504082195780e+00	9.277000846915363752e+00	8.879341259427460997e+00	4.724821026044594419e+00	-2.408819784133228836e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.410700635167541073e+00	1.119203705364810952e+00	2.779201427655630496e+00	1.631664276522962309e+00	6.998260516689316368e+00	4.497214854152954189e+00	7.011693918831774397e+00	1.719302641301317935e+00	-5.715264679045793661e-02	-2.311304154835195579e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.874020424739526902e+00	3.864713618371335535e+00	3.059843196003174004e+00	5.251097406510191412e+00	6.250168140431505925e+00	8.152114911253196539e+00	9.330331315358369793e+00	8.605016811821723621e+00	1.128402068236640021e+00	-3.177094155202006664e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.079635499297125545e+00	5.673952068393838921e+00	8.816133504520198727e+00	2.217868976013568805e+00	8.963689273933546531e+00	2.303744148516603119e+01	7.891381330934541083e+00	6.546675049858620810e+00	1.061052441521124434e+00	4.356447208137609883e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.637536116974899869e+00	7.875660200602720984e+00	6.272256099902138615e+00	9.711201198586440597e+00	3.731371053602788646e+00	1.804997638810116456e+01	6.566680231417684865e+00	1.844516375634601246e+00	5.714630695565120488e-01	-3.735533210686531991e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.262819074393349394e+00	4.100983423674667172e+00	6.104964132348650097e+00	2.110722621528460685e+00	4.857481254842955565e+00	1.507807019938884530e+01	2.658106450132590837e+00	4.920146102109473674e+00	2.799157049215944770e+00	5.979400307630038824e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.102881116724919508e+00	6.567486678666300648e+00	2.162435806376466374e+00	4.822449391499890048e+00	6.228061404382073007e+00	6.248396080352836890e+00	6.672748158770180460e+00	2.559939071053740633e+00	1.447381732536405508e-01	-3.408838089826178752e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.124612934924510199e+00	9.105566079324324491e+00	8.777248485589721483e+00	7.705231819012865913e+00	4.126317527063267931e+00	2.573495287596655601e+01	6.078353472721861550e+00	7.431207295605842589e+00	2.618398172096141785e+00	-1.675876714232892029e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.753600163713331384e+00	6.683746542224857201e+00	7.664086815064117708e+00	7.019992330804999625e+00	5.056134547394528056e+00	2.095368389684231047e+01	6.178033716679365739e+00	7.982198901434172988e+00	1.201400682341837056e+00	-2.496272279730228583e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.527640585934268991e+00	3.449882722491510290e+00	1.535187243494609666e+00	4.126676829671306557e+00	3.864786036944333425e+00	4.050630724861696841e+00	5.523973786978630507e+00	2.122903247452587294e+00	3.552610542572137708e-01	-3.629805335028827962e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.627516989663938318e+00	8.835207300742065062e-01	7.294657334537693494e+00	4.091590449817508635e+00	6.301464933291952342e+00	2.081857599199535258e+01	6.153311876263725999e+00	5.385593824615560798e+00	6.766169125434483567e-01	-2.614746565587695137e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.289798380581756554e+00	9.086521233202136116e+00	5.402043013549108430e+00	4.433981141897047173e+00	8.765120273077062762e+00	1.674382702226932196e+01	4.024818856580761661e+00	7.932439635651950205e+00	1.685731756436813056e+00	-1.362010357913836955e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.119404713138996144e+00	1.196003628473122138e+00	1.982184689431464308e+00	3.036747632510834904e+00	2.540747104439774695e+00	4.224875953868838074e+00	5.340915576340406368e+00	9.187875366224252716e+00	1.996644020921477747e+00	-2.348271949751699061e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.676581446301094402e+00	8.767136753391765680e+00	5.183085900426512183e+00	3.072125952244587399e+00	9.377155083387547663e+00	1.176059322199362001e+01	2.536632991733315023e+00	5.820191320128384582e+00	6.925241823423921028e-01	-2.277774612763454609e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.075898208033084558e+00	5.440761228501647118e+00	5.576793582894114643e+00	4.920897856904153933e+00	7.077919278970004058e+00	1.370261980357161136e+01	8.013761889590117704e+00	9.225895972610803852e+00	6.201403640486117252e-01	-3.001191265029381938e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.483222730427797842e+00	9.620337261857418554e+00	1.714574643047832581e+00	3.583797997826100534e+00	8.243538482082650276e+00	5.428855092237492741e+00	2.560626254520198763e+00	5.538166095022087454e+00	7.637507368092441018e-01	-2.476881674504375574e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.617164699313073939e+00	7.932525187730292693e+00	9.498279359115471721e+00	3.205474666664276384e+00	6.254992348916939449e+00	2.939273001458478163e+01	2.072168335700224073e+00	4.263174812734654928e+00	8.864956968044078733e-01	-4.192728967002672946e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.961111936460789629e+00	1.012543892449509464e+01	8.413484368327447172e+00	6.947098189798151857e+00	8.699444754107338085e+00	2.462106011728452515e+01	5.255085916498902776e+00	8.131743455242984808e+00	1.649547457712815968e+00	-7.946364017056546381e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.310087269804064647e+00	4.692647482142690230e+00	7.435701068965102856e+00	9.969633672348189535e+00	1.449798734291938063e+00	2.128761321322187783e+01	6.877515614292426527e+00	5.124871845068771137e+00	8.554984103177768473e-01	-3.494213488893054720e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.681444351964955564e+00	8.177282845174183024e+00	5.330234638709598016e+00	6.341266814618869319e+00	8.358082323567357363e+00	1.376706762764197833e+01	4.989669202520627067e+00	5.519219533722630189e+00	3.786948744281646739e+00	1.293190292909638384e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.275736622586387092e+00	5.004416513089871899e+00	4.770558185782440397e+00	2.150223725530150176e+00	1.704273387602189160e+00	1.234417131043351112e+01	3.272009865907735460e+00	5.217860314875393257e+00	8.166578558671342414e-01	-4.965040655181682805e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.343025307974852645e+00	5.118883802092058843e+00	6.739512032841482814e+00	2.199364455614494673e+00	9.475724964967099595e+00	1.554298247486346440e+01	5.554497350114757204e+00	8.145373118784608124e+00	1.659928402212808241e+00	4.442674047922664293e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.455924506500906546e+00	6.859709306430588072e+00	6.018549113767261538e+00	9.627004855884528922e+00	9.548456174347165870e+00	1.670983293246806767e+01	4.613578361401946104e+00	8.348312390968853691e+00	5.053720325208685971e+00	1.595164168010124728e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.369176738436948426e+00	8.544821729856803216e+00	1.304202069739900605e+00	3.822153223162763958e+00	3.980193163700896264e+00	1.884459618391155944e+00	8.758730062883588019e+00	4.770543145304969812e+00	3.677521939385493543e-01	-3.354511807272357871e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.959612265393426700e+00	9.791806132441976729e+00	5.584991409043723820e+00	2.115703635759216272e+00	3.102487902902738348e+00	1.647363998483825043e+01	8.800218701343535344e+00	3.501748727326805533e+00	2.094569469788985228e-01	-3.149577418609199597e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.595683872623979482e+00	8.398809102286151074e+00	8.097956505823233897e+00	6.538760497409854544e+00	8.211851400215007146e+00	2.385339780300375523e+01	6.014116709887331602e+00	5.686642116558865645e+00	7.047936405813376437e-01	-2.838591910923141448e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.363215429289931002e+00	4.590824996818574810e+00	5.758897204122296998e+00	6.731187084551700117e+00	3.498733790158846002e+00	1.495979586769079184e+01	3.955513705374238409e+00	5.763021691183357831e+00	2.391056000269665471e+00	-1.678457433540061938e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.389919357068554184e+00	5.101345397117875713e+00	1.873436164215578126e+00	6.694694158572739973e+00	8.728040047996728390e+00	2.797831739576578158e+00	7.325343115085230394e+00	3.037467709345416100e+00	7.415142162061487685e-01	-2.911801683618437053e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.040387451808450159e+00	7.920750757953541665e+00	8.369992678584521784e+00	2.949903626990990624e+00	2.479230354631259736e+00	2.397089154273199441e+01	1.517688254084325949e+00	8.034552150112533653e+00	3.485096959511460923e+00	7.899283273997285804e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.726392425714843526e+00	3.447941958106720328e+00	2.400825132846244436e+00	7.597407422356245998e-01	2.226085566445780373e+00	6.900156196477514214e+00	5.484976544890888484e+00	5.225639369338663798e+00	4.390924606504695848e-01	-2.104987484845489476e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.180580272667951292e+00	1.641840553787604629e+00	3.566166232275356229e+00	1.032997077624457560e+01	9.694076167268271149e+00	9.273248712428035390e+00	3.661342856536206281e+00	3.988784592278504348e+00	1.075386216629819369e+00	-3.534246570456911485e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.579109768421750326e+00	4.337688158607086564e+00	2.534168679243103739e+00	3.345316979966476367e+00	7.202351874402196152e+00	6.086723458964537592e+00	9.138658676899030553e+00	2.173148774735240263e+00	3.757256291037391893e-01	-2.910218153316904921e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.815204674750985347e+00	3.541591809406531954e+00	4.309711607867308558e+00	7.017737743915316351e+00	8.886814510895467478e+00	1.167868652790315842e+01	1.348389394267396124e+00	3.138508859613877711e+00	1.976820816973439365e+00	-2.537286716561642841e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.388630149412446002e+00	3.969546957398880860e+00	7.899771218593884647e+00	7.701612067220958480e+00	3.944772332173147600e+00	2.441714341124358256e+01	5.751249265173319358e+00	9.378793990387466195e+00	1.376449071358007092e+00	-2.134294057992589977e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.019912380931869311e+00	2.642118510792472730e+00	5.672618109450406010e+00	6.287211881198730978e+00	7.195423419993130842e+00	1.529811470616494873e+01	7.743372288655801405e+00	3.870290981208435621e+00	1.210259584397135768e+00	-2.854656252108092929e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.441463620623866904e+00	1.481141775426868978e+00	2.908475240936048589e+00	3.973995748389014260e+00	6.372242994628422252e+00	6.434472907155179833e+00	5.756000724713553396e+00	2.576107049656833237e+00	1.824794153450055134e+00	-2.105200491038492050e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.424024010613043956e+00	1.223833435526901603e+00	8.401966808185068913e+00	3.460759752892857755e+00	6.248581173484682338e+00	2.510588755985012455e+01	1.112347100180479220e+00	4.963957531186733441e+00	1.200201601604739210e+00	1.431396215307615405e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.372356515388666764e+00	9.335935041851373128e+00	8.704370017214300148e+00	6.503529618577396754e+00	6.918970389417648192e+00	2.503955085248799861e+01	9.658545017903406915e+00	3.775295210546861568e+00	3.407564842352206469e-01	-3.592511931139580561e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.675790316482276943e+00	4.603671632897435195e+00	8.938277267517175773e+00	8.703805053959605686e+00	5.796179198470516880e+00	2.533557190514013868e+01	5.733862994398173818e+00	1.111804381692245824e+00	2.044773027774078322e-01	-3.999187011871648156e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.231034552286951467e+00	3.949868729934210343e+00	3.463731173906702487e+00	9.259490936977973874e+00	5.274990122066494536e+00	9.296399956367647377e+00	6.036100888914607943e+00	3.672835568330959699e+00	8.194126610423496659e-01	-3.899698407845139769e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.599527855826982536e+00	6.914784156406430959e+00	4.909172541965963532e+00	1.730426737534932258e+00	3.422457144439076782e+00	1.408157364810642953e+01	2.984210858489364071e+00	6.116146668444698342e+00	2.374123721540498444e+00	3.605246394043103209e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.596576699087742135e+00	3.117053999030720668e+00	9.853640841458078725e+00	2.181284535980259509e+00	6.983740829337099498e+00	2.725216844055018939e+01	5.637998169603220866e+00	6.086979218860911978e+00	6.157102543629434654e-01	-4.967745320377294771e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.141820940456838684e+00	9.603993116241598571e+00	7.506106170518337173e+00	9.501822359212807712e+00	3.144446621234763484e+00	2.337907498997824263e+01	4.669145431684292191e+00	4.418565059408472884e+00	3.977038492004495662e+00	5.474669031902000826e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.116754791267704050e+00	8.124225081590322972e+00	1.647397079628384997e+00	7.207619862421745793e+00	7.333544292941398091e+00	3.136043691084583251e+00	1.266898449816895589e+00	5.198472761719501456e+00	2.644606346243313588e+00	-2.920682087547268324e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.848770110461086524e+00	1.515484986645853072e+00	1.894326007267814749e+00	8.609304449244884694e+00	2.591640553699704697e+00	4.597697442381099009e+00	2.265640549345157684e+00	9.448347400757647563e+00	6.719730320815013869e+00	-2.574750684120715061e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.633776827576247204e+00	5.069889009524097823e+00	5.355416561238802942e+00	2.860375905119884266e+00	6.401270590923121340e+00	1.319223605706025992e+01	8.659183503999125620e+00	4.668473948521816297e+00	3.178724653099679887e-01	-2.953705700655710586e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.804530572394923871e+00	8.906829929908870014e+00	9.295293950518573212e+00	6.253715192577979920e+00	7.485049364034003005e+00	2.570331726329310129e+01	3.139491668147478709e+00	3.243095466326055387e+00	4.254798652323683150e+00	4.590170137815830387e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.042805597871196532e+00	9.511963177841915140e+00	6.276947926434979230e+00	7.361746085676775131e+00	2.766270327904635451e+00	1.642529290549546772e+01	2.727634674317050756e+00	3.443940405786445336e+00	2.318677477047770719e+00	-1.796713897823974504e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.015923933360772580e+00	5.468193063298028456e+00	5.258063061206565969e+00	7.108815091898287086e+00	1.869786056842434263e+00	1.672912501880659519e+01	5.826270217067193613e+00	5.085851171163932705e+00	1.599869109468403883e+00	-2.576367803254306921e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.713584060560065403e+00	6.244951960349282238e+00	1.697155304541208887e+00	5.355166377954249768e+00	2.138217277586859311e+00	4.751506144079974625e+00	7.999515956234253267e+00	7.920858248117372824e+00	8.532722622815283042e-01	-3.805213995544517225e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.035388651640988478e+00	2.566877851965294610e+00	7.204088057859722838e+00	1.172858166229446608e+00	6.337616402000761262e+00	1.372015359815834401e+01	1.734615905227918642e+00	2.947247873503292315e+00	1.636183634545832488e-01	-1.256115662051035864e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.850790174516866671e+00	1.003830702967834654e+01	8.673441050517990192e+00	6.143729486974713438e+00	8.950697637112511984e+00	2.378874156057417366e+01	6.001294070864462427e+00	7.604846681437197553e+00	7.479771641992882802e-01	-2.713757891184230164e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.464648653607129702e+00	2.933291280480088581e+00	4.094276733253948919e+00	3.305287066102845284e+00	1.539878058096932456e+00	1.394369438568766384e+01	1.546946216289998066e+00	7.457698815866120601e-01	3.808259615463592263e-01	-3.741683033791023405e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.391080283322529088e+00	9.666048706100889731e+00	7.833807454713214824e+00	5.328358198335891416e+00	7.133210436417726896e+00	2.032133149621761348e+01	1.498745997710536626e+00	4.341633997713319815e+00	8.953674370939644689e+00	1.517310929655990748e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.895508632402921556e+00	6.979535365423092941e+00	1.014661907399688090e+01	9.604796284815950713e+00	3.903931968081316484e+00	2.839938242282083181e+01	1.776690029427659079e+00	8.165483541491322939e+00	6.964039725032310280e+00	6.020112083379164147e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.547824211397028193e+00	6.441488059584244752e+00	2.947552306737223127e+00	4.776652443639518353e+00	5.394440865769757565e+00	7.856708686937092345e+00	8.445877596688960764e+00	4.145523262534752895e+00	1.769382493427333336e-01	-3.732465802191355486e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.162045538348743356e+00	5.577437800807255819e+00	5.927288260212111304e+00	8.665411734640102281e+00	9.105393404640400590e+00	1.465666650014381922e+01	2.305271988615686496e+00	5.862667387090232829e+00	4.218438577449164839e+00	-3.638773306621732595e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.678510788691177424e+00	3.221657168071883071e+00	3.264249063966475628e+00	2.618259022593135033e+00	4.540487499951867179e+00	9.112667749778129433e+00	1.314410387168096772e+00	2.943901107720811705e+00	6.634966490551311713e-01	-2.758355549903336090e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.172483562422738324e+00	2.808071649858727703e+00	8.316977882342346362e+00	7.082155096271849359e+00	5.218774647249154519e+00	2.280933807732632701e+01	4.916219381931980159e+00	7.295008861848873316e+00	2.076214911761004700e+00	-1.072033107998001888e+00
