G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	m1	p	m2	d1	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	4.840711021487945409e+00	3.948187111330116572e+00	3.336646803513283466e+00	5.653992649363884127e+00	4.131810538843709857e-01	6.105175367686532795e+00	9.365378320276066759e+00	1.934243540565987018e+00	8.848949236215723602e+00	6.919429943217085821e+00	9.988667855467616263e+00	5.985839723746443752e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.618996103729242630e+00	5.517090679007901066e+00	8.752847519989911618e+00	2.994335625978162607e+00	4.292647978323273494e-01	8.845905806076421740e+00	8.081544230691839914e+00	8.388883411759792130e-01	6.528628216746394486e+00	7.583522708997137762e+00	9.947547078929067865e+00	1.213478721684780623e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.577539790915639450e+00	8.513666791520542176e+00	6.180117320837367423e+00	9.589766558724974743e+00	3.230024841458083440e-01	3.701739472106908568e+00	6.057962894103094520e+00	8.025666691749130388e-01	2.292622900074575032e+00	4.530724818999882331e+00	3.662542809210279415e+00	1.868109064076800507e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.902947974091245609e+00	3.704665035292525666e+00	5.679003037726258363e+00	2.323687140795203554e+00	3.459559109020691747e-01	5.226953894017225544e+00	2.927014985367383915e+00	3.997740929813578536e-01	5.141857414422467798e+00	6.496315213527836363e+00	1.304665357039905382e+00	1.520428620345873014e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.265929421870495730e+00	6.603045602678417225e+00	2.207373328568163817e+00	4.386100545500088543e+00	1.001789994521793403e+00	6.410798392554714731e+00	7.045996569736773907e+00	2.246071633495042796e+00	2.487556560551230422e+00	2.397962057879448938e+00	6.970140555064679333e+00	1.315522998518417985e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.176952928764269934e+00	9.258515252821599262e+00	8.559130479499772903e+00	6.859377966630447077e+00	2.565138175784406060e-01	4.989391152357598891e+00	6.114715815410129984e+00	6.507480980177825503e-01	7.350283447060045106e+00	9.710373063244759351e+00	5.195128076171971365e+00	2.077966256941988945e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.754993286638034888e+00	6.604002166832462883e+00	7.685060599756354804e+00	7.673514370825961883e+00	5.013302861798109022e-01	4.703696753854679891e+00	6.445736761863794406e+00	6.759024310892349785e-01	8.030212070704607186e+00	4.185683222829714722e+00	1.974764547669977555e+00	1.015644933690201981e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.709130005270057318e+00	3.468080459432582696e+00	1.845613983066145769e+00	4.923309604303947040e+00	3.533049715485703235e-01	4.314225288388712443e+00	5.049765484959765516e+00	1.867313452380102490e+00	1.932750687992261796e+00	7.629411397353947244e+00	7.442737419652160291e+00	1.053799174163199126e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.526010952753497740e+00	1.121667256112970135e+00	7.563535312527572607e+00	4.255287302544791928e+00	6.829567700309364664e-01	5.707862777716666614e+00	5.611154752440840277e+00	6.714093913502556799e-01	5.368156794332074710e+00	1.449543566125249816e+00	9.089908280990550704e-01	1.137804781143618271e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.264449895189753370e+00	9.301302868430516568e+00	6.099189935066897661e+00	4.282680513988201376e+00	6.271020519592679365e-01	8.713869877205537406e+00	3.966315306108534777e+00	6.275434042125072054e-01	8.454569529257161875e+00	2.905517871408505926e+00	8.659600949832340078e+00	7.856097007759167639e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.655849221801713789e+00	9.750727664087837088e-01	1.863869413796811925e+00	3.104203462202056674e+00	4.347937864279753928e-01	2.479816379096484891e+00	5.260402593119688497e+00	1.561252859489159484e+00	9.118429082758682469e+00	5.243804458687647774e+00	1.995523474953242893e+00	6.544027051432577480e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.289482179774799064e+00	9.238821961648799430e+00	5.448672913735648216e+00	3.159383689479389190e+00	1.687124613030112297e+00	9.182737117832362017e+00	2.763261458776286705e+00	5.066317500779686789e-01	5.599659571562423999e+00	8.907046073790313656e+00	2.253205990003234405e+00	2.005999594447080767e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.033837668577703539e+00	5.130376441624881600e+00	4.735113593140624744e+00	5.413185903113596709e+00	7.193217100367184091e-01	7.062071341214013920e+00	8.265350991131498404e+00	1.313716913532996688e+00	9.177772908773576432e+00	6.000945679253776532e+00	2.697708105671819290e+00	9.308639436186831517e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.489456238516146058e+00	9.145582303369991450e+00	2.727675243853632026e+00	3.385012113255800870e+00	1.419825735598014171e+00	8.823591844655224392e+00	2.879116125496238521e+00	9.022274120205030501e-01	5.670297809203198369e+00	9.438960162998958126e+00	9.630702313585649321e+00	1.101982393281094659e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.926633688194399951e+00	8.271930721779517270e+00	1.005667272435595372e+01	3.646952928224821644e+00	1.271069090734538332e+00	6.361953340612111596e+00	1.640224681393912975e+00	2.004884572283892052e-01	4.408091389737975874e+00	5.353271899375856790e+00	7.498730520133475963e+00	2.739371458628943401e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.453514345177021383e+00	9.870019976320216770e+00	8.478083834804813534e+00	7.319109908601088677e+00	5.360345082755725299e-01	8.253749683200371834e+00	5.001505209485468839e+00	5.715017305300561512e-01	8.366132235631120295e+00	5.722809289544990463e+00	8.613231233197277348e+00	1.706962806660328624e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.284931425948864003e+00	4.135614429282417959e+00	6.818631010065601572e+00	9.912715793361352112e+00	4.480289132341228608e-01	1.154868867367359941e+00	6.898594382282538184e+00	4.907175369973709733e-01	5.736176932963305219e+00	2.215238556427010952e+00	4.673660029469282939e+00	3.455329049214699921e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.967939219450724364e+00	7.916280127791891275e+00	5.515790317623038064e+00	6.304263177527995587e+00	1.213631371257854891e-01	8.416641184996965563e+00	4.824715984202845753e+00	8.504173681610354141e-01	5.524005094509532476e+00	7.902650924134362320e+00	4.207281327778470192e+00	1.054587527176488493e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.919443943655003260e+00	4.286119385605593024e+00	4.450033285181893561e+00	1.312934864823192216e+00	8.558520781258341925e-01	1.706172030743490664e+00	3.032532769116113247e+00	4.726743139287707951e-01	5.770209382558485700e+00	3.391318055180682745e+00	2.964720521681534660e+00	6.155718656838770642e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.505793950324357811e+00	5.008476067518281560e+00	6.674690233802963668e+00	1.839420309286645905e+00	3.736616683617878798e-01	9.200219057907203180e+00	5.992927689050071116e+00	8.101514190968570617e-01	8.569973461867242293e+00	9.350107997096346324e+00	5.130747475439846994e+00	1.954977753645946166e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.576482506420158192e+00	6.712115725485547024e+00	5.955806645232845753e+00	9.312719703661416659e+00	2.518458419938727211e-01	9.932569277195883117e+00	4.327247513638137200e+00	6.744380508113454464e-01	8.369537286491043560e+00	8.866971879218700892e+00	6.238002471386462133e+00	2.451829007696767349e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.071534273316266273e+00	8.677748330500516971e+00	1.339881441204211265e+00	3.355584596851299839e+00	5.693668036890222606e-01	4.051498292269145374e+00	9.139682272094267645e+00	2.227970309518492620e+00	4.850246139655212119e+00	8.883886062872964118e+00	6.450734830660975305e+00	4.273503155729868297e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.021067520261369932e+00	1.022977023093453219e+01	5.854102859228891731e+00	2.184735086006091453e+00	9.626811731752841217e-01	3.114702007451350507e+00	9.244066182406816878e+00	1.050975476138834352e+00	4.034625632061035638e+00	5.403808799327797452e+00	3.501523264838350968e+00	3.891432865171366728e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.423806888326279108e+00	7.861069123961776484e+00	8.039305872388659679e+00	6.627534271719770054e+00	5.968236319705193527e-01	7.954292688995201921e+00	5.502011070555946404e+00	6.917775145915742163e-01	5.460947608313707846e+00	7.066469798671352720e+00	1.000029295388851835e+01	1.281310350992886242e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.914609367228546688e+00	4.959827295418611115e+00	5.232723483896478456e+00	6.717232135957328154e+00	3.199682227115826505e-01	3.152235939462467940e+00	4.253365359457207617e+00	6.732312943392420035e-01	5.463066674841206449e+00	8.276323839704733842e+00	2.703563121307957395e+00	1.522866126572671703e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.635665819571904045e+00	4.915395660446983506e+00	1.546149851423977539e+00	6.501347968893715468e+00	2.098320175658079656e-01	8.640476753006311128e+00	7.642450577660242494e+00	3.305513599775807609e+00	3.350798533506244681e+00	1.941187880939196253e+00	9.669113929078188008e+00	4.463973753763479380e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.921719477362346495e+00	7.471023080511788983e+00	8.535874296452456989e+00	3.890916696544629794e+00	9.314788424337858697e-01	1.834026847695728879e+00	1.409441455634389717e+00	1.426125165602336042e-01	8.315310077573833780e+00	6.556868930979883991e+00	7.732603929188908154e-01	6.881008014775493393e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.222647310235205342e+00	2.598150436448297462e+00	3.133993581937343453e+00	1.414478682773755658e+00	9.606491341044620658e-01	2.258057047347081348e+00	5.270546618211787937e+00	1.098823182240128205e+00	5.376871682615758097e+00	5.362221997839660137e-01	5.374047190019499709e+00	1.091682752613171559e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.630505593399250941e+00	2.323867688925552066e+00	3.181394181895912165e+00	9.602913054562723261e+00	3.951645400829897903e-01	1.003998727283502923e+01	3.891866621546496319e+00	1.126083903526723384e+00	4.228311542113679877e+00	5.526248684845962877e+00	4.271680215819637638e+00	3.540869665778014763e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.970931910337118342e+00	3.919308237235032522e+00	2.133252858141598818e+00	3.118567189681983987e+00	2.752890626303302612e-01	6.671200958019845473e+00	8.973626541310055771e+00	2.447308998182639250e+00	2.125045248980209411e+00	2.284957267526422253e+00	4.993984193758599588e+00	1.234430035835938710e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.793459964555806252e+00	3.472842472673993264e+00	4.203284177128505661e+00	7.105481311855010418e+00	6.763021767269042916e-01	8.091833940728546892e+00	1.029829402294108132e+00	2.806630705167917905e-01	2.960115776012238520e+00	3.206772344783405337e+00	6.410684943970575311e+00	5.175296147706043826e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.167814177175404922e+00	3.624815080219367491e+00	7.630373724717121497e+00	7.230175837267946548e+00	5.647659775427336104e-01	3.659828629657622567e+00	6.083235885365813722e+00	6.183285853877024119e-01	9.483751112300719655e+00	3.780114711700400143e+00	5.018465963692698928e+00	1.266952336896120670e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.211867780510130110e+00	3.088280495088377986e+00	5.581798241244833036e+00	7.088746543208274353e+00	1.897922962038597894e-01	6.977324086281408100e+00	7.699733187907308540e+00	1.153333591788574752e+00	3.471790715096092494e+00	4.888061635712245057e+00	4.811969973344494278e+00	3.294507975795813337e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.347740032375436270e+00	1.646415003068526728e+00	2.551331510417290449e+00	3.711816058442363175e+00	1.097882931450824828e-01	6.673889554842226346e+00	5.771006729257855739e+00	1.482432477353867073e+00	2.917446487072911765e+00	6.101599959820891428e+00	7.509318928264878679e+00	1.424885413878304163e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.302290006332111005e+00	1.162485417065182602e+00	9.087934063494941483e+00	3.150823735060187758e+00	1.211162908238567759e+00	6.351979922395501355e+00	2.028083015353842278e+00	2.260395439019605157e-01	5.411837439371772973e+00	1.523047096900275621e+00	6.781322060291365084e+00	9.276476474428324082e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.931356097520907866e+00	9.854076978046867552e+00	8.737751204563441121e+00	6.808949108997396138e+00	5.341762488891863558e-01	7.212178997947537695e+00	1.009244873210843707e+01	9.399499656307848117e-01	3.542413145095803184e+00	5.078903874573978960e+00	8.385119240794159268e+00	3.901239136543257047e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.648919248555498207e+00	5.133249655358999242e+00	8.825531430399729871e+00	8.640833432679769999e+00	4.438136099823950520e-01	6.292047765263572678e+00	5.104622074570388079e+00	5.108115900396499320e-01	1.484760569038604539e+00	3.258090405517132915e+00	3.133172340517619947e+00	1.200434918114132721e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.122369406116010992e+00	4.626015954714640444e+00	3.143781443313902191e+00	9.733465631230242110e+00	4.479565793341110380e-01	4.582794462475348496e+00	6.960901831231558035e+00	1.464672453087372705e+00	3.984081004339993459e+00	6.070821556476538206e+00	6.640506157564620260e+00	3.361447299812466127e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.458131646974865081e+00	6.912220892325461108e+00	5.111831988935477078e+00	2.135958573621928203e+00	4.460647367276490138e-01	3.880901170578652692e+00	3.202676867273911654e+00	5.586034782818593003e-01	5.710405985061307810e+00	6.680282543173176713e+00	6.262658810096664475e+00	1.428399192607182613e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.232292657567646721e+00	2.645194788484233506e+00	1.004757377243110739e+01	2.377606591722771334e+00	9.055141386413179116e-01	7.736173828669325125e+00	5.463654712903744048e+00	4.613313649145268647e-01	5.999226925974062041e+00	5.998970551727116352e+00	4.618929647724027809e+00	1.351728577987262838e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.020390818414487644e+00	9.320532153111525275e+00	7.881073816040292890e+00	9.239266491078518939e+00	3.971028041307843315e-02	3.461257010018221170e+00	5.108133813199347451e+00	5.048729190069924933e-01	4.442501466305791347e+00	7.342266075223607302e+00	5.450180323027696616e+00	1.334518630156906056e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.143466766784959177e+00	8.063414273195030901e+00	1.039811552719983156e+00	7.615775446347750055e+00	5.584033294958589133e-01	7.196825054670220823e+00	1.679910109982782895e+00	1.197731297394808658e+00	5.281372561370171859e+00	4.302302408547300061e+00	3.688407764578124581e+00	3.470940528394459790e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.111354436713359206e+00	1.458099459012501375e+00	1.073453445933020944e+00	8.630299551529860835e+00	3.613868582488841685e-01	3.008077256038679259e+00	1.661828140846546509e+00	8.247565315492036975e-01	1.032393512144512471e+01	8.056933907685648322e+00	2.057460324818210395e+00	1.599254739372379674e+02
