G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	m1	p	m2	d1	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	2.775901942114979093e+00	8.774943645367679679e+00	7.524658893667411697e+00	9.458197062970258528e+00	1.475741915805051929e-01	4.659868550367239237e+00	3.387101393987322240e+00	3.966240232529055221e-01	8.853284958344302069e+00	1.348593122811205580e+00	8.390912288474225988e+00	6.157577998984897505e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.604937027158392482e+00	8.589088739942667416e+00	9.729233340105064798e+00	6.756000076936786058e+00	4.142608125053191537e-01	2.420221599436498394e+00	1.430462052635452119e+00	1.377445220115771363e-01	2.054894374424241832e+00	9.813852919619844073e+00	3.056328213447498054e+00	3.008390685894759145e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.327038964540432353e+00	3.888956011427856296e+00	3.342268570854323606e+00	6.961372556826152191e+00	4.485236534730659974e-01	7.641470688574823811e+00	7.505614715644068902e+00	1.752882540530139810e+00	7.535229922920062329e+00	4.432552716256038750e+00	5.813753120718536671e+00	3.748628425121834340e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.420309096122508663e+00	8.410479946078320168e+00	7.022877036657677152e+00	6.704205368046973312e+00	1.058069114259376220e-01	4.231280077262763228e+00	2.119440479030958446e+00	2.651753067317793588e-01	1.965321159054219891e+00	2.311331862251546188e+00	8.190620081483737991e+00	3.071243303221827503e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.403960418507171681e+00	1.360145174836477677e+00	2.726819886831825190e+00	2.793572662112517424e+00	1.152174820245415843e+00	7.087365235149520437e+00	3.742336990054095036e+00	1.102323452832049799e+00	6.500590697050395939e+00	7.042285568348888525e+00	4.236359950382953876e+00	7.926442590033708768e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.531143796125921330e+00	6.293156685980572540e+00	6.097383782175455735e+00	4.714475182490538430e+00	2.679596067825379957e-01	3.474355150777410639e+00	5.796880578511663273e+00	7.574281657226528131e-01	4.166478295715174696e+00	3.472985330651374714e+00	6.816444557697064255e+00	3.904381323915676205e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.670358243217857641e+00	3.024031553628758751e+00	5.236710170056871227e+00	7.843376831567685059e+00	9.225629520744653422e-02	1.716150699059843854e+00	6.004967375953272679e+00	6.920165358251171295e-01	8.123932803563201688e+00	6.346228095808218228e+00	3.130585611326933471e+00	1.458299034084888035e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.517285024051707509e+00	2.071588272994274949e+00	9.677942196159909471e+00	1.945210597673312725e+00	2.489249370394813532e+00	9.870288968751784964e+00	6.410724727938038825e+00	6.338900808024668931e-01	3.131729541822309226e+00	6.230923362371560970e+00	2.013575308275655562e+00	6.194672803915355530e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.623724237457368602e+00	1.789478881244904063e+00	6.450243909692576771e+00	3.538126974231923239e+00	1.383279931482000569e+00	2.356683835399879801e+00	2.548996098730034632e+00	3.451884642911763335e-01	6.752559497681544620e+00	5.056256854052884719e+00	8.153373885965303103e+00	1.947489391120635673e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.267381024555328750e+00	7.310260037590159854e+00	4.098062379561647539e+00	3.460490440183751737e+00	1.170763794233884436e+00	9.885757712414092069e+00	4.388423437287238826e+00	9.768837626254460726e-01	3.122112471318541083e+00	8.526361524531207436e+00	1.895617074203038488e+00	5.622156249573057352e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.702846866597738096e+00	4.118800566701717791e+00	2.081232475834370099e+00	4.888098347882924521e+00	3.881275650682904921e-01	9.868994768509027793e+00	6.626887858488380800e+00	2.425106855050272792e+00	7.371885438788671863e+00	3.399168703011732351e+00	3.460532057124840133e+00	2.173400367320098070e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.806613835206075436e+00	7.601735142412335833e+00	2.434412197297244784e+00	9.857280707981772139e+00	8.118336579973728373e-02	8.130735949339165103e+00	9.680492326036553408e+00	2.720743438679660287e+00	8.732555830371225625e+00	5.006177123598622991e+00	8.677140477367718319e+00	3.284308173454858348e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.165629467151570786e+00	1.788638232999030464e+00	3.036633798352734726e+00	1.615793603121808530e+00	2.231152499534521105e+00	6.902445056485098540e+00	7.549039469152239334e+00	1.823520056034637182e+00	2.252704870041419394e+00	5.858073819175485752e+00	4.121993831637114525e+00	1.115381340540852229e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.922929781520513082e+00	3.839926704601780205e+00	3.212222327858937465e+00	5.755025853493947352e+00	4.285369863153733472e-01	6.104357986287349824e+00	9.387664659224650876e+00	1.950605359233499758e+00	8.746667835486155340e+00	6.979831919669375218e+00	9.770394596796469600e+00	5.994792595761221321e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.064532649048568036e+00	5.934440745578012155e+00	8.631095147379154398e+00	2.603250353788023386e+00	3.984716398582835439e-01	8.877355723489239736e+00	7.822525691525936686e+00	8.006067531301165330e-01	6.351778810438839074e+00	7.977874727702668700e+00	9.857735514129348786e+00	1.226474690330929036e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.464896153886254382e+00	8.172842956346043408e+00	6.016191159110068298e+00	9.708775154119008377e+00	2.838809276603164733e-01	3.635950356665643035e+00	6.383276265035598307e+00	8.058627729265043227e-01	2.135353439211026494e+00	4.501855195091510886e+00	3.332346278480492252e+00	2.329489558787614811e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.226516543697352191e+00	3.924183369444461889e+00	5.656556818901311345e+00	2.054066029378274649e+00	3.396558591314415287e-01	5.252489158369780142e+00	2.836543310916283200e+00	4.357052276488017073e-01	4.896682269002809562e+00	6.785530569073697116e+00	1.438233913625001081e+00	1.499968793677369376e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.089624489427896137e+00	6.731726103267149597e+00	2.027285656118241075e+00	4.563948915287268093e+00	9.920844153954394562e-01	6.626892367179026522e+00	7.009554656189177280e+00	2.247557806851532725e+00	2.453992795126509030e+00	2.315171682510893447e+00	7.283432612847327015e+00	3.124409725336312338e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.365329506026814244e+00	8.950472693021088944e+00	8.772997155402759262e+00	7.691000523032794689e+00	2.038780528853423035e-01	4.691741510258824910e+00	6.581502987319646003e+00	6.415733598936221860e-01	7.311477849592947997e+00	9.460749736508185848e+00	5.099842480194905825e+00	2.119787486966015990e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.858197879640697714e+00	6.515026065434097902e+00	7.532399037705640232e+00	7.270577436973073127e+00	4.809506450359931073e-01	4.851985697751139526e+00	6.379828685229037788e+00	7.252106660293256013e-01	7.686512104571481707e+00	4.447903911095993479e+00	1.911048531012285556e+00	9.683330781073054538e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.752538865392004208e+00	3.114424323538495631e+00	1.608560697515382554e+00	4.839126715411458335e+00	3.943865327402288901e-01	4.053645382262808461e+00	5.479645667843222157e+00	1.824047922782948028e+00	1.906836871520769972e+00	7.524101350423647361e+00	7.298798757523698555e+00	1.498762610127438322e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.583199313202021230e+00	1.209443157139539871e+00	7.373666194056832879e+00	4.083624028699942343e+00	6.901016498119775244e-01	6.087868027485155764e+00	5.827951186965685260e+00	6.837956638711357726e-01	5.595765066217272654e+00	1.156856076879499984e+00	1.308980326850514686e+00	1.944046274792821904e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.894081302350074658e+00	8.848608568506124428e+00	5.887341009271136905e+00	4.604310699115549355e+00	6.504698322659562271e-01	8.687172946467381252e+00	4.089494453072349600e+00	6.337508290255167154e-01	8.367238008250527770e+00	2.819739223938338757e+00	8.780921795373854977e+00	7.316292398132104324e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.686857962038457170e+00	1.278362848838566768e+00	1.663900609135687825e+00	3.427604250106907280e+00	3.785417809404562628e-01	2.861173844036061897e+00	5.672012658841766530e+00	1.513513602738556729e+00	9.373699554280850776e+00	5.368357211125347028e+00	2.305357610736295637e+00	6.787741536136711318e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.732341726887099753e+00	8.845715003119206443e+00	5.133547860997293988e+00	2.856301715301652777e+00	1.707608144366061786e+00	9.444917484729831614e+00	2.834939111043193627e+00	5.129978388484094376e-01	5.535819523809223597e+00	8.846835258133307178e+00	2.107574869838328535e+00	1.930563240260864575e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.105650988245912458e+00	5.743484444784181520e+00	5.330040808902206884e+00	5.282417294152070397e+00	7.429220445286727204e-01	7.194807572067735357e+00	8.243890162895276319e+00	1.261094303715968312e+00	9.559398645246037773e+00	5.701821558166913384e+00	2.500643297822024547e+00	8.694948026195064017e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.514317701585747855e+00	9.461306482609419533e+00	2.417575262457833940e+00	3.368257989252513518e+00	1.392279293613981395e+00	8.407613274734353936e+00	2.623546592973901692e+00	9.383522209453282192e-01	5.663078629628033767e+00	9.409781387540927966e+00	9.724894632323687560e+00	1.119965735876017021e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.003049010058743917e+00	8.176347410362330592e+00	9.531752389636894307e+00	3.547709925091629746e+00	1.267046244719102210e+00	6.048073899530066022e+00	1.826370976475750085e+00	1.960510299673365042e-01	4.485229102885355701e+00	5.364071867085605128e+00	7.248276679674464873e+00	2.668196219248986267e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.316311494479198707e+00	9.874927864791096965e+00	8.616000739054161528e+00	6.808220732427256117e+00	4.502177914605169917e-01	8.057918781507288131e+00	5.015851311011295444e+00	5.377108049381826849e-01	8.729577042274437204e+00	5.405905010457503934e+00	8.258985436522138457e+00	1.746704340066836778e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.443362434487827528e+00	4.124132935708333392e+00	7.033776817889165756e+00	9.777870599382044503e+00	4.872814552165227187e-01	1.209436601055738025e+00	6.868774894580416124e+00	5.395620974830505068e-01	5.515452867089950750e+00	2.077861193473889756e+00	4.532918708498307581e+00	3.772075479624590599e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.853942200084422787e+00	7.942934244025233070e+00	5.207463656426851273e+00	6.438695346993778656e+00	1.427977832508380285e-01	8.395441785576498006e+00	4.882426362214475013e+00	8.580752765726515907e-01	5.273627890992520051e+00	8.221472647108257092e+00	3.925064083505982904e+00	9.931100353832560756e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.795744264179170546e+00	4.697351184682702296e+00	4.653420999067909847e+00	1.631345345139771696e+00	8.054498556631748407e-01	1.393746526959388943e+00	3.492980671040325280e+00	4.785900847685867765e-01	5.429530817995539493e+00	3.211518315938812762e+00	3.200456323644493395e+00	6.741433571583881701e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.411096811354178859e+00	5.254647350810215833e+00	6.863847816185625561e+00	1.759053665072737083e+00	4.190932654261748103e-01	8.984914290984956864e+00	6.075995600192102053e+00	8.048687339023407050e-01	8.514980028405695123e+00	9.124132704625278478e+00	5.325486585820322638e+00	1.962364072677833917e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.942776812358468330e+00	6.583056484589373980e+00	5.808921577161306971e+00	9.524843466944206583e+00	2.126651157925456836e-01	9.896009818892734344e+00	4.060817653591013432e+00	6.345604425395972026e-01	8.447183215101508935e+00	9.221088641905716088e+00	5.992885815344118683e+00	2.403785365143116621e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.417881225022069813e+00	8.864775983533245807e+00	1.645079086921703571e+00	3.689181539557643053e+00	6.033334010892894561e-01	3.689127706147622199e+00	9.408263702871760614e+00	2.260577627635409481e+00	4.615623408959593554e+00	9.405837875413633142e+00	6.721288398580210988e+00	3.440299375362690881e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.450640735110551471e+00	9.741282633874799757e+00	5.537480923913141062e+00	1.783927877076229684e+00	9.508956186991962545e-01	2.861591448477711186e+00	9.271414372154529460e+00	1.046261633313498640e+00	3.960564217949782417e+00	5.675047222182318940e+00	3.296027632064934210e+00	4.272667334134376915e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.462492843321197000e+00	7.889706334582442082e+00	8.229206012208855725e+00	6.282145280748426153e+00	6.510677471425200258e-01	7.887142697144803094e+00	5.559795128730526947e+00	6.120813805158502596e-01	5.408299754680291116e+00	7.013413192974263133e+00	9.550054418866276151e+00	1.233121528190877001e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.161845152203873965e+00	4.663322316402930490e+00	5.207059574500045862e+00	6.538976710031692008e+00	3.128070861430610750e-01	3.352351747507485324e+00	3.907182439563924969e+00	6.149684586414148058e-01	6.225627534589277978e+00	8.040591231170726161e+00	2.613556745642236834e+00	1.579118055520101223e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.499263874394268559e+00	4.868376032374882811e+00	1.454659661252169389e+00	6.812264909210068886e+00	2.514151917854235974e-01	8.856545277944874783e+00	7.676534234947952839e+00	3.271058414080536991e+00	3.115560919896977587e+00	2.220135216772754827e+00	9.689133728163008996e+00	2.222634960392146919e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.966270778003972985e+00	7.595441619677371747e+00	8.010387662274585097e+00	3.455246432113339150e+00	8.733486792524950415e-01	1.942021610390927355e+00	1.321736540054860631e+00	1.525172146013818730e-01	8.127049420166306604e+00	6.375990999555655847e+00	1.184375738824708701e+00	6.882615954181464986e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.261543166548273476e+00	3.240944050016940192e+00	2.851647459076080970e+00	1.154755300226337544e+00	9.949249118262052383e-01	2.117466201365969081e+00	5.221507830244706660e+00	1.011166754279093194e+00	5.418573761724536197e+00	1.302444622400821927e+00	5.223032604005735990e+00	9.308197660945166874e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.331871020396524941e+00	2.056213947163088029e+00	3.365716306295905902e+00	9.692728159851599301e+00	4.161608974738599809e-01	9.805643615030165350e+00	4.030404695853073704e+00	1.100735191169617488e+00	3.929193590092973309e+00	5.365315638610566928e+00	4.060751670939861668e+00	4.148446838690011162e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.576744840547372517e+00	4.155643782112716345e+00	2.447394836773156168e+00	3.149227068536326613e+00	2.595712463457134911e-01	7.111811075859350240e+00	9.178502257812342080e+00	2.433570701103657363e+00	1.915683663113005641e+00	2.445544098250827858e+00	4.960250181957237103e+00	4.636501788585019490e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.853723131044031192e+00	3.525516135862958311e+00	3.942950966707811755e+00	7.152991121456950374e+00	7.021189881276567180e-01	8.619996923372495345e+00	1.077354313153010557e+00	2.716167822359337736e-01	3.109475957509873378e+00	2.684212385838307569e+00	6.190271963083181284e+00	6.196793151112238007e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.866459424026486680e+00	3.656005828533134938e+00	7.786721783890425463e+00	7.371777451731743369e+00	5.448205926033641289e-01	3.888555048900495414e+00	5.993844311398415670e+00	6.414455669410097371e-01	9.546554640221456722e+00	4.346858013039748947e+00	4.941312403894690064e+00	1.258194214750495945e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.722983449922843135e+00	3.096648105309093069e+00	5.663041598297002821e+00	6.483602223199111059e+00	2.129129153823038634e-01	7.154576367600704145e+00	7.568770566530091948e+00	1.134562982582129731e+00	3.727132003985252240e+00	4.971335810762555596e+00	4.728462584994515439e+00	3.181375554036598530e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.004873998220392028e+00	1.398095403603718312e+00	2.739408203474419601e+00	3.877468864398535331e+00	1.393256859199099307e-01	6.358068114970347295e+00	5.224104683840133490e+00	1.444056633182164706e+00	2.502688545280677523e+00	6.543168035057736809e+00	7.589154417171367406e+00	2.198768320216341365e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.356218391244256694e+00	1.117665097364674676e+00	8.890453106587752785e+00	3.507397961122327601e+00	1.207554161170711238e+00	6.396908256162909368e+00	1.640285358554879336e+00	1.840628195399078848e-01	5.109888528749167769e+00	1.717289190718465974e+00	7.159293413385941385e+00	8.731006427058927954e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.376157546818160604e+00	9.931024619297708966e+00	9.014738215706705304e+00	6.441516844779981987e+00	5.888205621940268975e-01	7.168879762578217019e+00	9.824961176729567924e+00	9.507877651414865516e-01	3.705538884452467929e+00	5.612240464310117360e+00	8.455302074223419950e+00	4.285677203553132131e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.524299219031067132e+00	4.864718812938723325e+00	8.785733490551114855e+00	8.781484980296887954e+00	4.379148015556239004e-01	6.231134320992007147e+00	5.657882742084558103e+00	5.716712239912078442e-01	1.349569282242616186e+00	2.563795750723300237e+00	3.238552457176378407e+00	1.255392902396382837e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.820857724503654573e+00	4.440003107278456262e+00	3.116947417039666490e+00	9.466281606413803118e+00	4.246921281630277600e-01	4.806673893127338282e+00	6.498464187903191025e+00	1.454726779865629371e+00	3.889931160605911931e+00	6.156631614661323582e+00	6.604516390108647883e+00	3.311197172961102808e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.746379174062757222e+00	7.077213609360909707e+00	4.995798857131822146e+00	2.006686350217120385e+00	4.321853213229705504e-01	3.472385629769920712e+00	3.181340933882682798e+00	5.227885735468327244e-01	5.930650887914155511e+00	6.717230990648999978e+00	6.336797248721621756e+00	1.481216863953249572e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.210725090612521981e+00	2.953999550438385135e+00	9.898708358405372110e+00	2.319561988174204448e+00	8.865234037590377092e-01	7.903795265481821986e+00	5.329293930781879851e+00	5.090327886845057437e-01	5.904941273765702547e+00	6.056076398742579414e+00	4.280793653355013717e+00	1.415668302644338326e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.982404466870826942e+00	9.504205171065969182e+00	8.014548655394706955e+00	9.608038647847729763e+00	9.872404768693140986e-02	3.061087716292678618e+00	4.877073734139017347e+00	5.001435655826175219e-01	4.172842583121672888e+00	7.516791164570717498e+00	5.388915367239270005e+00	1.269123029978935051e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.782810933352418914e+00	8.080356165612577968e+00	1.309679828084594044e+00	7.630332780500043377e+00	5.791185018610025548e-01	7.265613924089495690e+00	1.675475565014980628e+00	1.135671048910718017e+00	5.013692940875445814e+00	4.117479594158528045e+00	3.829201500720110118e+00	3.467123398717995997e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.620748344323238221e+00	1.809452107126519715e+00	1.517930524161640315e+00	8.889514772362387518e+00	3.701868386881787543e-01	3.069956903353363575e+00	1.929603302082149474e+00	8.734243924133789916e-01	9.682705575075642557e+00	7.879948337773535982e+00	2.268946369530802087e+00	1.731060786422983142e+02
