G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	m1	p	m2	d1	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	2.636980249315863833e+00	7.347503039691585691e+00	5.795834500703461956e+00	6.580249873075485034e+00	1.993025339470314850e-01	6.772723952159584115e+00	2.768990768368679856e+00	4.474300135554404312e-01	5.099602192342865159e+00	5.545140083789594776e+00	7.083583858272247014e+00	1.261023035667018632e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.649028825189483349e+00	9.316804543439884512e+00	4.707470043647191460e+00	4.002803567019016739e+00	3.309633920202298407e-01	3.344511839027583200e+00	2.897886921644088343e+00	5.212485097293607650e-01	7.773027907112719959e+00	8.788742308104003698e+00	7.961975387534988791e+00	2.606252620416728405e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.741607401032248426e+00	2.618739225695607686e+00	4.120620063758051899e+00	7.589645614420069464e+00	2.465956262266431886e-01	8.977300855335984764e+00	1.375441815358995123e+00	3.202724778911650860e-01	2.195506505586981572e+00	3.178123815903857174e+00	5.265377151457498073e+00	4.313412308181016641e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.720709907575792563e+00	6.100487368203969751e+00	9.096605125747968756e+00	4.637789337834485437e+00	6.152623555605550854e-01	9.054850183835483790e+00	3.886929666888990997e+00	4.112995895968772353e-01	5.932368026484462931e+00	1.718690382672774408e+00	6.552631283390573103e+00	4.863881204893655763e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.877032546332435992e+00	9.239181478533213365e+00	1.200601402443759014e+00	1.618226046737610391e+00	1.513359611979001595e+00	3.674820544815866175e+00	6.027543810595947349e+00	2.128377924693977352e+00	5.915069843058772037e+00	4.207996615611214963e+00	5.105076999681179117e+00	1.913659197050568395e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.620253869435841043e+00	1.310068732615741860e+00	6.976581312459445350e+00	8.053256940516828166e+00	2.244209658451191691e-01	3.080934676605135092e+00	8.725904935926731554e+00	8.890222135573961904e-01	1.803863591815590750e+00	7.733058773856079426e+00	9.045552817135368073e+00	2.999455515735589728e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.493862529436888131e+00	7.282939569023331394e+00	9.679011180491688293e+00	3.571408818694318033e+00	9.106977853954936197e-01	4.702341577710487996e+00	6.999346975583706332e+00	6.285373914744382118e-01	4.765177429026903333e+00	5.953061157718848584e+00	5.486625180274358193e+00	8.825504424819206406e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.257359465962405665e+00	3.678448580563762338e+00	6.043835707147670711e+00	4.902012243339338049e+00	2.294437968653080806e-01	3.163001344645225199e+00	4.913147342395858708e+00	6.454397751096764280e-01	8.677771345893869892e+00	8.351243200432163505e+00	8.564664816316337692e+00	2.225203130365791537e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.624001564569603762e+00	9.314206236108333314e+00	9.441606774471495100e+00	7.165224744648674537e+00	2.525251375907586193e-01	7.054133070205092615e+00	9.585053118341113176e+00	8.869585230891834371e-01	8.715273635315130107e+00	9.635385649044993173e+00	8.209484618906055076e+00	1.884215808309493525e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.298140746715873206e+00	9.728775830610825182e+00	1.473302700123801268e+00	4.002197021909851493e+00	5.388997013037482020e-01	8.438740322334076893e+00	7.475004226532894869e+00	3.171085362575485345e+00	1.894184463468940871e+00	8.138218992197669976e+00	4.685073859306525534e+00	9.091873045614097038e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.111742039822794403e+00	9.488624665799131108e+00	4.775004788517383858e+00	1.505636869978973058e+00	1.691114463335275708e+00	7.055344454776228069e+00	9.376271274140062673e+00	1.536853197681497862e+00	1.814746288455536316e+00	6.440662288412283942e+00	3.069227052255875332e+00	1.377050745953530075e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.061448728916912998e+00	5.260868402283175982e+00	3.339633783197498484e+00	4.365772283325933145e+00	9.236764654155533716e-01	8.421891528613418387e+00	5.747379726000740874e+00	1.427972495600943414e+00	3.361320255832317638e+00	5.439488586655232716e+00	4.652197858013664700e+00	2.473639793375230056e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.802807886777941349e+00	8.753438995063067551e+00	7.577467569005429837e+00	9.498514979365848987e+00	1.471312855441862522e-01	4.571138016045754426e+00	3.344839396426799283e+00	3.985339793934951080e-01	8.867819525987512108e+00	1.368813374239440606e+00	8.436385012168795328e+00	5.975495824391365574e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.625764311756420888e+00	8.600055884225406899e+00	9.836703727565740962e+00	6.776277694104872573e+00	4.156658160689390424e-01	2.410770879972434333e+00	1.472123707905078849e+00	1.416279852480479828e-01	2.156708421258447750e+00	9.867070306806004609e+00	3.045439521053025622e+00	3.005107976039699906e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.341219951970768598e+00	3.866262306502062707e+00	3.317676863391544551e+00	7.045719083382454784e+00	4.497955369218839539e-01	7.642482839790983640e+00	7.544334277295373425e+00	1.754909354993125392e+00	7.478063634043230046e+00	4.455853430011405436e+00	5.715887753048597197e+00	3.709684715043633929e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.416077391232545946e+00	8.462125045690775949e+00	6.891598002320525218e+00	6.692887893029316970e+00	1.059217078235937387e-01	4.246895803644932244e+00	2.091390314833416753e+00	2.849340230800766482e-01	1.907837930938509396e+00	2.367297659136918142e+00	8.258203535068458834e+00	3.158277468563941071e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.463354662266982409e+00	1.331776536328148408e+00	2.782419444457830071e+00	2.786852343146594357e+00	1.159506283311511288e+00	7.037302196775127250e+00	3.715899207495481971e+00	1.123982443047031987e+00	6.604660351601149060e+00	6.997111716985352281e+00	4.183742723800810914e+00	8.104810108855191686e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.538436656836420724e+00	6.366487577436872769e+00	6.095577454079976754e+00	4.758926021275242668e+00	2.666555757634466173e-01	3.431321975852421602e+00	5.794887165326358058e+00	7.442707140759006190e-01	4.216022923610851514e+00	3.554255398583026082e+00	6.782852409570605978e+00	3.882611717782210548e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.583105711333000931e+00	3.076422931414508621e+00	5.163289037687908589e+00	7.772008798669682861e+00	1.024676164987676358e-01	1.736216784561010584e+00	6.081476134196136307e+00	6.972853193572592367e-01	8.094622179864781941e+00	6.277074254482007731e+00	3.209732718129898910e+00	1.448791790952133738e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.535415655238530519e+00	2.078536157045717037e+00	9.740194886681653230e+00	1.909736091067554709e+00	2.494335929191763057e+00	9.932803692046897837e+00	6.399481028865863230e+00	6.160332049608090443e-01	3.104011688952150294e+00	6.274438709384519974e+00	1.980439931057091485e+00	6.223920729634470916e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.688102083085071925e+00	1.694908128780800549e+00	6.480509196657413540e+00	3.504460079435780084e+00	1.384580014463108188e+00	2.407366139390791471e+00	2.491238508674856078e+00	3.330576468987369032e-01	6.756039643673898532e+00	5.015183607029322310e+00	8.148818785463882719e+00	1.942855084980600680e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.275334705665301271e+00	7.266521244753707087e+00	4.145635251426960544e+00	3.478169214029537493e+00	1.186897536177498935e+00	9.894120030070908456e+00	4.417501144274515568e+00	9.614548559048891052e-01	3.124570458590854027e+00	8.519292972197700209e+00	1.893413095273451585e+00	5.493886947899273565e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.748788213577006978e+00	4.057019433879654358e+00	2.030205495381181002e+00	4.886656701372183775e+00	3.834591509891678296e-01	9.800414707917182611e+00	6.556666819609875851e+00	2.433299394636699642e+00	7.422623740427470196e+00	3.389102386174083659e+00	3.430724815184602594e+00	2.056166953958370769e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.868581149527295926e+00	7.527825758788524446e+00	2.361577095895100342e+00	9.822630091980053990e+00	9.627576875223772812e-02	8.141052230703788695e+00	9.714815275515968906e+00	2.735739995115633594e+00	8.861792941071197305e+00	5.037785295569543464e+00	8.698104519284145297e+00	3.250840700460224753e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.158222159657699812e+00	1.593097162645152221e+00	3.031004933170999838e+00	1.610082445482429181e+00	2.225719986250454419e+00	6.934068047110661936e+00	7.554457854274425621e+00	1.833957595921163808e+00	2.143672508810265498e+00	5.846352571072822357e+00	4.119886270537032935e+00	1.095639064722569422e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.964754611336930523e+00	3.832347564289316111e+00	3.254203101413370991e+00	5.653571283644152068e+00	4.368765554312106225e-01	6.204544711903012377e+00	9.300720904906915720e+00	1.953543993044946969e+00	8.800811019022107828e+00	6.978719381927747989e+00	9.757742426798047930e+00	6.130483544941518659e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.099391113459581071e+00	5.854408242301130549e+00	8.658694545372885187e+00	2.615181521512744744e+00	4.008293538566250480e-01	8.801303003949378478e+00	7.852602313049843019e+00	8.233653657069786025e-01	6.340768611025441537e+00	8.063411815914086844e+00	9.816805932205767249e+00	1.232616305950219697e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.463681585019009468e+00	8.118072904387942046e+00	6.056495900506083885e+00	9.729864927854784185e+00	2.809124850036999188e-01	3.602102800428007789e+00	6.330615580872146708e+00	8.084920396403433296e-01	2.135498144880530358e+00	4.561068272964710069e+00	3.400682383280319687e+00	2.364555645761446456e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.309094310104132797e+00	3.867253750940913282e+00	5.717257655115718151e+00	2.021487345103772704e+00	3.230658447658213972e-01	5.219805206556272559e+00	2.728080747504164627e+00	4.382734192659467620e-01	4.845331298102667716e+00	6.815189680480896683e+00	1.366438262319563002e+00	1.507720166713480694e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.182884770572199429e+00	6.636276954786524129e+00	2.044037995161812393e+00	4.626798980988558796e+00	9.915423265326785973e-01	6.576215931186631281e+00	7.006842974850932215e+00	2.260508909303545089e+00	2.441505659862436506e+00	2.349309077389212241e+00	7.355194002833022715e+00	2.860045042304796503e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.332225700526372236e+00	8.975364044990298495e+00	8.742605066545250381e+00	7.636333810993180649e+00	2.180955922954077031e-01	4.695033504091246535e+00	6.612818775122446979e+00	6.527199433917844074e-01	7.299501799120646339e+00	9.388211021180064009e+00	5.058947909234121632e+00	2.104263824096735505e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.963238077052491093e+00	6.552963513595044809e+00	7.506841171573137572e+00	7.339508601016957456e+00	4.750532192773969653e-01	4.849388297282206217e+00	6.422214221163606851e+00	7.263344225610585125e-01	7.829993937093584933e+00	4.436382701744889800e+00	1.905122850751207464e+00	9.549010727685769950e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.803286667279965005e+00	3.088122088831249279e+00	1.600604832425155166e+00	4.798861075505100438e+00	3.961467687044050723e-01	3.970475833231776441e+00	5.407234905968954841e+00	1.820824223406444453e+00	1.954120125541203512e+00	7.559904577150238225e+00	7.367796299469656418e+00	1.486485522579309482e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.683405721020385215e+00	1.218925899520062028e+00	7.367581611421198495e+00	4.116143263509976613e+00	6.886634202278232308e-01	6.080450698436068890e+00	5.760557689287062466e+00	6.927704719969766112e-01	5.564943940472399930e+00	1.183437350250172937e+00	1.282482315311749055e+00	1.855877956593665346e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.916860825258972056e+00	8.825835729032398547e+00	5.890777828069684752e+00	4.572051218935941463e+00	6.458655945823643663e-01	8.654937314251672120e+00	4.007714032912045532e+00	6.314007850542149303e-01	8.328702127768133678e+00	2.843694989223422454e+00	8.835313655071910688e+00	7.378968782398580117e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.660382220411804166e+00	1.194785443862211194e+00	1.741327608568046248e+00	3.368562730117973913e+00	3.933811386812997579e-01	2.814159964921037371e+00	5.669136862971798863e+00	1.511397104628921628e+00	9.429681162692363117e+00	5.382780735290790375e+00	2.246641734856590578e+00	6.648970037866222071e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.723403983214653934e+00	8.863318470906863311e+00	5.121332034705296188e+00	2.853507033696304429e+00	1.707183274352146007e+00	9.404931948368915329e+00	2.781349221476093092e+00	5.102871782511757548e-01	5.623325155085115767e+00	8.906903968390254889e+00	2.148092327430925152e+00	1.944490231762055430e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.983518638366021491e+00	5.762360801543962907e+00	5.366663692092411786e+00	5.340341281850325750e+00	7.456784224439031439e-01	7.207181691944600566e+00	8.245776893635849092e+00	1.267600916608638162e+00	9.559562951630091732e+00	5.743672235424949868e+00	2.590068496426024769e+00	8.623230286929633337e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.438057334252031083e+00	9.448104232448590878e+00	2.491961905444039616e+00	3.415836533273231890e+00	1.382854042482240642e+00	8.403161544461768884e+00	2.672176748172998551e+00	9.508415647955824612e-01	5.824335287206978684e+00	9.362842275937660830e+00	9.647809319967022290e+00	1.116587876767634100e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.055587253125832348e+00	8.184964863195649087e+00	9.510305059405228079e+00	3.591230662081942082e+00	1.262961382567090896e+00	5.999676845377932111e+00	1.770673144308131830e+00	1.794401397920023233e-01	4.542228533351793551e+00	5.353887731118526894e+00	7.251111475036434939e+00	2.674888944295408351e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.381285299647754705e+00	9.973359895206714398e+00	8.651152645766710947e+00	6.907475646704683392e+00	4.607423066553362756e-01	8.017651302683473702e+00	4.925589492386322377e+00	5.324624670354185518e-01	8.624455169440173208e+00	5.409242730813909716e+00	8.208811400180728413e+00	1.750392969432140262e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.287770729719381890e+00	4.153819050077347086e+00	7.019041210816733489e+00	9.712369057192734800e+00	4.793376448338348417e-01	1.154534189111178000e+00	6.924849438827682668e+00	5.299901785139670141e-01	5.438537585029629362e+00	2.076274738454888968e+00	4.587730205363205194e+00	3.880094600508719793e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.798108857028039465e+00	7.910727845357137689e+00	5.158291055820504845e+00	6.433959521710497675e+00	1.404667239702259152e-01	8.363503263769294094e+00	4.936161634601831771e+00	8.576177281198965607e-01	5.244247943066610240e+00	8.231078422347382073e+00	4.022561935367319208e+00	1.005976927323501116e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.766420676777604726e+00	4.617238091430476921e+00	4.696476636286481821e+00	1.698866995488194309e+00	8.169785875499426808e-01	1.365067889723290406e+00	3.493150306984441400e+00	4.783141733403557527e-01	5.407479709328792516e+00	3.221243850400433040e+00	3.112257704994003227e+00	6.894390826797375382e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.410236909706788833e+00	5.322372463923644936e+00	6.857392083270503313e+00	1.673922577474185713e+00	4.182120655564981471e-01	9.015066818025690765e+00	6.025459879038838729e+00	7.991500106857483132e-01	8.614169676720445423e+00	9.105971678552521098e+00	5.329771853205487631e+00	1.955600945660036132e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.913620467161177618e+00	6.656809831717685810e+00	5.906236603149076281e+00	9.561996183415306660e+00	2.056187357805987215e-01	9.932102273687414495e+00	4.127962834875206433e+00	6.542115970628913368e-01	8.488349551220384370e+00	9.205064828204047700e+00	5.963711400080011771e+00	2.393635790298870916e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.505490931683847400e+00	8.864561343397367565e+00	1.557608882778140247e+00	3.666238466327186973e+00	6.109834864262784215e-01	3.644912024661854932e+00	9.392632004723814987e+00	2.271823764591641481e+00	4.639881527515333559e+00	9.486696745955983445e+00	6.686446703247555412e+00	3.658425562561951239e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.438148431008417383e+00	9.853642530949555223e+00	5.614825667785941832e+00	1.826474325347658745e+00	9.418358089918590359e-01	2.886924135371584654e+00	9.301294593513443232e+00	1.053999301133026867e+00	3.997475652529759671e+00	5.676139515116404688e+00	3.318963427933625976e+00	4.102398696267102451e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.462353496781075179e+00	7.917060116845944684e+00	8.261269296133111339e+00	6.391586442798865342e+00	6.616680127841583214e-01	7.876245873416150012e+00	5.525692188675382255e+00	6.162162953670934362e-01	5.430563160369207942e+00	7.093563350586181926e+00	9.534066559119352746e+00	1.233101466394952155e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.214790860277970452e+00	4.756873035765850410e+00	5.134440997142972307e+00	6.608212595962545066e+00	3.180908809058315967e-01	3.275805391492601082e+00	3.952339636036337644e+00	6.230692129577553029e-01	6.154396283599077755e+00	8.012803230593387838e+00	2.536805209236910219e+00	1.576846451391857897e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.523665634490833032e+00	4.789406838050765280e+00	1.473105535814287714e+00	6.834069511635110672e+00	2.571933636033397197e-01	8.796478430521869285e+00	7.629220053875574337e+00	3.269010974005111869e+00	3.138020945675084938e+00	2.176513295882043675e+00	9.683431558275602313e+00	3.547637143433316709e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.887839363330989784e+00	7.629785309637781232e+00	8.079681842391238433e+00	3.398994989812731404e+00	8.619071837747186438e-01	1.919460056446553375e+00	1.337584481321381524e+00	1.512806560921180488e-01	8.149592971722086077e+00	6.413465165000554080e+00	1.144137672676938777e+00	6.870177456956132573e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.266231611470511886e+00	3.154147224684237028e+00	2.810644842536654586e+00	1.136413415461022591e+00	9.976514185915170696e-01	2.137410776560679349e+00	5.263603043776806878e+00	9.985159269613187449e-01	5.372390006601554191e+00	1.315135793484442983e+00	5.335516832804908738e+00	9.011737382295409660e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.208561896691467297e+00	1.992119627553123440e+00	3.325031778879509847e+00	9.690853199308380184e+00	4.251334545668495890e-01	9.807188568668799178e+00	4.031213277643437287e+00	1.076966062782451772e+00	4.006527584102913764e+00	5.473960419270427202e+00	3.999827953658997792e+00	4.022985128691451706e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.677275970109763037e+00	4.192612460902632954e+00	2.484084475383819601e+00	3.252098158332330069e+00	2.561522560875995058e-01	7.065127851797528002e+00	9.277881788522934770e+00	2.447374578067723849e+00	1.959531144229361477e+00	2.389973114282673450e+00	5.039944991013951991e+00	3.478200920048598377e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.877787647186826447e+00	3.579387702443747710e+00	3.975103722043110466e+00	7.080865833958059241e+00	6.973435147377493593e-01	8.625840324048560603e+00	1.118373026002647430e+00	2.709243800564100635e-01	3.154464584368215974e+00	2.650112897053485295e+00	6.133254173583636337e+00	6.081646051948414566e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.945578137358340065e+00	3.669198324561411706e+00	7.818481959163583461e+00	7.362389301502938466e+00	5.405812712761038918e-01	3.915372162713202542e+00	5.966859927248342466e+00	6.412468732829111895e-01	9.537774441866673669e+00	4.286239168716391212e+00	4.919572047191734576e+00	1.265252358983468497e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.786259612982925571e+00	3.098230962222596307e+00	5.681049982472019977e+00	6.496628252118779479e+00	2.160953680741451721e-01	7.089282371174033592e+00	7.672293684945222125e+00	1.134143778829001858e+00	3.748023426132527813e+00	4.888270015172864191e+00	4.733360816452460540e+00	3.200407606069686040e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.051172479273153604e+00	1.378050362310539567e+00	2.840941644742469130e+00	3.808083352958426371e+00	1.384662884725709475e-01	6.345915469113824869e+00	5.364714029173925702e+00	1.455337989234583018e+00	2.515165287234447433e+00	6.606670706049404096e+00	7.601261936997392610e+00	2.273688314644513753e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.338842894841224762e+00	1.165748892930088987e+00	8.899907456866756661e+00	3.438952584849531924e+00	1.211448543661802768e+00	6.432191988009183348e+00	1.766616022165796940e+00	1.924571423332733788e-01	5.143274820316301899e+00	1.669479101405438426e+00	7.183474827468876889e+00	8.640309663468684676e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.364682397538189207e+00	9.893900627211921872e+00	8.919941816492523046e+00	6.380547233436988819e+00	5.756581118070925873e-01	7.144073900357443385e+00	9.753169629503426918e+00	9.486141685434841264e-01	3.744015002129457592e+00	5.524867437415905691e+00	8.500513898967371418e+00	4.235691943849697338e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.553814779673029278e+00	4.849835643275482333e+00	8.841102941570573748e+00	8.794308230442505092e+00	4.315186873794526479e-01	6.178540354358741382e+00	5.665560599257102758e+00	5.821776788079886522e-01	1.327813805033730921e+00	2.647715726749876097e+00	3.245082642353087632e+00	1.132747301142564389e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.937415095580747426e+00	4.449103431684886090e+00	3.154350562208172892e+00	9.507195754680219935e+00	4.186635232988383248e-01	4.870049571047706749e+00	6.522714495687983671e+00	1.452229635442272793e+00	3.911301868346209076e+00	6.163219724389580989e+00	6.482821418737592545e+00	3.193934018959348009e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665774058003829827e+00	7.133475011320928871e+00	5.060801388866296158e+00	1.955864828344555661e+00	4.267256424549651372e-01	3.486911797053390050e+00	3.125012481369473960e+00	5.253115382372797182e-01	5.892803418835587337e+00	6.721772747548691918e+00	6.265768321665879270e+00	1.498450363895599935e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.236463512436932533e+00	2.973997475363001186e+00	9.857982633896318347e+00	2.401682248072733117e+00	8.819685775543920636e-01	7.913471669350395921e+00	5.355046619480434700e+00	5.081055851630534859e-01	5.959293470981912755e+00	6.010255807148149998e+00	4.322099818925074999e+00	1.402194816979438201e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.042205551376315764e+00	9.553671012604905144e+00	7.942596511424755867e+00	9.503257863857388799e+00	1.081655388911172966e-01	3.035984173805597042e+00	4.852978638547119417e+00	5.096688417396479931e-01	4.206334070048384000e+00	7.640698609065614377e+00	5.368176978767772667e+00	1.260503382759511624e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.773804388202824711e+00	8.072914940054179311e+00	1.246012177262828757e+00	7.623235295825486091e+00	5.745825667755742883e-01	7.230775343271761635e+00	1.670857393798283352e+00	1.133751899448565581e+00	5.029624476635811803e+00	4.029503766027949574e+00	3.835318626276853049e+00	3.517983301131486229e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.609891812486233142e+00	1.804067089112873612e+00	1.588730970395937803e+00	8.944166669572123141e+00	3.693025854363167215e-01	3.100432896527689497e+00	1.972124937178442394e+00	8.837482076219710381e-01	9.679368735108374366e+00	7.882832261692137799e+00	2.278227177840004281e+00	1.726680273682192706e+02
