G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	d1	Fg	Fc	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	1.211398110789569271e+00	3.025155449615928749e+00	1.304525616118844544e+00	5.888647286554402172e+00	1.366068801606943106e+00	-1.303907778347448199e+00	2.539344916604220792e+00	8.920468524099264940e+00	2.576570971987368175e+00	4.346818562813188347e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.763395719687002483e+00	9.905126852799751802e+00	1.589146445340068547e+00	3.525294857228431944e+00	4.559934110243600180e+00	-7.798788153891568875e+00	7.384520670046209823e+00	1.841479278945938702e+01	2.125809905667948030e+01	6.510095851559088942e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.517586441780897744e+00	9.446884843863294634e+00	9.082276286008838184e+00	3.828822443914433826e+00	7.350010449932732115e+00	-7.006571976311970928e+00	5.808092008077168522e+00	1.507553876110086399e+01	4.580303018998074016e+00	6.815049819611355986e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.916536139892318857e+00	1.406990671470972565e+00	2.252843014053140802e+00	4.120465916107197479e+00	2.703729442931302351e+00	-3.130100269088443632e+00	6.648435399650807653e+00	1.056189304681874397e+01	8.173807182419890793e+00	1.684856604475827524e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.674144739339902710e+00	7.432647220173864255e+00	5.857534026723842047e+00	6.691987042793133611e+00	6.789695097098649157e+00	-4.285240638637350941e+00	2.704669115572153615e+00	1.235080147589926014e+01	3.304630679677774463e+00	5.698038842080817012e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.519728988191699770e+00	9.379416682349900114e+00	4.797124416340703412e+00	3.857232010208233142e+00	3.361688171926241253e+00	-2.357870838265823110e+00	2.852536311704954031e+00	7.898910899948536013e+00	1.959042942755717220e+00	5.117788791014836747e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.744192634813316545e+00	2.680231061971140694e+00	4.118911021450069931e+00	7.671301878903957316e+00	9.012645838525994435e+00	-8.624168849944084059e+00	1.360656191663206727e+00	6.076390948371132694e+00	3.026243140823183797e+00	5.689218249444814468e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.666253308517708476e+00	6.080396467885312184e+00	9.100801601018090992e+00	4.667103914076850657e+00	9.122611915514937664e+00	-6.971497558709171649e+00	3.957648926780304777e+00	1.233622848295054020e+01	3.847039203064279267e+00	3.297367989839411706e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.950445050361526711e+00	9.299250570975260644e+00	1.318512674117296335e+00	1.621598761358980623e+00	3.636515848720846211e+00	-5.862267949323405780e+00	6.095877638016860445e+00	6.749800621645399623e+00	1.852400663717843798e+01	4.854701891661370894e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.613097760201319009e+00	1.313622590119733147e+00	7.036773744015782484e+00	8.044340356187779761e+00	3.063724994994245332e+00	-2.110263084906665032e+00	8.630970837425930853e+00	2.570593763161661016e+01	3.992599106050360724e+00	1.598457806157087724e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.508351056160433856e+00	7.305241040781356610e+00	9.636465607106524445e+00	3.674177225069385599e+00	4.668501211227291670e+00	-3.779347558561664489e+00	6.964314998536536905e+00	1.670194615027003593e+01	3.389411464231308013e+00	4.413951369268885827e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.173985609795511476e+00	3.696470612563533820e+00	6.007335540782873906e+00	4.933177670515551227e+00	3.161918528667428063e+00	-1.657482330415601446e+00	4.879057577276869395e+00	1.491182988147898669e+01	2.634419417477857905e+00	6.132490558266693093e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.684335869516643047e+00	9.312807243112471767e+00	9.484219488039618895e+00	7.120101147754174242e+00	7.089497859777211808e+00	-3.957164238519524702e+00	9.439193812527877370e+00	4.812269018554203370e+01	7.216255205640602632e+00	2.422213071743087554e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.331209526187143055e+00	9.691680932885450517e+00	1.414494962789612176e+00	3.899054360778399619e+00	8.344487708001853576e+00	-1.260138444532552882e+01	7.504265226446748649e+00	2.072520373811576988e+01	4.277999051768837546e+01	4.835897664900164727e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.134773600249389780e+00	9.493829009481533632e+00	4.829200350861690083e+00	1.518868673774395939e+00	7.118256071440360877e+00	-7.324531177165608753e+00	9.357982057959089772e+00	9.841798076875198475e+00	1.372729476756181022e+01	1.601187265088422009e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.022580341163264350e+00	5.322823035626956134e+00	3.359878999079894957e+00	4.365231435520263936e+00	8.357103373169811888e+00	-1.184309768687864128e+01	5.742084556328312495e+00	1.651886763508909794e+01	1.454655135920573272e+01	6.852375738060243293e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.755192261200174464e+00	8.733823873367461132e+00	7.605975416513810927e+00	9.417761077097962286e+00	4.556187158816468852e+00	-2.395684286881551994e+00	3.403975384249273262e+00	2.224217981895833418e+01	1.926628160687622326e+00	3.211581902644796038e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.640211843352028076e+00	8.650642889575717476e+00	9.817497863999330221e+00	6.772610920501789700e+00	2.474609608597848620e+00	-1.828182125020243021e+00	1.480284971780562397e+00	6.953776042189547368e+00	2.335666822715843360e-01	2.021500879128306671e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.294142720176743033e+00	3.912908649368012082e+00	3.273993829028643443e+00	7.012243103589532289e+00	7.659425048455694274e+00	-9.983100421483621645e+00	7.511133009642877667e+00	3.298546272973332805e+01	1.748012818328247064e+01	4.124374001403895562e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.441591460872025721e+00	8.443608917019343352e+00	6.968297559586937417e+00	6.691042286275134643e+00	4.262764569397377912e+00	-1.404838469229578113e+00	2.123112190331404747e+00	9.702366317095012960e+00	1.210785305877187801e+00	1.338586218216945234e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.350948403152234079e+00	1.410329822771493768e+00	2.769254717160951174e+00	2.830226220432744633e+00	6.977129344382227316e+00	-9.762056173152384275e+00	3.783067769735794617e+00	3.632580289058594314e+00	9.365953271021107085e+00	8.086833488408858273e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.508329692192494687e+00	6.346649294930271523e+00	6.065281887036587882e+00	4.845805360160111874e+00	3.378924663011976914e+00	-1.999064705380000140e+00	5.808502915508746867e+00	1.826315901315913948e+01	3.420314688369115341e+00	7.966535231955900187e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.682710189156301661e+00	3.154057983033092150e+00	5.170967490361326746e+00	7.807659765779778382e+00	1.782336455561246424e+00	-8.142946955719920776e-01	6.117559474700741795e+00	2.754461487968818645e+01	1.906267440175061445e+00	1.438829162152492902e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.563756170934089695e+00	2.109253130120573694e+00	9.758705979554070709e+00	1.873301783707477464e+00	9.901145818002930810e+00	-9.763921703371492455e+00	6.397262666127236486e+00	6.438043068298552107e+00	6.430584863989239786e+00	3.111120577473030266e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.699715688483347975e+00	1.691696164245823253e+00	6.419826878567536532e+00	3.520645740941186652e+00	2.378855978095051338e+00	-2.846135886623396338e+00	2.491807106361181745e+00	3.910152277601022686e+00	8.920048027485598663e-01	1.813476913292088000e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.383022724061895303e+00	7.217209206492506191e+00	4.114367114469459352e+00	3.490288205409360245e+00	9.948294872456326488e+00	-1.306429320061777233e+01	4.423837160059327367e+00	1.039434038393268089e+01	1.052683896374228212e+01	7.572660371040338134e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.615094892522843661e+00	4.053964615935394811e+00	1.992736482504497530e+00	4.816057208475560181e+00	9.738331146156028240e+00	-1.265522031127581037e+01	6.513430466009261899e+00	1.998171788359179857e+01	3.160956776847296723e+01	3.874683270021569825e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.834921873320037422e+00	7.511565480916056359e+00	2.407894892914207663e+00	9.844876505720298709e+00	8.159028037425184010e+00	-7.209912142499733889e+00	9.697204895037591754e+00	6.529644179828979134e+01	3.346638924020513883e+01	1.068188575478478519e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.136384508400485771e+00	1.518206082336289953e+00	2.978932604264686201e+00	1.708031564154401938e+00	6.937143799702971236e+00	-9.810486470667324710e+00	7.624273202881274081e+00	5.597527773200271284e+00	1.740483735363597262e+01	2.677517310631939154e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.007829060863204340e+00	3.825506755105877232e+00	3.161752567131416836e+00	5.670064323823806873e+00	6.200117159911408216e+00	-7.516089465051722485e+00	9.413593903824612141e+00	3.265214169448888981e+01	1.772162709607996689e+01	4.077798045706233410e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.145737337980242909e+00	5.810704807196120925e+00	8.546928412872784264e+00	2.527983046508182952e+00	8.766674991220472890e+00	-3.510136089682919902e+00	7.947259369931046535e+00	1.351006825820798696e+01	8.031344684293436842e+00	4.183507143752706980e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.409721231123024054e+00	8.149108114769784805e+00	5.969815822723637311e+00	9.737727466804747323e+00	3.573371280352208856e+00	-3.430417707402281025e+00	6.252856434216604420e+00	4.239975424029664453e+01	3.757936913233896892e+00	9.388047310727344552e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.363509061392820909e+00	3.941442947350489501e+00	5.785697595076902289e+00	1.954028742031204358e+00	5.150392975792286165e+00	-1.893136320778960435e+00	2.650314374192333844e+00	3.747167595972070053e+00	2.510870589654629281e+00	7.161040481787772194e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.162054978630903790e+00	6.564767160049839845e+00	2.033814721949179116e+00	4.679159228320958874e+00	6.600800232515002364e+00	-1.076610634381049891e+01	6.934846402492357065e+00	2.178275454769048025e+01	2.271026052211097479e+01	6.798789577519140437e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.394597510263278828e+00	9.069058075787893358e+00	8.768934467895762808e+00	7.669377772502143031e+00	4.664320541623032668e+00	-2.537490258133629606e+00	6.617788827499987647e+00	3.484837992417965324e+01	3.478420892570726952e+00	9.597845004489654386e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.906810746519052024e+00	6.535617195743457231e+00	7.534951712819573544e+00	7.331737847157985932e+00	4.900145104829160658e+00	-4.647254190956693343e+00	6.268130831850224460e+00	3.166299925467366805e+01	4.168155936947026241e+00	2.207242437205310992e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.798725675250459233e+00	3.042393311794481914e+00	1.612117540192321563e+00	4.786630564999585502e+00	3.960330613870750138e+00	-5.605928938075527945e+00	5.375770093841742536e+00	1.531608727784224300e+01	1.340558794714994129e+01	1.439993678485873474e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.654082820373241169e+00	1.261762108599302490e+00	7.366386717385575267e+00	4.107228470462545467e+00	6.020433103261023433e+00	-5.286319662514123330e+00	5.835105445447502426e+00	8.192007344031393856e+00	4.866726515498264405e+00	7.110565171765465209e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.977548136630933762e+00	8.806052912037582558e+00	5.949519069645325509e+00	4.578959339443675169e+00	8.642217151733012415e+00	-8.650466642944493856e+00	4.063881106599276372e+00	1.291767717962818374e+01	6.040088160912103987e+00	3.228891021623721969e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.635395565270454377e+00	1.186877561410380366e+00	1.743589495643651954e+00	3.336682389093691192e+00	2.791376222406859231e+00	-3.399854891344062047e+00	5.645884379049397772e+00	6.137538605495087118e+00	9.204128584617567554e+00	1.918718091436096174e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.723964204452451909e+00	8.849824421625386961e+00	5.201959057439615286e+00	2.772872165685527079e+00	9.464862687125332741e+00	-1.231736549887574839e+01	2.754228488712765710e+00	5.310987041382245977e+00	5.188246786510230635e+00	6.434870112700203038e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.003625608786975931e+00	5.714997806809857472e+00	5.396546646203713493e+00	5.408999329000784506e+00	7.181689631929091711e+00	-8.654857528376501463e+00	8.277689483354382816e+00	2.918524912571913532e+01	1.087076912850527499e+01	6.706710118887720284e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.485001543840599680e+00	9.491886372512338355e+00	2.457858302582285326e+00	3.395940598231757424e+00	8.394413874433036327e+00	-1.333437035407693649e+01	2.723303121162128804e+00	6.491671460714487196e+00	9.136012210124079047e+00	4.431955190947130774e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.101450765621903471e+00	8.173121727052667040e+00	9.483833311540077915e+00	3.596197650358418318e+00	6.082602443676238479e+00	-5.735030079021088412e+00	1.735447737698144310e+00	4.126684846605821910e+00	1.058613962874707104e+00	1.880460137038427249e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.392526535256000564e+00	9.901483813266615641e+00	8.609610268347976714e+00	6.926247953050411965e+00	8.043335366208641091e+00	-6.739138392695124047e+00	4.913356497246004650e+00	2.371467767095272805e+01	4.546575885539714257e+00	2.571204816133026583e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.274231196399890464e+00	4.187062672966823662e+00	7.088429799043160173e+00	9.734268167524868787e+00	1.236370310473586143e+00	-1.385584671311266947e+00	6.893714645196955537e+00	4.226045711753068446e+01	1.163895602881290126e+00	6.395073128056041334e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.777505743402280736e+00	7.837626176160593872e+00	5.138294547839230120e+00	6.369191634953446979e+00	8.434003345448070732e+00	-4.448636657931571037e+00	4.866411187856749088e+00	2.199606653350822683e+01	7.995077060478342545e+00	8.348373086085876693e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.765235225021335008e+00	4.553220560432066577e+00	4.661800984559115513e+00	1.602095680287922264e+00	1.312926445995993063e+00	-1.003205430070401860e+00	3.478731651560022620e+00	3.890359968616467157e+00	1.024829370581354704e+00	6.076601690895282459e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.420554315995778527e+00	5.385227120624953123e+00	6.876418229116407765e+00	1.648384383510724582e+00	9.063142497305564760e+00	-3.018693967953307578e+00	6.007305541283082029e+00	6.807556535245088192e+00	8.033893007008389375e+00	3.427514126689128915e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.920007595687602819e+00	6.580994918149773554e+00	5.903521590979487144e+00	9.584230340869101639e+00	1.001074720568372456e+01	-7.956684093507560007e+00	4.053859809561722649e+00	2.685429749415693479e+01	6.897721372413545993e+00	1.248058990680081592e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.499134958477370105e+00	8.734226594828028212e+00	1.576722996796174225e+00	3.636210450732229038e+00	3.730098692769685087e+00	-5.359304429540770798e+00	9.431254375785808719e+00	2.389639616953424905e+01	2.187354517311863589e+01	2.987531987053804983e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.360022823056072916e+00	9.891401974493183147e+00	5.716872778432619207e+00	1.809389644643412787e+00	2.946688083458144369e+00	-2.196215711881162935e+00	9.330322104352632095e+00	1.167573666354713602e+01	4.934545843191204817e+00	3.592519931957871648e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.494756909988510074e+00	7.897556324161399743e+00	8.308049148171024356e+00	6.506559875516604308e+00	7.940970743483312333e+00	-7.991972840332198125e+00	5.559514817884998017e+00	2.401766752701441732e+01	5.314776370024262064e+00	4.182363792645739409e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.220582296675301492e+00	4.747792546620918763e+00	5.134650328686217513e+00	6.512939276842669933e+00	3.260751280627983917e+00	-2.912690179111164124e+00	3.908818224680103093e+00	1.650870919073777188e+01	2.669886921116848111e+00	6.544743118244340074e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.582634912359246027e+00	4.774716873294667430e+00	1.389840968586971703e+00	6.795670555178064731e+00	8.744449684115501498e+00	-1.244472880425811212e+01	7.525369189875939391e+00	3.361278827101272526e+01	4.579026871609549687e+01	2.700972810286485881e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.884273437156807063e+00	7.651128869525363640e+00	8.048897603098556175e+00	3.509288548650475459e+00	1.906398236133924673e+00	-1.638772432862309003e+00	1.356055118850008956e+00	3.030981914210070016e+00	2.156857235204257539e-01	3.431078917771433368e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.174230571750953800e+00	3.107119366239284197e+00	2.851535528035608280e+00	1.133581866448153175e+00	2.042916580395252257e+00	-1.868789706398587880e+00	5.236486628398610677e+00	3.687977955087252901e+00	4.049919558920275442e+00	1.845257565987374448e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.200372614707973185e+00	2.076385589468903614e+00	3.262926704458267491e+00	9.646920702512213452e+00	9.885505361276422320e+00	-1.397120017585577934e+01	3.978046889421404053e+00	1.947571115506161732e+01	1.179906111454303286e+01	3.358108299656637286e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.660134964817514769e+00	4.109474419203526629e+00	2.600574099230791081e+00	3.321307259385671617e+00	7.049119260087338468e+00	-5.580805806255011881e+00	9.215858770568253533e+00	1.898803111861053949e+01	2.642428426160836707e+01	2.660126782549525259e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.922190652312105286e+00	3.609900004491726655e+00	3.972731612352057073e+00	7.087226420878288913e+00	8.692323132069018854e+00	-1.226244577937613300e+01	1.092922559420056894e+00	4.770830295077786332e+00	2.399417172460731607e+00	1.038718034750455566e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.838153319041393452e+00	3.702495271526450971e+00	7.813460788053464334e+00	7.340813588922443955e+00	3.851885259601719902e+00	-3.919507903138117477e+00	6.061868901056116421e+00	2.679238625253326589e+01	2.873995552283718613e+00	2.061698929724704854e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.790669892693714793e+00	3.060209149414037544e+00	5.637662915470165181e+00	6.500480402230992105e+00	7.147323765433076126e+00	-4.673762853756369573e+00	7.638242357414206651e+00	2.948709662952775190e+01	9.513729309356838471e+00	1.973831623355679454e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.077500739832004673e+00	1.321886768378934152e+00	2.871359597971831601e+00	3.780540649410931930e+00	6.321220558366404951e+00	-3.375383116189613730e+00	5.305373328963648660e+00	7.785012639543861468e+00	1.214514576317300154e+01	1.226797881949885038e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.303351091783826021e+00	1.217452395747218086e+00	8.836529875475068962e+00	3.384785668800290193e+00	6.358392147445917075e+00	-6.236554709943315622e+00	1.804393512485508833e+00	1.730348013275212482e+00	1.295669988170050413e+00	4.319028072677539853e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.365755188476852844e+00	9.834378383023404169e+00	9.035774514876788288e+00	6.372865111830310347e+00	7.231420412623240423e+00	-6.445340264981505918e+00	9.761633303426149766e+00	4.366384056459303054e+01	7.798976958340546162e+00	5.727749780863573648e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.527127356707906003e+00	4.816208540118372738e+00	8.907945378534396497e+00	8.740131638966309069e+00	6.238547249754049062e+00	-5.747857627750764031e+00	5.545825183693219529e+00	3.232105851246242167e+01	4.098391479654829084e+00	2.356275917062132308e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.901946378620246847e+00	4.508302199534022670e+00	3.203515319774976167e+00	9.521182429113432377e+00	4.873097542790254977e+00	-6.905836067329575556e+00	6.564013713991846188e+00	3.932092738983532598e+01	1.004678752479594550e+01	1.998644682719877963e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.644296925775567075e+00	7.118758248930020294e+00	4.984379455458999963e+00	1.972337598045572404e+00	3.485152828922719159e+00	-1.709842477606127398e+00	3.246259621591830680e+00	4.313961027043220042e+00	2.146837237264959786e+00	6.819131882707489822e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.187726713472136097e+00	2.864307088781969490e+00	9.876249115001282775e+00	2.439636875130005489e+00	7.941171861754027006e+00	-4.641461952683593850e+00	5.208812677586036166e+00	7.307920466078074107e+00	4.370901274704769968e+00	6.374023629505484934e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.079821075285307685e+00	9.646842281194457414e+00	8.014873827655174310e+00	9.563685144033557961e+00	3.047053187243725425e+00	-1.111872558627864382e+00	4.794552368275979859e+00	3.216496632176300352e+01	1.826849622228772008e+00	1.961364273679493619e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.728152963571947254e+00	8.047619806016022892e+00	1.277256003387685857e+00	7.606853019910544411e+00	7.188033901527412617e+00	-1.262333237593542989e+01	1.517787245098788595e+00	8.822567364833931336e+00	9.669864109075133385e+00	1.029009265045790578e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.560814860607948162e+00	1.782293004682244275e+00	1.531508347241814727e+00	8.973979607679455128e+00	3.077551127531233277e+00	-4.995963290422337444e+00	1.951311843627002274e+00	8.383467138118694706e+00	3.647236932378038698e+00	4.296694307683743830e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.073767981993936083e+00	4.772456656331859115e+00	5.139486478181190421e+00	2.850355853223382585e+00	6.734770808838136169e+00	-5.812359797390421967e+00	8.591587055623316260e+00	1.562969618127700500e+01	1.086160524255419269e+01	6.131532602056316250e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.624023367933636663e+00	8.946838765752383793e+00	9.158027511298662660e+00	6.306018897816564106e+00	7.869255385660388846e+00	-2.208794407601125442e+00	3.164167531459951110e+00	1.377203095193493354e+01	2.583925108980573260e+00	5.212696739548413838e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.698090045218631605e+00	9.611687486075251030e+00	5.814996445549310167e+00	7.284301412051313207e+00	3.053542739378222848e+00	-2.326389634021471586e+00	2.830991835195310280e+00	1.396417749332818481e+01	1.410323285748300126e+00	2.579525148791121936e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885258277172730867e+00	5.114261423351019076e+00	5.564726410048447036e+00	7.065353799637460241e+00	1.565538318880858037e+00	-1.256024981084427727e+00	5.589768547262078613e+00	2.589558474009857747e+01	1.510619945543776987e+00	4.165469439715331568e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.579578455191529507e+00	6.566651507773959118e+00	1.843191648532998217e+00	4.700540466920312355e+00	2.160366676145467402e+00	-3.371020337816640122e+00	8.012107052885866665e+00	2.489562418876817418e+01	9.016554231206177050e+00	2.068404209235864144e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.755539864576715736e+00	2.544640296491376130e+00	6.947238509243200077e+00	1.046155151436250597e+00	6.410495940189459674e+00	-6.416912149650181973e+00	1.621169925789094579e+00	1.311772369981523578e+00	1.373402963693161061e+00	5.387491235227610531e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.904244600782654118e+00	9.912886942378566602e+00	8.327571960861664735e+00	6.231835355965789525e+00	8.605130618600229653e+00	-8.986595181512308628e+00	6.169165096336189258e+00	2.716456528397348080e+01	6.480094707900390105e+00	5.521909058728588349e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.312639474206276802e+00	3.128842571793615246e+00	4.370703112488140363e+00	3.139676216028828293e+00	1.374835188866575741e+00	-1.537790436914736603e+00	2.076554723765325239e+00	3.822984431523986260e+00	6.751945623224754334e-01	4.426070032931348486e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.121011905343859638e+00	9.536561088699922806e+00	7.869536186699288116e+00	4.979943739569469230e+00	7.724534114646896654e+00	-3.096677017974832413e+00	1.280492277300711912e+00	4.590021435634581870e+00	1.327922351449778882e+00	2.583764418544871599e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.445285095305299805e+00	6.769939097912918591e+00	9.649973017574039247e+00	9.570746586888860818e+00	4.170255065667058503e+00	-3.503325033226901475e+00	1.462041356466103892e+00	9.611132119021270626e+00	6.775223470194932096e-01	3.245722611782827727e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.920495777935944837e+00	6.566973385921716755e+00	2.917315467426643938e+00	4.650687658789459888e+00	5.347404725111948309e+00	-7.846121681947990645e+00	8.510869167072877772e+00	2.651846362762168141e+01	1.576097293877226768e+01	5.764157572477169822e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.075974111883194695e+00	5.527480228140739804e+00	5.724589351849055596e+00	8.595464330724203350e+00	9.307411850730382241e+00	-9.590462012151006022e+00	2.057094181055805659e+00	1.192484194775564710e+01	3.378723499121495166e+00	1.042150788636269354e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.962983203209952343e+00	3.012868897059655549e+00	3.518072271245514138e+00	2.666878885927245424e+00	4.036387831073586341e+00	-5.559885967814549801e+00	1.480000729913678814e+00	2.154351877816592431e+00	1.544574975634319891e+00	1.442973277329830850e+01
