G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	Fg	Fc	m2	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	8.405402063031177207e+00	4.104675041747070452e+01	7.519167079250179242e+00	6.746607699189177687e-01	1.805585612551872332e+00	-1.270606897972645366e-01	1.412583235610705046e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	7.081843739005361016e+00	8.886246357097290627e+01	9.424594302026681802e+00	5.809605721487604235e+00	1.865960514112680046e+00	2.274033292465932110e+00	4.498683561519410290e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	8.427080564338005786e+00	2.023736589579087664e+01	5.720984563549126989e+00	5.419447001978113798e-01	3.328152946511027110e+00	2.328288319127700401e+00	4.185993116065118613e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	4.592143580997953833e+00	8.265790162187787615e+00	3.258332935639002059e+00	9.364639313883532656e-01	8.839368002452916429e+00	-7.204433483191277077e+00	3.228442940024943368e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	2.430224961802974093e+00	6.055935740862236294e+00	1.472646741456665964e+00	3.497043899594407534e-01	2.169177151909301049e+00	4.732530545711280290e+00	7.455891482212297916e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	7.689565831013511321e+00	8.514044961731830341e+00	7.546999502283570749e+00	5.309425935299134647e-01	7.458991480918427897e+00	-8.196166886468331469e+00	2.403664998177070515e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	4.258783728928828616e+00	1.074088501690156328e+01	2.065840732863302609e+00	1.505732891501534665e+00	1.933206467402270867e+00	-3.559434532620888159e-01	1.097689485392948683e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	7.053687386783742852e+00	6.960302138751527146e+00	3.740203261517631717e+00	5.599036273853589263e-01	6.605459767389131542e+00	-3.322495347318827896e-01	3.374429715951762176e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	3.438980695454725289e+00	9.304365276432596588e+00	5.810322021293373496e+00	2.899101094644857213e+00	4.215409252676504792e+00	-7.231000417376790557e-01	2.135031942714790532e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	1.723527161694437870e+00	1.476107758367014133e+00	6.029823597430960191e+00	2.565723207813908946e+00	8.062046120793288750e+00	-1.779780652480876313e+01	5.343264536786916779e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	9.883571004404283045e+00	2.140183958078100090e+01	6.426917607052119230e+00	3.433016794298812346e+00	3.113745171613412577e+00	4.175433834541414768e+01	1.736690477433301112e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	2.402498101192453106e+00	2.280485732533955368e+00	2.481638236322593283e+00	4.671739387104086316e-01	6.812930870193302901e+00	2.311551755792387652e+01	-2.210576755708895575e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	9.908930658237913747e+00	4.107393707943500516e+01	4.379234425030889000e+00	6.743953762490477732e-01	3.090258558624629170e+00	3.223158324914657591e+00	7.119424810237617862e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	9.817425083881294867e+00	1.623786662543024306e+01	6.597944860528425437e+00	6.905462617925028912e-01	7.472733847747373481e+00	-7.071443921988184833e+00	1.338629057120529069e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	8.154182957662019504e+00	1.236255611837654911e+01	9.685742640413911531e+00	1.245652993802093711e+00	8.860297542346181388e+00	-1.098338111353518798e+01	4.606268721407127487e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	6.922117721779774691e+00	1.364212470738535465e+01	7.523626632177484730e+00	1.981839357351257824e+00	2.181170372945875791e+00	1.147973079137217312e+01	3.789670649742291886e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	6.197154337409773284e+00	8.566478527734671999e+00	9.307386649622868546e+00	1.066724795668957837e+00	8.806366075846506547e+00	-8.784199885271762653e+00	2.237858203654228930e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	8.764757074419119220e+00	3.947394001064311198e+01	7.935305734803399957e+00	1.238741607591151705e+01	6.340359809599886987e+00	2.701617834835662868e-01	3.761127504066796234e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	3.622016837610169571e+00	6.172803223840900522e+00	6.336029202291501683e+00	7.203224356341603185e-01	2.163018943738005628e+00	1.496441193740187359e+00	1.569273135835604194e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	5.197086170626446844e+00	1.969818870852358472e+01	2.757193170965606122e+00	5.885911505741739269e+00	4.913893732055528041e+00	-5.980622495394460891e-01	1.304342603640020748e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	6.584344780236983219e+00	1.883706849036190789e+01	6.983841663520268916e+00	3.264523113205944904e-01	2.460585812337007461e+00	1.105133406961344544e+00	2.613309151795996499e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	4.755227500385786676e+00	1.119708328531793029e+01	6.606110007609367507e+00	2.244963097328039225e+00	7.329162022296804579e+00	-2.975975705148730999e+00	1.127513618114026031e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	4.808739679745708706e+00	8.883264675849172676e+00	6.419541036793300570e+00	9.097955292607654565e-01	7.809768443013632933e+00	-7.983176447472246640e-01	8.545768638537752793e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	4.005063696538457840e+00	4.871395358350602223e+00	5.424164119240058035e+00	4.700117082164968485e-01	2.037621441220607288e+00	-1.050532541817231102e+00	1.078542339341131751e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	6.079895291196885765e+00	3.542979991606775236e+00	5.741672125009286809e+00	1.805610371112340573e+00	5.590091597233632470e+00	1.556928306646363858e+01	-9.322168436285208770e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	8.765264112390157791e+00	3.355426140772417654e+01	4.083497551112260204e+00	8.675572326340756923e-01	8.335852668919756070e+00	-3.691225509535188132e-01	8.302202364528170619e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	2.801973633794336838e+00	1.953567892466388400e+00	5.653341656954063765e+00	1.091979967509831395e+00	9.418795280615109178e+00	-2.284669462332112744e+01	3.346329699714715389e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	9.447762602685109812e+00	5.848231806467101990e+01	2.684340821414725298e+00	5.032148174824755404e-01	5.674856854083611069e+00	3.813336151134981478e+00	8.902274228829462288e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	7.202625174518476392e+00	1.526653024807476733e+01	8.397044349792947671e+00	1.032418457318896143e+00	9.519536844564591149e+00	-1.442492055510156579e+00	1.097961115068739417e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	8.333838686695635545e+00	4.637188299067535269e+01	2.654032553033097486e+00	1.885706860454393619e-01	5.724216259400947138e+00	3.886413525406620662e-01	4.650321910436404949e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	5.977354566229897692e+00	2.714859089702833472e+01	1.836739473512663645e+00	5.481215973887686443e-01	4.551652828606285617e+00	8.522522008058446730e+00	6.265988977923603898e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	8.063609112414621194e+00	2.316373164689226272e+01	5.003283599869537746e+00	9.498373596823378451e-01	8.698561785453632567e+00	-4.486023112931524226e-01	1.239066741152104072e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	1.122234938151024375e+00	1.124638577709456966e+00	6.976623122361535145e+00	5.305958424517251970e-01	5.523408081343390563e+00	2.994494159094356345e+00	-5.340173171443343136e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	8.244487615215176035e+00	2.035611141477851405e+01	4.928587289486574541e+00	2.190994071523337361e+00	5.241286046002971766e+00	-3.097385871373976141e+00	6.875650685111502014e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	1.359539224028117443e+00	7.467499307992691904e+00	3.506515236405260971e+00	3.495880447143358882e+00	5.415183472830940481e+00	8.331333723765157462e-01	2.648062447372989237e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.949721400923847270e+00	5.717399043587091967e+01	5.953618730667594505e+00	1.747541002225465689e+01	8.649326330242056216e+00	-9.091143242807344649e-01	2.627464515199956452e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	9.934844773221604086e+00	1.380191808542706156e+01	4.232204117150596190e+00	6.464861076213261892e-01	8.473093854362931054e+00	-8.717355867898849198e+00	4.031356422204945034e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	3.731097333424361118e+00	1.732679869495059322e+01	9.349077596259274259e+00	8.773681636144593510e-01	4.659771275193484108e+00	-1.129047112830943833e+00	1.227994342203833078e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	2.934778948856105352e+00	3.124916602604056237e+01	9.289876795140020960e+00	8.290217372119796480e+00	3.995053073007083011e+00	1.218722006321537377e+00	1.213115811213228490e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	7.971971112441569751e+00	1.952725811429203517e+01	5.526776957253253464e+00	8.285610152777050930e-01	5.482368423664917501e+00	4.442691684555654774e+00	6.846436097082369088e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	3.246651802722218871e+00	4.692677110951290587e+00	3.945061611225500808e+00	7.365933162370108533e-01	6.194281136127067988e+00	-4.009758847922582525e+00	9.478293691572906710e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	8.782263254392079332e+00	1.223504579022053740e+01	7.598154476716707961e+00	5.066741618204049225e-01	3.189109507958111323e+00	-3.406318230957231741e+00	4.254195418767770320e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	1.868693434478656767e+00	8.648978434277418970e+00	1.406912445820041269e+00	5.180725775785390841e-01	8.134426932738390903e+00	2.589219461695043911e+00	-1.122634443523229208e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	2.096337279914027185e+00	1.191084145192373533e+01	5.325055085820986633e+00	5.762861877645214292e+00	5.483111090595374826e+00	8.620072220015094488e-02	4.265119955477779001e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	9.761877066063544106e+00	4.426064286417553895e+00	4.044578640610934528e+00	1.692430808484282068e-01	4.032733682898358651e+00	-5.741826082791199326e+00	1.715225569685273399e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	6.993373560629052577e+00	1.819576652552736817e+01	9.262902768543797904e+00	4.247399240575743029e+00	1.974841191358523762e+00	-5.351007454317194822e-01	8.287377182607425397e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	8.696382518812974638e+00	8.970178720416461360e+00	1.166415344311050761e+00	7.717481341814194651e-02	3.108212819329552623e+00	4.724401685034793630e+00	3.305809485144811788e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	3.805016412576164520e+00	3.962689045767057827e+00	5.949852292892193972e+00	8.018807257892828222e-01	9.538250056975376978e+00	-2.219318304840634415e+00	1.365085945925041813e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	7.162984502344945881e+00	6.760907921844684587e+00	7.752126759389113886e+00	2.402892502052603074e+00	3.752119186836009757e+00	-2.735610118344545150e+00	5.449626291864295524e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	6.416048630482458215e+00	4.611315557713622226e+00	5.371263670068877616e+00	3.800068419679724752e+00	2.476885691481785390e+00	-4.808152805679878128e+00	2.175352215763680874e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	6.455574526656900680e+00	4.141979484450195592e+00	1.836095303127941225e+00	5.330555336185660575e-01	5.130153711673165695e+00	4.868849263589223852e+01	-2.899117246511957546e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	7.082085509730541517e+00	2.219647384170683324e+01	9.745908121570707294e+00	1.849620814153889015e+00	3.754770534515582625e+00	4.209482817734313542e+00	7.506863992803101837e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	6.092052305943715496e+00	6.493094054907035506e+00	5.666018319414507509e+00	7.259045737856586467e-01	1.319475210679066590e+00	1.138700975072491417e+01	5.254981982732216750e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	4.831690057182836284e+00	4.414812356692474182e+00	6.594905010123445877e+00	2.596934450664440397e-01	3.812419585568130209e+00	-2.735779729771362412e+00	7.511485904046526230e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	3.517354235588519451e+00	2.540237214874888139e+01	3.249850731726665831e+00	4.889120784318235380e+00	5.889619200784901309e+00	-4.334051596231280334e-01	8.817516209774755254e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	7.917398854735334446e+00	1.980325521865254146e+01	5.437087308551094011e+00	5.221082159178005888e+00	5.944884549487018610e+00	9.248307995824925243e+00	2.938864656878994452e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	2.979612996132972924e+00	6.333431107208613575e+00	4.910466617592991412e+00	2.009168232193939918e+00	4.207894238298789169e+00	-2.487933466039364827e+00	5.924232200684277672e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	7.293730876441255617e+00	1.527411447372108455e+01	1.706391732214864954e+00	6.132648217767668053e-02	5.082041572968940102e+00	-3.396788353231717572e+00	8.356326694031324109e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	3.191742882374718704e+00	1.275693909429137962e+00	1.927631060303587107e+00	4.883612592136922503e-02	9.801307050336749427e+00	-4.222516641902551982e+01	1.816833335904814248e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	6.615628791587242041e+00	2.249626882699088526e+01	8.553449516199261637e+00	3.937667680653619495e+00	4.433038524201671216e+00	1.717525752154784868e+00	2.817195899165888662e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	7.729659924177821217e+00	2.167868195508351192e+01	3.108288044601198230e+00	2.927781710441824448e+00	3.256891475080435416e+00	-7.252633529097693987e-01	3.486740603036897568e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	2.886238798265940098e+00	7.782505209028277804e+00	2.775240525774798961e+00	5.634217893214688022e-01	3.172414023257949633e+00	-1.166344021411781784e-01	1.780296684748965674e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	1.516918281456132611e+00	2.117859946044918562e+00	5.568345033108614395e+00	1.067058439639534839e+00	5.152300600219977156e+00	-2.869190976155064909e+00	5.749567786575926931e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	2.206567089678360016e+00	6.052335717507514090e+00	7.811148678122849631e+00	4.538337178128709071e-01	7.861971277608609476e+00	-3.353717557676203054e+00	6.187015114453439679e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.726472970283202457e+00	2.500827409825008729e+00	6.928718187250962224e+00	1.108743608349972654e+00	6.473301560878620187e+00	2.830637382594431273e+01	1.559643939985726924e+00	1.407387726259043514e+00	2.907602003483323649e+00	1.730445844335659089e+01	5.397460245166768544e+01
