G	c	dx1dt	d2x1dt2	dx2dt	m2	p	m1	Fc	Fg	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	9.861804786233199227e-01	3.536079441169027504e+00	8.334117806769034686e-01	5.794791389595612685e+00	2.298766205615659253e+00	8.557146964858666216e-01	-4.701589500833287971e+00	0.000000000000000000e+00	9.098174644815166801e+00	1.677217605867498795e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.924115848934853545e+00	9.775817539438891757e+00	1.271515356052852930e+00	3.476922998338963122e+00	3.553809858281360334e+01	3.523270404744025086e+00	1.254953573697536626e+02	0.000000000000000000e+00	4.527570719201911231e+00	6.157097531817124825e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.035434270114087951e+00	9.769630103876428606e+00	9.141092361952514622e+00	3.978167575248019450e+00	3.442284746918788585e+01	6.736569189548458958e+00	2.041192068133353814e+02	0.000000000000000000e+00	5.560711407154186325e+00	5.658150359605596869e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951290220092247729e+00	2.307950944508624147e+00	1.519917247956996231e+00	3.408718896896046235e+00	1.225771546222178721e+01	3.071026380333825134e+00	1.935937658851557330e+00	0.000000000000000000e+00	6.578935771823134715e+00	6.458363898707009554e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.602639285055837526e+00	7.657711399319744316e+00	6.264794815653204729e+00	6.158575502084769226e+00	1.334720203408734918e+01	6.608578290674849143e+00	1.494205556724964481e+02	0.000000000000000000e+00	9.989641331301539751e+00	3.050301384069912025e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.410692379375823702e+00	9.455578624380461150e+00	4.797824589370764059e+00	3.334574672352806246e+00	9.252910223753639585e+00	3.667717785367367256e+00	9.026774223894966553e+01	0.000000000000000000e+00	5.659295942515084832e+00	2.529629474026181324e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.005307451227369420e+00	2.337347409457749325e+00	5.188996281889876272e+00	7.388443364637509170e+00	3.083751930402761232e+01	7.885134251269109384e+00	6.651320475125501730e+01	0.000000000000000000e+00	1.175115007467922901e+01	1.907669427343056334e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.305635197393152147e+00	6.068073255828251966e+00	9.264194080783903829e+00	4.148565005851360787e+00	2.556310181889143962e+01	7.436634458429671746e+00	1.742264853638598083e+02	0.000000000000000000e+00	7.504755953924544976e+00	4.257779376555050455e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.475869398653252951e+00	8.607392038801373602e+00	1.511589298674260506e+00	2.328197851367442617e+00	5.570937820908151039e+00	3.819443401995618714e+00	1.026481450063306369e+02	0.000000000000000000e+00	3.020079229195964388e+00	5.637824330059987510e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.440782830537815862e+00	1.602141356044737730e+00	6.502633085529910595e+00	7.738052857065760293e+00	2.475840086263766793e+01	3.617194771267072895e+00	2.099359894877231625e+00	0.000000000000000000e+00	1.184289799859453574e+01	8.936019669475191662e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.659938709537317258e+00	6.089403905409827900e+00	9.017995449201917424e+00	2.284255825841170484e+00	2.201054080333883789e+01	3.769765566004398938e+00	9.711552762835566455e+01	0.000000000000000000e+00	4.853474107236883661e+00	7.731445094263870388e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.130950614179153657e+00	4.214880724989572336e+00	6.383390085373701339e+00	4.713860894842700766e+00	8.995752470243402854e+00	3.451317271052829927e+00	4.180028559982973491e+01	0.000000000000000000e+00	8.936417903730591306e+00	4.391506294490370443e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.551549036957195593e+00	9.726612719760789005e+00	8.827725538378139447e+00	7.606100884178990995e+00	2.576710417203140935e+01	7.699784957625277038e+00	1.989783461415572390e+02	0.000000000000000000e+00	1.086524408793251872e+01	9.461045511102112116e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.549755351640374812e+00	9.794144344311826345e+00	1.824727829712606386e+00	4.874630927923773172e+00	1.854134576775756571e+01	8.432194467558037587e+00	2.573984150550086270e+02	0.000000000000000000e+00	5.779076796242780034e+00	7.345495008156645689e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.435931014027191921e+00	9.201872800198874103e+00	5.711423217146755604e+00	1.385037613997722072e+00	6.882289429447842721e+00	7.548648665783396439e+00	2.088667508952833884e+02	0.000000000000000000e+00	1.064506419899168499e+00	9.175237907352537192e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.120120267079233400e+00	5.258882301953989646e+00	3.863640631813371140e+00	4.085472007198246658e+00	3.575075364014663393e+01	8.522868076357699607e+00	1.294915634037420773e+02	0.000000000000000000e+00	5.790754013318297311e+00	6.188226541950009540e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.914861634489677833e+00	7.771463326232887603e+00	7.892369423416019991e+00	9.492213850615799586e+00	2.794572807094546363e+01	4.429710475594816899e+00	1.333002540623173502e+02	0.000000000000000000e+00	1.372848945761607453e+01	3.813516267596469778e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.967241839456893793e+00	9.059237695999607709e+00	9.980480723005186405e+00	7.000295050778432504e+00	3.455518213471054878e+01	2.854055627951903151e+00	7.600319504529285553e+01	0.000000000000000000e+00	1.052022095061266249e+01	1.698548429155676498e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.004229638820905102e+00	3.780766117300056184e+00	3.096761250184777214e+00	6.432205045219457240e+00	5.008466249952492433e+01	8.683449409786238249e+00	7.241195741661641705e+01	0.000000000000000000e+00	1.027570971700360758e+01	7.731681935241430104e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.771093996497163481e+00	9.303185971823717537e+00	6.824314741091898284e+00	6.558209221931216248e+00	7.330020377907568552e+00	3.940417386012778245e+00	1.080136696334066784e+02	0.000000000000000000e+00	1.004814940059965522e+01	1.783289297276492880e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.802667954294315145e+00	1.551139010725102407e+00	2.470668679578758908e+00	2.764114331001616076e+00	1.955461894008264423e+01	6.993650448030958700e+00	2.312493938217374989e+01	0.000000000000000000e+00	3.022585913892394949e+00	3.906309751125463858e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.399713409459344859e+00	6.495179120933615380e+00	5.361651918258312222e+00	4.789799802005865637e+00	8.772271707737127500e+00	2.896174273937232257e+00	6.323590483807144835e+01	0.000000000000000000e+00	8.287912255740357281e+00	5.087170918409124276e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.862623348697154846e+00	3.293133233855235709e+00	5.194954124054595113e+00	7.680211645806891418e+00	1.262126927549998356e+01	1.815610719045513965e+00	8.469539598969396010e+00	0.000000000000000000e+00	1.103884076174968421e+01	7.439522151351543044e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.038513846634030102e+01	1.542410237607995338e+00	1.035978570373243812e+01	1.405782148371555351e+00	1.867080325255025031e+01	9.848046238252432971e+00	5.351425739334158038e+01	0.000000000000000000e+00	3.059455100040181730e+00	7.146029273822579242e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.036177098913708505e+01	1.441683897691631966e+00	5.765115820649945100e+00	3.684049098423849866e+00	3.875186086703893551e+01	3.036816308379394869e+00	2.046868813952678323e+01	0.000000000000000000e+00	4.820194379176032662e+00	3.021071264995303984e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.654793972195587770e+00	7.340560542400324628e+00	4.917758347485253978e+00	3.462743068343240971e+00	2.817896276346182916e+01	1.066911838102534205e+01	2.050295275814519300e+02	0.000000000000000000e+00	4.971982675167549104e+00	4.641657892581895872e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.989700885198577573e+00	3.890553456092065154e+00	2.698948778773358370e+00	4.862725022341983561e+00	2.207060923945655162e+01	1.022473096124632264e+01	1.201312625291385530e+02	0.000000000000000000e+00	6.687485412467619739e+00	6.779232676183466921e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.087734694268592150e+00	7.202178072872418291e+00	2.580430376599053943e+00	9.237305543287835263e+00	1.930371901705849069e+01	8.714530025067851682e+00	1.714528239146675332e+02	0.000000000000000000e+00	1.497557810804743994e+01	8.801138795271524984e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.181159703954665297e+00	1.431105598795264111e+00	3.251504296903583668e+00	1.954080622878383799e+00	1.689636064367601875e+01	6.550886044752568083e+00	4.466646124246290839e+01	0.000000000000000000e+00	1.615240310034908866e+00	6.858183247259782789e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.392384863527057703e+00	3.862163199240907119e+00	3.155861178225992880e+00	5.155155989459894172e+00	2.294257605374588138e+01	5.680117009109130422e+00	7.165767419056221854e+01	0.000000000000000000e+00	8.757640232173182326e+00	8.681317552557658246e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.978116817430998875e+00	7.145374066764393461e+00	8.678744624230091631e+00	3.489320661557824277e+00	6.888756028439794399e+00	9.032846058874467232e+00	1.613188886715749391e+02	0.000000000000000000e+00	3.824936157613998855e+00	7.891920773649058418e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.525800735519723617e+00	7.935488201352516313e+00	5.795029345792950259e+00	9.097714138604647616e+00	4.534785273390475879e+01	3.615860619830908451e+00	8.956566475672745753e+01	0.000000000000000000e+00	1.511571347176834834e+01	6.171005298515413351e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.242136974380941394e+00	3.491907960244496678e+00	5.727987643962885400e+00	2.432347646092255733e+00	2.475852000986062951e+00	6.298078678501398464e+00	5.813971426176061641e+01	0.000000000000000000e+00	3.621291255820152877e+00	3.173319690773287238e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.331248226797200118e+00	6.548056873092755303e+00	2.110126983727527605e+00	3.599437774585244387e+00	4.551455139419827134e+01	5.527799981318833211e+00	1.314527256429743147e+02	0.000000000000000000e+00	6.690736312199305758e+00	6.470453990462941896e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.190648584715724212e+00	9.809160358845536720e+00	9.780014622221225196e+00	6.418458647763401359e+00	2.964360925710935390e+01	5.038196717315981843e+00	1.403533907586482030e+02	0.000000000000000000e+00	1.175866710995511966e+01	7.173634715954153585e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.236381704697406825e+00	7.417904114262211301e+00	7.817642199965295191e+00	7.040673594218066711e+00	5.326248117049559738e+01	5.175856710963587126e+00	8.692752959914943744e+01	0.000000000000000000e+00	1.064747683219538921e+01	5.972147106268495875e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.839030445131154323e+00	4.180948886019749899e+00	1.493390182542015276e+00	3.581296974025616642e+00	1.743773842136713981e+01	3.557527567945912850e+00	1.355876126904260204e+01	0.000000000000000000e+00	8.275500049253828649e+00	5.178770418581799539e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.579158480492679040e+00	1.253528652116880471e+00	7.315903054117470106e+00	4.513744047397581838e+00	2.498313939560582142e+01	5.551052108998892898e+00	1.503282355048202135e+01	0.000000000000000000e+00	5.886582085828074185e+00	6.249166587452142707e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.422282435165797665e+00	9.187817642150193365e+00	5.498007598791073036e+00	4.566708379015996577e+00	3.442913494040870148e+01	8.470376594159937156e+00	2.182262169935075633e+02	0.000000000000000000e+00	6.703922853011017757e+00	4.286845350477515026e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.097815128038281074e+00	6.072797309655958431e-01	1.432704658498242800e+00	4.136916847841546563e+00	9.218589579211347029e+00	1.919632792817545397e+00	1.892184039338181378e+01	0.000000000000000000e+00	4.687053358508848078e+00	4.987242897970618927e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.598046836182469121e+00	8.675690443215181347e+00	5.627560196421194760e+00	2.757488386709020300e+00	3.049693509911598710e+01	1.020369893616171453e+01	2.488534601087149554e+02	0.000000000000000000e+00	3.676732093850605843e+00	3.361766003780985557e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.130131442206661063e+00	5.140095181319304096e+00	5.089515159946885525e+00	5.478983637649009530e+00	4.140216909727197248e+01	8.672861867299003436e+00	1.320337745474804478e+02	0.000000000000000000e+00	9.672411450842577807e+00	8.295389069143249472e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.993814393443873456e+00	9.714890507424101429e+00	2.150989029191794799e+00	3.271620023019805146e+00	3.542245668083941013e+01	8.223563114321951417e+00	2.387408109499792488e+02	0.000000000000000000e+00	5.520175002537731856e+00	1.496739417426011132e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.969174489755726398e+00	8.210418738249199322e+00	9.184118511463537970e+00	3.114063566580820286e+00	3.511270007164556972e+01	5.657495476419055258e+00	1.476227678831453716e+02	0.000000000000000000e+00	5.436019690360581968e+00	1.302386112969122323e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.757038875656966148e+00	1.010723982065186100e+01	8.247151076727348595e+00	6.690602342347073517e+00	4.232196404111432742e+01	7.301632595667620684e+00	2.415237493756758056e+02	0.000000000000000000e+00	9.979512494044584514e+00	4.701485739847286460e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.261839338447417802e+00	3.685646082259085965e+00	7.643593360147709070e+00	9.065091288110211920e+00	9.259807154235853943e+01	5.487435998015639527e-01	2.784077382412606738e+01	0.000000000000000000e+00	1.547910777817216754e+01	6.283246803606079567e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.661655340519605284e+00	8.377945207879644585e+00	5.239455715787969758e+00	6.642459037784623987e+00	1.395606120223505542e+01	8.044356514338595332e+00	2.000865104096944833e+02	0.000000000000000000e+00	9.206038564818570080e+00	5.676087799050367089e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.753959609806736264e+00	3.278310723545771577e+00	4.550005572027393974e+00	1.526165835880796795e+00	6.831882999633442033e+00	2.019659330074661252e+00	2.901356919381942134e+01	0.000000000000000000e+00	2.637296275583244753e+00	3.285187724723755309e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.050224601629727639e+00	5.178673377010090562e+00	6.874929501166151091e+00	1.625984735993703856e+00	2.244458921821135267e+00	1.074843482379132986e+01	1.533281142199012379e+02	0.000000000000000000e+00	4.309189360700559135e+00	6.276005345278216296e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.217735247504847074e+00	6.588221124069557177e+00	6.028867067655784062e+00	1.109140019874178940e+01	4.113906321621285400e+01	9.533945193039521371e+00	1.964885559551744052e+02	0.000000000000000000e+00	1.356691807265951688e+01	4.236358738923168055e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.572248712622196898e+00	7.738445071580796863e+00	1.147828508226704791e+00	3.457431127599295273e+00	1.381268301347844130e+01	3.155263373909298341e+00	9.628360228395850129e+01	0.000000000000000000e+00	5.951563534198784922e+00	9.782993857393398329e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.352013900157814863e+00	1.007044783067605209e+01	4.845237568159591390e+00	1.998452283519883910e+00	6.322675865476340640e+00	2.256667193442070563e+00	8.208303843019412227e+01	0.000000000000000000e+00	2.977204817312445684e+00	1.022167202423614540e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.803853526367715787e+00	7.818071189233180895e+00	8.996707118818486393e+00	6.362095768269153240e+00	5.438672381795949917e+01	8.133812923544875062e+00	1.990450637998470427e+02	0.000000000000000000e+00	1.001597058592685130e+01	5.892047891768001477e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.806109833521039487e+00	5.072059108337789723e+00	5.678711181854869672e+00	7.239488230665702240e+00	3.125385688252413274e+01	3.464732407394233604e+00	3.818008524913383184e+01	0.000000000000000000e+00	9.687914989795801901e+00	4.906985524273445698e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.434663052285866769e+00	5.904748814320345929e+00	1.676218627232657354e+00	6.965629828241909571e+00	2.130972884211462670e+01	8.845035208728468490e+00	1.197506584072416445e+02	0.000000000000000000e+00	9.773899690758753422e+00	8.019459801699280632e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.474650537079218005e+00	7.818834027147677723e+00	8.584050651131461152e+00	3.259686946411374464e+00	2.074702064933896040e+01	1.683573409996769632e+00	4.159446944875384844e+01	0.000000000000000000e+00	5.293841092613439159e+00	1.402577287315142973e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.051030476530262270e+00	3.690100942544067841e+00	3.869319158652916091e+00	2.377021449320664281e+00	1.144131652022253753e+00	2.873948488600692741e+00	9.641711013695262622e+00	0.000000000000000000e+00	1.333695576695939522e+00	5.449277667902442168e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.289001220674419912e+00	2.762512731778298480e+00	3.031956242063371221e+00	9.219758756397565591e+00	7.992813956215478299e+01	1.022865300110167119e+01	5.329056951230377592e+01	0.000000000000000000e+00	1.263440273906002353e+01	2.586586007892949013e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.545221075123812682e+00	4.465321756807894005e+00	1.863913402734607594e+00	3.153104988220841953e+00	6.585594006249724686e+00	7.457200847195310622e+00	9.923895314343207019e+01	0.000000000000000000e+00	4.217584531757450961e+00	9.035116473273927085e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.576105543189585845e+00	3.103450847853737038e+00	4.337202006729250492e+00	7.580362938703681053e+00	6.628613343179380024e+01	8.823652071296525179e+00	9.869867726613941272e+01	0.000000000000000000e+00	1.036921929708908863e+01	1.029255269878731616e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.088897587477768880e+00	2.754322448603047757e+00	7.000833363154017164e+00	6.916782188049338309e+00	6.218922454594794402e+01	3.815805295084728321e+00	3.925688121012726128e+01	0.000000000000000000e+00	1.016428288094552279e+01	6.215658372814015564e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.765859927314167965e+00	3.310742127560860393e+00	5.695439916254610324e+00	6.904521318730979296e+00	1.934214071092472764e+01	6.698805322329540068e+00	7.332621048274685904e+01	0.000000000000000000e+00	9.857702378409850752e+00	7.651977192621743029e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.248479509527522513e+00	1.156169049467508758e+00	2.679148041176536932e+00	3.556610635909196017e+00	1.507347318803079705e+00	6.631366003423120326e+00	4.532465452897204017e+01	0.000000000000000000e+00	5.109076940486712459e+00	5.548332276402479835e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.215968042016953632e+00	1.874952675532344903e+00	9.272568051918492316e+00	3.982955732645731217e+00	2.769275325285349254e+01	6.658845575051379306e+00	2.525471063542692818e+01	0.000000000000000000e+00	5.124526770998286018e+00	1.042701395541274945e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.164968746065873972e+00	9.625183095671991040e+00	8.649941352268163186e+00	6.907907557248991637e+00	5.130854427885435598e+01	7.451738197226845273e+00	2.249230713925243208e+02	0.000000000000000000e+00	1.132884813059758322e+01	8.884599282446066226e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.726621256190183473e+00	4.841998959081936782e+00	9.497676893467904335e+00	8.746095104293289069e+00	6.770861822012058440e+01	5.326093518677130767e+00	9.769103470104887776e+01	0.000000000000000000e+00	1.418862493779196754e+01	5.013006224064961103e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.418465192740008263e+00	3.814164118256393898e+00	2.736762854523223876e+00	8.979009829450282254e+00	7.279947603299532943e+01	5.046364356942691032e+00	6.233588670186885139e+01	0.000000000000000000e+00	1.476120049071170293e+01	7.389661815011106860e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.690813737588501953e+00	6.925546069693159446e+00	5.450872630525480211e+00	1.741231772533901268e+00	9.747689434303903333e-01	3.315175026311448558e+00	7.617698558332915582e+01	0.000000000000000000e+00	4.398833652381810566e+00	2.433895853256417219e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.380234508076741307e+00	2.439771195121532177e+00	9.496936481159465870e+00	2.385436894643229166e+00	1.193332887054865488e+01	7.438664658962791165e+00	7.522628997812714147e+01	0.000000000000000000e+00	3.531246043317027183e+00	4.918839837945323978e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.953929705830635299e+00	9.075932901840189970e+00	8.250949750542510230e+00	9.983480885246851955e+00	2.157949379938634848e+01	3.433222231638789701e+00	8.016901492023680476e+01	0.000000000000000000e+00	1.420326395760656979e+01	4.920034525184556529e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.514423235476821006e+00	8.047723741376152873e+00	6.842547434438038811e-01	7.802359091545395309e+00	6.794486379456806446e+01	7.327747018072199303e+00	1.513267106361895458e+02	0.000000000000000000e+00	1.058607476606693609e+01	8.008695199034167045e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.298208061956779957e+00	1.467061102146648865e+00	1.573526496083827331e+00	9.238133967140376157e+00	5.828832168849709916e+01	4.382274144317979570e+00	9.145530001096794592e+00	0.000000000000000000e+00	1.445828666932569284e+01	1.476859070372965377e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.674577065679441645e+00	6.220913141300912663e+00	5.905395295819569235e+00	3.012798563552115727e+00	1.358903144277040731e+01	6.891866439149431756e+00	7.484874692317927725e+01	0.000000000000000000e+00	5.824630908031622312e+00	8.908547382808771786e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.689400141958685708e+00	9.377085705035710816e+00	9.246483713989331221e+00	6.746362962431157406e+00	8.977733238409335570e+00	7.561809872401131116e+00	1.996209380236232960e+02	0.000000000000000000e+00	1.016923162729275454e+01	2.918061606873778580e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.857366060072211500e+00	1.010599027636281733e+01	6.501570173311807643e+00	7.201766361133977945e+00	2.528338400389469598e+01	2.909442450952599124e+00	6.898703493865791359e+01	0.000000000000000000e+00	1.212118299531604215e+01	3.678215357812598896e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.431360007238083654e+00	5.144922098516691022e+00	5.465804717757797526e+00	7.210268096120675096e+00	3.257868440950767308e+01	9.011611936721598548e-01	3.210628415503335731e+01	0.000000000000000000e+00	8.458775525221149394e+00	4.612344558373137282e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.228658605259772330e+00	6.579534084053898724e+00	1.670392697656797987e+00	4.688725706381140057e+00	3.678318707495556339e+01	2.849200280503469074e+00	3.179143247432765662e+01	0.000000000000000000e+00	8.909896039247481525e+00	7.729120035240540254e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.559842156168661731e+00	2.264316263572805354e+00	7.005983680509044298e+00	9.014722023146650720e-01	5.387887376193299716e+00	6.625543554148656256e+00	5.345153082787774679e+01	0.000000000000000000e+00	1.623103705740405855e+00	1.317345704247513627e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.322696179480626455e+00	1.138050160873499195e+01	8.740385534418452451e+00	6.794009658271793484e+00	5.651345991665892399e+01	8.825926966563335085e+00	2.643093994140552923e+02	0.000000000000000000e+00	1.128256277739146718e+01	6.186369841745218423e+00	0.000000000000000000e+00
