G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	Fc	Fg	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	3.377200560400079876e+00	1.268887722023712694e+00	7.584514496135152051e+00	7.973498028571880170e+00	1.149210277752927833e+00	2.598783397910065407e+00	2.292298830551462441e+00	1.732744431671992213e+00	8.662047998292692341e+00	4.129465196058957588e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.539768114687381839e+00	7.105799701837401727e+00	9.929243132126847726e+00	3.536965617797189765e+00	3.423465324677181787e-01	4.437646020132062219e+00	5.513919556419592638e+00	1.956282856008405291e-01	6.928573487516989537e+00	8.458935782610113918e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.270140225180890869e+00	3.816022361291512510e+00	5.740064448253211715e+00	4.863708756420903612e+00	7.274064925204823950e-01	3.348259153261460952e+00	3.986855007588188116e+00	9.390054396692774086e-01	5.218314697652713718e+00	1.238586216201366952e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.885214061010276776e+00	9.261782444169366357e+00	9.918279121550986233e+00	6.804808724983163692e+00	8.212914024319238893e-01	7.124929668277419026e+00	1.511986192008901497e+01	3.292263454302015724e-01	9.848843027199073674e+00	8.146770286330566435e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.592056478638474104e+00	9.329795992732128340e+00	1.039236668337261138e+00	4.146873305607630122e+00	2.756254726906635533e+00	8.506141315561871252e+00	8.826447926108748732e+00	4.552968489593702678e-02	7.729768954197066222e+00	-3.363153721634853377e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.292970078688797209e+00	8.997417837488288939e+00	4.685075084760834230e+00	1.332557733044679393e+00	2.225369995791703914e-01	7.239619840352603752e+00	3.108739060694937439e+00	8.851109673305990189e-02	9.299622050164646936e+00	-1.036255477294128813e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.162091512082872313e+00	5.487410429393106526e+00	3.356543307058430514e+00	4.357150243027771985e+00	1.299852303623316274e+00	8.477434437024045977e+00	5.607784033345380337e+00	7.169930312493003055e-02	5.930127922201322122e+00	2.503446042355630841e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.513284192336831424e+00	8.418864434966957688e+00	8.108582005689591199e+00	9.620315124364333670e+00	1.213864589125833948e+00	4.420610333838242312e+00	1.922013457133656900e+01	3.797354974667033201e-01	3.740160647279012096e+00	2.461270049996779719e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.338857191288317594e+00	8.678657562496809419e+00	1.008364309638879952e+01	7.301399256181527520e+00	5.764336916579798631e-01	2.578107271358454078e+00	1.186672031277201000e+01	2.051381744040236266e-01	1.461759374642750853e+00	5.630523873936506618e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.102874119097513095e+00	3.887189557140842577e+00	3.180735140632572566e+00	6.686633140930415387e+00	2.029097894807333713e+00	7.647247094434987069e+00	6.842362378326899197e+00	1.531731258522099071e-01	7.424104762065828034e+00	2.248915766814636008e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.621535148923829439e+00	8.357729286359377951e+00	6.626685447848000621e+00	6.924663045396502348e+00	8.822888648977692538e-01	4.122374071198382950e+00	1.267541489751222983e+01	8.717635028707410028e-01	2.429147000319245464e+00	2.749584302187642137e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.487747881458390431e+00	1.877331278584705387e+00	3.059566620260921077e+00	3.026065506517309878e+00	9.987803275931994573e-01	7.229455347821718725e+00	9.476141246377933758e-01	3.742502209563515758e-01	4.286058738070678054e+00	4.782044428083759513e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.769789179225280673e+00	6.416406637414478809e+00	5.940721174758444079e+00	4.592259971502192784e+00	7.504587028317460939e-01	3.613102855461137519e+00	6.599161167848561327e+00	5.081806386856652091e-01	6.372403087184277837e+00	5.103044588342548593e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.856838252202445583e+00	3.280264877570393534e+00	5.235230541942566873e+00	7.920725160058455394e+00	1.431593124485933011e+00	1.789557804554161136e+00	4.554116668578650717e+00	1.545750716923894430e+00	5.977017407468754762e+00	1.591329025003035724e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.343516040551019586e+00	2.164325818252775147e+00	9.369876547275143963e+00	2.357182924099825438e+00	1.685957808573284589e-01	1.040088908876203355e+01	1.096350046092009700e+00	5.396585869085595011e-01	6.330077057683915598e+00	1.513027242324600152e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.699368108553132473e+00	1.628174316387482001e+00	6.633907625504906314e+00	3.293621162573805883e+00	5.931141309895474611e-01	2.767171375037364101e+00	1.474573309154352252e+00	4.111603966880602035e-01	2.213989458841064906e+00	3.674282847811554831e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.272059839808930448e+00	7.261289295471599736e+00	4.280477565082692060e+00	3.552230313343598400e+00	8.662164974177378740e-01	1.016864214711835146e+01	5.733228643913297340e+00	5.047425778802090701e-02	4.450019457434469139e+00	2.952336358567718921e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.652819507196981785e+00	4.464579698412817876e+00	1.684072394034159759e+00	4.997737437876879518e+00	2.482209905292916297e+00	1.049446236877121486e+01	4.655774487363226299e+00	1.436438545759020913e-01	6.260107528407194977e+00	1.148475275973874332e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.734312290780492871e+00	7.825565900564725119e+00	2.646034627235426928e+00	9.967904204428617021e+00	4.144200210712932986e+00	8.104474013980309977e+00	1.796591310408151898e+01	2.296918829437160636e-01	9.583909476636737423e+00	1.920371772141578059e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.478710382506065457e+00	2.131167296723995186e+00	3.181008022180373818e+00	1.815746175793844230e+00	6.437074768126267443e-01	6.808219501043343058e+00	6.547413578746634766e-01	2.426456598219737248e-01	7.741006467918921885e+00	8.837810224184545760e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.975436792160212285e+00	3.899264514159086925e+00	3.463007752564282615e+00	5.713322473556619485e+00	1.763938248553692301e+00	6.434581098983182201e+00	5.128478234163614147e+00	2.056306513416475412e-01	9.410408131248757968e+00	2.063678556575204492e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101901292858059378e+00	5.611494756182717758e+00	8.550997930745600328e+00	2.753253281799634689e+00	2.676232282765848014e-01	8.726109617014319753e+00	4.012353342107453535e+00	9.269417945902909128e-01	7.363211333048401919e+00	4.733676804530494664e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.239348149071470395e+00	7.993975261478365901e+00	6.100411837153715489e+00	9.489381456871402776e+00	1.615545978007009609e+00	3.608204172286840095e+00	1.718140751027829793e+01	1.748728501410653779e-01	6.756198061659688392e+00	6.692094915670429245e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.492219605024030837e+00	3.538382776338196312e+00	5.728016001427775450e+00	2.064122164144225113e+00	2.658407213402245173e-01	4.940618175496104492e+00	1.771003430097611853e+00	1.838291272711240820e+00	2.430037488446632477e+00	9.188310978721283107e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	4.503478314806120153e+00	2.257146571924553591e+00	6.739731843054618032e+00	7.412620169614769772e+00	3.822625566699995592e-02	6.736578026929633367e+00	8.280967138120955973e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	7.308088581093517888e+00	9.043901500040468777e-01	4.300089288422964451e+00	1.590936392378347186e+01	3.356192291520970206e-01	6.270568568530284992e+00	1.130330588622506305e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	7.203180320290792693e+00	1.021155900038178244e+00	4.821113391673815585e+00	1.009201646727758117e+01	2.147324101873017144e-01	6.240826545369219325e+00	1.150129113542685033e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	4.877491160647588586e+00	2.957154572782748403e+00	3.968379914886892124e+00	3.056737512082208230e+00	2.102513122502959186e-01	5.162070731020498293e+00	1.737660147118895715e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	4.236674223415769269e+00	7.512340759714023486e-01	5.959332307080339675e+00	8.256853367624580331e-01	1.158240368275148091e+00	5.518593077617519604e+00	3.306934226992769510e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	4.235179138048840386e+00	7.649723255331193350e-01	8.176597887749739613e+00	9.514532406618894100e+00	1.485722835857248292e-01	3.334010688152106106e+00	4.802952397714921773e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.124686565025082796e+00	1.828528538890385580e+00	2.333162718200127550e+00	5.451736474654027553e-01	6.559600220435537477e-01	5.709454485602522666e+00	3.105487099795943173e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	3.044138274980339176e+00	6.411340124525105599e-01	9.206679238706025004e+00	6.220971562329499882e+00	4.823560684877297583e-02	2.841660718790138151e+00	3.225374849729156335e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	5.484897099965609257e+00	1.039952080219542774e+00	7.348597832896063942e+00	7.258634998029613428e+00	1.150686467808177960e-01	8.862230593047748073e+00	2.410330963522524961e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	3.656914787725586979e+00	1.387432455054464553e+00	8.488146843409376530e+00	7.918551942473027516e+00	4.618124908405108614e-02	2.805400312519415795e+00	-3.474773328576634679e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	3.957383961336677025e+00	3.444239857144736350e-01	6.001240102833892642e+00	7.098893019593423226e+00	1.095072240706551209e-01	1.628477762593053546e+00	2.467875380871182500e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	7.056393813155614758e+00	8.266430062378490318e-01	7.774734940048592335e+00	1.645998602052170057e+01	1.852483375402420029e-01	4.596847290797740904e+00	1.079590000326656352e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	9.604560519147112174e+00	1.497881920973368697e+00	1.238710051864072126e+00	6.916786673354282655e+00	2.149594239091640602e-01	6.898357458650735019e+00	1.876053472000797484e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	6.463820971725842135e+00	1.260686459808113113e+00	7.875462882317621371e+00	1.203020231101926107e+01	5.197561703963341495e-01	5.062540156099848865e+00	6.577148056299666479e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	2.142097509115296727e+00	2.562547392344174946e-01	7.085557211147300860e-01	1.274660137647153357e+00	4.430099618277059670e-01	3.352714123450049044e+00	2.254575773935281191e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.428502534089772347e+00	1.915615042788920697e-03	8.943020486190185636e+00	1.659309391600297889e+00	1.441942956397989972e+00	6.040277906399994734e+00	4.714223468777998249e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	9.688154714399052736e+00	1.645444540757329488e+00	9.778949059009509170e+00	1.545000670894680894e+01	1.879726565318352860e-01	4.643482362383765327e+00	1.325666879407364185e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	3.820574890820851444e+00	2.286080081818422371e+00	3.922541723760602839e+00	7.134107384412662789e+00	5.481666424068876164e-02	9.290444337429301314e+00	-9.791480852828544634e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.025029462158470572e+00	3.187893393311199142e-01	2.935893480353256813e+00	3.338282233783568032e+00	1.974506098593103443e-01	8.786246706356804381e+00	7.608299226778536539e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	6.397841260348284820e+00	7.170525251384566312e-01	8.337843731769666533e+00	1.207231820231750241e+01	8.497964180059797146e-02	5.760951684747156243e+00	1.118420690674879658e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	6.927857905946157580e+00	1.226256629192318037e+00	3.127932124055798013e+00	6.752394589031873728e+00	3.005503128701387805e-01	4.037177157807843919e+00	1.137860175059560497e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	7.109389760994814900e+00	4.604422386926035671e+00	8.922632615629934705e+00	7.059246628554557645e+00	1.155726072476793848e-01	7.165399805979280501e+00	1.679404847498416897e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	3.502536887596356063e+00	3.742927591615126670e-01	1.856876310946346198e+00	4.703706377685117346e+00	1.510589154723755712e-01	1.447723008079091711e+00	2.247761279285783331e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	1.049918102730663660e+00	4.585773582897911815e-01	2.509904537702091432e+00	4.896682586004449389e-01	4.760228511681697250e-01	4.999198077611083590e+00	-4.891541624592871118e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	9.273533307012504778e+00	2.950934323366135370e+00	9.756791392245443006e+00	4.665133117945516439e+00	2.666177917611637360e-01	4.147969265754659851e+00	1.340738408543329996e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	3.456278885158677650e+00	1.227453313137087498e+00	7.297245540975897171e+00	3.452587417789716895e+00	5.012030774940883227e-01	9.808002554342396095e+00	-2.473858829813601057e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	7.141850688684638016e+00	1.708139120895835639e+00	8.328498302041678514e+00	6.254154081085864902e+00	1.419406376870969155e-01	1.059482965302987134e+00	2.983565843899393855e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	7.159978144695569924e+00	9.689314317972724799e-01	3.805882318207357784e+00	6.185282280891367002e+00	3.134683418634813257e-01	6.272484941144373494e+00	2.334109267962803713e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	6.184232619987164448e+00	1.217810454577096024e+00	7.065464745681573788e+00	4.690610328250929939e+00	8.088736401365523854e-01	7.328987077595940036e+00	1.131132982391847541e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	3.995195766768671497e+00	1.414861964354424018e+00	6.692264926002638781e+00	1.796739352850261762e+00	3.777025807326347628e+00	4.948371512799070615e+00	7.109736502365052502e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	3.006461611955563829e+00	3.158919212542794508e-01	5.829952939946779544e+00	1.160866599212951433e+00	9.263916941000954752e-01	2.322010187525077818e+00	1.406616413759480224e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	6.460118052094568242e+00	7.850704177960822205e-01	7.052197291497549259e+00	1.481399385915313971e+01	1.257571995305714341e-01	9.836588944750403130e+00	5.261925154291582807e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	9.023183452943426275e+00	8.704113377836829590e-01	6.078422652191266096e+00	1.005521390137155002e+01	1.826723499503709047e-01	5.836738187707146253e+00	2.706654429306314569e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	9.669442392019952592e+00	3.008934385133504197e+00	4.295902991368946822e+00	9.489462126039947876e+00	5.221679909006820414e-02	6.843686309063149231e+00	4.656096226331564836e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.847391185300362837e+00	4.201896715555346606e-01	3.356925319301604205e+00	3.019668827360785901e+00	5.963482541290178185e-01	2.984703676713428067e+00	2.854023248954295155e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	2.055290853150600672e+00	9.630729690537018217e-02	7.497635300018354876e+00	9.704614229813511850e-01	8.768472514006193652e-01	5.577819630140966822e+00	1.782291652512234847e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	9.661514106479000219e+00	1.342887969056248965e+00	2.401701742772458736e+00	1.934949776524812748e+01	5.404744353035064730e-01	5.047104669178223979e+00	1.871710514315017093e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	7.953761170449810791e+00	6.223371391945547337e+00	7.159748544443427676e+00	1.499835795356525914e+01	1.813074933056602750e-02	1.318885938349647180e+00	6.607180140067310248e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	8.791923386477776603e+00	5.683749079756948319e+00	3.019341047761058494e+00	3.525728286572221926e+00	1.471863327023098522e-01	2.370468698246966710e+00	6.620918332978003029e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	2.960897929833756326e+00	4.776777313867861530e-01	6.561259059747019506e+00	3.159107385985369998e+00	3.169929568816104992e-01	8.895736307586892266e+00	1.855384617135038994e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	6.716339594287117798e+00	6.799811577875459756e-01	7.792569684614004899e+00	1.349329040840347815e+01	9.693104626758556330e-01	2.806244352033646194e+00	2.767303066267826850e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	7.401971677318329057e+00	1.305609760056254842e+00	2.728923565889727509e+00	1.498301011484368850e+01	1.631151280004792259e-01	2.809564817503010126e+00	1.072743338406271540e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	7.013583908755370189e+00	1.220361478979680170e+00	2.027224680360559361e+00	6.733040680342519124e+00	2.894497689341958835e-01	5.480815803795165309e+00	9.162075598004767230e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	4.955091768994596357e+00	2.384800680003241080e+00	2.169696153611099021e+00	6.204335981174044612e+00	4.140165033438934078e-02	8.307778712320571302e+00	-8.089838712238609508e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	9.389193072224183423e-01	2.288218142590590642e-01	6.804328695663478754e+00	2.807642887100071927e-01	4.420479694161473794e-01	1.170575072815874584e+00	1.465890926805151828e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	5.894954472121628264e+00	6.385094576794548837e-01	8.187501477456850196e+00	1.470626392954900474e+01	7.332642333391067857e-02	7.179446215398183284e+00	7.846899026026013857e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	3.497783828866431133e+00	7.643733954551918952e-01	1.177689413617447167e+00	1.583742649017936710e+00	3.283312255082964093e-01	2.025031408471142491e+00	1.174827145921346983e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	4.942352779115478434e+00	5.095696428044562687e-01	7.794277379410450735e+00	1.155207493917457739e+01	5.514985474244323838e-01	1.530711629956005071e+00	3.531442172713682481e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	9.532556785987429393e+00	9.271565591610489987e-01	4.010163619683821956e+00	1.449200109096443612e+01	1.833151217611260764e-01	1.855298877885779518e+00	9.473564582442610060e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	4.421624608375410936e+00	1.584626555803807069e+00	5.014477719314396786e+00	6.510151075375564034e+00	5.452526706404281498e-02	8.453712582228581240e+00	2.199225941821106312e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	8.430237556404147625e+00	1.534966863024849637e+00	8.858989886449263551e+00	1.136491412427879943e+01	2.323379251900705156e-01	2.030222753990292173e+00	2.455458071701156797e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	3.076622784194414706e+00	7.030980413919223349e-01	4.187429650253109870e+00	1.965329163434517357e+00	1.605686379320160340e-01	1.268431230224765782e+00	7.703527697161756116e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.363505011979174952e+00	2.232435523545068357e+00	8.453168397623443298e+00	7.502130978545787698e+00	8.756524945971936313e-01	5.365494586812770805e+00	3.758151306606576370e+00	6.453147368389693384e-01	4.698207771735847693e+00	3.883775902427665727e+01
