G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	Fc	Fg	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	6.505399196849892540e+00	7.284520605866596554e+00	9.669089179732344164e+00	3.576209901550470693e+00	3.702222360316932970e-01	4.695876737854012717e+00	5.858189064092417020e+00	2.207941589562140705e-01	6.995864742589326113e+00	7.094844902894696936e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.253242561337372329e+00	3.668597595783949394e+00	6.043533249188643985e+00	4.890977974818873086e+00	8.096825800374036763e-01	3.166617620313685766e+00	3.877285706429022039e+00	9.360672286282454291e-01	4.919774578434441992e+00	1.269686824370260680e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.626407571668317065e+00	9.318476576044735893e+00	9.420681499173436890e+00	7.169287551943595460e+00	7.591961544667726880e-01	7.048961606036476368e+00	1.559314195801623093e+01	3.231017876898770735e-01	9.568531232446430224e+00	8.284813991089805540e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.298853066658552713e+00	9.733725890825573046e+00	1.457152292835720786e+00	3.992785051634235138e+00	2.716911954349599867e+00	8.440283549621458548e+00	9.176307793469840490e+00	4.036029066300565044e-02	7.471017437028336872e+00	1.213996811795974018e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	1.504095406126780832e+00	3.157659893408382157e-01	7.062042708525757106e+00	3.345842305743944589e+00	1.090887558531674489e-01	9.373801827078668936e+00	4.531034998499903765e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	4.377835658047215972e+00	1.306831387696633540e+00	8.416453945533744374e+00	5.425907356842145646e+00	8.467360371870637226e-02	5.743767120604270637e+00	1.693271321937981355e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	9.492419032250351663e+00	1.253964905347242365e+00	4.572239527641839274e+00	1.875375918399301156e+01	3.768388977512385773e-01	3.333357770813733190e+00	2.278324992999831267e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	6.768582456222335786e+00	6.912189991438901782e-01	2.403850838551941038e+00	1.205710218389840982e+01	2.230257006926630037e-01	1.473964172034181619e+00	5.664074947060638721e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	7.050426741854222357e+00	2.130047031925867085e+00	7.633826951326474486e+00	6.405319471480712679e+00	1.465694272726390801e-01	7.541128081944955319e+00	2.898624630119380097e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	6.694400557997031598e+00	9.695697764399522356e-01	4.239600105756340831e+00	1.266243057989693277e+01	8.871789530067736296e-01	2.099197846035834480e+00	2.770840506449082241e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	2.785375317265117889e+00	1.001221177825298625e+00	7.042517109457588909e+00	8.663132478469104392e-01	3.489503734760553977e-01	3.721757162392337115e+00	4.711933149646821306e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	4.768292263433193234e+00	7.835065292221599087e-01	3.437567151541847998e+00	6.631282210911813912e+00	4.700145463893778408e-01	5.792659140309439181e+00	5.962352403492165998e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	7.766404215533701638e+00	1.499014742241499221e+00	1.731875842691985135e+00	4.630693475060368769e+00	1.552989497128864471e+00	6.080755752982050844e+00	1.626236893123048333e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	1.912192254707570926e+00	1.955376191397182883e-01	9.931592635774441291e+00	9.553452373833781763e-01	5.175128864650596627e-01	6.408646631966997020e+00	1.434151576467683853e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	3.514743384033899076e+00	5.419287778833066227e-01	2.410895935191493589e+00	1.206170646447453532e+00	4.162594804855713204e-01	2.496376872225946286e+00	3.663435393250214389e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	3.477538986153435374e+00	8.413744245590365489e-01	9.896135059443807336e+00	6.040347725822551084e+00	7.286216408675780243e-02	4.418680171637511478e+00	1.959630868808283299e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.891926276837802234e+00	2.411767483980016724e+00	9.799349976964302655e+00	4.724558781494248016e+00	1.540562964968421600e-01	6.553412668168105526e+00	8.571987038966617511e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	9.829633525833569863e+00	4.161367710562982936e+00	8.134701279263062190e+00	1.741980149457081239e+01	2.270701815056036521e-01	9.729002006699783323e+00	1.021109294940521828e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	1.612348099176532212e+00	5.303838830951062011e-01	6.913441550174288963e+00	6.036416661596414324e-01	2.853955213761729115e-01	7.555800974053558328e+00	1.326150382887057999e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	5.667202695730419570e+00	1.741646735698740178e+00	6.201809228603160307e+00	5.042956287071461929e+00	1.906888365559212262e-01	9.306978339216403384e+00	1.844781724788995492e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.612709871217459678e+00	3.009262186198027322e-01	8.787153285710038730e+00	3.626960214681192785e+00	9.251217374329997467e-01	7.863755734946348497e+00	5.584828452007386090e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	9.738493234556466760e+00	1.609928345496296265e+00	3.603798476643395254e+00	1.735847329618077239e+01	1.506378445395580024e-01	6.329419614241996506e+00	7.652500069732317556e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	2.024147525294864636e+00	3.557046087377874199e-01	5.207485403155855508e+00	1.795756613369857702e+00	1.824059374977314629e+00	2.727366497297036840e+00	1.009198083269250645e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	4.635670434897131820e+00	2.276758518583387847e+00	6.583156208382722419e+00	7.140254790284588537e+00	3.496830348512895703e-02	7.001920012678314542e+00	4.264190328533269403e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	7.646595083831684292e+00	8.736432189285180394e-01	4.702893040385307089e+00	1.548352685028876152e+01	3.436196159121209792e-01	6.604462631432464370e+00	1.157540563962409585e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	7.335474324408161273e+00	9.797115861738697751e-01	4.848281515478233494e+00	1.088278250074642273e+01	1.774640222790264954e-01	6.429183437698792858e+00	1.059434192660033425e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	4.803324720177970519e+00	2.987652776895476592e+00	3.977121057214653366e+00	3.306292938510495993e+00	1.570277485589277600e-01	5.392804987014784501e+00	8.454219781235100539e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.113628850849336160e+00	5.585685235701868256e-01	6.080093537157934769e+00	1.160852666187146998e+00	1.166120725468695385e+00	5.757431328197847975e+00	3.493976113307907383e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	4.576421236584768515e+00	7.760589284719838776e-01	8.652677807262739051e+00	9.547682938634281413e+00	1.230490425813793448e-01	4.016241901151281546e+00	4.937376111986661265e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	3.383982141831658463e+00	1.948007515690710179e+00	2.819591673571532731e+00	8.435306639237408755e-01	6.729410556851470604e-01	5.666331804470746469e+00	1.841937989271187792e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.848581007503277363e+00	5.574046046751762740e-01	9.403852598867922907e+00	5.993385659295822343e+00	6.170678481864155795e-02	2.780196414749394496e+00	3.194263787570545965e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	5.361469187342978060e+00	9.955800986987581869e-01	7.203549590590322182e+00	7.206256069778781637e+00	1.242966435895064142e-01	8.242834772462009241e+00	3.452421007229679706e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	3.417850781276128735e+00	1.369430357262938713e+00	8.401029377954913002e+00	7.631078646113715003e+00	2.888498904530181419e-02	2.669969268754094571e+00	8.766249244594459533e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.587478114559694564e+00	3.774644096138215499e-01	6.006827101567048466e+00	6.785577051883238120e+00	1.359022534366521595e-01	1.769886212760305222e+00	2.378496864573645198e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	6.911379378007171503e+00	7.998433655622787519e-01	8.016701514524577021e+00	1.623943667241653799e+01	1.470307325032787216e-01	4.927300816025396379e+00	1.137356160305285790e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	9.713383292093102028e+00	1.383506902065049893e+00	1.154935142839459417e+00	7.028806301006949475e+00	1.925719303324615883e-01	6.913606116705637739e+00	1.758060194223686068e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	6.432421718703607461e+00	1.247450818239124626e+00	8.356899488732695502e+00	1.198356771810277444e+01	5.043663421739335018e-01	4.934094573339296907e+00	6.092435873285384496e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.698920339996090378e+00	3.587230005365102947e-01	1.357976728857477333e+00	1.426099250736311941e+00	4.505259830447235214e-01	3.496138057794731413e+00	2.835025101913075218e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.680869486014570979e+00	2.420021662495110137e-01	9.013701498318352989e+00	2.115051904892095269e+00	1.420903434650782282e+00	6.026003640742453982e+00	3.814649350201544387e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	9.558513694593642640e+00	1.617780696751463854e+00	9.929491185626609706e+00	1.512695202856658128e+01	2.600385562848946397e-01	4.132611607119123676e+00	1.396558794908965950e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	3.670609279644931888e+00	2.355562351550906541e+00	3.647589272221302803e+00	7.162653648854308663e+00	4.480710640292093205e-02	9.405040518254807580e+00	1.346953768047313704e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.826165758141166329e+00	3.254192935792393770e-01	2.887658988637681112e+00	3.844937044906920676e+00	1.935447956029917316e-01	9.301928641474093595e+00	7.380651378996961887e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	6.391801130501007400e+00	7.723682754474537893e-01	7.885052113237744464e+00	1.189804443960116842e+01	1.317447419171096368e-01	5.535079594189294738e+00	1.058773985722880262e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	6.619300332024594447e+00	1.285703290749386385e+00	3.284018743509027782e+00	6.825600640815503439e+00	2.903476105961588227e-01	3.951090249885004457e+00	1.052061115602296404e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	6.829286811724780470e+00	4.657562319968500120e+00	8.789780882105091564e+00	7.736956873050547578e+00	1.002126384709201290e-01	7.628910356752297339e+00	4.628341052006733625e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.404886910285444213e+00	4.230573041783428634e-01	1.927627894709826206e+00	5.160961269960028908e+00	1.960111121712185545e-01	1.326940227385316140e+00	2.390897296444008546e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	1.136777364313496630e+00	4.057105403463046045e-01	2.132969345174108078e+00	7.248154370708622674e-01	5.058851800773264129e-01	5.260540248953238240e+00	7.166322208998419097e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	9.675211792251866783e+00	2.912230497711818078e+00	9.805919794833510394e+00	4.602764717967261276e+00	2.154140995081858523e-01	4.035726946189710951e+00	1.417925290308520125e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	3.253524829536591056e+00	1.311328728556979684e+00	7.069636496742211840e+00	3.184625955936538855e+00	5.057592089057699747e-01	9.293572121971152455e+00	7.378203192869623450e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.080556098083928163e+00	1.781948813843467150e+00	8.624726100581707300e+00	6.004916988146713486e+00	1.181031654419091165e-01	1.102455992990457379e+00	2.960752959230586256e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	7.355359943535277445e+00	9.429461488634299782e-01	3.931523083736630397e+00	5.985139466060683588e+00	2.856670604218481402e-01	5.974083665683012079e+00	2.190512271367119013e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	6.491105520148273023e+00	1.144624386853908549e+00	7.082821931133674198e+00	4.702423370793813007e+00	7.990249569236228533e-01	7.666496750234854218e+00	1.069937422673527649e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	3.815297380554890427e+00	1.342426366590511622e+00	6.352656961848288653e+00	1.225662831669718678e+00	3.752189469991830340e+00	5.359893219905732309e+00	7.978607678581816742e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	3.436860307855619912e+00	3.836462030139229373e-01	6.421207168344357896e+00	9.218300417031027871e-01	9.777771573294798957e-01	1.758998463631424203e+00	1.411888731399505730e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.381331262367491597e+00	7.142176912549641488e-01	7.143649198556848212e+00	1.473568499779913310e+01	1.306982801435255803e-01	9.750998450236615156e+00	5.629209138759887487e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	8.804188350340369951e+00	9.953918032503684676e-01	6.183551540517670198e+00	9.865206283732023351e+00	2.580984921117430164e-01	5.660332380326412505e+00	2.675670105058018322e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	9.529477470951016826e+00	3.023900204419395443e+00	4.850274507974417837e+00	9.618932228393530792e+00	9.543386751293432557e-02	6.525545305861526479e+00	3.485949519255312268e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.942743554531831895e+00	3.869905814273990607e-01	3.482187993489150646e+00	3.042263488861783216e+00	6.101235939497905436e-01	3.130709900497992138e+00	3.223807953625914102e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	2.396581418381246387e+00	2.428264909036937924e-01	7.914164205920146244e+00	1.663578540021178664e+00	8.927200145050873115e-01	5.359325372735779247e+00	1.668289528766006669e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	9.501662623095620930e+00	1.196048442576732374e+00	3.032628345165978789e+00	1.948065790330774760e+01	5.388500956886038695e-01	4.860682608661047510e+00	1.711884535944191654e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	7.629656974120884172e+00	6.130111774647077461e+00	7.233286993248476016e+00	1.440774861524395867e+01	1.849668817586618691e-02	1.674997661039350660e+00	9.310456571873721998e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	8.944788364412078252e+00	5.639175022687635597e+00	3.106099716658643928e+00	3.477431850555254389e+00	1.446829686328496845e-01	1.959430922822618992e+00	6.902369886954931033e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	2.824330261399865982e+00	5.460414002867116645e-01	6.627245567781553603e+00	3.120244572001461325e+00	3.130369849366906321e-01	8.540292808063689733e+00	2.125113684606396269e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	6.289092465077800398e+00	6.848671515487673167e-01	7.724823673865715890e+00	1.315627176232236017e+01	9.615147043364796753e-01	3.155008731701259617e+00	2.760969642696119308e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	7.307122266781676423e+00	1.249598468691861752e+00	2.969047633822782917e+00	1.486370597154473572e+01	1.869990220839699568e-01	2.755153182284090452e+00	1.100094875905254099e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	7.116154595940452410e+00	1.299494143499690280e+00	1.539499533605166226e+00	6.998035220975125981e+00	3.073767798111018412e-01	5.547206962231070904e+00	8.478048393300001706e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	4.670936261816209800e+00	2.398185466665002874e+00	2.172830097403745331e+00	6.196377499247039289e+00	4.236230095553943087e-02	7.912533841004867341e+00	3.749414724674696719e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.139822163346434492e+00	1.651212166593727659e-01	6.460010349999068424e+00	6.727379636196172408e-01	4.428936765867428904e-01	1.564450672958990429e+00	1.506783956609635489e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	6.249577102078666790e+00	7.442422102909165282e-01	8.646625573791601127e+00	1.463807253746488257e+01	9.951259462629674646e-02	6.199125234996407663e+00	7.601078993713770160e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	3.282533348387055128e+00	7.428659143074420879e-01	1.407122288903946528e+00	1.864137080764941556e+00	3.011952993534487422e-01	2.068928687127172150e+00	1.111241735180284174e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	5.049612983871432981e+00	6.334518988209637547e-01	7.602968314067340749e+00	1.123034827452183571e+01	5.341306351540735520e-01	1.329211968659238519e+00	3.364529564040324772e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	9.619765697206544175e+00	9.926753662902625397e-01	4.069366460416106612e+00	1.466553503271687298e+01	2.049405497636450912e-01	1.478219224384784036e+00	9.572688808858538323e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	4.596528247882485374e+00	1.621386018497163795e+00	5.305795936201112895e+00	6.779125832032592669e+00	5.907302192495712811e-02	8.504483632308152963e+00	7.467007341850466773e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	8.564524262766578744e+00	1.496897199983724613e+00	9.351379652717909607e+00	1.140087103438042604e+01	1.836063724841222600e-01	2.064394570441849375e+00	2.629705239931401906e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	2.696546965672974139e+00	7.509005932284654738e-01	3.978548904971986655e+00	1.840350572283630637e+00	1.574644092767078785e-01	1.407257929817583131e+00	8.564626549042957393e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.448479363066793368e+00	2.588943525197947348e+00	8.135621862248500591e+00	7.050948493628528269e+00	8.672885753794494779e-01	5.184760167318910540e+00	4.164748138460026894e+00	6.356390716022050080e-01	4.933045716061172925e+00	4.017758985891154566e+01
