G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	p	d2	m1	W	d1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.185234133194305262e+00	9.043503051936964354e+00	9.582245515672116909e+00	6.705042845320061673e+00	6.626166500229003020e+01	8.146337805840770940e+00	9.631454105818162859e+00	-7.309635267825773042e+01	7.936303931041003068e+00	1.750546699498930181e+01	-3.387989133763715586e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.778848200772478627e+00	1.039521885625289066e+01	1.155351653604765882e+00	4.066241752686308608e+00	4.125874030132433035e+01	8.465106214221833625e+00	7.617481002056354811e+00	-6.683171498061494731e+01	2.169452788577007851e+00	2.898416124638719449e+00	-2.958494360050899274e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.366619127823767155e+00	9.316436127256585209e+00	4.666079453147342626e+00	7.887177203327335739e-01	1.875458796678606177e+01	7.217583008530913169e+00	8.842461796886738057e+00	-9.122673331615406767e+01	2.837048885283376176e+00	1.082055378088722897e+01	-1.630209354779729836e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.833918425881662984e+00	5.100112132720772351e+00	3.992800789515933424e+00	4.069817440780129303e+00	2.225414368693605383e+01	9.540167519964441567e+00	5.656564869156488484e+00	-9.695056389555470844e+01	3.724301445610156414e+00	6.910337944262972876e+00	-7.499232584459251427e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.074933129166125934e+00	8.345710842533714313e+00	7.973111120033188115e+00	9.030556237304478984e+00	8.062808640241742353e+01	4.538291668655766387e+00	4.189920348319518872e+00	-2.104400911460189505e+01	9.502668129406572461e+00	4.413462340913879345e+00	-9.047005546063935810e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.158021451380236044e+00	8.456417434176572101e+00	9.490658930042938479e+00	7.059056400039802170e+00	6.421642057083755617e+01	3.347169130131166792e+00	8.199710343109631872e-01	-1.521445659834837016e+01	2.667663808224838728e+00	2.849389227940706704e+00	-4.947256289312758781e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.463656110029602608e+00	3.992317936940330103e+00	2.542657120884839195e+00	6.764599903590294616e+00	2.763137270719185423e+01	6.493880015077282408e+00	7.518783301962476351e+00	-8.655307614435749031e+01	7.266144982940724972e+00	8.095497648356470677e+00	-9.888654725868882167e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.306975461230408975e+00	8.340541925186959915e+00	7.001784885564413585e+00	6.489606958707331508e+00	5.147698757334715225e+01	3.611400478057709584e+00	2.366025613211772516e+00	2.033669353908853061e+00	1.959714055336286398e+00	4.788811110962200246e+00	-6.115374711624818360e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.307934237633795682e+00	1.249459108499102022e+00	2.461584927790785304e+00	3.067508598444274259e+00	9.321518504779083614e+00	6.677596606142371272e+00	3.193981287424887405e+00	-4.530841974420346929e+01	7.080698150969955584e+00	1.461947155511910523e+01	-1.897233620865368309e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.178516068731286115e+00	6.931662442276911307e+00	5.989998860598137576e+00	5.654162974818502718e+00	3.372321185099583118e+01	3.753892763932264121e+00	6.127616248705910706e+00	-3.171130720596981689e+01	3.345272752565412677e+00	1.026882172115672454e+01	-1.513293244406188194e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.578093771171446447e+00	3.222314992442191439e+00	4.372310911154679403e+00	8.903806903236819892e+00	2.863531791180909636e+01	2.697350051444415975e+00	5.345020617433794641e+00	-2.580693209717189518e+01	8.454759521302021241e+00	1.348125530005760631e+01	-9.020098134482505259e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.051746362352689168e+01	1.444846819598326837e+00	1.032271543132120684e+01	2.159212861262514327e+00	8.301132921401325859e+00	9.611420013191276368e+00	6.753356407710504605e+00	-1.099970813710230004e+02	3.788037582585002561e+00	6.099626040284367434e+01	-2.419208253843473813e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.007614849554987302e+01	1.645144428660064495e+00	6.423197684164419385e+00	3.452726552901237866e+00	1.388029460558189321e+01	2.938662565913252589e+00	2.520084138454773637e+00	-4.966724732097426198e+01	6.724878152436009060e+00	1.640886159625784657e+01	-6.962374599571673173e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.752362959317471436e+00	6.967106389445300252e+00	4.175738681351818471e+00	4.199406063023955582e+00	2.221898597722994140e+01	1.111439379279811490e+01	3.638916802308941101e+00	-6.685537275022619497e+01	3.563951628565570129e+00	5.752850691589407539e+00	-7.688800280837160983e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.788314253876388094e+00	4.348729524975619931e+00	1.566947019763204940e+00	5.520000338143107754e+00	1.744746154457641296e+01	1.064783637695277640e+01	6.932013831126813130e+00	-4.309183291380411163e+01	7.121376569605879503e+00	5.918255203081716154e+00	-4.736806716687710406e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.029568235335244886e+00	7.580167958098844139e+00	2.208059291311025962e+00	1.030067603358519612e+01	7.241930985370285612e+01	7.924375203417232782e+00	9.236884611828335423e+00	-3.594385200170098926e+01	8.883900938766112532e+00	3.094111055907965202e+00	-7.123453663121567558e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.171145014671003182e+00	2.217016577982337644e+00	3.095470391193076765e+00	7.525666514233595450e-01	9.865703570037187564e-01	7.407908314382147807e+00	7.464571157420271774e+00	-1.088530342955220078e+02	1.992649096462211000e+00	2.986263294519029898e+01	-8.332365179298392377e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.817353310292710411e+00	3.425916548538353368e+00	2.920080679408562752e+00	6.322339654251797114e+00	2.212256707307729187e+01	6.385136500355265810e+00	9.649154733746000190e+00	-9.831896992944783165e+01	9.049489167583512739e+00	1.562199454085535955e+01	-1.061792273528162127e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.245684343111523873e+00	5.748375296847639149e+00	8.536353183640089881e+00	2.808189983365823927e+00	1.383429371063425073e+01	8.435714331524748033e+00	7.330797375197366073e+00	-2.555361367965204522e+01	6.285317663078892281e+00	2.384570203849996162e+01	-2.561712055767692391e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.690465727733953649e+00	7.524525202847567762e+00	6.816466907231448324e+00	9.252294297229807896e+00	7.544532873925726335e+01	3.837700023650731040e+00	6.035624667479696726e+00	-6.912403290835464986e+01	1.232189782117644405e+00	9.649934620214127179e+00	-1.407700778438374698e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.218508321015319362e+00	3.845516907165322795e+00	4.744206007208376263e+00	1.656019805853356175e+00	5.183903705547400875e+00	4.951049124638062793e+00	3.346041588257105737e+00	1.938586737579115926e+00	4.457231203478189130e+00	6.013549352357394184e+00	-4.537662027868174164e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.872286021385470178e+00	5.778198438710215434e+00	2.134828389996383358e+00	4.947484949198663884e+00	2.984337423746015361e+01	6.642244504859839971e+00	5.864637259191840535e+00	-1.279086758259508372e+02	3.504424492314606177e+00	5.336969669164973951e+00	-3.601162944612536876e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.374992925905970331e+00	9.152646600991017678e+00	8.307550248574258944e+00	6.281320567695955148e+00	7.201011257559953549e+01	3.949908227886462342e+00	7.388725818559550795e+00	-4.517815910635171406e+01	7.611857628304437462e+00	1.545894960892719894e+01	-2.066482451511525085e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.721427395745940281e+00	6.511915658916981542e+00	8.243291930385442612e+00	7.273066515489072792e+00	4.630008257269479799e+01	3.887118765754808081e+00	5.618906155009017134e+00	-9.526399175916971274e+01	6.688590170731946394e+00	1.410740567169468740e+01	-1.809160676508418533e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.246404560797037320e+00	3.182966956723578544e+00	1.509223942191905810e+00	4.449947773708280430e+00	1.731404054439659745e+01	3.816486857262231691e+00	5.024440416680842958e+00	-4.047103552798324699e+01	2.609195455079753145e+00	5.384992787915280132e+00	-2.314736924047023336e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.196479089736977919e+00	1.658058607205927348e+00	6.792313613694963337e+00	3.708956976748513323e+00	1.049308291651012581e+00	6.251376401387398474e+00	5.912845948316546085e+00	-7.168086885780822115e+01	4.928149265943522650e+00	6.586112473360759623e+01	-1.577397230220948643e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.517084462190813277e+00	8.955950996014571786e+00	5.772791610445586308e+00	4.331015606755098446e+00	3.081125254316668816e+01	8.040829278467644059e+00	4.340876142857247544e+00	-4.371069069746746294e+01	8.817601702354080473e+00	2.171773427830349767e+00	-8.602517636047916483e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.943516355224373271e+00	4.811334711502012196e-01	1.928583963590578820e+00	2.577631407840232036e+00	3.624671646731246977e+00	3.100425683229809604e+00	5.837296934514069946e+00	-2.798905228626423281e+01	1.012841427410245920e+01	8.040213654318343117e+00	-2.887849926803630041e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000730851135530486e+01	8.563074367444677648e+00	6.657307770340477049e+00	3.417743410964240169e+00	2.343364565776308339e+01	9.433182786763744332e+00	2.803933792618531040e+00	-4.377248274103985182e+01	5.676977931201132144e+00	5.234302344676348362e+00	-5.161626395195447969e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.344301251707506140e+00	5.715827953013683960e+00	4.197303000199267942e+00	4.195447913071602919e+00	2.815116694008015585e+01	7.555977586944367275e+00	8.007347430019629897e+00	-1.385420962681278070e+02	9.010225254510086046e+00	1.632512861036224194e+01	-1.870495752757942682e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.656302221537790942e+00	9.269082444801332699e+00	1.829860715264392201e+00	3.508445501937133226e+00	2.929012979359749025e+01	8.924543304621240125e+00	3.528544867372568561e+00	-4.020461817391131376e+01	5.432167384773456398e+00	1.217598357532033715e+00	-1.129056225904570532e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.527036837363473509e+00	8.074471454983127572e+00	1.023197970348212849e+01	3.128340080394581779e+00	2.724744974296278954e+01	6.737555427803448183e+00	2.188754419546932617e+00	-3.691460172966007036e+01	4.890017005999878208e+00	4.632717033028979081e+00	-6.063359612023513989e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.054711165715455756e+00	1.088344627383541940e+01	7.816583407303413722e+00	7.984590178956811002e+00	6.600997697763705219e+01	8.344249458696397781e+00	5.571172296065380891e+00	-5.997498635684564050e+01	8.016149713140450217e+00	6.530063206557717770e+00	-1.644598557498696607e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.439392827914490525e+00	4.212235637658712228e+00	7.026519452158465739e+00	9.729117010868190363e+00	3.769007495481350389e+01	9.849746317221941272e-01	6.693602743966910573e+00	-1.351415135491354533e+02	5.120307344589773102e+00	1.960164001612969642e+01	-1.660626465125599509e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.174301676409318151e+00	8.117351578244418775e+00	4.893762807370301893e+00	5.283295043493383858e+00	4.676190388313504087e+01	8.468296378237841537e+00	3.662152369184810130e+00	-1.496671361167224923e+01	5.526125619577920034e+00	5.503681299501447910e+00	-8.260885899809414923e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.496107417156585573e+00	3.499850661639843707e+00	4.352270027908760497e+00	1.988829978017190303e+00	1.411934264721398158e+00	2.629942448900948193e+00	4.050394225642509838e+00	-3.335749245671615881e+01	5.058587701747944365e+00	5.690497042250291848e+00	-3.076489139173641973e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.430776124590521059e+00	5.733894586796263404e+00	6.763682437971317185e+00	1.088799727716196930e+00	2.291998290904576407e+00	9.545997884570326164e+00	6.219086544945224837e+00	-1.947035422661684834e+01	9.393938771413335331e+00	1.460028394486977099e+01	-1.429919088084214138e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.812260214207321418e+00	8.234139981897870442e+00	5.725191014204985329e+00	1.009596641444531073e+01	7.097127057799353622e+01	9.966630051740425600e+00	4.223342029106275319e+00	-3.010363528383487264e+01	7.922781549394845690e+00	6.646374178232594687e+00	-6.805168667207706790e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.468198613516118911e+00	9.611702384103569585e+00	2.144130538472583947e+00	4.010013580008444656e+00	3.238711761172768178e+01	3.564612180084040904e+00	9.084537140747105610e+00	-7.215534461787859755e+01	2.842995154470007169e+00	4.060017534547431417e+00	-3.676220495140687916e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.796131821702353193e+00	9.611866564882916464e+00	6.345961891025862833e+00	2.625774098371612464e+00	2.260933215432625332e+01	2.567009143634132684e+00	9.112822123180526646e+00	-7.569849769768002545e+01	3.576363797915966813e+00	1.275104640600385864e+01	-2.033223226505224943e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.875182023277385923e+00	9.183448491434655026e+00	8.493022753531544566e+00	6.492648588215571337e+00	5.005036728025208248e+01	7.241609403339278828e+00	5.192696880625049971e+00	-9.246388611502142396e+01	5.596052520157674515e+00	1.103920560925154071e+01	-1.713632237429877136e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.422035001874593085e+00	4.775197696983301654e+00	5.002807870907815868e+00	7.056274994861985839e+00	3.104252983962755152e+01	4.207637523845139782e+00	3.975735836715539762e+00	-3.559995153694690373e+01	6.624585030429280152e+00	9.770610518319427840e+00	-6.798262337732003857e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.740012442569548679e+00	4.962749487978900476e+00	1.610327255889537845e+00	6.859687810001103614e+00	3.368452174780461661e+01	9.050697388622568340e+00	7.011138581363967504e+00	-5.883605655482346464e+01	2.922880504093765097e+00	2.615612121449583327e+00	-4.630413372699926811e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.930038932260459639e+00	7.489461777932581832e+00	8.521010855631255154e+00	3.087416515960876406e+00	2.794566124694781806e+01	1.234445084911490742e+00	1.748798576742489175e+00	-2.184823409795054516e+01	7.994788659329090663e+00	2.313207940310974209e+00	-4.128513958590119159e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.428883745658279025e+00	2.985816455279572956e+00	3.365376939114351096e+00	1.712929316212091768e+00	-1.722659760854292621e-01	2.065325492618085068e+00	6.390252508464460135e+00	-2.585555546759852419e+01	5.361543375367062936e+00	5.454243884920607854e+00	-4.928427784946346435e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.411203039808052395e+00	7.436166509724038143e-01	3.531914484066930093e+00	9.019031160491895349e+00	1.817253242762780374e+01	1.050439244950317708e+01	3.699027554267281026e+00	-6.058194047038433183e+01	4.953971800665792458e+00	1.257953660729805989e+01	-4.853461542724048883e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.208911587471050098e+00	4.629694614879997339e+00	3.325878655376642179e+00	3.238382948368406122e+00	1.457305626152648692e+01	6.821104104590353323e+00	8.410989324972378611e+00	-2.768071964925331940e+01	2.167425460683400917e+00	1.171323562922713180e+01	-8.448759093193362446e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.695830404663091429e+00	3.419926191540778149e+00	3.631519107111220279e+00	6.776450700128467730e+00	1.958274138728754821e+01	8.178338375800468185e+00	1.052059954412613463e+00	-2.723054520707871973e+01	2.881548702586969490e+00	3.998226046569169689e+00	-1.252827601183697048e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.751484051066745096e+00	3.562151990357025344e+00	8.440207693042999892e+00	7.815525963172616386e+00	3.088813985646267923e+01	4.113294501443473195e+00	6.148271089149317525e+00	-1.049919818954352451e+02	1.065964553297236961e+01	2.235925171945405765e+01	-1.664725327195816078e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.728507836488570426e+00	3.254531748571549699e+00	6.063395711739057781e+00	5.977592975643532647e+00	2.333160919394322619e+01	7.446844834961195758e+00	7.914635493235233632e+00	-3.911574639486178739e+01	3.751994214599355892e+00	2.804450285599620329e+01	-1.509891750066938414e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.594850118814565398e+00	-1.059472320294085890e+00	6.105415296340837017e+00	6.244328052322380529e+00	-1.014759069470738240e+01	1.390807027135345875e+00	2.311843863851494163e+01	-4.116722302691648849e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.463638307299726993e+00	1.349519958176068624e+00	6.101785535937572114e+00	2.216191480265557345e+00	-1.956443021430328599e+01	4.391651934312882588e+00	2.806601453135605695e+01	-6.779315920134075668e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	7.184374881625971376e+00	6.340062246880128072e+01	7.393671543176359329e+00	8.758285996351112601e+00	-1.447992945814538075e+02	4.067458171316213900e+00	1.769528524635768107e+01	-3.174523264061969599e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	8.506589630678725200e+00	4.518665088871697577e+01	5.565535170790692376e+00	4.984016557829226812e+00	-7.838884345248723662e+01	3.496608181546674299e-01	1.966250290904581988e+01	-2.049503528242810546e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	9.303585629153991121e+00	4.704181328419774388e+01	4.568405514605361262e+00	6.750225184297280023e+00	-9.902582532791346637e+01	4.179235770665960636e+00	7.647037850232893064e+00	-8.011210559618186267e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	1.223320048218518030e+00	1.198336138243914029e+01	3.417745194596237823e+00	2.880331437384293647e+00	-5.045356554671196925e+00	5.472692243308520332e+00	2.873965163445829418e+00	-4.762976914242872795e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	1.861325539816426788e+00	1.412722551248246461e+01	8.319778889091496765e+00	6.182708807987217448e+00	-4.195851406401864381e+01	6.606062963467653759e+00	3.489329578367998153e+01	-1.714953418545036072e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	9.726188586483038634e+00	9.060011214615944652e+01	2.803500568391542824e+00	4.348217531851533479e+00	-1.688677711388238478e+01	4.300153596637154685e+00	6.563868271687113065e+00	-1.405690623254146772e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	7.646176947976944582e+00	6.094466522091634886e+01	7.538008202598084573e+00	2.201125391736405312e+00	-3.664607848764663345e+01	4.135220706988650186e+00	1.413382570843889630e+00	-1.283408374997854651e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	8.972984460056691702e+00	1.783599795260803944e+01	3.735128593224222637e+00	1.599203441707915951e+00	-2.525036689920225541e+01	1.018697844329119562e+01	2.071882472525785612e+00	-2.392222555932496419e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	3.766278722857238748e+00	1.437051623043425330e+01	6.352117365813401584e+00	8.681096593078976298e+00	-7.043640693978747436e+01	5.137903308162997007e+00	1.823810746830081797e+01	-1.866788983593118871e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	5.383006023289437003e+00	5.680808934232203455e+01	9.479216732167024873e+00	2.704164506994399808e+00	-1.825859468409477770e+00	2.629472146883466088e+00	3.800814374072510216e+00	-1.048218130629823861e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	8.564980223573428475e+00	7.547005537458311153e+01	3.741662235852296181e+00	3.061224886286127322e+00	-2.614684060660742659e+01	2.754504054669649538e+00	3.274541443571794996e+00	-5.397319565651395834e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	7.758851290537665868e+00	3.782032917157162899e+01	1.687893603817063770e+00	6.132711834027976927e+00	-4.486148058565511576e+01	5.393167430463723377e+00	9.244133410125547456e+00	-1.181074100662340527e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	4.497001237383742023e+00	2.751329857699417758e+01	2.079745518458493425e+00	8.057521918282732898e+00	-1.141378024331713732e+02	8.206519214640026760e+00	5.648411943407089630e+00	-3.050301133164501977e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.786212859418897736e+00	2.049097684846502787e+00	6.796103199093779246e+00	1.350343025570756250e+00	3.244826662717321675e-01	6.151492861389132649e+00	2.604903221262602653e+00	-1.833496698180108098e+01	4.134007410950538031e+00	6.632097092506487712e+00	-5.498454907736864783e+01
