G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	p	d2	m1	W	d1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	8.513352649419289264e+00	9.516775070028330674e+00	9.064264572274712606e+00	3.702824696602768029e+00	3.575882138240693564e+01	7.354500520647419215e+00	5.862163352294080809e+00	-9.827161879393592869e+01	9.801701835899711668e+00	1.070463521065330958e+01	-2.035180371355338877e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.882574304372880203e+00	1.374091733215347721e+00	2.181492933621320685e+00	4.208737102683922870e+00	5.163102072955205735e+00	2.783268582048138207e+00	6.686743482904008218e+00	-3.856906978111640427e+01	5.616314432236760190e+00	1.738060046154842908e+01	-4.663262088019435225e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.646541769651306719e+00	7.381010589733135951e+00	5.833562630758079237e+00	6.568258953104088249e+00	4.843298983299396099e+01	6.716394834646449041e+00	2.682528589251094164e+00	-1.419302510990459076e+01	5.102545091392575394e+00	4.265901467048490048e+00	-5.839191462696630452e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.720025220027544766e+00	9.372243810175449497e+00	4.688552891680000556e+00	3.916404322463208132e+00	3.725275003317221945e+01	3.308416981988113736e+00	2.981003121817897838e+00	-1.505253616306683107e+01	7.825108290062472882e+00	2.723026491411194350e+00	-4.617812672088035697e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733427730699347080e+00	2.606884738974546867e+00	4.197070049890573529e+00	7.675275728011094145e+00	1.955311017499929349e+01	8.987097407692340667e+00	1.312960108821849436e+00	-7.883914318582541547e+00	2.200010558570666852e+00	4.377581743191687025e+00	-1.753054338323328309e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.835338264697727872e+00	6.169074557294291772e+00	9.031974460449967879e+00	4.624847790974027539e+00	2.844947961771882206e+01	8.970453040237465814e+00	4.033113197561407404e+00	-4.318513065990271826e+01	5.862517570149126556e+00	1.141349369920131274e+01	-1.367331954454357117e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.823866646724216167e+00	9.179063890185597430e+00	1.191222847760915027e+00	1.558062187586774394e+00	1.467555361796427249e+01	3.693906016258624803e+00	6.010856293113667981e+00	-5.648850876054033421e+01	5.946141077687155274e+00	1.081113541831970171e+00	-1.933798190872728640e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.612912213089021662e+00	1.305217261903687920e+00	6.996170846615738625e+00	8.031396681685693650e+00	1.029938079058596578e+01	2.973991312917098728e+00	8.838448978896074948e+00	-6.318396459035508173e+01	1.769584181938460343e+00	9.126343694678051577e+01	-2.361885207138619762e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.477486768205534595e+00	7.323288718880913706e+00	9.605918154393366493e+00	3.528722318970904936e+00	2.593013385037045637e+01	4.757481637147597198e+00	6.927259266062385734e+00	-9.165517702712125470e+01	4.756907324666449277e+00	1.791422221837186868e+01	-2.617720135079971442e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.306131381137167757e+00	3.731495447658788045e+00	6.098483947037141917e+00	4.857349444663392468e+00	1.782143911240335399e+01	3.214202994949230785e+00	4.974827338159967027e+00	-2.154074681573922945e+01	8.696176422645386594e+00	1.430964767360599765e+01	-1.027511855112180115e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.508077396458197939e+00	9.345200161291145946e+00	9.459600068391155858e+00	7.156998726524049559e+00	6.743695091326071633e+01	7.078949767753653255e+00	9.605496914855276458e+00	-6.919433337310722720e+01	8.599773736950128367e+00	1.878717043939028031e+01	-3.463771659944632120e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	3.872008454789510523e+01	8.397767417605336959e+00	7.519167079250179242e+00	-5.754141406966915895e+01	1.805585612551872332e+00	2.235833131406325336e+00	-3.784221899413361712e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	1.446825677626548767e+01	7.067100039186320792e+00	9.424594302026681802e+00	-9.396179741261080665e+01	1.865960514112680046e+00	9.151693398988726358e+00	-1.738461665941260037e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	2.303979787591135775e+01	8.391190625708782491e+00	5.720984563549126989e+00	-9.031651891628830242e+01	3.328152946511027110e+00	6.892781910366507780e+00	-7.382060593586139419e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	8.331106686047499466e+01	4.516781488859995974e+00	3.258332935639002059e+00	-1.839218923453873344e+01	8.839368002452916429e+00	5.359783139284288289e+00	-9.026899455965340735e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	5.840569610471299455e+01	2.388401584623385698e+00	1.472646741456665964e+00	-1.721743818699633266e+01	2.169177151909301049e+00	3.577464219164389281e+00	-5.547393623457861622e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	2.753611128635715843e+01	7.679592689998096411e+00	7.546999502283570749e+00	-9.388859551368597067e+01	7.458991480918427897e+00	1.180822529056608516e+01	-9.024426456865585067e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	5.668370092803358773e+01	4.246657086257714653e+00	2.065840732863302609e+00	-5.671761383489801744e+00	1.933206467402270867e+00	3.518009377430964424e+00	-5.253234993039084344e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	3.788140631047805407e+00	7.120456843792848822e+00	3.740203261517631717e+00	-4.605480110640574054e+01	6.605459767389131542e+00	1.446773510343097868e+01	-3.679737935160645890e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	3.035365189618417503e+01	3.477507147037645296e+00	5.810322021293373496e+00	-2.937014687258853840e+01	4.215409252676504792e+00	1.052759608675620484e+01	-1.291603085613347730e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	2.377745283174353474e+01	1.766945255476010113e+00	6.029823597430960191e+00	-1.872842082993756918e+01	8.062046120793288750e+00	1.576739712260416049e+01	-9.738638727578459964e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	3.713223024204507006e+00	9.845598769052392285e+00	6.426917607052119230e+00	-1.208988047999459070e+02	3.113745171613412577e+00	5.948376658713990395e+01	-2.459653774436818878e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	5.906861408293687887e+00	2.390281133421167770e+00	2.481638236322593283e+00	-4.827239483436770939e+01	6.812930870193302901e+00	1.706246558267926616e+01	-5.724006096112554332e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	2.541026452481818509e+01	9.837813139308572374e+00	4.379234425030889000e+00	-6.962374585898743362e+01	3.090258558624629170e+00	4.821762109589502465e+00	-6.916104647966886887e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	1.996142672720930378e+01	9.785551318485696370e+00	6.597944860528425437e+00	-4.521508774940953401e+01	7.472733847747373481e+00	5.840343855676472629e+00	-4.508137079311037354e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	7.395407615858452743e+01	8.106600550705206132e+00	9.685742640413911531e+00	-3.307770456436557538e+01	8.860297542346181388e+00	5.468121974086971093e+00	-7.343435436673610184e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	2.483015180037688729e+00	6.914238714927370744e+00	7.523626632177484730e+00	-1.059029781394486491e+02	2.181170372945875791e+00	2.818220852230442119e+01	-8.906768389956125986e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	2.173560881842252357e+01	6.258064431199621858e+00	9.307386649622868546e+00	-9.072770509406832673e+01	8.806366075846506547e+00	1.403356522911976967e+01	-1.057301943456851490e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	1.514120822341643802e+01	8.820800526042514633e+00	7.935305734803399957e+00	-3.236827329220691496e+01	6.340359809599886987e+00	2.274332024872292735e+01	-2.589713664580852992e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	7.911725416031451630e+01	3.659812688271333769e+00	6.336029202291501683e+00	-6.843904872303711784e+01	2.163018943738005628e+00	9.295341713472030420e+00	-1.490065017852119809e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	7.747374870968310567e+00	5.121942534958018101e+00	2.757193170965606122e+00	-6.361878894758457470e+00	4.913893732055528041e+00	7.701167633562657322e+00	-5.122553126365080089e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	3.078117861866069660e+01	6.577667571521641499e+00	6.983841663520268916e+00	-1.255674856613666606e+02	2.460585812337007461e+00	4.051631590631609825e+00	-5.321084336591331976e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	6.886949230077705408e+01	4.753370196713441409e+00	6.606110007609367507e+00	-4.421700901316313548e+01	7.329162022296804579e+00	1.219800144819362941e+01	-2.176417182668657802e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	4.781705020010327445e+01	4.929425243750578112e+00	6.419541036793300570e+00	-8.971109196131537544e+01	7.809768443013632933e+00	1.383085574696431053e+01	-1.805529393160205132e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	1.505742636061571282e+01	3.888238441919355193e+00	5.424164119240058035e+00	-3.885573545427437381e+01	2.037621441220607288e+00	5.572596439182987638e+00	-2.881858994659961581e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	5.033205219276137399e+00	6.058941219450344917e+00	5.741672125009286809e+00	-6.482209365103825860e+01	5.590091597233632470e+00	6.740859640306280198e+01	-1.637527736151234308e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	4.104022878648233075e+01	8.711504538133105768e+00	4.083497551112260204e+00	-4.612496259708692037e+01	8.335852668919756070e+00	5.327441595154979836e+00	-8.682564855942867155e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	3.960157120993550439e+00	2.803282100472181515e+00	5.653341656954063765e+00	-2.866738716188785219e+01	9.418795280615109178e+00	8.794510520699349243e+00	-1.927079678641746341e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	2.547740108196026299e+01	9.360307373587268387e+00	2.684340821414725298e+00	-5.250165448991475614e+01	5.674856854083611069e+00	3.089405304681577480e+00	-5.382506482073306131e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	3.080771753908877741e+01	7.117361232248689440e+00	8.397044349792947671e+00	-1.303308647303849739e+02	9.519536844564591149e+00	1.445636170657958885e+01	-1.655175492707954277e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	3.187674497682349184e+01	8.357783631650891110e+00	2.654032553033097486e+00	-4.764326269886233689e+01	5.724216259400947138e+00	1.325779521639454561e+00	-2.245959099747660659e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	2.921878476274015313e+01	5.913722635978578168e+00	1.836739473512663645e+00	-3.045064155935660821e+01	4.551652828606285617e+00	3.787145536804422896e+00	-6.551967359524536505e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	6.924436559328798069e+01	8.018834620627670162e+00	5.003283599869537746e+00	-6.239977856957892755e+01	8.698561785453632567e+00	8.050288647408205378e+00	-1.621307454990960082e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	4.025698052937846683e+01	1.194625128869631903e+00	6.976623122361535145e+00	-1.288061534499808829e+02	5.523408081343390563e+00	1.944958177254814657e+01	-1.592894490422634703e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	5.018103475828494453e+01	8.296739181810881547e+00	4.928587289486574541e+00	-1.653950678385447759e+01	5.241286046002971766e+00	6.192809989846702834e+00	-8.875280178213340321e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	7.806923217168393769e+00	1.375288134734586221e+00	3.506515236405260971e+00	-1.943005175058303635e+01	5.415183472830940481e+00	5.882800664571015581e+00	-4.951529788138496713e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.608528979283851967e+00	9.055261862613997792e+00	5.953618730667594505e+00	-1.562317278944793841e+01	8.649326330242056216e+00	1.495918488892034937e+01	-1.479266759768626116e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	6.360888870122310834e+01	9.927517208847524088e+00	4.232204117150596190e+00	-3.076854376705628624e+01	8.473093854362931054e+00	7.343595066046090913e+00	-8.821086989843662707e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	3.304386662602554026e+01	3.558873480877492668e+00	9.349077596259274259e+00	-8.245224472162847462e+01	4.659771275193484108e+00	2.567141019104306920e+00	-4.668489759110151027e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	1.825550733179099083e+01	2.913903752178257367e+00	9.289876795140020960e+00	-6.369663767474294502e+01	3.995053073007083011e+00	1.021624782290276556e+01	-1.946882625483557945e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	5.104666250389949056e+01	7.885293679388037269e+00	5.526776957253253464e+00	-9.286231680692218049e+01	5.482368423664917501e+00	1.135392525258866137e+01	-1.748254631993966655e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	3.130757766664130060e+01	3.268712343324765790e+00	3.945061611225500808e+00	-3.240513811064015925e+01	6.194281136127067988e+00	7.822647597180350409e+00	-7.296013761634421257e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	3.271911316770333400e+01	8.760275510108625596e+00	7.598154476716707961e+00	-4.670898699311254632e+01	3.189109507958111323e+00	4.317755164748276364e+00	-3.617883045536608222e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	2.570644319270621025e+01	1.930310595895597059e+00	1.406912445820041269e+00	-1.591869385726995390e+01	8.134426932738390903e+00	2.527594235071895401e+00	-3.566244831283533046e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	3.371510976845496721e+00	2.161366285873830950e+00	5.325055085820986633e+00	-2.293745816666468329e+01	5.483111090595374826e+00	7.549721332566576848e+00	-4.337748399303085023e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	1.903597990860218658e+01	9.942581358423945304e+00	4.044578640610934528e+00	-6.322609442764897381e+01	4.032733682898358651e+00	1.300547862689221645e+01	-5.103992761466685835e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	1.326337472617240465e+01	7.070668749243536944e+00	9.262902768543797904e+00	-2.780095954593764063e+01	1.974841191358523762e+00	1.064132283908747034e+01	-8.081606373286270184e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	2.580885554680790150e+01	8.704296091728343399e+00	1.166415344311050761e+00	-1.932999294109936983e+01	3.108212819329552623e+00	2.363399451679422558e+00	-1.566730885462773237e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	2.635705286115719304e+01	3.938451133014989836e+00	5.949852292892193972e+00	-9.439107930957391090e+01	9.538250056975376978e+00	2.370413086218756504e+01	-1.700256831830135411e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	2.054732189492711569e+01	7.082932493844189992e+00	7.752126759389113886e+00	-4.152582115006175911e+01	3.752119186836009757e+00	2.751181789904702768e+01	-1.668116878877062845e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	5.636645667817987260e+00	6.356267756445792116e+00	5.371263670068877616e+00	-9.279762482689063674e+00	2.476885691481785390e+00	2.156666675879009532e+01	-4.682380752659256018e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	4.143540572416221757e+00	6.361803736429501477e+00	1.836095303127941225e+00	-2.921271516906332266e+01	5.130153711673165695e+00	2.655551120568630097e+01	-5.979364601726621231e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	6.275007225785088139e+01	7.159452189604174954e+00	9.745908121570707294e+00	-1.428394147307063236e+02	3.754770534515582625e+00	1.733062329918712408e+01	-3.429565281092347391e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	4.217884821305000997e+01	6.069725813723125363e+00	5.666018319414507509e+00	-8.565792083627640352e+01	1.319475210679066590e+00	2.056560112081368175e+01	-1.982497576418442122e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	4.228685926086374280e+01	4.814572332908155339e+00	6.594905010123445877e+00	-1.024738986884961065e+02	3.812419585568130209e+00	8.785030911883779936e+00	-7.785352625854469011e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	1.408825645098659685e+01	3.489287346058163486e+00	3.249850731726665831e+00	-9.109040246108049743e+00	5.889619200784901309e+00	4.043540009383001177e+00	-5.502817492688508594e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	7.095811606568338092e+00	7.982267572392420796e+00	5.437087308551094011e+00	-4.437390695060265244e+01	5.944884549487018610e+00	3.513420517128408704e+01	-2.028537745799683876e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	9.043291651724500468e+01	3.114377235593684290e+00	4.910466617592991412e+00	-1.897351969673878713e+01	4.207894238298789169e+00	7.793213688015908858e+00	-1.447869708660532524e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	6.196409408391323836e+01	7.218304191040370021e+00	1.706391732214864954e+00	-2.270558435929789098e+01	5.082041572968940102e+00	9.977467516282012561e-02	-5.563849215784230751e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	1.665314076280347066e+01	3.108477241270942493e+00	1.927631060303587107e+00	-2.399734750962340257e+01	9.801307050336749427e+00	1.871713682536054968e+00	-6.971587136079095082e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	1.336762311977694928e+01	6.681589240895900339e+00	8.553449516199261637e+00	-6.652460434564524405e+01	4.433038524201671216e+00	1.779448281785975539e+01	-1.666091986288006694e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	5.607437921593539443e+01	7.651287577747455160e+00	3.108288044601198230e+00	-9.261552773501811942e+00	3.256891475080435416e+00	6.555375405374474163e+00	-1.049635713621005664e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	6.901255093634247828e+01	2.990471385753672884e+00	2.775240525774798961e+00	-2.088568255333957424e+01	3.172414023257949633e+00	3.363727397130010566e+00	-5.995010570831291119e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	3.695169980827555634e+01	1.494394816821020822e+00	5.568345033108614395e+00	-4.380410004600626905e+01	5.152300600219977156e+00	9.947801076894180028e+00	-1.013941180299761413e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	3.062714538935197339e+01	2.169404469331963625e+00	7.811148678122849631e+00	-1.182336617095402431e+02	7.861971277608609476e+00	2.628379228583836547e+00	-3.404810473486266886e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.726472970283202457e+00	2.500827409825008729e+00	6.928718187250962224e+00	1.108743608349972654e+00	2.956876030567243685e+00	6.428969952682413336e+00	1.559643939985726924e+00	-1.993605552885378529e+01	2.907602003483323649e+00	8.619430224791459594e+00	-4.023008665279333229e+01
