G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	p	d2	m1	W	d1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	5.673461874753486178e+00	8.090932161386968247e+00	6.179154211103921490e+00	9.831693659966154186e+00	8.034550079820130009e+01	3.305083004030026750e+00	6.229504545584211073e+00	-6.287936181050018547e+01	2.070494271681770471e+00	8.927492205700151118e+00	-1.455767031773788460e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.696131603163032464e+00	3.962281203957398912e+00	5.354045751077833870e+00	2.207785211417533588e+00	7.429559878414347729e+00	5.281495546178704537e+00	2.896548561495965401e+00	-9.539978658708786696e+00	4.928804447431676117e+00	7.415119352543287690e+00	-5.539045457669502781e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.310834835464888215e+00	6.828320905401949581e+00	1.681720075786860669e+00	5.193697404257903827e+00	2.893188251570776615e+01	6.686853999553528105e+00	6.909051494504632629e+00	-1.274258070028015339e+02	2.037595397504915251e+00	4.798461761018917748e+00	-5.872317283458415460e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.364298358619511209e+00	9.039844863386923279e+00	8.158982768322060153e+00	7.686179145384825162e+00	6.565162554979144716e+01	4.828959350031069242e+00	6.848359330048314320e+00	-4.451192197177785204e+01	7.441438622406213454e+00	1.121288849312509228e+01	-2.086872326757120675e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.118314836631554954e+00	6.212889630873195124e+00	7.716948233970533977e+00	7.018291814787835925e+00	4.669171161222763544e+01	4.999964589923854064e+00	6.180252542767171064e+00	-9.071147496780325525e+01	7.922688646986891570e+00	1.318232892653328925e+01	-1.864467283960607062e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.733033643467190466e+00	2.399998379592704900e+00	1.499761164377568567e+00	4.822595097519318585e+00	1.551335289858961097e+01	4.143521565443939458e+00	5.118646198702320405e+00	-4.286048556695644152e+01	1.857161429976704303e+00	5.673374391481059043e+00	-3.863107194289591462e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.606255834078528899e+00	1.191729403056595693e+00	7.596958048945920972e+00	4.184099390733719837e+00	7.190884111909799259e+00	5.908197926266222311e+00	5.691916525072168831e+00	-7.232240277588671518e+01	5.629763878349967499e+00	6.738453170583916574e+01	-1.667449075318439213e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.440290851274251160e+00	8.682360657136570126e+00	6.003301415380132511e+00	4.921494388277036336e+00	4.051366425911555069e+01	8.255458852598797748e+00	4.237326049739530198e+00	-5.123352710635086282e+01	8.448113622818429036e+00	5.841136102167510558e+00	-8.656153826418986341e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.905462260259675134e+00	8.402305428837103518e-01	1.458775568749937523e+00	3.325228392815725798e+00	2.200201814553894408e+00	2.575850305861309142e+00	5.355948924646757980e+00	-2.546422794527536126e+01	9.815823424605060410e+00	8.809620061081606224e+00	-1.888295478987502207e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.783485707359398376e+00	9.102645893392246279e+00	5.091514450766682742e+00	2.737274561995753697e+00	2.394508718611990616e+01	9.608689486645836553e+00	3.065941767629167369e+00	-5.222647803763056373e+01	6.301704360592347953e+00	2.162119572337411810e+00	-4.298996916138227675e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186474239955781940e+00	5.322175267689741140e+00	5.236698136014310556e+00	4.976217885576954991e+00	2.952680617472314140e+01	6.874741438198387122e+00	7.795992838377163281e+00	-1.278214483850102283e+02	9.263796441573834528e+00	1.444860336271705314e+01	-1.684903683222842687e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.693488648749379877e+00	9.623223977230791704e+00	2.323774871752842142e+00	3.564971347928372225e+00	3.168376432158407496e+01	8.126051301962460727e+00	2.604307970644240910e+00	-4.882022574010677829e+01	5.468336534282636663e+00	1.693302666362631381e+00	-2.182567060332592490e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.040699700169909647e+00	7.796808261048296274e+00	9.763978203287885904e+00	4.493410105618892203e+00	3.106100369377816861e+01	5.720801636436093851e+00	1.377077082203259639e+00	-3.160278792931654124e+01	4.575661211736016476e+00	4.184999868899095254e+00	-5.827212655955543141e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.149485051864244767e+00	1.001870480208697600e+01	9.342950866904526919e+00	6.850556141813902045e+00	7.078248677246877207e+01	7.512903975727078354e+00	4.210295302769073267e+00	-5.733217422305494892e+01	8.068385247773472102e+00	7.937412158900014170e+00	-1.663402600298644529e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.703160008347685661e+00	4.416198570829665826e+00	7.329365417589176701e+00	9.839166082311308514e+00	4.012807832549109577e+01	8.334199286520189709e-01	7.025287995493320281e+00	-1.241563565967783518e+02	5.613478174989817937e+00	1.924674241949123754e+01	-1.575331796323010565e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.962649106364594553e+00	7.810695816669177560e+00	5.153217866640175338e+00	6.284453564608912579e+00	5.112410701458058782e+01	8.637879313465303355e+00	4.890676229022903776e+00	-1.343359062649196112e+01	5.277879321142725288e+00	5.853134022802864322e+00	-9.994851648755835072e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.827233480867262561e+00	5.087442581920512907e+00	5.053618017804048179e+00	1.346011384770297248e+00	6.616991425995844445e+00	1.166040743893380416e+00	3.107550350708504272e+00	-1.842821171655173274e+01	5.512710306646278369e+00	4.664868661185503917e+00	-4.134294435913555077e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.290157865565603190e+00	5.852355596665086424e+00	7.331663777417998240e+00	1.797786628202168169e+00	6.365682755855381458e+00	8.532901638774362141e+00	5.881828818829840877e+00	-1.415688139532449874e+01	8.538496799716359220e+00	1.394722241669596841e+01	-1.416416996131165433e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.035463685191217564e+00	6.713521243213918410e+00	5.524477506629752455e+00	9.570438678048484249e+00	6.625856646384688986e+01	9.788319858866694645e+00	4.244217665068358514e+00	-2.965080727349362988e+01	8.556835357476369808e+00	7.343477210804320698e+00	-9.281034994653379044e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.246914239154209625e+00	9.013684586772702900e+00	1.898619008660248797e+00	3.029922100762759030e+00	2.908475764780546058e+01	3.785653364352532968e+00	9.294822435586462817e+00	-8.266669684771395055e+01	4.760123889940320652e+00	2.012208661877072480e+00	-4.084096718114635394e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.415154070259734276e+00	1.015179565124902084e+01	5.825019635011996044e+00	2.264387364560245697e+00	1.526332604190388764e+01	2.394260816362301814e+00	9.249306237869799219e+00	-6.469030519206827989e+01	4.054102901618027666e+00	1.035434697885134625e+01	-1.871815698658176075e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.302123512347550971e+00	8.065897155131123597e+00	8.585651530646316587e+00	6.503989846728643442e+00	5.328594996469159639e+01	8.147901849639655580e+00	5.412046148629725550e+00	-8.924309470015002432e+01	5.061500222710303198e+00	1.085606595638889260e+01	-1.838614682644386846e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.824127055627659644e+00	4.881523645929418898e+00	5.357693396494784821e+00	6.632840217765452628e+00	3.150144573459531117e+01	2.884789698467906227e+00	3.791225222906963843e+00	-3.633772136388662233e+01	6.201736279094426152e+00	6.803262489929408297e+00	-7.560046137951538014e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926201162042247006e+00	4.646439034519855404e+00	1.404737188799481951e+00	6.722327420597033587e+00	3.106900855193790179e+01	8.682352511095357883e+00	7.470885345517468856e+00	-4.363282348142764988e+01	3.649292859601466432e+00	4.099272044228947642e+00	-2.997525670495432948e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.171941822182081872e+00	7.168889449885923248e+00	8.637743955643378158e+00	3.516318708981121421e+00	2.704722768830878010e+01	1.814393390759819980e+00	1.159056367572687929e+00	-1.620585402010569709e+01	8.211115744715604237e+00	3.942480364687707795e+00	-3.641128771316270729e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	4.739771797517107643e+00	1.980690019389306666e+00	5.066327165645374997e+00	-2.691826645990848732e+01	5.415622506001228409e+00	7.239321967230770483e+00	-4.215633540365232079e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	1.731064406338362360e+01	9.794715426216905385e+00	3.747857465722367554e+00	-6.481086163153561586e+01	4.430722987701886773e+00	1.348795197535238088e+01	-4.925363114452642321e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	1.285508876009201273e+01	7.276588964376897728e+00	9.180664456194961076e+00	-3.068224514052233687e+01	1.758589726706075940e+00	1.081054020684199379e+01	-7.647477583451943417e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	2.671576589986204908e+01	8.610872815613845432e+00	9.324892678730463125e-01	-2.137358481616834283e+01	3.391588951786173034e+00	1.394033490884359017e+00	-1.266297816600481241e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	2.575776344376502180e+01	3.754010756359302370e+00	5.681357278786969722e+00	-9.620603698291374428e+01	9.399333593537249953e+00	2.450841086148279402e+01	-1.706410773657751179e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	2.055955684061739674e+01	7.212911472972423077e+00	7.876096959517334462e+00	-4.331418362379285014e+01	4.041435872713496913e+00	2.721232972933999861e+01	-1.765861165323056525e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	7.404526927526675628e+00	6.404624186600556435e+00	5.703285055635313405e+00	-9.911580619683318716e+00	2.736793901667855966e+00	2.042270708202175555e+01	-4.369692088087540327e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	3.953758783740752847e-01	6.246013529406594600e+00	1.768599077999247093e+00	-2.896058259417571179e+01	5.033919813447236713e+00	2.614444316629191789e+01	-5.601807460585253295e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	6.257210089463266200e+01	7.154312822116050796e+00	9.770386650184521571e+00	-1.406009165491934993e+02	3.691451195147810171e+00	1.717754614537528468e+01	-3.476017915528620961e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	4.304815799156882861e+01	5.973334038986644501e+00	5.472117337143924232e+00	-8.562372401859053639e+01	1.582387211507692903e+00	2.104082380713737876e+01	-2.037395950573232994e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	3.975689414328416404e+01	4.625779632435857991e+00	6.820372525930923580e+00	-1.012026658954201253e+02	3.403644766252895693e+00	8.145294535088636323e+00	-7.297579133165638154e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	1.310380816536194715e+01	3.702762111686866309e+00	3.606286798487668754e+00	-9.720201578189904268e+00	5.776777773195581389e+00	5.952299804268630368e+00	-5.315356485260270603e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	8.665619125480404250e+00	8.038960046710920793e+00	5.306552645256384260e+00	-4.288521650059040269e+01	6.134158067101798117e+00	3.426846533270272488e+01	-2.143612129489481219e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	8.968760466554405753e+01	3.246262756937518201e+00	4.719307943745675082e+00	-1.935037366974488293e+01	4.125228644233994935e+00	8.178451044144278370e+00	-1.495403142865635289e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	5.938661041688627051e+01	7.404164352877630861e+00	1.767732325603216914e+00	-2.539428590996861601e+01	5.062406162908073881e+00	-9.674480496359721959e-01	-4.018420480475074719e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	1.784709956239971973e+01	2.858363545864836208e+00	1.990810128354701725e+00	-2.652040630418997580e+01	9.134490701012527580e+00	1.656943665352217598e+00	-2.088346154639188601e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	1.410422230432000568e+01	6.900668055469962425e+00	8.400055521613905896e+00	-6.604226905725289498e+01	4.163727676314441517e+00	1.823896578565522475e+01	-1.710717119634372523e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	5.593794792538093219e+01	7.642651878734962878e+00	3.287632837249149897e+00	-5.449650229278368840e+00	3.508844957676098275e+00	5.632072244326194799e+00	-1.057567709439155834e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	6.931839295088197161e+01	3.221495053698889777e+00	3.011969534012035155e+00	-2.107603786674204116e+01	2.986937671286993279e+00	4.306565990558866019e+00	-6.484144126217005066e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	3.862267457995816500e+01	1.505414527183630780e+00	5.328645984331298102e+00	-4.526247149385980606e+01	4.765626824792597915e+00	1.021125995772792905e+01	-9.512412854189953748e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	3.091653934632441292e+01	2.264052841242786052e+00	8.616027030116764962e+00	-1.194477587212008416e+02	8.124427159567783718e+00	2.323539925640683013e+00	-3.198988842923316511e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.025280893575921226e+00	2.538558792367747063e+00	6.793068832122894918e+00	6.575975946386181104e-01	3.821027461404328918e+00	6.547449942393337885e+00	1.137018808968226935e+00	-2.165979577641118325e+01	2.994154038668944473e+00	8.765211552298076469e+00	-4.416812557464142941e+01
