G c dx1dt d2x1dt2 m2 m1 Fg Fc d2 p W d1
1.00000000e+00 1.00000000e+00 1.18526045e+00 2.99088498e+00 1.30252240e+00 5.93972799e+00 1.31205434e+00 2.87720275e-01 2.19786698e+00 2.48949797e+00 1.34141791e+01 -8.05078577e+00
1.00000000e+00 1.00000000e+00 9.72918867e+00 9.88901207e+00 1.56387883e+00 3.58869456e+00 4.52719507e+00 1.97285793e+00 3.21481859e-01 7.35943716e+00 -4.82046864e+01 -3.73889889e+01
1.00000000e+00 1.00000000e+00 8.49198377e+00 9.49653406e+00 9.15793708e+00 3.76098940e+00 7.27447323e+00 1.77132029e+01 2.15684281e+00 5.81812991e+00 6.97625629e+01 -2.16197587e+00
1.00000000e+00 1.00000000e+00 2.91105200e+00 1.35484130e+00 2.25320834e+00 4.17662653e+00 2.74091809e+00 1.47867171e+00 1.54803717e+00 6.71791012e+00 -5.46641255e+00 -2.34911817e+01
1.00000000e+00 1.00000000e+00 2.63642470e+00 7.35017655e+00 5.79178614e+00 6.59163204e+00 6.77354033e+00 5.95162120e+00 4.39366702e+00 2.76838270e+00 8.21041505e+01 -7.81814306e-01
1.00000000e+00 1.00000000e+00 2.65064059e+00 9.32723486e+00 4.69986042e+00 4.00644969e+00 3.33845324e+00 3.91625141e+00 3.54620724e+00 2.90571276e+00 8.84082493e+01 -1.70331678e+00
1.00000000e+00 1.00000000e+00 3.73818019e+00 2.62517811e+00 4.12608994e+00 7.59429146e+00 8.97477498e+00 4.87612688e+00 2.20753935e+00 1.37347593e+00 2.82524520e+00 6.33089161e+00
1.00000000e+00 1.00000000e+00 5.72280788e+00 6.11150707e+00 9.09850011e+00 4.64074647e+00 9.06120950e+00 1.77651195e+01 3.17973285e+00 3.89860782e+00 5.34505055e+01 -5.78907468e-01
1.00000000e+00 1.00000000e+00 4.88750517e+00 9.23939468e+00 1.19641057e+00 1.61517880e+00 3.67558484e+00 2.72261408e+00 4.89579256e-01 6.03770195e+00 -2.19826207e+00 -1.97110252e+01
1.00000000e+00 1.00000000e+00 3.62106226e+00 1.30551381e+00 6.97410718e+00 8.05383858e+00 3.06994379e+00 2.65837424e+00 3.85196756e+00 8.72141423e+00 1.22774363e+01 -4.37467245e-01
1.00000000e+00 1.00000000e+00 6.50667605e+00 7.27678241e+00 9.67054991e+00 3.57182492e+00 4.70173575e+00 1.27297309e+01 2.97250081e+00 7.00234703e+00 1.05900454e+02 -3.10682819e+00
1.00000000e+00 1.00000000e+00 2.25544475e+00 3.67614107e+00 6.04151365e+00 4.89490192e+00 3.16478427e+00 3.90612267e+00 5.35727037e+00 4.91856691e+00 8.57731022e+01 -2.27865704e+00
1.00000000e+00 1.00000000e+00 3.62930184e+00 9.31956576e+00 9.43140216e+00 7.16899495e+00 7.05145459e+00 9.27676815e+00 5.19736444e+00 9.57808103e+00 4.29173485e+02 -3.42719476e+00
1.00000000e+00 1.00000000e+00 4.29725659e+00 9.73952421e+00 1.47032091e+00 3.99210541e+00 8.43458216e+00 3.10651680e+00 6.84306782e-01 7.47320681e+00 1.76933094e+01 -6.96538669e+00
1.00000000e+00 1.00000000e+00 5.10462986e+00 9.49839840e+00 4.76913987e+00 1.50927091e+00 7.05782918e+00 2.23020098e+01 1.86855463e+00 9.37148683e+00 1.18489766e+02 -1.90626738e+00
1.00000000e+00 1.00000000e+00 8.06658365e+00 5.26792795e+00 3.34142012e+00 4.36528942e+00 8.41915403e+00 6.44445944e+00 8.28459795e-01 5.74829176e+00 -2.12819991e+01 -9.55332386e+00
1.00000000e+00 1.00000000e+00 2.79706404e+00 8.75838386e+00 7.57738868e+00 9.50003724e+00 4.57292946e+00 3.64744506e+00 5.41810168e+00 3.33013847e+00 1.48713162e+02 -2.12826641e+00
1.00000000e+00 1.00000000e+00 5.62810995e+00 8.60094459e+00 9.83167381e+00 6.77560958e+00 2.40685274e+00 3.49243721e+00 3.49377461e+00 1.47544018e+00 3.60326864e+01 -1.82280642e+00
1.00000000e+00 1.00000000e+00 6.33173112e+00 3.87190426e+00 3.30877056e+00 7.04331234e+00 7.64155853e+00 3.58981154e+00 1.04513931e+00 7.53476366e+00 -1.72173249e+01 -1.94545465e+01
1.00000000e+00 1.00000000e+00 1.41805371e+00 8.46023927e+00 6.88757141e+00 6.69053938e+00 4.24427055e+00 4.36926155e+00 9.71411921e+00 2.09172698e+00 1.68939834e+02 -5.13197019e-01
1.00000000e+00 1.00000000e+00 6.46790367e+00 1.33306871e+00 2.78287869e+00 2.79092925e+00 7.04143743e+00 7.02112610e+00 8.60519525e-01 3.72497615e+00 -1.98197489e+01 -4.48053977e+00
1.00000000e+00 1.00000000e+00 2.53471711e+00 6.36642891e+00 6.08797229e+00 4.76500478e+00 3.43579548e+00 4.38971809e+00 4.80367001e+00 5.79223817e+00 1.62457838e+02 -3.00478121e+00
1.00000000e+00 1.00000000e+00 1.58546434e+00 3.07007954e+00 5.17539238e+00 7.75845819e+00 1.73106671e+00 1.15473323e+00 6.52855099e+00 6.07974929e+00 1.12218228e+02 -7.50690384e+00
1.00000000e+00 1.00000000e+00 9.53996984e+00 2.08510197e+00 9.74804797e+00 1.91235608e+00 9.93323616e+00 5.06336993e+01 2.04362239e+00 6.40524877e+00 -3.38120834e+01 -1.93136312e+00
1.00000000e+00 1.00000000e+00 9.69068830e+00 1.69257881e+00 6.47674545e+00 3.50067498e+00 2.40581357e+00 4.45109648e+00 1.33669462e+00 2.49629797e+00 -1.85430688e+01 -6.37733901e+00
1.00000000e+00 1.00000000e+00 8.27557613e+00 7.26659898e+00 4.14555735e+00 3.48687198e+00 9.89578895e+00 1.17651468e+01 1.00187764e+00 4.41763664e+00 -4.39701990e+00 -1.01137975e+01
1.00000000e+00 1.00000000e+00 3.74152392e+00 4.05887467e+00 2.02686206e+00 4.88817035e+00 9.79551939e+00 4.06167650e+00 1.08344199e+00 6.55474804e+00 4.30012011e+00 8.86416188e+00
1.00000000e+00 1.00000000e+00 1.87904903e+00 7.52290094e+00 2.36122146e+00 9.82331867e+00 8.14436294e+00 1.95765252e+00 2.51320900e+00 9.72836978e+00 1.65650530e+02 -8.18394402e+00
1.00000000e+00 1.00000000e+00 7.15809724e+00 1.58820707e+00 3.02785237e+00 1.60752292e+00 6.93480666e+00 1.30620662e+01 8.45993640e-01 7.54868024e+00 -4.38916817e+01 -4.68966329e+00
1.00000000e+00 1.00000000e+00 4.96137244e+00 3.83761304e+00 3.25869995e+00 5.66830895e+00 6.20026345e+00 3.56451958e+00 1.31362843e+00 9.30343381e+00 7.42648071e-01 1.29068874e+02
1.00000000e+00 1.00000000e+00 2.09834411e+00 5.85542163e+00 8.65554452e+00 2.61428214e+00 8.79491391e+00 2.91188039e+01 8.24988091e+00 7.85990852e+00 3.63192123e+02 -4.53244308e-01
1.00000000e+00 1.00000000e+00 5.45659219e+00 8.11650848e+00 6.05100509e+00 9.73608891e+00 3.60495569e+00 2.24048953e+00 2.21786965e+00 6.32545272e+00 7.93513217e+01 -1.38530858e+01
1.00000000e+00 1.00000000e+00 1.30949669e+00 3.86877253e+00 5.71051820e+00 2.01973154e+00 5.20913091e+00 1.47281142e+01 8.72169933e+00 2.72821032e+00 8.84834290e+01 -1.18020094e-01
1.00000000e+00 1.00000000e+00 9.18388362e+00 6.63302239e+00 2.03291985e+00 4.63240902e+00 6.57450972e+00 2.88520535e+00 4.42714636e-01 7.00017087e+00 -4.37325002e+01 -2.37652113e+01
1.00000000e+00 1.00000000e+00 3.32901983e+00 8.97379973e+00 8.74125724e+00 7.64096486e+00 4.70071428e+00 5.37761310e+00 5.25155011e+00 6.61041609e+00 2.89518636e+02 -3.74326476e+00
1.00000000e+00 1.00000000e+00 6.96270056e+00 6.54276869e+00 7.50532873e+00 7.34098985e+00 4.84737809e+00 4.95589379e+00 2.15586716e+00 6.42222253e+00 4.58716209e+01 -6.96725498e+00
1.00000000e+00 1.00000000e+00 3.80539968e+00 3.09663527e+00 1.60901526e+00 4.80455773e+00 3.97256201e+00 1.33038528e+00 8.45648494e-01 5.40807281e+00 -6.41794782e+00 -2.35662166e+01
1.00000000e+00 1.00000000e+00 5.68061219e+00 1.21960703e+00 7.37051588e+00 4.11871751e+00 6.07808635e+00 1.08768401e+01 2.59497238e+00 5.75790944e+00 -1.44855506e+01 -6.28149008e+00
1.00000000e+00 1.00000000e+00 5.92039251e+00 8.83088987e+00 5.89184396e+00 4.57851141e+00 8.65517075e+00 1.11378811e+01 1.99035586e+00 4.00998274e+00 4.67412445e+01 -1.34593394e+00
1.00000000e+00 1.00000000e+00 2.66369010e+00 1.19142470e+00 1.73552811e+00 3.37848637e+00 2.81375540e+00 1.44542587e+00 1.30310062e+00 5.67381423e+00 -6.30442371e+00 -1.65370340e+01
1.00000000e+00 1.00000000e+00 9.72626165e+00 8.87231505e+00 5.12470577e+00 2.84799645e+00 9.40989735e+00 1.69322386e+01 1.05378736e+00 2.77800315e+00 -1.04655220e+00 -1.67153819e+01
1.00000000e+00 1.00000000e+00 7.97619541e+00 5.76043421e+00 5.36226658e+00 5.34735728e+00 7.20178888e+00 7.22186865e+00 1.34456751e+00 8.24656958e+00 -1.90415565e+00 -5.54248901e+01
1.00000000e+00 1.00000000e+00 9.45549047e+00 9.45160929e+00 2.49197086e+00 3.41680380e+00 8.40945891e+00 6.13325428e+00 5.27094997e-01 2.67199259e+00 -1.19534114e+01 -5.64688957e+00
1.00000000e+00 1.00000000e+00 9.05344615e+00 8.18904912e+00 9.51128332e+00 3.58715498e+00 6.00571623e+00 1.59240593e+01 2.10114097e+00 1.76469661e+00 1.43873958e+01 -1.23328296e-01
1.00000000e+00 1.00000000e+00 6.38109981e+00 9.98140699e+00 8.64977834e+00 6.91080457e+00 8.01565031e+00 1.00326377e+01 2.71106192e+00 4.92621424e+00 1.01869739e+02 -2.46485527e+00
1.00000000e+00 1.00000000e+00 9.29686812e+00 4.15640634e+00 7.02120104e+00 9.71683599e+00 1.14580358e+00 8.27935891e-01 1.51044437e+00 6.92476696e+00 -2.09048159e+01 -8.41954546e+01
1.00000000e+00 1.00000000e+00 1.79643252e+00 7.90469460e+00 5.16066005e+00 6.43273481e+00 8.36542382e+00 6.71115938e+00 5.74545383e+00 4.93945142e+00 2.15457021e+02 -1.02723772e+00
1.00000000e+00 1.00000000e+00 2.76384576e+00 4.61737822e+00 4.70588987e+00 1.69281520e+00 1.36124973e+00 3.78416458e+00 3.40532018e+00 3.49078719e+00 4.52399229e+01 -2.28833046e+00
1.00000000e+00 1.00000000e+00 1.40704560e+00 5.31888058e+00 6.85876120e+00 1.68025252e+00 9.00922039e+00 3.67754789e+01 9.74916691e+00 6.02354066e+00 3.03873224e+02 -1.63849487e-01
1.00000000e+00 1.00000000e+00 3.92797298e+00 6.64754917e+00 5.90888682e+00 9.56280899e+00 9.92766473e+00 6.13433222e+00 3.00861888e+00 4.12302102e+00 6.62650658e+01 -1.45007950e+00
1.00000000e+00 1.00000000e+00 4.49809561e+00 8.86309403e+00 1.56045795e+00 3.67561711e+00 3.64660716e+00 1.54814198e+00 6.93830496e-01 9.39580921e+00 1.55161390e+01 -2.28477909e+01
1.00000000e+00 1.00000000e+00 3.44214129e+00 9.85675122e+00 5.61252384e+00 1.82860287e+00 2.89286701e+00 8.87906569e+00 3.26106535e+00 9.30380626e+00 2.67031973e+02 -3.47937748e+00
1.00000000e+00 1.00000000e+00 8.45863758e+00 7.91446072e+00 8.25763256e+00 6.39140128e+00 7.88827027e+00 1.01915737e+01 1.95247343e+00 5.52134638e+00 3.86170512e+01 -2.75487228e+00
1.00000000e+00 1.00000000e+00 4.21077994e+00 4.75990104e+00 5.13315890e+00 6.61283900e+00 3.27723707e+00 2.54392684e+00 2.43810362e+00 3.95095595e+00 2.92147590e+01 -4.75111554e+00
1.00000000e+00 1.00000000e+00 3.52841059e+00 4.79221302e+00 1.46760920e+00 6.83654338e+00 8.79006145e+00 1.88697333e+00 8.31881189e-01 7.63419173e+00 3.49753837e+00 1.55696851e+01
1.00000000e+00 1.00000000e+00 5.88426475e+00 7.63824071e+00 8.07650379e+00 3.40661825e+00 1.92558333e+00 4.56522566e+00 2.74511911e+00 1.33041649e+00 2.00674912e+01 -1.26311836e+00
1.00000000e+00 1.00000000e+00 2.26831802e+00 3.14899431e+00 2.81227404e+00 1.13599616e+00 2.13359677e+00 5.28193582e+00 2.47961177e+00 5.27292105e+00 2.92117999e+01 -1.85433717e+00
1.00000000e+00 1.00000000e+00 8.21977283e+00 1.99426702e+00 3.32758751e+00 9.68513833e+00 9.81236400e+00 3.37129929e+00 8.09654375e-01 4.02691055e+00 -2.65981703e+01 -1.27508808e+01
1.00000000e+00 1.00000000e+00 1.67095579e+00 4.19159942e+00 2.48235718e+00 3.25803741e+00 7.06455008e+00 5.38260751e+00 2.97118235e+00 9.28482297e+00 1.00118714e+02 -2.27805579e+00
1.00000000e+00 1.00000000e+00 9.88198243e+00 3.58515092e+00 3.97193558e+00 7.08423659e+00 8.62198502e+00 4.83410861e+00 8.03874245e-01 1.10802725e+00 -7.75615962e+00 -4.28912738e+00
1.00000000e+00 1.00000000e+00 7.95020292e+00 3.66677308e+00 7.81076355e+00 7.35966883e+00 3.91896440e+00 4.15916870e+00 1.96492181e+00 5.97533388e+00 -4.45329998e+00 -3.11718451e+01
1.00000000e+00 1.00000000e+00 2.78844113e+00 3.10246976e+00 5.67447274e+00 6.49006675e+00 7.08835375e+00 6.19757417e+00 4.06999643e+00 7.66597223e+00 7.54224323e+01 -2.12980255e+00
1.00000000e+00 1.00000000e+00 1.04969905e+00 1.37883871e+00 2.84393147e+00 3.81616655e+00 6.34817645e+00 4.73086762e+00 5.41856536e+00 5.36516189e+00 3.44530770e+01 -1.90273529e-03
1.00000000e+00 1.00000000e+00 8.33915286e+00 1.16086541e+00 8.90047070e+00 3.43986628e+00 6.42835108e+00 1.66330159e+01 2.13462227e+00 1.76862727e+00 -1.03661786e+01 -2.06050823e+00
1.00000000e+00 1.00000000e+00 7.36171609e+00 9.88950151e+00 8.91623669e+00 6.37901454e+00 7.14279214e+00 9.98380313e+00 2.42232560e+00 9.75215251e+00 1.61826016e+02 -6.42206525e+00
1.00000000e+00 1.00000000e+00 7.56106451e+00 4.84995820e+00 8.83520583e+00 8.79486070e+00 6.17823256e+00 6.20657429e+00 2.33702697e+00 5.66209388e+00 2.13654503e+01 -2.23627794e+00
1.00000000e+00 1.00000000e+00 7.94143312e+00 4.45893982e+00 3.14916590e+00 9.52060356e+00 4.86156132e+00 1.60807695e+00 7.93097632e-01 6.52767620e+00 -2.87547955e+01 -3.65592836e+01
1.00000000e+00 1.00000000e+00 1.66640187e+00 7.11682554e+00 5.06115410e+00 1.95315224e+00 3.48330425e+00 9.02619838e+00 6.07435001e+00 3.12948804e+00 1.30073063e+02 -4.83777336e-01
1.00000000e+00 1.00000000e+00 4.22619156e+00 2.96428499e+00 9.86490691e+00 2.39345751e+00 7.91723198e+00 3.26317706e+01 4.66846179e+00 5.35148277e+00 5.14409122e+01 -1.95088240e-01
1.00000000e+00 1.00000000e+00 2.04282154e+00 9.54965066e+00 7.94811229e+00 9.50262633e+00 3.03645187e+00 2.53972529e+00 7.78150430e+00 4.86234543e+00 3.51391134e+02 -3.64803150e+00
1.00000000e+00 1.00000000e+00 8.76793083e+00 8.07710513e+00 1.24450679e+00 7.62881706e+00 7.23118876e+00 1.17964076e+00 2.83876964e-01 1.67406258e+00 -1.08396000e+01 -1.47992078e+01
1.00000000e+00 1.00000000e+00 6.60968314e+00 1.80469902e+00 1.58684132e+00 8.94694442e+00 3.09999540e+00 5.49819086e-01 4.80156548e-01 1.95544318e+00 -1.12303939e+01 -2.66231727e+01
1.00000000e+00 1.00000000e+00 3.97808222e+00 4.75822698e+00 5.17538239e+00 2.82369371e+00 6.62797153e+00 1.21480198e+01 2.60194843e+00 8.53725268e+00 7.17349399e+01 -2.12357150e+00
1.00000000e+00 1.00000000e+00 1.57202515e+00 8.91206477e+00 9.18298185e+00 6.28827284e+00 7.72370440e+00 1.12791921e+01 1.16829961e+01 3.15837957e+00 3.23884222e+02 -3.17554661e-01
1.00000000e+00 1.00000000e+00 3.79884090e+00 9.50258820e+00 5.84831618e+00 7.31025635e+00 2.96842500e+00 2.37478511e+00 3.07900033e+00 2.75462444e+00 7.01317227e+01 -3.83219087e+00
1.00000000e+00 1.00000000e+00 3.92664990e+00 5.20661360e+00 5.48031257e+00 7.12100697e+00 1.53948971e+00 1.18478817e+00 2.79134260e+00 5.54420306e+00 5.88062112e+01 -1.70319887e+01
1.00000000e+00 1.00000000e+00 7.56645561e+00 6.52070250e+00 1.94926330e+00 4.67336522e+00 2.17876369e+00 9.08763577e-01 5.15238151e-01 7.91872418e+00 -3.33120209e+01 -6.81539283e+01
1.00000000e+00 1.00000000e+00 6.73801724e+00 2.50330551e+00 6.91102094e+00 1.13855403e+00 6.45397271e+00 3.91756030e+01 2.05135152e+00 1.55751867e+00 -2.49648076e+00 -1.68854097e+00
1.00000000e+00 1.00000000e+00 8.98491468e+00 9.92051764e+00 8.39892845e+00 6.24633451e+00 8.64501766e+00 1.16242389e+01 1.86956220e+00 6.19127128e+00 5.92016178e+01 -3.47904524e+00
1.00000000e+00 1.00000000e+00 5.24993433e+00 3.08504531e+00 4.42378007e+00 3.27791385e+00 1.40497139e+00 1.89610976e+00 1.68527063e+00 2.07289399e+00 -1.05299006e-01 -1.34796053e+02
1.00000000e+00 1.00000000e+00 2.07634821e+00 9.48458597e+00 7.98050666e+00 5.05228822e+00 7.60736133e+00 1.20164557e+01 7.68706001e+00 1.32814946e+00 9.40757922e+01 -8.68386294e-02
1.00000000e+00 1.00000000e+00 7.41920309e+00 6.84681984e+00 9.68028989e+00 9.61822914e+00 4.07186781e+00 4.09814117e+00 2.60952282e+00 1.47469557e+00 1.54072205e+01 -8.28553621e-01
1.00000000e+00 1.00000000e+00 7.84706544e+00 6.46963115e+00 2.83389813e+00 4.59131786e+00 5.30675533e+00 3.27548745e+00 7.22282273e-01 8.50747697e+00 -2.70041402e+01 -2.32742401e+01
1.00000000e+00 1.00000000e+00 6.05149478e+00 5.61419660e+00 5.70996668e+00 8.55821446e+00 9.35973595e+00 6.24473489e+00 1.88712604e+00 2.06175235e+00 9.36695701e+00 1.76952905e+00
1.00000000e+00 1.00000000e+00 7.93870462e+00 3.07602831e+00 3.58424162e+00 2.69686545e+00 3.98774354e+00 5.29987003e+00 9.02978961e-01 1.40636228e+00 -7.25839855e+00 -3.15166854e+00
1.00000000e+00 1.00000000e+00 5.44416037e+00 2.58875229e+00 8.13568977e+00 7.05214448e+00 5.18803241e+00 5.98516129e+00 2.98877668e+00 4.94109898e+00 1.13301480e+01 1.65643588e+00
1.00000000e+00 1.00000000e+00 5.70459546e+00 2.98437588e+00 6.19834029e+00 9.79306259e+00 1.12314173e+00 7.10872068e-01 2.17310424e+00 8.59594125e+00 6.71140504e+00 -4.38947475e+01
1.00000000e+00 1.00000000e+00 4.84786917e+00 2.67794436e+00 6.71124176e+00 1.91703791e+00 1.73438848e+00 6.07181545e+00 2.76873881e+00 3.36167539e+00 8.62827547e+00 -1.19023450e+00
1.00000000e+00 1.00000000e+00 1.22877214e+00 8.01626026e+00 8.18122744e+00 1.07487948e+00 3.32732432e+00 2.53252551e+01 1.33161018e+01 4.79541356e+00 5.05995568e+02 -2.12298054e-01
1.00000000e+00 1.00000000e+00 1.97102284e+00 4.15112733e+00 4.56373425e+00 4.90224513e+00 1.25067017e+00 1.16430862e+00 4.63082837e+00 1.35930279e+00 2.34508758e+01 -1.73281668e+00
1.00000000e+00 1.00000000e+00 1.28286267e+00 1.52058409e+00 9.23581062e+00 1.83362935e+00 6.68237793e+00 3.36584802e+01 1.43987518e+01 5.04170663e+00 1.03917894e+02 -1.42384655e-02
1.00000000e+00 1.00000000e+00 6.72769370e+00 9.72192367e+00 5.79725981e+00 7.73545915e+00 4.83758521e+00 3.62547817e+00 1.72340183e+00 6.19851773e+00 6.21530784e+01 -9.95949537e+00
1.00000000e+00 1.00000000e+00 3.82920383e+00 8.95407296e+00 2.42159341e+00 9.23093797e+00 5.93330682e+00 1.55651102e+00 1.26480256e+00 6.13816348e+00 4.60112474e+01 -1.26376987e+01
1.00000000e+00 1.00000000e+00 5.57713622e+00 9.34977055e+00 7.26309206e+00 4.90618875e+00 2.57182467e+00 3.80731364e+00 2.60459554e+00 3.99184023e+00 7.49477362e+01 -5.32481621e+00
1.00000000e+00 1.00000000e+00 9.16809827e+00 9.95417040e+00 8.13935215e+00 3.32840478e+00 3.66338826e+00 8.95852793e+00 1.77558135e+00 3.83979863e+00 3.26626368e+01 -3.14705427e+00
1.00000000e+00 1.00000000e+00 3.24363006e+00 2.56505724e+00 3.85085509e+00 4.90962987e+00 6.97442027e+00 5.47036794e+00 2.37441078e+00 1.95961257e+00 5.57876127e+00 2.28719944e+00
1.00000000e+00 1.00000000e+00 4.69344631e+00 4.56617817e+00 8.71461331e+00 7.51103036e+00 9.68772451e+00 1.12401054e+01 3.71352424e+00 4.30118489e+00 5.27461486e+01 -5.71039435e-01
1.00000000e+00 1.00000000e+00 7.79996025e+00 7.82414628e+00 9.15528929e+00 1.08148745e+00 1.45375096e+00 1.23066713e+01 2.34752204e+00 1.89545202e+00 2.00299913e+01 -9.96652433e-01
1.00000000e+00 1.00000000e+00 3.05918349e+00 7.26418556e+00 3.49214039e+00 6.30508591e+00 9.01345889e+00 4.99220221e+00 2.28305389e+00 7.89936350e+00 1.06841606e+02 -3.90833326e+00
1.00000000e+00 1.00000000e+00 1.69281919e+00 2.38506316e+00 9.85169325e+00 6.51962516e+00 6.19193081e+00 9.35651996e+00 1.16393922e+01 9.69646868e+00 2.52766250e+02 -1.25412010e+00
1.00000000e+00 1.00000000e+00 3.60776308e+00 8.34249812e+00 2.26640375e+00 6.73919422e+00 6.07527610e+00 2.04312683e+00 1.25640387e+00 9.73067011e+00 6.68865234e+01 -1.52216238e+01
1.00000000e+00 1.00000000e+00 2.45099159e+00 3.01996515e+00 2.81814102e+00 3.17819872e+00 5.50250682e+00 4.87912856e+00 2.29959257e+00 8.78563989e+00 3.94800108e+01 -2.99888284e+00
1.00000000e+00 1.00000000e+00 9.36727887e+00 3.01435853e+00 2.65802355e+00 7.42647451e+00 1.62454677e+00 5.81444611e-01 5.67512421e-01 6.40712934e+00 -4.90567815e+01 -1.05161016e+02
1.00000000e+00 1.00000000e+00 8.27308342e+00 5.83276981e+00 9.04590739e+00 1.82252338e+00 1.80889167e+00 8.97824779e+00 2.18682852e+00 7.30779128e+00 3.27548648e+01 -5.92059687e+00
1.00000000e+00 1.00000000e+00 6.70063381e+00 6.33645941e+00 6.88863297e+00 2.79343303e+00 6.40820805e+00 1.58027033e+01 2.05611384e+00 3.56685222e+00 2.25704991e+01 -6.29508847e-01
1.00000000e+00 1.00000000e+00 8.84314531e+00 6.22077587e+00 2.36893855e+00 8.89723042e+00 4.06862714e+00 1.08329528e+00 5.35768319e-01 6.67693378e+00 -3.67915789e+01 -5.77344178e+01
1.00000000e+00 1.00000000e+00 8.23304869e+00 1.82338154e+00 4.96291077e+00 7.64850836e+00 9.25541260e+00 6.00558758e+00 1.20560705e+00 5.10084594e+00 -3.07824171e+01 -9.52755486e+00
1.00000000e+00 1.00000000e+00 2.67913053e+00 8.89714776e+00 6.53768223e+00 1.12370999e+00 4.65931484e+00 2.71076347e+01 4.88045069e+00 5.33815606e+00 2.17492281e+02 -4.72425367e-01
1.00000000e+00 1.00000000e+00 9.03303099e+00 3.39040038e+00 1.75117676e+00 3.23538634e+00 2.28953313e+00 1.23922672e+00 3.87727390e-01 7.81998904e+00 -6.03584282e+01 -5.78401880e+01
1.00000000e+00 1.00000000e+00 5.85408018e+00 2.16563429e+00 8.94174732e+00 2.92965835e+00 7.43246950e+00 2.26849879e+01 3.05487696e+00 3.53726520e+00 2.69421504e+00 6.77993728e+00
1.00000000e+00 1.00000000e+00 8.26696140e+00 8.99873272e+00 8.23243182e+00 3.43725695e+00 3.64018079e+00 8.71844631e+00 1.99164637e+00 3.86235651e+00 3.72923341e+01 -2.95035284e+00
1.00000000e+00 1.00000000e+00 9.06482170e+00 9.60086348e+00 5.54686096e+00 3.22803793e+00 5.72923277e+00 9.84475965e+00 1.22382131e+00 9.32177612e+00 2.50282192e+01 -6.17870130e+00
1.00000000e+00 1.00000000e+00 3.86203127e+00 8.75914856e+00 9.70413954e+00 1.56273666e+00 7.28049507e+00 4.52097540e+01 5.02540702e+00 1.50601865e+00 6.04760696e+01 -5.08184567e-02
1.00000000e+00 1.00000000e+00 1.99046732e+00 8.28564467e+00 4.75984881e+00 5.13046465e+00 9.10237700e+00 8.44483713e+00 4.78264452e+00 5.37070869e+00 2.02136427e+02 -9.93258214e-01
1.00000000e+00 1.00000000e+00 3.05141646e+00 6.89717783e+00 9.85699287e+00 7.59460127e+00 8.12972075e+00 1.05515216e+01 6.46060149e+00 9.21520720e+00 3.82509436e+02 -2.29903500e+00
1.00000000e+00 1.00000000e+00 4.84397010e+00 5.95771634e+00 7.01127999e+00 6.46058552e+00 7.08724961e+00 7.69136036e+00 2.89484858e+00 6.49326707e+00 8.05341513e+01 -3.04761684e+00
1.00000000e+00 1.00000000e+00 8.36213289e+00 1.78288084e+00 6.71204146e+00 7.05584502e+00 7.11669864e+00 6.76992993e+00 1.60534197e+00 5.91766367e+00 -3.25471469e+01 -9.87518634e+00
