G	c	dx1dt	d2x1dt2	m2	m1	Fg	Fc	d2	p	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	8.272059839808930448e+00	7.261289295471599736e+00	4.280477565082692060e+00	3.552230313343598400e+00	9.992934202954177891e+00	1.216271435965042436e+01	8.740089606752545759e-01	4.160765116001313935e+00	-4.054457991938928529e+00	-9.319867458787594927e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.652819507196981785e+00	4.464579698412817876e+00	1.684072394034159759e+00	4.997737437876879518e+00	1.006837575004337282e+01	5.080088808668458356e+00	1.056079010417985797e+00	6.437969823735716801e+00	1.183262966622295131e+00	9.092124208019157550e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.734312290780492871e+00	7.825565900564725119e+00	2.646034627235426928e+00	9.967904204428617021e+00	8.082182526013223622e+00	1.899531364953221946e+00	2.754499159004671238e+00	9.751842331739743130e+00	1.641223554593090057e+02	-8.864464832517949588e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.478710382506065457e+00	2.131167296723995186e+00	3.181008022180373818e+00	1.815746175793844230e+00	7.371258936469860856e+00	1.287761922118139069e+01	8.716058824910422054e-01	7.058501634054536567e+00	-4.185715707164058585e+01	-5.049644264404742344e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.975436792160212285e+00	3.899264514159086925e+00	3.463007752564282615e+00	5.713322473556619485e+00	6.295062099631313579e+00	3.905937957622532153e+00	1.355069415872216076e+00	9.475057103170762218e+00	1.874276832909584023e+00	1.292241195674799314e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.101901292858059378e+00	5.611494756182717758e+00	8.550997930745600328e+00	2.753253281799634689e+00	8.661758523306833268e+00	2.901855088796025228e+01	8.418607090506203150e+00	7.883504814782614112e+00	3.579378076077391029e+02	-1.154808502185170616e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.239348149071470395e+00	7.993975261478365901e+00	6.100411837153715489e+00	9.489381456871402776e+00	3.630270873244161756e+00	2.245222812178791827e+00	2.145415825502289486e+00	6.599910952571857337e+00	8.390796493914869814e+01	-1.463572527740763718e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.492219605024030837e+00	3.538382776338196312e+00	5.728016001427775450e+00	2.064122164144225113e+00	4.869220675355943939e+00	1.433687101971403877e+01	8.716790394455413704e+00	2.895027936480188746e+00	8.532920518005003885e+01	-8.630879816413186134e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	4.503478314806120153e+00	6.491120995707587937e+00	3.125946367355918021e+00	5.607878255601173034e-01	7.033073775347648215e+00	-4.652091931937263070e+01	-2.344285841685495342e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	7.308088581093517888e+00	4.817816641586207815e+00	4.793872458811298642e+00	5.430630788118096852e+00	6.512807357555733034e+00	2.859235561203669249e+02	-3.972147118668798882e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	7.203180320290792693e+00	5.013964687226697414e+00	4.917624155893545179e+00	1.813990735731733084e+00	6.839957236676115215e+00	4.395272194269081467e+01	-6.228285948447036091e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	4.877491160647588586e+00	3.860855397020733548e+00	1.324291653955284476e+00	7.391645897084896388e-01	6.003288460536097659e+00	-9.020282892689138521e+00	-2.412643613628114636e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	4.236674223415769269e+00	6.822654286576345761e+00	1.070380655837097450e+01	2.450660801929687604e+00	5.664877699019861268e+00	-1.701716076313282855e+01	-7.817246812845533910e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	4.235179138048840386e+00	8.608270419726050449e+00	1.044056456873272509e+01	1.972457205107264189e+00	4.295893241460803758e+00	3.959046843347744726e+01	-1.427618339907122946e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.124686565025082796e+00	2.356649154577801664e+00	7.451663102553089946e-01	1.169730235847110000e+00	5.479946423570956071e+00	-5.927402964733131441e+00	-1.550739151006585281e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	3.044138274980339176e+00	9.740327509371141446e+00	1.663613457982658161e+01	1.149782395113850164e+00	2.616795591898507745e+00	-3.731500702623008481e-01	-1.669377768048326161e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	5.484897099965609257e+00	7.367138419731240617e+00	7.435780298293443558e+00	1.369489057487852435e+00	8.140619105823708068e+00	4.608619582582400120e+00	-5.628238224880151819e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	3.656914787725586979e+00	8.472558756873810992e+00	6.247908496955837165e+00	6.556255416093051958e-01	2.859807227138299712e+00	-1.054215667922674804e+01	-6.661984160473441108e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	3.957383961336677025e+00	5.879096236357780114e+00	1.591753724721517393e+01	2.238896239907216312e+00	1.469838197503530397e+00	1.294640357083300941e+01	6.253026672123398466e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	7.056393813155614758e+00	8.122777209033293033e+00	9.681605948400934025e+00	2.809222357206530685e+00	5.351383408348409532e+00	9.838552794272239055e+01	-2.969464337663805242e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	9.604560519147112174e+00	1.586738437311890682e+00	9.633075842212034390e-01	1.461906561220380318e+00	7.182033779928514328e+00	-2.118418903334311310e+01	-8.323190682717833511e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	6.463820971725842135e+00	8.420338025262141812e+00	5.997249569245886036e+00	5.760526926069697851e+00	5.120911007803284676e+00	2.167591162356760606e+02	-6.184608385601952918e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	2.142097509115296727e+00	9.608899118409477413e-01	2.833140487002423491e+00	3.338701838852575765e+00	3.410191176868538232e+00	4.377931579794938699e+01	-2.769273817069933141e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.428502534089772347e+00	8.068708400894202271e+00	3.667902067819898093e+01	9.551897327859329323e+00	6.251076587984842448e+00	3.040502791025732563e+02	5.655547904302147266e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	9.688154714399052736e+00	1.003239852462200865e+01	5.917642340526755085e+00	3.146486881303883987e+00	3.322762072147927626e+00	7.177077051145082009e+01	-2.027470693483639508e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	3.820574890820851444e+00	3.378096175189274852e+00	1.950199321809058084e+00	6.816791332232963185e-01	9.516752430994269929e+00	1.440153580454083482e+01	-2.375230684073658693e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.025029462158470572e+00	2.865710511153376050e+00	8.941758482312401668e+00	3.043865991818083483e+00	9.347729187481997215e+00	2.615569648852789442e+02	-4.021051577968553836e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	6.397841260348284820e+00	7.667920086893696308e+00	1.084663593114487412e+01	2.030088346559129953e+00	5.003940436548295345e+00	4.115171794238086278e+01	-2.274448922087766167e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	6.927857905946157580e+00	3.037323802784979154e+00	2.326378342750661687e+00	2.405732281068506229e+00	4.062394807618760595e+00	3.012685077588562876e+01	-4.039941016294941178e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	7.109389760994814900e+00	8.581641033219602477e+00	2.080139455067040011e+00	5.341409130569323427e-01	7.796278660328876953e+00	-1.461580962378453030e+00	1.532218714727689601e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	3.502536887596356063e+00	1.741782783672092716e+00	4.465114383370289097e+00	2.546549470320027986e+00	8.219208771788605317e-01	2.130841919344878477e+01	-2.430722886031286389e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	1.049918102730663660e+00	2.345002619489255036e+00	5.830244443328779447e+00	2.378339919629148369e+00	4.947378945303786857e+00	2.631621912197027058e+01	-2.827241179706255991e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	9.273533307012504778e+00	9.968594392807869298e+00	3.290325835110238906e+00	8.400834445636803371e-01	4.593191115414333225e+00	-2.531754965171147020e+01	-1.341810782713831074e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	3.456278885158677650e+00	6.735557470730418217e+00	5.721662238106374865e+00	3.085088960005742731e+00	9.233704511370602219e+00	1.056531736569957616e+02	-3.086741475236040255e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	7.141850688684638016e+00	8.330100858976253519e+00	4.406476463920027342e+00	9.128299380690069187e-01	1.375650278395759152e+00	-8.269685746159971984e+00	-4.123246187400352092e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	7.159978144695569924e+00	4.022217263128625930e+00	3.994399630869430950e+00	2.052064365768746956e+00	6.284425811734189793e+00	-1.309884966961710084e+00	-2.996061610471363323e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	6.184232619987164448e+00	7.375000027621365639e+00	6.164223175084747375e+00	4.065029422379070390e+00	7.774032651440767161e+00	7.185763201573227832e+01	-1.632480543757140357e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	3.995195766768671497e+00	6.630639197780645588e+00	5.232230320356651809e+00	5.667510371375584555e+00	5.644200368281974356e+00	3.004405647038208116e+01	-7.069926382227668116e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	3.006461611955563829e+00	6.155211469635081478e+00	1.576110495758535102e+01	2.235787167282921040e+00	1.189042934824582343e+00	-4.512212727530505951e+00	-2.494459618039488902e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	6.460118052094568242e+00	7.412228531475584248e+00	9.851799645282184770e+00	2.454430457940677712e+00	9.688916212970386965e+00	1.627192275390053737e+02	-6.734097861202825719e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	9.023183452943426275e+00	5.694470151999448504e+00	6.061143773167022353e+00	2.418926073598470339e+00	4.817057861730573265e+00	2.321292658588004798e+01	-1.993037843840897549e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	9.669442392019952592e+00	4.806306277509673208e+00	7.838703668085286180e-01	7.354179724160248011e-01	6.048706957814738772e+00	-2.541187988907999795e+01	-3.557732511685497201e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.847391185300362837e+00	3.615944633016316523e+00	8.842054805361225789e+00	6.066075569424746128e+00	2.979711338354465333e+00	1.285414603886700036e+02	-7.758800467537074752e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	2.055290853150600672e+00	7.351074849661911159e+00	3.202038678680112582e+01	4.367519769071604330e+00	5.168961816528208963e+00	5.383521858891573686e+01	7.665734054084984983e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	9.661514106479000219e+00	3.606436001707827632e+00	1.614846777544126422e+00	7.725600749333525030e+00	4.873704645838036420e+00	3.533456111739791936e+02	-2.333188549162851899e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	7.953761170449810791e+00	7.592510737249030583e+00	1.075547011201420933e+00	5.382650273342874936e-01	1.668397958396969694e+00	-1.459683910708766952e+01	-1.501788272763774756e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	8.791923386477776603e+00	3.276205246527667647e+00	4.322996494184553340e-01	5.016038782264673479e-01	1.992129934918157375e+00	-6.840042945750302472e+00	-2.685793248393722266e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	2.960897929833756326e+00	6.365148611418112168e+00	1.205081473047235718e+01	2.617377437414385444e+00	8.585177112523400211e+00	7.552716198578137607e+01	-2.348941224536794881e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	6.716339594287117798e+00	7.705156555245769923e+00	1.137953398141378436e+01	1.182734219448262714e+01	3.249703276365350391e+00	3.201591566190719504e+02	-2.785014316555181613e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	7.401971677318329057e+00	3.183693874313326955e+00	2.025813568901668305e+00	3.130723231500811110e+00	2.491549834276794329e+00	7.071290994799385032e+01	-4.056035543015048539e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	7.013583908755370189e+00	1.233735756586408883e+00	1.895454579520982286e+00	2.677658041655276211e+00	5.345385989076478772e+00	5.813566857423171541e+01	-1.647942039964348737e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	4.955091768994596357e+00	2.129612003229634620e+00	8.955514968329015835e-01	5.186577939860803621e-01	7.908608195690505660e+00	-2.919640423998448497e+01	-6.912187320418345848e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	9.389193072224183423e-01	6.701913380087657579e+00	3.968609793170765698e+01	1.887258014049742139e+00	1.551664106114195807e+00	-6.589766874824467102e+00	-2.022654013400388529e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	5.894954472121628264e+00	8.237968604454680488e+00	1.095760352934916071e+01	1.896102948087512896e+00	5.894488844572116193e+00	6.965503471016070591e+01	-3.273326933932652061e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	3.497783828866431133e+00	1.495506394131740802e+00	1.564942884708658610e+00	1.564175659160291332e+00	2.369575484019721401e+00	-6.116137294311289052e-01	-1.342522921168252878e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	4.942352779115478434e+00	7.129454392274690022e+00	1.228880639410375331e+01	7.821243018488769572e+00	1.526968823649614171e+00	9.621859782775428016e+01	1.285108733440546436e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	9.532556785987429393e+00	3.814813604692183446e+00	4.008233539731085315e+00	2.535768625162587053e+00	1.238867528447339161e+00	1.943343581086814709e+01	-1.634132263583245592e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	4.421624608375410936e+00	5.169330848229389375e+00	2.849617063843852272e+00	6.030730799210036741e-01	8.450320293168116947e+00	-2.757288723067400937e+01	-2.368173518362458552e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	8.430237556404147625e+00	9.499601483391446166e+00	5.515110342466952531e+00	1.870816416471932531e+00	2.612987202525553165e+00	9.033420911995644786e+00	3.531341714003422005e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	3.076622784194414706e+00	3.796885453379074793e+00	5.590827659919137105e+00	9.557955700079894257e-01	1.450410009903940534e+00	-8.717503326398379215e+00	-3.845283179359501702e+00
