G	c	dx1dt	d2x1dt2	p	d1	Fg	m2	m1	d2	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	9.327244847490439028e+00	9.912885195753197820e+00	1.457698896005978018e+00	3.966724956627352139e+00	4.193610615109338191e+00	4.496335685252311087e+00	6.998631350456014033e+00	1.556015070765956487e+01	8.511708201773684479e+00	-2.662483671692883291e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.295891110047316275e+00	9.525151677548125306e+00	9.477087007477404512e+00	3.521919166899499132e+00	2.087414487221398218e+01	7.303722347703376805e+00	5.653054168117067846e+00	-1.464320694544075074e+01	9.957294688655265347e+00	-2.063800137428510766e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.960001903277911683e+00	1.085415304121849500e+00	2.362983420104185051e+00	4.054025191035004916e+00	1.368642116963170619e+00	2.654647565493339467e+00	6.663130860512387343e+00	7.923523443491608198e+00	4.984106917930214209e+00	-2.119104410983430498e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.720998743356403793e+00	7.020074015774738108e+00	6.026992973584919255e+00	6.774448027228070046e+00	1.704606758937624145e+00	6.422079565359219977e+00	3.044290563353245549e+00	-6.698550234589192520e+00	5.125582460016422814e+00	3.211886325928245611e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.949264061772774781e+00	9.193282224441460926e+00	4.468846752691008284e+00	3.970712747943098808e+00	3.110062253182236169e+00	3.758493804526652049e+00	2.761293224173733130e+00	-2.820596166048685305e+01	7.353500855160914895e+00	1.468127468401786189e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.972845223363607570e+00	2.643239723644104533e+00	4.185254500263307698e+00	7.335983586446992888e+00	2.298808719631574071e+00	9.290515376232036715e+00	1.119269053223787225e+00	-1.726008735145589279e+00	2.181853681349573471e+00	1.184033018521299052e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.749039616649934459e+00	5.984234811326317960e+00	8.709753393656328058e+00	4.787095674819876301e+00	1.069866898905897479e+01	9.032888315279601343e+00	3.943230510861513771e+00	-4.416917153208426150e-01	5.787528661064000879e+00	-3.903721585151618712e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.969611161161159529e+00	8.947085490172344890e+00	1.668870825858804530e+00	1.796930096421543332e+00	3.437203244269275260e+00	3.542594008562870656e+00	5.979009222119977984e+00	6.258307243840070200e+00	6.197468063978398334e+00	2.946654895626912740e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.710656510892142101e+00	1.385977139551603621e+00	6.418077333808787976e+00	7.963330798246106568e+00	3.038341111480466150e+00	2.903964222188319066e+00	8.593204772758893384e+00	1.744634546508209638e+01	1.871735686507886465e+00	-7.514140197358377904e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.108949178538838787e+00	7.426672413472954482e+00	9.572609113530470282e+00	3.588430114944910265e+00	1.873885233172729770e+01	3.997539829446358439e+00	7.061730916010999337e+00	6.995973161098109294e+00	4.890560008449950757e+00	9.967857809282099879e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.213127129983623487e+00	3.709880972404666188e+00	5.784285140534179526e+00	4.738841595751539515e+00	2.871694007266588855e+00	3.261146245671691535e+00	4.588409611521528042e+00	1.028541659334587344e+01	8.627490704946589872e+00	-4.374340753783183544e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.696542531451764368e+00	9.162967734006612019e+00	9.617675189162653737e+00	6.872548381433608355e+00	4.024600859325130564e+00	7.263973687197366580e+00	9.105764638385011267e+00	3.004276886686376002e+01	8.991564305943516189e+00	-7.594533811248656718e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.421347536537632905e+00	9.904983872275217038e+00	2.001488864278124336e+00	3.857565543570552258e+00	7.353365410091341481e-01	8.472139442108925778e+00	8.059879770050493164e+00	-2.726447064764444406e+01	1.458684093619246447e+00	7.223358088765758467e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.854482832631550338e+00	9.445398969086925334e+00	4.949950517997478094e+00	1.529282088395813810e+00	1.641763038042776657e+01	7.034315676929743688e+00	9.400066015181343104e+00	6.199467165937608826e+00	1.572921143543404510e+00	5.969264476072831371e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.723227333215806567e+00	4.937175057022448854e+00	4.158978953539134160e+00	3.966028832580126728e+00	7.152705691801575227e+00	8.455480681093021644e+00	5.796071147056710338e+00	-2.100854132295547316e+01	3.714120648980520745e+00	-2.594672532312306146e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.733595897171523514e+00	9.046623296913656631e+00	7.196963405449663398e+00	9.385270180800196371e+00	2.120392017082752378e+00	4.340555586661677623e+00	3.115631729233232505e+00	-2.738961918552251973e+01	8.754402970096043290e+00	2.272990080344832222e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.160509613492538783e+00	8.699275598440278756e+00	9.472439541866600976e+00	6.799382453547738514e+00	8.032458659939823775e+00	2.270800175089376705e+00	1.721687070132023045e+00	-9.860666178494744472e+00	1.576480616654494460e+00	-9.698993807504258768e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.110030086504075086e+00	3.838722732518529135e+00	3.062197281604417398e+00	7.366669470227227734e+00	3.144042689657028156e+00	7.596258163032645783e+00	7.388423841034795103e+00	-4.992702036545009605e+02	7.875073635752539047e+00	2.272752517399449516e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.735736829747009047e+00	8.023238864933468051e+00	6.921044957894440408e+00	6.605930391347566655e+00	1.145600697090523479e+00	4.434008600403075206e+00	1.327461537823277027e+00	-6.020061195848693814e+00	2.203405321068866662e+00	1.696718974910538336e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.896758700044416379e+00	1.125880022890584975e+00	2.499363314510596901e+00	2.453702391493826518e+00	5.447853736399876468e+00	7.416965916255273683e+00	3.569433789983186056e+00	1.802764398302938886e+00	6.801616522061188164e+00	-7.724756610788773292e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.547021054410883778e+00	6.927908682123518957e+00	5.880451299945217869e+00	4.708256361931584699e+00	3.646734999368871133e+00	3.373387661860813846e+00	5.715044024342354589e+00	1.542145767566475101e+01	4.230283083317031512e+00	-1.537315415995642454e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.401486985914752958e+00	2.650522449540299696e+00	5.346697070116145589e+00	7.605105572495441280e+00	8.162552563157308150e-01	1.446522090347920120e+00	6.033093823154565882e+00	1.295048786289761189e+01	8.551930553643297017e+00	-2.173862662944740265e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.678746736473302192e+00	2.015187210529511219e+00	9.405934203475027289e+00	2.061813571142984802e+00	4.904239475707814933e+01	9.942944470610072472e+00	6.350658075797793067e+00	-3.639594083112380751e+00	3.445544379801736667e+00	-2.531348495974865500e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.743455685446365422e+00	1.688034890489474638e+00	6.163889774777521424e+00	3.409214560432087371e+00	1.762961989402377938e+01	2.953637934892030970e+00	2.319392073348756078e+00	9.529071706617720849e+01	7.173816249736461259e+00	1.054676438872768131e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.043089320666547692e+00	7.355742094631257721e+00	4.035527744140167350e+00	2.753206242483141608e+00	9.886801591532647038e+00	9.634932862328152936e+00	4.214230724705897657e+00	-8.412038286339340587e-01	3.310311274648270352e+00	-3.892167454376910740e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.563241697341568148e+00	3.642424915245470629e+00	1.942810632529301973e+00	5.887377818558206855e+00	1.887875756109741898e+00	1.003677581000422414e+01	6.473009803892186831e+00	-9.820716365794272207e+00	7.456341668044329296e+00	9.094364166511900294e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.001794745343848270e+00	7.571349422085794423e+00	2.640069201767450302e+00	9.861851967240831129e+00	8.729610775845547677e-01	8.508208317489939887e+00	9.277000846915363752e+00	6.048637093547721832e+01	8.754533864809511456e+00	-4.206474327512283935e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.410700635167541073e+00	1.119203705364810952e+00	2.779201427655630496e+00	1.631664276522962309e+00	1.357435109642909232e+01	6.836757550709256392e+00	7.011693918831774397e+00	1.573322089843662042e+01	1.796082891342178467e+00	2.022221195503841784e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.874020424739526902e+00	3.864713618371335535e+00	3.059843196003174004e+00	5.251097406510191412e+00	2.924407406629927042e+00	6.009422936536781279e+00	9.330331315358369793e+00	1.513558393508608368e+01	8.935912073696153257e+00	-6.806503979917010838e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.079635499297125545e+00	5.673952068393838921e+00	8.816133504520198727e+00	2.217868976013568805e+00	7.191261235659234252e+00	8.951501864896883376e+00	7.891381330934541083e+00	-2.002103932105818629e+01	6.501388033064741556e+00	-1.428679384200813551e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.637536116974899869e+00	7.875660200602720984e+00	6.272256099902138615e+00	9.711201198586440597e+00	3.573986162801767730e+00	3.701153357998446580e+00	6.566680231417684865e+00	1.977398273731140677e+01	2.048857753125251868e+00	2.656442856523440099e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.262819074393349394e+00	4.100983423674667172e+00	6.104964132348650097e+00	2.110722621528460685e+00	3.194209436193946594e+00	5.398350845780564455e+00	2.658106450132590837e+00	-1.530040864818060786e+00	5.014791175455065364e+00	-1.376183548521082933e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.102881116724919508e+00	6.567486678666300648e+00	2.162435806376466374e+00	4.822449391499890048e+00	3.529623372819097771e+00	7.139279081975640651e+00	6.672748158770180460e+00	7.725462988098152550e+01	2.357393931177548918e+00	1.093074393563877322e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.124612934924510199e+00	9.105566079324324491e+00	8.777248485589721483e+00	7.705231819012865913e+00	2.978258789269661033e+00	4.746208973681810939e+00	6.078353472721861550e+00	2.767374649280025523e+01	7.539061770975143517e+00	-6.768484634664750388e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.753600163713331384e+00	6.683746542224857201e+00	7.664086815064117708e+00	7.019992330804999625e+00	7.420272554225799233e+00	4.522678757947146799e+00	6.178033716679365739e+00	3.139363875721191732e+01	7.589889749139773656e+00	-1.970019655248844970e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.527640585934268991e+00	3.449882722491510290e+00	1.535187243494609666e+00	4.126676829671306557e+00	1.118642326216401361e+00	3.990711241003726872e+00	5.523973786978630507e+00	1.973294905335055205e+01	1.665189972261465812e+00	-1.687141335316114876e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.627516989663938318e+00	8.835207300742065062e-01	7.294657334537693494e+00	4.091590449817508635e+00	1.048838736051381559e+01	6.143873713683949411e+00	6.153311876263725999e+00	-7.569132430563301739e+01	5.489823907933807590e+00	-3.750401899896393729e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.289798380581756554e+00	9.086521233202136116e+00	5.402043013549108430e+00	4.433981141897047173e+00	7.777542379616808610e+00	9.000280827533728711e+00	4.024818856580761661e+00	-7.769276839548538760e+00	8.557045992433394588e+00	-3.759631162252015990e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.119404713138996144e+00	1.196003628473122138e+00	1.982184689431464308e+00	3.036747632510834904e+00	9.737767903233511824e-01	2.760167129445918022e+00	5.340915576340406368e+00	4.430517939080287348e+00	9.110290496124481052e+00	-2.085921732668031936e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.676581446301094402e+00	8.767136753391765680e+00	5.183085900426512183e+00	3.072125952244587399e+00	1.745418660159446134e+01	9.298488791051157776e+00	2.536632991733315023e+00	7.052842375214170012e-01	5.907164099177454553e+00	-4.805050346886618229e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.075898208033084558e+00	5.440761228501647118e+00	5.576793582894114643e+00	4.920897856904153933e+00	7.819413936827826817e+00	6.828347766891168291e+00	8.013761889590117704e+00	3.908430311436724480e+01	9.105747142589944332e+00	-5.278178393665489665e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.483222730427797842e+00	9.620337261857418554e+00	1.714574643047832581e+00	3.583797997826100534e+00	6.656360791578746827e+00	8.558545357993464719e+00	2.560626254520198763e+00	-4.297500164159080427e+00	5.754088571551956299e+00	-8.521686679193049230e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.617164699313073939e+00	7.932525187730292693e+00	9.498279359115471721e+00	3.205474666664276384e+00	2.436532782903212890e+01	6.917591735422467636e+00	2.072168335700224073e+00	-4.213274634450558942e+00	4.163373318814524104e+00	-9.936879055694949159e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.961111936460789629e+00	1.012543892449509464e+01	8.413484368327447172e+00	6.947098189798151857e+00	8.975025534763194202e+00	7.955028235321427665e+00	5.255085916498902776e+00	-1.582025031700443130e+01	7.923964300105085456e+00	2.029255847386661316e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.310087269804064647e+00	4.692647482142690230e+00	7.435701068965102856e+00	9.969633672348189535e+00	7.157084004995311055e+00	1.268892334591675164e+00	6.877515614292426527e+00	8.660452700234406720e+00	5.536515241747430593e+00	1.083298114842346926e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.681444351964955564e+00	8.177282845174183024e+00	5.330234638709598016e+00	6.341266814618869319e+00	1.430577408386097371e+00	8.216222969419064270e+00	4.989669202520627067e+00	-6.672819710539927840e+00	5.198759938344431397e+00	6.485556004735245494e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.275736622586387092e+00	5.004416513089871899e+00	4.770558185782440397e+00	2.150223725530150176e+00	8.179017579009236982e+00	1.012295119587109715e+00	3.272009865907735460e+00	9.108493238323172037e-01	5.032816889550697503e+00	3.547349891736925720e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.343025307974852645e+00	5.118883802092058843e+00	6.739512032841482814e+00	2.199364455614494673e+00	6.417743073790890485e+00	9.127483416924166093e+00	5.554497350114757204e+00	-7.938243734663186224e+00	8.480551744914755830e+00	1.737997499522585798e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.455924506500906546e+00	6.859709306430588072e+00	6.018549113767261538e+00	9.627004855884528922e+00	1.879060998633482971e+00	9.935341735568023580e+00	4.613578361401946104e+00	-8.123040157693271368e+00	8.607645471782864988e+00	1.011156003018450491e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.369176738436948426e+00	8.544821729856803216e+00	1.304202069739900605e+00	3.822153223162763958e+00	2.391744981819606597e+00	2.996907703133611989e+00	8.758730062883588019e+00	7.334743265531720624e+00	4.531547278444776339e+00	-7.245412316945826880e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.959612265393426700e+00	9.791806132441976729e+00	5.584991409043723820e+00	2.115703635759216272e+00	1.086790209479557490e+01	3.331354136857376247e+00	8.800218701343535344e+00	-2.107455521494982165e+00	3.945659666493520845e+00	3.238704911477036763e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.595683872623979482e+00	8.398809102286151074e+00	8.097956505823233897e+00	6.538760497409854544e+00	1.139613317026850581e+01	8.001557084372894479e+00	6.014116709887331602e+00	-1.243005927556229651e+01	5.318976424790545110e+00	-1.111311362218898466e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.363215429289931002e+00	4.590824996818574810e+00	5.758897204122296998e+00	6.731187084551700117e+00	3.588695720145584467e+00	3.297362330584299173e+00	3.955513705374238409e+00	3.503283881269536693e+01	5.996572828575264857e+00	-9.982745120815511086e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.389919357068554184e+00	5.101345397117875713e+00	1.873436164215578126e+00	6.694694158572739973e+00	6.678128861005470096e-01	8.675137150248572127e+00	7.325343115085230394e+00	-4.618194396544819824e+01	2.983109723271702762e+00	1.321436626381499480e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.040387451808450159e+00	7.920750757953541665e+00	8.369992678584521784e+00	2.949903626990990624e+00	1.475072475231632829e+01	2.035964125264658975e+00	1.517688254084325949e+00	-8.676796933456314420e+00	7.975684961985895605e+00	-6.546446470254498706e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.726392425714843526e+00	3.447941958106720328e+00	2.400825132846244436e+00	7.597407422356245998e-01	5.749119844377017507e+00	2.256533281824243176e+00	5.484976544890888484e+00	4.479515356854943953e-01	5.173498329094805115e+00	-6.896359917784592675e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.180580272667951292e+00	1.641840553787604629e+00	3.566166232275356229e+00	1.032997077624457560e+01	2.653168661582489651e+00	9.921662830754698348e+00	3.661342856536206281e+00	-6.909776002580402476e+00	3.729717022381304314e+00	1.648182804645591304e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.579109768421750326e+00	4.337688158607086564e+00	2.534168679243103739e+00	3.345316979966476367e+00	1.472286886329128075e+00	7.355415203714716910e+00	9.138658676899030553e+00	1.564934828785565557e+01	1.858111374893892442e+00	-1.184570252338028418e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.815204674750985347e+00	3.541591809406531954e+00	4.309711607867308558e+00	7.017737743915316351e+00	5.923294592722781360e+00	8.974748766554363044e+00	1.348389394267396124e+00	-1.150770023978736623e+00	2.975553117660504121e+00	-2.253719414968422896e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.388630149412446002e+00	3.969546957398880860e+00	7.899771218593884647e+00	7.701612067220958480e+00	8.474791610668663822e+00	4.465182446618409351e+00	5.751249265173319358e+00	1.981035056023283047e+01	9.252040335111946234e+00	-1.871299378104692934e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.019912380931869311e+00	2.642118510792472730e+00	5.672618109450406010e+00	6.287211881198730978e+00	2.592763781414685553e+00	6.860441961453846105e+00	7.743372288655801405e+00	8.732354317781077668e+01	3.954244722993456307e+00	-1.075784235219425540e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.441463620623866904e+00	1.481141775426868978e+00	2.908475240936048589e+00	3.973995748389014260e+00	8.170516462315784434e-01	6.192006594399375174e+00	5.756000724713553396e+00	-2.028910618260417920e+01	2.854996997845208551e+00	4.115945564340511709e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.424024010613043956e+00	1.223833435526901603e+00	8.401966808185068913e+00	3.460759752892857755e+00	2.131730423052845680e+01	6.526718102370408836e+00	1.112347100180479220e+00	-3.046765876061954259e+00	5.146027166440689804e+00	-7.832237187615756113e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.372356515388666764e+00	9.335935041851373128e+00	8.704370017214300148e+00	6.503529618577396754e+00	9.966328459572045162e+00	6.930608774033302666e+00	9.658545017903406915e+00	2.395076661202294233e+01	3.781869610030211604e+00	1.180708236054847049e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.675790316482276943e+00	4.603671632897435195e+00	8.938277267517175773e+00	8.703805053959605686e+00	7.043593721805678776e+00	6.009917764872587220e+00	5.733862994398173818e+00	-9.843709648465447515e+01	1.128063484949623385e+00	-6.623771015511512132e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.231034552286951467e+00	3.949868729934210343e+00	3.463731173906702487e+00	9.259490936977973874e+00	3.224318624692394941e+00	4.990988858624168856e+00	6.036100888914607943e+00	3.504931794030109415e+01	4.198527727879151072e+00	-3.384359482408810038e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.599527855826982536e+00	6.914784156406430959e+00	4.909172541965963532e+00	1.730426737534932258e+00	4.230166855862881548e+00	3.728646318824508477e+00	2.984210858489364071e+00	-1.517993622150305377e+01	6.369743724500998461e+00	3.040023110526692207e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.596576699087742135e+00	3.117053999030720668e+00	9.853640841458078725e+00	2.181284535980259509e+00	1.606961634914442172e+01	8.264727634345414131e+00	5.637998169603220866e+00	-3.829744718934943393e+00	5.920861233894082254e+00	-8.167708221039957550e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.141820940456838684e+00	9.603993116241598571e+00	7.506106170518337173e+00	9.501822359212807712e+00	1.864718349188971391e+00	2.983993836143713718e+00	4.669145431684292191e+00	2.730893281739079370e+01	4.067202581831122821e+00	-3.926174368505547108e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.116754791267704050e+00	8.124225081590322972e+00	1.647397079628384997e+00	7.207619862421745793e+00	1.578260665815714558e+00	7.357327263178116361e+00	1.266898449816895589e+00	-6.464056544590384146e-01	5.118602318487845082e+00	3.220660825984070641e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.848770110461086524e+00	1.515484986645853072e+00	1.894326007267814749e+00	8.609304449244884694e+00	4.376106104297197152e-01	3.166109837024515095e+00	2.265640549345157684e+00	-1.759300976045788190e+01	9.724729082858377893e+00	2.014510724358981690e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.633776827576247204e+00	5.069889009524097823e+00	5.355416561238802942e+00	2.860375905119884266e+00	6.963557681856345383e+00	6.632780489199870289e+00	8.659183503999125620e+00	1.522998342655170489e+01	4.260099523552568712e+00	2.951084540737781481e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.804530572394923871e+00	8.906829929908870014e+00	9.295293950518573212e+00	6.253715192577979920e+00	1.950770488663670088e+00	7.501466429432582572e+00	3.139491668147478709e+00	-5.124319509231170855e+00	3.452201392910482447e+00	1.780060510708391064e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.042805597871196532e+00	9.511963177841915140e+00	6.276947926434979230e+00	7.361746085676775131e+00	2.746969882578508493e+00	2.711543916773911267e+00	2.727634674317050756e+00	-9.176939215425969110e+01	3.446371928530595152e+00	1.420042702464796669e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.015923933360772580e+00	5.468193063298028456e+00	5.258063061206565969e+00	7.108815091898287086e+00	3.499296951751569740e+00	1.721056849736870786e+00	5.826270217067193613e+00	9.533076288803833620e+00	4.906147566386648506e+00	-9.518893280008262181e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.713584060560065403e+00	6.244951960349282238e+00	1.697155304541208887e+00	5.355166377954249768e+00	3.097373943928348528e+00	1.951947501253518569e+00	7.999515956234253267e+00	7.261699602464850578e+00	8.527086563354146165e+00	-9.681480774252724686e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.035388651640988478e+00	2.566877851965294610e+00	7.204088057859722838e+00	1.172858166229446608e+00	4.073159094452419282e+01	5.970033496655587690e+00	1.734615905227918642e+00	5.304511005905374610e-01	2.436950289858351937e+00	-6.012060005722299394e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.850790174516866671e+00	1.003830702967834654e+01	8.673441050517990192e+00	6.143729486974713438e+00	1.252304903623642929e+01	8.636367546335225853e+00	6.001294070864462427e+00	-1.364584828131641103e+01	7.152014650048537092e+00	-1.069736774342539150e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.464648653607129702e+00	2.933291280480088581e+00	4.094276733253948919e+00	3.305287066102845284e+00	7.280134814766223705e+00	1.801302295615786919e+00	1.546946216289998066e+00	5.922107872669521100e+00	1.253985135370222048e+00	3.286785988740766129e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.391080283322529088e+00	9.666048706100889731e+00	7.833807454713214824e+00	5.328358198335891416e+00	2.594505115571856368e+00	6.846191093251942306e+00	1.498745997710536626e+00	-5.168292001071733921e+00	5.381521522429307147e+00	7.807311724212736337e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.895508632402921556e+00	6.979535365423092941e+00	1.014661907399688090e+01	9.604796284815950713e+00	7.224368429112220547e+00	3.993341811162166799e+00	1.776690029427659079e+00	-3.714425329977119716e+00	7.829767122921158951e+00	9.046922093090646655e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.547824211397028193e+00	6.441488059584244752e+00	2.947552306737223127e+00	4.776652443639518353e+00	4.970168524390926379e+00	5.490648339741871276e+00	8.445877596688960764e+00	1.313043715950947465e+01	3.758725349977823704e+00	2.219176294628875112e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.162045538348743356e+00	5.577437800807255819e+00	5.927288260212111304e+00	8.665411734640102281e+00	3.669920795177967321e+00	8.863111446338603372e+00	2.305271988615686496e+00	-4.434956162555003800e+00	6.223021538213716397e+00	1.761651219821426650e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.678510788691177424e+00	3.221657168071883071e+00	3.264249063966475628e+00	2.618259022593135033e+00	1.134969841360043752e+01	3.929642875971708804e+00	1.314410387168096772e+00	-5.218399561174662526e-01	2.777198161189412762e+00	-3.721213818554961961e+01
