G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	Fg	d1	Fc	d2	W	m2
1.000000000000000000e+00	1.000000000000000000e+00	2.578389037540429030e+00	8.922352991672996003e-01	2.191480551407103405e+00	4.718560461634419667e+00	1.956780699798315482e+00	2.974578306600792477e+00	6.263819254838904449e+00	5.220728965918469910e+00	8.355328067019550886e+00	1.942064149219474567e+00	2.048436675245778815e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.772828815603280761e+00	7.161445399498709286e+00	5.427392619045305011e+00	6.415304406643137725e+00	7.235194759392260089e+00	1.740886593164217899e+01	2.867788145571235514e+00	5.513912638583766679e+00	2.852660653473024155e+01	5.562086505276176318e+00	-1.815418199718991673e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.158862634104173228e+00	9.756448371955167786e+00	5.114904502927237750e+00	5.031470335915680714e+00	2.969618053447837358e+00	1.122442361129028576e+01	3.078880372910261176e+00	7.931045377945818764e+00	1.652025103599427780e+01	9.375885278961574087e+00	-3.550053417936755977e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.454722190419268202e+00	3.323773771134759691e+00	3.568891283885501142e+00	7.506677919350346784e+00	9.011207740788412579e+00	7.762587335111954090e+00	2.241013710500121103e+00	1.723997900054016430e+00	1.205824611814937519e+01	3.947648773339136774e+00	-2.744663286019788302e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.278018023732768071e+00	6.206616424520624342e+00	8.381443007632579878e+00	3.764356222377024608e+00	8.719950721049762876e+00	1.911106181892582256e+01	3.694117819700339478e+00	6.630598034174393085e+00	3.791373822364702306e+01	1.037040215173399726e+00	-1.142779797686292841e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.948763251584077594e+00	8.923753058057936727e+00	7.628489947856431641e-01	1.657243506152565438e+00	3.145868220446861763e+00	8.786056144656004818e+00	5.502084734833970536e+00	6.058839374567425828e+00	2.640191865405765270e+01	4.019669071392751647e+00	-5.435433981622403735e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.936628190099856983e+00	1.103913646305612728e+00	7.461887174317221039e+00	8.467746243218053692e+00	2.035719957411479264e+00	8.909989192552267845e-01	9.224657157907550697e+00	2.160428647877994379e+00	1.548146807650652690e+01	7.546835276951383342e+00	-4.350981413095246921e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.741549681028323526e+00	7.332154725664212336e+00	9.857821449813933157e+00	4.453491218337828350e+00	4.886477515402552818e+00	1.236866743197943741e+01	7.209214743235703438e+00	4.548607329054703108e+00	4.415376695903630377e+01	5.621652465577290592e+00	-6.805520310194980993e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.975798268765986077e+00	3.797434623913977347e+00	5.056869610355615663e+00	4.355647727630483246e+00	1.316136715917238798e+00	2.457713140483826386e+00	4.719346180300274085e+00	9.294647286094503968e+00	7.331892687897264338e+00	8.836010747401262577e+00	-1.057571334670959004e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.179889953553638904e+00	9.561540329604435229e+00	9.761195877228981743e+00	6.224673679432022766e+00	7.758656225603088430e+00	2.156620519429809946e+01	9.595505410126063950e+00	7.842982650515560650e+00	6.727825410142200724e+01	1.117008068388234854e+01	-7.623500838127764837e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.472216047367147063e+00	9.495101463702171785e+00	1.443536438824765566e+00	4.260994902404712903e+00	8.996715949668825374e+00	2.770819923171022481e+01	7.265810718281772829e+00	2.804572682068970924e+00	3.220768933938039709e+02	7.539089956184255925e+00	-9.944216870543888945e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.920724772011418224e+00	9.792851300534968217e+00	4.538675703881369650e+00	1.761409730023863141e+00	6.562428068783052737e+00	2.154801252812614010e+01	9.751150370918521659e+00	7.618020147006017151e-01	3.454818412694768881e+02	6.661110591708840012e+00	-1.850133425558307499e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.669773053425445575e+00	5.518401935982064188e+00	3.207807183466665268e+00	3.601423210305939371e+00	9.284267115810209248e+00	1.479133665484177662e+01	6.674325814813832025e+00	2.615407342285310133e+00	7.369958758500212070e+01	5.597928101833613113e+00	-8.823488132105296245e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.088629192226591158e+00	8.538587606107075345e+00	6.841005251106142104e+00	9.321613642843660230e+00	5.695436044268379128e+00	1.374292999574883822e+01	2.932121504625305075e+00	9.009884657878210135e+00	9.111094551996213653e+00	1.529933346932012439e+00	-3.600716219069577619e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.095185425396323353e+00	7.644364953860532275e+00	9.927331342889491594e+00	6.621461885305703454e+00	2.257978682027808492e+00	7.207663336035398771e+00	1.706348757445255604e+00	1.871403634088650403e+00	2.073642233142045299e+01	1.057089636370709229e+01	-4.433637595201931845e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.516365804024914610e+00	3.379600201487349853e+00	2.608872788161030076e+00	7.488898112430905307e+00	7.865411987922553472e+00	9.454699621329634596e+00	6.695511631546354536e+00	7.301365905848575366e+00	2.993255610838611958e+01	4.650718403694937386e+00	-9.426382292202917597e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.853577615962768155e+00	9.332316964668518011e+00	6.694310276386230996e+00	6.466584987556526443e+00	4.318495910006013183e+00	1.112560919861356190e+01	1.503301307193119829e+00	1.621589120528388772e+00	4.594864351070773978e+01	1.228985468970603234e+00	-6.782316827676652338e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.317279106259142019e+00	3.909084560073943226e-01	2.590332969948793362e+00	2.555170849516298581e+00	7.865896169570969931e+00	3.531995372365716701e+00	4.033605371971018094e+00	6.182264931015520659e+00	5.718892126985783975e-01	6.232923473338733089e+00	-2.010006430338977225e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.067872600507948189e+00	7.099387053153536797e+00	6.513089445809319145e+00	4.827056363318603438e+00	2.677235897103589668e+00	7.636341158158458597e+00	5.753614992509185733e+00	4.377034437526294397e+00	2.818637190160615802e+01	2.988705689494880247e+00	-2.299983742207492469e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.627215842043153726e+00	2.108443063274360707e+00	5.197337769452908596e+00	7.012434827965837059e+00	1.607219688274877045e+00	2.066610472195807180e+00	5.471240562081923109e+00	8.073809143758747808e+00	3.997684151546506470e+00	5.872170183371226315e+00	-4.319503628945046785e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.284429655680460414e+00	1.654986457128256649e+00	1.013787162143512433e+01	2.941320705217336240e+00	1.043402738350874692e+01	7.020437491754612402e+00	6.410055506586174623e+00	3.584544233328450069e+00	4.886727249349289792e+01	6.206355834210529387e+00	-3.685357961946515843e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.344901959696594318e+00	1.484116801835850374e+00	5.816498055339379469e+00	4.006321164326751116e+00	2.848941233560454034e+00	1.703445477207767400e+00	2.978485505543331691e+00	6.796428169405562159e+00	8.110204549183603007e+00	4.896885651408568130e+00	3.511518483403403934e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.202367343757900997e+00	8.258121943788177433e+00	4.086033864406467764e+00	3.106962366291357913e+00	9.872471558340048858e+00	2.486190117863678495e+01	3.623826484941948589e+00	2.894404290226716636e+00	9.958552768067642091e+01	7.551129628578259201e+00	-4.494307994743823656e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.371717646144464453e+00	4.073411728749052330e+00	2.319684321214022571e+00	4.283150618267022480e+00	1.055390397793875579e+01	1.356830922793732341e+01	7.512929470073624216e+00	7.844236171822832837e+00	3.166648130809704753e+01	2.525441689939938339e+00	-7.198005685923235433e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.447831378286993598e+00	7.403846536013433344e+00	3.047175755218062498e+00	9.260241339254763560e+00	8.271537369081416458e+00	2.052251820391445136e+01	1.004274330641988300e+01	7.866405462631945511e+00	6.686883945287748077e+01	3.905874045411294571e+00	-8.599032541512684475e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.742479737536477558e+00	1.067859504031525741e+00	2.398833839909944921e+00	1.925148110626097475e+00	6.996738557545867820e+00	3.135215256278732987e+00	7.873990668284243988e+00	7.368069909112164861e-01	4.354197640598082586e+01	5.009178394409605772e+00	-2.845633058721879024e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.780265916762611589e+00	4.127988044037810056e+00	2.794355926658902867e+00	5.121352049823971520e+00	6.579939153716813927e+00	9.341553210381233541e+00	9.302695778907725810e+00	7.935620957928880337e+00	2.537224482057570896e+01	7.502036577358029312e+00	-5.146949167871465761e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.737454809865312422e+00	5.570188373876383992e+00	8.934546382708358436e+00	2.479311935463532457e+00	8.761744545392671668e+00	1.602327375320399128e+01	8.818414586825591428e+00	6.155309019881067378e+00	6.480761316453362042e+01	7.911288518946490100e+00	-2.200872787810084446e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.535722876601908204e+00	7.989110047978856599e+00	6.940870750042424930e+00	8.820783216092603851e+00	3.632332903434074556e+00	9.546876494353488951e+00	6.853400428328649596e+00	2.356944446511390900e+00	9.099927387473435658e+01	4.044394406651737661e+00	-5.419663441340410827e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.829060136296468686e+00	3.669414337631810685e+00	5.868371072608617567e+00	2.312739292005975500e+00	4.780297061434776396e+00	6.199658430858635327e+00	2.526551494171120904e+00	3.394814381687233151e+00	1.533387156009600361e+01	5.790180941598165987e+00	-5.117831136269794001e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.578888236547447477e+00	7.033492929321382370e+00	1.420038219875780605e+00	4.945707841368255586e+00	8.172319048284752085e+00	1.267718866374432629e+01	7.415688510458892324e+00	2.441426940701471260e+00	1.288705946264989848e+02	1.814515275802635719e+00	-3.273848229955878196e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.168891069207846023e+00	9.397594010017169097e+00	8.139151967231473606e+00	7.541050798896700158e+00	4.442848752687002190e+00	1.442109876443355532e+01	6.208201969779569396e+00	7.110248492215609950e+00	4.081067437015612853e+01	9.718149533729754097e+00	-3.155979287538550125e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.466585576691081805e+00	6.047431707660415157e+00	7.579785561811949179e+00	7.445770010171698594e+00	5.244593743033310496e+00	1.036493636752478587e+01	6.268473244837606373e+00	7.904317578851202342e+00	3.172727067234027132e+01	4.701597373805817881e+00	-7.942918246269126939e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.193118857746032546e+00	2.747681880058370663e+00	1.806456613953287604e+00	5.235322212559159638e+00	5.012233946924592232e+00	4.132959563507607292e+00	6.212694536084735653e+00	9.144861252050482392e-01	2.894449681607600056e+01	7.430843890853972233e+00	-2.902224394845474080e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.398067700076360609e+00	8.157894454177165855e-01	7.248336310187173837e+00	4.208945862575154351e+00	5.346659365837204803e+00	2.289000968374103717e+00	5.970544687267862471e+00	6.977906078920947053e+00	1.718799911879226627e+01	1.040435406569138133e+00	-4.788997210324141633e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.647653232296606873e+00	8.932891464245861002e+00	5.296018725248169190e+00	5.001216458670796783e+00	8.988074350024225723e+00	2.624408883710962925e+01	4.372906535912280290e+00	8.349308605960189311e+00	4.126763169778876517e+01	1.900599137497045232e+00	-1.080026361952356092e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.953906291722157462e+00	1.695833167874772673e+00	2.343691221838013483e+00	2.746216770471686441e+00	2.826372002820023877e+00	2.014361965925442366e+00	6.315491653568733099e+00	8.763348959292626361e+00	1.340603719167560826e+00	4.969225186673130956e+00	-5.028934649845775766e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.884271972597030498e+00	8.981723033896955144e+00	4.932154840631051584e+00	3.052997857984061536e+00	1.038747830736427069e+01	2.670863892237520432e+01	3.078768308175835244e+00	5.692074008686912379e+00	4.594558840161638358e+01	9.201026042461132093e+00	-3.016501740173031521e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.905187518401214142e+00	4.541742778989177332e+00	5.653238382748797974e+00	5.452079776216310236e+00	6.706546322951390415e+00	1.562473192129776223e+01	7.801542503537278961e+00	1.036567308552651845e+01	3.434566963390282979e+01	5.384855185699708890e+00	-1.633758132921307515e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.401110870856845381e+00	9.874271820407988898e+00	1.512889313440968664e+00	4.067483375577455540e+00	7.999709671557375223e+00	2.624992541311489092e+01	3.583401475333501729e+00	5.121291823500286000e+00	3.848996921613710498e+01	1.023598756498564910e+01	-2.536624735291079560e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.423842144251374009e+00	7.438584490137827743e+00	1.017451892692419690e+01	3.603596947172022613e+00	5.978531511146929489e+00	1.699157268710788316e+01	2.047864335487042275e+00	3.734574773556521343e+00	2.158575989748212720e+01	5.998105070354611712e+00	-1.960050475227040351e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.784231736622942321e+00	9.583507621173859903e+00	8.271650035704638526e+00	6.858099498686637929e+00	7.746835592872736598e+00	2.685262832394353438e+01	5.248141702431955657e+00	8.569617071221028226e+00	4.929315552226752573e+01	5.171665725236713307e+00	-8.777340337422043376e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.949970803854402135e+00	4.266796798876013597e+00	7.763688894575153654e+00	9.415239147718775570e+00	8.956374531297593977e-01	1.695040027651355752e+00	6.955421456519192525e+00	5.419054782539502568e+00	4.123330131574383550e+00	1.935980203446987957e+00	-3.875242697642876010e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.654258857233433799e+00	7.858027591127058287e+00	5.498992358925899993e+00	7.239992860980787093e+00	9.470298704657293953e+00	2.260862770359896956e+01	5.548834657311725316e+00	5.633023181942004243e+00	6.598165070284773037e+01	9.411325284550843051e+00	-1.240577207210453935e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.852923216342328150e+00	5.102894404688818497e+00	3.916989449282668456e+00	4.173247138217190955e-01	1.430449227829938330e+00	3.436540297497840069e+00	4.541366766640868136e+00	6.215339187710244850e+00	2.186188224914210387e+00	3.675203943061685408e+00	-5.083615136663266298e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.469041272502035644e+00	4.979109378395453867e+00	6.994332513193989520e+00	1.956968315702324546e+00	8.581806322340820969e+00	1.676365474544485679e+01	5.817620668313978172e+00	9.045368277795146739e+00	3.656987198122202898e+01	9.134048745868518893e+00	-1.236156782676912144e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.915059303107806254e+00	6.109806867909814976e+00	6.823566477726434876e+00	9.551775208072168510e+00	9.715224637761162185e+00	2.175060524660347738e+01	4.707526923342636671e+00	7.732602824904510008e+00	3.198313818042382195e+01	9.296607956685093654e+00	-2.444078040289454748e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.677992873701924736e+00	8.689722328309363419e+00	1.230308824818863611e+00	3.576220920672548598e+00	3.867149483018941236e+00	1.068768304755590215e+01	9.414666694476888864e+00	4.049056782295874513e+00	5.785718083444184856e+01	9.569319388420357342e+00	-5.088188624231416725e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.765713813961486522e+00	1.040028229314936148e+01	6.528193417779542429e+00	1.650328269962705541e+00	3.076629375822849788e+00	8.931394874463990163e+00	8.207608507844453172e+00	3.565440784861695800e+00	6.321448380468101647e+01	5.673008233900449504e+00	-6.845120899198317602e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.498244161365342109e+00	8.264757545115694271e+00	8.470621181362831820e+00	6.361164869293675750e+00	7.573837712512989206e+00	2.153818498623254385e+01	4.751056473616599440e+00	5.850390532886855510e+00	6.709654102286563671e+01	6.521799014350461832e+00	-9.024303063482315338e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.987153487055254963e+00	4.808382834106700976e+00	5.873257744951299486e+00	6.871894062395824676e+00	2.390456689254827793e+00	5.800007654282572034e+00	4.183729870012765417e+00	6.484987333804660636e+00	8.730303614940300605e+00	7.791752289168804246e+00	-9.155857561385092822e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.438672977126829622e+00	5.529866992894577393e+00	1.555671681469183998e+00	6.406158847402976697e+00	8.762532433976506496e+00	1.369317339853190241e+01	8.188490613759006109e+00	3.831283209269098045e+00	1.073786300689910718e+02	1.412094675423677170e+00	-1.478197227943004327e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.151996935119724341e+00	8.275142068604356638e+00	8.008048605098897710e+00	3.479713557751865416e+00	1.883317778394772546e+00	6.252430330838369521e+00	1.664566272981904849e+00	8.449197222405436136e+00	-2.724747516563195138e+00	6.795760412187944688e+00	2.396728727349631356e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.485689723365567705e+00	3.587639258298714662e+00	3.826691337845547380e+00	1.325876189343043521e+00	1.781653004704559340e+00	3.332167844864879491e+00	5.694862397757900041e+00	5.037014416539655315e+00	9.528655917861211577e+00	1.237914937177970076e+00	-1.295423932740284272e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.686459147005189507e+00	1.338936272388961957e+00	3.725920505941043626e+00	9.168837199434900498e+00	1.050945337132148438e+01	8.378266154048574776e+00	5.447614938877800128e+00	3.899354709932245200e+00	1.946774772248986807e+01	5.892307185858239649e+00	-2.608505865611553418e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.826364234553297328e+00	4.627327495125891588e+00	2.352420553566159533e+00	3.530802034943776757e+00	7.377519669220941267e+00	9.066928784138461594e+00	9.574703684264290970e+00	1.166407726387787225e+00	1.391333288977583038e+02	1.712869339990381823e+00	-7.996181832580898117e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.033952021186015280e+01	3.472575875837058845e+00	4.205991165307042756e+00	7.278534944156109354e+00	8.695419881000207241e+00	1.020176085119246956e+01	9.626861253369427551e-01	3.491303048666574593e+00	5.895323660781216724e+00	3.405886583788207300e+00	-2.512981648396253149e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.224764688695808346e+00	3.447059453339558210e+00	7.498875575169583918e+00	6.927159077301272561e+00	3.722486838152522459e+00	4.590034094612022386e+00	5.905854392818965515e+00	9.202967795091300474e+00	9.884705314000747478e+00	4.978578586435149056e+00	-2.662461527197443502e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.144184085492177871e+00	2.722755746030265378e+00	5.734042474155129021e+00	5.846914003533951742e+00	8.032325412668695819e+00	9.979779054961715801e+00	8.562963677086859349e+00	4.411888457730939628e+00	4.074207466391737853e+01	4.050979458301463332e+00	-2.686357572138630076e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.288992190857409126e+00	1.283310111086273464e+00	3.504112175329807677e+00	3.376539360287447611e+00	5.719341108031188448e+00	2.927718760388059671e+00	4.668861901521663249e+00	2.846281923865170871e+00	1.594982680127352559e+01	6.338344232723257754e+00	-4.851469340301748900e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.794247357185536629e+00	8.127488501158115497e-01	8.811100760080003980e+00	3.513150876816707235e+00	6.157857791083804599e+00	3.774812671645109141e+00	2.447794215889587122e+00	6.200284139752446855e+00	1.970319849419901015e+00	1.457629032515130652e+00	-3.455211059468747408e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.728062251302544539e+00	9.983938470926080555e+00	8.433356605109565862e+00	6.337909945427006697e+00	6.896389600994462299e+00	2.459910759623319620e+01	9.761022426295925314e+00	3.992149410829285650e+00	1.814825610284308084e+02	4.765197900216478821e+00	-3.568673525250936655e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.369886895438305885e+00	4.753747226000338166e+00	8.301326913025526721e+00	9.549443776004281403e+00	6.341074848620057658e+00	9.902642335091430326e+00	5.205874414644696913e+00	1.534608256617178368e+00	1.332216295343045545e+02	2.504821928062602066e+00	-1.086061948976257372e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.781228916425666498e+00	4.581628818267621028e+00	3.189815244094605262e+00	9.321862824557662464e+00	5.221541844100541674e+00	7.282286125996768611e+00	5.732098246729256275e+00	3.809021031912972255e+00	2.526052248389860466e+01	6.463872171454132953e+00	-5.194870239624387068e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.573497938892157277e+00	7.424619113591661268e+00	4.615251412201638814e+00	1.471849689319734589e+00	2.755279018185175399e+00	8.795294965397625120e+00	3.941768441332711426e+00	5.687776861322665134e+00	1.240216851472833959e+01	6.485903803288625369e+00	-8.598818939779912398e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.393734717917872068e+00	2.800525060448778358e+00	9.073797225852457515e+00	2.749127443079822708e+00	7.544328466176121850e+00	9.102849396364293355e+00	4.881118448574386370e+00	5.824710450284758423e+00	1.952064036774498490e+01	5.095475605648466910e+00	-1.820852996155117808e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.780545724357567750e-01	9.139482954154374283e+00	7.286293637280365054e+00	8.972101939214745414e+00	3.280281438820815687e+00	9.490666958700076705e+00	4.896558328624725398e+00	4.752544789588291074e+00	3.346193979405683905e+01	8.057271407881717806e+00	2.177427250935540997e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.872789932877275021e+00	6.960912097326476200e+00	1.893355898373900281e+00	7.200708588897470896e+00	6.868886868757444475e+00	1.895153674589390036e+01	1.139297052070316951e+00	4.292110446046662808e+00	1.715538037720708431e+01	3.597611873744058553e+00	-9.333026367079211241e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.656179213952345464e+00	2.233425685186096299e+00	1.508228240482479166e+00	8.525921796509548400e+00	2.881150058723128016e+00	2.813464566316827398e+00	3.033949381807902412e+00	9.724109862226214318e+00	5.455635705178517370e+00	7.519399089658929114e+00	-8.567687807985155359e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.531199399836577157e+00	4.802045322592842780e+00	5.207277562210520294e+00	1.201113883459254739e+00	6.722010199846760514e+00	9.345510317239064335e+00	8.591112172928392354e+00	3.489688766833115352e+00	6.015628451300177204e+01	5.792938430751518375e+00	-7.634677171947359966e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.729463233278792256e+00	8.814055105692084169e+00	8.649253930680190550e+00	6.595139047550628852e+00	7.189944095775189226e+00	2.320188442182643129e+01	2.419731696486213668e+00	3.526931578890764918e+00	6.596542603015484474e+01	5.569526827292865967e+00	-3.419008007702735199e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.905279210754156516e+00	1.015454353578391355e+01	5.527235430453226961e+00	7.819103352264515472e+00	3.119638441212953861e+00	1.048131340624644992e+01	2.519368491520958653e+00	2.941773397173210292e+00	2.811911150108733537e+01	6.400773321310628816e+00	4.894664485547954769e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.534068520116889545e+00	4.489789191857004980e+00	5.141418643062119820e+00	7.617243840287827972e+00	1.873147861823762250e+00	3.109625218970935911e+00	6.308502176673540518e+00	5.393840757061090230e+00	8.899579808656737256e+00	5.300883616343594618e-01	-2.180987250315966776e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.104694590772709262e+00	6.551989555465780768e+00	1.796441026949350928e+00	5.694018379594044887e+00	2.199672768383333921e+00	4.158784961635922706e+00	7.382816773943300603e+00	7.431778714696390509e+00	8.994339319584344850e+00	7.401862549863823304e+00	-4.049764988035873102e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.823234871260596357e+00	1.966984673433193720e+00	5.995310893286430520e+00	1.954366268233903803e+00	7.230371848278794644e+00	4.366653274707805288e+00	1.359230955219110859e+00	2.714103062706435310e+00	7.014699967079920384e+00	7.046408154685486203e+00	3.637583538111555299e+02
