G	c	dx1dt	d2x1dt2	dx2dt	Fc	Fg	d2	d1	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	9.566286880771793122e+00	1.570481234934102632e+00	6.485600612999479431e+00	3.438004488792246072e+00	3.475220857223125392e+01	-9.562136215551776397e-01	2.609402772369755485e+00	2.860258511499114586e+00	-5.217065887229461296e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.210558917413846913e+00	6.919097311427461428e+00	4.141970021707585659e+00	3.481705251424272340e+00	2.956691588676175542e+01	-1.329598041798843999e-01	9.992934202954177891e+00	4.692455105212592237e+00	-1.127775125844580728e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.499662639191674529e+00	3.689680278874013730e+00	1.936365590021945193e+00	5.282952328553514043e+00	1.648267464492841228e+01	-3.242905921140041281e-01	1.006837575004337282e+01	7.258725265576383201e+00	-6.733230362753402920e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.565499060606454940e+00	7.195503553232960314e+00	2.213560666567027102e+00	1.011783479280482290e+01	1.995948781329696686e+01	-6.613214383062296919e-01	8.082182526013223622e+00	9.688193547712879550e+00	-4.336646969676682950e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.566725032087558311e+00	1.530795564876682668e+00	3.354942722199283356e+00	2.135864689439086472e+00	1.231394914232200577e+01	-5.431412463477996999e-01	7.371258936469860856e+00	7.421181317108504594e+00	-1.872953192940895573e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.032540548054314833e+00	3.871268862298796964e+00	3.273048438229710477e+00	5.728300543016440649e+00	2.919931186876447882e+01	-4.122776726936462355e-01	6.295062099631313579e+00	9.539439168727204432e+00	-1.824818008324804008e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.256699812452595211e+00	5.930475174549626693e+00	8.659173567096400959e+00	2.376922661748786858e+00	4.934693829796835018e+00	-2.640963310812262765e+00	8.661758523306833268e+00	7.790608653265580053e+00	-1.971614333395489638e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.419456937232056681e+00	8.202056719080232483e+00	5.829372160965707650e+00	9.616854729847618799e+00	5.338624459807875411e+01	-4.246511648745361356e-01	3.630270873244161756e+00	6.328724599991761401e+00	-4.026836200589173131e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.387827670949629333e+00	3.657783378092620108e+00	5.896932587641515511e+00	1.698237076017916625e+00	2.737046720775627051e+00	-9.522208419317649941e+00	4.869220675355943939e+00	2.457763580266951742e+00	-2.855969947065398173e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.436341221890286235e+00	6.927425401012511585e+00	1.755427181258893077e+00	4.840023912044740584e+00	4.232792040829342284e+01	-1.219771514476627322e-01	6.491120995707587937e+00	7.166583031398794823e+00	6.112645497754717328e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.059405924844541769e+00	8.850791256187600098e+00	8.866848730580805693e+00	7.482375610528788634e+00	2.568500236323190222e+01	-9.580236209217500853e-01	4.817816641586207815e+00	6.206905533870241243e+00	-9.109377951445441823e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.034369272108016879e+00	6.667981351222419306e+00	7.638463854308049861e+00	6.514010694944598612e+00	5.294121278739084602e+01	-4.350842147666805770e-01	5.013964687226697414e+00	6.395768656050548451e+00	-6.065299965389879588e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.993759483163090707e+00	3.050974157842230028e+00	1.495127042235008474e+00	5.471424871504965814e+00	1.984729357232709290e+01	-3.437985116992643420e-01	3.860855397020733548e+00	5.403860592688656261e+00	-1.508881422877760281e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.098658217499605350e+00	1.324089000682245665e+00	7.458214085082734535e+00	3.964273600832004529e+00	2.167725391993726092e+01	-2.539221159927991689e+00	6.822654286576345761e+00	5.638300052396542306e+00	-1.897547611498967157e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.447521902094312196e+00	8.771272849359805335e+00	5.943104090284852425e+00	4.422446252543879019e+00	2.854032407823624951e+01	-3.965559556612353598e-01	8.608270419726050449e+00	3.527962881390953598e+00	-8.575159015781295135e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.682595240326989039e+00	1.300917306281340391e+00	1.724661327279963130e+00	3.830939453268223271e+00	1.073232980078990018e+01	-1.843819157351006321e+00	2.356649154577801664e+00	5.189760003773153052e+00	-7.001928000704506161e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.003439494061391812e+01	8.870259778303267950e+00	5.128279377391883997e+00	2.520960514156189269e+00	2.748039819432937136e+01	-6.076451317063628899e-02	9.740327509371141446e+00	2.573321328276695574e+00	4.284882132281115918e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.253606715815937633e+00	5.986810302366289527e+00	5.379323464943518651e+00	5.655000998981349447e+00	4.339134667951439894e+01	-2.166518406735031266e-01	7.367138419731240617e+00	8.394435947484284455e+00	-1.475410913449489936e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.875562206489798101e+00	9.223885669865529380e+00	2.527837209341071922e+00	3.257801475514692680e+00	3.302631806649335289e+01	2.531059188341328731e-02	8.472558756873810992e+00	2.751247285633768858e+00	7.925054692826994929e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.857010816964562494e+00	7.696740062205643440e+00	9.527915095241965560e+00	3.228844893300952812e+00	3.123943055279832137e+01	-1.532540373296627789e-01	5.879096236357780114e+00	1.760188242823520044e+00	9.618934063298323345e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.315855115590351510e+00	9.710660043935300578e+00	8.345020669985283135e+00	7.372489100988568467e+00	4.354279515680020296e+01	-2.689259794994020014e-01	8.122777209033293033e+00	4.683563639180938765e+00	-1.069231160834521965e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.416237808091128869e+00	4.453734321211953784e+00	6.979178248436957333e+00	9.966689506631738027e+00	9.142855615667842528e+01	-4.481974680742051298e-01	1.586738437311890682e+00	7.018342605349416452e+00	-1.759680713735630420e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.754908644873903079e+00	7.861702860648694724e+00	5.233807742524475337e+00	6.681750346252417927e+00	1.083456284228385158e+01	-1.628110532197516225e+00	8.420338025262141812e+00	4.445961461553264549e+00	-4.896979818048002642e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.817009079518612680e+00	4.642986064425153714e+00	4.732749592863761734e+00	1.792328075182456404e+00	6.098011927009017619e+00	-9.915714133129729380e-01	9.608899118409477413e-01	2.833392049793888923e+00	-1.438214168709833807e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.836699845464309755e+00	5.025803350793832891e+00	7.122075029188836837e+00	1.842410623025484417e+00	4.262899983916705438e+00	-6.062744261856220618e+00	8.068708400894202271e+00	5.956863940964367998e+00	-3.034725074020394331e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.823997099915436237e+00	6.665783449138613648e+00	6.080081923436509328e+00	9.229302291154358073e+00	3.922647430980282479e+01	-5.613968787473739841e-01	1.003239852462200865e+01	3.973234200984131270e+00	-5.869374528457539375e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.203957233373256663e+00	8.578590728078239636e+00	1.320153042735631166e+00	3.705826683615860428e+00	1.941385218177467920e+01	-4.773219677695325625e-02	3.378096175189274852e+00	9.673731235883034074e+00	-4.843194028308817067e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.932892625980865198e+00	9.613145838351972117e+00	5.566520998652108254e+00	1.577215729658424159e+00	6.162295845228759283e+00	-3.945966066797755301e-01	2.865710511153376050e+00	9.347142635277538858e+00	-9.839994135157029476e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.601188115099747122e+00	7.802506749351896254e+00	8.171677934479889771e+00	6.015458456026269829e+00	5.432037101838150761e+01	-2.774208165438404317e-01	7.667920086893696308e+00	5.974157965382526747e+00	-1.108666995961131718e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.730967503382063732e+00	4.883708308385128483e+00	5.131958358607008108e+00	6.724071233164315764e+00	2.831176793987195595e+01	-5.567222143730921058e-01	3.037323802784979154e+00	3.800575611684825716e+00	-4.369084800795073775e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.762122186017685443e+00	4.945713721971347177e+00	1.466786087450212772e+00	7.150018297437270576e+00	2.403425426125704689e+01	-1.426193034050442232e-01	8.581641033219602477e+00	7.767717760314609698e+00	-2.258991865419205158e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.526079659316695647e+00	7.799306557571350496e+00	8.245334268181586879e+00	3.302852281316899230e+00	2.083430295709093016e+01	-3.979494472428217744e-01	1.741782783672092716e+00	1.261214597828410833e+00	-3.716715287881563690e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.442969082722624918e+00	2.707256346475658049e+00	2.861231311426689405e+00	1.078610890890813856e+00	8.703388969690006860e-02	-1.439705821960404419e+00	2.345002619489255036e+00	5.651939233622778502e+00	-1.045111670269090354e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.953501282362446467e+00	1.992413237317828267e+00	3.667319545843588102e+00	9.377076493119700373e+00	7.990776992654873823e+01	-6.125170458991051614e-01	9.968594392807869298e+00	3.970937671791999524e+00	-4.319070472109668435e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.672966950554060084e+00	4.136863020640796584e+00	2.548893947250418623e+00	3.259990866065307635e+00	3.439894492208825927e+00	-1.692922783828456845e+00	6.735557470730418217e+00	9.519194456655494463e+00	-5.013260479296956618e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.861492942672223094e+00	3.158962449366808034e+00	3.742624008921991763e+00	7.289965457582487041e+00	6.860570442799037494e+01	-2.284308652387601335e-01	8.330100858976253519e+00	8.124266477662558383e-01	5.863287579985236864e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.512438103184647886e+00	3.671219089184541762e+00	7.681755512319087487e+00	7.573910670103928489e+00	5.957720020274192052e+01	-6.858886567460167338e-01	4.022217263128625930e+00	5.861437306716238638e+00	-6.729268283733858880e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.568482054418578464e+00	3.032811479312209180e+00	5.841168382460507402e+00	6.637628915706094368e+00	1.780745906799830180e+01	-2.157048538333186105e+00	7.375000027621365639e+00	7.642918364025669042e+00	-1.258475804680974974e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.646456801352831789e+00	1.521123559115477697e+00	2.398287736228808864e+00	3.648776545721545528e+00	5.020841133862766981e+00	-8.293643372110228995e+01	6.630639197780645588e+00	5.711728717404146671e+00	-1.978682907893281424e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.403661468441592675e+00	1.183464916953367085e+00	8.528896567097033810e+00	3.263896650502678298e+00	2.836434528216003059e+01	-2.247621866937361101e+00	6.155211469635081478e+00	1.165919073166357123e+00	-4.453767337504576318e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.314197063176222535e+00	9.736703726765039590e+00	8.919190002507150439e+00	6.594305691613353559e+00	4.857029243645764183e+01	-2.538271255372386292e-01	7.412228531475584248e+00	9.660905137843272428e+00	-3.240170658305637996e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.051660610849770805e+00	5.107466234806294025e+00	9.097738858768941839e+00	9.014643453437948040e+00	6.615065159015522056e+01	-4.719391019488379801e-01	5.694470151999448504e+00	5.561565075622058707e+00	-3.959943861648547614e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.834205723657563070e+00	3.841086424295559798e+00	3.510015609956344651e+00	9.474049888589934909e+00	7.276287020172509301e+01	-1.491439971468031811e-01	4.806306277509673208e+00	5.957943628232927225e+00	-1.238250880585895608e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.641662107698349748e+00	7.098949694073958483e+00	5.001214985935213519e+00	1.837800813333728245e+00	3.582678111496433448e+00	-2.172925144231878214e+00	3.615944633016316523e+00	3.002198845163566165e+00	-9.759040393649593526e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.494318119776204767e+00	2.473823012261023635e+00	1.015778322739232209e+01	2.709394846813473645e+00	6.959563428371044580e+00	-2.186542562156530867e+00	7.351074849661911159e+00	4.928863878894106598e+00	-1.572764945468094844e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.934376241928665641e+00	9.295916998069920112e+00	7.968064200745261338e+00	9.405199467093913412e+00	1.729849066286837100e+01	-1.538217778561025373e+00	3.606436001707827632e+00	4.223023415083289933e+00	-2.068225216113394893e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.565910784935296007e+00	8.223086148386132166e+00	8.217097956302648054e-01	7.830717618830012050e+00	6.560427125861764353e+01	7.897927637769139309e-02	7.592510737249030583e+00	1.602107805047525702e+00	1.654830128240650122e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.999781835729543822e+00	1.450271068227407589e+00	1.584611528997844410e+00	8.909905245973749999e+00	5.767027113397778493e+01	-3.700917753005012467e-01	3.276205246527667647e+00	1.874207902095568867e+00	-1.733077201486933616e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.724651308439927533e+00	4.362208781776273803e+00	5.004512640183591543e+00	2.540159299056498288e+00	1.043984798886213561e+01	-6.803516212382965112e-01	6.365148611418112168e+00	8.470059702680725167e+00	-4.768283913883680114e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.316015426756346862e+00	9.574621316113201885e+00	9.436489397532797696e+00	6.724675386205884564e+00	8.369135817495077845e+00	-3.446331281458493212e+00	7.705156555245769923e+00	3.227740867664546709e+00	-1.258280560009906601e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.841751497490049960e+00	9.124491365123907016e+00	5.841227687962632587e+00	7.342753897158482701e+00	2.572486858871974746e+01	-4.062965041042780889e-01	3.183693874313326955e+00	2.513397959117496416e+00	-2.047966592875036351e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.761450462326758615e+00	5.665718842334135807e+00	5.127503026680569675e+00	6.928630770116580351e+00	3.020504059999157320e+01	-7.585228879872333296e-01	1.233735756586408883e+00	6.035451018244955002e+00	-1.494099749681542200e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.150448893565023667e+00	6.472803126928315720e+00	1.535218170615725519e+00	4.296917558515697344e+00	3.437412403143808604e+01	1.182025607201671324e-02	2.129612003229634620e+00	7.909591333253197298e+00	-6.226471146154755054e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.451806512173348551e+00	2.357320202857598357e+00	6.905228739296934037e+00	7.893910987143120117e-01	4.425875591708975598e+00	-1.035163354666895463e+00	6.701913380087657579e+00	1.910398149789707567e+00	-2.679712344160612325e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.363951312048675035e+00	1.007817368829108773e+01	7.730748574186455002e+00	6.145399038377425072e+00	5.559765388976846623e+01	-3.403577817047076515e-01	8.237968604454680488e+00	5.730459765147580597e+00	-1.101675716437770847e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.309402874620039903e+00	3.456829360603157042e+00	4.280723661602420904e+00	3.798986119874616207e+00	1.557237194132039804e+01	-5.945242581041148000e-01	1.495506394131740802e+00	1.843974979412614346e+00	-5.197541376196083363e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.294673727912623029e+00	9.165798247100749307e+00	8.044290107638243370e+00	4.894038507559576701e+00	9.202699902164589219e+00	-1.603610723790243719e+00	7.129454392274690022e+00	1.516411801673424264e+00	-1.299466983142311793e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.621087517589261395e+00	6.704889887506831236e+00	9.388466049894176990e+00	1.001000996126492559e+01	7.239312900176024357e+01	-4.717847480382049707e-01	3.814813604692183446e+00	1.412546945541983012e+00	-2.027443977131264674e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.246776635985624715e+00	6.705194561551010679e+00	3.108320665533836014e+00	4.555924218463089481e+00	3.537631158129043740e+01	-1.899085935861041241e-01	5.169330848229389375e+00	8.213094183824399153e+00	-1.362109615161894993e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.048368446591651626e+00	5.694304460706447024e+00	6.038782837180106888e+00	8.238513934690260498e+00	5.011298574904962067e+01	-4.494055853604079775e-01	9.499601483391446166e+00	1.557399584118462688e+00	-6.133094301626100808e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.867741634903081760e+00	3.382535335583518155e+00	3.303548201181077726e+00	2.568781958964679202e+00	2.205890787952397147e+01	-1.971961398362197249e-01	3.796885453379074793e+00	1.607486660889072105e+00	-7.859456031918066188e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.137558994202489515e+00	2.732034691468627319e+00	8.053404966402807119e+00	6.705421052382695812e+00	4.006614575933205202e+01	-1.250001076564966285e+00	5.222225187344457176e+00	5.119839356070495562e+00	-1.210180969350109592e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.828977366431424834e+00	3.487347469370155384e+00	6.472957738291414742e+00	9.561378660668895080e+00	5.664659835555168854e+01	-7.055361275857467973e-01	9.359769367903627568e-01	8.662686310440927073e+00	-4.237905280579671086e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.312391498300917725e+00	2.727620169492772639e+00	6.710880772573667663e+00	1.677293570238410858e+00	5.723676062050611968e+00	-1.194861494872804464e+00	1.589876384288618771e+00	3.225643848728370067e+00	-1.684471997191490900e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.054160587423693896e-01	8.077958758223424240e+00	7.796236200937141980e+00	5.595792260223678705e-01	-3.015048355779423872e-01	-8.876149756832388604e+00	3.667938723866807305e+00	4.490082925202724340e+00	-1.039345724765215522e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.826387088697346117e+00	4.240616634974594845e+00	4.524165800088333356e+00	5.311711783467790937e+00	9.731473776268959597e+00	-2.405963942910667175e+00	9.374085218212702131e-01	1.344769475705877904e+00	-1.362596514839088435e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.457391001543674625e-01	1.480949706285474399e+00	9.000331970998363573e+00	1.890745070334682865e+00	1.996844029500675965e+00	-4.296415906985784261e+01	6.889131537326462329e+00	4.680902872673297743e+00	-2.986719263149341259e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.747117888675269626e+00	9.957825717549539490e+00	6.103213940793080106e+00	7.549705017048143674e+00	5.156562118162297281e+01	4.936339374638193389e-03	4.837295463562145237e+00	5.992351437313892859e+00	-1.909847475005231221e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.741085680257710155e+00	9.020007822334193293e+00	2.588880703936050409e+00	9.290960866796513784e+00	3.391725222288141595e+01	-2.342349015921363353e-01	5.776556272053769980e+00	6.484135891123995243e+00	-9.472453521249692976e-01
