G	c	dx1dt	d2x1dt2	dx2dt	Fc	Fg	d2	d1	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	1.057345061085313453e+00	3.092180651774095512e+00	2.453569551439929164e-01	6.582615015284745574e+00	4.672705930862239398e+00	-4.501289030813127034e+00	1.111700251446571919e+00	3.027148775549682203e+00	-1.322801534545346591e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.830030776177789420e+00	1.009994479035646009e+01	1.193423746022470366e+00	5.288014818450661458e+00	3.714621867115803155e+01	-2.727971534708852341e-01	4.723369788128167990e+00	7.247808860604767922e+00	-1.094746233905877775e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.800733298134305826e+00	8.944911808293586120e+00	8.625711609990625917e+00	3.288219806424415914e+00	3.402723590865350900e+01	-4.720184694210626253e-01	6.815001801022891215e+00	6.087447224170349003e+00	-1.943348430258872606e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.376078050272760755e+00	1.058080169564019180e+00	2.943908300842697390e+00	4.361972330452863034e+00	8.453292610925119632e+00	-1.965973704785487497e+00	2.781413835784193544e+00	7.657831936242297743e+00	-1.212666572525927222e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.262632474041502473e+00	8.208089408694123179e+00	5.676730993687563398e+00	6.520390049818127309e+00	1.851566355969178801e+01	-8.797013720026143346e-01	6.739538687490572499e+00	3.071662302505166586e+00	-6.575304253145097810e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.552294679226207785e+00	9.972281630344337344e+00	4.416663985086313637e+00	5.105842121043605353e+00	1.461280231391512885e+01	-5.104333741034067229e-01	4.103369381291113172e+00	3.032280678827479647e+00	-2.161520424267262097e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.454632182157861386e+00	1.799369606921637388e+00	4.423321376637997737e+00	7.442362952465003012e+00	2.770402150081780590e+01	-1.241427954930627076e+00	9.243611862891235376e+00	1.089627837199049321e+00	2.920225106083627065e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.020629635727721585e+00	6.064422529601675826e+00	8.771062667221166009e+00	4.775372503401944968e+00	2.747174981303838237e+01	-6.763953193289991006e-01	8.641366900992704103e+00	3.855774983570475989e+00	-1.899764085216510967e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.550983216678337051e+00	1.004880918652483679e+01	1.188020543737599910e+00	1.737991138666304947e+00	1.001987809948964170e+01	1.840323027765813912e-01	3.261314588633942080e+00	5.414444097340670226e+00	9.499505501046087153e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.088905410477884139e+00	1.185115438517190478e+00	7.975774082666157838e+00	7.999488956557318176e+00	2.532068083945119952e+01	-4.213505066096661977e+00	2.888510567335497381e+00	9.013937449581526096e+00	-8.237847495612858495e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.939574832716060904e+00	7.127165125593872830e+00	1.065687718088086022e+01	3.980791233289679987e+00	2.368298699121375961e+01	-4.242759572863442630e-01	3.849579267761190415e+00	5.831397845893448562e+00	-9.189537714420861647e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.317651693931254364e+00	4.284048030759973535e+00	5.816570222723339789e+00	4.945460897946349910e+00	1.474198658852423804e+01	-2.753639338446253415e+00	3.039493368358077596e+00	5.449852222153785064e+00	-2.341007734980867028e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.758388047026894885e+00	9.868687753845346577e+00	9.330708327518383527e+00	7.429839385958303843e+00	2.429223324258723693e+01	-5.531523967138488596e-01	6.973204166924340974e+00	9.979495830404745860e+00	-1.193182392650083479e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.425060047406210728e+00	1.025984802805467133e+01	1.128514942874338178e+00	4.107736573423073523e+00	1.957754353366927091e+01	3.264708464062969495e-02	8.688696920513033106e+00	7.527071185564299327e+00	1.096113570930602910e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.650148772502812555e+00	9.352652203714443502e+00	3.705744174790976508e+00	1.182011942919644731e+00	7.783308489586237222e+00	-5.211655927978080527e-01	7.391250670332764727e+00	9.079064146069338648e+00	1.682214451277436851e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.798091356531576146e+00	5.636702877700662029e+00	3.913567768788321466e+00	4.219690159431094045e+00	3.325019153455408372e+01	-2.310703246259645516e-01	8.473033282869934624e+00	5.739371273265362561e+00	1.381349120134953923e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.865662277722681672e+00	9.589934069547023654e+00	8.914369421523236525e+00	9.800708482423814871e+00	2.629137658663936961e+01	-1.373800742212070158e+00	3.685080935342400998e+00	2.356873593361969998e+00	-4.232920928294424456e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.234773781384131297e+00	8.573199074776681528e+00	9.586816483190958138e+00	7.074081611134031000e+00	3.660286498116457921e+01	-3.159910724527438264e-01	1.741755055756510240e+00	1.927392052530420230e+00	-2.466875365511011609e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.478649759608765990e+00	3.647481204700756763e+00	2.857765526195116035e+00	7.717282479482794777e+00	4.201140257586326499e+01	8.412179553682247457e-02	7.311961030523860927e+00	7.444886562323956625e+00	-1.772888424942173469e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.085669760736522438e+00	9.144547837072702023e+00	6.736914916817482002e+00	7.697018038807661888e+00	8.747411393658765633e+00	-4.325759118971118866e+00	4.599570303835839979e+00	2.923010137754713966e+00	-1.343747986139309170e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.009134582105810196e+00	2.470978729354559533e+00	2.829838154053669008e+00	2.508855104266315195e+00	1.825057925458953179e+01	-1.045658505182584630e+00	7.378344214726838324e+00	3.940029092027161894e+00	-2.194800369415397689e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.380490489076091620e+00	7.543039067182131241e+00	5.460972132396016754e+00	4.838017225455809367e+00	1.159472777679333255e+01	-1.213100240735236035e+00	3.299927752141107451e+00	5.919206911528885229e+00	-1.528083595049599985e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.424467537629802383e+00	2.861732959790789010e+00	4.922236550215170148e+00	7.653760364257426119e+00	1.152853259404015773e+01	-5.762332068185396672e+00	3.016399570738456326e+00	6.299716671775947852e+00	-1.046068018803991038e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.003804231558485505e+01	1.932649111124729480e+00	1.030843886800538378e+01	1.312928884237537730e+00	1.890145802395548813e+01	-1.176082666395976251e+00	1.078381388830381127e+01	5.870066063887999341e+00	-4.784298374910266105e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.575782522314716161e+00	1.120039775236093327e+00	6.547080597583293304e+00	3.806289871722199347e+00	3.547031962984694786e+01	-1.224073875571745296e+00	3.081191206415484274e+00	2.248874598490197219e+00	-8.358466342559033535e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.768750632479958895e+00	7.332273326695233351e+00	4.847020246223552320e+00	3.907944439208461684e+00	2.552660443040844029e+01	-9.289110772265436744e-02	1.027743379659552581e+01	4.490574823412539551e+00	2.357962697249189166e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.511112324988204136e+00	3.461325579406989483e+00	2.228274157466406891e+00	4.305154565795481503e+00	1.755474470143908405e+01	-1.888689055065629896e-01	1.004528469445765104e+01	6.388755824938511019e+00	1.810763145348980085e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.925362017630427802e+00	7.229926554248168102e+00	1.759959289141378225e+00	9.620588117879830037e+00	1.271557452595864746e+01	-1.513708406773665027e-01	8.354384198138468776e+00	9.412084637448106861e+00	-1.262376196119241900e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.190940538608448840e+00	1.978256496566844991e+00	2.709797524127540935e+00	1.351963137857248753e+00	1.103485849600129320e+01	-3.607688341566881451e-01	5.951616697421358460e+00	7.393752524180673191e+00	-1.273722399650789150e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.299997210831912220e+00	4.054563547021047043e+00	3.395864435203315157e+00	4.851742027372176302e+00	2.856062513263308489e+01	-6.854222543770375209e-01	5.627634337718471436e+00	9.327644277699807418e+00	-2.448935035789100656e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.144901251315862734e+00	4.848089166590439980e+00	8.035689840123726668e+00	2.594589725467912444e+00	7.143699939684589495e+00	-2.694057534817845934e+00	8.673917159521613129e+00	9.132012358435973809e+00	-2.074174907414928271e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.998117494581499898e+00	8.990086542278273640e+00	5.359517772448841200e+00	9.116126594748141798e+00	5.357430534839372172e+01	-2.175367502661887387e-01	3.674607172074388917e+00	6.146937152495961065e+00	-4.430102782579680820e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.638639524330330666e+00	3.264059677137141513e+00	5.052226598450413775e+00	2.105800794174909729e+00	4.240000347093901389e+00	-9.674461135336906992e+00	5.141340090387417128e+00	2.356560286949935801e+00	-2.846763582230633460e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.248803355411240545e+00	6.098439881939455631e+00	2.317729058972157308e+00	4.778094605087185975e+00	4.273330731387798664e+01	7.928012350325505664e-02	6.722817464248278974e+00	6.916380989759520759e+00	1.026513506031030698e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.136430968403884911e+00	8.284568041198262733e+00	8.539032265667103161e+00	7.853722847852878886e+00	2.347119290434822503e+01	-6.974457094962266401e-01	3.555057428096922045e+00	7.434218140483501713e+00	-6.720050375223697081e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.786920377154951112e+00	6.174886469502276931e+00	8.158231794734861708e+00	7.579894113358847996e+00	4.786578865970174235e+01	-1.401841087627731519e-01	5.122810801391935343e+00	7.285249026657247384e+00	-2.754936506029987520e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.979801822824580171e+00	2.597727914105425029e+00	1.114043161651534497e+00	5.633313415984728678e+00	1.751793543939865216e+01	-2.118554238590474315e-01	4.006408012933452945e+00	6.477383176564353029e+00	-1.207929494223974221e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.497054052946025671e+00	7.342587188237359452e-01	6.013625083839237107e+00	3.680966994983351004e+00	2.116700466592024554e+01	-2.525929293226890415e+00	5.975983334020339655e+00	5.791361701084212221e+00	-1.821751463318381781e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.484513942743232562e+00	7.459976947454479479e+00	5.819673148013048802e+00	4.167916727315394532e+00	2.675820700061077417e+01	-3.972877418366705937e-01	9.160272784199511520e+00	4.361971833594458836e+00	-2.090902379844040482e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.281175347422669919e+00	1.263705331772803531e+00	2.645250586253805825e+00	3.733151184352430541e+00	7.567898841326755388e+00	-2.006741150151511111e+00	2.244258812982368845e+00	5.097751860463616502e+00	-7.166846568489421365e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.408187853547584467e+00	9.001416517188864930e+00	5.143793797415763258e+00	2.776549895365651111e+00	2.891986710927026749e+01	-8.909202726725971855e-02	9.280861957922040162e+00	2.584099165718744651e+00	1.524204915096519342e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.767147708055590627e+00	7.009032634132102757e+00	4.604644503791970322e+00	5.956538820525075550e+00	4.279402370759326857e+01	-3.466960926124591502e-01	7.356710106957286222e+00	7.634813954733879804e+00	-2.574023549249917053e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.826061895852761907e+00	9.722168361590711072e+00	1.595101923932292998e+00	3.720867030783892915e+00	3.360974591254431942e+01	-1.230848000696829203e-01	7.944828094123959517e+00	2.931630881868637850e+00	-1.218742964285525421e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.471669862441331134e+00	7.912788914132109497e+00	1.017272301417711233e+01	4.625500653637424797e+00	3.376343584892904204e+01	-6.670219282961345475e-02	4.914505201937734213e+00	1.785770544686231531e+00	-1.928097539057021192e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.219988340436978014e+00	9.313430546763298068e+00	8.203939891156846187e+00	6.861365051395057257e+00	4.357569253294715139e+01	-5.150028178668764056e-02	7.387595368875240709e+00	5.050305967967124943e+00	-3.092960350879123244e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.804473564059788870e+00	4.102846245941795367e+00	7.872526693757967209e+00	8.914552329488312665e+00	8.999178880359092148e+01	-6.513879227426662144e-01	1.110550613302383915e+00	6.460520439130251091e+00	-1.514444650565841499e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.154464988669635872e+00	8.154326132069684263e+00	5.521827659587004611e+00	6.617147626082655165e+00	1.301562242943718495e+01	-1.681055684642586812e+00	8.229784062942252731e+00	5.406153832947813598e+00	-4.725487493495713842e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.604824184476145277e+00	4.337357543595751430e+00	4.280960842683478873e+00	1.654015287458987071e+00	1.179626181393907558e+01	-1.241250466067921332e+00	1.351300308179328891e+00	2.170247878925074758e+00	-1.448037710546464574e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.855989913131383950e+00	5.352824745760782044e+00	7.503213494792508875e+00	1.969590662708164075e+00	-5.141390334641560145e-01	-6.273713368591896433e+00	8.650115727633274076e+00	5.885273452608064559e+00	-2.899967356637145954e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.349006058808431607e+00	7.703076803145170182e+00	5.398743006552021662e+00	9.921503136401609524e+00	3.768395041276190938e+01	-1.055125225012535140e+00	9.212881456894765009e+00	4.064513874461884058e+00	-1.078521771504309168e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.736725050888942690e+00	8.649407583948475420e+00	7.612888311434555799e-01	3.386245930229554890e+00	1.305381509045775701e+01	-3.894158432557530136e-01	3.721234844475442394e+00	8.286721606361947323e+00	-1.819800107942552536e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.528804300469443600e+00	8.807108593005704478e+00	5.133937236840279361e+00	1.282390225951994589e+00	6.233455372935819305e+00	-4.895439677471826179e-01	2.802162802436276134e+00	9.514546029121747850e+00	-1.104865763439518389e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.437759435830630927e+00	8.400395024074228445e+00	8.682102151224851738e+00	6.312396665488710923e+00	5.210105759527736780e+01	-1.243862263851647221e-01	8.235695607718904299e+00	5.426290555785987735e+00	9.175349882570253968e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.430656606656060426e+00	4.934762955752477254e+00	5.761504617157579666e+00	5.323810624637652644e+00	2.749628707572883002e+01	-6.568655681497517218e-01	2.869977063944422646e+00	4.258794801738833513e+00	-2.286131195778978942e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.848219449411949711e+00	3.841474147189921862e+00	1.248936745609146914e+00	6.880211595670989055e+00	2.457407868369298498e+01	-1.095137895469883993e-01	7.689313898596942032e+00	8.731333774944111781e+00	4.066337006582640967e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.880967311876222681e+00	7.876145548068118174e+00	7.044887388102804238e+00	3.186056723485621855e+00	1.862133569207384554e+01	-3.939724324602594807e-01	5.069475481647220949e-01	1.508511003713768783e+00	-6.754871404275604174e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.626000659912925528e+00	2.593867276242139752e+00	1.952681848030688894e+00	1.602453211440604930e+00	-2.613863819629285157e+00	-1.155999872028904640e+00	1.914918580401906212e+00	5.806540588708772432e+00	-6.162744452219405034e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.337084024461233867e+00	2.239781545875949131e+00	2.738070828932814393e+00	8.610123964103459926e+00	8.375788698656866416e+01	-1.685188188904908624e-01	9.882035454238609518e+00	4.784526327885964214e+00	-1.645058574765341675e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.570095492898968548e+00	5.252639815126238787e+00	1.767857194542922450e+00	3.261472364416980962e+00	7.886297980774376271e+00	-1.915623955582969939e+00	6.938010659563381921e+00	9.554757911316432484e+00	-7.880250176335039214e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.041002139828670892e+01	3.486700123069953694e+00	4.118496984342723266e+00	7.937505971488370449e+00	6.962637951392284208e+01	-7.480379914077936454e-02	8.314150512878711652e+00	6.329922849208438063e-01	1.125307434673653573e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.560062937342413747e+00	4.269413719590527734e+00	8.880923582899182378e+00	7.725288925404512952e+00	5.590722437661963795e+01	-5.125373234758454632e-01	3.052146690160238762e+00	5.075508493030794099e+00	-1.007763577901001639e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.001651905590766223e+00	2.419043131822403048e+00	6.113872834146951263e+00	7.020941318623787453e+00	1.834458716056298755e+01	-1.550295877861358917e+00	6.059228000085473909e+00	7.871362809267311356e+00	-1.248031888585697580e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.600261499978768764e+00	5.335621744754989182e-01	2.220961712294510004e+00	4.000077060411493690e+00	5.056289052978851117e+00	-8.315950685212239080e+01	6.548229109820372429e+00	5.145573227818688089e+00	-2.000640069187147390e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.195592396553667669e+00	2.283160023626687796e+00	8.517060598765434420e+00	2.540415509007463157e+00	3.092627341237587402e+01	-2.112443412888688421e+00	6.304377875865290193e+00	2.472833972179252271e+00	-3.840332403453109666e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.236946449502510426e+00	1.006074379615156822e+01	8.640545775424852692e+00	6.469163033403284579e+00	4.946952503420244796e+01	-4.874836964067319478e-01	6.944785607767561153e+00	9.491491372540259874e+00	-4.363693965936414010e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.893749294538642935e+00	5.204147604177641107e+00	9.050116330261333886e+00	9.015991326514196658e+00	6.955593393291489690e+01	-7.476222786320172453e-01	5.338448846899635392e+00	5.654244768176697633e+00	-2.224507920596014543e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.996393277948126155e+00	5.099827769413586509e+00	4.016758012406183909e+00	8.936920134457331244e+00	7.054140630716022997e+01	-1.272789685693464790e-01	4.335246383925396962e+00	5.891822022945484960e+00	-2.274741657620585666e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.370881953480186821e+00	6.823193940780051925e+00	4.803071897735495810e+00	1.884643893380043789e+00	2.368237317529382047e+00	-2.093679322236658980e+00	3.507872354198322551e+00	2.940855233505465183e+00	-8.368340016392773251e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.866064942572193797e+00	3.423310071832009083e+00	1.071456610912190399e+01	8.229990636358137657e-01	1.300509244058413572e+01	-1.956039884323438560e+00	8.072260807091813817e+00	4.834226479953247946e+00	-1.501837739081769385e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.065234067978692245e+00	9.924353767704960916e+00	9.109818607303333593e+00	9.321766444318555500e+00	1.672443943537333055e+01	-1.493497636003205287e+00	2.946991125698668945e+00	4.395182330558959016e+00	-1.927752805885284104e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.756754135061118660e+00	7.356785042070752567e+00	1.051300411465681872e+00	7.392590379296314573e+00	7.043695879970033502e+01	-8.624748214907553001e-02	7.982458736970090563e+00	1.645087730864689401e+00	-1.932759956201228091e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.682068675478373798e+00	2.646396312951019070e+00	1.379423450150984998e+00	9.706029227450208907e+00	6.440459209710836319e+01	-3.614286683181679449e-01	2.786526873071291988e+00	1.622477034069747637e+00	-3.594511388742828717e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.072640480016249676e+00	5.485253838930628234e+00	4.976260941650132885e+00	2.497146397748781776e+00	1.469938677194580556e+01	-9.223413985369265378e-01	7.328923961443895685e+00	9.979700189836302471e+00	-2.365835949066909194e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.752213215198809237e+00	8.197912876480467403e+00	9.217486642539439501e+00	6.144083764342146203e+00	1.181052394268483496e+01	-3.741227409133222714e+00	7.841830595067371235e+00	3.616966181065922825e+00	-1.331050906566101943e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.279776288029875975e+00	9.614010666775820724e+00	5.650542164045688764e+00	7.267366838374949900e+00	2.646827608482748317e+01	-4.510129339984495500e-01	3.027324722672377622e+00	3.349677463339941319e+00	-1.464834761109972128e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.534369902133025487e+00	5.078060343369998009e+00	5.968524553687498013e+00	6.801444578668320418e+00	2.878124699493816507e+01	-6.803530642895169178e-01	2.047429975512989664e+00	5.483365161175882463e+00	-1.424610898376160506e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.546496064851700325e+00	7.309729035157980448e+00	1.094052638319415571e+00	5.063015339759179945e+00	3.144373033866677858e+01	4.944765147969307217e-02	1.838804775334743402e+00	7.976741733022308267e+00	-1.601405921312697433e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.726465775641495171e+00	1.718560081212167745e+00	6.615821248687399958e+00	5.999743254781075841e-02	5.398596744031179284e+00	-8.419196413537466395e-01	6.274657300835038143e+00	1.321836230043120120e+00	-1.279222835842593442e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.399342160518564526e+00	1.192459722431066638e+01	8.580687233884583875e+00	6.861606150439918395e+00	5.405437380206836906e+01	9.572146909930104308e-02	7.978560943248038662e+00	7.631053986516945997e+00	-1.045252435725354534e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.835307685017365742e+00	2.987977049049081124e+00	4.904210415452515903e+00	3.271483778615554616e+00	1.738917014123661531e+01	-8.670719525546792816e-01	1.914376778297607107e+00	2.013169335183680353e+00	-8.012686010949289894e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.468632731576043238e+00	9.895394516969387766e+00	9.192666574159142456e+00	5.756918681788827818e+00	9.349089888312271057e+00	-1.609442635051295367e+00	7.790109395961768435e+00	9.969207699929465427e-01	-1.189377519869641686e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.953897856362208252e+00	7.618706771889893758e+00	8.968535077322366433e+00	8.131049242167453173e+00	7.212084041385287492e+01	-6.154946279450662638e-01	4.669830129620494930e+00	1.061035252117708660e+00	-3.324018178261583856e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.734291315718089699e+00	6.360593662773866619e+00	2.473863030283087294e+00	3.272495465422622374e+00	3.858281165435109017e+01	1.245256601834237309e-01	5.418343358419394740e+00	8.691456044585887497e+00	-2.831703629965848013e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.139119729751453036e+00	5.550252638864052734e+00	4.458535946605051592e+00	8.400155503948518287e+00	4.972471214216671598e+01	-5.019968920423795167e-01	9.960557298107815427e+00	2.841350678259206397e+00	5.133670551492102163e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.025613874383942914e+00	2.796295652355025307e+00	2.971410629192332564e+00	2.970736443100550517e+00	2.184204126831044945e+01	-1.075537394006112479e-01	3.580699047148733438e+00	2.002687873605700553e+00	2.110038466664343026e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.658317834855753681e+00	2.096153971368701630e+00	7.158950861891920425e+00	6.751738566994628599e+00	3.718255284891979073e+01	-1.127146110736043871e+00	5.725776707940240406e+00	4.526165228072366098e+00	-1.054892323675330523e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.375020724842045183e+00	3.135615358027350918e+00	5.910498033836197429e+00	1.010912025714124240e+01	5.641882543493711921e+01	-8.012154826768013161e-01	9.064540115080537142e-01	8.167501640892806947e+00	-4.445211397670242093e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.678403222329037270e+00	2.602693399087878223e+00	6.585146237485371756e+00	2.448257723005305309e+00	1.129028299771666788e+01	-1.244672923600883552e+00	1.735767612539376836e+00	4.045400777020653038e+00	-1.821405905931918312e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.046748460444195672e+00	7.732887460148195835e+00	8.440443712400194087e+00	1.435410038416334633e+00	4.001540219847678159e+00	-8.914593375465065250e+00	3.724055773603518027e+00	5.948269291030174877e+00	-1.059937675852256120e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.032341284621028699e+00	3.900249062104550912e+00	4.398857994506469637e+00	4.958148248429261606e+00	1.161299455675207071e+01	-2.327089045450573490e+00	2.518633167704781961e+00	1.279751798415581732e+00	-1.086045186708566668e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.244474126406457382e+00	1.841151735033389247e+00	9.495293500140180143e+00	1.885382761734473611e+00	3.556975792471333442e+00	-4.303208058805298464e+01	7.129056458089972459e+00	5.703681999632640220e+00	-2.993904734853994114e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.731829291803027360e+00	9.278226656851863652e+00	5.860247589983583083e+00	7.402647488492801742e+00	4.790903759054247502e+01	-2.373580637367208590e-01	5.335624786249664631e+00	5.394195346636733390e+00	-6.089223105151103654e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.206843642307330988e+00	8.816682612954313214e+00	1.851028343483904326e+00	9.200961769390850975e+00	3.220070361875098541e+01	1.694308214251841194e-01	5.636242289414346018e+00	5.675390721362471247e+00	1.414596885611650423e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.598681270675548660e+00	9.849713216479678124e+00	6.331990480374730446e+00	4.351734118050909039e+00	2.496415810519503609e+01	-5.453715778473748887e-01	2.657340657764980740e+00	3.437956420696438364e+00	-3.173766423949072824e+00
