G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	Fc	d2	Fg	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	4.823866646724216167e+00	9.179063890185597430e+00	1.191222847760915027e+00	1.558062187586774394e+00	3.630721427809218582e+00	6.056155087414038185e+00	-9.547624067736828479e-01	4.071780234941793086e-01	5.946141077687155274e+00	-4.004275599780730832e-02	-1.430628408638387805e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.612912213089021662e+00	1.305217261903687920e+00	6.996170846615738625e+00	8.031396681685693650e+00	3.031003240954921907e+00	8.624770640099782781e+00	-1.137485726948100329e+01	7.989158114813164069e-01	1.769584181938460343e+00	-1.780899468782239925e+00	-1.408482886008111334e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.477486768205534595e+00	7.323288718880913706e+00	9.605918154393366493e+00	3.528722318970904936e+00	4.690641480885077819e+00	7.058494435673138945e+00	-2.057008024835760285e+00	3.500931904281622820e-01	4.756907324666449277e+00	-1.057139825917708803e-01	-8.413389055854524345e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.306131381137167757e+00	3.731495447658788045e+00	6.098483947037141917e+00	4.857349444663392468e+00	3.133469285610020805e+00	4.968341581093262072e+00	-2.144153333351615842e+00	7.279572429210180440e-01	8.696176422645386594e+00	-1.158433403699049985e-01	-3.374402510567006352e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.508077396458197939e+00	9.345200161291145946e+00	9.459600068391155858e+00	7.156998726524049559e+00	7.164650698279015906e+00	9.605774246098651048e+00	-4.527370794099236484e+00	8.761478699359048772e-01	8.599773736950128367e+00	-3.365839439381699272e-01	-3.030756760287120599e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	8.405402063031177207e+00	7.436126903629286744e+00	9.611078407174474814e-01	5.877547833994173354e-01	1.805585612551872332e+00	3.321531414006176908e-01	2.123199401121846353e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	7.081843739005361016e+00	9.380824464008670205e+00	-8.711006803682569410e-01	6.139477220761871967e-01	1.865960514112680046e+00	-2.226246634118841383e-01	-4.118365164943400547e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	8.427080564338005786e+00	5.720126944888456855e+00	2.913803298541399300e+00	2.367035591946446416e-01	3.328152946511027110e+00	2.998666466257232655e-01	5.558472459664101084e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	4.592143580997953833e+00	3.273586084261218332e+00	2.949093713635067004e+00	3.937514526251549296e-01	8.839368002452916429e+00	1.810007404462987690e-01	1.972168169193684095e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	2.430224961802974093e+00	1.456856127272918355e+00	1.577622895639264833e+00	8.013523503022827732e-02	2.169177151909301049e+00	1.065252478785499168e-01	1.790723839628565461e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	7.689565831013511321e+00	7.573071767021349210e+00	1.884813165206050412e-01	3.900319542448011934e-01	7.458991480918427897e+00	9.110356581664487419e-03	6.296960608699650463e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	4.258783728928828616e+00	2.094130705660706582e+00	3.599501359997399508e+00	4.886719313331741033e-01	1.933206467402270867e+00	1.881608417219724938e+00	1.448554955035698422e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	7.053687386783742852e+00	3.804564713556870981e+00	2.314542192597135450e+00	1.885823082638928005e-01	6.605459767389131542e+00	1.290139904965205975e-01	1.693515124932614357e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	3.438980695454725289e+00	5.834250271884121375e+00	-2.806473858175802416e+00	7.568740145153868282e-01	4.215409252676504792e+00	-3.016000042850117135e-01	-1.952558316732778687e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	1.723527161694437870e+00	6.115886256346414029e+00	-8.436538506446847663e+00	1.280055969471620259e+00	8.062046120793288750e+00	-3.798088719132654556e-01	-1.111023794225831374e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	9.883571004404283045e+00	6.316980156951604641e+00	1.687460477007923565e+00	2.262984099339790667e-01	3.113745171613412577e+00	1.892735421487583003e-01	5.735671185991623178e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	2.402498101192453106e+00	2.480653658602193445e+00	-7.970900194483161727e-02	8.364125367495832408e-02	6.812930870193302901e+00	-7.316529066263371094e-04	-3.154161534044779697e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	9.908930658237913747e+00	4.359243249407757759e+00	4.774042073319306745e+00	1.873252500725361425e-01	3.090258558624629170e+00	6.088040964714738212e-01	1.033344614910656212e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	9.817425083881294867e+00	6.544708171881824299e+00	3.961892498892729542e+00	5.754916329566847066e-01	7.472733847747373481e+00	4.647968286518370240e-01	3.213344119358865658e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	8.154182957662019504e+00	9.690335401153214789e+00	-3.891562706164980234e+00	1.726043335765157449e+00	8.860297542346181388e+00	-6.335584710292746502e-01	-3.735560889821561315e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	6.922117721779774691e+00	7.527964151065975607e+00	-2.475924449209539191e-01	3.504615030564056655e-01	2.181170372945875791e+00	-3.606447465136949915e-02	-9.338760550722413623e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	6.197154337409773284e+00	9.361651111863507069e+00	-4.397291899529137460e+00	6.223866205832758736e-01	8.806366075846506547e+00	-2.085733906702573748e-01	-2.751760248033404022e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	8.764757074419119220e+00	7.885981588468631287e+00	6.137657969637828614e-01	1.245205025096369322e+00	6.340359809599886987e+00	1.345329339381730605e-01	1.412403153678242651e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	3.622016837610169571e+00	6.380704834434849815e+00	-6.621375153748712883e+00	3.863766898757536317e-01	2.163018943738005628e+00	-6.793337349278553150e-01	-5.352741811502439440e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	5.197086170626446844e+00	2.640393956964956601e+00	1.253726215584365589e+00	6.933739893981040181e-01	4.913893732055528041e+00	3.424260178114515996e-01	4.593076446433642879e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	6.584344780236983219e+00	7.003351466444212470e+00	-4.935382154470914773e-01	2.521736529584394093e-01	2.460585812337007461e+00	-4.842402220726436946e-02	-5.694465341845559442e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	4.755227500385786676e+00	6.663451269240628250e+00	-3.648143817601289030e+00	6.555986588175405361e-01	7.329162022296804579e+00	-2.360348705156448679e-01	-2.094289132065580539e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	4.808739679745708706e+00	6.504860641288155776e+00	-2.890324374417226672e+00	2.996097092977332288e-01	7.809768443013632933e+00	-8.660833921136901203e-02	-8.850124688314255916e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	4.005063696538457840e+00	5.323141888149300449e+00	-1.723677980158047074e+00	4.723197530413114076e-01	2.037621441220607288e+00	-3.040806479855167610e-01	-3.670235180137419451e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	6.079895291196885765e+00	5.738626413634474233e+00	3.291037383221548374e-01	3.359186885867830319e-01	5.590091597233632470e+00	2.092570580619886045e-02	1.554286093833652516e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	8.765264112390157791e+00	4.066722281108020809e+00	5.319618642843891188e+00	2.248166137023347444e-01	8.335852668919756070e+00	3.126582846155571138e-01	3.269387845773246148e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	2.801973633794336838e+00	5.663265494884030637e+00	-2.416393463619256110e+00	7.094924386578780329e-01	9.418795280615109178e+00	-8.818124382382969140e-02	-5.060143702843849844e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	9.447762602685109812e+00	2.728055993977620552e+00	4.718581211058233471e+00	9.267185206161994426e-02	5.674856854083611069e+00	2.706509125228191981e-01	1.916224295084923313e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	7.202625174518476392e+00	8.161533828828424930e+00	-1.391367588242756526e+00	3.436022563152881792e-01	9.519536844564591149e+00	-4.355463946215870630e-02	-6.267013213896267532e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	8.333838686695635545e+00	2.619945112325859249e+00	4.900312269032058410e+00	9.005538672076390805e-02	5.724216259400947138e+00	2.497173218124324190e-01	1.766679622615710432e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	5.977354566229897692e+00	1.672040417639565790e+00	3.805853542823834701e+00	7.236523790656569644e-02	4.551652828606285617e+00	1.829512735216813624e-01	1.064311180661200895e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	8.063609112414621194e+00	4.929421486126116747e+00	5.340355368633155742e+00	2.534544400304116762e-01	8.698561785453632567e+00	2.569603420921659498e-01	2.090535015180361000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	1.122234938151024375e+00	6.973940153758965366e+00	-1.403647081285393128e+01	2.464836917589700027e-01	5.523408081343390563e+00	-1.060169218045778766e-01	-1.687981573956232717e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	8.244487615215176035e+00	4.870272069894645561e+00	5.509207692812919888e+00	9.130189684128796612e-01	5.241286046002971766e+00	1.629353876422926284e+00	5.004302057044724528e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	1.359539224028117443e+00	3.504926708554069403e+00	-9.006705776324418489e-01	4.174138156617665518e-01	5.415183472830940481e+00	-2.501831459019372705e-02	-2.083982311740386617e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.949721400923847270e+00	6.069913753566567927e+00	1.251694322358267941e+00	1.427114414670203502e+00	8.649326330242056216e+00	3.102053228649839789e-01	9.146061615700885383e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	9.934844773221604086e+00	4.122872436303206989e+00	1.388104678556708116e+01	3.493894958482364199e-01	8.473093854362931054e+00	1.379852142203112253e+00	6.271982018689603144e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	3.731097333424361118e+00	9.307443615245970747e+00	-5.284623614086507715e+00	6.940519053693130491e-01	4.659771275193484108e+00	-3.088158256899563026e-01	-2.961038295678707133e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	2.934778948856105352e+00	9.324994522624587390e+00	-2.931259473851919761e+00	8.995957810608782301e-01	3.995053073007083011e+00	-2.029315703064682730e-01	-3.724908857739828161e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	7.971971112441569751e+00	5.518348350025695126e+00	3.782182695824127361e+00	2.140907014265733266e-01	5.482368423664917501e+00	2.172371378334773950e-01	7.609742521864011344e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	3.246651802722218871e+00	3.942369822639254728e+00	-1.114007652306812757e+00	3.147137554528531833e-01	6.194281136127067988e+00	-4.625700289166567031e-02	-4.929589460036060689e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	8.782263254392079332e+00	7.604191252188807759e+00	1.974260382505592437e+00	7.311803550528216400e-01	3.189109507958111323e+00	5.209900665337128256e-01	5.161767565145443104e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	1.868693434478656767e+00	1.335177804772193388e+00	5.095893468719914221e-01	7.112232911425012127e-02	8.134426932738390903e+00	7.494272274175588222e-03	4.128926385362602924e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	2.096337279914027185e+00	5.300890580182315404e+00	-8.897162405628125104e-01	7.767759766271410404e-01	5.483111090595374826e+00	-4.990177230854372231e-02	-3.720779006798846211e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	9.761877066063544106e+00	4.158065819441773669e+00	1.400885576760642337e+01	1.635198042863489909e-01	4.032733682898358651e+00	1.391121526139813103e+00	1.408765615499532275e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	6.993373560629052577e+00	9.290985709921727675e+00	-1.809210391202245694e+00	1.855441219025759869e+00	1.974841191358523762e+00	-1.299798090913218296e+00	-1.302602156554661716e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	8.696382518812974638e+00	1.190931180176690862e+00	1.330973433056793453e+01	4.075515169741115301e-02	3.108212819329552623e+00	1.228515517813528080e+00	1.197286208164956900e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	3.805016412576164520e+00	5.994960969276378115e+00	-3.784453259449883866e+00	2.515280735500985410e-01	9.538250056975376978e+00	-6.315820116023131148e-02	-1.233231334102058430e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	7.162984502344945881e+00	7.660511926393524185e+00	-9.341403118872239064e-01	9.162056370815782058e-01	3.752119186836009757e+00	-2.109531280685724708e-01	-3.895204947890253955e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	6.416048630482458215e+00	5.373311475353888866e+00	9.380532068456800543e-01	1.701606996061897359e+00	2.476885691481785390e+00	7.520739030336989206e-01	1.180174041747579894e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	6.455574526656900680e+00	1.701600608714126439e+00	4.009599344549927835e+00	6.698525748656120049e-02	5.130153711673165695e+00	2.004732872805606303e-01	1.437958876919864348e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	7.082085509730541517e+00	9.768932556233430375e+00	-4.161508386199131770e+00	4.411008621691033804e-01	3.754770534515582625e+00	-3.575292050285469592e-01	-6.688942480306739879e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	6.092052305943715496e+00	5.552805596806130950e+00	1.134981113307667711e+00	2.433853207110587280e-01	1.319475210679066590e+00	2.353183423405850738e-01	4.410562940970670642e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	4.831690057182836284e+00	6.480348767333437898e+00	-3.963220649071116597e+00	2.711118514155607118e-01	3.812419585568130209e+00	-2.057400518172368131e-01	-4.116893040710105645e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	3.517354235588519451e+00	3.135514230249149659e+00	1.770326781295811225e-01	6.313658952491942866e-01	5.889619200784901309e+00	2.011075452338265471e-02	6.253557153479116781e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	7.917398854735334446e+00	5.416986791482013786e+00	1.538288743659775415e+00	4.225665105316039893e-01	5.944884549487018610e+00	1.623859069938982935e-01	1.811332968240833008e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	2.979612996132972924e+00	4.940832065303370157e+00	-4.335989517132794013e+00	7.977334219779357305e-01	4.207894238298789169e+00	-5.101649116714820353e-01	-1.880853642165877249e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	7.293730876441255617e+00	1.661085207904647421e+00	1.059972119624382181e+01	7.077194447600007599e-02	5.082041572968940102e+00	5.768024131781548380e-01	1.592813554452521929e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	3.191742882374718704e+00	1.963986113067579753e+00	2.559074972330912079e+00	9.775638752714110868e-02	9.801307050336749427e+00	4.238675232709749469e-02	8.379751701311642931e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	6.615628791587242041e+00	8.591256580897054462e+00	-1.347231897830950320e+00	7.163631242793198073e-01	4.433038524201671216e+00	-1.718295451240900162e-01	-1.053917854346156036e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	7.729659924177821217e+00	3.085441154188126589e+00	7.175225632584942836e+00	6.682409412882971411e-01	3.256891475080435416e+00	3.537127841756209534e+00	4.826663602997924407e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	2.886238798265940098e+00	2.776829618316753123e+00	3.914653320445365403e-01	2.377658819856033334e-01	3.172414023257949633e+00	3.299590838180570251e-02	8.983265840876002162e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	1.516918281456132611e+00	5.498783363755805453e+00	-7.128541767592924572e+00	4.660250294057882159e-01	5.152300600219977156e+00	-1.815771228281596317e-01	-2.609956155039403480e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	2.206567089678360016e+00	7.909297548072135697e+00	-6.710047905042016758e+00	3.529419325866762214e-01	7.861971277608609476e+00	-8.148245366266911038e-02	-2.973023242986781778e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.726472970283202457e+00	2.500827409825008729e+00	6.928718187250962224e+00	1.108743608349972654e+00	6.473301560878620187e+00	1.532335826387865696e+00	1.393794728943779981e+00	7.806323828423528122e-02	2.907602003483323649e+00	1.572690638338106461e-01	1.037162113721978418e+00
