G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	Fc	d2	Fg	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	8.344301251707506140e+00	5.715827953013683960e+00	4.197303000199267942e+00	4.195447913071602919e+00	6.721511222150111209e+00	8.603309386848820850e+00	-1.405187500740902040e+00	2.739236547760638407e-01	9.010225254510086046e+00	-2.755031986358571355e-02	-6.448960192255260848e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.656302221537790942e+00	9.269082444801332699e+00	1.829860715264392201e+00	3.508445501937133226e+00	7.865390370852415991e+00	3.190786961038161174e+00	4.931325302621732298e+00	1.531779945127338394e-01	5.432167384773456398e+00	2.487908467547800817e-01	1.776117522373450441e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.527036837363473509e+00	8.074471454983127572e+00	1.023197970348212849e+01	3.128340080394581779e+00	5.620336415263302854e+00	2.501806994803446482e+00	3.818337130723536088e+00	1.751357491280714634e-02	4.890017005999878208e+00	1.901928382356267155e-01	1.068439946957506104e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.054711165715455756e+00	1.088344627383541940e+01	7.816583407303413722e+00	7.984590178956811002e+00	7.477845946092182672e+00	5.257180175780251652e+00	5.360494537540823501e+00	2.740306629306978881e-01	8.016149713140450217e+00	2.439409688530503606e-01	2.088566902322356533e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.439392827914490525e+00	4.212235637658712228e+00	7.026519452158465739e+00	9.729117010868190363e+00	6.573561262073659428e-01	6.762779615910751829e+00	-1.404650763035528804e+01	1.927232990666652435e-01	5.120307344589773102e+00	-1.047146787463607842e-01	-1.693704968555807877e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.174301676409318151e+00	8.117351578244418775e+00	4.893762807370301893e+00	5.283295043493383858e+00	7.625266746761941050e+00	5.043064934028768320e+00	5.464295816698150787e+00	9.263653255633714778e-01	5.526125619577920034e+00	1.623452104627574499e+00	5.009493727463973478e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.496107417156585573e+00	3.499850661639843707e+00	4.352270027908760497e+00	1.988829978017190303e+00	2.013762997412662514e-01	4.768617867877367189e+00	-8.813828705466102420e-01	2.992287922626351016e-01	5.058587701747944365e+00	-2.666522337552937327e-02	-2.068138099946278619e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.430776124590521059e+00	5.733894586796263404e+00	6.763682437971317185e+00	1.088799727716196930e+00	7.805767641535141799e+00	6.564184378953720866e+00	1.261108669196125520e+00	1.394468127547811465e+00	9.393938771413335331e+00	3.071316568014484938e-01	9.150231525095358975e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.812260214207321418e+00	8.234139981897870442e+00	5.725191014204985329e+00	1.009596641444531073e+01	1.126820715860214861e+01	4.162266995602675657e+00	1.388073250727769903e+01	3.550317546311583250e-01	7.922781549394845690e+00	1.373881067963311997e+00	6.289016655715259141e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.468198613516118911e+00	9.611702384103569585e+00	2.144130538472583947e+00	4.010013580008444656e+00	3.612156962365445700e+00	9.313223648336718341e+00	-5.294005073784789239e+00	7.814290053963340865e-01	2.842995154470007169e+00	-2.960306715725573024e-01	-2.952653557788467165e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.796131821702353193e+00	9.611866564882916464e+00	6.345961891025862833e+00	2.625774098371612464e+00	3.723277338109877377e+00	8.975601351067691525e+00	-2.937538404861411490e+00	7.977507875999265696e-01	3.576363797915966813e+00	-1.812232841848310516e-01	-3.732204693004909313e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.875182023277385923e+00	9.183448491434655026e+00	8.493022753531544566e+00	6.492648588215571337e+00	7.791537307433824111e+00	4.870027836674814203e+00	3.770335136369304951e+00	2.174716916342347983e-01	5.596052520157674515e+00	2.145418451537318139e-01	7.638998663729280603e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.422035001874593085e+00	4.775197696983301654e+00	5.002807870907815868e+00	7.056274994861985839e+00	3.198650380250228409e+00	4.888057759541610814e+00	-1.112919845114322515e+00	2.876033115808752649e-01	6.624585030429280152e+00	-2.957444013171133673e-02	-4.887529150647661469e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.740012442569548679e+00	4.962749487978900476e+00	1.610327255889537845e+00	6.859687810001103614e+00	8.957103341306364541e+00	7.896704939989726668e+00	1.953442901285791233e+00	6.282728625597783223e-01	2.922880504093765097e+00	5.064127314940677360e-01	5.076208113618940754e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.930038932260459639e+00	7.489461777932581832e+00	8.521010855631255154e+00	3.087416515960876406e+00	2.274226477475397967e+00	6.343002129289911917e-01	5.217137342457128790e-01	2.080562937900521520e-02	7.994788659329090663e+00	5.658245120675278045e-03	4.081414289327500722e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.428883745658279025e+00	2.985816455279572956e+00	3.365376939114351096e+00	1.712929316212091768e+00	1.454542413754585484e+00	5.204158037998118047e+00	-8.519408966295169972e-01	7.520136814525553159e-01	5.361543375367062936e+00	-6.784766524781025987e-02	-3.725770284877917060e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.411203039808052395e+00	7.436166509724038143e-01	3.531914484066930093e+00	9.019031160491895349e+00	9.605502619294444600e+00	4.723923443323073457e+00	1.399660140906623695e+01	1.859574799443480531e-01	4.953971800665792458e+00	1.387473713136357034e+00	1.410882620105798013e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.208911587471050098e+00	4.629694614879997339e+00	3.325878655376642179e+00	3.238382948368406122e+00	7.230563117663357353e+00	9.039623536638616841e+00	-1.839421995782028585e+00	1.856461546830629805e+00	2.167425460683400917e+00	-1.290618115154621215e+00	-1.305704620204291011e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.695830404663091429e+00	3.419926191540778149e+00	3.631519107111220279e+00	6.776450700128467730e+00	7.568803622969115352e+00	6.611851710239258217e-01	1.330567891878021314e+01	-2.628709778132133634e-02	2.881548702586969490e+00	1.242516347590586934e+00	1.199938710723623680e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.751484051066745096e+00	3.562151990357025344e+00	8.440207693042999892e+00	7.815525963172616386e+00	4.625617824666660383e+00	6.171063674583047387e+00	-3.777416687531748529e+00	1.615712791470736709e-01	1.065964553297236961e+01	-7.467588995180531042e-02	-1.230228899540971588e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.728507836488570426e+00	3.254531748571549699e+00	6.063395711739057781e+00	5.977592975643532647e+00	7.667232178808771614e+00	8.027045403420428826e+00	-9.283772268640110292e-01	9.366569710593659615e-01	3.751994214599355892e+00	-2.063911571351669527e-01	-3.761503715684881843e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.594850118814565398e+00	5.203349805175777831e+00	5.120652210925536352e+00	9.690148920830417012e-01	1.694242807643658644e+00	1.390807027135345875e+00	7.653634433487189748e-01	1.184953891341433474e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.463638307299726993e+00	5.949564100498475838e+00	1.439709586211146197e+00	4.023078783679128634e+00	1.488583601763946718e-01	4.391651934312882588e+00	2.134093992856444799e-01	1.431199237804402724e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	7.184374881625971376e+00	7.199903248011612966e+00	1.000483891156146932e+01	-4.196532659318116032e+00	4.244697774703851123e-01	4.067458171316213900e+00	-3.544062011182452787e-01	-6.473430366665009483e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	8.506589630678725200e+00	6.636779680522733038e+00	5.044983441417788761e+00	1.110795126222698714e+00	3.050690211711803435e-01	3.496608181546674299e-01	2.275841126831694150e-01	3.844358420147513111e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	9.303585629153991121e+00	5.692834853126043981e+00	6.232408893779759040e+00	-3.957712493611412974e+00	3.003714002013565532e-01	4.179235770665960636e+00	-2.154859460872787513e-01	-4.135978178623822554e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	1.223320048218518030e+00	3.136147724360211164e+00	3.063456785181921216e+00	1.639283294548248837e-01	6.658493701598174885e-01	5.472692243308520332e+00	1.009439047554884332e-02	6.316074149178593222e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	1.861325539816426788e+00	9.190821365970272439e+00	5.756929086557591724e+00	1.564730892304258436e+00	4.430629729357353774e-01	6.606062963467653759e+00	1.603227332370705249e-01	1.837831041757683970e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	9.726188586483038634e+00	3.009892919984512805e+00	4.627716259979525404e+00	-4.355928687223307172e+00	8.154410343229837599e-01	4.300153596637154685e+00	-5.206931572756513527e-01	-1.877289482835094114e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	7.646176947976944582e+00	7.109107459285995745e+00	1.983091937921046100e+00	1.061726605107216415e+01	-4.752384722884837875e-02	4.135220706988650186e+00	5.880522916660145816e-01	1.586670160397773977e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	8.972984460056691702e+00	3.405963947046549034e+00	2.595151020006520426e+00	2.547427867309895788e+00	8.712355634145674266e-02	1.018697844329119562e+01	4.410101924940375284e-02	8.236517737092510227e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	3.766278722857238748e+00	6.797257505322792603e+00	8.259411632781555213e+00	-1.342705119856549389e+00	6.831684770446777577e-01	5.137903308162997007e+00	-1.680302961791880212e-01	-1.070876877253201798e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	5.383006023289437003e+00	7.862538318788600655e+00	4.926536256024306226e+00	7.160894105583355262e+00	7.313385057147691048e-01	2.629472146883466088e+00	3.513537486528119036e+00	4.826783389655139089e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	8.564980223573428475e+00	4.055723574455642577e+00	3.533431038736619456e+00	4.016072619330346427e-01	1.931209180793360680e-01	2.754504054669649538e+00	3.223211033852914353e-02	9.488318511533118393e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	7.758851290537665868e+00	1.674231191767175497e+00	5.693675856218281872e+00	-7.108527496476538587e+00	4.570523440103189117e-01	5.393167430463723377e+00	-1.876034079723111203e-01	-2.624078992266715815e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	4.497001237383742023e+00	1.642634617425745347e+00	7.818992814494355237e+00	-6.701310713526942742e+00	3.876984420295085942e-01	8.206519214640026760e+00	-5.561857054897348385e-02	-2.970027616692413996e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.786212859418897736e+00	2.049097684846502787e+00	6.796103199093779246e+00	1.350343025570756250e+00	5.996562598648011111e+00	1.252860162674834799e+00	1.430863001932757284e+00	9.164970340658741554e-02	4.134007410950538031e+00	1.402493303755917020e-01	1.024694499876260601e+00
