G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	Fc	d2	Fg	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	1.532084216383831299e+00	3.283383521335048183e+00	1.553598327027576387e+00	5.988512351030881753e+00	1.630255579430110346e+00	2.783513420901346347e+00	-1.747344799879531285e+00	7.225969382471162383e-01	8.379172758093508477e+00	-7.327924263206474220e-02	-4.089237469528142377e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.625111365120737617e+00	1.027750202429465709e+01	1.531495345311459477e+00	3.558025378258921734e+00	4.168969436956037278e+00	8.017098993289536679e+00	-2.535601253649643727e+00	2.386939520289140804e-01	8.473081726082208220e+00	-4.947707363349301141e-02	-1.218209514208424160e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.804813728117418137e+00	9.250849097205907867e+00	9.295644825670940747e+00	3.790058239639721105e+00	7.110577969524694453e+00	5.858426912571268907e+00	1.374572222266619903e+00	2.183635515794781490e-01	9.905945853758174380e+00	4.572813275215524553e-02	8.430464690909248437e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.018653258075672863e+00	1.228847758221596420e+00	2.111652366810796266e+00	4.090887737194320195e+00	2.686530565219201971e+00	6.809505654740509506e+00	-4.171655689454440541e+00	8.108399208422233384e-01	5.490422809844004881e+00	-2.300771026382940065e-01	-3.770760894858695256e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.866973848110053513e+00	7.538050792802163613e+00	5.362582334279530905e+00	6.242337517320528661e+00	7.047475134809385366e+00	2.542409980852664120e+00	6.601239023999374567e+00	3.551905796619307942e-01	5.109025787705923527e+00	1.114695430114856167e+00	3.861449156921513470e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.424201572952315420e+00	9.290509128127169447e+00	4.700327364338654057e+00	4.423901318327017940e+00	3.195066469951407306e+00	2.768176399166436763e+00	4.181383941358708389e-01	3.762680741825192299e-01	7.534450490693219038e+00	1.926030554047728632e-02	6.308539828818532369e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.796173143517171944e+00	2.359723228895613367e+00	4.313930555482381912e+00	7.908085778137382782e+00	8.722385974755376026e+00	1.336158209366687499e+00	1.443124877200417444e+01	1.212950654132872313e-01	2.866824121578563478e+00	5.261073292154609504e+00	2.223982948886696231e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.341759324064843106e+00	6.261905546944643852e+00	8.732859623666460180e+00	4.612599843992571280e+00	9.105513087301417841e+00	4.221666500279190437e+00	5.984763344096372784e+00	2.456004851681646839e-01	5.964941737365100138e+00	5.234195347774288631e-01	2.663773043285299735e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.350609527317827130e+00	9.426174773531482032e+00	1.067969424779148691e+00	1.483007662675307481e+00	3.617311832626667556e+00	6.262349449585148164e+00	-9.437516308659199549e-01	4.510190920550400939e-01	6.065417694564368745e+00	-4.442797478488619278e-02	-1.427924961207999832e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.076043199927218197e+00	1.212501808027201422e+00	6.905882647281369913e+00	7.888882033648143555e+00	2.942651177831515863e+00	9.250653255282257348e+00	-1.137663008088919625e+01	7.428143309463869359e-01	1.745988661020066557e+00	-1.783556982510617228e+00	-1.409558625926061293e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.410674727048990995e+00	7.293847046819565527e+00	1.045777388007206632e+01	2.871969338128672611e+00	4.760694972928774860e+00	6.593564547980335533e+00	-2.049742004610467738e+00	3.850311401493886065e-01	4.991771862304766216e+00	-1.056680214748329794e-01	-8.401906482258343356e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.003310010447237222e+00	3.515762780911627416e+00	6.103182545009770088e+00	4.990669964922727075e+00	2.836987975918662475e+00	4.555454467287480824e+00	-2.148010920486570718e+00	7.644371761969388501e-01	8.326403741646918988e+00	-1.159408690790957180e-01	-3.372086608127821350e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.811886195797741461e+00	9.014916941014439189e+00	8.905306496162474161e+00	7.380204177555448553e+00	6.582515803794859899e+00	9.880392320068215994e+00	-4.518107552123007409e+00	8.918512447971207457e-01	8.230597134974299678e+00	-3.262772451332787704e-01	-3.026702976163189174e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.817906086001858768e+00	9.601261818863479292e+00	8.759562856629943273e-01	4.029431206353923045e+00	9.017059733655152343e+00	7.870642280134183544e+00	9.439393444550591150e-01	5.632603635925359509e-01	1.884851065847532592e+00	3.295123971144640618e-01	2.136631088815449386e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.281860003485584265e+00	9.518963258936555150e+00	4.970817869371346731e+00	1.485902333311669654e+00	7.086203991138453340e+00	9.380574172594350557e+00	-8.816953874928914470e-01	5.840142688156281237e-01	2.375168334364131439e+00	-2.217913407349832444e-01	-4.162281796064615791e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.867952767255024682e+00	4.857620396051355982e+00	4.027494151236781228e+00	4.401392170379690327e+00	8.466591739488311674e+00	4.523336339899953096e+00	2.927284747209920823e+00	2.948161845396080061e-01	3.692909238488069068e+00	2.902914037077658493e-01	5.596597659248255807e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.424172140430902012e+00	8.640441361246349317e+00	7.499816520290711885e+00	9.269095611981155614e+00	4.359956689133335672e+00	3.126181714160359171e+00	2.947402231684185026e+00	3.749129331929001996e-01	8.653006042073826620e+00	1.949296699760368623e-01	1.972236065520978743e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.275989421749311070e+00	8.625375224786010264e+00	9.737579458817943845e+00	6.640395580314017110e+00	2.651338681659698882e+00	1.567469114981437706e+00	1.556847553931502981e+00	1.241920120371784175e-01	2.300493357028746466e+00	9.605882180490818434e-02	1.889584099701471787e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.090040611206680943e+00	4.204208217204424614e+00	3.427699804561560093e+00	6.998291183589441466e+00	7.496265209045424704e+00	7.288046564958316154e+00	2.021785206710663974e-01	4.061377934227554110e-01	7.306989092113763462e+00	5.785571143264372357e-03	6.311782815747819797e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.450864397655884597e+00	8.373289272254442750e+00	6.667175680574610297e+00	6.879107972620610134e+00	3.485470484714452866e+00	2.142508754710295005e+00	3.610895679799277946e+00	5.413064684702554308e-01	2.026471218880895986e+00	1.884430700720170382e+00	1.451806648678282574e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.190002610328684263e+00	9.865112690724702205e-01	2.080481926744178089e+00	3.164143151964692535e+00	6.887007376746153042e+00	4.245767034845392196e+00	2.320918418325473631e+00	1.842537048524617305e-01	6.745430254744933407e+00	1.285807592433091950e-01	1.693767692820412174e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.331305556250175215e+00	6.308110344777782430e+00	6.374342915361209450e+00	4.702981614851895031e+00	3.359153361264584081e+00	6.183439266320478467e+00	-2.806196799260973318e+00	7.227324266053281043e-01	4.456597798928926046e+00	-2.915945596304272414e-01	-1.954213373691879641e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.753376767422203164e+00	2.912483876008885364e+00	5.006103477974386706e+00	7.475667372071947980e+00	1.684744883400836724e+00	6.301635729219451143e+00	-8.418612424695320229e+00	1.278279508802523168e+00	7.674382401629590511e+00	-3.745677423430188169e-01	-1.110891762260397364e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.204630784467934035e+00	2.238694735082243703e+00	1.003796721628612509e+01	1.922004553063659138e+00	9.879035852045948474e+00	6.387569751473723301e+00	1.698935724804734759e+00	1.877536510815959181e-01	2.758988056755507845e+00	1.881478530553621353e-01	5.717742879952710799e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.384027952149619267e+00	1.598587812094257377e+00	6.266650256059076440e+00	4.045122808316548024e+00	2.230172753968803878e+00	2.360606059746991559e+00	-6.413175522057680544e-02	1.507916826992694304e-01	6.732262101213214223e+00	5.422421962050095155e-03	-3.069910361441915980e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.167725386417284739e+00	6.512633766148575809e+00	4.179178445303549871e+00	3.227623688872825802e+00	9.693837620936841759e+00	4.625494660797119018e+00	4.782169688397221563e+00	1.932057366343637728e-01	2.840335042406333610e+00	6.169667568156804727e-01	1.035945862087449765e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.659136921691096056e+00	5.085728772882400328e+00	2.262866266750044542e+00	5.127939776766208269e+00	9.714365676287282980e+00	6.561714022243917199e+00	3.961555143867537154e+00	6.028359243339225237e-01	7.121110378683081166e+00	4.615614809575465660e-01	3.212784037259078129e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.152374886808863241e+00	7.562500398185023620e+00	2.656726708597664910e+00	1.018492147249027369e+01	7.696221813905104625e+00	9.744747246261734830e+00	-3.893934039792529944e+00	1.744648454997573150e+00	8.937044520647843271e+00	-6.282173528742804880e-01	-3.731825820839199448e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.914370210217256840e+00	1.613016383155475353e+00	3.092176481671587762e+00	1.510078140171271066e+00	6.401660408614637809e+00	7.123167805217921256e+00	-2.590479076768437694e-01	3.347003435463360987e-01	1.892064613313665156e+00	-3.856844420402458923e-02	-8.848270251019335619e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.766453548694291165e+00	3.408857852830927460e+00	3.309289071729344833e+00	5.478644689392785594e+00	6.226968607260309874e+00	9.107431680997429169e+00	-4.392548238200222777e+00	6.218557223547324098e-01	9.413418989554289240e+00	-2.088116944796405972e-01	-2.755957152303996516e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.255753029684399280e+00	5.448040283598116318e+00	8.826634599051129015e+00	2.769904959005029088e+00	8.826161654139564661e+00	8.066150628065287265e+00	6.167862565893453830e-01	1.251265695045008730e+00	6.197162018185649046e+00	1.354927651703243807e-01	1.408516617493130951e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.673461874753486178e+00	8.090932161386968247e+00	6.179154211103921490e+00	9.831693659966154186e+00	3.844458147275942039e+00	6.023420153814969424e+00	-6.625152862424075195e+00	4.335549002673206864e-01	2.070494271681770471e+00	-6.824840374480050098e-01	-5.323759796854573567e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.696131603163032464e+00	3.962281203957398912e+00	5.354045751077833870e+00	2.207785211417533588e+00	5.139528363428413016e+00	2.801096173859623839e+00	1.258668208208774120e+00	6.664053737785923248e-01	4.928804447431676117e+00	3.399762697445365411e-01	4.589557059954500140e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.310834835464888215e+00	6.828320905401949581e+00	1.681720075786860669e+00	5.193697404257903827e+00	6.249428457723445796e+00	7.113324326907902950e+00	-4.961905166049216387e-01	2.364043701551839793e-01	2.037595397504915251e+00	-4.202808876658666037e-02	-6.160260660089671159e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.364298358619511209e+00	9.039844863386923279e+00	8.158982768322060153e+00	7.686179145384825162e+00	4.172456522359172304e+00	6.739584865331347707e+00	-3.639552873539456002e+00	6.530960960244182045e-01	7.441438622406213454e+00	-2.444714832048458242e-01	-2.086722535240500775e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.118314836631554954e+00	6.212889630873195124e+00	7.716948233970533977e+00	7.018291814787835925e+00	4.604935507535500072e+00	6.575908058203820516e+00	-2.898810317932453362e+00	2.911206917155008678e-01	7.922688646986891570e+00	-9.216239225105811450e-02	-8.899927577923881783e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.733033643467190466e+00	2.399998379592704900e+00	1.499761164377568567e+00	4.822595097519318585e+00	4.087634161695834045e+00	5.580263728547865121e+00	-1.734512633228702416e+00	4.383363747766615415e-01	1.857161429976704303e+00	-3.032175748254541947e-01	-3.753151272149088391e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.606255834078528899e+00	1.191729403056595693e+00	7.596958048945920972e+00	4.184099390733719837e+00	6.470661204093172358e+00	5.586797368157014887e+00	3.273392439098724016e-01	2.722728093384452208e-01	5.629763878349967499e+00	2.071961316584317730e-02	1.529002373441230300e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.440290851274251160e+00	8.682360657136570126e+00	6.003301415380132511e+00	4.921494388277036336e+00	8.669900771284231311e+00	3.607391854750579441e+00	5.325073898666766503e+00	1.814665231291642533e-01	8.448113622818429036e+00	3.170576193049818858e-01	3.269611020639192400e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.905462260259675134e+00	8.402305428837103518e-01	1.458775568749937523e+00	3.325228392815725798e+00	2.483237354579911127e+00	5.434195586978956882e+00	-2.426939971250011929e+00	7.366737029658125824e-01	9.815823424605060410e+00	-8.805184410427359387e-02	-5.059815973909585374e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.783485707359398376e+00	9.102645893392246279e+00	5.091514450766682742e+00	2.737274561995753697e+00	9.170253265964085188e+00	2.978227118296198128e+00	4.732114014163171234e+00	9.500693545118879535e-02	6.301704360592347953e+00	2.627095383527215944e-01	1.925380019283806643e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.186474239955781940e+00	5.322175267689741140e+00	5.236698136014310556e+00	4.976217885576954991e+00	6.970646032328041031e+00	7.917166527527652597e+00	-1.412682817779279620e+00	3.648965799282170019e-01	9.263796441573834528e+00	-4.362108274862761675e-02	-6.292133722458762568e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.693488648749379877e+00	9.623223977230791704e+00	2.323774871752842142e+00	3.564971347928372225e+00	8.298888971900998612e+00	2.386543694062506660e+00	4.898548874602303371e+00	8.006795202228890462e-02	5.468336534282636663e+00	2.528648293245338019e-01	1.767215289348646357e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.040699700169909647e+00	7.796808261048296274e+00	9.763978203287885904e+00	4.493410105618892203e+00	6.310989179239069991e+00	1.477729874235715446e+00	3.789552428536661299e+00	6.258839171019477121e-02	4.575661211736016476e+00	1.863585405658650940e-01	1.070435403636560201e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.149485051864244767e+00	1.001870480208697600e+01	9.342950866904526919e+00	6.850556141813902045e+00	8.342170175777512853e+00	4.419846796131596811e+00	5.312233440226956205e+00	2.964569521867001511e-01	8.068385247773472102e+00	2.559936557742559238e-01	2.086977948840882391e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.703160008347685661e+00	4.416198570829665826e+00	7.329365417589176701e+00	9.839166082311308514e+00	1.098890135757879749e+00	6.610133316239834578e+00	-1.403474499914001683e+01	2.859407866762691541e-01	5.613478174989817937e+00	-1.077540597145652396e-01	-1.686497515223195798e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.962649106364594553e+00	7.810695816669177560e+00	5.153217866640175338e+00	6.284453564608912579e+00	8.415282487620268981e+00	5.213869317036393447e+00	5.507863244058681218e+00	9.393750507311467990e-01	5.277879321142725288e+00	1.626444855118278854e+00	4.994841607476493195e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.827233480867262561e+00	5.087442581920512907e+00	5.053618017804048179e+00	1.346011384770297248e+00	1.144036915390202358e+00	3.294172180448699194e+00	-9.148191621615909819e-01	4.259151972409418452e-01	5.512710306646278369e+00	-3.544881450543573703e-02	-2.077076621448588067e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.290157865565603190e+00	5.852355596665086424e+00	7.331663777417998240e+00	1.797786628202168169e+00	8.543531279225874187e+00	5.543791148004985736e+00	1.249148420018510119e+00	1.439557022496070093e+00	8.538496799716359220e+00	3.015387680397361159e-01	9.151372460384871843e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.035463685191217564e+00	6.713521243213918410e+00	5.524477506629752455e+00	9.570438678048484249e+00	1.041471402222225429e+01	3.982672495502078025e+00	1.388147282481089206e+01	3.588743478345453042e-01	8.556835357476369808e+00	1.379851132878219033e+00	6.268095429027397358e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.246914239154209625e+00	9.013684586772702900e+00	1.898619008660248797e+00	3.029922100762759030e+00	3.014083861488469740e+00	9.535856916522655879e+00	-5.286547677467627437e+00	6.922321144921388392e-01	4.760123889940320652e+00	-3.135683257383449218e-01	-2.956100137608562051e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.415154070259734276e+00	1.015179565124902084e+01	5.825019635011996044e+00	2.264387364560245697e+00	2.392880681562613354e+00	8.801608776781325361e+00	-2.932698236959931037e+00	8.911637495581817836e-01	4.054102901618027666e+00	-2.017488743674399343e-01	-3.718565655057738173e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.302123512347550971e+00	8.065897155131123597e+00	8.585651530646316587e+00	6.503989846728643442e+00	8.377516725294817945e+00	5.782847996953170977e+00	3.778113970474845651e+00	2.448025786767246692e-01	5.061500222710303198e+00	2.129734175827743548e-01	7.533387708915185721e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.824127055627659644e+00	4.881523645929418898e+00	5.357693396494784821e+00	6.632840217765452628e+00	3.281762232181450578e+00	3.555681914510561370e+00	-1.119463187923644298e+00	2.813427683770081678e-01	6.201736279094426152e+00	-5.498712595701248096e-02	-4.951900362432654079e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.926201162042247006e+00	4.646439034519855404e+00	1.404737188799481951e+00	6.722327420597033587e+00	8.483421457887825312e+00	7.525707000511522970e+00	1.969747007706757591e+00	7.572839633380062940e-01	3.649292859601466432e+00	5.191189537263278808e-01	5.214188154766342675e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.171941822182081872e+00	7.168889449885923248e+00	8.637743955643378158e+00	3.516318708981121421e+00	2.111515885590375508e+00	1.218425687723223128e+00	5.007995691249554904e-01	6.868555474341429823e-02	8.211115744715604237e+00	1.961150838753148579e-02	4.122598645179951227e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	2.344135824217969510e+00	5.118912964453366854e+00	-8.988915689686259869e-01	7.429957630752501707e-01	5.415622506001228409e+00	-5.256006566550176090e-02	-3.719747128535680680e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	9.449410535982885051e+00	4.009134859586676924e+00	1.399833307557259232e+01	1.500718382870365186e-01	4.430722987701886773e+00	1.395253479488794301e+00	1.410275047287882888e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	6.919431029697859614e+00	9.498389097812582449e+00	-1.812126827599323642e+00	1.830991299431729891e+00	1.758589726706075940e+00	-1.298348895280691417e+00	-1.298933740888125632e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	8.860628298496035171e+00	1.096835008212901030e+00	1.330143855571477829e+01	2.341370622516841804e-02	3.391588951786173034e+00	1.220213764067173079e+00	1.199824886553415126e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	3.696482247888437378e+00	5.809192131780357649e+00	-3.793974960579266753e+00	2.361267647513007883e-01	9.399333593537249953e+00	-5.627026124145051433e-02	-1.233751346069474675e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	7.165200309218814567e+00	7.791427099575192194e+00	-9.297439278481963720e-01	9.010300089626974707e-01	4.041435872713496913e+00	-2.135179767793887184e-01	-3.977799486679012841e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	6.736220337542667913e+00	5.422016200307241185e+00	9.498277584605869794e-01	1.696245534262833310e+00	2.736793901667855966e+00	7.422769100337575088e-01	1.182816280693080202e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	5.776764068180731293e+00	1.584976404501921676e+00	4.007205710220520523e+00	6.912479589074578545e-02	5.033919813447236713e+00	1.969528566340685571e-01	1.441149258585416204e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	7.049854049129619327e+00	9.763756171642132387e+00	-4.160640298445903440e+00	4.600962372378700205e-01	3.691451195147810171e+00	-3.588401741429322889e-01	-6.728195249509845155e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	6.249488442688763357e+00	5.455719545141845650e+00	1.128104757677649728e+00	2.436755069544365992e-01	1.582387211507692903e+00	2.393882002436879264e-01	3.946668215413182135e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	4.373501337748299633e+00	6.290196257723543738e+00	-3.955224842120817819e+00	2.818992373083089586e-01	3.403644766252895693e+00	-2.112188225576316081e-01	-4.075675872805078481e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	3.339065967420057568e+00	3.350526581474233545e+00	1.896730532618391973e-01	6.261797222934601947e-01	5.776777773195581389e+00	3.645757751795832696e-02	6.269397726889989197e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	8.201698464975475389e+00	5.474087602269129604e+00	1.533659562536770604e+00	4.351991915374749387e-01	6.134158067101798117e+00	1.549716184393292451e-01	1.801609110209999587e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	2.844633473871043261e+00	5.073667512871000262e+00	-4.342768621641416082e+00	7.945355267897574736e-01	4.125228644233994935e+00	-5.068656977586564194e-01	-1.884870247348611194e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	6.826936321626067006e+00	1.848284056808459308e+00	1.060189653197319970e+01	4.795624829864212485e-02	5.062406162908073881e+00	5.676626036406640097e-01	1.594119451485125349e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	3.407974501397186717e+00	1.712070934407087464e+00	2.561315506314831403e+00	7.634629726253674975e-02	9.134490701012527580e+00	4.054743893373437963e-02	8.421015395725048869e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	6.749030408375221057e+00	8.811913345111998197e+00	-1.352671744735934212e+00	7.204561093831640672e-01	4.163727676314441517e+00	-1.680229454575816184e-01	-1.057688706271262102e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	7.704951568368648473e+00	3.076743255194398952e+00	7.181585778677025189e+00	7.005878599282643338e-01	3.508844957676098275e+00	3.529220574752561568e+00	4.825993344346400704e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	2.941628242182539932e+00	3.009517270589155746e+00	3.998605079199691881e-01	2.361505710578236938e-01	2.986937671286993279e+00	4.107047891736105572e-02	8.569944900265208387e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	1.819539762489491341e+00	5.509882445316598876e+00	-7.137042270706775327e+00	4.536496284024081893e-01	4.765626824792597915e+00	-1.793208328000074347e-01	-2.604657974359920303e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	2.258977712115775915e+00	8.004627639777531556e+00	-6.681504316853848380e+00	3.426393876497060287e-01	8.124427159567783718e+00	-8.409313005073718039e-02	-2.971284037221697094e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.025280893575921226e+00	2.538558792367747063e+00	6.793068832122894918e+00	6.575975946386181104e-01	6.629803496316989175e+00	1.651669186871220552e+00	1.378807075632133339e+00	6.343597935059033799e-02	2.994154038668944473e+00	1.585175507115467453e-01	1.033834445984980421e+00
