G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	Fg	d1	Fc	d2	W	m2
1.000000000000000000e+00	1.000000000000000000e+00	6.143289338309464220e+00	5.696239071250557728e+00	9.330837480186847444e+00	4.483726789008963820e+00	9.081306605254628295e+00	1.852102048095760978e+01	3.941464695200525004e+00	6.103405896948713938e+00	3.395684561385266420e+01	1.757486352902015714e+00	-1.121969745436465018e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.710914272903221622e+00	9.357852228615493928e+00	1.199791737021213445e+00	1.604542453071605923e+00	3.827975990024497399e+00	1.321661950395117024e+01	6.285408975222269490e+00	5.321987425059789167e+00	3.495278054027713210e+01	4.206666009407610929e+00	-5.878910226091797995e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.561559615227150477e+00	1.706220769181087338e+00	7.390570359089355001e+00	7.690695248775779369e+00	3.110884108943859250e+00	1.728914997270806220e+00	8.848019867948716310e+00	1.930150159676465638e+00	1.718650636411583577e+01	7.508456662499487066e+00	-7.625295169050150434e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.414458788932348554e+00	7.747632507113154432e+00	9.365919073489942903e+00	3.534315104847225442e+00	4.457735667357466625e+00	1.145878133502535867e+01	6.528341630621291358e+00	4.870478101239152480e+00	4.841256382207836140e+01	5.831473757489046505e+00	-7.448015098382211363e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.275840289503085145e+00	3.335561833065481263e+00	6.249394860977699473e+00	4.992909116387834523e+00	3.355140096686715090e+00	4.220597425791379642e+00	5.087398078342242336e+00	8.210659624242536481e+00	4.515317907141447762e+00	8.438991806881421809e+00	-1.241488545999104929e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.307008655833067579e+00	9.207503265373944146e+00	9.309022068113856463e+00	7.404465756689643463e+00	7.028212542676905095e+00	2.159865994651409693e+01	9.789977619316188040e+00	8.977384128096714377e+00	7.159820764440837593e+01	9.751434079261573018e+00	-9.192893920968621387e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.305594553773188338e+00	9.328068967848436088e+00	1.401605800973971805e+00	4.059490224602479103e+00	7.652206470819426620e+00	2.751644970975248583e+01	7.855510400085505829e+00	2.367443124022463596e+00	3.224200970196303615e+02	8.718413756075957366e+00	-9.178057892846436516e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.873331952983076754e+00	9.345241488329564916e+00	4.969517640411687864e+00	1.121510384848815045e+00	6.790015908547856860e+00	2.283171518373361053e+01	9.110924050391522755e+00	1.799493978645934522e+00	3.510951718056880964e+02	6.306638645631888807e+00	-1.893113339424895094e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.754158864579681953e+00	5.580256891619336912e+00	3.301786393091542315e+00	4.731306987712119216e+00	8.800748744852684879e+00	1.476908055422616961e+01	5.732765145459032041e+00	3.402609701847075563e+00	7.480930162261715566e+01	5.886246507100288738e+00	-8.452232858333944023e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.136049131086617869e+00	8.754797910010742257e+00	7.457375622687507644e+00	9.888760498591690151e+00	4.977180647108939482e+00	1.296558904157240910e+01	3.485815491001708288e+00	9.275197863910717544e+00	1.711898094889491517e+01	1.130833549539444816e+00	-4.211269360486457117e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.395582406604137127e+00	8.496948603274235623e+00	9.694969410618911709e+00	6.806078020694650732e+00	2.550137757623364809e+00	6.860783402020770083e+00	1.330727441996574223e+00	1.853773371527496661e+00	1.274616984151280974e+01	9.989386689440280520e+00	-3.501526209938504621e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.511308002911553316e+00	4.023524107904898450e+00	2.760375108264875532e+00	6.839785225168110827e+00	7.855097673496839406e+00	9.699874292362439476e+00	7.686157510249506331e+00	7.180490287961813323e+00	3.452261837540042677e+01	4.498833967380602594e+00	-9.817148301853938392e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.234118735753988227e+00	8.239089339891673802e+00	7.098278631793785820e+00	6.546647006233511590e+00	4.032304211539217143e+00	1.127873387326076404e+01	2.085136341997805953e+00	1.682187518893016209e+00	4.003026389748451663e+01	2.336439422795070886e+00	-7.273111567503597144e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.125117046349573435e+00	1.776168047229744529e+00	2.504965665668675623e+00	2.735842092638030909e+00	6.970587775192176316e+00	2.838125708388471224e+00	3.492785958657628420e+00	6.618326603641528472e+00	7.059478268167563186e+00	6.998868515492946862e+00	-3.911397932030160973e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.698493471567876778e+00	6.368455281759401565e+00	6.601046747368990886e+00	4.840431628693289134e+00	3.772244355697287332e+00	6.582646527582332929e+00	5.583422557422086818e+00	4.213966420296722859e+00	2.888427834271371353e+01	3.392314820219846982e+00	-2.125935754536192235e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.414775034678864563e+00	2.958317342418953722e+00	5.095987566141726433e+00	7.676043532915601375e+00	1.847063616868803715e+00	1.142276601224579746e+00	6.422440629180467653e+00	7.949736813669835200e+00	6.051961414821677820e+00	6.513407317185333945e+00	-9.238435748305921607e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.655096590377043597e+00	2.248338654643236456e+00	1.010956148337656835e+01	1.680017380732775178e+00	9.950924683171198382e+00	6.323473735817697339e+00	6.131922143077229492e+00	3.021486680076751696e+00	4.345818153152214336e+01	6.055876686073300874e+00	-4.527611778044878520e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.825801977213094673e+00	1.953848569987891359e+00	5.977303501078060854e+00	3.777571808587593782e+00	2.354936749950291563e+00	1.842417667196556863e+00	2.175904956536119705e+00	6.606059847390650219e+00	7.045749881850399410e-01	5.096369014448232981e+00	-1.402504709642848297e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.423403944549958666e+00	7.710531921423009472e+00	4.347507067340652398e+00	3.556511235247888258e+00	1.021565334021934035e+01	2.472719914892203263e+01	4.512102868938580258e+00	2.987378627684771804e+00	9.949730285151872522e+01	8.726932189721184230e+00	-5.448690498997582836e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.668958743497028330e+00	4.000470183628493714e+00	2.299785073891856158e+00	4.603326107532079270e+00	1.010110192430009945e+01	1.247143783190736066e+01	6.546361649484318868e+00	7.213913183698681841e+00	3.460666609688905027e+01	3.754378210153872963e+00	-7.136303099976837075e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.064740901237193782e+00	7.824996019260739288e+00	2.721112667131623919e+00	9.902167313326378562e+00	8.321299349027986736e+00	2.122700736353849749e+01	9.368580205174541931e+00	8.656271082950103946e+00	6.656794034272536464e+01	5.297220660950787696e+00	-8.336756691416840113e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.908441951107410439e+00	1.616359868017547941e+00	2.605987488236692240e+00	1.651336298366430588e+00	6.952856501611344164e+00	3.098140763184667357e+00	7.406198601008969540e+00	1.596981521955949557e+00	4.066474921356202543e+01	5.992106047842552741e+00	-3.172302333408884806e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.297257704831572767e+00	3.667552926152161774e+00	3.064691577943495115e+00	5.473954450455963183e+00	6.103101750396584535e+00	8.311384134432724835e+00	9.079383283036788654e+00	8.738524039749108852e+00	2.466655968604410276e+01	6.802305469417601280e+00	-6.483066600800731067e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.289640052820656191e+00	5.639345453924797802e+00	8.814708873278341628e+00	2.937744790308703280e+00	8.983654391363154801e+00	1.729751977840003363e+01	7.683893324138828085e+00	5.810281269390689118e+00	5.976184222812769065e+01	7.845892211894891943e+00	-3.135177245419165502e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.501403538816066252e+00	7.811373992588530157e+00	6.091987334017002986e+00	9.772599205791548727e+00	3.304853414024999658e+00	1.007671149762243701e+01	7.018074875409076263e+00	2.348138227380754728e+00	8.769039153246110629e+01	4.249188955727577266e+00	-5.918328742394700384e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.144400092073468045e+00	3.662464568397886033e+00	5.791509686033188942e+00	1.961098826258498296e+00	4.965497142225152594e+00	6.124568052324105949e+00	2.645209922837384653e+00	4.695585217989807880e+00	1.407361634625739200e+01	6.484791171261410803e+00	2.790831549216813983e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.785766954776416782e+00	6.943364875210962239e+00	1.933450995500008318e+00	4.609813117806211835e+00	6.179308767757571985e+00	1.361424137763887821e+01	6.758435787014178686e+00	2.415264550760522599e+00	1.211945720439745600e+02	2.355123608056697293e+00	-3.357396102708587568e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.777890279245164074e+00	9.170376509113076224e+00	9.169405717663355659e+00	7.761119273779801375e+00	5.037125892454933584e+00	1.365260455014274932e+01	7.165010635515375981e+00	7.201622093529892688e+00	4.199523518606422101e+01	9.199564065085414910e+00	-2.756753606094493080e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.976703109408127546e+00	6.197516002183049544e+00	8.225480592321826379e+00	7.321452053866858378e+00	4.651106412142865132e+00	1.078893014140922801e+01	6.665878833319259122e+00	7.763416953807017684e+00	2.896463215057638507e+01	4.767802586215995397e+00	-8.618852180816365944e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.251586634414314503e+00	2.610863035831162637e+00	1.637722305350594709e+00	4.782757072966912659e+00	4.082592478344343689e+00	5.096113117550748584e+00	5.606898999290448771e+00	2.295792704512598092e+00	3.274597246299171616e+01	7.411071393195863166e+00	-1.125577204463186035e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.643116412540804205e+00	9.102140269285972085e-01	7.495697585811830876e+00	4.407240965499680918e+00	6.043891086292577874e+00	1.947080287340220206e+00	5.529384160453048480e+00	5.187666542590495311e+00	5.322901654037391239e+00	1.208242342788090840e+00	-4.754921171483095350e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.822609572092324548e+00	8.614834644979927347e+00	5.907371878217563044e+00	4.194593653196539762e+00	9.444307946321206515e+00	2.542733567670872219e+01	4.336817372349974775e+00	7.890101189851974617e+00	3.901165585867337171e+01	2.776006731463033006e+00	-1.028873102103786914e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.657095785361923923e+00	1.107068980974810435e+00	2.090032881092328321e+00	3.039730019245747261e+00	2.934107199311668523e+00	7.363602466280509962e-01	5.897725712456392877e+00	9.457935327091838928e+00	-8.758440990976490426e-01	5.008819217522642475e+00	-3.650257252037412741e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.031598821981356906e+01	9.198556172392548191e+00	5.353610330182177357e+00	3.058296168145256733e+00	8.902748164806645548e+00	2.782042736588394760e+01	2.818351149065537964e+00	5.486786980891125154e+00	3.984416470203824190e+01	9.195225662637170672e+00	-2.161756541588719301e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.179672309897727089e+00	5.608082500448690944e+00	5.067857484263511125e+00	6.001252373985176192e+00	7.521915746481713683e+00	1.284617721159064807e+01	7.775772152116279479e+00	9.650326752713274558e+00	3.303520230166896710e+01	5.931036509455220873e+00	-1.547488703358057319e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.202850584089546260e+00	9.919053440520141152e+00	2.322814510163345503e+00	3.654043746713174556e+00	8.304019353530049941e+00	2.725644612838099334e+01	2.666528353639289861e+00	6.016101840861338701e+00	3.649598171267418678e+01	9.585297862730985941e+00	-2.287622617510502096e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.061051500573007900e+00	7.721688435690705177e+00	9.232634060682432420e+00	4.091738084642245532e+00	5.950994066524854631e+00	1.640593031337666829e+01	2.239232209098091175e+00	4.246801278690864656e+00	2.217996798844087891e+01	5.513062557593794821e+00	-1.913395757280303314e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.471062373975038362e+00	9.884432139435743281e+00	9.393771833353286027e+00	6.793233738943480482e+00	7.832493346959084057e+00	2.713577008142715741e+01	4.986667235337256088e+00	8.797943274619193232e+00	4.644210496925028053e+01	5.211208648816660904e+00	-8.890788878383342308e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.011006503328840012e+00	4.374912819641902040e+00	7.196599554250340702e+00	9.544398010117033593e+00	1.199078139910991769e+00	1.469340768943249609e+00	6.821498795843865537e+00	5.158887025752671995e+00	8.216815128722512185e+00	1.880078607342673402e+00	-3.134426758149886609e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.001866617904538792e+00	8.140351338407095128e+00	4.996201461761723195e+00	6.556304083148995154e+00	8.415130797627394799e+00	2.213902349116423096e+01	4.876783510075501482e+00	5.267406229943066620e+00	6.150543239365165959e+01	8.344617082998304625e+00	-1.469501991637627498e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.542534065167902035e+00	4.523996768717386985e+00	4.519381721896248649e+00	1.950938192393390169e+00	1.185455702035072001e+00	2.669456286984104310e+00	3.447102845764220991e+00	5.076385500849398547e+00	4.259118700399742607e+00	3.634751267094868510e+00	-5.206828927486699286e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.981603327626610289e-01	5.597526098585130505e+00	7.081071524719582122e+00	1.325256648797400683e+00	8.870828553482979828e+00	1.604000090258918476e+01	5.804199268535628065e+00	8.657006665424404446e+00	3.088971810612477142e+01	9.199594540596534031e+00	-1.023756353307813242e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.948575895856012430e+00	6.873467935319732547e+00	6.158719506669984689e+00	9.505097434966092607e+00	9.955249744511975862e+00	2.208353479863027857e+01	4.111707191271995576e+00	8.481795489705449498e+00	3.185398360832265752e+01	9.458733922699932961e+00	-2.372002441955766244e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.475862965196364840e+00	8.673358525664708552e+00	1.780801583951595601e+00	3.668304406424523378e+00	3.008570342100212347e+00	1.036948465751316917e+01	9.791564305109519140e+00	4.331695265948058093e+00	6.398856348053783449e+01	9.349347980609872266e+00	-5.262673399609305307e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.441864747476587549e+00	9.944351025947678835e+00	5.495034867869486916e+00	1.644853902716233662e+00	2.500278928785074406e+00	9.232865287792554554e+00	9.668487725143112499e+00	3.630225828006738986e+00	6.598918027027210087e+01	5.975273905174848466e+00	-5.503454257496043283e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.251712933468809297e+00	8.110176234230236147e+00	8.342070661432170908e+00	6.239225388901469493e+00	8.343088267302567473e+00	2.029519176344094333e+01	5.314425235589002483e+00	5.631517641090823645e+00	6.302876204267357707e+01	6.981817988068459435e+00	-9.291134223230517819e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.041614808241763335e+00	4.590076039967875943e+00	5.163780625954990988e+00	6.841031532002419091e+00	3.366518250263033973e+00	4.824303393696179221e+00	4.300946111344444489e+00	6.031741459990374032e+00	9.349074841458856255e+00	8.070781482762100723e+00	-7.154911946953843653e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.833785689663823604e+00	5.263502838252763105e+00	1.209124023869220688e+00	6.963672301486885097e+00	8.647103854767435038e+00	1.467785336339625601e+01	7.842979657655380521e+00	3.420296166791504611e+00	1.067034928842186332e+02	2.081342106053311714e+00	-1.592582668031769936e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.003629331749103848e+00	7.405878279314584312e+00	7.820714982516705049e+00	3.622734115452735271e+00	1.463659588862978200e+00	5.822831576545172361e+00	1.504146963663772318e+00	7.997798654950798003e+00	6.136818235319752901e+00	6.646078824381788763e+00	-2.551213177085434438e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.009407750911876622e+00	3.189074867586264794e+00	2.926010411027985647e+00	1.227177618590788777e+00	2.118259209171679647e+00	1.605002035080337119e+00	5.391398375035857171e+00	5.732523425038217546e+00	9.579083350587668022e+00	1.549778845717413756e+00	-1.776419874585846628e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.691884114061400268e+00	1.646631727017647817e+00	3.381824230659659758e+00	9.448775018076952747e+00	1.008067849992438347e+01	6.723870882298059293e+00	3.771699917183514383e+00	3.748458434502634606e+00	2.346129445326300811e+01	5.083695585215964208e+00	-2.027142725560012195e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.423500584773097488e+00	4.220349864157295627e+00	2.635127946177785674e+00	3.372558193256882220e+00	7.783330987879905294e+00	9.708960419656687435e+00	9.173569215497701990e+00	2.361959770549639792e+00	1.431749419808897699e+02	2.747527152385312643e+00	-7.315139535038570102e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.924549989039284981e+00	3.288336195305568754e+00	4.190323258790385808e+00	6.826534773764846520e+00	9.137281658834805143e+00	1.101442287310135626e+01	1.336504281009704531e+00	3.197033664768185623e+00	1.082720895942631500e+01	3.280966276156994432e+00	-1.319727899636770303e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.779192434302698800e+00	3.584958768860491141e+00	8.224716967951790636e+00	7.275286936714266517e+00	3.677409140553617117e+00	4.858595415572704468e+00	5.644278458545896271e+00	9.652270856798878640e+00	8.733307325701810342e+00	4.190530545249078642e+00	-3.439671702591778285e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.596398821095970977e+00	2.661145292970062748e+00	5.460259057770230129e+00	6.209586599637523463e+00	6.953324039108170318e+00	7.326664395901301141e+00	7.380478230661599248e+00	3.472813551830219225e+00	4.550273451621001186e+01	4.858070012819252881e+00	-2.501967493231390563e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.902631332880983628e-01	1.601313035706287469e+00	3.017928703704598092e+00	3.650818301799191090e+00	5.947417467671719749e+00	2.538797499737737162e+00	5.449154605554324959e+00	2.718072092109339088e+00	1.819248326176952091e+01	6.939562341620018948e+00	9.505724515628611471e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.319477070264715834e+00	1.259967480303632037e+00	9.107311439764540495e+00	3.464356078459684962e+00	6.199128514985537741e+00	1.708180281073875317e+00	1.552051339492785509e+00	5.353835151750541144e+00	3.672805513674242128e-01	1.687687139159183003e+00	-4.008027264538043255e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.574048524960018014e+00	1.019197322351180723e+01	8.830062921428247336e+00	6.255186120110975523e+00	7.084824858946316972e+00	2.393335037245604724e+01	9.978154162855533471e+00	3.675546984780069248e+00	1.836546882842730781e+02	5.532164443824960642e+00	-3.603057588883180142e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.560951066936015152e+00	4.753213484984097015e+00	8.868850131730638964e+00	8.555816215448551532e+00	6.078243755303655682e+00	1.016763673824750391e+01	5.455205091453684041e+00	7.360100249697651975e-01	1.255695207545559668e+02	3.150243497596108444e+00	-1.056801729906843320e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.958194234887473684e+00	4.774328294734195843e+00	3.070052075277873271e+00	9.828569803842668762e+00	5.421117374118558985e+00	7.417830326214002845e+00	6.594711878077004208e+00	3.605493861542519163e+00	3.649654687975288425e+01	5.804088800740982101e+00	-4.648100117878638230e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.605551181666446725e+00	7.127751479249878841e+00	5.643299166345411066e+00	1.920782496776417547e+00	3.125070213016900134e+00	7.958444603197822431e+00	3.219481029432350372e+00	5.594123153248788505e+00	1.105412434546505551e+01	6.525935668928434019e+00	-6.373991992596327236e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.091057886657225140e+00	2.995763400111719488e+00	9.893854910956045856e+00	2.250563874234509321e+00	7.904950624227704559e+00	7.748816651818445145e+00	5.219239851295331967e+00	6.087630363457778415e+00	2.088241065823128650e+01	6.121969950634657209e+00	-2.181206891649431782e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.284816934902816676e+00	1.013769105526378134e+01	8.072764983828378149e+00	9.209654692439556811e+00	2.474473978730321821e+00	1.006814744230472236e+01	4.796608197841632837e+00	4.082546619388800480e+00	3.390188890982407344e+01	7.212133033597236675e+00	-1.134960970149753848e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.968836298925214834e+00	7.942288736023795259e+00	1.171625325085823288e+00	7.122126504194316254e+00	7.321306002146804381e+00	1.996868017865779166e+01	1.487529297232068837e+00	4.904523878829731842e+00	1.870979549749199933e+01	3.920864839249683875e+00	-2.080903875862602490e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.163167483241699607e+00	2.146126308136279803e+00	1.454422573051592948e+00	8.886843227579374727e+00	2.734585445400682602e+00	1.265297681882065817e+00	1.950339741422700168e+00	9.535630564676432996e+00	-2.337130568092847582e+00	7.783895576539648253e+00	5.192286237689719997e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.143310351749535769e+00	4.891655081675128969e+00	4.815922140223344527e+00	2.450652946667506882e+00	6.928268932917978518e+00	1.019024429139623855e+01	8.273453195498515100e+00	4.795767060570407025e+00	5.873519632808370972e+01	5.151761575265643600e+00	-7.866195584304559816e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.437146534518036534e+00	8.752984970613512772e+00	9.486636413999548267e+00	6.480998873714522546e+00	7.644444256114481639e+00	2.223760564097162984e+01	3.097069377695047088e+00	3.336376553461598782e+00	6.637183493536167589e+01	5.542698507504489669e+00	-1.046463965401421774e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.554028279800327095e+00	9.136618533106995343e+00	6.060468384351806570e+00	7.318238695411889871e+00	2.586598236484164204e+00	9.504968057501693934e+00	2.959942274925544847e+00	3.244986591720115943e+00	2.317091540488337387e+01	6.383385072128650251e+00	-4.636294334320720623e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.184531609596084500e+00	4.919252948248314716e+00	5.397185087769101663e+00	7.542806567634531056e+00	9.668243646295882066e-01	3.121755629618608641e+00	5.232381985369442212e+00	4.951414390002292443e+00	9.864823884525273812e+00	9.801152424271932784e-01	-3.380899976432715903e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.345907568376568442e+00	6.835208499953655981e+00	1.700686857134859231e+00	4.733744459489122924e+00	1.912234319175635466e+00	4.593891582217733749e+00	7.785116646864318035e+00	7.827619951980996582e+00	1.437813426977471387e+01	6.701656881615738470e+00	-4.142693960596503530e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.957144496991703342e+00	2.985742244719893357e+00	6.960690549553189221e+00	9.418704567188312948e-01	6.519167472043815970e+00	5.048189136596227478e+00	1.699682723853961130e+00	2.588516913150679777e+00	8.399327975515141986e+00	6.509426118418596197e+00	3.225358367909285562e+02
