G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	Fc	p	W	Fg	m1	m2
1.000000000000000000e+00	1.000000000000000000e+00	1.259891387030106502e+00	2.907302759659814217e+00	1.311131681000010207e+00	5.888962077019503027e+00	1.249281290209836914e+00	-4.014420854317124032e+00	-5.822076978415339710e+01	2.491125819847015421e+00	8.200050002692110596e+00	-3.857527078552145383e+01	3.207070232983395108e+00	-1.118749716911704155e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.745089313311302348e+00	9.885521271793974663e+00	1.557475301541761059e+00	3.551254116751999312e+00	4.487747112332410637e+00	9.626026041043383330e+00	1.153904850642229434e+02	7.321553546772712195e+00	8.345078580775782129e+00	1.987776217853245697e+01	8.187422722064416902e+00	1.210938629714703666e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.524076099905023796e+00	9.529919473065447733e+00	9.190761447603625456e+00	3.869587400441364622e+00	7.253736839558181160e+00	1.682479188563826611e+01	1.160521134345071459e+03	5.890782177117206864e+00	9.901218835776212757e+00	5.221154217925855079e+01	3.559085910459644175e+00	3.221838053646945355e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.870338742629465756e+00	1.353649766893563200e+00	2.185362329971146877e+00	4.199627751305828660e+00	2.736974219346424153e+00	-5.437429508519550758e+00	-9.994241961042804689e+01	6.650982510039108675e+00	5.636229595556697447e+00	-8.831043854154920325e+00	2.813045106877783752e+00	-2.564340736585133413e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.691977688120295031e+00	7.320462531201472167e+00	5.773841954466729653e+00	6.642055982108450607e+00	6.828357230336779438e+00	1.245090434659966121e+02	9.503902282154320346e+03	2.748545194723987173e+00	5.113360789576542054e+00	7.553104745276780250e+02	5.527170414509862795e+00	2.610432115289150897e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.776103446806811093e+00	9.389901459447289156e+00	4.765854393117647803e+00	4.051091608155520163e+00	3.376079793447291699e+00	8.351030119184919442e+00	3.122287132566349896e+02	2.877971544361904499e+00	7.781791278374941889e+00	4.378342569769265680e+01	8.819196150287480052e+00	7.951945073704004017e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.695343515711115856e+00	2.632997481622027625e+00	4.060222369013336774e+00	7.588831479571680028e+00	8.977574273776442126e+00	-1.843572218681177333e+01	-1.152569463391346744e+03	1.407218003803026862e+00	2.173201695381873133e+00	-1.108224659513180086e+02	3.199148815646562838e+00	-5.231615105698383559e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.658840126291932116e+00	6.130587746658452630e+00	9.180050060479524987e+00	4.616942864372735933e+00	9.047012092936167704e+00	6.618259728458336610e+01	5.598184518163601751e+03	3.901250166984352230e+00	5.967100957050210930e+00	2.338987964138302118e+02	1.789819698809104631e+00	1.439220112171449910e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.897006058626642400e+00	9.303606559876538284e+00	1.137471523614040025e+00	1.628654565114981745e+00	3.578991169597231625e+00	5.290110291825254940e+00	1.561497945611066740e+01	6.031767809442162509e+00	6.035282403072603330e+00	3.097437890586507425e+00	4.172787579702306182e+00	6.434986532996325650e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.668447298432381931e+00	1.298657668996742176e+00	7.021007070905108449e+00	8.062957452590987728e+00	3.140318227604504298e+00	-4.265814525324428175e+00	-4.752068458990454474e+02	8.620237174610407394e+00	1.902404461634321420e+00	-4.166844841115598719e+00	7.717121946669416310e+00	-3.901303460151780769e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.501729758572904139e+00	7.391395327570803531e+00	9.649956440695978799e+00	3.541033347303289780e+00	4.677382631237680499e+00	1.380094368767606205e+01	9.538706394186274338e+02	7.049804382152430549e+00	4.823760189095802176e+00	1.629377307506147332e+01	5.938013302955649664e+00	1.554531846056532686e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.198441965649891472e+00	3.651228423878552842e+00	5.978295805617964476e+00	4.901931070550737957e+00	3.249475607872608585e+00	-2.221433631375090201e+01	-1.321140084360452647e+03	4.906616592834832424e+00	8.740668371411143056e+00	-9.655114256391641447e+01	8.355165947191828479e+00	-1.579249734407096867e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.623424929661189342e+00	9.430714730350853614e+00	9.403965126135597430e+00	7.130758671203689225e+00	7.062136560975578625e+00	5.401295101308809876e+01	7.313236679800433194e+03	9.584426402081625440e+00	8.750658423013961240e+00	1.763564273368291424e+02	9.770093293852211147e+00	1.304893799895904704e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.329627191787741580e+00	9.685298173714574688e+00	1.500410000883639627e+00	3.982823748510091022e+00	8.544898335733522643e+00	2.019062019724224655e+01	2.320766791083439671e+02	7.432139281317913238e+00	1.890566473124043245e+00	9.451521378049831057e+00	8.135608015052044450e+00	4.521001833935273680e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.082600039879066500e+00	9.527186891111707467e+00	4.768761416285314247e+00	1.491120756769996891e+00	7.090855198047800734e+00	9.661715539745031833e+00	1.295955324671463416e+02	9.321791429932943629e+00	1.776421340388779191e+00	2.275329314628089961e+00	6.388574745988901071e+00	2.273556602701956308e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.099450167856964811e+00	5.232182884728137751e+00	3.403178103425243073e+00	4.296600582835270465e+00	8.341152666725090370e+00	8.979126574960038454e+01	2.620514265832463479e+03	5.830545391184523751e+00	3.363127049424497805e+00	1.155689259337435715e+02	5.378408719096560375e+00	1.697311423584767181e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.860101786419636305e+00	8.820667066772365672e+00	7.656665243112933616e+00	9.372760218973544610e+00	4.539462568881528881e+00	-1.124923072508687341e+02	-1.620697790807467391e+04	3.232855402627492936e+00	8.895868903322948995e+00	-1.424335616260968436e+03	1.427529753199015206e+00	-2.138029419388694805e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.641111973731091744e+00	8.574339765194428864e+00	9.766350979109192920e+00	6.724774560756638486e+00	2.397640046806252645e+00	2.032422093199061663e+01	2.700801111509204929e+03	1.417604919533065777e+00	2.081048790395213732e+00	1.005971532004219995e+02	9.813002143639888430e+00	1.615483034088088289e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.330218500265416992e+00	3.888085877357142284e+00	3.239403755476577995e+00	7.140975298642214142e+00	7.593964031352919086e+00	-2.620903301936913365e+01	-1.213574984613070910e+03	7.615986130342206728e+00	7.471651037497053949e+00	-9.123865222751820170e+01	4.486774506214132430e+00	-6.031484620707120484e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.462940365739442861e+00	8.424048605564014025e+00	6.815525244570540764e+00	6.673775142500377733e+00	4.223732243725053515e+00	3.631979667709562420e+01	3.350470922420875013e+03	2.126879482384909092e+00	1.865561680649450604e+00	1.108134716757182474e+02	2.333749335341384068e+00	4.968429217211913965e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.421568848039445498e+00	1.385208006106197764e+00	2.733228214960084390e+00	2.832935319765735205e+00	6.966980966164822320e+00	-1.991431566542218334e+01	-3.087820734109018872e+02	3.707120688365643790e+00	6.663391404184447531e+00	-4.985886890358270307e+01	6.932721390442299736e+00	-1.781794191009659471e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.483045263938858493e+00	6.329948446061203882e+00	6.148943168038314866e+00	4.650000588602292595e+00	3.436107115200859763e+00	2.390530681818537673e+01	1.387439089110885789e+03	5.860628692694412223e+00	4.174702764735772398e+00	4.220301294250952395e+01	3.590920341451607989e+00	2.049897704873592374e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.571036624284810612e+00	3.163730529672230674e+00	5.206333614250433506e+00	7.703875879733814713e+00	1.743998415178383832e+00	-3.998704370422881293e+00	-3.229660801690469043e+02	6.104264842132886670e+00	8.118080132509433611e+00	-2.042409029647198082e+01	6.238314240147325940e+00	-2.154491041057475229e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.513347804096694560e+00	2.029693099709402482e+00	9.717953446653664784e+00	1.839032471853295325e+00	9.878542843699255727e+00	2.298290026878194681e+02	8.574027972051124380e+03	6.418012922370641249e+00	3.065134479234749687e+00	1.059661144954157237e+02	6.303634580944196486e+00	2.748116741246067249e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.647208950131886951e+00	1.617719433135423213e+00	6.476132403634451862e+00	3.489723720959279074e+00	2.511498210553814392e+00	-6.949508299391857769e+00	-3.117969857018868538e+02	2.508672709178049853e+00	6.839727781259550277e+00	-3.303409492072619003e+01	5.038236767257583182e+00	-2.363343205160707896e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.374646739646962601e+00	7.319535304112311458e+00	4.223098206481803452e+00	3.617981522906169367e+00	9.899248484253512004e+00	2.816332788372837825e+01	8.152798536405100549e+02	4.443160447898366172e+00	3.028625381912168457e+00	3.412237633717328578e+01	8.554245399776288394e+00	6.386867069932248342e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.859078903520712256e+00	4.025960612828055396e+00	2.132215770440673452e+00	4.913084811871486046e+00	9.751031940518876340e+00	-1.057281899246778636e+02	-2.096774941377490450e+03	6.582491242903749651e+00	7.448827217526712730e+00	-2.909767299834359733e+02	3.370380828994544054e+00	-2.359983355146559916e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.859905420235571372e+00	7.522498316980942512e+00	2.375543759029041802e+00	9.915108542262611735e+00	8.055602783270192191e+00	-6.146051923638587056e+01	-2.855614669996369230e+03	9.848844823275014093e+00	8.793622308507076824e+00	-2.748047824499070089e+02	5.074344686301057727e+00	-2.103978706875818534e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.163061352953518757e+00	1.570280292732896710e+00	2.881016129681612803e+00	1.593749304698848235e+00	6.938071717957082107e+00	-1.147318461032190726e+03	-1.117109742547419592e+04	7.537988068759879923e+00	2.113509616619778431e+00	-2.614623318311398066e+02	5.789952864913767705e+00	-8.257561396527754550e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.951205806181552482e+00	3.764590597757254908e+00	3.275115107431111561e+00	5.742194453334364290e+00	6.186074775324081010e+00	-3.219917368218825970e+01	-1.188157867404347598e+03	9.294433885312747279e+00	8.810577302149003032e+00	-8.575647858025725156e+01	6.841541294779038829e+00	-5.022051649368947437e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.158285390825461114e+00	5.851138352549070554e+00	8.707158054443016937e+00	2.726515309158117795e+00	8.837565740279933024e+00	2.302404418624827187e+01	1.038205981117811916e+03	7.792050328342030596e+00	6.356068149577922100e+00	2.332186383726559242e+01	8.093504133004035594e+00	4.022911706971980948e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.527257761989395668e+00	8.186877721299163468e+00	6.063408503716528841e+00	9.730168351831036233e+00	3.597146386358426096e+00	-3.975606253720084737e+01	-4.680853449974446448e+03	6.322605535734748372e+00	2.156466030744794704e+00	-6.473798751552317299e+01	4.562110294516598330e+00	-6.011485314714762353e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.213305681826652993e+00	3.924578603844360636e+00	5.750633822162177999e+00	1.990539116620350546e+00	5.144109669820183584e+00	1.656352654337215569e+01	3.816741847490305872e+02	2.830411656005989762e+00	4.856131518743350917e+00	2.930923213987285081e+01	6.781836173817016089e+00	1.395171503445683811e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.209646795277340203e+00	6.645917382393925266e+00	2.052635755729773859e+00	4.561070966524571446e+00	6.665512875200519716e+00	3.703965030936455349e+01	6.991195373160423969e+02	7.054181493270401226e+00	2.412827727077488049e+00	3.136703177571445877e+01	2.276919374402859297e+00	6.011980580686409667e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.258290621200824244e+00	9.035676947460146380e+00	8.673084422354051526e+00	7.624234267898640560e+00	4.724442540239741639e+00	5.856207852877243880e+01	7.823512681178501225e+03	6.580589496780091530e+00	7.294206860873826415e+00	2.470955589774507928e+02	9.285052419144966152e+00	9.818248869334302071e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.057863681892117214e+00	6.483826020970668402e+00	7.456393731940603509e+00	7.345423224493216274e+00	4.833536920861973840e+00	-8.434125037255699908e+01	-9.289802021908499228e+03	6.423870653453048973e+00	7.831534030744042418e+00	-3.765108078860185969e+02	4.450293045857111274e+00	-1.341040521907949551e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.829227263672998038e+00	3.078529738799385740e+00	1.591282355329705966e+00	4.914500874114041018e+00	3.981529785036512337e+00	-1.840511754836719049e+01	-2.868873369779377640e+02	5.336947861906481627e+00	1.962795854918467642e+00	-1.782417741446095505e+01	7.653759991073235014e+00	-1.587837461687802261e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.636049968999069293e+00	1.241626275305044658e+00	7.429344371456501506e+00	4.048615707062811708e+00	6.103907168412797013e+00	-1.120122230773821137e+01	-6.860952577495438618e+02	5.704741804455009557e+00	5.551685797069622730e+00	-2.312555827584973400e+01	1.175668923447053205e+00	-1.203572219281913021e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.907331450850172416e+00	8.823634690067674313e+00	5.849554510585407208e+00	4.581741132294399499e+00	8.577341674631082213e+00	2.737120118030443905e+01	1.471804525594450524e+03	4.018181351228157894e+00	8.371313610544786954e+00	1.295959475758610324e+02	2.827384154504731129e+00	6.291709785554678092e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.648049757900934331e+00	1.177693533706964724e+00	1.760701464742315592e+00	3.280271059934195765e+00	2.822344922007589574e+00	-5.940055676408992014e+00	-6.237212770745868085e+01	5.646687558480161684e+00	9.430547415307875880e+00	-1.803416214581645249e+01	5.382441331763898162e+00	-2.397981392338412547e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.754682384962530151e+00	8.805521369210746130e+00	5.141474616773870743e+00	2.824894175879749447e+00	9.385379358910011405e+00	1.836402888968719083e+01	5.281428802092088972e+02	2.720694521069206839e+00	5.632612488822505981e+00	5.320853870541039754e+01	9.020670867537866400e+00	4.304260814969197781e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.032586939438814966e+00	5.644645946934064185e+00	5.449850865635052166e+00	5.364214279767960392e+00	7.229421245929736450e+00	1.936912724820944049e+02	1.110643667335546161e+04	8.273443128039142280e+00	9.531697565795678173e+00	6.000148153750853908e+02	5.785458077825065715e+00	3.592103368457245233e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.393345943628519379e+00	9.497108473018034402e+00	2.489669447891140752e+00	3.444551850445397800e+00	8.369141586178459491e+00	1.800107686171353194e+01	3.087809276417233377e+02	2.667480201864878886e+00	5.763950209263883018e+00	6.599258383451315524e+01	9.318968953114357134e+00	3.925534913595080070e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.152965224971548963e+00	8.202579914929035709e+00	9.414391674862057968e+00	3.619041010669717284e+00	5.972778434983721851e+00	1.550675962210378600e+01	1.058547250545948145e+03	1.678697968706932553e+00	4.556093284280413158e+00	7.102365536424903780e+01	5.355673193812486410e+00	2.243287510753285005e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.468004719895274590e+00	1.003158656461046050e+01	8.685496272954305041e+00	6.932317542273688460e+00	8.106226032434657114e+00	4.415931611878712459e+01	5.269767392018437931e+03	4.812367933816331877e+00	8.699510563018678866e+00	2.676583856384363571e+02	5.431798440945530437e+00	1.197250884901944846e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.249492903947912126e+00	4.132082223558183998e+00	7.139256998411909194e+00	9.748256408694860653e+00	1.212850720323431997e+00	-2.817993193093836002e+00	-3.927779907297900763e+02	6.893495100872481629e+00	5.460989462475053458e+00	-1.249474045057942284e+01	2.021298496499795316e+00	-1.083979704921061114e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.800372778053814127e+00	7.865041656140646431e+00	5.199995375896760308e+00	6.435210840771276253e+00	8.185916319412063658e+00	8.142448006347395051e+01	5.404968476353164988e+03	4.852316328958707459e+00	5.202652731734941582e+00	2.774386164804778332e+02	8.264454234347766715e+00	2.104392163504917335e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.856440004462337701e+00	4.617742493582222885e+00	4.662397941625353148e+00	1.636090262853497013e+00	1.424257952547813399e+00	2.884845667557011772e+00	5.167631194682946472e+01	3.388255338675690176e+00	5.457132461338416896e+00	3.601434124121679403e+00	3.179006797916524185e+00	8.096714799302978349e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.473774963381848213e+00	5.366401036838130523e+00	6.799019918754662051e+00	1.580015376882296652e+00	9.005208602500154313e+00	1.734567821846503577e+01	3.957207367619599268e+02	6.085477947079049876e+00	8.602835390265955340e+00	2.085552322222403276e+01	9.015807716457450383e+00	3.147654802105131239e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.909747406745462950e+00	6.634673122801581613e+00	5.856267201776757858e+00	9.533214725779878052e+00	9.889090421974721323e+00	-5.527777960420560532e+01	-6.240135123649177331e+03	4.117660424308975387e+00	8.526349481108224992e+00	-5.433957651135915512e+02	9.201484528583293354e+00	-2.233239585361685749e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.542170196910920943e+00	8.907698588556314689e+00	1.671073851193551896e+00	3.668329871221715166e+00	3.591746876852718540e+00	8.841370245243624026e+00	9.319785341597631145e+01	9.381246342818300832e+00	4.611618247947335547e+00	8.657618515221956912e+00	9.485402789863542239e+00	8.455021875670503277e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.604358922288723566e+00	9.800768738359659338e+00	5.594449959356037283e+00	1.896482905815875641e+00	2.841169067248355606e+00	4.116651546928750349e+00	9.021282006247606944e+01	9.293469977036922458e+00	4.018917831474822400e+00	2.015836479305913365e+00	5.682019816774273480e+00	4.196244298890370601e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.464329163141014689e+00	7.905479164533549152e+00	8.221043700873250870e+00	6.385955333635036979e+00	7.851234513314490293e+00	7.414406598931236658e+01	7.825926668289595909e+03	5.458922855528372864e+00	5.399147107897023012e+00	2.332758072709540045e+02	7.053001825139627812e+00	1.798078799315009746e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.176539061876004766e+00	4.756000480964634569e+00	5.124410580607577259e+00	6.602197980198941885e+00	3.215842745367872180e+00	-2.012880463218613158e+01	-1.361952703201519853e+03	3.973502843824487485e+00	6.128131621109132787e+00	-1.046586186081674725e+02	7.973253557460171947e+00	-1.904316089930355702e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.537742485137907789e+00	4.860439002639422412e+00	1.450110697086203437e+00	6.857413410760013761e+00	8.716277112165668584e+00	-4.999489492239882793e+01	-1.010217319655751680e+03	7.627021274288626529e+00	3.059833516807644482e+00	-7.030192642326578323e+01	2.239405692730468189e+00	-1.313687812854647564e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.897608911204781812e+00	7.649791345523968111e+00	8.163063980154326771e+00	3.392001487413559335e+00	1.868914365189235038e+00	4.992950247823872978e+00	2.791604368990829244e+02	1.288863684747834082e+00	8.173451501311198797e+00	5.218142601718713536e+01	6.432174612798037039e+00	2.407602395549633911e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.239928470972118113e+00	3.246131321796804414e+00	2.756258128045272038e+00	1.179873841419932790e+00	2.151211864807287100e+00	4.458063701636566734e+00	2.186038657209509495e+01	5.239585444188830543e+00	5.398481302108111279e+00	3.736629031044863325e+00	1.257578091605979997e+00	1.685924809997428042e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.243674943202886851e+00	1.919293215607418723e+00	3.392778515123616501e+00	9.792287089773145325e+00	9.815092384297242845e+00	-1.484672241993673580e+01	-9.602223568919541776e+02	3.959569950625372758e+00	4.029607483686424629e+00	-7.166048500767674057e+01	5.373901483137248469e+00	-5.760822413729332766e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.603063728800156795e+00	4.198827010996507347e+00	2.489098680117780571e+00	3.376632854747871448e+00	7.094827291332105546e+00	5.643253194372245218e+01	9.127347682823485684e+02	9.262535753119779613e+00	1.976366315568902410e+00	1.889376617801209690e+01	2.344742081560035274e+00	7.302916626316202382e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.845961680751480927e+00	3.595131112325721467e+00	4.038583378006294744e+00	7.089489763472264450e+00	8.618369889434850606e+00	-2.630558133000897669e+01	-1.478180852014190350e+03	1.094880832165272100e+00	3.108141718540960774e+00	-2.640598387074064135e+02	2.654708201274686985e+00	-6.835147237688970563e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.991241470109599732e+00	3.701269830355023327e+00	7.898150258721226891e+00	7.377906078495598763e+00	3.847790257599071673e+00	-1.167228803594146669e+01	-1.343018939722431696e+03	5.951618036713435700e+00	9.596073340697039100e+00	-6.834663200912618208e+01	4.251674506421272426e+00	-1.413186891498272189e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.693462097315979964e+00	3.057221279955958604e+00	5.679154969854589119e+00	6.575536159293613458e+00	7.115285689514352363e+00	-2.008905707333412494e+01	-1.478433782109002777e+03	7.668998108516031920e+00	3.799902185377502128e+00	-3.244809710196319941e+01	4.854029701248999018e+00	-3.942796892364590349e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.098581270685260680e+00	1.472547083327137463e+00	2.826534755364404017e+00	3.808048542698367456e+00	6.293451548391551853e+00	-1.351801436786543320e+01	-3.020944025662155354e+02	5.360854596239589931e+00	2.476855219536860275e+00	-1.238870408655735922e+01	6.577082783978015712e+00	-1.398039221705421369e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.230258211869593055e+00	1.161586614254955130e+00	8.904124864485510216e+00	3.476633500532666954e+00	6.463571824163395263e+00	-1.294378582775253861e+01	-7.923426832678368328e+02	1.781287648343653496e+00	5.175001492080562926e+00	-6.519348524838576964e+01	1.665972215097753617e+00	-1.238002542223540331e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.268011454345915112e+00	9.829026251186153473e+00	8.911003783734518180e+00	6.317564060449679886e+00	7.079285084846995701e+00	3.312602408193931325e+01	3.765840682016150367e+03	9.803892514817377446e+00	3.811387281596311905e+00	4.167513213353066703e+01	5.575135459717780684e+00	7.663862507073485176e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.534058238681693886e+00	4.849066704824933183e+00	8.743713916262597863e+00	8.778033809920801289e+00	6.140786066313741465e+00	-2.131049166286742746e+01	-3.324882220103733744e+03	5.694628217789858837e+00	1.290860940245432742e+00	-2.169458482818092904e+01	2.643603778910585511e+00	-4.878979525846746583e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.956959077525055157e+00	4.441518156744161949e+00	3.234888456389366507e+00	9.583188384598843257e+00	4.841876505612071391e+00	-1.340403151030581164e+01	-8.118457090804017753e+02	6.580046720755575507e+00	3.892203271105511675e+00	-3.771890334830681013e+01	6.169084844154278713e+00	-2.539975250933461211e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.738129230999674979e+00	7.271661245753704428e+00	5.074725492184979814e+00	1.914273614021998027e+00	3.520038728169645026e+00	6.119651498711307092e+00	1.275545173418566662e+02	3.082979810816887323e+00	5.926032211972247055e+00	1.088610546639703003e+01	6.724630963426662333e+00	5.340952777487432286e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.229310281984965059e+00	3.022694987691669777e+00	9.800684625995288002e+00	2.386525618952963335e+00	7.926818458634285136e+00	7.427698169164570174e+01	3.514396383565804626e+03	5.323579239355650472e+00	5.883252740013430682e+00	9.938476845253444480e+01	5.983710985959670658e+00	8.602008897975836589e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.029477296956847976e+00	9.552413398563855296e+00	7.833950856854195344e+00	9.417408451830016958e+00	3.037541331597493954e+00	1.230221359259624933e+03	1.858383783470642520e+05	4.898202923186883773e+00	4.149817352746993926e+00	5.060869882623444028e+03	7.692423995639614098e+00	1.571076107221507991e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.799299557930613247e+00	8.070879030496081796e+00	1.115984871226718633e+00	7.737396828035508989e+00	7.333900156347169741e+00	2.533827961288953361e+02	4.807718580690532690e+03	1.710901056418143273e+00	4.971883231496555311e+00	2.900876944390713106e+03	4.060137385637766272e+00	6.377547393586952967e+04
