G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	Fc	p	W	Fg	m1	m2
1.000000000000000000e+00	1.000000000000000000e+00	1.043958630620986039e+00	3.180770149428039151e+00	1.348354008519510261e+00	6.176185242218164895e+00	1.462800253722672306e+00	-3.879208874160809284e+00	-3.529810923603063344e+01	2.453755333234633795e+00	8.483845945718936576e+00	-3.797836607594023661e+01	3.183482063638735315e+00	-1.156293199328473094e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.002521344768939393e+01	1.016917171886468196e+01	1.561956923703939237e+00	3.741980772216670914e+00	4.412419094916399054e+00	9.475492680891507646e+00	1.068545136729020726e+02	7.463380409243407065e+00	8.270530560846298229e+00	1.806577237035394035e+01	8.273435536921020628e+00	1.183292171340119012e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.569242912008087742e+00	9.337370367519616465e+00	8.978601544214122043e+00	3.997935393732531928e+00	6.905199296324425973e+00	1.643461642181304683e+01	1.127354377463276705e+03	5.793992294096238282e+00	9.700705237667673231e+00	5.724521475533335035e+01	3.297312064148684385e+00	3.201217974992822747e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.622848144175315088e+00	1.477546117294564976e+00	2.182455571240910608e+00	4.539937532859732450e+00	2.712782693109593524e+00	-5.441695094334218830e+00	-1.275142059332476521e+02	6.101606070084004685e+00	5.211432486168221523e+00	-1.153776181586023242e+01	2.501611664025013226e+00	-2.641830829669514173e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.375414369327683239e+00	7.251929023317118528e+00	5.589907776794178496e+00	6.891358469413050969e+00	6.642349100768606185e+00	1.247316907107484383e+02	9.509841350837485152e+03	2.408793353602463938e+00	5.587448847118562156e+00	7.490635183333802161e+02	5.447768221452354176e+00	2.604636712534275648e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.157615664832199354e+00	9.573509364629305907e+00	4.886826829946585349e+00	3.733483009807085473e+00	3.072758768839541688e+00	8.637759399089311785e+00	3.363582031963400141e+02	3.173159784786897308e+00	7.516700199223807388e+00	4.842909602284870374e+01	8.996855052327592972e+00	8.405515723689774177e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.031315647264422708e+00	2.537973784125925558e+00	3.874215319630292420e+00	7.452510132885691085e+00	8.685044993258577151e+00	-1.887149121568854326e+01	-1.117866980046833760e+03	1.306440222967159670e+00	2.198808833366193038e+00	-1.068609910020727227e+02	3.507517578108858114e+00	-5.293763149512060409e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.950544387287187043e+00	5.950142880147030411e+00	9.118872842409375679e+00	4.673628072959789215e+00	9.103759899253265786e+00	6.639028435104542325e+01	5.568812023651755226e+03	3.950641771032720406e+00	5.980981000556734095e+00	2.303886182493912145e+02	1.752484715521391623e+00	1.430997700561941929e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.890819381430328683e+00	9.228464040641528143e+00	1.350891729434203326e+00	2.624186871763284579e+00	3.921520475104752546e+00	4.751658587422629587e+00	2.321538663239744338e+01	6.036698855954671039e+00	5.807794232550835822e+00	1.155325131095585078e+01	4.056114611806756365e+00	5.719358973606475729e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.029278423173635382e+00	9.323228248084676206e-01	7.015608985958133204e+00	8.262903177572876956e+00	3.195644052028581594e+00	-4.156603981587757346e+00	-5.003391270421177524e+02	8.495027462332123136e+00	1.641822458563634735e+00	-1.344965202522654835e+00	7.632085548491079230e+00	-3.411860813624733737e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.208077668418158446e+00	7.238234752181184284e+00	9.423203422604894186e+00	3.600702248703677721e+00	4.231120034379173056e+00	1.385527604817614211e+01	9.318574838988589590e+02	6.874223192069698563e+00	4.661421727250622205e+00	1.836066033261846542e+01	5.982797125278216832e+00	1.554581970930726357e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.459209391394619360e+00	3.776859984629476585e+00	6.234480162864380226e+00	5.077136361813223253e+00	3.332408101316326920e+00	-2.263637704885007196e+01	-1.337415041962734222e+03	5.008800718664247142e+00	8.833327625220238843e+00	-9.807731956849332278e+01	8.409368932800166618e+00	-1.705734516307958984e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.509345181003553638e+00	9.561551705428513515e+00	9.407841353368386450e+00	7.005750809821546632e+00	7.261835875000884677e+00	5.428422980619793492e+01	7.303770807701364902e+03	9.696307157663555998e+00	8.610986879214047818e+00	1.799803865961421820e+02	9.752492478383224750e+00	1.310467106644103660e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.229902212549395024e+00	9.808773465558877191e+00	6.772151190251332054e-01	4.063135800671810571e+00	8.814151839730072879e+00	2.053587883956410565e+01	2.176886828751052860e+02	8.073507267493949868e+00	2.335269489650166008e+00	4.427280950369185675e+00	8.016623861450071331e+00	4.541337849398226354e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.301039647779093755e+00	9.099909098512023675e+00	4.497653601413253099e+00	1.767668150754797551e+00	6.799129723938269088e+00	9.710734433756000428e+00	1.930370489056029442e+02	9.240437841064025548e+00	1.605141982235520182e+00	1.379594237274166524e-01	6.575583787345771647e+00	2.248293490536690570e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.027734770331406366e+00	5.644072697671421501e+00	3.728248318192155519e+00	4.357441193686552694e+00	8.403738448610116762e+00	8.988268672127243519e+01	2.611362898671698076e+03	6.206563150513689564e+00	3.569368014715489590e+00	1.120067904558393650e+02	5.560317697591699471e+00	1.693475427129696254e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.679427542353393754e+00	9.157862532378882037e+00	7.987184078730194869e+00	9.295261900156880586e+00	4.727493211257826289e+00	-1.122530168060469435e+02	-1.618694390230079080e+04	3.094118906564994553e+00	8.395173469981067171e+00	-1.429751815592762341e+03	1.255105630527023619e+00	-2.148973389468474852e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.494112640738882725e+00	8.632256048651200331e+00	9.976923948531334574e+00	6.754531505829890037e+00	2.263174864507026207e+00	2.002713282393330374e+01	2.687180401421383067e+03	1.609467620382350361e+00	1.948808224046011173e+00	1.038259359016876857e+02	9.399678883007423380e+00	1.635875012510515489e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.794195274217212699e+00	3.662745842464844692e+00	3.525238343507608452e+00	6.956812931952891965e+00	7.791869740102566055e+00	-2.654293107519323058e+01	-1.178056625333894090e+03	7.583555723972001061e+00	7.257948748265228289e+00	-9.065783448042984105e+01	4.214992911789870789e+00	-6.144666842146330055e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.624588400105653863e+00	8.312365601092372103e+00	6.672698002186089994e+00	6.323207368556177599e+00	4.237727042639397368e+00	3.615120976865019031e+01	3.356105148849569105e+03	2.057200923988823593e+00	1.610238266674874685e+00	1.140639598664883465e+02	2.788706562849324389e+00	4.952725454373264256e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.195494020876678221e+00	1.276457370179964190e+00	2.711057348547649681e+00	2.636227928955638955e+00	6.810907665567035529e+00	-1.991065986746204430e+01	-2.915023629213380332e+02	3.723423985614079612e+00	6.685342077446995823e+00	-5.036315073996758684e+01	6.548082991448222145e+00	-1.836660456464810750e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.037631405730874867e+00	6.443942711172796933e+00	6.429035484284549185e+00	4.388013854202107211e+00	3.228473139210288334e+00	2.388965501692807791e+01	1.372952101922637894e+03	5.621449261651113360e+00	4.174635987862160391e+00	4.502701049611055595e+01	3.910461020016874567e+00	2.113080280402431526e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.507631940694931227e+00	2.985384587822677904e+00	5.292980157643212280e+00	7.423696436398766529e+00	2.071307411976948565e+00	-4.120044179838341591e+00	-3.001825418278624511e+02	6.327698462901686582e+00	7.480409648727153638e+00	-2.037255459676158154e+01	5.810357908634276924e+00	-2.055741622805746829e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.894324478719068949e+00	1.846334792903973288e+00	9.765979087179220031e+00	1.603538037125761040e+00	9.661864132811938788e+00	2.297956850938542743e+02	8.577216267855088518e+03	6.174111863867992156e+00	3.645977684033529620e+00	1.046984951814416860e+02	6.074428429994204848e+00	2.752956416620110758e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.201136554842879178e+00	1.977136975803714281e+00	6.425170866119369606e+00	3.758744471570630186e+00	2.087711735065521879e+00	-7.028885380757519563e+00	-3.214517121457063240e+02	2.583398194067931364e+00	6.800690924753539868e+00	-3.513337023563920525e+01	4.911493397713731390e+00	-3.500946487222655605e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.473526736214608945e+00	7.338165053336253685e+00	4.469808606420432540e+00	3.889942458252045654e+00	9.989579636756316106e+00	2.804557389745194129e+01	7.908224614104830152e+02	4.624975398841838725e+00	3.121463037451096767e+00	2.718344544012459352e+01	9.001061481661665198e+00	6.351759293328361309e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.009042373411253912e+00	3.766149196798059595e+00	2.336635588147354170e+00	4.472401550898394973e+00	9.787192971821671250e+00	-1.058504765570777550e+02	-2.099187017696518978e+03	6.934447434210175842e+00	7.779280436260677334e+00	-2.881040488463492579e+02	3.391682260677251204e+00	-2.355277789433471480e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.231813488208388652e+00	7.603931211944654933e+00	2.540584510993273870e+00	1.025102504168619255e+01	7.787146274427559689e+00	-6.157979194011313950e+01	-2.855834595676583376e+03	9.994934910807112161e+00	9.132061572366902524e+00	-2.708352910211708036e+02	4.980539651254661138e+00	-2.095550379109003552e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.744586341419053888e+00	1.633232701565410450e+00	3.046149761018284163e+00	1.302589059231906710e+00	6.793343928595501069e+00	-1.147776561788931531e+03	-1.115035532205850723e+04	7.705702800535776831e+00	2.060116340623007414e+00	-2.505156883627743127e+02	5.589429308655054385e+00	-8.267094274858229619e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.771205920506863762e+00	3.637881030832352369e+00	3.160205700137587392e+00	5.870466067489195083e+00	5.977815141984478942e+00	-3.224425186577548885e+01	-1.194337357934484999e+03	9.128498180081786373e+00	8.268299168997721438e+00	-8.756665941682439325e+01	7.112020918256177993e+00	-5.081141524823391592e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.254356609715749471e+00	6.187834026874872606e+00	8.846873533452964011e+00	2.684265870708689494e+00	8.620157425223835546e+00	2.255198616720043958e+01	9.989902148694289963e+02	7.644363307927147133e+00	6.495683964674793032e+00	2.172012900897570375e+01	7.918816587022379672e+00	4.077230649462617293e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.496762882754754109e+00	8.154028963193646007e+00	5.746786980654354338e+00	9.908194066460307425e+00	4.292624800415039132e+00	-3.957201203259345590e+01	-4.668274416379845206e+03	6.013130261677662070e+00	1.882110873273273643e+00	-7.199871024933396768e+01	4.492106218311324284e+00	-5.860940325261213729e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.388884341389718280e+00	3.808517533352041351e+00	5.463543051396347217e+00	1.704201300017408771e+00	5.126724061135628396e+00	1.646579700955966885e+01	4.103410291574036250e+02	2.389640141068501755e+00	5.184942973158840118e+00	3.339760994403970074e+01	6.718717916996361339e+00	1.430873193508211443e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.086384498401661958e+00	6.609801291673442769e+00	1.632298808016281022e+00	4.141860500790031097e+00	6.334503320876390120e+00	3.699468732316321962e+01	6.616246823692417820e+02	6.999785729672398205e+00	2.236634678902734041e+00	3.274234169997976807e+01	2.547749851521413422e+00	5.902372207906750191e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.748689893515670946e+00	9.097278643690716038e+00	9.082282659985436268e+00	7.423642627006815431e+00	5.251342836677258319e+00	5.851564312339858276e+01	7.866312589636349003e+03	6.410879127146552392e+00	7.180228185132779828e+00	2.531979158159690826e+02	9.597281047109312624e+00	9.716970749011570661e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.668591608476793553e+00	6.522690311132850915e+00	7.306365231433367136e+00	7.456529863074366382e+00	5.089291970522073605e+00	-8.436602893591670238e+01	-9.260740691518307358e+03	6.751180938713417845e+00	7.464482757238673827e+00	-3.807603507538228769e+02	4.209736075892784868e+00	-1.337890755286030435e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.833538253822289299e+00	3.074231420124599268e+00	1.720554770793049304e+00	5.334230579111215675e+00	4.169966363367561435e+00	-1.809957895910897818e+01	-2.976443631391413192e+02	5.249258423125285233e+00	1.608838255238837611e+00	-1.322854134644778057e+01	7.398173029303089621e+00	-1.529719475710563984e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.803314983936728844e+00	1.516113514769530823e+00	7.335851636152297850e+00	3.840003488835411982e+00	5.851195289028114033e+00	-1.148968729664870736e+01	-7.034177586739297112e+02	5.783764666391100207e+00	5.525591368714356300e+00	-2.421051705183273839e+01	9.892116743600020135e-01	-1.203474785154617848e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.935612936474935708e+00	8.436349660736064848e+00	6.691803990623559351e+00	4.551759188911297827e+00	8.979668138837048730e+00	2.693553651256317849e+01	1.495043944142993723e+03	3.937388567195268863e+00	8.276613137620483229e+00	1.348973865854559904e+02	2.895651527950157789e+00	6.215760742508869953e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.011174787118062302e+00	8.432954479724861230e-01	1.857530506429650341e+00	3.175734023587316823e+00	3.036065657836841680e+00	-5.853105738931392743e+00	-9.825627024577077862e+01	5.288723471946834565e+00	9.296032544455870905e+00	-1.447184599559979645e+01	5.625890972813094137e+00	-1.442522472054733953e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.950633325534051110e+00	9.088433459046788343e+00	4.610601150918206770e+00	2.843333860270387259e+00	9.449956814468094990e+00	1.819772393088960882e+01	5.200835006873152224e+02	3.076846597002043548e+00	6.180057332765986899e+00	4.687347801441257644e+01	8.956794984969732809e+00	4.256302187838050486e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.687616353076499820e+00	6.432421641281131919e+00	5.686783912484095538e+00	4.824753978310535985e+00	6.734358195188493212e+00	1.937379858576385345e+02	1.107778332666061942e+04	8.437346589157980858e+00	9.716698167997277480e+00	5.992822631616090803e+02	5.160247128648770776e+00	3.597336776184029441e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.289683840329240994e+00	9.695413325013410244e+00	2.385085224376884305e+00	3.822277349235507771e+00	8.404033749213672522e+00	1.808988844302685806e+01	3.054938888197733604e+02	2.894326110007417796e+00	5.823986800930691210e+00	5.937749736909402287e+01	9.571739175479505590e+00	3.752109760654442653e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.780314845190488882e+00	8.707593313824594006e+00	9.455810654697392792e+00	3.593660795781300266e+00	6.476858353802434465e+00	1.512486979071894488e+01	1.080057008843269841e+03	1.927895845403398978e+00	3.797752238071319120e+00	6.663832927553210084e+01	4.993901425454371434e+00	2.369676466580344368e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.110360365391535709e+00	9.860583143052695121e+00	8.464109421532885591e+00	7.159052673528051081e+00	8.075670996893768105e+00	4.422916554918905518e+01	5.279899860251521204e+03	4.717880644245950883e+00	8.858428016317825282e+00	2.628799117472195803e+02	5.223024923474993031e+00	1.192193633772671456e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.468793303566510389e+00	3.979197249088104904e+00	7.075206248190069047e+00	9.653986153596147091e+00	1.043273901986017105e+00	-3.083884396123909521e+00	-3.682874549241219597e+02	6.721764853496569714e+00	6.251325256330245494e+00	-1.332762900903127878e+01	2.130715525304565539e+00	-1.075493949681370509e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.635230624460568549e+00	8.031682857309897727e+00	5.211048747339809495e+00	6.484331877177639925e+00	8.303204057705654506e+00	8.149872979500369752e+01	5.402433472366147726e+03	5.063435706967231553e+00	5.196002202147086635e+00	2.774084206328911932e+02	8.201503074393988513e+00	2.108036971146960423e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.581030941206145179e+00	4.882643104548844093e+00	4.527684867562094873e+00	1.998365730758629111e+00	1.317877779066752630e+00	2.664641577535507455e+00	4.887732213470207654e+01	3.914023944286845413e+00	5.192361927441709213e+00	4.476922098950121942e+00	3.455767288036781348e+00	-3.098410975194001082e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.624953622479561099e+00	4.954062483337158262e+00	6.718471351423222160e+00	1.715904150692072250e+00	8.791447541748537375e+00	1.735891812272924639e+01	3.731886253387415309e+02	6.129418153258804125e+00	8.665487525871908403e+00	2.127058850851557992e+01	8.933400662378742751e+00	3.151369202163155023e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.172858352605533838e+00	6.588240819196935938e+00	5.936850156611964913e+00	9.608201854720189061e+00	9.916431808159403616e+00	-5.520756898359729092e+01	-6.240622305501875417e+03	4.391423255358315458e+00	8.098146482173003591e+00	-5.434416469794127806e+02	8.939267551499378683e+00	-2.220955067940665685e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.714075887123508224e+00	8.855578994428380923e+00	9.136706045732868597e-01	3.460722063353494082e+00	4.039532151022625861e+00	8.571306895085418986e+00	8.514794853846433398e+01	9.251557685813091680e+00	4.757355305058339034e+00	9.241753343129939680e+00	9.406561591545555601e+00	8.075578662867769708e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.326978894315454127e+00	9.667918182925129500e+00	5.214551503966172064e+00	1.683951101102602932e+00	3.254940583248175479e+00	3.911479663844889654e+00	8.299999580919259756e+01	9.604956667364341172e+00	4.407741762287688658e+00	-3.069374582751406955e+00	5.943003805946901252e+00	5.507941373381620451e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.541403595155715678e+00	7.758074340743059238e+00	8.718688281041202970e+00	6.117263715555175452e+00	7.682828849750987565e+00	7.425865227179954786e+01	7.816068955981904764e+03	5.406282416377373501e+00	5.244866355876302677e+00	2.330257562699944174e+02	7.262008764830787833e+00	1.800093292112615381e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.240795278946493774e+00	4.994407331342994638e+00	5.223664551020222646e+00	6.413080685984875906e+00	3.624724399168096856e+00	-2.021441755440890020e+01	-1.372301117909545610e+03	4.016833804371040095e+00	5.981249336394888871e+00	-9.818534296306357589e+01	8.029917257678990339e+00	-1.784071448662528155e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.275044068935412778e+00	4.922859416000409993e+00	1.322690974381899087e+00	7.175212026187492320e+00	8.997356303846213876e+00	-4.977754511450098107e+01	-9.582473987811922598e+02	7.533750438716361408e+00	3.123358513018792415e+00	-7.103817916060813786e+01	2.533252286275702758e+00	-1.315162679398661749e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.633541202718075347e+00	7.860336190789728228e+00	7.608244871489571182e+00	3.896152310053147438e+00	2.098071430970129825e+00	4.906222970930284255e+00	3.143855297518881571e+02	1.574320048745182499e+00	8.009269653525837640e+00	5.428357794054534935e+01	6.714367817960736673e+00	2.443036543333226689e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.379802125499697940e+00	3.242698628479379952e+00	2.796726128068955042e+00	7.983977992614184060e-01	2.251226845901401319e+00	4.828544190005414904e+00	5.932299496445360631e+01	5.520556806692770380e+00	4.967011278711821021e+00	4.149461603058813175e+00	1.519258520262872558e+00	3.172755263532052368e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.272935527502379927e+00	1.751363875001225257e+00	3.599581881291664676e+00	9.792098991585191925e+00	9.558978416725208760e+00	-1.511002575093107225e+01	-9.220584102670825359e+02	3.621816178957189436e+00	3.901629533832629892e+00	-6.853282082697381838e+01	5.163494405842865120e+00	-5.680956883843959986e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.820701311682269896e+00	4.309288828709403774e+00	3.210996001943446920e+00	3.172048271700066202e+00	6.954091917795033773e+00	5.669809920792650360e+01	9.422286424222763799e+02	9.648364120287885370e+00	1.801728902555488343e+00	2.048502346395128271e+01	2.602761256043983007e+00	7.281868654849391532e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.009604548478228203e+01	3.320318864948262672e+00	4.494299393167312751e+00	7.462352355769387380e+00	8.848828177467172651e+00	-2.625168629924693420e+01	-1.479987221075291927e+03	1.759897727097263331e+00	3.521294300213038575e+00	-2.615087409394322435e+02	2.592263165130545666e+00	-6.782747957725343440e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.355959021603968750e+00	3.580056461023494396e+00	7.565895415986257255e+00	7.396171279577697710e+00	3.590276405555235861e+00	-1.161338359654988750e+01	-1.347980002280172812e+03	5.877862919896990057e+00	9.857779738592595820e+00	-6.685486047747966154e+01	4.179951616841889539e+00	-1.454792099219976080e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.578469416173239992e+00	2.814229127058809343e+00	5.537591127824478043e+00	6.488043310181733858e+00	6.804901361102741575e+00	-2.029299967147198913e+01	-1.473362085790417723e+03	7.631189415125927411e+00	4.125950907627329300e+00	-2.934229721676006619e+01	4.709647677793591392e+00	-3.907836436653624332e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.220250701891601564e+00	1.208915513454629220e+00	2.437676170832089539e+00	3.614580755230920595e+00	6.431568521038316888e+00	-1.337009460949508011e+01	-2.982040554780575121e+02	5.705148662379803781e+00	2.737793963586772961e+00	-1.045392134747477364e+01	6.562692030565939305e+00	-1.312886765699650596e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.541897634122182836e+00	1.186032805979712723e+00	8.668104400472607551e+00	3.025261258619059035e+00	6.213323916479301268e+00	-1.280895424713817121e+01	-8.168887485248463918e+02	1.786942185241584768e+00	5.202025803716414210e+00	-6.874872620411764501e+01	1.502737730833361596e+00	-1.257168944037631718e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.277248778269119533e+00	9.762246935732290964e+00	8.857474401081111282e+00	6.584976824308692578e+00	7.367177621113728314e+00	3.303010408172885093e+01	3.771769976016740202e+03	9.751062320909122505e+00	3.525960344545903791e+00	3.632145531808308903e+01	5.578561583927950096e+00	7.574077409837125742e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.594042570137679249e+00	4.604299698180301270e+00	8.733845701951564067e+00	8.890400977191852405e+00	5.972823264234024876e+00	-2.183963857904262795e+01	-3.354532520273293812e+03	6.182449514612748054e+00	1.677122083841954936e+00	-2.318349860883821378e+01	2.597438797223235341e+00	-4.952757797281589774e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.863885947516046748e+00	4.775427047117544177e+00	3.716396136104701764e+00	9.622765901822461387e+00	4.928117615881201452e+00	-1.367213161186270831e+01	-8.021836387458721447e+02	6.156180272687292288e+00	4.002901853345707472e+00	-3.240292430481418506e+01	6.224675084640586498e+00	-2.552567440701568103e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.237019003340849466e+00	7.083560172511957020e+00	4.698006965976480487e+00	1.790933109400039358e+00	3.572653686057216227e+00	5.873140105010385525e+00	9.967647259536927606e+01	2.913068336853135598e+00	5.557527121614040944e+00	1.061015868121288008e+01	6.884401956971679226e+00	4.670519042731613126e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.254566317902158445e+00	2.817437692738199662e+00	9.852457118271129133e+00	2.354002543931135172e+00	7.785934750256292780e+00	7.440950836449565031e+01	3.507392534635480843e+03	5.466095385950716867e+00	5.716849274678480697e+00	1.003018331689281695e+02	5.931768152106415393e+00	8.482347213616289082e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.165005797717921343e+00	9.248572918366212647e+00	7.378427001807263963e+00	9.716744541976305882e+00	2.971184734655776705e+00	1.230140004098351938e+03	1.858394485496729030e+05	4.418089739394688742e+00	3.865305529890724401e+00	5.052447766778806908e+03	7.447753063194141099e+00	1.569742984259864897e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.696492600961855501e+00	7.556395174867671649e+00	1.335859969299541206e+00	7.894644278958553585e+00	7.045989404735282235e+00	2.532489514544052440e+02	4.803062312175891748e+03	1.571742796400654729e+00	4.467595550845478769e+00	2.901882305437693958e+03	3.484639714088501261e+00	6.388006133485062310e+04
