G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	d2	d1	Fc	Fg	p	W
1.000000000000000000e+00	1.000000000000000000e+00	1.532084216383831299e+00	3.283383521335048183e+00	1.553598327027576387e+00	5.988512351030881753e+00	1.630255579430110346e+00	2.783513420901346347e+00	3.771169394723686175e+00	8.485238989813877808e+00	3.747153496751055712e+01	3.251969264860611886e-01	1.007036516232780343e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.625111365120737617e+00	1.027750202429465709e+01	1.531495345311459477e+00	3.558025378258921734e+00	4.168969436956037278e+00	8.017098993289536679e+00	2.017231733869070176e+00	8.209571360427782238e+00	6.781147504449442032e+00	-6.904244397097836661e+00	5.338058203205592633e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.804813728117418137e+00	9.250849097205907867e+00	9.295644825670940747e+00	3.790058239639721105e+00	7.110577969524694453e+00	5.858426912571268907e+00	1.073131241439436945e+00	9.698223462517805871e+00	5.202467011651311424e+00	6.907476791872624311e-01	6.533148735482538427e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018653258075672863e+00	1.228847758221596420e+00	2.111652366810796266e+00	4.090887737194320195e+00	2.686530565219201971e+00	6.809505654740509506e+00	3.156552630438811402e+00	5.983339047166447600e+00	8.370513718061250330e+00	-2.675783604363310531e+00	6.413653579172670050e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.866973848110053513e+00	7.538050792802163613e+00	5.362582334279530905e+00	6.242337517320528661e+00	7.047475134809385366e+00	2.542409980852664120e+00	9.128781112952888410e-01	5.152629388332185201e+00	4.977476477691435086e+00	2.189532153754335297e+00	4.557364311700241188e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.424201572952315420e+00	9.290509128127169447e+00	4.700327364338654057e+00	4.423901318327017940e+00	3.195066469951407306e+00	2.768176399166436763e+00	9.570351932801686168e-01	7.903050281908877039e+00	9.001170773618468957e+00	1.707619784766803539e+00	4.267335571698561836e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.796173143517171944e+00	2.359723228895613367e+00	4.313930555482381912e+00	7.908085778137382782e+00	8.722385974755376026e+00	1.336158209366687499e+00	3.824198779451575270e-01	2.179028094014519024e+00	2.776268432082018567e+00	3.205244018295479447e-01	3.016577145445366170e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.341759324064843106e+00	6.261905546944643852e+00	8.732859623666460180e+00	4.612599843992571280e+00	9.105513087301417841e+00	4.221666500279190437e+00	6.009015664430570336e-01	6.129941985698106777e+00	3.091421724863820941e+00	3.266251989037952441e+00	4.835884842154345620e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.350609527317827130e+00	9.426174773531482032e+00	1.067969424779148691e+00	1.483007662675307481e+00	3.617311832626667556e+00	6.262349449585148164e+00	1.019389467383987835e+00	6.356309441602911114e+00	2.803532354338575949e+00	-2.365402075232562407e+00	1.893948082464721949e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.076043199927218197e+00	1.212501808027201422e+00	6.905882647281369913e+00	7.888882033648143555e+00	2.942651177831515863e+00	9.250653255282257348e+00	7.658636153784295075e+00	1.132067633981792110e+00	4.655061011400893456e+00	4.635509836958415342e+00	9.686015099120362493e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.410674727048990995e+00	7.293847046819565527e+00	1.045777388007206632e+01	2.871969338128672611e+00	4.760694972928774860e+00	6.593564547980335533e+00	1.834964994632515278e+00	5.056860908466635607e+00	3.931476857713743556e+00	2.069579965601179516e+00	6.112792951826765631e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.003310010447237222e+00	3.515762780911627416e+00	6.103182545009770088e+00	4.990669964922727075e+00	2.836987975918662475e+00	4.555454467287480824e+00	2.510817598993671407e+00	9.100339131470558840e+00	1.294220337789850106e+01	8.938972036351728434e+00	9.744898873005830353e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.811886195797741461e+00	9.014916941014439189e+00	8.905306496162474161e+00	7.380204177555448553e+00	6.582515803794859899e+00	9.880392320068215994e+00	3.383282706604345158e+00	8.841666280546245815e+00	8.202110677158511720e+00	5.424741521948432066e+00	1.550676318643463958e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.817906086001858768e+00	9.601261818863479292e+00	8.759562856629943273e-01	4.029431206353923045e+00	9.017059733655152343e+00	7.870642280134183544e+00	9.704853143495477674e-01	1.708903867134063059e+00	8.847084204626846082e-01	-5.504736954281892469e-01	1.400923653785789824e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.281860003485584265e+00	9.518963258936555150e+00	4.970817869371346731e+00	1.485902333311669654e+00	7.086203991138453340e+00	9.380574172594350557e+00	5.510959393839260922e-01	1.503082534894289557e+00	1.151395142057838550e+00	-6.430073587601302376e-02	7.363511491965144984e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.867952767255024682e+00	4.857620396051355982e+00	4.027494151236781228e+00	4.401392170379690327e+00	8.466591739488311674e+00	4.523336339899953096e+00	1.161423949205456774e+00	4.006655283806103363e+00	2.193166080986213906e+00	-3.022892612035045445e+00	2.666890901061485053e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.424172140430902012e+00	8.640441361246349317e+00	7.499816520290711885e+00	9.269095611981155614e+00	4.359956689133335672e+00	3.126181714160359171e+00	2.249189402209216038e+00	8.626748972264252302e+00	1.813271792829722528e+01	4.849271217750580121e+00	1.341566824702845508e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.275989421749311070e+00	8.625375224786010264e+00	9.737579458817943845e+00	6.640395580314017110e+00	2.651338681659698882e+00	1.567469114981437706e+00	1.104365404317778854e+00	2.572905049386394527e+00	6.272727075340638336e+00	1.051915544660741109e+00	8.335617531329963015e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.090040611206680943e+00	4.204208217204424614e+00	3.427699804561560093e+00	6.998291183589441466e+00	7.496265209045424704e+00	7.288046564958316154e+00	2.504612673032389658e+00	7.586185995914090263e+00	6.658145786252156917e+00	-5.841977387995476612e+00	7.528028087497914100e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.450864397655884597e+00	8.373289272254442750e+00	6.667175680574610297e+00	6.879107972620610134e+00	3.485470484714452866e+00	2.142508754710295005e+00	1.239713763051925710e+00	2.466934009420923779e+00	3.170026110514628126e+00	1.237139135589105043e+00	5.373925638074527456e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.190002610328684263e+00	9.865112690724702205e-01	2.080481926744178089e+00	3.164143151964692535e+00	6.887007376746153042e+00	4.245767034845392196e+00	5.849636267716232796e-01	6.521677423275159313e+00	2.806578580687585589e+00	-1.826656204081887580e+01	1.718703019208431115e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.331305556250175215e+00	6.308110344777782430e+00	6.374342915361209450e+00	4.702981614851895031e+00	3.359153361264584081e+00	6.183439266320478467e+00	2.690020944173734385e+00	3.767361398058021837e+00	6.175373405469017030e+00	2.351444868557907242e+00	6.295861417972604102e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.753376767422203164e+00	2.912483876008885364e+00	5.006103477974386706e+00	7.475667372071947980e+00	1.684744883400836724e+00	6.301635729219451143e+00	9.299754422619024297e+00	8.100816116509509612e+00	3.572281133476597859e+01	9.473898973493636078e+00	2.608084256727460115e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.204630784467934035e+00	2.238694735082243703e+00	1.003796721628612509e+01	1.922004553063659138e+00	9.879035852045948474e+00	6.387569751473723301e+00	5.753702971648853026e-01	2.698916666602277026e+00	1.273482105255450691e-01	3.094431731483425208e-01	2.092682282164420826e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.384027952149619267e+00	1.598587812094257377e+00	6.266650256059076440e+00	4.045122808316548024e+00	2.230172753968803878e+00	2.360606059746991559e+00	1.412863560199781432e+00	7.480947417053231518e+00	9.797885250263291823e+00	-1.281952283755300037e+01	4.783057276862674456e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.167725386417284739e+00	6.512633766148575809e+00	4.179178445303549871e+00	3.227623688872825802e+00	9.693837620936841759e+00	4.625494660797119018e+00	6.096677451292432659e-01	3.292359388415040833e+00	7.162836315225773465e-01	-1.770561559038026811e+00	2.151879208597882354e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.659136921691096056e+00	5.085728772882400328e+00	2.262866266750044542e+00	5.127939776766208269e+00	9.714365676287282980e+00	6.561714022243917199e+00	1.106351001848576709e+00	7.634585455416540434e+00	3.292013344073520642e+00	-3.137714423025924404e+00	3.269976737219757013e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.152374886808863241e+00	7.562500398185023620e+00	2.656726708597664910e+00	1.018492147249027369e+01	7.696221813905104625e+00	9.744747246261734830e+00	3.859175234229584195e+00	9.074919243122758772e+00	1.079120353978720992e+01	5.708577618532330034e-01	1.301573125859746369e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.914370210217256840e+00	1.613016383155475353e+00	3.092176481671587762e+00	1.510078140171271066e+00	6.401660408614637809e+00	7.123167805217921256e+00	4.176064136149916228e-01	1.952567441842372187e+00	1.560956410625859991e-01	-5.569027343903099059e+00	1.114777696735096235e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.766453548694291165e+00	3.408857852830927460e+00	3.309289071729344833e+00	5.478644689392785594e+00	6.226968607260309874e+00	9.107431680997429169e+00	2.900626280657744971e+00	8.763450361318557924e+00	8.882991950205079590e+00	-3.904400763897704074e+00	9.018968273568022198e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.255753029684399280e+00	5.448040283598116318e+00	8.826634599051129015e+00	2.769904959005029088e+00	8.826161654139564661e+00	8.066150628065287265e+00	8.552069451494466179e-01	6.372195253254857583e+00	1.687170578531892007e+00	7.102707848244689259e+00	3.402734987828323199e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.673461874753486178e+00	8.090932161386968247e+00	6.179154211103921490e+00	9.831693659966154186e+00	3.844458147275942039e+00	6.023420153814969424e+00	5.648825046641550607e+00	2.672710655876768371e+00	5.690021744023109562e+00	1.559137464406326612e-01	9.712961681641971268e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.696131603163032464e+00	3.962281203957398912e+00	5.354045751077833870e+00	2.207785211417533588e+00	5.139528363428413016e+00	2.801096173859623839e+00	4.327228343165867575e-01	4.533160484629199516e+00	1.990180182037658341e+00	5.513569108111011197e+00	1.457781567092497710e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.310834835464888215e+00	6.828320905401949581e+00	1.681720075786860669e+00	5.193697404257903827e+00	6.249428457723445796e+00	7.113324326907902950e+00	1.600741845991262347e+00	2.249575852676210186e+00	1.164573396788664006e+00	-2.636026004781298671e+00	1.778121351878240830e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.364298358619511209e+00	9.039844863386923279e+00	8.158982768322060153e+00	7.686179145384825162e+00	4.172456522359172304e+00	6.739584865331347707e+00	3.694971338464958954e+00	7.204417739451673519e+00	1.206004481069982504e+01	4.400207256824220536e+00	1.513549023736025561e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.118314836631554954e+00	6.212889630873195124e+00	7.716948233970533977e+00	7.018291814787835925e+00	4.604935507535500072e+00	6.575908058203820516e+00	3.126825399124865346e+00	7.646588743875327943e+00	1.198449723157171576e+01	6.462981005638240850e-01	1.278214936567325140e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.733033643467190466e+00	2.399998379592704900e+00	1.499761164377568567e+00	4.822595097519318585e+00	4.087634161695834045e+00	5.580263728547865121e+00	2.042485764296856132e+00	1.555356765134947361e+00	2.231277409476774221e+00	-1.382683723489421590e+00	1.509493140931310506e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.606255834078528899e+00	1.191729403056595693e+00	7.596958048945920972e+00	4.184099390733719837e+00	6.470661204093172358e+00	5.586797368157014887e+00	1.269175557925436904e+00	4.819608852580730129e+00	3.866178326633521678e+00	7.697229175011877977e+00	4.925253733883973695e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.440290851274251160e+00	8.682360657136570126e+00	6.003301415380132511e+00	4.921494388277036336e+00	8.669900771284231311e+00	3.607391854750579441e+00	8.152863741388570729e-01	7.834743941413589319e+00	4.566438466069576485e+00	-2.406558555952795914e-02	4.547097280553572318e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.905462260259675134e+00	8.402305428837103518e-01	1.458775568749937523e+00	3.325228392815725798e+00	2.483237354579911127e+00	5.434195586978956882e+00	2.119568323116796549e+00	9.724391397795415060e+00	1.185027514294539053e+01	-7.341736850974325712e+00	7.033600122277125877e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.783485707359398376e+00	9.102645893392246279e+00	5.091514450766682742e+00	2.737274561995753697e+00	9.170253265964085188e+00	2.978227118296198128e+00	4.173077083451509628e-01	5.619425349525061897e+00	2.630138263208006144e+00	-2.919488891804687292e+00	2.601580042598514808e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186474239955781940e+00	5.322175267689741140e+00	5.236698136014310556e+00	4.976217885576954991e+00	6.970646032328041031e+00	7.917166527527652597e+00	1.826584816218761009e+00	9.779770385638368424e+00	6.698499261706627905e+00	-4.334489538260423380e+00	8.443953302681423168e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.693488648749379877e+00	9.623223977230791704e+00	2.323774871752842142e+00	3.564971347928372225e+00	8.298888971900998612e+00	2.386543694062506660e+00	3.296666393258839700e-01	5.662763452567970646e+00	1.883299883909785422e+00	-4.287251542982157382e+00	1.567198072214015347e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.040699700169909647e+00	7.796808261048296274e+00	9.763978203287885904e+00	4.493410105618892203e+00	6.310989179239069991e+00	1.477729874235715446e+00	1.668575697800651902e-01	4.520968234297280119e+00	2.754469870841335766e+00	2.549329310459172993e-01	4.291469768380760286e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.149485051864244767e+00	1.001870480208697600e+01	9.342950866904526919e+00	6.850556141813902045e+00	8.342170175777512853e+00	4.419846796131596811e+00	1.074992750649874207e+00	9.072589219512144254e+00	6.671589110137998269e+00	1.961031776089629419e+00	9.410900296581124280e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.703160008347685661e+00	4.416198570829665826e+00	7.329365417589176701e+00	9.839166082311308514e+00	1.098890135757879749e+00	6.610133316239834578e+00	1.962270043895914284e+01	5.859167824123294288e+00	4.634765768814745002e+01	-2.977510227830820533e+00	3.899963585118575793e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.962649106364594553e+00	7.810695816669177560e+00	5.153217866640175338e+00	6.284453564608912579e+00	8.415282487620268981e+00	5.213869317036393447e+00	1.242877122566483417e+00	5.503328637340699103e+00	4.076866407175089080e+00	2.231547800505225165e+00	4.662838696444043762e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.827233480867262561e+00	5.087442581920512907e+00	5.053618017804048179e+00	1.346011384770297248e+00	1.144036915390202358e+00	3.294172180448699194e+00	1.264615987646383388e+00	5.467867807028053306e+00	6.867658110484317291e+00	2.272764924917678897e+00	3.770188319317144021e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.290157865565603190e+00	5.852355596665086424e+00	7.331663777417998240e+00	1.797786628202168169e+00	8.543531279225874187e+00	5.543791148004985736e+00	3.070229567231944068e-01	8.761946995065246213e+00	1.495102448163804221e+00	8.832137154981964500e+00	2.473790811408731116e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.035463685191217564e+00	6.713521243213918410e+00	5.524477506629752455e+00	9.570438678048484249e+00	1.041471402222225429e+01	3.982672495502078025e+00	1.381514996055852373e+00	8.588283411935204725e+00	8.270269340751244869e+00	2.530324487792794841e+00	8.779912688058061576e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.246914239154209625e+00	9.013684586772702900e+00	1.898619008660248797e+00	3.029922100762759030e+00	3.014083861488469740e+00	9.535856916522655879e+00	3.108787272360311604e+00	4.586277682047700921e+00	4.843933452169375542e+00	-1.537673669598749626e+00	5.254362745450306704e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.415154070259734276e+00	1.015179565124902084e+01	5.825019635011996044e+00	2.264387364560245697e+00	2.392880681562613354e+00	8.801608776781325361e+00	1.934395866211069626e+00	3.889714608928278139e+00	2.602535473675283484e+00	8.823691042321831768e-01	3.844324098548563029e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.302123512347550971e+00	8.065897155131123597e+00	8.585651530646316587e+00	6.503989846728643442e+00	8.377516725294817945e+00	5.782847996953170977e+00	1.439185868211560582e+00	5.732623930015960489e+00	3.897845515657973436e+00	-1.395613020649315028e-01	7.248680609346543235e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.824127055627659644e+00	4.881523645929418898e+00	5.357693396494784821e+00	6.632840217765452628e+00	3.281762232181450578e+00	3.555681914510561370e+00	2.581401117626135999e+00	5.802556177530116877e+00	1.248340903379856393e+01	1.188914007304245457e+00	8.088593738842985204e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926201162042247006e+00	4.646439034519855404e+00	1.404737188799481951e+00	6.722327420597033587e+00	8.483421457887825312e+00	7.525707000511522970e+00	1.901459601637771835e+00	3.549579957263076402e+00	3.134707101018489706e+00	-1.353643697163948278e+00	3.348180795392750753e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.171941822182081872e+00	7.168889449885923248e+00	8.637743955643378158e+00	3.516318708981121421e+00	2.111515885590375508e+00	1.218425687723223128e+00	7.030035068874155302e-01	8.070678352585144211e+00	1.450014049098385982e+01	2.343914275562006377e+00	4.692507989498673027e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	2.344135824217969510e+00	5.118912964453366854e+00	8.374962956308279471e-01	5.020936820648997490e+00	2.914512810230112549e+00	9.287764886818239418e-01	1.984139670632008290e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	9.449410535982885051e+00	4.009134859586676924e+00	1.192083949860302416e+00	3.858038631439170363e+00	4.533918259182398103e+00	-9.826353611224334372e+00	4.840140823729392849e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	6.919431029697859614e+00	9.498389097812582449e+00	1.377754181352507601e+00	1.723559632720399026e+00	6.276068313171909718e-01	3.801701617572925684e-01	1.964839874415888232e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	8.860628298496035171e+00	1.096835008212901030e+00	2.199220563973194875e-01	2.993029361498419139e+00	2.918326484089507566e+00	-5.196126758286662373e+00	3.282494888133605571e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	3.696482247888437378e+00	5.809192131780357649e+00	3.600566334237659039e+00	9.381981739666699127e+00	1.772547433495335056e+01	-3.587270408366493024e-01	1.649536789739108258e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	7.165200309218814567e+00	7.791427099575192194e+00	2.439652903954964369e+00	3.573539186976610882e+00	3.833324299450783901e+00	3.483854406223124922e+00	5.566511402792072261e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	6.736220337542667913e+00	5.422016200307241185e+00	1.236007725987338102e+00	2.435972671869317541e+00	1.811146263255217548e+00	3.275045264648465793e+00	2.124978924969121508e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	5.776764068180731293e+00	1.584976404501921676e+00	3.154558340026251684e-01	5.128437487632202085e+00	2.600563222683146769e+00	2.486810249511298920e+00	3.807334313236012235e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	7.049854049129619327e+00	9.763756171642132387e+00	2.911797358474488728e+00	3.971551091258923805e+00	3.262540623453300981e+00	5.910294735709162861e-01	8.526029448545233436e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	6.249488442688763357e+00	5.455719545141845650e+00	2.596288915932483121e+00	1.249808834047395623e+00	2.237168827506020641e+00	3.480111901449497447e-01	8.415931191483217333e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	4.373501337748299633e+00	6.290196257723543738e+00	4.400451508078051077e+00	3.996981025894929207e+00	6.964622644493851489e+00	-4.202441662026878078e+00	8.177946256178876183e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	3.339065967420057568e+00	3.350526581474233545e+00	8.118529623031129905e-01	5.899026053864622199e+00	3.142394350362786692e+00	2.820462224480838387e+00	2.092226995449314586e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	8.201698464975475389e+00	5.474087602269129604e+00	5.178842028338203063e-01	6.112443361116333129e+00	2.033848507503833059e+00	1.134479929636772155e+01	2.625744129824559181e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	2.844633473871043261e+00	5.073667512871000262e+00	5.004184704258092253e+00	4.221725467915560692e+00	1.305778781467743421e+01	2.604541170806794259e+00	1.366601284373240048e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	6.826936321626067006e+00	1.848284056808459308e+00	6.332874509838326560e-01	4.849796416594578830e+00	5.352172325150456267e+00	-4.686925851040912860e+00	1.948334119171769174e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	3.407974501397186717e+00	1.712070934407087464e+00	1.898044467405755054e+00	9.439921075178123289e+00	2.720732253926268385e+01	-2.696864202277472344e+01	7.128248969594497453e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	6.749030408375221057e+00	8.811913345111998197e+00	1.147067171334950952e+00	4.453316433573871969e+00	1.555487699722978290e+00	1.107250834417571994e+00	2.853027215891464863e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	7.704951568368648473e+00	3.076743255194398952e+00	9.186523115598337341e-01	3.670386233659499897e+00	2.958649858342969452e+00	2.835511679665147167e+00	6.576950921197051514e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	2.941628242182539932e+00	3.009517270589155746e+00	2.383728780918069834e+00	3.128884026939800389e+00	7.579934896098671437e+00	6.926018253872697761e-01	6.128187326118830924e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	1.819539762489491341e+00	5.509882445316598876e+00	8.445759418077839698e+00	4.929254321306753006e+00	2.319855458902049605e+01	1.529038830592322373e+00	1.750210333520930419e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	2.258977712115775915e+00	8.004627639777531556e+00	5.993669023036450660e+00	7.766005739922955620e+00	1.720155850454519353e+01	-6.750886434441194517e+00	1.428207757519941197e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.025280893575921226e+00	2.538558792367747063e+00	6.793068832122894918e+00	6.575975946386181104e-01	6.629803496316989175e+00	1.651669186871220552e+00	-1.085491376702739930e-01	2.701200540908117453e+00	6.950030812558818383e-01	1.984587961933754474e-01	6.284400247020289321e+00
