G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	d2	d1	Fc	Fg	p	W
1.000000000000000000e+00	1.000000000000000000e+00	2.074933129166125934e+00	8.345710842533714313e+00	7.973111120033188115e+00	9.030556237304478984e+00	4.106243055412300613e+00	3.295251194512268000e+00	2.715280220748367945e+00	8.585655568357285716e+00	1.929304240886164479e+01	4.838858965881131624e+00	1.339758572433324275e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.158021451380236044e+00	8.456417434176572101e+00	9.490658930042938479e+00	7.059056400039802170e+00	3.482574807901907654e+00	2.422529346919321203e+00	1.072549030275013360e+00	2.269432853725641408e+00	6.774146250580200146e+00	1.053915035454763949e+00	7.969484619709059814e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.463656110029602608e+00	3.992317936940330103e+00	2.542657120884839195e+00	6.764599903590294616e+00	7.706818127545378871e+00	6.378818809950391966e+00	2.307353570306870161e+00	8.103656255026663757e+00	6.602367824087107984e+00	-5.855432077350346098e+00	6.961432870042862930e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.306975461230408975e+00	8.340541925186959915e+00	7.001784885564413585e+00	6.489606958707331508e+00	3.315823168773424978e+00	1.454298561762616959e+00	1.229664236689910428e+00	2.609944824421815301e+00	3.078860490359661028e+00	1.240948508769118108e+00	4.572675827085688383e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.307934237633795682e+00	1.249459108499102022e+00	2.461584927790785304e+00	3.067508598444274259e+00	8.055808445487462777e+00	3.358514705346787199e+00	2.394139438579760970e-01	6.641252257298492445e+00	3.264430653101965341e+00	-1.826574321282281588e+01	2.844874331655240240e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.178516068731286115e+00	6.931662442276911307e+00	5.989998860598137576e+00	5.654162974818502718e+00	4.049224034394549143e+00	6.112626599682356776e+00	2.837318900440072067e+00	3.927453375421378290e+00	4.657714001354660738e+00	2.345669318972657180e+00	4.997210214880122692e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.578093771171446447e+00	3.222314992442191439e+00	4.372310911154679403e+00	8.903806903236819892e+00	2.603309639624581173e+00	7.052992439286116522e+00	8.733236917364960661e+00	7.447103058016407928e+00	3.678851814871925541e+01	9.462169876415401859e+00	2.644215178297711191e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.051746362352689168e+01	1.444846819598326837e+00	1.032271543132120684e+01	2.159212861262514327e+00	1.071446331436970745e+01	6.081114691746037693e+00	5.767302066480708422e-01	4.168665647763383220e+00	1.532649652515817085e+00	3.160963918396394456e-01	2.488903419289098196e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.007614849554987302e+01	1.645144428660064495e+00	6.423197684164419385e+00	3.452726552901237866e+00	3.846524787875568840e+00	3.032984894666796549e+00	1.222100349208217418e+00	6.595124917039978385e+00	9.787801504434026967e+00	-1.282507627682489471e+01	3.923256417284125064e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.752362959317471436e+00	6.967106389445300252e+00	4.175738681351818471e+00	4.199406063023955582e+00	9.330974930343428397e+00	5.645018675964006860e+00	1.482328165161432287e-01	3.489866655956391117e+00	1.704476528417361969e+00	-1.770650741279447216e+00	1.457564918296207779e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.788314253876388094e+00	4.348729524975619931e+00	1.566947019763204940e+00	5.520000338143107754e+00	9.362134028787393092e+00	7.413203974190074597e+00	1.269878928883888314e+00	7.529986631843144096e+00	3.292376862522598646e+00	-3.135870182856256516e+00	3.165631528065266309e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.029568235335244886e+00	7.580167958098844139e+00	2.208059291311025962e+00	1.030067603358519612e+01	7.876229477995955186e+00	9.506797547122534553e+00	3.677366589393479046e+00	8.593505648162198085e+00	1.071862904227629087e+01	5.587257959957384612e-01	1.287305908965354888e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.171145014671003182e+00	2.217016577982337644e+00	3.095470391193076765e+00	7.525666514233595450e-01	6.651104444795805648e+00	8.025189483505197785e+00	5.432422025390145626e-01	1.848579976644855627e+00	2.934568813746667448e-01	-5.561043157025537198e+00	1.110887376409364435e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.817353310292710411e+00	3.425916548538353368e+00	2.920080679408562752e+00	6.322339654251797114e+00	6.267234318332401521e+00	9.489638437596013887e+00	2.999626502899250813e+00	8.046971691754656320e+00	8.385998277148825508e+00	-3.897859574907668101e+00	9.309259218675988734e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.245684343111523873e+00	5.748375296847639149e+00	8.536353183640089881e+00	2.808189983365823927e+00	8.528068638337057195e+00	7.498121750029476118e+00	5.269534193084186580e-01	6.952751917027010009e+00	1.807558617959046821e+00	7.106715740729909747e+00	3.878206942334918494e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.690465727733953649e+00	7.524525202847567762e+00	6.816466907231448324e+00	9.252294297229807896e+00	2.957013674189905128e+00	6.559873431343461014e+00	5.556547818138817263e+00	2.078428406554668761e+00	4.545207545637693691e+00	1.588375621801024484e-01	1.002181924785229086e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.218508321015319362e+00	3.845516907165322795e+00	4.744206007208376263e+00	1.656019805853356175e+00	4.732829346518428792e+00	2.468269659961741080e+00	6.466592734475391513e-01	5.625533094139494317e+00	1.346185366338505940e+00	5.507896777217664130e+00	2.101236855387055869e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.872286021385470178e+00	5.778198438710215434e+00	2.134828389996383358e+00	4.947484949198663884e+00	6.414503945074219615e+00	7.068393525307982372e+00	1.103652349207522976e+00	2.203623012910592482e+00	3.167719980455514062e+00	-2.633846595231091658e+00	3.237488689475834747e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.374992925905970331e+00	9.152646600991017678e+00	8.307550248574258944e+00	6.281320567695955148e+00	5.324008774069013405e+00	5.854202239133267760e+00	3.952159048830090615e+00	7.141014415767820367e+00	1.229277420682706712e+01	4.417391602692790187e+00	1.526650871304092050e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.721427395745940281e+00	6.511915658916981542e+00	8.243291930385442612e+00	7.273066515489072792e+00	4.534009625249582953e+00	5.455046786845051621e+00	2.859652294835932640e+00	7.213342560616863963e+00	1.029917468420344839e+01	6.500420030443283537e-01	1.313753101054231252e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.246404560797037320e+00	3.182966956723578544e+00	1.509223942191905810e+00	4.449947773708280430e+00	4.413747261359129759e+00	5.250873501411324362e+00	1.997648473501839383e+00	1.782751886759792237e+00	3.258278028374267166e+00	-1.383850840278995076e+00	2.504423762884301041e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.196479089736977919e+00	1.658058607205927348e+00	6.792313613694963337e+00	3.708956976748513323e+00	5.358392603691819467e+00	5.932447640255132271e+00	1.374327031461584747e+00	4.880661262528004585e+00	2.908031996658348106e+00	7.691063754497323934e+00	5.503896581610730721e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.517084462190813277e+00	8.955950996014571786e+00	5.772791610445586308e+00	4.331015606755098446e+00	6.912747849029598157e+00	3.391216377333059917e+00	8.645710946447777712e-01	8.550664455448259815e+00	5.071022665310247923e+00	-3.891595996378767464e-02	4.581562091245603341e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.943516355224373271e+00	4.811334711502012196e-01	1.928583963590578820e+00	2.577631407840232036e+00	2.741215618289287725e+00	5.962549301061319973e+00	2.348666157972654212e+00	9.484113204597765190e+00	1.227715874818058239e+01	-7.344850735924804752e+00	6.391320076247966853e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000730851135530486e+01	8.563074367444677648e+00	6.657307770340477049e+00	3.417743410964240169e+00	9.077628771928514695e+00	2.801456303786727720e+00	2.926048767982812882e-01	6.423960810542784117e+00	1.776992782804398763e+00	-2.907055379923556337e+00	2.047283372991877570e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.344301251707506140e+00	5.715827953013683960e+00	4.197303000199267942e+00	4.195447913071602919e+00	6.721511222150111209e+00	8.603309386848820850e+00	1.927179143689816021e+00	8.759525982316905157e+00	6.352214708938741516e+00	-4.326895003465192069e+00	7.251401128819469477e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.656302221537790942e+00	9.269082444801332699e+00	1.829860715264392201e+00	3.508445501937133226e+00	7.865390370852415991e+00	3.190786961038161174e+00	7.695576695032491088e-01	6.482678955479612704e+00	1.833906189354763017e+00	-4.289176778430062065e+00	2.244148676262670250e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.527036837363473509e+00	8.074471454983127572e+00	1.023197970348212849e+01	3.128340080394581779e+00	5.620336415263302854e+00	2.501806994803446482e+00	5.531758193107167987e-01	4.015462563336819279e+00	3.183763738520741349e+00	2.567448989827588735e-01	4.139729682441107173e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.054711165715455756e+00	1.088344627383541940e+01	7.816583407303413722e+00	7.984590178956811002e+00	7.477845946092182672e+00	5.257180175780251652e+00	1.722702861169032040e+00	8.821082564510813739e+00	6.600254669666101748e+00	1.955336057046675569e+00	9.531728746711803524e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.439392827914490525e+00	4.212235637658712228e+00	7.026519452158465739e+00	9.729117010868190363e+00	6.573561262073659428e-01	6.762779615910751829e+00	1.946483467152973645e+01	4.813751071102295498e+00	4.567416854917713209e+01	-2.976073912412311007e+00	3.845156101720086212e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.174301676409318151e+00	8.117351578244418775e+00	4.893762807370301893e+00	5.283295043493383858e+00	7.625266746761941050e+00	5.043064934028768320e+00	6.581605545365194487e-01	5.357426993868492637e+00	4.415879129501079525e+00	2.230133521177125822e+00	5.777026726400328016e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.496107417156585573e+00	3.499850661639843707e+00	4.352270027908760497e+00	1.988829978017190303e+00	2.013762997412662514e-01	4.768617867877367189e+00	1.713363018747708244e+00	4.047103382449419584e+00	6.247494420122004399e+00	2.276915772574403807e+00	4.449898400308128998e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.430776124590521059e+00	5.733894586796263404e+00	6.763682437971317185e+00	1.088799727716196930e+00	7.805767641535141799e+00	6.564184378953720866e+00	4.675409463223265671e-01	8.256283440266146911e+00	2.663320115234523833e+00	8.834780177507434828e+00	2.387030912935552607e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.812260214207321418e+00	8.234139981897870442e+00	5.725191014204985329e+00	1.009596641444531073e+01	1.126820715860214861e+01	4.162266995602675657e+00	1.371579226296524512e+00	8.545189445203458689e+00	7.404386107310032550e+00	2.527503223733933435e+00	1.037082105951115381e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.468198613516118911e+00	9.611702384103569585e+00	2.144130538472583947e+00	4.010013580008444656e+00	3.612156962365445700e+00	9.313223648336718341e+00	3.008701877257084156e+00	5.586604192231665600e+00	2.225843934790970202e+00	-1.529385928329616728e+00	5.516450278388879269e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.796131821702353193e+00	9.611866564882916464e+00	6.345961891025862833e+00	2.625774098371612464e+00	3.723277338109877377e+00	8.975601351067691525e+00	1.869436181063206748e+00	2.842105647512629396e+00	1.950120371703906841e+00	8.920688496611680618e-01	2.807173649750545152e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.875182023277385923e+00	9.183448491434655026e+00	8.493022753531544566e+00	6.492648588215571337e+00	7.791537307433824111e+00	4.870027836674814203e+00	1.334786470380995294e+00	5.426113124781602792e+00	4.627846449108160343e+00	-1.388201127482423802e-01	8.051775736786552784e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.422035001874593085e+00	4.775197696983301654e+00	5.002807870907815868e+00	7.056274994861985839e+00	3.198650380250228409e+00	4.888057759541610814e+00	2.669219039929632054e+00	5.872767002946743808e+00	1.306086419516765318e+01	1.200923239729681180e+00	8.578090369404999649e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.740012442569548679e+00	4.962749487978900476e+00	1.610327255889537845e+00	6.859687810001103614e+00	8.957103341306364541e+00	7.896704939989726668e+00	1.682642890878776498e+00	2.102744502481471933e+00	2.142696216166611212e+00	-1.359648256346926543e+00	2.298942116275516767e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.930038932260459639e+00	7.489461777932581832e+00	8.521010855631255154e+00	3.087416515960876406e+00	2.274226477475397967e+00	6.343002129289911917e-01	9.836916170993088571e-01	7.533713911760722581e+00	1.420471762026229001e+01	2.337320404185446066e+00	4.379330672144809000e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.428883745658279025e+00	2.985816455279572956e+00	3.365376939114351096e+00	1.712929316212091768e+00	1.454542413754585484e+00	5.204158037998118047e+00	1.467619248947412469e+00	5.122071094815377812e+00	2.840660698787261129e+00	9.215520521199808135e-01	1.526122079675227461e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.411203039808052395e+00	7.436166509724038143e-01	3.531914484066930093e+00	9.019031160491895349e+00	9.605502619294444600e+00	4.723923443323073457e+00	1.168843328186916386e+00	4.260489415551449000e+00	5.248482809207478006e+00	-9.830030083006350949e+00	4.886342353721389031e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.208911587471050098e+00	4.629694614879997339e+00	3.325878655376642179e+00	3.238382948368406122e+00	7.230563117663357353e+00	9.039623536638616841e+00	1.011426903601636562e+00	2.009203711070951748e+00	1.185925388465705055e+00	3.838234841964140442e-01	1.449963345094791478e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.695830404663091429e+00	3.419926191540778149e+00	3.631519107111220279e+00	6.776450700128467730e+00	7.568803622969115352e+00	6.611851710239258217e-01	2.768317866484001355e-01	2.435644106012897048e+00	2.221799951904427584e+00	-5.185587261947644855e+00	3.291150395191592537e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.751484051066745096e+00	3.562151990357025344e+00	8.440207693042999892e+00	7.815525963172616386e+00	4.625617824666660383e+00	6.171063674583047387e+00	3.822794204355578707e+00	8.545855861583660840e+00	1.944659478774989481e+01	-3.674249594525107465e-01	1.676322454622911380e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.728507836488570426e+00	3.254531748571549699e+00	6.063395711739057781e+00	5.977592975643532647e+00	7.667232178808771614e+00	8.027045403420428826e+00	2.457995339058672180e+00	3.973088928019664845e+00	3.438053936547712741e+00	3.487222316020223811e+00	7.211284713260089063e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.594850118814565398e+00	5.203349805175777831e+00	5.120652210925536352e+00	1.493517420769498116e+00	2.413512466031388470e+00	-2.697449595295009495e-02	3.285955230890636791e+00	2.287528794826684475e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.463638307299726993e+00	5.949564100498475838e+00	1.439709586211146197e+00	5.284876699198660654e-01	6.022634553223426224e+00	1.723462603095385237e+00	2.494587091635759091e+00	3.050707008689352762e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	7.184374881625971376e+00	7.199903248011612966e+00	1.000483891156146932e+01	2.430087527549148696e+00	3.572006983744056896e+00	3.776027226910918522e+00	5.931248291341824075e-01	1.046333260441261075e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	8.506589630678725200e+00	6.636779680522733038e+00	5.044983441417788761e+00	2.363977096957103896e+00	1.938325655674374648e+00	5.537200384284859389e-01	3.424329513055380247e-01	8.338131972442089079e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	9.303585629153991121e+00	5.692834853126043981e+00	6.232408893779759040e+00	4.367064844458953488e+00	4.204142890563498547e+00	8.023793393363092719e+00	-4.204458169790278532e+00	7.719390720328654254e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	1.223320048218518030e+00	3.136147724360211164e+00	3.063456785181921216e+00	4.663341318074150088e-01	6.343913762484447716e+00	2.727125869194011010e+00	2.808003815210601939e+00	2.447167516272133270e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	1.861325539816426788e+00	9.190821365970272439e+00	5.756929086557591724e+00	9.348911827371588767e-01	6.200634204129242377e+00	2.678296237860291029e+00	1.134732806415649620e+01	5.380160732118986289e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	9.726188586483038634e+00	3.009892919984512805e+00	4.627716259979525404e+00	4.827564030321678246e+00	4.456176839284530011e+00	1.329667066888611515e+01	2.598006750307738866e+00	1.424247530009333786e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	7.646176947976944582e+00	7.109107459285995745e+00	1.983091937921046100e+00	8.395611055067314643e-01	3.779004937397920649e+00	4.085979566210429681e+00	-4.677290328677717213e+00	1.381869268469026402e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	8.972984460056691702e+00	3.405963947046549034e+00	2.595151020006520426e+00	1.711659061863960218e+00	9.560786027470506099e+00	2.864463192503695765e+01	-2.696696271299036241e+01	5.725277365628770809e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	3.766278722857238748e+00	6.797257505322792603e+00	8.259411632781555213e+00	1.280828815007200694e+00	4.035142585224787304e+00	2.885851677185608199e+00	1.107247360698781602e+00	1.850161947408160046e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	5.383006023289437003e+00	7.862538318788600655e+00	4.926536256024306226e+00	6.409502572703118517e-01	4.015248995956416600e+00	1.757751506965969046e+00	2.828100347666211878e+00	6.637028167825597791e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	8.564980223573428475e+00	4.055723574455642577e+00	3.533431038736619456e+00	2.407171891369835670e+00	2.646314487104269197e+00	7.262516454711148484e+00	6.884250916388368058e-01	6.826544209338972280e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	7.758851290537665868e+00	1.674231191767175497e+00	5.693675856218281872e+00	8.828454976116656638e+00	4.967415142773790926e+00	2.405554319444861022e+01	1.525124747247919910e+00	1.602527501959300764e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	4.497001237383742023e+00	1.642634617425745347e+00	7.818992814494355237e+00	5.727848225496690482e+00	8.271334638307433096e+00	1.731366592063479004e+01	-6.737430257253967270e+00	1.437761929308832975e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.786212859418897736e+00	2.049097684846502787e+00	6.796103199093779246e+00	1.350343025570756250e+00	5.996562598648011111e+00	1.252860162674834799e+00	5.900912094000406727e-01	3.017612198737567031e+00	2.251621638009591919e+00	1.898258124339362030e-01	-6.658694460224605649e-01
