G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	d2	d1	Fc	Fg	p	W
1.000000000000000000e+00	1.000000000000000000e+00	1.131600530210902678e+00	2.988371238678842801e+00	1.215666349659427325e+00	6.008421830900613436e+00	1.439049172829825807e+00	2.534829736885894302e+00	3.769076184228569382e+00	8.307175163799769280e+00	3.730580736908616757e+01	3.235874626659375752e-01	9.957371974777170465e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.681581658741173158e+00	9.944787146550597257e+00	1.567361759433568258e+00	3.680899009813482614e+00	4.621183166844911483e+00	7.358043046436238299e+00	1.931384012528448935e+00	8.300857771842148125e+00	6.630224366812022652e+00	-6.904000621964067719e+00	5.444610245207071131e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.513352649419289264e+00	9.516775070028330674e+00	9.064264572274712606e+00	3.702824696602768029e+00	7.282162482060938302e+00	5.898733609803107569e+00	1.023638589689430223e+00	9.786637117935988783e+00	5.060108199039963672e+00	6.875529681159978646e-01	6.402637021096496994e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.882574304372880203e+00	1.374091733215347721e+00	2.181492933621320685e+00	4.208737102683922870e+00	2.651169081558188978e+00	6.760565648132291550e+00	3.397429412915519809e+00	5.452764614831227874e+00	8.542435160171070407e+00	-2.678591962446450925e+00	6.519825552015075232e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.646541769651306719e+00	7.381010589733135951e+00	5.833562630758079237e+00	6.568258953104088249e+00	6.770521410218030667e+00	2.710825605222531465e+00	8.571496234771678324e-01	5.021784194226484033e+00	4.968626240996647958e+00	2.187249678456492319e+00	5.106050296585027581e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.720025220027544766e+00	9.372243810175449497e+00	4.688552891680000556e+00	3.916404322463208132e+00	3.317382214550583797e+00	2.875460161112637358e+00	1.198208306742241325e+00	7.747128494224779338e+00	9.398101936139610757e+00	1.710207885224182656e+00	4.562239432338959944e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733427730699347080e+00	2.606884738974546867e+00	4.197070049890573529e+00	7.675275728011094145e+00	8.905365218824428553e+00	1.385887111917115444e+00	3.586009185352491691e-01	2.212178807905623490e+00	1.865647477392483600e+00	3.244378174746335719e-01	3.392863278547797279e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.835338264697727872e+00	6.169074557294291772e+00	9.031974460449967879e+00	4.624847790974027539e+00	9.077060642789202660e+00	3.807197672552654399e+00	7.295821231859596079e-01	5.964201776745769124e+00	2.951548155836872578e+00	3.271206405596394973e+00	5.372413192567898932e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.823866646724216167e+00	9.179063890185597430e+00	1.191222847760915027e+00	1.558062187586774394e+00	3.630721427809218582e+00	6.056155087414038185e+00	8.716143176865613906e-01	5.864640027213500417e+00	2.640644565669556521e+00	-2.363329759381634698e+00	1.688370407075214175e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.612912213089021662e+00	1.305217261903687920e+00	6.996170846615738625e+00	8.031396681685693650e+00	3.031003240954921907e+00	8.624770640099782781e+00	7.682428979414878789e+00	1.761235284006016588e+00	4.687283774969442263e+00	4.636765693984204795e+00	9.767817359881952655e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.477486768205534595e+00	7.323288718880913706e+00	9.605918154393366493e+00	3.528722318970904936e+00	4.690641480885077819e+00	7.058494435673138945e+00	1.737448049823918428e+00	4.665038312820835031e+00	3.610738676381358481e+00	2.069558245829423271e+00	6.025476262740897937e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.306131381137167757e+00	3.731495447658788045e+00	6.098483947037141917e+00	4.857349444663392468e+00	3.133469285610020805e+00	4.968341581093262072e+00	2.562590109951496942e+00	8.691223477598263969e+00	1.344717623758363878e+01	8.939018125338343168e+00	9.568791198587983615e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.508077396458197939e+00	9.345200161291145946e+00	9.459600068391155858e+00	7.156998726524049559e+00	7.164650698279015906e+00	9.605774246098651048e+00	3.258961134610898647e+00	8.665555857707596843e+00	8.706269513136307481e+00	5.419870901726005386e+00	1.519850214634144550e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	8.405402063031177207e+00	7.436126903629286744e+00	1.200902963978166760e+00	1.983604220879758406e+00	7.764610980351142056e-01	-5.492257631109767058e-01	1.298785358009405044e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	7.081843739005361016e+00	9.380824464008670205e+00	6.932870478451792495e-01	1.838780635291659582e+00	4.560054002519072780e-01	-6.469453784488345127e-02	1.070305449004825427e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	8.427080564338005786e+00	5.720126944888456855e+00	9.804900066915284151e-01	3.354933019502143843e+00	1.695043755263190954e+00	-3.018367654754958274e+00	2.376976260363375815e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	4.592143580997953833e+00	3.273586084261218332e+00	2.271890708692612115e+00	8.838019457251682809e+00	1.838721950968783858e+01	4.842688845729374414e+00	1.341050522111724206e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	2.430224961802974093e+00	1.456856127272918355e+00	1.383190371477015068e+00	2.078816504970069534e+00	6.093397657485560615e+00	1.056861646943911159e+00	7.583856567689785777e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	7.689565831013511321e+00	7.573071767021349210e+00	2.320783085478655750e+00	7.405562010760036173e+00	6.865724887948914557e+00	-5.840406199441502189e+00	7.516756868258161717e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	4.258783728928828616e+00	2.094130705660706582e+00	1.086791087254314947e+00	1.876647483559422014e+00	3.042660919190014468e+00	1.235805413574819767e+00	5.126657793097282223e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	7.053687386783742852e+00	3.804564713556870981e+00	4.993885756214594407e-01	6.570221903925029139e+00	2.615430610857238047e+00	-1.826635730941623947e+01	1.699497053274755487e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	3.438980695454725289e+00	5.834250271884121375e+00	2.686302548398827650e+00	4.150252944388834742e+00	5.845998964946486076e+00	2.346716611529005903e+00	6.421716560730227741e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	1.723527161694437870e+00	6.115886256346414029e+00	9.059169250737310719e+00	8.120738791880622642e+00	3.625221674225490887e+01	9.471422181248472683e+00	2.598044178187031434e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	9.883571004404283045e+00	6.316980156951604641e+00	4.213614902293731368e-01	3.131188954546714864e+00	6.118153547713567342e-01	3.099751382485411710e-01	2.229014116759121578e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	2.402498101192453106e+00	2.480653658602193445e+00	1.203802002155758055e+00	6.727867868625991399e+00	9.908048983422702349e+00	-1.282243105890234958e+01	4.718990337672919111e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	9.908930658237913747e+00	4.359243249407757759e+00	5.005873728754537400e-01	3.226410827417607319e+00	1.057586813646625767e+00	-1.774418974423293660e+00	1.954073125258579680e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	9.817425083881294867e+00	6.544708171881824299e+00	1.110878629126311745e+00	7.327924323065801993e+00	3.772201085975796619e+00	-3.136185499924095232e+00	3.312566940679005256e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	8.154182957662019504e+00	9.690335401153214789e+00	3.891000800813550153e+00	8.866266297883793612e+00	1.068639552368246015e+01	5.683337181619840806e-01	1.273170620592492384e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	6.922117721779774691e+00	7.527964151065975607e+00	5.713496863675894266e-01	2.129325908750092200e+00	5.509072907461565194e-01	-5.567844047003638330e+00	7.417952060062461328e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	6.197154337409773284e+00	9.361651111863507069e+00	2.836961806067892056e+00	8.769404286021966755e+00	8.053981962264717964e+00	-3.904288149046427403e+00	9.338112568397843916e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	8.764757074419119220e+00	7.885981588468631287e+00	8.146694864760899435e-01	6.304225969150425435e+00	1.882725853290935669e+00	7.102254262329554813e+00	3.698278028640407911e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	3.622016837610169571e+00	6.380704834434849815e+00	5.699525512230119162e+00	2.143615817712388072e+00	5.816376260299179535e+00	1.574024798801043623e-01	9.492574366821575893e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	5.197086170626446844e+00	2.640393956964956601e+00	3.663965639435183275e-01	4.835608483361967025e+00	1.969817654002559593e+00	5.514726781649400777e+00	1.725405521250725727e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	6.584344780236983219e+00	7.003351466444212470e+00	1.636338265709937900e+00	2.426425420803282496e+00	1.742222018153555485e+00	-2.639048520850428403e+00	2.132325090614149588e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	4.755227500385786676e+00	6.663451269240628250e+00	3.579672647853648471e+00	7.232483514838947691e+00	1.190671645858933481e+01	4.404194133432403291e+00	1.456010513150440886e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	4.808739679745708706e+00	6.504860641288155776e+00	3.240714881918025370e+00	7.741791494182463040e+00	1.183028995438013276e+01	6.489227705540545621e-01	1.316086441515204797e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	4.005063696538457840e+00	5.323141888149300449e+00	2.187897176975500013e+00	1.936474019773919197e+00	2.477719108984108853e+00	-1.383091584596689128e+00	2.140010208011664972e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	6.079895291196885765e+00	5.738626413634474233e+00	1.292856761511777641e+00	5.533385528322297908e+00	3.812000648630231581e+00	7.697326567882361026e+00	5.117518188707365567e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	8.765264112390157791e+00	4.066722281108020809e+00	7.420716204633418522e-01	8.320907129161861704e+00	4.413131480902034554e+00	-2.614457213992252976e-02	4.530126441901073520e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	2.801973633794336838e+00	5.663265494884030637e+00	2.261112548244584186e+00	9.419558583647795302e+00	1.130808139108485477e+01	-7.341798001193495793e+00	7.008678700944292927e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	9.447762602685109812e+00	2.728055993977620552e+00	2.356845401497024151e-01	5.593237824439856176e+00	1.774096175151406829e+00	-2.915736049273926600e+00	1.905353263354736626e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	7.202625174518476392e+00	8.161533828828424930e+00	2.112655594698047423e+00	9.540958514389085821e+00	7.047746161955071642e+00	-4.334458139262466148e+00	8.634976649273328064e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	8.333838686695635545e+00	2.619945112325859249e+00	3.533330800940486793e-01	5.774770671612707851e+00	2.232737046708126005e+00	-4.288738955589131763e+00	1.526464481280225627e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	5.977354566229897692e+00	1.672040417639565790e+00	3.856341232401684915e-01	4.630613742532827537e+00	2.721683290035256775e+00	2.533227642909971489e-01	3.825766789033133364e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	8.063609112414621194e+00	4.929421486126116747e+00	1.452415941787257969e+00	8.590324058940048246e+00	7.532177424773791152e+00	1.961488601501711893e+00	9.681389532309053436e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	1.122234938151024375e+00	6.973940153758965366e+00	1.959953836736129773e+01	5.416663857219186973e+00	4.622465521906852359e+01	-2.976689311338188038e+00	3.888678389000097013e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	8.244487615215176035e+00	4.870272069894645561e+00	1.260920911449521897e+00	5.207750085439474930e+00	4.026893513713435624e+00	2.232922512065357523e+00	5.382237641848210785e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	1.359539224028117443e+00	3.504926708554069403e+00	1.454503531840941166e+00	5.372526396799160331e+00	6.734472489429816910e+00	2.277694049633450124e+00	3.245060387776742061e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.949721400923847270e+00	6.069913753566567927e+00	3.411914024825440928e-01	8.622405466903625637e+00	1.646454637882099670e+00	8.836232694978784608e+00	2.069939383703255587e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	9.934844773221604086e+00	4.122872436303206989e+00	1.375797141695853876e+00	8.481912564354132655e+00	8.155909388070750055e+00	2.530324964767850293e+00	9.075459795417387454e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	3.731097333424361118e+00	9.307443615245970747e+00	3.134610044211647129e+00	4.606686297628075799e+00	4.706888858423952549e+00	-1.535427788227715196e+00	4.878851446301182193e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	2.934778948856105352e+00	9.324994522624587390e+00	1.953705443978027922e+00	3.984278270972432257e+00	2.521895225355506476e+00	8.818101994978292391e-01	3.361969292144431876e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	7.971971112441569751e+00	5.518348350025695126e+00	1.493792056059221274e+00	5.388195949629961845e+00	4.472595976975779486e+00	-1.375464025836357906e-01	7.829303882223271671e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	3.246651802722218871e+00	3.942369822639254728e+00	2.654619626404300714e+00	6.176805579102074617e+00	1.247322806301017728e+01	1.193039587642944932e+00	8.258252057291427661e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	8.782263254392079332e+00	7.604191252188807759e+00	1.962033410615956042e+00	3.256832854595849369e+00	2.506266669909952505e+00	-1.352759468367646711e+00	2.949560025642277239e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	1.868693434478656767e+00	1.335177804772193388e+00	8.209707358326134852e-01	8.098006323075752633e+00	1.439541190858717989e+01	2.338188052610227885e+00	4.740625888984943970e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	2.096337279914027185e+00	5.300890580182315404e+00	9.606379833783914579e-01	5.399775620892906858e+00	3.006677281295377036e+00	9.300327141354483018e-01	1.905672772314652619e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	9.761877066063544106e+00	4.158065819441773669e+00	1.333308546886465606e+00	4.008855064173510563e+00	3.990411916777479195e+00	-9.828306241830956580e+00	4.725359424720043933e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	6.993373560629052577e+00	9.290985709921727675e+00	1.416895548752180600e+00	1.997760924871312405e+00	9.229264320561615387e-01	3.794853176876580858e-01	1.685883325598982552e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	8.696382518812974638e+00	1.190931180176690862e+00	3.312592937592143127e-01	3.187510440995083627e+00	2.531339388161435888e+00	-5.192203611754097281e+00	3.089446709798601631e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	3.805016412576164520e+00	5.994960969276378115e+00	3.728356675404865594e+00	9.554704547903531520e+00	1.791518289754991500e+01	-3.619820636227383259e-01	1.653491105633492566e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	7.162984502344945881e+00	7.660511926393524185e+00	2.380649222930393716e+00	3.743731028442416786e+00	3.438224602448595402e+00	3.485066472689299477e+00	6.194583289569054330e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	6.416048630482458215e+00	5.373311475353888866e+00	1.077981975387308777e+00	2.496100466869513923e+00	1.456207678287525287e+00	3.279675014011263379e+00	1.924055713319462413e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	6.455574526656900680e+00	1.701600608714126439e+00	3.475806973466948890e-01	5.104442963119444343e+00	2.731983171432679658e+00	2.488473893809346915e+00	3.564728801829670601e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	7.082085509730541517e+00	9.768932556233430375e+00	2.900146790089614512e+00	3.758521499537121890e+00	3.349011445980209611e+00	5.916489961552449106e-01	8.824518442807541874e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	6.092052305943715496e+00	5.552805596806130950e+00	2.688576188973998526e+00	1.246554449402381914e+00	1.878128174352622581e+00	3.460879038841878641e-01	8.768689666582827158e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	4.831690057182836284e+00	6.480348767333437898e+00	4.293140127033677977e+00	3.876002503272533151e+00	7.522858014720526398e+00	-4.199852568072803827e+00	7.864519426834591798e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	3.517354235588519451e+00	3.135514230249149659e+00	6.422070315305030697e-01	5.957188017150900627e+00	3.296494048119983589e+00	2.812737232399762810e+00	1.971770861476080583e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	7.917398854735334446e+00	5.416986791482013786e+00	5.800122435058904236e-01	5.970770197659962086e+00	1.775370814683155052e+00	1.134830305488947566e+01	3.365173388676259236e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	2.979612996132972924e+00	4.940832065303370157e+00	5.095166774183777392e+00	4.257589266542358253e+00	1.317067847312129736e+01	2.602982066547892437e+00	1.397144669354298685e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	7.293730876441255617e+00	1.661085207904647421e+00	6.040923637580252192e-01	5.105670197655266307e+00	5.378987040458120816e+00	-4.682606665819228908e+00	1.849030070110928037e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	3.191742882374718704e+00	1.963986113067579753e+00	1.867974357211031000e+00	9.680031247853525755e+00	2.811794729903083834e+01	-2.696777282137680842e+01	6.814468339716528078e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	6.615628791587242041e+00	8.591256580897054462e+00	1.220075122586444127e+00	4.407414368337526867e+00	1.923266813730611480e+00	1.105451955681969300e+00	3.139773303234508717e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	7.729659924177821217e+00	3.085441154188126589e+00	8.332930645160065986e-01	3.307621568766889730e+00	2.614574492173642462e+00	2.839248404226635270e+00	6.627919256642063317e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	2.886238798265940098e+00	2.776829618316753123e+00	2.271057486713123907e+00	3.146999437991328641e+00	7.833227063615852970e+00	6.887860384624373555e-01	6.442488085976320633e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	1.516918281456132611e+00	5.498783363755805453e+00	8.559844304617683974e+00	5.068042137477776876e+00	2.372660809912721191e+01	1.527972579210884474e+00	1.709921491369282194e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	2.206567089678360016e+00	7.909297548072135697e+00	5.610586754108015661e+00	7.881546861573509588e+00	1.684314074124196381e+01	-6.749652711262643656e+00	1.414982352276575739e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.726472970283202457e+00	2.500827409825008729e+00	6.928718187250962224e+00	1.108743608349972654e+00	6.473301560878620187e+00	1.532335826387865696e+00	9.259951255157337913e-02	2.865242524146819125e+00	5.768049801921835140e-01	1.978688007400057902e-01	8.814851515098178325e+00
