G	c	dx1dt	d2x1dt2	dx2dt	m1	d1	W	Fg	Fc	d2
1.000000000000000000e+00	1.000000000000000000e+00	7.566725032087558311e+00	1.530795564876682668e+00	3.354942722199283356e+00	2.135864689439086472e+00	7.085890235848353313e+00	5.709351040459977877e-01	7.988276132680571351e+00	5.896959273998877649e+00	5.854906823124873760e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.032540548054314833e+00	3.871268862298796964e+00	3.273048438229710477e+00	5.728300543016440649e+00	6.401807127596554459e+00	1.851610504384919587e+00	9.398915261824820178e+00	8.857980240474714329e-01	2.900488729131602827e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.256699812452595211e+00	5.930475174549626693e+00	8.659173567096400959e+00	2.376922661748786858e+00	8.691781754428612672e+00	6.661289092544298018e-01	7.725794060678005337e+00	1.017988427868595558e+00	1.333773426075503998e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.419456937232056681e+00	8.202056719080232483e+00	5.829372160965707650e+00	9.616854729847618799e+00	3.653694002460238899e+00	5.274341568161161398e+00	6.350950239835615463e+00	1.605130539703097936e-01	4.277953159732247101e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.387827670949629333e+00	3.657783378092620108e+00	5.896932587641515511e+00	1.698237076017916625e+00	5.226391979843373115e+00	7.983385436257268708e-01	2.385851828395398666e+00	6.634400844784764661e-01	8.413236115976554075e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.436341221890286235e+00	6.927425401012511585e+00	1.755427181258893077e+00	4.840023912044740584e+00	6.534155896226049087e+00	1.342747771630143250e+00	6.916181525297043997e+00	4.770874391450887764e-01	1.003059220160588350e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.059405924844541769e+00	8.850791256187600098e+00	8.866848730580805693e+00	7.482375610528788634e+00	4.747150403673941810e+00	3.079405003037249067e+00	6.728361899775256560e+00	1.408030569409823018e-01	9.091084348728601938e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.034369272108016879e+00	6.667981351222419306e+00	7.638463854308049861e+00	6.514010694944598612e+00	5.189567061074875198e+00	2.957818164663668092e+00	6.590008993410840787e+00	2.640135699498726840e-01	7.509222131351160456e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.993759483163090707e+00	3.050974157842230028e+00	1.495127042235008474e+00	5.471424871504965814e+00	4.265322016371754899e+00	2.456463388970184347e+00	5.295561612560216957e+00	7.264481127000319560e-01	4.933441139675835418e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.098658217499605350e+00	1.324089000682245665e+00	7.458214085082734535e+00	3.964273600832004529e+00	5.756209673054643261e+00	1.416066603572389448e+00	6.507840244320621359e+00	2.277102146711080799e+00	4.407818488205729324e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.447521902094312196e+00	8.771272849359805335e+00	5.943104090284852425e+00	4.422446252543879019e+00	8.923542368016102344e+00	8.810182217531891125e-01	3.962744602716015585e+00	1.362270823693759736e-01	3.873350312159410169e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.682595240326989039e+00	1.300917306281340391e+00	1.724661327279963130e+00	3.830939453268223271e+00	3.138160194824664018e+00	2.270590557721262392e+00	5.213415604905163647e+00	2.756747626017323149e+00	2.098882241852426667e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.003439494061391812e+01	8.870259778303267950e+00	5.128279377391883997e+00	2.520960514156189269e+00	9.368724504456814373e+00	7.064172658973459917e-01	3.110813284597547579e+00	1.934985923601759417e-01	3.269008005841672837e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.253606715815937633e+00	5.986810302366289527e+00	5.379323464943518651e+00	5.655000998981349447e+00	7.340263124293682218e+00	1.555900588100583182e+00	8.413110075814083544e+00	5.544963360642940486e-01	5.071826917490573905e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.875562206489798101e+00	9.223885669865529380e+00	2.527837209341071922e+00	3.257801475514692680e+00	8.543998977292449837e+00	9.363707345137661786e-01	2.735546923451657175e+00	1.756929302881573840e-01	1.070678162975925662e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.857010816964562494e+00	7.696740062205643440e+00	9.527915095241965560e+00	3.228844893300952812e+00	5.774230035979620368e+00	1.385408383221529816e+00	1.637164615925950750e+00	1.195668785494405084e-01	1.149035454852339733e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.315855115590351510e+00	9.710660043935300578e+00	8.345020669985283135e+00	7.372489100988568467e+00	7.911625510028394537e+00	1.799369324458313546e+00	5.034112737383352965e+00	1.115555848477908785e-01	7.811717759423779661e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.416237808091128869e+00	4.453734321211953784e+00	6.979178248436957333e+00	9.966689506631738027e+00	1.350284792807313838e+00	1.690286554492426419e+01	7.368877720016589805e+00	3.549806725726325496e-01	1.170433822787928868e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.754908644873903079e+00	7.861702860648694724e+00	5.233807742524475337e+00	6.681750346252417927e+00	8.230387925338781940e+00	1.553956815929534718e+00	4.994761153468012083e+00	1.306733669230267791e-01	3.417699701358307696e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.817009079518612680e+00	4.642986064425153714e+00	4.732749592863761734e+00	1.792328075182456404e+00	1.626924493940427707e+00	2.718723447620200240e+00	3.087543717241500563e+00	8.084667517229807698e-01	4.581697345359152074e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.836699845464309755e+00	5.025803350793832891e+00	7.122075029188836837e+00	1.842410623025484417e+00	9.364626235015146349e+00	7.586798739588945795e-01	5.076254485273649308e+00	1.339397108869547104e+00	8.209574191248659503e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.823997099915436237e+00	6.665783449138613648e+00	6.080081923436509328e+00	9.229302291154358073e+00	1.023914077707607362e+01	1.991104461848060225e+00	4.228509176260915936e+00	1.104112583797423885e-01	5.696010117184738597e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.203957233373256663e+00	8.578590728078239636e+00	1.320153042735631166e+00	3.705826683615860428e+00	4.185801786590069185e+00	2.090626638088467271e+00	9.125364232562562350e+00	6.126527021105392379e-01	2.356307408632626332e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.932892625980865198e+00	9.613145838351972117e+00	5.566520998652108254e+00	1.577215729658424159e+00	2.868156309261501669e+00	1.365459659228035028e+00	9.276454162196507980e+00	1.037960633133938160e+00	2.496799422391478007e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.601188115099747122e+00	7.802506749351896254e+00	8.171677934479889771e+00	6.015458456026269829e+00	7.936530520914231168e+00	1.623801706802457279e+00	5.299409090020871460e+00	2.766654183887924945e-01	8.865476021257286732e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.730967503382063732e+00	4.883708308385128483e+00	5.131958358607008108e+00	6.724071233164315764e+00	3.364568815780778710e+00	4.197989402050154695e+00	3.709314669719996349e+00	2.316592338866822753e-01	5.431504394575336292e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.762122186017685443e+00	4.945713721971347177e+00	1.466786087450212772e+00	7.150018297437270576e+00	8.773612232455974436e+00	1.696150591398625229e+00	7.424270132366261876e+00	4.832473179050448819e-01	-5.087778166961473003e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.526079659316695647e+00	7.799306557571350496e+00	8.245334268181586879e+00	3.302852281316899230e+00	2.073244361304664274e+00	3.587711047474181569e+00	1.145292091310393445e+00	9.333930294050171717e-02	7.900847466015879839e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.442969082722624918e+00	2.707256346475658049e+00	2.861231311426689405e+00	1.078610890890813856e+00	1.667554810118988318e+00	1.020497449938367662e+00	5.485849583391532391e+00	2.996886418542547226e+00	2.185631205862807569e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.953501282362446467e+00	1.992413237317828267e+00	3.667319545843588102e+00	9.377076493119700373e+00	9.868169448863733706e+00	1.761913579707530930e+00	4.184266216799813698e+00	4.097632951714264560e-01	5.650266330198249420e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.672966950554060084e+00	4.136863020640796584e+00	2.548893947250418623e+00	3.259990866065307635e+00	6.689408796412674718e+00	1.024542471369845886e+00	8.953460739684864222e+00	1.389985743099817261e+00	1.836697314712368190e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.861492942672223094e+00	3.158962449366808034e+00	3.742624008921991763e+00	7.289965457582487041e+00	8.359817077827527143e+00	1.672992153516988711e+00	8.140407473693644924e-01	4.915255763560540114e-02	4.751105720035302404e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.512438103184647886e+00	3.671219089184541762e+00	7.681755512319087487e+00	7.573910670103928489e+00	4.118565030970003704e+00	3.652998210254541522e+00	6.079330438125381875e+00	4.281628019582628952e-01	1.691852491263941616e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.568482054418578464e+00	3.032811479312209180e+00	5.841168382460507402e+00	6.637628915706094368e+00	7.034124961125247211e+00	1.673554622298090377e+00	7.954683122548704688e+00	7.584770235066251587e-01	1.036272664993071224e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.646456801352831789e+00	1.521123559115477697e+00	2.398287736228808864e+00	3.648776545721545528e+00	6.538169935011622691e+00	1.294565012129750947e+00	5.649659120175895666e+00	2.083926830014048104e+00	6.666957939720606241e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.403661468441592675e+00	1.183464916953367085e+00	8.528896567097033810e+00	3.263896650502678298e+00	6.368223147097953785e+00	8.468263386337078202e-01	1.493520328604356351e+00	8.081308326977265644e-01	6.856637876207378213e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.314197063176222535e+00	9.736703726765039590e+00	8.919190002507150439e+00	6.594305691613353559e+00	7.444119018252723485e+00	1.827943736545521336e+00	1.002352955948944135e+01	2.974126646604526303e-01	8.142079257342262011e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.051660610849770805e+00	5.107466234806294025e+00	9.097738858768941839e+00	9.014643453437948040e+00	6.113119552592098493e+00	2.964732505202823276e+00	5.174847097120657935e+00	2.525277774985146273e-01	1.635874146830705911e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.834205723657563070e+00	3.841086424295559798e+00	3.510015609956344651e+00	9.474049888589934909e+00	4.329144361626158677e+00	3.993401988993924956e+00	6.472023174370026055e+00	2.340999629363666457e-01	2.038493307142679178e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.641662107698349748e+00	7.098949694073958483e+00	5.001214985935213519e+00	1.837800813333728245e+00	3.544689332598142339e+00	1.066923778378622956e+00	3.263083786250109863e+00	4.338716791272543838e-01	3.572626515672316039e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.494318119776204767e+00	2.473823012261023635e+00	1.015778322739232209e+01	2.709394846813473645e+00	7.326548650565551490e+00	4.303176049678527626e-01	4.781247803828094334e+00	1.454073708193445613e+00	3.186109739251816109e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.934376241928665641e+00	9.295916998069920112e+00	7.968064200745261338e+00	9.405199467093913412e+00	2.640807116307351876e+00	6.340929034104745732e+00	5.436434962121309056e+00	2.475988591508641867e-02	6.435245310516337192e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.565910784935296007e+00	8.223086148386132166e+00	8.217097956302648054e-01	7.830717618830012050e+00	6.990720572765649621e+00	2.277462747535066612e+00	2.037987035655496548e+00	4.506178881201041569e-02	1.010460371272244418e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.999781835729543822e+00	1.450271068227407589e+00	1.584611528997844410e+00	8.909905245973749999e+00	2.825548348655780195e+00	5.692327851863975496e+00	2.132922205679421257e+00	2.317414878248247601e-01	1.464307663592432807e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.724651308439927533e+00	4.362208781776273803e+00	5.004512640183591543e+00	2.540159299056498288e+00	6.479528363189814399e+00	9.227732108005965994e-01	8.272536737983609001e+00	1.262163357651707951e+00	5.678765847279660051e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.316015426756346862e+00	9.574621316113201885e+00	9.436489397532797696e+00	6.724675386205884564e+00	7.439899942685942236e+00	1.848944515781195008e+00	3.139698131474843112e+00	1.216558200458150441e-01	9.926690223706881255e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.841751497490049960e+00	9.124491365123907016e+00	5.841227687962632587e+00	7.342753897158482701e+00	2.585517454360505063e+00	4.972616553684379603e+00	2.971443822259868472e+00	4.821615806335355359e-02	3.765776563155507795e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.761450462326758615e+00	5.665718842334135807e+00	5.127503026680569675e+00	6.928630770116580351e+00	1.959404658865024906e+00	9.195757075769046551e+00	5.236246865616986490e+00	3.623872686846025815e-01	5.402522964405605421e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.150448893565023667e+00	6.472803126928315720e+00	1.535218170615725519e+00	4.296917558515697344e+00	1.994072789251258859e+00	4.435135000840991992e+00	7.869218470470113580e+00	5.185328912177759042e-01	5.937077519869573550e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.451806512173348551e+00	2.357320202857598357e+00	6.905228739296934037e+00	7.893910987143120117e-01	5.846428950468158803e+00	2.499244211738396171e-01	1.807245171785193172e+00	1.138421686188529236e+00	1.855154728976723533e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.363951312048675035e+00	1.007817368829108773e+01	7.730748574186455002e+00	6.145399038377425072e+00	8.546722481247169156e+00	1.263958769602984145e+00	5.781290389570196808e+00	1.404305900458598932e-01	7.196134885576803697e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.309402874620039903e+00	3.456829360603157042e+00	4.280723661602420904e+00	3.798986119874616207e+00	1.098653816095706226e+00	4.779492738586844425e+00	2.164081086747517979e+00	3.804604788033452145e-01	5.953724271561023684e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.294673727912623029e+00	9.165798247100749307e+00	8.044290107638243370e+00	4.894038507559576701e+00	7.366342701909858626e+00	1.271598653013788383e+00	8.468003223420987879e-01	7.969864778530950933e-02	7.146793784585597109e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.621087517589261395e+00	6.704889887506831236e+00	9.388466049894176990e+00	1.001000996126492559e+01	4.265327734464642973e+00	4.680076132685046630e+00	1.215789891322924143e+00	3.677620761111592695e-02	1.344898926779948489e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.246776635985624715e+00	6.705194561551010679e+00	3.108320665533836014e+00	4.555924218463089481e+00	5.184700769904753592e+00	1.642901810089673065e+00	8.369062666771391434e+00	5.348709695694805477e-01	8.576783972387653776e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.048368446591651626e+00	5.694304460706447024e+00	6.038782837180106888e+00	8.238513934690260498e+00	9.045829267993225287e+00	1.762766402213966854e+00	2.202625286907919921e+00	2.081472340340437266e-02	5.754880445203044204e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.867741634903081760e+00	3.382535335583518155e+00	3.303548201181077726e+00	2.568781958964679202e+00	4.109279521015854364e+00	1.548316548369914614e+00	1.214129507972689925e+00	3.649840013521586934e-01	4.346402742547900822e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.137558994202489515e+00	2.732034691468627319e+00	8.053404966402807119e+00	6.705421052382695812e+00	5.501215799799336281e+00	2.950557839917240521e+00	4.975538036204585346e+00	5.643428531554098848e-01	2.500643171489027594e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.828977366431424834e+00	3.487347469370155384e+00	6.472957738291414742e+00	9.561378660668895080e+00	1.269357465026461629e+00	1.768911445199339738e+01	8.407428372911027736e+00	5.968385657452127679e-01	1.263102402789730050e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.312391498300917725e+00	2.727620169492772639e+00	6.710880772573667663e+00	1.677293570238410858e+00	1.066169011191743010e+00	2.362705547698037645e+00	3.216122423175753031e+00	1.292111503450342980e+00	1.686807873943699576e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.054160587423693896e-01	8.077958758223424240e+00	7.796236200937141980e+00	5.595792260223678705e-01	3.023659833396445951e+00	7.111426272358324363e-01	5.138481292717003157e+00	1.073720667778006677e+00	8.972205335842406981e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.826387088697346117e+00	4.240616634974594845e+00	4.524165800088333356e+00	5.311711783467790937e+00	1.263592653722726444e+00	7.639568866828873261e+00	1.043784825498731195e+00	1.317202197621337723e-01	3.840981366052923729e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.457391001543674625e-01	1.480949706285474399e+00	9.000331970998363573e+00	1.890745070334682865e+00	6.615843623338307999e+00	5.226336010091762185e-01	5.249949412722386910e+00	3.569971403124522880e+00	5.638317185091518269e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.747117888675269626e+00	9.957825717549539490e+00	6.103213940793080106e+00	7.549705017048143674e+00	4.748452674325545075e+00	3.498958471975303741e+00	6.198225896617825192e+00	1.382733789204525221e-01	3.278515118722528765e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.741085680257710155e+00	9.020007822334193293e+00	2.588880703936050409e+00	9.290960866796513784e+00	5.665655594633165038e+00	3.050791788274588967e+00	5.980283911562579213e+00	1.931186739079319703e-01	4.248150521631988696e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.413230609123070636e+00	9.569008957356428979e+00	7.176469234078170167e+00	4.680050298245162388e+00	2.189017506301827343e+00	4.026577512808595216e+00	3.657862734853852160e+00	1.086053019874301945e-01	5.325254014108413259e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.354689469934076129e+00	1.021689038941146599e+01	8.178596739579043984e+00	2.605431719247683464e+00	4.210202380887211326e+00	1.824796352426073964e+00	3.525375671760499152e+00	2.557460671028884414e-01	6.486120733814053629e+00
