G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	W	Fg	d2	d1	Fc	m1
1.000000000000000000e+00	1.000000000000000000e+00	3.173374086534321847e+00	9.021405618677043492e+00	8.832713597176354625e+00	7.608787014889280442e+00	4.659009544434233874e+00	6.665321950434978326e+00	2.899566676055937986e+00	7.394491727644769696e+00	7.232483514838947691e+00	7.922282406099333263e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.956302753685339901e+00	6.516346108799174530e+00	7.611611990827480412e+00	7.279003024753580853e+00	4.832009007071106588e+00	6.383305820514888040e+00	3.105042738707028516e+00	6.971846963775099049e+00	7.741791494182463040e+00	1.287074107174953630e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.805011551904088574e+00	3.051352751262272012e+00	1.611616217266874873e+00	4.705714848797215133e+00	3.871443150618077311e+00	5.440808595050909524e+00	2.849947562003912527e+00	4.884503099959006889e+00	1.936474019773919197e+00	9.856447353101328857e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.546249238920083258e+00	1.185677192510479205e+00	7.504311356855217774e+00	4.138399691747333797e+00	6.100085924107385260e+00	5.759731410380549477e+00	4.202378221834702110e+00	1.871694985865208327e+00	5.533385528322297908e+00	2.541290954473209407e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.024570709519793787e+00	8.750468323043941510e+00	5.869811028092574823e+00	4.613949638793304331e+00	8.585822312137601386e+00	4.120869067159411259e+00	8.692613173912745239e+00	1.516338369751601611e+01	8.320907129161861704e+00	1.353236043049085291e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.679170159240599869e+00	1.193673824889582402e+00	1.757638569335316259e+00	3.357011716462451556e+00	2.875436939854364660e+00	5.661947603769010406e+00	1.972711213114173301e+00	1.611128988630268211e+00	9.419558583647795302e+00	2.394789999855230889e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.680309878543798874e+00	8.829330025866028109e+00	5.203769694469116303e+00	2.847186045068560656e+00	9.376030096917622458e+00	2.816141133126858431e+00	1.349722536565016640e+01	1.718625498560164644e+01	5.593237824439856176e+00	1.260752095262043238e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.055506272344402419e+00	5.804177205216720203e+00	5.336921953176474887e+00	5.283995793413098774e+00	7.196580888426163725e+00	8.247411898061363544e+00	3.404821566255892495e+00	1.125892652357658186e+01	9.540958514389085821e+00	1.296387855002152367e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.358306334414546512e+00	9.487216606652614459e+00	2.415686535183881656e+00	3.423999716854301933e+00	8.409664470000500103e+00	2.595827700136076110e+00	1.253493416735542887e+01	1.527525171657167569e+01	5.774770671612707851e+00	1.229035752202938536e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.986919615774311865e+00	8.282963926098000584e+00	9.422289919906722488e+00	3.613220129379651091e+00	6.019019912907322301e+00	1.736130666882997442e+00	1.351669833860309211e+01	1.079086040834622473e+01	4.630613742532827537e+00	1.768519349588963674e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.256646172203147671e+00	1.000178635845151476e+01	8.763570001599006787e+00	6.881834119051595700e+00	8.017666463858875048e+00	4.974518473236832605e+00	6.511902591739231916e+00	1.335783519848060230e+01	8.590324058940048246e+00	1.087068665963318442e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.394346250904716200e+00	4.185372455119907187e+00	6.991990142257581198e+00	9.808346539469280145e+00	1.122539090921846228e+00	6.901028561298844011e+00	7.129811588918957277e-01	1.020521759580339083e+00	5.416663857219186973e+00	2.306738117816847788e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.814420132507617467e+00	7.982584333138015076e+00	5.150404313151679681e+00	6.387419101785828168e+00	8.384109494749289127e+00	4.817644153167114141e+00	6.702452535240546183e+00	1.331271535900954817e+01	5.207750085439474930e+00	8.412680625269594592e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.799534622285723362e+00	4.582460366657541861e+00	4.644446915188679803e+00	1.708160852831450249e+00	1.386640521349902233e+00	3.489064363839653016e+00	1.574519932988673432e+00	2.493668124555904697e+00	5.372526396799160331e+00	1.849443973967853372e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.423336716813039748e+00	5.236086457711023989e+00	6.911125190373898164e+00	1.726175115939015070e+00	8.967543903293904606e+00	5.963613120090998088e+00	6.030886012207381519e+00	1.650340144986589053e+01	8.622405466903625637e+00	1.471855602419512299e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.959027064060314238e+00	6.658680714148745849e+00	5.865731808036338535e+00	9.558625019189028293e+00	9.950888762975116819e+00	4.130252778612912401e+00	9.631292645038190159e+00	1.285831091045385932e+01	8.481912564354132655e+00	2.412306019825965764e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.502321417120509039e+00	8.783950714406191906e+00	1.533332117492349322e+00	3.665414152194927500e+00	3.711519544022605199e+00	9.480907937195624413e+00	1.460570606135999316e+00	6.475572391741637013e+00	4.606686297628075799e+00	3.212581900096613680e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.456804390159874618e+00	9.993267650297697813e+00	5.629062313836270981e+00	1.751252980885543042e+00	2.931316699112891833e+00	9.346020076191873471e+00	1.265763206034665300e+00	5.499063606246408220e+00	3.984278270972432257e+00	2.268605264896409249e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.464461410441396438e+00	7.995432356875562974e+00	8.198879651725352602e+00	6.464879271028807217e+00	7.939056263674017622e+00	5.605650090932203788e+00	5.711627099722378809e+00	1.259856176227647850e+01	5.388195949629961845e+00	7.996295137853906554e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.177841071056116462e+00	4.880286413738317286e+00	5.123298209374165246e+00	6.603642043163873154e+00	3.286601509074572824e+00	3.920150387521100566e+00	3.308991547229191532e+00	4.270215935630607973e+00	6.176805579102074617e+00	2.522630227149387783e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.525887113645419735e+00	4.795687042570731862e+00	1.545034327322444057e+00	6.865632987882145599e+00	8.739069822907568508e+00	7.626337366660924211e+00	4.574437839105910619e+00	1.126277232463153055e+01	3.256832854595849369e+00	6.853671134287593614e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.899072533657215622e+00	7.668869976516556441e+00	8.100150505514109867e+00	3.443035135601657082e+00	1.881482418079525987e+00	1.273116836052757384e+00	5.794365198385435178e+00	3.522435246363993855e+00	8.098006323075752633e+00	4.506430058006363204e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.274301279924742847e+00	3.123432976103708736e+00	2.819482130493668581e+00	1.101984003806741441e+00	2.151020900957346882e+00	5.235393192572734833e+00	1.647609677265560846e+00	3.950955828209955278e+00	5.399775620892906858e+00	1.821116539853953886e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.139791237509314215e+00	2.043385502059008374e+00	3.339451590528241809e+00	9.674445365068294223e+00	9.863715848958465315e+00	3.976059975976165894e+00	9.883146626528693801e+00	-4.178845749191703263e+00	4.008855064173510563e+00	-1.163920345605813589e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.598160955756180224e+00	4.123976857947956098e+00	2.460870495999864183e+00	3.330277949691367478e+00	7.216297250581790834e+00	9.213133790546429225e+00	3.049890029301165040e+00	1.135469392361489227e+01	1.997760924871312405e+00	3.180316188241794767e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.940589154166152852e+00	3.443674685091646204e+00	4.082156155204286208e+00	7.023758486059501926e+00	8.675464349814872023e+00	1.182960608506951283e+00	3.121172532717394787e+01	8.802313835222788541e+00	3.187510440995083627e+00	7.818388559982896169e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.933587453686832269e+00	3.622784616733973451e+00	7.765919063335416261e+00	7.474861024227098305e+00	3.855211374049740236e+00	5.860565164263459970e+00	2.643833182988647668e+00	3.871470865268906270e+00	9.554704547903531520e+00	4.369252556604348858e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.820088272465494317e+00	3.021499503702848699e+00	5.686119347659755796e+00	6.449743989657917176e+00	7.046560812708698940e+00	7.741140522084196895e+00	3.692929728242583476e+00	6.876011889396120402e+00	3.743731028442416786e+00	1.653297795346021226e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.905901460546006065e-01	1.461058076151275698e+00	2.850282780949586758e+00	3.752314841810959312e+00	6.472286101163463812e+00	5.433522930544196328e+00	4.741359872104194295e+00	3.919563257976513171e+00	2.496100466869513923e+00	5.511124665597131322e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.259421653430939259e+00	1.261874374679660793e+00	8.956171050459419192e+00	3.447028664017480981e+00	6.416673426565190574e+00	1.796046797815908924e+00	1.446893826703351671e+01	3.421273392511792188e+00	5.104442963119444343e+00	4.834278613500941901e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.316058034785645425e+00	9.811454380689152543e+00	8.977150110724897658e+00	6.498560722348177165e+00	7.145380237401800727e+00	9.691008630671936075e+00	2.947174826194378650e+00	1.197371285882740466e+01	3.758521499537121890e+00	2.291125292217055867e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.549018600688473413e+00	4.921818351047867246e+00	8.833437863190557238e+00	8.691412939569083562e+00	6.125919150692655357e+00	5.575292899100713129e+00	4.251005914162087507e+00	6.759860308609609625e+00	1.246554449402381914e+00	4.396634355592810017e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.905433671852763133e+00	4.511866848380676309e+00	3.165215490878649174e+00	9.512969849742995976e+00	4.946811687131429380e+00	6.497589784711217398e+00	2.929841699651901443e+00	4.621461184041828041e+00	3.876002503272533151e+00	1.402546211138688548e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.736433550265245929e+00	7.029496418157314963e+00	5.079294644282432714e+00	1.978934253425327805e+00	3.510557139144713901e+00	3.163783275968552022e+00	4.458500375506267766e+00	6.647024693464241629e+00	5.957188017150900627e+00	1.418493211780441909e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.235907915770161125e+00	2.942573799426371206e+00	9.739447165398265938e+00	2.395279108587530903e+00	7.875039848123899233e+00	5.351650846676877293e+00	5.985886871299475054e+00	1.275080802916329858e+01	5.970770197659962086e+00	2.347750340932058810e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.142891810885632076e+00	9.517375248553694433e+00	7.860373821224113655e+00	9.523301183845369167e+00	2.982318724268012033e+00	4.805097165198568554e+00	2.579530428894478700e+00	4.625481523233688996e+00	4.257589266542358253e+00	6.028717303469045830e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.789818648838334525e+00	8.118717279002060749e+00	1.211097281433643591e+00	7.589947233551204597e+00	7.247921998889355955e+00	1.737055165877884333e+00	1.726468838196266375e+01	1.108999779892306492e+01	5.105670197655266307e+00	2.454919973030559865e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.479108435436592650e+00	1.736340110928690894e+00	1.555831798065409277e+00	8.914479224944667379e+00	3.102403287315695923e+00	2.047851488055862479e+00	6.350145735846757233e+00	-1.520851655321296292e+00	9.680031247853525755e+00	-5.730350611364895208e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.035238454698047761e+00	4.752726541843938612e+00	5.109162193738872482e+00	2.815659034886291767e+00	6.673296140028489809e+00	8.524821041071307448e+00	3.161580457013843493e+00	1.131062630387670076e+01	4.407414368337526867e+00	6.498104828552846157e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.490323551980530681e+00	8.873905165226506853e+00	9.224371187558194407e+00	6.227107755864218497e+00	7.753497487777674557e+00	3.164377989778000000e+00	9.706026714566315050e+00	1.265659994401000255e+01	3.307621568766889730e+00	6.906371852770752662e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.811318094372218468e+00	9.528920907243898952e+00	5.848433151826628595e+00	7.307837307323935327e+00	2.954018893188609329e+00	2.671846279213378139e+00	4.333546151896346288e+00	4.822189414718456746e+00	3.146999437991328641e+00	7.473570668481589740e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.884721605181051363e+00	5.194553121631264148e+00	5.468457885228696469e+00	7.099962727787533012e+00	1.509869120398938502e+00	5.521469057189723806e+00	1.063481686814728322e+00	2.057981917130430993e+00	5.068042137477776876e+00	1.360282746801984854e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.682425751732042229e+00	6.490925947863505741e+00	1.879902783003430500e+00	4.647919909437445263e+00	2.170051724507047197e+00	7.946727838040279046e+00	1.090762597100390696e+00	3.435201321619510306e+00	7.881546861573509588e+00	9.346642417600968533e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.815932727901042654e+00	2.491439489295700582e+00	6.908561327819673359e+00	1.155904245390836582e+00	6.423977411170201712e+00	1.576986739969073126e+00	1.654883076995370672e+01	1.144304356415016422e+01	2.865242524146819125e+00	4.150385807941956995e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.944765054794274306e+00	1.003378587385573439e+01	8.253892070851316376e+00	6.147775376333188824e+00	8.637925977155948232e+00	6.163419705946203031e+00	5.610125591322380423e+00	1.459837298836725061e+01	7.484116276348813379e+00	7.112906494722891215e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.243041339491664843e+00	3.061852533936211707e+00	4.414782190363042425e+00	3.265512342631146758e+00	1.405866918816685240e+00	2.057848496382479908e+00	2.742517935719996469e+00	2.057495895387301488e+00	1.243225896648127327e+00	1.259589005680341323e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.089586613288335393e+00	9.426673228377993041e+00	7.983995442018580135e+00	5.177735279371425747e+00	7.558451502031657832e+00	1.303614672213235348e+00	2.296198499511006830e+01	1.321441293986967480e+01	4.730620425302884513e+00	2.221692681465849972e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.465933727329021607e+00	6.879277158129335490e+00	9.693647592445133299e+00	9.559433945098794183e+00	4.106220613523877461e+00	1.459418493447742105e+00	1.106449313243908250e+01	5.186840051065357393e+00	8.028498352099159519e+00	6.094062915603229991e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.848643231568584788e+00	6.461646649105394324e+00	2.747533880968197284e+00	4.660906828027801652e+00	5.286578325374155618e+00	8.530696394792860460e+00	2.504892443896297838e+00	8.674465967596404425e+00	4.032001163201276661e+00	4.254565221514585577e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.996024301326066563e+00	5.535464932249007930e+00	5.722380276792416787e+00	8.561173201020420009e+00	9.313878948035521077e+00	1.953809716008001685e+00	1.826454573995373210e+01	1.166025774069579768e+01	6.139828395651614201e+00	4.270501972372838240e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.899868129334383759e+00	3.200169926604083503e+00	3.526737414301762463e+00	2.664225080121410461e+00	3.968591666558021647e+00	1.402283331489157181e+00	1.125506446228080293e+01	6.227428743323537574e+00	2.818357609184136248e+00	4.179156871366302428e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.443917801332236905e+00	2.569143337283499307e+00	8.090828017033981467e+00	6.980653188886122074e+00	5.201228085582141780e+00	4.960299269249495602e+00	4.296614196824779519e+00	3.334119355907841253e+00	7.620708867799308450e+00	9.334948006663849052e-01
