G	c	dx1dt	d2x1dt2	dx2dt	d1	m1	m2	Fc	Fg	W	d2
1.000000000000000000e+00	1.000000000000000000e+00	8.558015580335133876e+00	9.236329949147659590e+00	9.257299353337213432e+00	3.337822195995070462e+00	3.319286888453740403e+01	7.294156178673760316e+00	6.118034304564085701e+00	2.391418978762597192e+01	3.084668961144776858e+03	1.333489153447560511e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.772552091971206778e+00	1.482971381037684999e+00	1.720504333049172274e+00	3.882201533332452215e+00	1.368259661010794304e+01	2.885878368156255203e+00	6.802222788153780009e+00	7.533201010963278321e+00	2.028735538918306958e+01	1.559647165678038050e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.478040678814608988e+00	7.428980091833762955e+00	5.460844786958421793e+00	6.573221830108399999e+00	1.503576272937353764e+01	6.952123207117453241e+00	2.787787929541419629e+00	9.496516898890162039e+00	3.206590354383205977e+03	5.732707083319934327e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.383406643891166965e+00	9.277517460116685655e+00	4.829261142928119810e+00	4.308070999490610120e+00	1.053496958973281394e+01	3.363964301659380318e+00	1.989697106011614647e+00	5.459988301368928987e+00	9.579931191151059693e+02	1.673955055822045210e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.631354844251960756e+00	2.865177532026740970e+00	3.932581402667221226e+00	7.434454900144245038e+00	3.131470743086220310e+01	9.008543547063609935e+00	1.149253100394183047e+00	7.138020852786004511e+00	2.340904865315351344e+03	3.590384662933750519e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.491247932277187438e+00	5.952469172271389830e+00	8.866600996374156551e+00	4.532495546061613645e+00	2.673138937779147639e+01	9.122732237521693932e+00	3.481356944913212903e+00	2.203303358181492300e+01	4.278386552283741366e+03	2.728134909375501138e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.150025424714101518e+00	9.314586639610324070e+00	1.581783664217808250e+00	2.097264782282805662e+00	6.684600303021185574e+00	4.124018830396273927e+00	6.209713869273178588e+00	8.343020563963859715e+00	3.382692823170335714e+02	6.322700256494443671e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.377200560400079876e+00	1.268887722023712694e+00	7.584514496135152051e+00	7.973498028571880170e+00	2.904748750013093428e+01	2.598783397910065407e+00	8.747482730161559417e+00	1.195992548144176482e+01	1.115504668814457574e+02	4.398590644108146819e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.539768114687381839e+00	7.105799701837401727e+00	9.929243132126847726e+00	3.536965617797189765e+00	2.268248164715697257e+01	4.437646020132062219e+00	6.708291494756393192e+00	1.902885858120334461e+01	1.014696050223504244e+03	9.034201173849164945e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.270140225180890869e+00	3.816022361291512510e+00	5.740064448253211715e+00	4.863708756420903612e+00	9.328458375921179879e+00	3.348259153261460952e+00	5.002056305177980278e+00	8.901827716232478593e+00	3.812591699658818243e+02	6.672808643593511135e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.885214061010276776e+00	9.261782444169366357e+00	9.918279121550986233e+00	6.804808724983163692e+00	2.728297522020644195e+01	7.124929668277419026e+00	9.187604233861266678e+00	1.901491926282736955e+01	2.849774464800343139e+03	3.095066711052040205e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.592056478638474104e+00	9.329795992732128340e+00	1.039236668337261138e+00	4.146873305607630122e+00	1.800532225473931902e+01	8.506141315561871252e+00	7.186893177264799704e+00	1.073820302183555597e+01	1.456779149961519579e+03	3.396247637276011488e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.292970078688797209e+00	8.997417837488288939e+00	4.685075084760834230e+00	1.332557733044679393e+00	5.762586075034607624e+00	7.239619840352603752e+00	9.176666712653949176e+00	3.110992890438733838e+01	1.007964015440821072e+03	1.223490678960070710e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.162091512082872313e+00	5.487410429393106526e+00	3.356543307058430514e+00	4.357150243027771985e+00	3.507725969879264483e+01	8.477434437024045977e+00	5.896456025182697402e+00	1.185981417075410427e+01	1.277322726731611510e+03	5.337752280828945572e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.513284192336831424e+00	8.418864434966957688e+00	8.108582005689591199e+00	9.620315124364333670e+00	2.574801954009548766e+01	4.420610333838242312e+00	3.714017945753603556e+00	7.062647037293934282e+00	2.493937565482453465e+03	7.229360622790828756e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.338857191288317594e+00	8.678657562496809419e+00	1.008364309638879952e+01	7.301399256181527520e+00	3.580359142905076908e+01	2.578107271358454078e+00	1.314692776745994607e+00	4.480130893509472578e+00	1.413408550242174670e+03	4.838901066990885624e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.102874119097513095e+00	3.887189557140842577e+00	3.180735140632572566e+00	6.686633140930415387e+00	4.253782668596013394e+01	7.647247094434987069e+00	7.897525994144001693e+00	1.130675791660726048e+01	8.954450443368040169e+02	4.294614802570662704e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.621535148923829439e+00	8.357729286359377951e+00	6.626685447848000621e+00	6.924663045396502348e+00	7.645598711572980655e+00	4.122374071198382950e+00	2.104730201518983268e+00	6.048824280489368377e+00	2.310318699361195286e+03	9.853812295113626760e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.487747881458390431e+00	1.877331278584705387e+00	3.059566620260921077e+00	3.026065506517309878e+00	1.796644741038270254e+01	7.229455347821718725e+00	3.789750977539052101e+00	1.141724190585147092e+01	3.666269948702445163e+02	1.253110978011488186e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.769789179225280673e+00	6.416406637414478809e+00	5.940721174758444079e+00	4.592259971502192784e+00	1.141162700277478059e+01	3.613102855461137519e+00	5.774736004289860780e+00	1.123073603444691670e+01	6.943116302423928801e+02	8.987887454393749920e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.856838252202445583e+00	3.280264877570393534e+00	5.235230541942566873e+00	7.920725160058455394e+00	1.090516004141057316e+01	1.789557804554161136e+00	6.025624347650199830e+00	7.034842536271654900e+00	1.215768973168207623e+02	4.278076016503335666e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.343516040551019586e+00	2.164325818252775147e+00	9.369876547275143963e+00	2.357182924099825438e+00	1.767363755120468127e+01	1.040088908876203355e+01	6.525752732621586283e+00	5.765657008601295530e+01	1.039398392029201204e+03	2.737758967940396104e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.699368108553132473e+00	1.628174316387482001e+00	6.633907625504906314e+00	3.293621162573805883e+00	3.501159811054228754e+01	2.767171375037364101e+00	2.699374749164186404e+00	6.804908477361445662e+00	4.862863614716029304e+01	3.997467359576275925e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.272059839808930448e+00	7.261289295471599736e+00	4.280477565082692060e+00	3.552230313343598400e+00	2.937485998586746661e+01	1.016864214711835146e+01	4.174979780102400007e+00	1.555430735210091875e+01	2.763584786000594704e+03	9.195674776253574123e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.652819507196981785e+00	4.464579698412817876e+00	1.684072394034159759e+00	4.997737437876879518e+00	1.974690481107325013e+01	1.049446236877121486e+01	6.502821213681955648e+00	1.033070847085051724e+01	8.708649813420902319e+02	4.343771154189830241e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.734312290780492871e+00	7.825565900564725119e+00	2.646034627235426928e+00	9.967904204428617021e+00	1.812630687722077383e+01	8.104474013980309977e+00	1.018626699624922693e+01	1.174345154058634044e+01	2.132926703245035696e+03	1.467157066451386527e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.478710382506065457e+00	2.131167296723995186e+00	3.181008022180373818e+00	1.815746175793844230e+00	1.383849315491807275e+01	6.808219501043343058e+00	7.597284686144533339e+00	1.941144836869753831e+01	1.929779526474586646e+02	-1.041428888253523866e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.975436792160212285e+00	3.899264514159086925e+00	3.463007752564282615e+00	5.713322473556619485e+00	2.862904087231539307e+01	6.434581098983182201e+00	9.382076520286181776e+00	1.328785642132492484e+01	5.863166755441219493e+02	3.151189039201257103e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.101901292858059378e+00	5.611494756182717758e+00	8.550997930745600328e+00	2.753253281799634689e+00	4.774298743910370568e+00	8.726109617014319753e+00	8.180100809154483343e+00	3.703644439714467040e+01	1.776350838767543792e+03	1.362389086029707244e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.239348149071470395e+00	7.993975261478365901e+00	6.100411837153715489e+00	9.489381456871402776e+00	5.326110967149128328e+01	3.608204172286840095e+00	6.187956832554920794e+00	9.237446909741928280e+00	1.264731929257168076e+03	1.492085239404369759e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.492219605024030837e+00	3.538382776338196312e+00	5.728016001427775450e+00	2.064122164144225113e+00	8.289069263920332276e-01	4.940618175496104492e+00	2.718894615083211175e+00	1.786446978749828318e+01	7.069749326655360164e+02	1.024709281737745243e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	4.503478314806120153e+00	4.209801222363547879e+01	6.739731843054618032e+00	7.224238793185373098e+00	9.965878284204647386e+00	7.901080102677528885e+02	2.893220359122594942e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	7.308088581093517888e+00	2.606252726230878025e+01	4.300089288422964451e+00	6.950258147100691453e+00	1.174921428796901246e+01	1.668857707419405642e+03	3.069626942440427229e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	7.203180320290792693e+00	5.200308065494310483e+01	4.821113391673815585e+00	5.773442390687941739e+00	1.240016908901771586e+01	1.192227053532204536e+03	1.406114325983892286e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	4.877491160647588586e+00	1.768648490100605031e+01	3.968379914886892124e+00	5.205997915808033838e+00	8.194745551815042717e+00	1.595932090553083356e+02	7.900696117988688094e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	4.236674223415769269e+00	2.737459124799356758e+01	5.959332307080339675e+00	5.484048831082045439e+00	1.640713300789900941e+01	2.049501027758214491e+02	8.451936743491032189e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	4.235179138048840386e+00	2.685602597526177604e+01	8.176597887749739613e+00	3.976016397220845544e+00	1.584738821288062205e+01	3.797292854890721173e+03	2.309636814835618281e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.124686565025082796e+00	6.557211875834531689e+00	2.333162718200127550e+00	5.420716764750634908e+00	6.644912424815523799e+00	5.152013240638861902e+01	1.644181320962213988e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	3.044138274980339176e+00	2.946563741282461990e+01	9.206679238706025004e+00	2.960173278834503652e+00	1.931582239096204745e+01	5.076934995896697728e+03	1.294617347624741797e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	5.484897099965609257e+00	4.353492434117401899e+01	7.348597832896063942e+00	8.293863291713661212e+00	1.520921392224903101e+01	1.401833275542265710e+03	5.134657381644328211e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	3.656914787725586979e+00	3.264465826967409612e+01	8.488146843409376530e+00	2.915905474066103231e+00	9.264764537110497855e+00	2.718121256932932283e+03	6.910248349155145320e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	3.957383961336677025e+00	3.179966416483087244e+01	6.001240102833892642e+00	2.026115288964665861e+00	1.696733903412534161e+01	5.271177150252673528e+03	3.081997982234699407e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	7.056393813155614758e+00	4.467084479141784925e+01	7.774734940048592335e+00	5.112493660296653530e+00	1.599909425326884893e+01	4.954801927316287220e+03	4.107533739960567232e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	9.604560519147112174e+00	9.269177804191275527e+01	1.238710051864072126e+00	6.832656582955593194e+00	8.382146050738221277e+00	1.488407726214929596e+02	9.877637083509159766e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	6.463820971725842135e+00	1.184934577713090320e+01	7.875462882317621371e+00	4.968055689478053871e+00	1.209457984265880626e+01	3.040644375525563646e+03	4.848298679928261663e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	2.142097509115296727e+00	2.539811493288580024e+00	7.085557211147300860e-01	3.364365320627547451e+00	7.077761106007763203e+00	3.209683846528190543e+01	8.045305586072020176e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.428502534089772347e+00	-2.660367250796447980e+00	8.943020486190185636e+00	5.649181453286091781e+00	4.335572155959788887e+01	1.720441647689560796e+03	1.229942664707449751e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	9.688154714399052736e+00	3.812198155203709860e+01	9.778949059009509170e+00	4.384653629747964132e+00	8.299395490197483127e+00	4.839922130764852227e+03	5.611138933129938096e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	3.820574890820851444e+00	1.509879327335380061e+01	3.922541723760602839e+00	9.372749524466039261e+00	1.123985755959730959e+01	3.888416901838632498e+02	2.143633483052502342e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.025029462158470572e+00	6.149229496839320852e+00	2.935893480353256813e+00	8.891626244483108010e+00	1.829033615857692396e+01	1.766624934307683361e+02	1.642992766949193495e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	6.397841260348284820e+00	5.288535579766892170e+01	8.337843731769666533e+00	5.668636490705068809e+00	1.444700616202029941e+01	3.466429210742636769e+03	2.202905432439603715e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	6.927857905946157580e+00	2.656350534440121791e+01	3.127932124055798013e+00	3.889524741847393940e+00	6.767535239596827346e+00	5.302239025164572013e+02	1.032394947248520936e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	7.109389760994814900e+00	2.300867387437757117e+01	8.922632615629934705e+00	7.069168920607395989e+00	9.917735889663887860e+00	9.606043680662020279e+02	3.668673618250462454e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	3.502536887596356063e+00	1.906351393052696253e+01	1.856876310946346198e+00	9.535901593442556168e-01	4.651528728721074479e+00	6.953550607269203283e+02	1.424020857352689120e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	1.049918102730663660e+00	3.706207959496488513e+00	2.509904537702091432e+00	5.080737089574479448e+00	9.758367619291437478e+00	-2.241429835960562400e+01	-7.135141047653764446e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	9.273533307012504778e+00	8.044427672169440768e+01	9.756791392245443006e+00	4.084655906477607346e+00	8.783703115567453423e+00	1.074756556908854463e+03	7.509970790899565429e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	3.456278885158677650e+00	3.686437595804745726e+00	7.297245540975897171e+00	9.500983959943258839e+00	1.454236125778122890e+01	5.876619289118525558e+02	2.011487967384072917e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	7.141850688684638016e+00	6.844694951398601290e+01	8.328498302041678514e+00	1.314792866785215120e+00	6.596917131955279956e+00	3.510965426355753152e+03	2.608371010644744956e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	7.159978144695569924e+00	5.906247517413975601e+01	3.805882318207357784e+00	6.140704626440512293e+00	1.089074397961976004e+01	6.122042594842326935e+02	1.005220716460239174e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	6.184232619987164448e+00	1.962853839638340148e+01	7.065464745681573788e+00	7.656546321491779494e+00	1.412793299118069434e+01	6.903166810367191601e+02	9.491356762108114253e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	3.995195766768671497e+00	5.514845769257814112e+00	6.692264926002638781e+00	5.837585747559006499e+00	1.077874044168977008e+01	8.465360308157329428e+01	1.826893175952567816e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	3.006461611955563829e+00	2.722635896207027173e+01	5.829952939946779544e+00	1.960608265159822894e+00	1.698360007707182362e+01	9.392195341916064990e+02	4.882394173099613965e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	6.460118052094568242e+00	4.839992178764796193e+01	7.052197291497549259e+00	9.813078016202798182e+00	1.958123818554207674e+01	2.756793417846240118e+03	1.628484977412548744e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	9.023183452943426275e+00	6.391407331208756659e+01	6.078422652191266096e+00	5.817514108101057069e+00	9.801156438372956359e+00	1.700753788740644268e+03	1.906574681614144708e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	9.669442392019952592e+00	7.531204374568682169e+01	4.295902991368946822e+00	6.418217299286216537e+00	6.963880566741793565e+00	8.504625387552686107e+02	7.085242209347303799e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.847391185300362837e+00	3.963349998012618336e+00	3.356925319301604205e+00	3.113785603891303211e+00	1.178923445526038982e+01	5.281112948026441245e+02	8.554176772480845159e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	2.055290853150600672e+00	7.090591357862472854e+00	7.497635300018354876e+00	4.780383997451792766e+00	3.753668746151760871e+01	1.252507755631093005e+03	7.278074298298071199e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	9.661514106479000219e+00	2.245723348372052186e+01	2.401701742772458736e+00	4.756257057667621524e+00	7.429862804408538857e+00	1.304488102761411255e+03	4.734097475079554442e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	7.953761170449810791e+00	6.881925450697040958e+01	7.159748544443427676e+00	2.156815737146153378e+00	2.839843954143552729e+00	2.190111010367812924e+03	1.253675946784804864e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	8.791923386477776603e+00	6.007784517377043443e+01	3.019341047761058494e+00	1.996143856924363025e+00	2.595022109402532529e+00	2.958634444673770076e+02	4.581003742778460008e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	2.960897929833756326e+00	9.828789504361221674e+00	6.561259059747019506e+00	8.566532363737117350e+00	2.080252706166276866e+01	7.366845473720397877e+02	3.215031908266232819e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	6.716339594287117798e+00	9.786233696831049045e+00	7.792569684614004899e+00	3.432305680839702333e+00	1.466100932034239790e+01	5.848099663994535149e+03	1.472213114361716180e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	7.401971677318329057e+00	2.892054589155319633e+01	2.728923565889727509e+00	2.852779179137521215e+00	4.485756709992477553e+00	1.165630352945046752e+03	2.961405597762821458e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	7.013583908755370189e+00	2.632825180820547217e+01	2.027224680360559361e+00	5.328463458305079392e+00	6.242554411142936743e+00	1.920242976254278631e+02	5.895232879785005053e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	4.955091768994596357e+00	3.509822410510655288e+01	2.169696153611099021e+00	7.925213648987676329e+00	8.802737434465774058e+00	3.190468249264230849e+02	1.330097880858136961e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	9.389193072224183423e-01	8.996186428899898502e+00	6.804328695663478754e+00	1.246117824274897590e+00	4.071879760087119848e+01	1.346735258320438561e+03	2.888051384268236532e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	5.894954472121628264e+00	5.394817770963852155e+01	8.187501477456850196e+00	6.241637754607067379e+00	1.708938591343044067e+01	4.870887240493162608e+03	2.445547518010380088e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	3.497783828866431133e+00	1.769250361802660976e+01	1.177689413617447167e+00	1.843091621440863914e+00	4.694881057749180187e+00	6.967800113037931453e+01	3.700846439362421592e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	4.942352779115478434e+00	7.937155876762522766e+00	7.794277379410450735e+00	1.582789045420327056e+00	1.383104762836726209e+01	1.103855388944987135e+04	2.156279067328378460e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	9.532556785987429393e+00	6.998631768139232179e+01	4.010163619683821956e+00	1.334731965010619525e+00	4.995846837687762942e+00	3.134891655967496263e+03	7.270471851156105458e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	4.421624608375410936e+00	3.529419983598265276e+01	5.014477719314396786e+00	8.281253248786686783e+00	1.164312171986496480e+01	6.415641906857232470e+02	2.073796674287828523e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	8.430237556404147625e+00	5.253720295493498327e+01	8.858989886449263551e+00	2.030801517846789306e+00	9.655168854008977064e+00	5.427601589228839657e+03	5.439038383179558878e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	3.076622784194414706e+00	2.038998446799027775e+01	4.187429650253109870e+00	1.506592551869537777e+00	6.814001917070561909e+00	4.388472467626530715e+02	3.036799853604357935e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.363505011979174952e+00	2.232435523545068357e+00	8.453168397623443298e+00	7.502130978545787698e+00	3.857567582740799139e+01	5.365494586812770805e+00	4.609916922973455122e+00	1.119182080908884735e+01	5.677634570350197691e+02	8.385714622893428327e+01
