G	c	dx1dt	d2x1dt2	dx2dt	d1	m1	m2	Fc	Fg	W	d2
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	3.514743384033899076e+00	3.395350445368463710e+01	2.410895935191493589e+00	2.479737623001085023e+00	6.944874980430021161e+00	1.190367968336307030e+02	3.893432230564706487e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	3.477538986153435374e+00	2.886132949091455302e+01	9.896135059443807336e+00	4.426299017624497623e+00	1.616884068398902485e+01	2.755770905616400796e+03	8.243596635583712384e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.891926276837802234e+00	1.829073278838214733e+01	9.799349976964302655e+00	6.559108228630808668e+00	1.061652316657879425e+01	9.439952783440581925e+02	4.064415333128372509e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	9.829633525833569863e+00	1.848119009269334967e+01	8.134701279263062190e+00	9.739377299747888017e+00	1.167148755706413077e+01	2.169102884217953033e+03	1.546671227344908175e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	1.612348099176532212e+00	1.149588988253384869e+01	6.913441550174288963e+00	7.555469193992117027e+00	2.058490400622356375e+01	1.468003344038413047e+02	4.138507147353320370e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	5.667202695730419570e+00	2.816823505732708810e+01	6.201809228603160307e+00	9.312092882665920612e+00	1.287771341365808375e+01	5.605283398322297899e+02	2.941250753621672587e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.612709871217459678e+00	5.462731678297103599e+00	8.787153285710038730e+00	7.864728979019735888e+00	3.698648502291054996e+01	1.901152473008620973e+03	1.444020837472349683e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	9.738493234556466760e+00	5.314498306562796870e+01	3.603798476643395254e+00	6.332851894195569820e+00	8.572211914477477990e+00	1.158322492862238278e+03	1.584195211878741816e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	2.024147525294864636e+00	2.686555715852822157e+00	5.207485403155855508e+00	2.739150442586836487e+00	1.747381353689508288e+01	7.811085081707432209e+02	1.111377918430468839e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	4.635670434897131820e+00	4.250342656775988814e+01	6.583156208382722419e+00	7.001358928361787193e+00	9.876449635418035555e+00	8.562662038838303715e+02	2.507981692085021663e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	7.646595083831684292e+00	2.542693268760045910e+01	4.702893040385307089e+00	6.601790549600662139e+00	1.196881965286677207e+01	1.752108113488438448e+03	3.095723325503208230e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	7.335474324408161273e+00	5.114635186532973421e+01	4.848281515478233494e+00	6.420535744035761994e+00	1.137717630488841714e+01	1.239190415611907156e+03	1.319131174855071436e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	4.803324720177970519e+00	1.831693784035078565e+01	3.977121057214653366e+00	5.410212121905429328e+00	6.733793665838077480e+00	2.171225952881745798e+02	1.434237461590577034e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.113628850849336160e+00	2.339184644856684514e+01	6.080093537157934769e+00	5.758320286797779630e+00	1.662344363998755981e+01	2.645000725261219827e+02	2.639063993263666674e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	4.576421236584768515e+00	2.708520607335279706e+01	8.652677807262739051e+00	4.003143876170591753e+00	1.514679200143996241e+01	3.967394787885526512e+03	2.322529045337616083e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	3.383982141831658463e+00	9.027058029242265746e+00	2.819591673571532731e+00	5.664865898759290808e+00	7.111030651478870368e+00	4.076827691125966169e+01	4.323440739605963756e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.848581007503277363e+00	2.773479939207756928e+01	9.403852598867922907e+00	2.773936997892174627e+00	1.968559738339839171e+01	5.061609990637046394e+03	1.291633566179006891e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	5.361469187342978060e+00	4.261767537559791919e+01	7.203549590590322182e+00	8.251000984922468362e+00	1.546251637714702021e+01	1.247398203732285083e+03	6.134098969767017451e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	3.417850781276128735e+00	3.227252240799881378e+01	8.401029377954913002e+00	2.680662619080185660e+00	8.789993552768144980e+00	2.684353991681740808e+03	8.084253140262605086e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.587478114559694564e+00	3.248266937679502320e+01	6.006827101567048466e+00	1.769725065280392640e+00	1.769186526382846125e+01	5.306434772971964776e+03	2.996277360670480903e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	6.911379378007171503e+00	4.411684783556940204e+01	8.016701514524577021e+00	4.932015476859771930e+00	1.495004608204822283e+01	5.037194497950899859e+03	4.162935768813474056e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	9.713383292093102028e+00	9.032743991263041039e+01	1.154935142839459417e+00	6.924323591186283267e+00	7.767624047799039033e+00	1.526427479068408388e+02	8.745994096979509891e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	6.432421718703607461e+00	1.157574117076001130e+01	8.356899488732695502e+00	4.929894041360768142e+00	1.167213916024309484e+01	3.008618807806133191e+03	4.801811189053591988e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.698920339996090378e+00	4.658015446828505546e+00	1.357976728857477333e+00	3.488289767770287320e+00	7.284070954700317735e+00	6.785698547248136947e+01	1.361224485088952108e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.680869486014570979e+00	2.302655206065109983e+00	9.013701498318352989e+00	6.022121031754688047e+00	4.277820049853407625e+01	1.716882619409756671e+03	1.143666839395297075e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	9.558513694593642640e+00	3.755011995315058471e+01	9.929491185626609706e+00	4.120294100387644320e+00	1.027755713246147629e+01	4.712545808302254954e+03	5.679129534366207963e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	3.670609279644931888e+00	1.653511722945541251e+01	3.647589272221302803e+00	9.396109275898542279e+00	1.096510176748837040e+01	4.174141616580826621e+02	1.282621782776702091e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.826165758141166329e+00	6.286282620623207862e+00	2.887658988637681112e+00	9.306227968436058262e+00	1.818312412112048193e+01	3.052383960024653788e+02	2.277882708499337738e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	6.391801130501007400e+00	5.402883222157455378e+01	7.885052113237744464e+00	5.526026175208887281e+00	1.573067746237330056e+01	3.410112116945997059e+03	2.145699821577569537e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	6.619300332024594447e+00	2.779237516159953714e+01	3.284018743509027782e+00	3.949430134250531133e+00	6.487477759498968766e+00	5.087596992314068416e+02	9.501072900914216746e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	6.829286811724780470e+00	2.410717222724361974e+01	8.789780882105091564e+00	7.623747362457430121e+00	9.496114829430503335e+00	1.076172285727677263e+03	3.951498456785675728e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.404886910285444213e+00	2.007156511373871410e+01	1.927627894709826206e+00	1.327767335719558295e+00	5.885437020296691912e+00	6.652400732021210388e+02	1.561298906567382687e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	1.136777364313496630e+00	2.613355388798271672e+00	2.132969345174108078e+00	5.273160853123368241e+00	1.057806894542741283e+01	4.274661435051670111e+01	4.429244057054325445e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	9.675211792251866783e+00	7.964419877095805589e+01	9.805919794833510394e+00	4.033619094858589271e+00	7.378195374677408935e+00	1.046770977888092830e+03	8.250250195347254589e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	3.253524829536591056e+00	5.420293858120290409e+00	7.069636496742211840e+00	9.281707873743750170e+00	1.466742407426705164e+01	4.593980657663708485e+02	2.956373735528002555e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.080556098083928163e+00	6.997272912051523974e+01	8.624726100581707300e+00	1.110839156809617645e+00	5.942594166370420261e+00	3.521679968488973827e+03	2.586491763433109554e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	7.355359943535277445e+00	5.852531246302430645e+01	3.931523083736630397e+00	5.976925354550020053e+00	1.012761705354138542e+01	5.378033338201140623e+02	8.675005537987769344e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	6.491105520148273023e+00	1.811565024911345034e+01	7.082821931133674198e+00	7.666213076244487112e+00	1.385759310192121951e+01	7.744685735717105217e+02	8.904445988319723426e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	3.815297380554890427e+00	4.017471190916905854e+00	6.352656961848288653e+00	5.370266963660473181e+00	1.009699928508419831e+01	1.872590490277264053e+02	2.660205031752376215e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	3.436860307855619912e+00	2.862696228712740876e+01	6.421207168344357896e+00	1.765001775977125487e+00	1.839409731194496089e+01	7.988428104236717218e+02	5.388048511422328346e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.381331262367491597e+00	4.693526801513963420e+01	7.143649198556848212e+00	9.748996933372106710e+00	1.971686760491202151e+01	2.735452986207568756e+03	1.663710233708365251e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	8.804188350340369951e+00	6.649764516841402440e+01	6.183551540517670198e+00	5.662028589937564860e+00	1.187155452899338393e+01	1.656770212124356476e+03	1.876858418206173837e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	9.529477470951016826e+00	7.562141424906522502e+01	4.850274507974417837e+00	6.524164240788943303e+00	8.150160726125815103e+00	7.711398713393347180e+02	5.962984789924655615e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.942743554531831895e+00	3.277064868649259832e+00	3.482187993489150646e+00	3.132275087075478748e+00	1.216735849084419030e+01	5.645152886712984355e+02	8.908827711458955889e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	2.396581418381246387e+00	1.011940761816524947e+01	7.914164205920146244e+00	5.347570068356479744e+00	3.797238438943487182e+01	1.198030190218189546e+03	6.184709437033663448e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	9.501662623095620930e+00	1.942179537271502099e+01	3.032628345165978789e+00	4.863586975709564442e+00	7.385275748238828264e+00	1.258007155770666259e+03	4.580812516058211372e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	7.629656974120884172e+00	6.689140984993215966e+01	7.233286993248476016e+00	1.673513014119004882e+00	2.849888735235131865e+00	2.278900985434083850e+03	1.279602371343357561e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	8.944788364412078252e+00	5.915641894178650517e+01	3.106099716658643928e+00	1.956622302615974363e+00	2.526306408970057316e+00	1.933786580762699430e+02	4.850936643284463656e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	2.824330261399865982e+00	1.124198996177309340e+01	6.627245567781553603e+00	8.534730455768126944e+00	2.069393822857905008e+01	6.480611815873845671e+02	3.473722075382138286e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	6.289092465077800398e+00	9.887236008868709902e+00	7.724823673865715890e+00	3.156519270443805869e+00	1.444702087126793266e+01	5.935057712836060091e+03	1.471605692099985163e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	7.307122266781676423e+00	2.776269137832832357e+01	2.969047633822782917e+00	2.755151164164556299e+00	5.141353924566233857e+00	1.152063802262825448e+03	2.987637749428270695e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	7.116154595940452410e+00	2.796406684703262613e+01	1.539499533605166226e+00	5.545311677195573274e+00	6.734639091951203582e+00	2.085777243355094583e+02	5.239200092678393617e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	4.670936261816209800e+00	3.537491180980612882e+01	2.172830097403745331e+00	7.918701127534127693e+00	8.829106663419937107e+00	2.204997116662068777e+02	1.268481941248503730e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.139822163346434492e+00	7.679380073801184814e+00	6.460010349999068424e+00	1.566874595539685000e+00	4.074201170755954848e+01	1.444940968741245797e+03	3.280245848630923433e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	6.249577102078666790e+00	5.613386459213549529e+01	8.646625573791601127e+00	6.185835918532239575e+00	1.780817912611288634e+01	4.626462050697710765e+03	2.421971554976271932e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	3.282533348387055128e+00	1.724790515388814782e+01	1.407122288903946528e+00	2.072541756398355695e+00	3.950017697536305938e+00	8.062298841669300487e+01	3.091015222988762545e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	5.049612983871432981e+00	1.049802576108690921e+01	7.602968314067340749e+00	1.319516247297851885e+00	1.335430983730164201e+01	1.098831361719129200e+04	2.140270911056512432e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	9.619765697206544175e+00	7.134070970999489703e+01	4.069366460416106612e+00	1.476736876116446551e+00	5.589450640855552876e+00	3.040873709072990096e+03	7.365539331043100901e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	4.596528247882485374e+00	3.605408429403464510e+01	5.305795936201112895e+00	8.501358526308029795e+00	1.176795460553081440e+01	6.542230277400191198e+02	2.579015953573834707e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	8.564524262766578744e+00	5.175023429030714794e+01	9.351379652717909607e+00	2.060225489728358728e+00	8.317519720907291969e+00	5.436121709565755737e+03	5.606154332126152440e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	2.696546965672974139e+00	2.137814951541843200e+01	3.978548904971986655e+00	1.404321067989849459e+00	6.728792878179922887e+00	4.734611569767786250e+02	3.862657474307833638e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.448479363066793368e+00	2.588943525197947348e+00	8.135621862248500591e+00	7.050948493628528269e+00	3.840277851726545322e+01	5.184760167318910540e+00	4.942639999394031314e+00	1.092623014970154749e+01	6.263160232459016470e+02	9.670711697061375389e+01
