G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	m1	Fc	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	1.504095406126780832e+00	7.055120319412465868e+00	2.749148672397171200e+00	6.503823606424758736e+02	9.372008170121883808e+00	6.433934072320744235e+01	4.882558766874748879e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	4.377835658047215972e+00	8.420755879544547184e+00	7.167203929221465097e-01	1.498384007313845245e+02	5.757773686776952893e+00	2.464387660715043538e+01	4.459114704370913396e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	9.492419032250351663e+00	4.573819135496421495e+00	5.161409790248340235e-01	7.573824560521811122e+01	3.332408400199715626e+00	8.926030112713913667e+00	2.482429407995439430e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	6.768582456222335786e+00	2.414814636436642292e+00	1.887285660447151625e-01	7.715101867195276952e+01	1.476770305429618402e+00	3.263904759556717750e+01	5.248982439067427785e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	7.050426741854222357e+00	7.646849762504678516e+00	5.124537488659546280e-01	5.452193148852637705e+01	7.535137854714042405e+00	1.192465818133287492e+01	1.531037771851337936e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	6.694400557997031598e+00	4.237215343772172460e+00	1.341092453685709618e+00	8.159853608950696469e+01	2.096214632224451702e+00	5.786081936620862898e+00	2.755969249250001862e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	2.785375317265117889e+00	7.034968889768403066e+00	1.170449908562396280e+00	4.042998532177739435e+01	3.715442890033265666e+00	2.566601605830256005e+01	3.402360978616196796e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	4.768292263433193234e+00	3.438948771619621425e+00	8.537714062886785360e-01	6.774337208552587697e+01	5.792706382336259452e+00	1.292533534823383867e+01	3.877037212071796191e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	7.766404215533701638e+00	1.730716266186516972e+00	4.223522071439347880e-01	8.384432648837742974e+00	6.079365002573145382e+00	4.227233080056429060e+00	2.591777356893733497e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	1.912192254707570926e+00	9.930756863005838042e+00	1.633074996902489806e+00	3.146004465406980444e+02	6.409228548553251414e+00	1.944023311047733671e+02	7.628907845892392292e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	3.514743384033899076e+00	2.411345642173063464e+00	2.138016185322544616e-01	2.593630104956539384e+01	2.495268205128311934e+00	7.169269878916891514e+01	2.953745831100603736e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	3.477538986153435374e+00	9.896810031488188386e+00	1.028886733748527016e+00	3.418611302352904886e+02	4.411937955503759667e+00	3.929465196095647883e+01	1.983674527249788822e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.891926276837802234e+00	9.795805122653520769e+00	1.607560493229479137e+00	6.351029734774864011e+01	6.554788367128690396e+00	6.147853309753103623e+00	2.015583510831703951e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	9.829633525833569863e+00	8.148610625979546995e+00	1.321684618590192928e+00	4.144264058826722419e+01	9.722429121511348526e+00	1.796424872532554007e+00	1.702713321978097838e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	1.612348099176532212e+00	6.932763460846554260e+00	1.803604215137524891e+00	9.069957668879759183e+01	7.538117904179379103e+00	5.382230542550084351e+01	3.340067003010629976e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	5.667202695730419570e+00	6.208807091198907280e+00	6.617368342610022713e-01	4.839623697014124559e+01	9.307422935108236928e+00	1.141686049688342841e+01	2.681547203102322641e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.612709871217459678e+00	8.790621455651079330e+00	4.808162665157899696e+00	3.824578835832455184e+02	7.863085356252033975e+00	2.757729155455314185e+01	1.032112945210362343e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	9.738493234556466760e+00	3.608533948400404423e+00	2.033320096077416983e-01	5.294885095881564752e+01	6.328015265183183580e+00	1.358452462056807519e+01	3.211393461390573467e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	2.024147525294864636e+00	5.216940922773948053e+00	5.908313508052275509e+00	1.272923329441248512e+02	2.735358420374508714e+00	1.373257334114959072e+01	1.141614348467875351e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	4.635670434897131820e+00	6.567007663222746316e+00	4.653915193268914341e-01	1.247600593612178983e+02	6.996522385076290540e+00	1.611699287955682536e+01	7.274803607981309428e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	7.646595083831684292e+00	4.698844151183826590e+00	5.548458550432154857e-01	1.146834107476861817e+02	6.602564739636002322e+00	1.518856344393561209e+01	2.790291287063666026e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	7.335474324408161273e+00	4.853599634163595411e+00	2.846951699459589480e-01	9.489036522976699928e+01	6.421838334010875116e+00	2.850805358524994659e+01	1.142459617957356954e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	4.803324720177970519e+00	3.978865460762648798e+00	6.527760093218262227e-01	1.803492031891980574e+01	5.406166360665845438e+00	4.985221680464722915e+00	4.402882649891605382e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.113628850849336160e+00	6.077152222399073267e+00	7.797611046787263911e-01	3.676493503401410123e+01	5.753288453745436293e+00	4.062661639770696809e+01	6.059902851490628350e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	4.576421236584768515e+00	8.651169034826821758e+00	9.573901481263391577e-01	2.953820766564718383e+02	4.009544673138968562e+00	3.045817666510747301e+01	3.720423469277658324e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	3.383982141831658463e+00	2.818962332622952260e+00	9.392011444687191624e-01	5.869203518356206573e+00	5.670458853832744062e+00	5.381629062351366954e+00	7.501677881860044472e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.848581007503277363e+00	9.416344080302534891e+00	1.017862727855537885e+00	5.854776251960485070e+02	2.767930493795322633e+00	6.988975931726344015e+01	7.682589329933067757e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	5.361469187342978060e+00	7.195445019415990906e+00	5.069181439510545006e-01	1.451904915910388922e+02	8.244149205084870147e+00	3.196089332839181196e+01	7.387341331202661454e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	3.417850781276128735e+00	8.402901255074237241e+00	7.791433118192119256e-01	3.361066187552284532e+02	2.665758230830393760e+00	2.748751547620858204e+01	1.408173870862539090e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.587478114559694564e+00	6.006943191411592053e+00	5.550106179144064233e-01	3.850541879190392933e+02	1.765967473110779062e+00	9.596229917451881875e+01	7.833352765920770233e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	6.911379378007171503e+00	8.019078404582554498e+00	5.455172415391259522e-01	2.742960900562746360e+02	4.922615114965895877e+00	3.193732940308191814e+01	4.979541991033257231e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	9.713383292093102028e+00	1.144174566273321147e+00	3.993441996257731524e-02	1.142825807509161429e+01	6.930865570808379950e+00	2.680657398621837118e+01	4.869778674065607049e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	6.432421718703607461e+00	8.369123898048348664e+00	2.169956215581338999e+00	1.243330082778656447e+02	4.948250518586688074e+00	5.665769719237460755e+00	3.143447454718831580e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.698920339996090378e+00	1.357381652898465463e+00	8.721671956027674533e-01	4.514708840685626257e+01	3.494514398774529518e+00	3.061596454161848868e+01	2.321012955550627144e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.680869486014570979e+00	8.997701764134804492e+00	1.143301678197452631e+01	4.313015596475428879e+02	6.015031450556437065e+00	2.185869144301271660e+01	9.474523603165773133e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	9.558513694593642640e+00	9.925355762942931648e+00	7.932692827136953451e-01	1.085977137370801131e+02	4.131278796791167274e+00	9.743154726742675464e+00	1.157313773259921019e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	3.670609279644931888e+00	3.646951582207858422e+00	6.618875265121875184e-01	6.700236262220253991e+01	9.404453896654862533e+00	7.672170230709130401e+00	4.977217685696996519e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.826165758141166329e+00	2.891364524108847700e+00	1.377727155993822228e+00	2.287714561140107037e+02	9.303909348134892454e+00	4.216802355281870973e+01	2.097467160250378271e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	6.391801130501007400e+00	7.881959418382472826e+00	4.370665834617595280e-01	2.440599326141247332e+02	5.528604191574959081e+00	4.378005948606671893e+01	3.784992903396572350e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	6.619300332024594447e+00	3.267347324618052884e+00	3.544829702735502464e-01	3.411348380916497547e+01	3.947929360669029997e+00	1.306157937140732450e+01	2.355556945628611842e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	6.829286811724780470e+00	8.787261235065034981e+00	1.093136732051497750e+00	3.957150550268293898e+01	7.623953168125741087e+00	2.978646511313610024e+00	4.684890093752294149e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.404886910285444213e+00	1.930472814223102240e+00	2.886043195758583590e-01	9.508131042666931876e+01	1.326245432412409553e+00	5.571883997424902191e+01	3.292219914142572867e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	1.136777364313496630e+00	2.140439212008506509e+00	2.483877484158198090e+00	4.668705449336022184e+01	5.282408306521546137e+00	2.197631936206193615e+01	2.827588604136586969e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	9.675211792251866783e+00	9.818833412927229887e+00	3.684390405305654759e-01	3.021783205111729842e+01	4.018730216544327938e+00	1.133742268553126564e+01	5.763820492065984125e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	3.253524829536591056e+00	7.060105863268395510e+00	3.894051887032028425e+00	6.023457343460052016e+01	9.284820343666314812e+00	5.013862370725753692e+00	6.951703966165648119e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.080556098083928163e+00	8.615700841759696971e+00	3.700456401853248201e-01	7.784927070030074958e+01	1.108214569558512386e+00	2.208328859955513934e+01	8.719248529695343419e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	7.355359943535277445e+00	3.921669542874676839e+00	2.035250466166047267e-01	4.606323815887196815e+01	5.972519610755689712e+00	3.373825425874465367e+01	1.086043664168923728e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	6.491105520148273023e+00	7.091813106676437606e+00	1.173908283352861126e+00	4.790999602157862114e+01	7.663538990490830649e+00	9.731474291145540079e+00	3.203314544461993485e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	3.815297380554890427e+00	6.350356152991935232e+00	4.755131298972090192e+00	1.557833994932325616e+01	5.365558261784354244e+00	2.866748462169712575e+00	8.211052536034543436e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	3.436860307855619912e+00	6.417380582271659861e+00	6.708178789606795700e-01	5.661997594137909573e+01	1.765543145976581130e+00	8.614288948287816083e+01	7.802995409020997697e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.381331262367491597e+00	7.138070264828130895e+00	4.564831922854897250e-01	2.789134453424503022e+02	9.744350840541443404e+00	4.114527780246081079e+01	8.425381717060946851e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	8.804188350340369951e+00	6.178070846706005703e+00	2.798203727015274866e-01	8.596227512071152432e+01	5.663273584031315089e+00	3.036732915903457197e+01	7.573815458803206946e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	9.529477470951016826e+00	4.864215172123598663e+00	1.905731003097826393e-01	3.233683048546259187e+01	6.533564882709447907e+00	1.049198193863275108e+01	2.040114247896468225e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.942743554531831895e+00	3.487483733229768568e+00	3.210448348617123138e+00	1.496942339932531922e+02	3.134258671710501876e+00	1.675413150468854440e+01	1.611059956766843104e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	2.396581418381246387e+00	7.918017721420710586e+00	2.347484321969675936e+00	2.348040718660936363e+02	5.347040415147491288e+00	6.953643581070171820e+01	2.941652708087708068e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	9.501662623095620930e+00	3.038253632161406426e+00	4.684715671038272022e-01	5.477086862510991239e+01	4.855480967931431913e+00	6.814898554570018696e+00	7.474404937767882728e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	7.629656974120884172e+00	7.231651017730466258e+00	3.247548619559888494e-01	8.617102150359298207e+01	1.672503474010257563e+00	5.701284484368170702e+00	3.230556447442083368e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	8.944788364412078252e+00	3.103729933012731035e+00	1.585219485854087451e-01	6.146319694071882722e+00	1.964044367056450691e+00	4.703021209685807058e+00	1.570052054344931225e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	2.824330261399865982e+00	6.629675692904343443e+00	1.770002244045000950e+00	1.599751646071441655e+02	8.540794547528763658e+00	2.910872756334067901e+01	1.147565460710744834e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	6.289092465077800398e+00	7.724062469609549453e+00	2.344222313613594011e+00	2.182044993798031101e+02	3.162241647213972495e+00	9.045433485549137842e+00	1.473229227459359247e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	7.307122266781676423e+00	2.966963209132278401e+00	3.208023058541664141e-01	5.980444728268314236e+01	2.759506355770029895e+00	1.214362072422722427e+01	2.074648887799231733e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	7.116154595940452410e+00	1.539932500157175976e+00	1.651732747971497439e-01	1.678439791972776618e+01	5.546511461269371779e+00	1.210076101198193399e+01	7.893923260926564822e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	4.670936261816209800e+00	2.181403233994833712e+00	1.836220146665860642e-01	3.485308104882607694e+01	7.919385860250307552e+00	1.258349848286995254e+01	3.525855286923756271e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.139822163346434492e+00	6.455429634508692338e+00	2.525089705705946486e+00	2.919786288893233746e+02	1.561152205116916880e+00	1.622154184983347420e+02	3.627220956205562397e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	6.249577102078666790e+00	8.647092001660855232e+00	4.624443216106341459e-01	3.538685769074140239e+02	6.188274914222457568e+00	4.835804332670347350e+01	3.485578949927576331e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	3.282533348387055128e+00	1.412285126027146731e+00	2.453709285242768046e-01	1.863259468295315813e+01	2.065133990746796933e+00	2.828193167941008213e+01	1.181839137269690143e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	5.049612983871432981e+00	7.608805664072984420e+00	2.174633684197754047e+00	2.573844797195567367e+02	1.332115951613897398e+00	1.280091587787801188e+01	4.238092197667936434e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	9.619765697206544175e+00	4.068332748869786464e+00	1.706679334892824418e-01	7.767349022664330960e+01	1.481486024539349744e+00	2.987637982765376421e+01	3.181260160615647647e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	4.596528247882485374e+00	5.311568290130144199e+00	4.416835194191181535e-01	1.009116733760808984e+02	8.501342147848710340e+00	1.934534039956684737e+01	1.256185700038923603e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	8.564524262766578744e+00	9.352294338829400644e+00	5.404512070929322620e-01	1.072372686467930123e+02	2.066261559529330771e+00	1.613440209522461544e+01	3.253430237097179600e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	2.696546965672974139e+00	3.981853137653386998e+00	5.568822333621747944e-01	6.866371396739081945e+01	1.415583263918202661e+00	4.206121322352824166e+01	1.466245295348122257e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.448479363066793368e+00	2.588943525197947348e+00	8.135621862248500591e+00	7.050948493628528269e+00	5.189861752554332242e+00	4.047140800106222014e-01	4.139395401087877246e+01	4.941086656931939380e+00	2.506488565847848093e+01	1.021585964004750657e+00
