G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	m1	Fc	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	1.621535148923829439e+00	8.357729286359377951e+00	6.626685447848000621e+00	6.924663045396502348e+00	3.899489689616464361e+00	1.316918419544105268e+00	8.185754771538354646e+01	1.923266687418458298e+00	7.672840933860478607e+00	2.708956794330862561e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.487747881458390431e+00	1.877331278584705387e+00	3.059566620260921077e+00	3.026065506517309878e+00	7.025524238850276326e+00	1.208999803844843735e+00	4.205177808029631592e+01	3.999285177284722881e+00	2.889288014098201529e+01	3.557426449210070452e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.769789179225280673e+00	6.416406637414478809e+00	5.940721174758444079e+00	4.592259971502192784e+00	3.311073173290969507e+00	8.899699019182262250e-01	6.710262038526994388e+01	6.220896747565355156e+00	1.624050404517116064e+01	3.686983666177576779e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.856838252202445583e+00	3.280264877570393534e+00	5.235230541942566873e+00	7.920725160058455394e+00	1.469834367058665547e+00	4.342472244979642126e-01	6.856875811511198293e+00	5.998152183725541597e+00	3.634022719566030624e+00	2.584056765972934144e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.343516040551019586e+00	2.164325818252775147e+00	9.369876547275143963e+00	2.357182924099825438e+00	9.826507837677088020e+00	1.729852035551245670e+00	3.174132154394665122e+02	6.657684048989137793e+00	1.939530441486972450e+02	2.507387892213531755e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.699368108553132473e+00	1.628174316387482001e+00	6.633907625504906314e+00	3.293621162573805883e+00	2.609402772369755485e+00	2.872717711235801552e-01	3.129040683448676319e+01	2.438060919230655710e+00	7.007791364426292091e+01	3.193659534544600054e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.272059839808930448e+00	7.261289295471599736e+00	4.280477565082692060e+00	3.552230313343598400e+00	9.992934202954177891e+00	1.085082404497899500e+00	3.357347079542055326e+02	4.160765116001313935e+00	3.947386041982612426e+01	4.179246300614714027e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.652819507196981785e+00	4.464579698412817876e+00	1.684072394034159759e+00	4.997737437876879518e+00	1.006837575004337282e+01	1.750904680850912776e+00	6.213818582171358429e+01	6.437969823735716801e+00	4.470636974459273105e+00	2.080005298208964959e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.734312290780492871e+00	7.825565900564725119e+00	2.646034627235426928e+00	9.967904204428617021e+00	8.082182526013223622e+00	1.315451234123099278e+00	5.233649424160073949e+01	9.751842331739743130e+00	9.667375313928096014e-01	1.684376691844169471e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.478710382506065457e+00	2.131167296723995186e+00	3.181008022180373818e+00	1.815746175793844230e+00	7.371258936469860856e+00	1.781905610235185788e+00	9.171891514192563477e+01	7.058501634054536567e+00	5.488137203425635136e+01	2.361676441796221049e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.975436792160212285e+00	3.899264514159086925e+00	3.463007752564282615e+00	5.713322473556619485e+00	6.295062099631313579e+00	7.097384165288873614e-01	5.010223178794922205e+01	9.475057103170762218e+00	1.200830644595242624e+01	2.729960726559846673e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101901292858059378e+00	5.611494756182717758e+00	8.550997930745600328e+00	2.753253281799634689e+00	8.661758523306833268e+00	4.795574405760201664e+00	3.901457192858115377e+02	7.883504814782614112e+00	2.471501219563207385e+01	8.438633030626013776e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.239348149071470395e+00	7.993975261478365901e+00	6.100411837153715489e+00	9.489381456871402776e+00	3.630270873244161756e+00	2.042405401854735791e-01	4.941673641475334477e+01	6.599910952571857337e+00	1.602498571901244517e+01	2.998980165704713485e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.492219605024030837e+00	3.538382776338196312e+00	5.728016001427775450e+00	2.064122164144225113e+00	4.869220675355943939e+00	5.853280873901945291e+00	1.267985555709179550e+02	2.895027936480188746e+00	1.203234718416125126e+01	9.417492279172854364e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	4.503478314806120153e+00	6.491120995707587937e+00	4.976801210233890993e-01	1.301932135571451283e+02	7.033073775347648215e+00	1.459967915876842071e+01	8.163196174962550344e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	7.308088581093517888e+00	4.817816641586207815e+00	4.717807604247523656e-01	1.231780237132877716e+02	6.512807357555733034e+00	1.327924614723341712e+01	2.730110846412809433e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	7.203180320290792693e+00	5.013964687226697414e+00	2.790926333175737240e-01	7.911613649591018316e+01	6.839957236676115215e+00	2.743096623199776118e+01	1.343050035086781335e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	4.877491160647588586e+00	3.860855397020733548e+00	6.509734347157266621e-01	1.305677986821453906e+01	6.003288460536097659e+00	3.665806468099393367e+00	4.254332159349225151e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	4.236674223415769269e+00	6.822654286576345761e+00	7.548580521282745037e-01	3.007900532194926058e+01	5.664877699019861268e+00	3.926085984910755400e+01	1.923087952542462675e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	4.235179138048840386e+00	8.608270419726050449e+00	8.592142414530699046e-01	2.947207886742783103e+02	4.295893241460803758e+00	2.655695169570434189e+01	3.423117857723695923e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.124686565025082796e+00	2.356649154577801664e+00	8.388910877568755975e-01	-8.243277198827758667e-02	5.479946423570956071e+00	5.628218894615602430e+00	7.781137680354841990e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	3.044138274980339176e+00	9.740327509371141446e+00	9.772021735824000244e-01	5.900175168189933856e+02	2.616795591898507745e+00	7.024123264929789912e+01	8.370674271735896455e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	5.484897099965609257e+00	7.367138419731240617e+00	5.368295981335731160e-01	1.462353482997147296e+02	8.140619105823708068e+00	3.550280462645484647e+01	5.082545489061705002e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	3.656914787725586979e+00	8.472558756873810992e+00	7.971084386971072355e-01	3.418411462130600285e+02	2.859807227138299712e+00	2.826195522552306727e+01	-1.299179308506929476e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	3.957383961336677025e+00	5.879096236357780114e+00	5.538584822251484407e-01	3.913042258967072939e+02	1.469838197503530397e+00	9.515367862745841876e+01	2.760124460820976844e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	7.056393813155614758e+00	8.122777209033293033e+00	4.956195523904109446e-01	2.786956162332559188e+02	5.351383408348409532e+00	3.004768624504163199e+01	3.701924897009771231e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	9.604560519147112174e+00	1.586738437311890682e+00	5.721025394098865069e-02	9.193686590624503552e+00	7.182033779928514328e+00	2.671937708812841450e+01	5.130745005778964973e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	6.463820971725842135e+00	8.420338025262141812e+00	2.070675667498463657e+00	1.252632767826318343e+02	5.120911007803284676e+00	6.400264279332595230e+00	3.250651494407394537e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	2.142097509115296727e+00	9.608899118409477413e-01	7.382453609808989903e-01	4.212617563618282901e+01	3.410191176868538232e+00	2.979581878573061360e+01	2.192634682888357833e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.428502534089772347e+00	8.068708400894202271e+00	1.141844113581544029e+01	4.222103919138052674e+02	6.251076587984842448e+00	2.194031644131539593e+01	1.146411624989800870e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	9.688154714399052736e+00	1.003239852462200865e+01	7.622248946448294538e-01	1.150420198986718674e+02	3.322762072147927626e+00	1.266448360850796462e+01	1.000521763705499279e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	3.820574890820851444e+00	3.378096175189274852e+00	7.185874735494870436e-01	6.643292073200854020e+01	9.516752430994269929e+00	7.016871156852119817e+00	4.730868361498215435e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.025029462158470572e+00	2.865710511153376050e+00	1.387673941739259620e+00	2.186646880669436825e+02	9.347729187481997215e+00	3.921918274457483022e+01	1.951056232899388787e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	6.397841260348284820e+00	7.667920086893696308e+00	5.304400400211148892e-01	2.475363517811673546e+02	5.003940436548295345e+00	4.507167121942885046e+01	5.104202106103519210e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	6.927857905946157580e+00	3.037323802784979154e+00	3.222952119659496795e-01	3.265316690547611245e+01	4.062394807618760595e+00	1.355385294131755280e+01	2.545319161178842826e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	7.109389760994814900e+00	8.581641033219602477e+00	1.120533055352129992e+00	2.605251763586401736e+01	7.796278660328876953e+00	3.281390296811688145e-01	4.619668321949245815e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	3.502536887596356063e+00	1.741782783672092716e+00	2.740141203260037517e-01	8.595997370361983769e+01	8.219208771788605317e-01	5.640951608366512460e+01	1.264733531899087104e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	1.049918102730663660e+00	2.345002619489255036e+00	2.561608034779515375e+00	4.199633028124144829e+01	4.947378945303786857e+00	2.048187791029083726e+01	2.560904217345029377e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	9.273533307012504778e+00	9.968594392807869298e+00	3.583079149152971765e-01	3.146195909424027803e+01	4.593191115414333225e+00	1.197926159786351796e+01	4.056674307966861015e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	3.456278885158677650e+00	6.735557470730418217e+00	3.940988805328302202e+00	6.557987812932630334e+01	9.233704511370602219e+00	7.955546670048439850e+00	6.733805410052235985e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	7.141850688684638016e+00	8.330100858976253519e+00	3.089583489312778819e-01	8.282106102333391107e+01	1.375650278395759152e+00	2.183755453545652969e+01	1.376478581789961075e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	7.159978144695569924e+00	4.022217263128625930e+00	1.776157495314056034e-01	5.005569409015161852e+01	6.284425811734189793e+00	3.544461199282418562e+01	1.403637870827201262e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	6.184232619987164448e+00	7.375000027621365639e+00	1.170328931758281676e+00	4.767434903216911835e+01	7.774032651440767161e+00	7.801481735505022108e+00	3.338661074685544516e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	3.995195766768671497e+00	6.630639197780645588e+00	4.825164330040534466e+00	2.697019454140859551e+01	5.644200368281974356e+00	5.135304788438004309e-01	8.018883856716147562e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	3.006461611955563829e+00	6.155211469635081478e+00	5.488910394360995149e-01	6.138828562379371334e+01	1.189042934824582343e+00	8.936237776407949696e+01	-3.857816291999224823e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	6.460118052094568242e+00	7.412228531475584248e+00	4.376242286439847584e-01	2.804755532714761443e+02	9.688916212970386965e+00	4.163471271540309004e+01	7.613057863283300142e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	9.023183452943426275e+00	5.694470151999448504e+00	2.581409791670228326e-01	8.975255378085230973e+01	4.817057861730573265e+00	3.137607623390971057e+01	8.259097331806961595e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	9.669442392019952592e+00	4.806306277509673208e+00	7.625211333715049833e-02	2.975415631600895239e+01	6.048706957814738772e+00	1.231121800088344642e+01	2.298916189384182296e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.847391185300362837e+00	3.615944633016316523e+00	3.184617020500490003e+00	1.492435148884917737e+02	2.979711338354465333e+00	1.591921935897689266e+01	1.529274485831668029e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	2.055290853150600672e+00	7.351074849661911159e+00	2.261588863420690210e+00	2.209777471622159055e+02	5.168961816528208963e+00	7.078585864040937281e+01	5.463043468821073834e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	9.661514106479000219e+00	3.606436001707827632e+00	3.383635984719393086e-01	5.215448156376780275e+01	4.873704645838036420e+00	7.880921896041011898e+00	7.827892865840542669e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	7.953761170449810791e+00	7.592510737249030583e+00	3.095899629739718995e-01	9.795251742111980775e+01	1.668397958396969694e+00	3.664919219948768347e+00	2.632671426103568302e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	8.791923386477776603e+00	3.276205246527667647e+00	1.406308117580050143e-01	7.109738703636287127e+00	1.992129934918157375e+00	7.053471910708365655e+00	1.507803271210752527e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	2.960897929833756326e+00	6.365148611418112168e+00	1.756394685757055818e+00	1.607504013915749965e+02	8.585177112523400211e+00	3.114127170545928536e+01	1.087909345870514910e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	6.716339594287117798e+00	7.705156555245769923e+00	2.358192711767571836e+00	2.249273592218448243e+02	3.249703276365350391e+00	7.051082772077265304e+00	1.487236892538530864e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	7.401971677318329057e+00	3.183693874313326955e+00	2.712845733954720728e-01	6.218433054226002099e+01	2.491549834276794329e+00	1.245476455039274200e+01	2.014155353402185877e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	7.013583908755370189e+00	1.233735756586408883e+00	2.657506285722159856e-01	1.149827747418289015e+01	5.345385989076478772e+00	1.172111428796424093e+01	8.045209905188745125e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	4.955091768994596357e+00	2.129612003229634620e+00	1.829757412979867437e-01	3.501183712708116502e+01	7.908608195690505660e+00	1.484364010586429039e+01	3.264005917378114852e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	9.389193072224183423e-01	6.701913380087657579e+00	2.596094098843180209e+00	2.841595241933978286e+02	1.551664106114195807e+00	1.599631068232914970e+02	-5.417111214038851374e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	5.894954472121628264e+00	8.237968604454680488e+00	3.677649986950226602e-01	3.552288612024999566e+02	5.894488844572116193e+00	5.396384472350616335e+01	4.029260363841389858e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	3.497783828866431133e+00	1.495506394131740802e+00	1.980579047467803111e-01	1.303927666615022574e+01	2.369575484019721401e+00	2.803091244088989953e+01	1.322471313137603799e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	4.942352779115478434e+00	7.129454392274690022e+00	2.214084919536745577e+00	2.638022945765641794e+02	1.526968823649614171e+00	1.395315795504924417e+01	7.929706840705093018e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	9.532556785987429393e+00	3.814813604692183446e+00	1.584592846295052038e-01	7.421182903428938005e+01	1.238867528447339161e+00	3.203264669387488794e+01	9.889246107418714349e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	4.421624608375410936e+00	5.169330848229389375e+00	3.816086687458322135e-01	9.554615544085885404e+01	8.450320293168116947e+00	1.905501464999801442e+01	1.139677911279097122e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	8.430237556404147625e+00	9.499601483391446166e+00	4.389119281636442715e-01	1.065199989355262176e+02	2.612987202525553165e+00	1.593899628404130731e+01	-6.004032321607077893e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	3.076622784194414706e+00	3.796885453379074793e+00	5.999570527654799479e-01	7.115679131291257420e+01	1.450410009903940534e+00	4.126735598487976375e+01	-4.382514086294719835e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.363505011979174952e+00	2.232435523545068357e+00	8.453168397623443298e+00	7.502130978545787698e+00	5.222225187344457176e+00	4.419846406320982468e-01	3.328314606433263378e+01	5.049639206650725853e+00	2.372200419144954253e+01	7.252548978472344032e-01
