G	c	dx1dt	d2x1dt2	dx2dt	Fc	m2	m1	Fg	p	W	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	6.254075160613299378e-01	3.006182964984958517e+00	1.906759202610530890e+00	4.666156168681741434e+00	8.148988483337687994e-01	2.916283991550873367e+00	1.052971081271614295e+01	5.017335947224396797e+00	-3.814115713438225441e+01	9.379812830737243701e+00	-1.354951320287008087e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.841292761111732901e+00	8.270766594421628426e+00	1.874047584422260604e+00	2.867282672439445790e+00	4.906222116135309896e+00	7.421018513404952444e+00	7.111592432741271175e+00	7.040125938363922309e+00	1.240681606023709236e+02	8.097636164361983191e+00	-2.403163910725782770e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.343329220679809310e+00	9.131266108360318157e+00	9.738191675024344462e+00	4.929675648383204489e+00	7.780347996727558169e+00	5.707284456540966389e+00	2.680719828214040756e+00	5.360227667835360421e+01	-7.708930955093558168e+02	1.020554589968715753e+01	-2.412481685732523218e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.553812117367348478e+00	1.013595809955779137e+00	2.181125039652958009e+00	4.815170652399662465e+00	2.408813086974141981e+00	6.421480845168193952e+00	9.673245488614083953e+00	1.522157826342603926e+01	4.814617691980375724e+01	4.921235212419649230e+00	-1.694768060794301689e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.344248597838594961e+00	7.289647341455507856e+00	6.217418487146091799e+00	6.276071653839675690e+00	7.125518269257374193e+00	2.264471480485586774e+00	1.697671044372278892e+00	8.233441656776907536e+00	-3.002340249368188552e+02	4.784376475007828589e+00	1.445503941708629903e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.558291670832195219e+00	8.809672876589100809e+00	4.146883301056256244e+00	3.200705476279288142e+00	3.645079332259461236e+00	3.354849297488515347e+00	2.413536653956845246e+00	1.216577786391058247e+01	5.798104609798706406e+02	8.222209066351094719e+00	7.293432567825265167e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.571636686167005248e+00	3.146759573082256178e+00	4.092857409860521933e+00	6.917886376827383721e+00	8.805567030708592924e+00	5.313286305600748438e-01	6.568454576217885865e-02	6.664536059335471663e+00	1.427845855446705059e+00	2.331864824509855882e+00	-4.917277162836868776e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.143764969864151659e+00	5.621109347445037763e+00	8.087217580206244705e+00	4.916374457917647156e+00	9.145011262147303199e+00	3.043855935048565442e+00	2.242943759771925727e+00	3.483266051197112745e+01	-4.711007662988632774e+02	5.812770814483566362e+00	-4.908002429862855820e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.326623629825025574e+00	9.852695128530893243e+00	1.213850516486768560e+00	2.685364339420334368e+00	4.809031540199660171e+00	6.533848961031681668e+00	3.126455312415413967e+00	5.793402127054652517e+00	2.379034558964175261e+00	6.842348998292469453e+00	-1.922280162581497009e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.284185464224782969e+00	7.708082942330187759e-01	7.650391596962792029e+00	9.089556699691586417e+00	2.916575152001810611e+00	8.835446191325026177e+00	2.220320791227961976e+01	6.129500686513179630e+01	1.772278753413804679e+02	1.303812385602506563e+00	-3.948948773393087919e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.707238537658107624e+00	6.940890305842947861e+00	9.709317784380148808e+00	2.718847206431151076e+00	4.567146030359245046e+00	7.026938997583626723e+00	4.425073138923922400e+00	7.069849427330322555e+01	-2.419050996371585825e+03	4.682447293874299810e+00	-4.516806714736667061e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.925304740351355459e+00	3.297950870146092228e+00	6.440080257602020630e+00	4.734789823664779185e+00	3.246492379239191095e+00	5.032164081826105750e+00	7.441647276875468897e+00	3.133665294737673079e+01	1.488839345437291968e+02	8.947076598017575932e+00	-2.195187785050329055e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.185234133194305262e+00	9.043503051936964354e+00	9.582245515672116909e+00	6.705042845320061673e+00	6.951800828225354500e+00	1.068085031451703060e+01	9.813946429324523990e+00	8.805550914642834925e+01	9.225634028907313677e+02	8.231301682213700843e+00	-1.503173454439332168e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.778848200772478627e+00	1.039521885625289066e+01	1.155351653604765882e+00	4.066241752686308608e+00	8.865164697964923235e+00	7.503950718526282593e+00	3.743086569534657126e+00	6.588525627317682876e+00	2.923998397088699264e+01	2.170149000714880927e+00	1.263683349575599379e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.366619127823767155e+00	9.316436127256585209e+00	4.666079453147342626e+00	7.887177203327335739e-01	7.858118710391465811e+00	9.532391310623175684e+00	1.248662343613010872e+00	4.626034976753927452e+01	-4.087390386262769653e+02	2.401087692607823953e+00	1.214718565008828577e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.833918425881662984e+00	5.100112132720772351e+00	3.992800789515933424e+00	4.069817440780129303e+00	8.284794852861727676e+00	6.877379526052493475e+00	2.849488256235234829e+00	1.565606574671476281e+01	2.364457983873211333e+02	3.301918307100395023e+00	-1.672979059789934553e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.074933129166125934e+00	8.345710842533714313e+00	7.973111120033188115e+00	9.030556237304478984e+00	4.106243055412300613e+00	3.295251194512268000e+00	8.145840662280615874e+00	2.364150153797209697e+01	4.964359875292743709e+02	8.500128515689789666e+00	-3.902549303838975447e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.158021451380236044e+00	8.456417434176572101e+00	9.490658930042938479e+00	7.059056400039802170e+00	3.482574807901907654e+00	2.422529346919321203e+00	3.217647090797965959e+00	1.511198247622343160e+01	-1.763576141425438664e+02	1.990162721452136907e+00	5.553364253650821425e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.463656110029602608e+00	3.992317936940330103e+00	2.542657120884839195e+00	6.764599903590294616e+00	7.706818127545378871e+00	6.378818809950391966e+00	6.922060700919949738e+00	2.838807780132352221e+01	4.698441223516880427e+00	6.022976252626683902e+00	5.487386868512976079e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.306975461230408975e+00	8.340541925186959915e+00	7.001784885564413585e+00	6.489606958707331508e+00	3.315823168773424978e+00	1.454298561762616959e+00	3.688992710081061333e+00	1.828420410187815293e+01	-2.827642675783071127e+02	2.457799673597158119e+00	-1.843454157769151536e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.307934237633795682e+00	1.249459108499102022e+00	2.461584927790785304e+00	3.067508598444274259e+00	8.055808445487462777e+00	3.358514705346787199e+00	7.182418295519962248e-01	1.054914989478742093e+01	-4.349903387987339443e+01	6.752171987823157195e+00	1.627914166435757437e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.178516068731286115e+00	6.931662442276911307e+00	5.989998860598137576e+00	5.654162974818502718e+00	4.049224034394549143e+00	6.112626599682356776e+00	8.511956691334070513e+00	3.372664692054792113e+01	6.475006295338275208e+01	4.108633664686756504e+00	-3.804137459986550596e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.578093771171446447e+00	3.222314992442191439e+00	4.372310911154679403e+00	8.903806903236819892e+00	2.603309639624581173e+00	7.052992439286116522e+00	2.619971072206453400e+01	2.784463316196896088e+01	7.548518890189939157e+01	7.193528519951002842e+00	-1.046805518319361106e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.051746362352689168e+01	1.444846819598326837e+00	1.032271543132120684e+01	2.159212861262514327e+00	1.071446331436970745e+01	6.081114691746037693e+00	1.730190621958590746e+00	6.834479078952023201e+01	-3.874476270837154743e+02	3.706506984659256876e+00	4.099714942944423512e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.007614849554987302e+01	1.645144428660064495e+00	6.423197684164419385e+00	3.452726552901237866e+00	3.846524787875568840e+00	3.032984894666796549e+00	3.666301037625634862e+00	1.529375498226068508e+01	-5.673179741246170806e+02	6.514773512841506076e+00	-2.896998283725966417e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.752362959317471436e+00	6.967106389445300252e+00	4.175738681351818471e+00	4.199406063023955582e+00	9.330974930343428397e+00	5.645018675964006860e+00	4.446984485162654988e-01	2.035751320023628352e+01	-1.072921030349567815e+02	3.428622656973544736e+00	-2.029618616818191867e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.788314253876388094e+00	4.348729524975619931e+00	1.566947019763204940e+00	5.520000338143107754e+00	9.362134028787393092e+00	7.413203974190074597e+00	3.809636786667247588e+00	1.387894761837896240e+01	-4.417030437339944626e+01	7.416744873862873177e+00	-5.695833600138165309e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.029568235335244886e+00	7.580167958098844139e+00	2.208059291311025962e+00	1.030067603358519612e+01	7.876229477995955186e+00	9.506797547122534553e+00	1.103209973816013623e+01	2.147638017458573145e+01	7.470545323927063386e+00	7.984633170248639722e+00	4.047862864381773562e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.171145014671003182e+00	2.217016577982337644e+00	3.095470391193076765e+00	7.525666514233595450e-01	6.651104444795805648e+00	8.025189483505197785e+00	1.629726605613569523e+00	2.123411881585367311e+01	-4.884708789855870918e+02	2.831275674420790534e+00	3.901267374331369275e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.817353310292710411e+00	3.425916548538353368e+00	2.920080679408562752e+00	6.322339654251797114e+00	6.267234318332401521e+00	9.489638437596013887e+00	8.998879518712030290e+00	2.614637812074609258e+01	6.959623042328416886e+01	9.386086889428263191e+00	1.102161235782629056e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.245684343111523873e+00	5.748375296847639149e+00	8.536353183640089881e+00	2.808189983365823927e+00	8.528068638337057195e+00	7.498121750029476118e+00	1.580860258903401760e+00	7.141638686937193370e+01	-7.117373656740699062e+02	6.757794710352180267e+00	-9.921257192894621824e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.690465727733953649e+00	7.524525202847567762e+00	6.816466907231448324e+00	9.252294297229807896e+00	2.957013674189905128e+00	6.559873431343461014e+00	1.666964346440447997e+01	3.791189448122521100e+01	-7.317903006014881839e+01	2.315264351615905714e+00	6.896844719943828750e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.218508321015319362e+00	3.845516907165322795e+00	4.744206007208376263e+00	1.656019805853356175e+00	4.732829346518428792e+00	2.468269659961741080e+00	1.939977817368136348e+00	1.989027782187493543e+01	-1.706469833417145026e+02	4.196474656601047570e+00	1.072611880912527127e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.872286021385470178e+00	5.778198438710215434e+00	2.134828389996383358e+00	4.947484949198663884e+00	6.414503945074219615e+00	7.068393525307982372e+00	3.310957047575667112e+00	1.287755783546730370e+01	1.589445616916062249e+02	2.920439946266869313e+00	2.488974742071090063e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.374992925905970331e+00	9.152646600991017678e+00	8.307550248574258944e+00	6.281320567695955148e+00	5.324008774069013405e+00	5.854202239133267760e+00	1.185647715652241985e+01	5.688468654851718043e+01	4.686922854157181746e+02	8.502601762767849181e+00	-2.856290390400705093e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.721427395745940281e+00	6.511915658916981542e+00	8.243291930385442612e+00	7.273066515489072792e+00	4.534009625249582953e+00	5.455046786845051621e+00	8.578956884474617794e+00	4.478360920662417755e+01	1.287833216396400928e+02	7.892988514268528988e+00	-2.077799306703646565e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.246404560797037320e+00	3.182966956723578544e+00	1.509223942191905810e+00	4.449947773708280430e+00	4.413747261359129759e+00	5.250873501411324362e+00	5.992945430489672098e+00	7.762543465865332948e+00	9.507630448223061137e+01	2.025980126680000382e+00	4.694812326907997324e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.196479089736977919e+00	1.658058607205927348e+00	6.792313613694963337e+00	3.708956976748513323e+00	5.358392603691819467e+00	5.932447640255132271e+00	4.122981104391153728e+00	3.869926671620185488e+01	-1.295155519688675895e+03	4.955882447209938313e+00	-1.781460565134966423e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.517084462190813277e+00	8.955950996014571786e+00	5.772791610445586308e+00	4.331015606755098446e+00	6.912747849029598157e+00	3.391216377333059917e+00	2.593713279948000494e+00	2.484039136348383892e+01	-1.986615079664132395e+02	7.205373600444803017e+00	1.868863209948414976e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.943516355224373271e+00	4.811334711502012196e-01	1.928583963590578820e+00	2.577631407840232036e+00	2.741215618289287725e+00	5.962549301061319973e+00	7.045998463924714628e+00	1.017215558752266169e+01	1.028157001166303530e+02	9.230116402371750794e+00	-1.736830417104203050e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000730851135530486e+01	8.563074367444677648e+00	6.657307770340477049e+00	3.417743410964240169e+00	9.077628771928514695e+00	2.801456303786727720e+00	8.778146313959148683e-01	1.868383889438084822e+01	-8.382810628555961330e+01	6.427655620966260308e+00	-1.333558478381479233e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.344301251707506140e+00	5.715827953013683960e+00	4.197303000199267942e+00	4.195447913071602919e+00	6.721511222150111209e+00	8.603309386848820850e+00	5.781537431059566856e+00	3.982453906868165916e+01	2.299654804724397650e+02	1.028348812755485753e+01	-3.110431870997189208e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.656302221537790942e+00	9.269082444801332699e+00	1.829860715264392201e+00	3.508445501937133226e+00	7.865390370852415991e+00	3.190786961038161174e+00	2.308673011545126386e+00	1.032530029496778923e+01	-8.860953803470150092e+01	5.785620068480736400e+00	1.800807350497608894e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.527036837363473509e+00	8.074471454983127572e+00	1.023197970348212849e+01	3.128340080394581779e+00	5.620336415263302854e+00	2.501806994803446482e+00	1.659527452949665971e+00	1.383409722082066651e+01	-7.592016635506760736e+01	4.781695304092719034e+00	-3.379935234702609925e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.054711165715455756e+00	1.088344627383541940e+01	7.816583407303413722e+00	7.984590178956811002e+00	7.477845946092182672e+00	5.257180175780251652e+00	5.168108583533735256e+00	4.364866864460562113e+01	-1.087166092768700537e+03	7.971066223166603848e+00	-3.387624615969702546e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.439392827914490525e+00	4.212235637658712228e+00	7.026519452158465739e+00	9.729117010868190363e+00	6.573561262073659428e-01	6.762779615910751829e+00	5.839450391457966560e+01	4.516618735902302006e+01	-2.331156384327348263e+01	5.497349022666645268e+00	-1.689100612310733851e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.174301676409318151e+00	8.117351578244418775e+00	4.893762807370301893e+00	5.283295043493383858e+00	7.625266746761941050e+00	5.043064934028768320e+00	1.974481673556800709e+00	2.610228000784124447e+01	1.242601864986460896e+03	4.961843619165433594e+00	-1.845966052291171167e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.496107417156585573e+00	3.499850661639843707e+00	4.352270027908760497e+00	1.988829978017190303e+00	2.013762997412662514e-01	4.768617867877367189e+00	5.140089066266238405e+00	8.856724543915582615e+00	1.438867836973738008e+02	5.442552302727072799e+00	1.542342988817881277e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.430776124590521059e+00	5.733894586796263404e+00	6.763682437971317185e+00	1.088799727716196930e+00	7.805767641535141799e+00	6.564184378953720866e+00	1.402622835975056548e+00	3.929193306630632776e+01	-1.946527046902165239e+02	8.471659603440233610e+00	-1.776240533861636095e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.812260214207321418e+00	8.234139981897870442e+00	5.725191014204985329e+00	1.009596641444531073e+01	1.126820715860214861e+01	4.162266995602675657e+00	4.114737668893717171e+00	2.468239932467212938e+01	1.567078836748894901e+04	8.328356988084379964e+00	-2.772255095231914979e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.468198613516118911e+00	9.611702384103569585e+00	2.144130538472583947e+00	4.010013580008444656e+00	3.612156962365445700e+00	9.313223648336718341e+00	9.026105641758395137e+00	1.995519739360032219e+01	-2.719460657693339840e+02	5.173698986858282112e+00	1.233067124585025276e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.796131821702353193e+00	9.611866564882916464e+00	6.345961891025862833e+00	2.625774098371612464e+00	3.723277338109877377e+00	8.975601351067691525e+00	5.608308533181731725e+00	4.580094796699466997e+01	4.068774668098058669e+02	5.068029421136717616e+00	-2.678070571960317636e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.875182023277385923e+00	9.183448491434655026e+00	8.493022753531544566e+00	6.492648588215571337e+00	7.791537307433824111e+00	4.870027836674814203e+00	4.004359411129412294e+00	4.558638092278713572e+01	-1.449947418582072032e+03	5.335172079365569253e+00	-4.121889442646831547e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.422035001874593085e+00	4.775197696983301654e+00	5.002807870907815868e+00	7.056274994861985839e+00	3.198650380250228409e+00	4.888057759541610814e+00	8.007657129789919281e+00	1.871664517844166298e+01	1.448111398048212095e+02	6.926656246707434406e+00	-1.061333372112492057e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.740012442569548679e+00	4.962749487978900476e+00	1.610327255889537845e+00	6.859687810001103614e+00	8.957103341306364541e+00	7.896704939989726668e+00	5.047928682610595352e+00	5.426281060103662846e+00	-3.968427825192200231e+01	2.469651289320996312e+00	-1.394491727956808624e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.930038932260459639e+00	7.489461777932581832e+00	8.521010855631255154e+00	3.087416515960876406e+00	2.274226477475397967e+00	6.343002129289911917e-01	2.951074853315207136e+00	7.353268810555502633e+00	-1.374865959363758350e+02	8.095419993424261662e+00	-3.002435946225265084e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.428883745658279025e+00	2.985816455279572956e+00	3.365376939114351096e+00	1.712929316212091768e+00	1.454542413754585484e+00	5.204158037998118047e+00	4.402857740888387994e+00	1.340829632870950050e+01	6.636544075317634395e+01	4.673244128431838007e+00	3.702017307078308050e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.411203039808052395e+00	7.436166509724038143e-01	3.531914484066930093e+00	9.019031160491895349e+00	9.605502619294444600e+00	4.723923443323073457e+00	3.506529974547206052e+00	1.480833619804826995e+01	1.959255821688903154e+02	3.836490896024616681e+00	-3.380681142242036863e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.208911587471050098e+00	4.629694614879997339e+00	3.325878655376642179e+00	3.238382948368406122e+00	7.230563117663357353e+00	9.039623536638616841e+00	3.034280710768817002e+00	2.331329864705428889e+01	5.342554313925084841e+01	2.350713340601328305e+00	-6.817493423931366259e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.695830404663091429e+00	3.419926191540778149e+00	3.631519107111220279e+00	6.776450700128467730e+00	7.568803622969115352e+00	6.611851710239258217e-01	8.304953599428887001e-01	4.433050371706177550e-01	-6.678200298928895506e+01	3.758118744253193366e+00	-5.263462534109697444e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.751484051066745096e+00	3.562151990357025344e+00	8.440207693042999892e+00	7.815525963172616386e+00	4.625617824666660383e+00	6.171063674583047387e+00	1.146838266307387855e+01	4.114150944516838848e+01	4.076405406943587195e+02	9.120029861433479823e+00	-1.294618918194089119e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.728507836488570426e+00	3.254531748571549699e+00	6.063395711739057781e+00	5.977592975643532647e+00	7.667232178808771614e+00	8.027045403420428826e+00	7.373986027186288261e+00	4.475974254307644173e+01	2.643548938837054152e+02	3.995075269328731249e+00	1.457687663163683922e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.594850118814565398e+00	5.203349805175777831e+00	5.120652210925536352e+00	4.480552272344807463e+00	1.466933702903135206e+01	-1.174008305397944838e+02	3.188823410330325903e+00	6.974295410190544331e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.463638307299726993e+00	5.949564100498475838e+00	1.439709586211146197e+00	1.585463009778084409e+00	2.060075845941287298e+01	-2.291402158823486843e+02	5.737754954597694024e+00	-1.964142957588941840e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	7.184374881625971376e+00	7.199903248011612966e+00	1.000483891156146932e+01	7.290262592606396197e+00	8.588939091781365676e+01	1.205386703781722645e+03	3.904656599887804447e+00	2.650968292251641856e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	8.506589630678725200e+00	6.636779680522733038e+00	5.044983441417788761e+00	7.091931290843304758e+00	5.347310141803859551e+01	6.956199359097278148e+02	9.959300134325308473e-01	-1.336843176338878081e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	9.303585629153991121e+00	5.692834853126043981e+00	6.232408893779759040e+00	1.310119451338605323e+01	2.219664277832587729e+01	5.236603634777144123e+01	3.533595526454085700e+00	-2.976558087407132902e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	1.223320048218518030e+00	3.136147724360211164e+00	3.063456785181921216e+00	1.399002397411953869e+00	1.831632256705266926e+01	-2.232264619359449114e+02	5.438594603281011075e+00	-2.979251822379702119e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	1.861325539816426788e+00	9.190821365970272439e+00	5.756929086557591724e+00	2.804673551245809637e+00	5.409579027803755480e+01	-3.506208423863626535e+02	5.948215414979307170e+00	3.635030414871881987e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	9.726188586483038634e+00	3.009892919984512805e+00	4.627716259979525404e+00	1.448269208094379934e+01	4.001647500401935531e+01	1.372586329518553896e+02	3.761251871278604497e+00	-2.746021079157459077e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	7.646176947976944582e+00	7.109107459285995745e+00	1.983091937921046100e+00	2.518683315541964340e+00	-4.827560712754156214e+00	-1.423239958542214652e+02	5.394563279258184352e+00	-1.087754652688571255e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	8.972984460056691702e+00	3.405963947046549034e+00	2.595151020006520426e+00	5.134977185577167091e+00	2.388583891887087418e+00	7.298597169422268394e+01	9.813871391375004194e+00	-2.854646221721775845e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	3.766278722857238748e+00	6.797257505322792603e+00	8.259411632781555213e+00	3.842486455027543713e+00	4.218245054023694962e+01	4.115847120061102942e+03	4.495693447283909627e+00	-3.643124933691148470e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	5.383006023289437003e+00	7.862538318788600655e+00	4.926536256024306226e+00	1.922850775792174671e+00	3.283491419432025538e+01	-4.169501215397633018e+02	2.322863195812630011e+00	-6.131024326846453043e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	8.564980223573428475e+00	4.055723574455642577e+00	3.533431038736619456e+00	7.221515684122170597e+00	1.308943168628178810e+01	4.921512969813088034e+01	3.206315057935527069e+00	1.263636777398823519e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	7.758851290537665868e+00	1.674231191767175497e+00	5.693675856218281872e+00	2.648536496837427734e+01	2.953879880181021989e+01	6.657183200517583543e+01	4.870131269016977349e+00	-3.464761936060474312e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	4.497001237383742023e+00	1.642634617425745347e+00	7.818992814494355237e+00	1.718354466649580559e+01	1.785063557065493001e+01	5.526948669378853651e+01	9.014164769597137195e+00	3.517705209145298717e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.786212859418897736e+00	2.049097684846502787e+00	6.796103199093779246e+00	1.350343025570756250e+00	5.996562598648011111e+00	1.252860162674834799e+00	1.770273628643383113e+00	1.167158516678293800e+01	1.266339474336501496e+02	2.157630414331873858e+00	-2.562243742097279409e+01
