G	c	dx1dt	d2x1dt2	dx2dt	Fc	m2	m1	Fg	p	W	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	8.143129056659308418e+00	9.720348378274225709e+00	1.174275675459191959e+01	2.298909527491054661e+01	4.975897744102568687e+00	8.867785471184060242e+00	4.977758501271628000e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	6.932462142748576639e+00	7.554219010751815233e+00	1.753191394007446169e+00	2.284318015699473747e+01	-4.674487644111380291e+02	2.138454453249329923e+00	-1.636134260538251839e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	6.211203497855619204e+00	9.295124586496260832e+00	8.509224946604893702e+00	3.027201261401829058e+01	3.179735872844543465e+01	8.792066607736893857e+00	1.135041857929184239e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	8.786894074132018062e+00	7.861411946517129934e+00	2.339663070657465482e+00	6.803203144774968791e+01	-7.046649958587971696e+02	6.333027214782580572e+00	-1.285145979444662245e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.608953480019112980e+00	6.323993811897895334e+00	1.706769970200360476e+01	3.827511415075605328e+01	6.279735434871611943e+01	2.151153710888509263e+00	-3.578656439086604468e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	5.206001083613444713e+00	2.727647171407977300e+00	1.058733413997734241e+00	1.554567220585034626e+01	-1.116218352583581179e+02	4.842681262897117200e+00	-9.377816487358494157e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	6.572680751362189433e+00	7.007651865619807907e+00	4.923587845716999922e+00	1.418702575246450692e+01	1.110207948555592683e+00	2.445971918791610022e+00	5.773654721790871108e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	4.698987037391040289e+00	6.608010798370006711e+00	1.074650738614023027e+01	5.778070738120295857e+01	4.224996227395761252e+02	7.310318097269453474e+00	-2.018727298579464247e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	4.843001825365016444e+00	6.425577886501192104e+00	9.717020235314260290e+00	4.819386301273099349e+01	2.998288898267867921e+02	7.821033941861170291e+00	-2.108476591305279157e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	5.408278889322204463e+00	6.531433276768925822e+00	8.689089311215388634e+00	-4.854722814602294712e+00	1.960286269967011386e+00	-5.665258812132972999e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	5.757075436859087958e+00	3.914326946132728136e+00	4.243624770492681364e+01	-1.201544667111880472e+03	5.553878921844982663e+00	-9.035465775619183404e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	4.022600785536862844e+00	2.129624083948522539e+00	2.359293911397467625e+01	-2.719951687145872370e+02	8.325377459966306404e+00	1.845393208018876976e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	5.665906769161163758e+00	6.812536979262910464e+00	9.833952374434666410e+00	-2.992798430157205924e+00	9.424121835483962428e+00	-3.278066589291550148e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	2.785075559811983403e+00	8.422368992089347417e-01	1.425253086058228469e+01	-9.162381807783360443e+01	5.617730032803128992e+00	-1.361165679320216384e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	8.250170744835747527e+00	6.121169111905385485e+00	4.420975138564923412e+01	3.104761484387071846e+02	9.554910972528851687e+00	-2.774141421289609184e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	2.669361829371879935e+00	1.090107608793356109e+00	6.608110465281415991e+00	-3.084146453730318527e+01	5.817675032438196503e+00	3.797857621415099416e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	1.773635345320030421e+00	1.048740011096753300e+00	1.677027567964044508e+01	-1.288827807596413777e+02	4.537315537787492303e+00	-9.243295515939108142e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	4.916075174519511926e+00	4.254988635875729841e+00	4.257839128530476103e+01	-9.949036968568085513e+02	8.632628348435060772e+00	-3.167424113287096432e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	6.921904453989980333e+00	5.872258955657618884e+01	4.862823621684585618e+01	2.320603973162705813e+01	5.429465083961210858e+00	-9.797390780418014700e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	4.932821468614012161e+00	3.794986259037784304e+00	2.550044392924150571e+01	1.200883582506417497e+03	5.248234055127286801e+00	-2.898829395051435753e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	3.493047954229225649e+00	4.341223377871165745e+00	1.637724085754618386e+01	1.961597837443498236e+02	5.406354672691141339e+00	-1.417992587238447655e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	6.017434189541195799e+00	1.118781620143204147e+00	4.133691452988319526e+01	-3.103112088701121252e+02	8.618410337931472043e+00	-2.377824261043387821e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	4.125396886937697793e+00	3.974068877152054036e+00	2.432892736388838273e+01	1.575523743203627055e+04	8.488467117404077555e+00	-5.838640496865448171e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	9.394786386189181826e+00	9.466346546368509252e+00	1.470878130202970802e+01	-2.714914115495664415e+00	4.630524201371602366e+00	-3.385892746375264717e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	9.301176437793877483e+00	5.884675686788667370e+00	5.221636358427666380e+01	4.706801226268512437e+02	4.001061025533038773e+00	-1.371469649813655245e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	5.523478568904724106e+00	4.483147637907237026e+00	4.555566543536819779e+01	-1.476710217289598859e+03	5.431052832214559700e+00	-1.199037516510840717e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	3.949482243311028373e+00	7.966640358654029086e+00	2.024644887171748309e+01	7.344970314943689971e+01	6.148653685935927093e+00	-1.701857678069254476e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	7.628219282858389683e+00	5.936533233524591502e+00	1.121450658135205813e+01	-6.370008026610907592e+00	3.144684591575216182e+00	-9.207173549273076629e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	1.345785327596192404e+00	2.357301151637409387e+00	1.073331441280840792e+01	-1.156595947593271632e+02	8.127483993319115640e+00	-2.338777177503322591e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	5.270248362947660858e+00	2.804060012670347213e+00	1.482598446582146501e+01	6.646341883378401860e+01	5.379690328637384944e+00	4.395092330970744854e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	4.014744346523776208e+00	3.978335452464241140e+00	1.344852961222856003e+01	5.512045708785972664e+01	4.004773577444192156e+00	-5.240118219988688431e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	9.280203064671370683e+00	4.286336129883231649e+00	2.302716176162335415e+01	2.315675034552464595e+01	1.956039190084767565e+00	-2.507132495799174521e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	1.101074741467539697e+00	9.188940282844038077e-01	4.402820979979925831e+00	-2.621392373876270554e+01	3.151323884058041980e+00	-4.695224495060990044e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	5.979866263888440336e+00	1.121670700653345421e+01	4.671473456351215248e+01	2.399991555035790896e+02	9.549909766302775438e+00	-1.995940574145133084e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	7.667736874517505186e+00	7.011546616143088606e+00	4.350850755342624154e+01	2.637902230205683054e+02	3.743307748389522516e+00	-5.824965083914674935e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	5.367349300359459896e+00	3.222824107522104686e+00	1.520970666608344501e+01	5.109062657978638811e+01	2.514594017454161001e+00	-2.081088881620755782e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	1.766597259999390879e+00	9.388269152539450157e-01	1.575685486856559159e+01	-1.159957664127657608e+02	5.146952821048420113e+00	-8.530238224660521951e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	9.750619944149127249e+00	8.713778409145866988e+00	8.691743052452048346e+01	1.159160108728252908e+03	3.756524284163298866e+00	-7.760225863005571156e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	5.660058885048661281e+00	8.051024527858889002e+00	5.006818624271971885e+01	8.416366353338801218e+02	1.312840920923068255e+00	-2.159707995092290833e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	6.527230759544369043e+00	1.280170317031066674e+01	2.053192227620561283e+01	1.051321487071796668e+01	3.914956558285064059e+00	-2.360631076242308524e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	3.134070829922760204e+00	1.764912627689846358e+00	1.592836477860950772e+01	-1.586826514589386363e+02	5.897315861302983464e+00	-3.924395957681188207e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	5.353326540341892148e+00	1.617904671677733219e+00	5.283612704422098716e+01	-4.465315472990452008e+02	5.955187464038103506e+00	-1.043351975268892495e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	4.865089139204970436e+00	1.522358509245044722e+01	3.862244607928567319e+01	1.232134876975664355e+02	4.199255051579373621e+00	-8.940135909850443596e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	1.676803250292395964e+00	1.753294052437134098e+00	2.083985752941062586e+00	-8.828246236025888649e+00	5.026606520436769365e+00	-4.386993121019822084e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	1.960295390767218038e+00	5.663401371904423165e+00	3.125703680648742377e+00	-8.936042322188954001e-01	9.694352474621981131e+00	-2.430976252569028606e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	6.631074977152961125e+00	8.538833523110914925e+00	3.632475282625281743e+00	4.420717795891626167e+01	4.005875337477717949e+03	4.387336795864110961e+00	-8.679766393421152415e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	7.721938625526517441e+00	3.160348275263852980e+00	2.570458549385937097e+00	2.901668065489116799e+01	-3.126780516665770051e+02	3.326487657447197321e+00	-6.552275412475751182e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.956455326507305692e+00	2.761146445502958180e+00	6.769197397124987248e+00	1.614767272059758341e+01	1.138885442271573254e+02	3.198440175411134234e+00	-7.506848316963635526e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.546400328487710363e+00	5.540554498117802318e+00	2.564887110788118108e+01	3.038025765343178364e+01	2.569052466833955251e+01	5.130151046722532193e+00	-1.181652601962441373e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.179799825979350736e+00	7.914029421828173483e+00	1.697669560701166347e+01	1.542462027329658980e+01	1.213766968950399150e+00	7.837483118796729542e+00	2.751782424500340829e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	6.451904915143857444e+00	1.551012490163485635e+00	2.755602834495825548e-01	1.075358464779467127e+01	-6.397485156058124289e+01	2.856650554391492403e+00	-4.151096168363396011e+00
